business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,permanently_closed,opening_hours,url
OPERATIONAL,"Mendik Karya, Long Kali, Paser Regency, East Kalimantan 76283, Indonesia","{'location': {'lat': -1.4240696, 'lng': 116.2681204}, 'viewport': {'northeast': {'lat': -1.42284965, 'lng': 116.2692475298927}, 'southwest': {'lat': -1.42772945, 'lng': 116.2665478701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata kebun buah,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115545539541986174779"">agus pinokio pinokio</a>'], 'photo_reference': 'AUGGfZm7JXFJFuHMeLoP8-EQ16enzYKRmmx2d39BZH58pSTnHuOKKWwCj_5kGLmUsFd3NK828c-_syxgqpl9Vs4GU5tPKr7imeIUaC2Eou_Oku-Pfy86ekRAdfrUKw1C-46S2FNC4KL1UCdrbsIP1EZ_3gv09LpKLIQCGRNc8A0qYTwF5pL-', 'width': 3024}]",ChIJ9Sv4Qmjn8C0R7qg0tnqilLc,5.0,ChIJ9Sv4Qmjn8C0R7qg0tnqilLc,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"{'compound_code': 'H7G9+96 Mendik Karya, Paser Regency, East Kalimantan, Indonesia', 'global_code': '6PCRH7G9+96'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ9Sv4Qmjn8C0R7qg0tnqilLc
OPERATIONAL,"H7G9+M5, Munggu, Long Kali, Paser Regency, East Kalimantan 76283, Indonesia","{'location': {'lat': -1.4233046, 'lng': 116.2679997}, 'viewport': {'northeast': {'lat': -1.42170435, 'lng': 116.2691748798927}, 'southwest': {'lat': -1.42810535, 'lng': 116.2664752201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun teduh sahabat witi,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103524877515513392951"">Widyasati Muryananda</a>'], 'photo_reference': 'AUGGfZnutmk3rXYKfENbuLsMGsYJwyEXQdqniysVsy6Q0DLxfMC1ceEUaJDMQCwZ7JaF1BBCqbCquIQAnAaamn5_8hq2nd4O6ve_rl5Gp5jsch2lcaNPW7TCCgdx9RSoyGdAuHEm62moVbqDl6aFzg6Wn68fq42_Wvu5iCznCKrpN3KkTP-b', 'width': 3264}]",ChIJ8bJqjKzn8C0RqWn_EoEN_tw,5.0,ChIJ8bJqjKzn8C0RqWn_EoEN_tw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ8bJqjKzn8C0RqWn_EoEN_tw
OPERATIONAL,"9FQX+QQ, Muara Telake, Long Kali, Paser Regency, East Kalimantan, Indonesia","{'location': {'lat': -1.6105831, 'lng': 116.4993775}, 'viewport': {'northeast': {'lat': -1.609214220107278, 'lng': 116.5007514298927}, 'southwest': {'lat': -1.611913879892722, 'lng': 116.4980517701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rimba alam/wiji,,ChIJp5SAWAAB8S0RtM7TdWHrXJU,0.0,ChIJp5SAWAAB8S0RtM7TdWHrXJU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJp5SAWAAB8S0RtM7TdWHrXJU
OPERATIONAL,"H3QM+6R8, Belimbing, Long Ikis, Paser Regency, East Kalimantan, Indonesia","{'location': {'lat': -1.4119543, 'lng': 116.0845776}, 'viewport': {'northeast': {'lat': -1.410604470107278, 'lng': 116.0859274298927}, 'southwest': {'lat': -1.413304129892722, 'lng': 116.0832277701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Belimbing,"[{'height': 4640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104249989256221567231"">Daniel Pramono</a>'], 'photo_reference': 'AUGGfZndwsz-uCMIA_vifuuqlR_cLsa_9sT7il3hruzXPGc3afWFkgUQ8ZXgjeHgRpxJIrvyiiJhCguHVm13N-8srTMIlsSNAM2F5nCk6yEpb2_Pbb2Z8bmErmWmQ6_gECWJu2PaeLW9r2gWEVES1f9Dw0fKpWV94bVcjyDy2lyOCStrQoHb', 'width': 2088}]",ChIJ-R8dTpDr8C0RmMHdcMrkN9U,5.0,ChIJ-R8dTpDr8C0RmMHdcMrkN9U,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-R8dTpDr8C0RmMHdcMrkN9U
OPERATIONAL,"M4P3+HG, Muara Lambakan, Long Kali, Paser Regency, East Kalimantan 76283, Indonesia","{'location': {'lat': -1.3135477, 'lng': 116.1037892}, 'viewport': {'northeast': {'lat': -1.31147035, 'lng': 116.1054724798927}, 'southwest': {'lat': -1.31977975, 'lng': 116.1027728201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Doyam Tembala,"[{'height': 3366, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117104684276881651164"">suniansyah</a>'], 'photo_reference': 'AUGGfZkZ6UeVdAg4G1xyG-gYq-rcj_2p2esRFKSX3MZHbD2K0hEOMg2um9GJ6wEJS5LEE599EZDe5aDTvbrEArBIziT2iCSoVQevcMBDNsPojQOy-KC1Byy0HkpOMYUp94hUrpwhL516K8U2OF3GHVPYPVKZm4dwwDmDC4_TqVMxgf6AwIl1', 'width': 5984}]",ChIJPRZAXM3B8C0Rcp8z_3Ncst0,5.0,ChIJPRZAXM3B8C0Rcp8z_3Ncst0,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,,https://www.google.com/maps/place/?q=place_id:ChIJPRZAXM3B8C0Rcp8z_3Ncst0
CLOSED_TEMPORARILY,"G8X7+8HW, Mendik, Long Kali, Paser Regency, East Kalimantan 76283, Indonesia","{'location': {'lat': -1.4516433, 'lng': 116.3139567}, 'viewport': {'northeast': {'lat': -1.450315270107278, 'lng': 116.3153291298927}, 'southwest': {'lat': -1.453014929892722, 'lng': 116.3126294701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pertigaan,,ChIJeR_knB3l8C0RWOt-ez0Gcvk,0.0,ChIJeR_knB3l8C0RWOt-ez0Gcvk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJeR_knB3l8C0RWOt-ez0Gcvk
CLOSED_TEMPORARILY,"G873+WF, Bente Tualan, Long Kali, Paser Regency, East Kalimantan, Indonesia","{'location': {'lat': -1.4851676, 'lng': 116.303651}, 'viewport': {'northeast': {'lat': -1.4837399, 'lng': 116.3080637}, 'southwest': {'lat': -1.4894507, 'lng': 116.3021801}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunung Japon Kecamatan Longkali,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112691803152066746481"">A Google User</a>'], 'photo_reference': 'AUGGfZnDoS5cgUClNQokcZTS1Pe_ZuoO_HlpRPwRisskgRDdJr0cw9hyNo-g14QcmcfBe7vLJW5jaOQjrMyQNg_FD515eOZW1Te7IRzidzzY9B7fhbxNbHS6fMSEhnCPIe0G1bppCD-S1ZWJ2FoKqbFMz6u1M7TtkliCTRe2zryu_jNsnKQj', 'width': 960}]",ChIJyUl48FHl8C0R9x-DyioNUA8,0.0,ChIJyUl48FHl8C0R9x-DyioNUA8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJyUl48FHl8C0R9x-DyioNUA8
OPERATIONAL,"C6MC+83, Kayungo, Long Ikis, Paser Regency, East Kalimantan, Indonesia","{'location': {'lat': -1.5667455, 'lng': 116.2201773}, 'viewport': {'northeast': {'lat': -1.565291970107278, 'lng': 116.2215065298927}, 'southwest': {'lat': -1.567991629892722, 'lng': 116.2188068701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok tuak,,ChIJq6ZdTwDx8C0RmrzZtdH0B3M,5.0,ChIJq6ZdTwDx8C0RmrzZtdH0B3M,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJq6ZdTwDx8C0RmrzZtdH0B3M
OPERATIONAL,"C6FG+C7, Krayan Bahagia, Long Ikis, Paser Regency, East Kalimantan, Indonesia","{'location': {'lat': -1.57642, 'lng': 116.22569}, 'viewport': {'northeast': {'lat': -1.575070170107278, 'lng': 116.2270398298927}, 'southwest': {'lat': -1.577769829892722, 'lng': 116.2243401701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,hutan dato taka,,ChIJ_8OJSgD38C0R4RzXcftqvvc,5.0,ChIJ_8OJSgD38C0R4RzXcftqvvc,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ_8OJSgD38C0R4RzXcftqvvc
CLOSED_TEMPORARILY,"F8JX+6C7, Long Kali, Paser Regency, East Kalimantan, Indonesia","{'location': {'lat': -1.5194511, 'lng': 116.3485586}, 'viewport': {'northeast': {'lat': -1.518101270107278, 'lng': 116.3499084298928}, 'southwest': {'lat': -1.520800929892722, 'lng': 116.3472087701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lato lato,,ChIJlQWn7in98C0Ryq2i7krhSRw,2.0,ChIJlQWn7in98C0Ryq2i7krhSRw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,True,,https://www.google.com/maps/place/?q=place_id:ChIJlQWn7in98C0Ryq2i7krhSRw
CLOSED_TEMPORARILY,"G8XH+XM, Mendik, Long Kali, Paser Regency, East Kalimantan, Indonesia","{'location': {'lat': -1.4500556, 'lng': 116.3291548}, 'viewport': {'northeast': {'lat': -1.44853075, 'lng': 116.33120725}, 'southwest': {'lat': -1.45463015, 'lng': 116.3284706500001}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Telake,,ChIJj-NX07zj8C0Renf7z67bu7k,0.0,ChIJj-NX07zj8C0Renf7z67bu7k,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJj-NX07zj8C0Renf7z67bu7k
CLOSED_TEMPORARILY,"G8MX+3W, Bente Tualan, Long Kali, Paser Regency, East Kalimantan, Indonesia","{'location': {'lat': -1.4673345, 'lng': 116.3497511}, 'viewport': {'northeast': {'lat': -1.466343420107278, 'lng': 116.3510733298927}, 'southwest': {'lat': -1.469043079892722, 'lng': 116.3483736701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Olong Tualan Pesut Monsor,,ChIJF1g85ZDj8C0RrlazbfNlKs8,0.0,ChIJF1g85ZDj8C0RrlazbfNlKs8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJF1g85ZDj8C0RrlazbfNlKs8
