formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,permanently_closed,url
"GCR2+8H8, Area Kebun/Hutan, Pogalan, Kec. Pakis, Kabupaten Magelang, Jawa Tengah 56193, Indonesia","{'location': {'lat': -7.459222899999999, 'lng': 110.4014387}, 'viewport': {'northeast': {'lat': -7.45776707010728, 'lng': 110.4027378298927}, 'southwest': {'lat': -7.460466729892723, 'lng': 110.4000381701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Grenden Ecological Park,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103860554054464793917"">Dwi Haryanti</a>'], 'photo_reference': 'AUGGfZmUc02pcURSUTtBFxmkP95dXyva9ZfkAAmBL-BHNrrBGU9Q2euGRJQwJcr5VQe5h1vZp7zygVuo-wGIgXECIoc4pKWeCSqCmnnIvdq_7XWB42px0Vc3UGEOxb_k6nX74yBpQs4AXJODG_WWxo3q_9cx_G5D-JQO9NAhsPg1WGOHuiIV', 'width': 3456}]",ChIJT8igw8l8ei4R63JHayg1gvE,ChIJT8igw8l8ei4R63JHayg1gvE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,4.3,822.0,,https://www.google.com/maps/place/?q=place_id:ChIJT8igw8l8ei4R63JHayg1gvE
"GCR3+W59, Unnamed Road, Area Kebun/Hutan, Pogalan, Kec. Pakis, Kabupaten Magelang, Jawa Tengah 56193, Indonesia","{'location': {'lat': -7.4577053, 'lng': 110.4029863}, 'viewport': {'northeast': {'lat': -7.456351520107279, 'lng': 110.4043318798927}, 'southwest': {'lat': -7.459051179892723, 'lng': 110.4016322201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Nasional Wilayah Derepan,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111826066825242309136"">agit wahyu</a>'], 'photo_reference': 'AUGGfZnXAmbsogVn8ggegSM5zF59hZnsXAKnK1DVAYEY1tLTkKJHaWLFBUXJWLJqPJL3x_jZAduA2PNXds-YrQq2lb8kyciS_ZEXGVMV6HlLQLSBYAFAUOaIHrzzAi_umrCNHZK7zn2490aHm-l7TBtqB-aSptW0LdYcaEg__RrZZFeWK4M', 'width': 3264}]",ChIJNaEZNud9ei4Rj7A3aWz_ySQ,ChIJNaEZNud9ei4Rj7A3aWz_ySQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,2.0,,https://www.google.com/maps/place/?q=place_id:ChIJNaEZNud9ei4Rj7A3aWz_ySQ
"H987+CF7, Satap Kragilor, Ketundan, Kec. Pakis, Kabupaten Magelang, Jawa Tengah 56193, Indonesia","{'location': {'lat': -7.433964800000001, 'lng': 110.3636738}, 'viewport': {'northeast': {'lat': -7.432579470107277, 'lng': 110.3650269798927}, 'southwest': {'lat': -7.435279129892721, 'lng': 110.3623273201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Grenjengan Kembar,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117155203652914800648"">simon simeon</a>'], 'photo_reference': 'AUGGfZmrUJpwahj08OmkQ-xFgJ0hT4U5yHRXh2KNGH9dU-G9Wj5d8eQ67TmVp4VltL-e9fzfhdLXolu_43yzBhdsPMWzuKvGIfZq-F8A0EVmwnf8I_tL0n_UYV28LCs5-jicCirMlKsCZzhKS9Q3d2bxHVhryBcyW_4T4BIsNUp7zBYCNtFv', 'width': 5184}]",ChIJ_____y99ei4RVB_l08dGqj0,ChIJ_____y99ei4RVB_l08dGqj0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,4.3,122.0,,https://www.google.com/maps/place/?q=place_id:ChIJ_____y99ei4RVB_l08dGqj0
"Krembungan, Ketundan, Pakis, Magelang Regency, Central Java 56193, Indonesia","{'location': {'lat': -7.443296399999999, 'lng': 110.4031425}, 'viewport': {'northeast': {'lat': -7.441956020107278, 'lng': 110.4044608798927}, 'southwest': {'lat': -7.444655679892722, 'lng': 110.4017612201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sodan view,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117349387014864042856"">A Google User</a>'], 'photo_reference': 'AUGGfZns_JIevjNsf0mKHIYfwGMswPbT1B3_cTZpX_AtjVmc0sQALMl6vbE_-RbCSrs0UDEyHDppUesFQ8Wdk1l4kXFm70yBk9hyEp-46PZPYUxnJwd6A7IR4e6pSLqvM1VBWf9pIUG6vZENsTmP0-qS9oW9McjiCEMTNfDqVgm14t3Ifkx6', 'width': 2000}]",ChIJe3qneRJ9ei4Rm0__HJqC5t8,ChIJe3qneRJ9ei4Rm0__HJqC5t8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,"{'compound_code': 'HC43+M7 Ketundan, Magelang Regency, Central Java, Indonesia', 'global_code': '6P4GHC43+M7'}",5.0,3.0,,https://www.google.com/maps/place/?q=place_id:ChIJe3qneRJ9ei4Rm0__HJqC5t8
"H9FR+55Q, Jl. Wonosari - Pakis, Area Kebun, Gondangsari, Kec. Pakis, Kabupaten Magelang, Jawa Tengah 56193, Indonesia","{'location': {'lat': -7.4270263, 'lng': 110.3904889}, 'viewport': {'northeast': {'lat': -7.425614320107278, 'lng': 110.3917524298927}, 'southwest': {'lat': -7.428313979892722, 'lng': 110.3890527701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kopenghagen,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104784257113382703554"">A Google User</a>'], 'photo_reference': 'AUGGfZl6SER98OZwPtRiN-7WZ1_sZ0NW6YP6I2y3ddwJk5YOOjaXHqKsLd9wEequSmv8G9FIQ5sxy3PHF8_RuxfM4C5teEkEAi75UfGVbtV44wBVO9sEJHA4kqglLn5yk06OTdjrrPhC1DwhIDmIzB-MMOOcvNXwGeb-sC-GDr7Pj4kG31du', 'width': 3000}]",ChIJL-eHHPJ9ei4RwXyOizGbT7I,ChIJL-eHHPJ9ei4RwXyOizGbT7I,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.6,9.0,,https://www.google.com/maps/place/?q=place_id:ChIJL-eHHPJ9ei4RwXyOizGbT7I
"G9QM+HHG, Area Kebun/Hutan, Pogalan, Kec. Pakis, Kabupaten Magelang, Jawa Tengah 56193, Indonesia","{'location': {'lat': -7.461070899999999, 'lng': 110.3839517}, 'viewport': {'northeast': {'lat': -7.459637970107277, 'lng': 110.3867084}, 'southwest': {'lat': -7.462337629892721, 'lng': 110.3830328}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Top Selfie Pinusan Kragilan,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115770026943847734541"">Adde Azharii</a>'], 'photo_reference': 'AUGGfZlTGKNC1PZy__fCUZf_DGGDjv_uq_Vg9-ePqkwVTT1TRJp-eZiwn6VZgutyesf2TMls3xiJnVg4t2MUvN9tJIn0X6CwpEGx3MCrY03fl834DZvkg_3QlUkyCTH46NPgyFchCZnV2kzwFRRpMez4w-MmcWeMthWRNdya_HbqFPRmPzuu', 'width': 1080}]",ChIJaZIShNZ8ei4RR9ccwMJibIc,ChIJaZIShNZ8ei4RR9ccwMJibIc,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,4.3,7678.0,,https://www.google.com/maps/place/?q=place_id:ChIJaZIShNZ8ei4RR9ccwMJibIc
"H86Q+8JF, Warongan, Muneng Warangan, Kec. Pakis, Kabupaten Magelang, Jawa Tengah 56193, Indonesia","{'location': {'lat': -7.439167299999999, 'lng': 110.3390422}, 'viewport': {'northeast': {'lat': -7.437791720107278, 'lng': 110.3403779298927}, 'southwest': {'lat': -7.440491379892721, 'lng': 110.3376782701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Darsu family,,ChIJZQl0RqB9ei4RW2Jhca6UypQ,ChIJZQl0RqB9ei4RW2Jhca6UypQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJZQl0RqB9ei4RW2Jhca6UypQ
"H4P4+CRF, Dadapan, Mangli, Kec. Kaliangkrik, Kabupaten Magelang, Jawa Tengah 56153, Indonesia","{'location': {'lat': -7.414941799999999, 'lng': 110.1081723}, 'viewport': {'northeast': {'lat': -7.413437220107277, 'lng': 110.1093988298927}, 'southwest': {'lat': -7.416136879892721, 'lng': 110.1066991701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Silancur Highland,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110229912870811079882"">A Google User</a>'], 'photo_reference': 'AUGGfZkNSSTmqEvA9NJNT4qyV817vcin6ZECFwHNhk0bn_z0BvMCsXyRWF0jSuI4acunpYg68nXVd47yXyyQSAkromy1uKQ79SLk29HXKJfcI6UYr4s5cXkjHxLrqrX4lYn5aj4_kOCdXMIbsFwNyptbFa_v2Yb0tzWle_mXiPXevLGo54FE', 'width': 6000}]",ChIJYb2eT2ybei4RkqWpKu1562Q,ChIJYb2eT2ybei4RkqWpKu1562Q,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,4.6,8193.0,,https://www.google.com/maps/place/?q=place_id:ChIJYb2eT2ybei4RkqWpKu1562Q
"G9WW+66R, Area Kebun/Hutan, Ketundan, Kec. Pakis, Kabupaten Magelang, Jawa Tengah 56193, Indonesia","{'location': {'lat': -7.4543882, 'lng': 110.39552}, 'viewport': {'northeast': {'lat': -7.453606120107279, 'lng': 110.3971247798927}, 'southwest': {'lat': -7.456305779892723, 'lng': 110.3944251201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,batu kuning sarang landhak,,ChIJ29qQ2-h9ei4R8Uw6lXBR2WQ,ChIJ29qQ2-h9ei4R8Uw6lXBR2WQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJ29qQ2-h9ei4R8Uw6lXBR2WQ
"G9QX+M8P, Pakis-Ngablak, Kuwiden, Pakis, Kec. Pakis, Kabupaten Magelang, Jawa Tengah 56193, Indonesia","{'location': {'lat': -7.460794300000001, 'lng': 110.3983427}, 'viewport': {'northeast': {'lat': -7.45939522010728, 'lng': 110.3996454798927}, 'southwest': {'lat': -7.462094879892724, 'lng': 110.3969458201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Grenden Magelang,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102620133571469588110"">Noverman Telaumbanua</a>'], 'photo_reference': 'AUGGfZn6nMsOBeXFuk5lgoZVF1ppMo967Y707UxhTx3Sea5NDEpgY9oGu4ACS0PJX8D3DB5I9E3kWryOqIizywVw9GkZfhgPShJHC2hwxqWLJ2o0XhVJrHEQ8o2MC9TOG9WuTjEB01MLACmS3Reo8Zh69caCrPB4R7-h0fcs_VS_y6w_DW2_', 'width': 8000}]",ChIJcY4IXBR9ei4RpXNlnpxqntQ,ChIJcY4IXBR9ei4RpXNlnpxqntQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,4.1,276.0,,https://www.google.com/maps/place/?q=place_id:ChIJcY4IXBR9ei4RpXNlnpxqntQ
"H88V+MV3, Area Kebun, Gondangsari, Kec. Pakis, Kabupaten Magelang, Jawa Tengah 56193, Indonesia","{'location': {'lat': -7.433361, 'lng': 110.3446788}, 'viewport': {'northeast': {'lat': -7.431912920107278, 'lng': 110.3460618798927}, 'southwest': {'lat': -7.434612579892722, 'lng': 110.3433622201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Goa Slandak,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108531147594321813576"">Agung Hidayat</a>'], 'photo_reference': 'AUGGfZmoUcMsPOgGuIFMIFejO5F1mEPzYPgVnnXsEKM9Jc8uzqne-A0ecVg5gOjVL0X3-6z7yx4sfXwSDLcJmCf5dGwYOv-qb3GCe_LhByFqkEJtnrZ5l5DjyWVmTILOM8-uMtHN5mXWxLnUIzqQEogid0WNdrigAFBHms7QTjAHlXl8mZCv', 'width': 1080}]",ChIJz3O5CpZ9ei4R5Wy_--84e5Q,ChIJz3O5CpZ9ei4R5Wy_--84e5Q,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.0,5.0,,https://www.google.com/maps/place/?q=place_id:ChIJz3O5CpZ9ei4R5Wy_--84e5Q
