business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,price_level,url
OPERATIONAL,"Taman Makam Pangeran Benowo, Sawah,Ladang, Penggarit, Kec. Taman, Kabupaten Pemalang, Jawa Tengah 52361, Indonesia","{'location': {'lat': -6.9485611, 'lng': 109.40602}, 'viewport': {'northeast': {'lat': -6.947231720107276, 'lng': 109.4073459798927}, 'southwest': {'lat': -6.94993137989272, 'lng': 109.4046463201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Benowo Park,{'open_now': False},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104447904780021117136"">A Google User</a>'], 'photo_reference': 'AUGGfZmVf4sKYEbphVc-lZIsa_3roRpNAycEJM5IAQXkZQx1ChoLN8JGdRauRX03v98-_1loH52rV8neqQBooLTc8YqXCEEglFWmthWuhOW3FBfpM5NuadlJyLguIb9w-MfrHY9-2qdWB-CS6-4-O5cuHFryjSfMJisqzZRj2QSxYLa0o9Ko', 'width': 4128}]",ChIJDRDzb5fcby4RZ3R2ynpS36I,"{'compound_code': '3C24+HC Penggarit, Pemalang Regency, Central Java, Indonesia', 'global_code': '6P5F3C24+HC'}",4.4,ChIJDRDzb5fcby4RZ3R2ynpS36I,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",957.0,,,https://www.google.com/maps/place/?q=place_id:ChIJDRDzb5fcby4RZ3R2ynpS36I
OPERATIONAL,"3C76+J53, Jebed Selatan, Jebed Sel., Kec. Taman, Kabupaten Pemalang, Jawa Tengah 52361, Indonesia","{'location': {'lat': -6.935103, 'lng': 109.409951}, 'viewport': {'northeast': {'lat': -6.933941870107277, 'lng': 109.4111277298927}, 'southwest': {'lat': -6.936641529892721, 'lng': 109.4084280701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,REKREASI SAWAH,,,ChIJc65rCADbby4RiBlnRbARJ3Q,,0.0,ChIJc65rCADbby4RiBlnRbARJ3Q,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJc65rCADbby4RiBlnRbARJ3Q
OPERATIONAL,"3C7V+9VG, Jl. Raya Gondang, Seketi, Gondang, Kec. Taman, Kabupaten Pemalang, Jawa Tengah 52361, Indonesia","{'location': {'lat': -6.936562899999999, 'lng': 109.4447129}, 'viewport': {'northeast': {'lat': -6.935207220107279, 'lng': 109.4460270298927}, 'southwest': {'lat': -6.937906879892723, 'lng': 109.4433273701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,OEMAH MANCING,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116003283277020168362"">Panji Pamungkas</a>'], 'photo_reference': 'AUGGfZlonqnLdWfxm7nqHCiuEH1kYFZsIZ5xQ1CSiRduQwJkCRmZz3Q3ES5xsmf28_kJPYG2iBZ96bAg9mE9LfVDLKNCNBS4zMbbah9DLnqrBSzsbobpwQv9e-y3mkSwv4XQwJNDUUIbeFzTigfqJLXlHLCDvHsAlvdX1aJnJLVGyJ12BqO7', 'width': 1920}]",ChIJLU45VQDdby4R2tH__-PKeA4,,5.0,ChIJLU45VQDdby4R2tH__-PKeA4,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJLU45VQDdby4R2tH__-PKeA4
OPERATIONAL,"39MJ+FGV, Bojongbata, Pemalang, Pemalang Regency, Central Java, Indonesia","{'location': {'lat': -6.9162604, 'lng': 109.3812949}, 'viewport': {'northeast': {'lat': -6.914924270107278, 'lng': 109.3827297298927}, 'southwest': {'lat': -6.917623929892722, 'lng': 109.3800300701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan pelangi,,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116393272258753839751"">elyris Nugroho</a>'], 'photo_reference': 'AUGGfZl_Wh1h5GjzZQlKPIT5UBif9PejwwqiXIeXoODuomAKrRfV0kDVIup65_ZR-c3PFJ53vtxMd0Vd6Cyq9fRfUyOAqkmzSXcONheZf7SXApeHp_COnazEoeWsNq6ADIjMcdMueokzEt7nqhSoOM7K_UE70FnvpanblJgnA4ALP_89eDr3', 'width': 4624}]",ChIJr-Hgnk7bby4Rjpp4Ht_Gx4w,,5.0,ChIJr-Hgnk7bby4Rjpp4Ht_Gx4w,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJr-Hgnk7bby4Rjpp4Ht_Gx4w
OPERATIONAL,"29WW+R8X, Sawah,Ladang, Penggarit, Kec. Taman, Kabupaten Pemalang, Jawa Tengah 52361, Indonesia","{'location': {'lat': -6.952879, 'lng': 109.3958503}, 'viewport': {'northeast': {'lat': -6.951274670107278, 'lng': 109.3971871798927}, 'southwest': {'lat': -6.953974329892722, 'lng': 109.3944875201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Teletubies,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111787276741946801443"">A Google User</a>'], 'photo_reference': 'AUGGfZlai_d3_dWLZqG-p-XYGy8Vvh74Rq7f8tK8jPCeAHW4tm1snbEufM7wdbhJBHbqgKSLW4RvkxjtXYdBrOE1ftprrnWe19vk8DulacBrHySu0_R10uTiHH_kh4gaKRDhj-M1xAQ6iDCLphDj4-CPzQzxogukMjxzImG2zEmrNd6cKgRS', 'width': 1920}]",ChIJUdhbPGPdby4R5O-apHkOkdg,,4.3,ChIJUdhbPGPdby4R5O-apHkOkdg,"['tourist_attraction', 'point_of_interest', 'establishment']",36.0,,,https://www.google.com/maps/place/?q=place_id:ChIJUdhbPGPdby4R5O-apHkOkdg
OPERATIONAL,"3C35+422, Sawah,Ladang, Penggarit, Kec. Taman, Kabupaten Pemalang, Jawa Tengah, Indonesia","{'location': {'lat': -6.947225899999999, 'lng': 109.4075042}, 'viewport': {'northeast': {'lat': -6.945876070107277, 'lng': 109.4088540298927}, 'southwest': {'lat': -6.948575729892721, 'lng': 109.4061543701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung Pudhak Wangi Desa Penggarit,,"[{'height': 372, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114857750148740486565"">Arjuna Rhasya</a>'], 'photo_reference': 'AUGGfZnvbFj7j0nyuvqg4TkWutzyMOZBOI22mAxqFhXiifZZwM7dnsUcaopvBMGW0jTSEOU774gIVbExgRSuAYaKvM4oF1Z0ut1eg1qmAHm_T1dhMHDQgRxVwJoVgG40xAF5Ld77A8fbHVBqu3vYZXPB7oD3XxuQWy9TK1kQ6RkQVvLHax2I', 'width': 825}]",ChIJEXeZo2fdby4RhFFOLgWg8_Y,,5.0,ChIJEXeZo2fdby4RhFFOLgWg8_Y,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJEXeZo2fdby4RhFFOLgWg8_Y
OPERATIONAL,"2CWM+6HP, Pengadegan, Pener, Kec. Taman, Kabupaten Pemalang, Jawa Tengah 52361, Indonesia","{'location': {'lat': -6.9539727, 'lng': 109.4341864}, 'viewport': {'northeast': {'lat': -6.952654020107279, 'lng': 109.4355551298927}, 'southwest': {'lat': -6.955353679892723, 'lng': 109.4328554701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Roamer Pengadegan,,,ChIJZSv0MADdby4R-sUxZuNqlwQ,,2.0,ChIJZSv0MADdby4R-sUxZuNqlwQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJZSv0MADdby4R-sUxZuNqlwQ
OPERATIONAL,"3C5F+R75, Pepedan, Kejambon, Kec. Taman, Kabupaten Pemalang, Jawa Tengah 52361, Indonesia","{'location': {'lat': -6.9404897, 'lng': 109.4232256}, 'viewport': {'northeast': {'lat': -6.939114520107278, 'lng': 109.4244390298927}, 'southwest': {'lat': -6.941814179892722, 'lng': 109.4217393701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,kebon alpukat,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104802347082332405006"">Teguh Handoyo Nifah</a>'], 'photo_reference': 'AUGGfZlO0FiQ4532MbbVWwXX2yWw254CycOUoQGqb9f6Ptq2qP1po19SkK2a4tAsho_gwArjtGc3II30WqcoyKCBTk2Q1f9GFeOPGjPHmSU05XCKXO45WgaOlJeXJZXp4ec3VzUjK-a3w1_vzwY2c-IYmkmFioVt3wnIit_KafsUQ-GecY2G', 'width': 1080}]",ChIJ68niuVvdby4RUFxnTo66jiw,,0.0,ChIJ68niuVvdby4RUFxnTo66jiw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ68niuVvdby4RUFxnTo66jiw
OPERATIONAL,"Jl. Lap., Sawah Dan Kebun, Nyalembeng, Kec. Pulosari, Kabupaten Pemalang, Jawa Tengah 52355, Indonesia","{'location': {'lat': -7.1625783, 'lng': 109.2324223}, 'viewport': {'northeast': {'lat': -7.161225620107277, 'lng': 109.2338631298927}, 'southwest': {'lat': -7.16392527989272, 'lng': 109.2311634701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Loket Bukit Tangkeban,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112428589992182722537"">A Google User</a>'], 'photo_reference': 'AUGGfZnMQhCUykJLa0Rgs3CtNZx5N6lJILY6xE8Ca4WWZlQH_nb-tTOb3qF-tlhgHgXDHFA128FOIRZoIW8KQT79oMS9BLb_3aU6dCJD1y3uQj_M4taTpnDcxlTaYiDT_e2Cuz9Qr_wxuDQSJjnC6Lt3qBdgIVVuqq_MI5m3NWDqd4-GUi_N', 'width': 1920}]",ChIJj-tZ1jPtby4RuOuyXn3NdaE,"{'compound_code': 'R6PJ+XX Nyalembeng, Pemalang Regency, Central Java, Indonesia', 'global_code': '6P4FR6PJ+XX'}",4.4,ChIJj-tZ1jPtby4RuOuyXn3NdaE,"['tourist_attraction', 'point_of_interest', 'establishment']",50.0,,,https://www.google.com/maps/place/?q=place_id:ChIJj-tZ1jPtby4RuOuyXn3NdaE
OPERATIONAL,"Jl. Anggur No.raya, Bojongbata, Bojongnangka, Kec. Pemalang, Kabupaten Pemalang, Jawa Tengah 52319, Indonesia","{'location': {'lat': -6.9149181, 'lng': 109.3712491}, 'viewport': {'northeast': {'lat': -6.913528970107278, 'lng': 109.3726138298927}, 'southwest': {'lat': -6.916228629892722, 'lng': 109.3699141701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gatra Kencana Bojongnangka,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111006027174551889188"">A Google User</a>'], 'photo_reference': 'AUGGfZkMwBcr8z1I3r8kw2pKgKDBAsNeXSVQmatpZxIzjYFzMPYbm3DiapsOqhSCZk2DbkgE3AK3oAuiD4xCDwuKkdoA3bygKLDBzjBebP8DQFfIYbSeFm0026AW9k9gZg5hqkc62URYzvTFaFSZWbP-D2fvjsZMJ14DrH_PYao8lyMAAv5Y', 'width': 4000}]",ChIJ0bLsd7HFby4Rt5vblNegcYA,"{'compound_code': '39PC+2F Bojongnangka, Pemalang Regency, Central Java, Indonesia', 'global_code': '6P5F39PC+2F'}",4.4,ChIJ0bLsd7HFby4Rt5vblNegcYA,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",510.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ0bLsd7HFby4Rt5vblNegcYA
