business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,price_level,permanently_closed,url
OPERATIONAL,"W48H+VQ9, Jl. Pelabuhan Tj. Kalian, Tanjung, Kec. Muntok, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33351, Indonesia","{'location': {'lat': -2.0828413, 'lng': 105.1294962}, 'viewport': {'northeast': {'lat': -2.081440170107277, 'lng': 105.1309999298927}, 'southwest': {'lat': -2.084139829892722, 'lng': 105.1283002701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Asmara,ChIJ9QFkr-NdIy4RxRQ17A4Ge-g,4.4,ChIJ9QFkr-NdIy4RxRQ17A4Ge-g,"['tourist_attraction', 'point_of_interest', 'establishment']",386,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114721054572522408024"">Hendra Kusuma</a>'], 'photo_reference': 'AUGGfZlhTTmngL4N9y570aUVMT02C-81e9y_YOS85D0H0YhywJ4xmNOWVdjhbCb0VzAoVNm-hJnnwXLgxeFT-7YOEb8fP7wK66mp5L-HBsKSRnNalIWKLK-kCeUf38fgkQsoofJa5KmDXAiw1SMqLgNG46Lhyn3qtbSofEh1UJampYWN5DwK', 'width': 4160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ9QFkr-NdIy4RxRQ17A4Ge-g
OPERATIONAL,"X5MJ+742, Tanjung, Mentok, West Bangka Regency, Bangka Belitung Islands 33351, Indonesia","{'location': {'lat': -2.0168617, 'lng': 105.1802787}, 'viewport': {'northeast': {'lat': -2.015543670107277, 'lng': 105.1816828298927}, 'southwest': {'lat': -2.018243329892722, 'lng': 105.1789831701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Menumbing,ChIJ9y6BElxmIy4RgYhV0LcYrIs,4.4,ChIJ9y6BElxmIy4RgYhV0LcYrIs,"['tourist_attraction', 'point_of_interest', 'establishment']",66,{'open_now': False},"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114083111433815911963"">Ramdhani 126</a>'], 'photo_reference': 'AUGGfZlg5iZFUo6EgNQbSzG5Oj9q-sCj7g686_UAS_kXjHP26BcRiru-Ep6wGz0M0NBJGnjDZevEGel05kdsnvIIFxQvEJjUthqS75IF_2UFa-6ugHd89f7apWb9LXrvcUkqnvJTRKoTqod8DlhctX16e-7LlLmoiBzwC-bA5om_sb2tsnR8', 'width': 4096}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ9y6BElxmIy4RgYhV0LcYrIs
OPERATIONAL,"W5V8+4C3, Jl. Kapt. Ali Zen, Sungai Daeng, Kec. Muntok, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33351, Indonesia","{'location': {'lat': -2.0572468, 'lng': 105.166052}, 'viewport': {'northeast': {'lat': -2.055886720107277, 'lng': 105.1673720298927}, 'southwest': {'lat': -2.058586379892722, 'lng': 105.1646723701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pintu air sungai cuilong,ChIJ1VzS6hRnIy4Rocpf0rjYRXA,0.0,ChIJ1VzS6hRnIy4Rocpf0rjYRXA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1VzS6hRnIy4Rocpf0rjYRXA
OPERATIONAL,"W5JH+2V, Baru River, Mentok, West Bangka Regency, Bangka Belitung Islands 33351, Indonesia","{'location': {'lat': -2.0699085, 'lng': 105.179684}, 'viewport': {'northeast': {'lat': -2.068571720107278, 'lng': 105.1806253298927}, 'southwest': {'lat': -2.071271379892722, 'lng': 105.1779256701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waduk Air Unmet,ChIJnZUI1wdnIy4Rt8NibzNQsUo,4.0,ChIJnZUI1wdnIy4Rt8NibzNQsUo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJnZUI1wdnIy4Rt8NibzNQsUo
OPERATIONAL,"X5MJ+63J, Tanjung, Mentok, West Bangka Regency, Bangka Belitung Islands 33351, Indonesia","{'location': {'lat': -2.0169197, 'lng': 105.180156}, 'viewport': {'northeast': {'lat': -2.015524370107277, 'lng': 105.1814406298927}, 'southwest': {'lat': -2.018224029892722, 'lng': 105.1787409701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pesanggrahan Menumbing,ChIJZ-8tQFxmIy4RdrafId7U5RY,4.6,ChIJZ-8tQFxmIy4RdrafId7U5RY,"['tourist_attraction', 'point_of_interest', 'establishment']",949,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101706381300997306475"">iqbal mohammed</a>'], 'photo_reference': 'AUGGfZlzhb5O6CiOYmWwpdjkvfMoRi_WbwL3hWlBX19chD6bSYlYyOcYVuArrSHoCEMFHk7R8BBZYGzwBhLWJIPCUAy7g3P0yyZghj8n2WgN3aqQm2Hz2hNRybKomz-XcM24GeKgNSAI_fHOwmGQP5TKPYUGujvNIpaJQ1Z4mEn2mbM1m1UH', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJZ-8tQFxmIy4RdrafId7U5RY
OPERATIONAL,"X4GQ+M2P, Tanjung, Mentok, West Bangka Regency, Bangka Belitung Islands 33351, Indonesia","{'location': {'lat': -2.0232784, 'lng': 105.1375908}, 'viewport': {'northeast': {'lat': -2.021512270107277, 'lng': 105.1389883}, 'southwest': {'lat': -2.024211929892722, 'lng': 105.1333983}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanah merah,ChIJa97HMABnIy4RVRxgDsh-S0c,0.0,ChIJa97HMABnIy4RVRxgDsh-S0c,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJa97HMABnIy4RVRxgDsh-S0c
OPERATIONAL,"X5J8+C37, Daeng River, Mentok, West Bangka Regency, Bangka Belitung Islands 33351, Indonesia","{'location': {'lat': -2.0189595, 'lng': 105.1651734}, 'viewport': {'northeast': {'lat': -2.017615470107277, 'lng': 105.1665650798927}, 'southwest': {'lat': -2.020315129892722, 'lng': 105.1638654201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pos Retribusi Pesanggrahan Menumbing,ChIJW-B3x3RnIy4RA-EvrNFEYaw,5.0,ChIJW-B3x3RnIy4RA-EvrNFEYaw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': False},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113320374079457582935"">A Google User</a>'], 'photo_reference': 'AUGGfZl54hBVBAzMt7NgkyHyxakOzq0sZiZVf2qF0FUz1O_761boExc5cLC88HBPivbkx6jzR2LByB6gYmDXTr6DEsnK0sA1c-D88opETh7zxZjMZLmCjvZwgPQBnvR43nF5am_oCRSv2pkVlmkF16qPjgzmq76MgTWMUndCTY9fq6LqzMoT', 'width': 1280}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJW-B3x3RnIy4RA-EvrNFEYaw
OPERATIONAL,"25MM+HQC, Air Putih, Mentok, West Bangka Regency, Bangka Belitung Islands 33351, Indonesia","{'location': {'lat': -1.9660529, 'lng': 105.1843801}, 'viewport': {'northeast': {'lat': -1.964703070107278, 'lng': 105.1857299298927}, 'southwest': {'lat': -1.967402729892723, 'lng': 105.1830302701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata air biat,ChIJ3SMWWX9lIy4RG9roR36eGbk,5.0,ChIJ3SMWWX9lIy4RG9roR36eGbk,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,"[{'height': 963, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117420848342973334014"">A Google User</a>'], 'photo_reference': 'AUGGfZnDjiEVdDKmh-hFY2kvHNOjXuL12pFq_ldvqhLGaX1H5P0ABY73tMStu7KRfoan6hLJuXFsq_jM5eEp0ofmDCVfIgeUNmY_zI9R4f9VzRvcBzjxwbv_bGswATLe2q0cs9ImxPu6az7NDhLK5qw81_cASWUTgDRbmVC6C23WHGXbKkYb', 'width': 1284}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ3SMWWX9lIy4RG9roR36eGbk
OPERATIONAL,"36FV+HC, Air Limau, Mentok, West Bangka Regency, Bangka Belitung Islands, Indonesia","{'location': {'lat': -1.9260389, 'lng': 105.2435675}, 'viewport': {'northeast': {'lat': -1.924689070107278, 'lng': 105.2449173298927}, 'southwest': {'lat': -1.927388729892723, 'lng': 105.2422176701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebon Bastian,ChIJ583_xmtvIy4RIk_q4Eil4Gk,5.0,ChIJ583_xmtvIy4RIk_q4Eil4Gk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115326738565174279970"">A Google User</a>'], 'photo_reference': 'AUGGfZl24NW7oqjWZtXRQ4UVNz56dws8lRXdgikSLNEMA7XawTqCylaMzcL0zrs_PFkxRwn3mLBOo4qsYtvG7_g-cd-LybqtNnEUSRfIzu22ZQ7xqzuMmJINAMF_UWqVS8TYupdtMXhof_16y6QF6JjbJY3yOc5x0KN8CJV-Uh69upyV93_8', 'width': 1080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ583_xmtvIy4RIk_q4Eil4Gk
OPERATIONAL,"24VM+C8G, Jl. Kp. Tanjung Ular, Air Putih, Kec. Muntok, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33351, Indonesia","{'location': {'lat': -1.9564364, 'lng': 105.1333408}, 'viewport': {'northeast': {'lat': -1.955180920107278, 'lng': 105.1347304298927}, 'southwest': {'lat': -1.957880579892722, 'lng': 105.1320307701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Tanjung Ular,ChIJLZ33XIdkIy4Roui4oikOt5E,4.5,ChIJLZ33XIdkIy4Roui4oikOt5E,"['tourist_attraction', 'point_of_interest', 'establishment']",59,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103364382149847809459"">Iwan Resmawan</a>'], 'photo_reference': 'AUGGfZkE5ZCELGlBE3QakCf46dV2y0T-i4ozIG_7_Vaw6a02PTUPeHzvzmTAXLN-Iu7UHBlozDmn-2NqNIVHuQkZtJEZY9BhTaCNpZRtC1y-G0eLauc2K-lr6uHcZYN7tmzzBItStqcoEfNB2_-l_y_BXU8SmOves3zfYa2rpNtMBkknJ3K0', 'width': 1920}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJLZ33XIdkIy4Roui4oikOt5E
OPERATIONAL,"JL Jend A Yani, No. 1, RT. 003/05, Tanjung, Kec. Muntok, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33311, Indonesia","{'location': {'lat': -2.0669058, 'lng': 105.1617481}, 'viewport': {'northeast': {'lat': -2.065548570107278, 'lng': 105.1631370798927}, 'southwest': {'lat': -2.068248229892723, 'lng': 105.1604374201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_dharma-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kong Fuk Miau,ChIJva6fMGtmIy4RggDdfmMWijc,4.6,ChIJva6fMGtmIy4RggDdfmMWijc,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114971967879782810978"">Raynardthan Pontoh</a>'], 'photo_reference': 'AUGGfZmrJOHZbdUWNP5-1jnZt6hPglp3KU_mH0ZKgMa7GUU7RypUkVik-17ZV9OdTaEzzz6cFeXVP5nwWLZw17shT6JhaefZ6HzE_0XVNCQzfZApJcok6C2TFE7cj8-cj-sQ4k1IrnXpHeIMNZel7lZyfp534hDX1xVDObE4Dr6gfEq4x1uH', 'width': 4000}]","{'compound_code': 'W5M6+6M Tanjung, West Bangka Regency, Bangka Belitung Islands, Indonesia', 'global_code': '6P97W5M6+6M'}",,,https://www.google.com/maps/place/?q=place_id:ChIJva6fMGtmIy4RggDdfmMWijc
OPERATIONAL,"36XR+67R, Unnamed Road, Air Limau, Mentok, West Bangka Regency, Bangka Belitung Islands 33351, Indonesia","{'location': {'lat': -1.9018984, 'lng': 105.2406405}, 'viewport': {'northeast': {'lat': -1.900548570107277, 'lng': 105.2419903298927}, 'southwest': {'lat': -1.903248229892722, 'lng': 105.2392906701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Air Mas,ChIJBcDNCc9xIy4R7Pw7h20ZLFI,4.7,ChIJBcDNCc9xIy4R7Pw7h20ZLFI,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109387731130035137322"">A Google User</a>'], 'photo_reference': 'AUGGfZmDQiuATW8XqdBPueEaM0HCNtr6UDBxR7Ym__Cg62mMWN5bKeNjeUNF1SOY0HdJdsyFT9r4UdtW4g37I-_dYy8KIEU56KtsrTQnxrSpE0jGP895Ml7-iohJUyWTwOk-Y8-XoujiVNhoK4bmfN0xKxzvI51Q_3PHs9jJo3un0rtR-v1t', 'width': 1280}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJBcDNCc9xIy4R7Pw7h20ZLFI
OPERATIONAL,"X4XX+X98, Jl. Tj. Ular, Tanjung, Kec. Muntok, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33351, Indonesia","{'location': {'lat': -2.0000995, 'lng': 105.1484436}, 'viewport': {'northeast': {'lat': -1.998753270107277, 'lng': 105.1497621798927}, 'southwest': {'lat': -2.001452929892722, 'lng': 105.1470625201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai batu Berhala,ChIJG13a3t1nIy4RO7CyR8nMCXA,0.0,ChIJG13a3t1nIy4RO7CyR8nMCXA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJG13a3t1nIy4RO7CyR8nMCXA
OPERATIONAL,"35GJ+7QJ, Air Putih, Mentok, West Bangka Regency, Bangka Belitung Islands, Indonesia","{'location': {'lat': -1.9246151, 'lng': 105.1813104}, 'viewport': {'northeast': {'lat': -1.923677, 'lng': 105.1832711298927}, 'southwest': {'lat': -1.927429400000001, 'lng': 105.1805714701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai sebabe,ChIJHxIz4U5lIy4RaSeqH6Y34tY,5.0,ChIJHxIz4U5lIy4RaSeqH6Y34tY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJHxIz4U5lIy4RaSeqH6Y34tY
OPERATIONAL,"24XW+CQ2, Kp. Pengalang Tanjung Ular, Air Putih, Kec. Muntok, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33351, Indonesia","{'location': {'lat': -1.9514756, 'lng': 105.1468876}, 'viewport': {'northeast': {'lat': -1.950264070107278, 'lng': 105.1491238}, 'southwest': {'lat': -1.952963729892723, 'lng': 105.1461422}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Pengalang,ChIJxxG3fVtlIy4RFh_YXocCf3g,4.0,ChIJxxG3fVtlIy4RFh_YXocCf3g,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106032800966454917777"">Borneo Satelit</a>'], 'photo_reference': 'AUGGfZkuFJa_f4yXZEdSlGECR_sOJwklw5VMzRNHIgzcJ2pBrx7_qgD4Ym7ztg-Xnz5K4fm5hakLWHePk0a_5syT0nmxDGdb_E59NlU06SCJScEaTZpR7AZaagkPOidb5FkH8e3WbfCgXP9PYXvSPvzr0pB08BHjIJ2ghWZhBFJsKr-UBpVp', 'width': 1920}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJxxG3fVtlIy4RFh_YXocCf3g
CLOSED_TEMPORARILY,"X55W+XVJ, Air Belo, Mentok, West Bangka Regency, Bangka Belitung Islands 33351, Indonesia","{'location': {'lat': -2.0400392, 'lng': 105.1971328}, 'viewport': {'northeast': {'lat': -2.03896725, 'lng': 105.19815595}, 'southwest': {'lat': -2.04325505, 'lng': 105.19406335}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,"Wisata Alam Bukit Kukus, Muntok, Bangka Barat",ChIJqwXSO8hnIy4R_4-AW7hd4Iw,4.3,ChIJqwXSO8hnIy4R_4-AW7hd4Iw,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",20,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108246664040080169184"">Vivi Rahmelia</a>'], 'photo_reference': 'AUGGfZkmQHb10Ky5NYScLC5MszNT_c6RfSaZCMAOxz63ebw_RA2AMWdm492h1sctPcRIBMkn55lLbh2_28K2JCYfKHsZOyp6HdTNzlwShH60zF4l-61lGIx1Tcg61RgagBRfUIjmBllZF3jE6dC5TMzcUP_rlM7lgHVhVPwRtfaB9LidLe5O', 'width': 3264}]",,,True,https://www.google.com/maps/place/?q=place_id:ChIJqwXSO8hnIy4R_4-AW7hd4Iw
CLOSED_TEMPORARILY,"W5M7+WPM, Tanjung, Mentok, West Bangka Regency, Bangka Belitung Islands 33351, Indonesia","{'location': {'lat': -2.0651651, 'lng': 105.1643012}, 'viewport': {'northeast': {'lat': -2.063867770107278, 'lng': 105.1656065298927}, 'southwest': {'lat': -2.066567429892722, 'lng': 105.1629068701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Laut tata ngasil,ChIJNZfQ4QxnIy4Rh9I9UQfnrkU,0.0,ChIJNZfQ4QxnIy4Rh9I9UQfnrkU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJNZfQ4QxnIy4Rh9I9UQfnrkU
CLOSED_TEMPORARILY,"X6HJ+2FV, Air Belo, Mentok, West Bangka Regency, Bangka Belitung Islands, Indonesia","{'location': {'lat': -2.0223823, 'lng': 105.2311827}, 'viewport': {'northeast': {'lat': -2.021032470107277, 'lng': 105.2325325298927}, 'southwest': {'lat': -2.023732129892722, 'lng': 105.2298328701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam pak nopen,ChIJC93kJZ5pIy4RqfIcA5R-tls,0.0,ChIJC93kJZ5pIy4RqfIcA5R-tls,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJC93kJZ5pIy4RqfIcA5R-tls
CLOSED_TEMPORARILY,"X6HJ+2FV, Air Belo, Mentok, West Bangka Regency, Bangka Belitung Islands 33351, Indonesia","{'location': {'lat': -2.0223823, 'lng': 105.2311827}, 'viewport': {'northeast': {'lat': -2.021032470107277, 'lng': 105.2325325298927}, 'southwest': {'lat': -2.023732129892722, 'lng': 105.2298328701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Durian H Hulis,ChIJr6Ze3Q5pIy4RKZPTOiujKZU,0.0,ChIJr6Ze3Q5pIy4RKZPTOiujKZU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103120921427128615584"">A Google User</a>'], 'photo_reference': 'AUGGfZmDmMPcWTmyps8QyKb09MH8_v0D3hkn2xKby_A5SXwAhWsdMgtwB5HCXir6-0i4jqyJHNiMkdGJ8k20GQ6ioKTfiTOAna02xGCMYo6pfjPtLAa18yIdUoMO9De-2JYwnAdGjptx9U4qhaRofT8fQSF8RsJ2M6PPVZwNl1i5XUkRYFac', 'width': 4160}]",,,True,https://www.google.com/maps/place/?q=place_id:ChIJr6Ze3Q5pIy4RKZPTOiujKZU
CLOSED_TEMPORARILY,"X4GQ+M2P, Tanjung, Mentok, West Bangka Regency, Bangka Belitung Islands 33351, Indonesia","{'location': {'lat': -2.0232784, 'lng': 105.1375908}, 'viewport': {'northeast': {'lat': -2.021512270107277, 'lng': 105.1389883}, 'southwest': {'lat': -2.024211929892722, 'lng': 105.1333983}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Irwan Holili,ChIJIXEjEF1nIy4RlMk2VP1RB7I,0.0,ChIJIXEjEF1nIy4RlMk2VP1RB7I,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJIXEjEF1nIy4RlMk2VP1RB7I
CLOSED_TEMPORARILY,"X4MH+PQ, Tanjung, Mentok, West Bangka Regency, Bangka Belitung Islands 33351, Indonesia","{'location': {'lat': -2.0156625, 'lng': 105.1294764}, 'viewport': {'northeast': {'lat': -2.014312670107278, 'lng': 105.1308262298927}, 'southwest': {'lat': -2.017012329892723, 'lng': 105.1281265701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebon hukum,ChIJ0_7Ee8NnIy4Ru7FhFJ0Xci0,0.0,ChIJ0_7Ee8NnIy4Ru7FhFJ0Xci0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJ0_7Ee8NnIy4Ru7FhFJ0Xci0
CLOSED_TEMPORARILY,"X4GQ+M2P, Tanjung, Mentok, West Bangka Regency, Bangka Belitung Islands, Indonesia","{'location': {'lat': -2.0232784, 'lng': 105.1375908}, 'viewport': {'northeast': {'lat': -2.021512270107277, 'lng': 105.1389883}, 'southwest': {'lat': -2.024211929892722, 'lng': 105.1333983}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Amoi,ChIJ7zzlb1NnIy4RdxeHviizfoI,0.0,ChIJ7zzlb1NnIy4RdxeHviizfoI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103120921427128615584"">A Google User</a>'], 'photo_reference': 'AUGGfZkQU73AkGLO2hANxsGB--eqHEGFoR32EqwUr5JbyLZ-lr6eN7femwm2MzJMs8vKF1FKKg_g1J5An64t62GOu9UlR4Oghdfy04u5f_20fD2_iz3beiuu66eanj2ehzq37Bht_N2689wbnkbRdX95X9cB6L91QuqFl0RZs6c4TeYNySKR', 'width': 1920}]",,,True,https://www.google.com/maps/place/?q=place_id:ChIJ7zzlb1NnIy4RdxeHviizfoI
CLOSED_TEMPORARILY,"X554+37V, Tanjung, Menjelang, West Bangka Regency, Bangka Belitung Islands, Indonesia","{'location': {'lat': -2.0422717, 'lng': 105.15567}, 'viewport': {'northeast': {'lat': -2.040868820107277, 'lng': 105.1569595798927}, 'southwest': {'lat': -2.043568479892722, 'lng': 105.1542599201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sekretariat Gapoktan Bina Tani Menjelang,ChIJcYvH805nIy4R_PEWmRPqDwk,0.0,ChIJcYvH805nIy4R_PEWmRPqDwk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103120921427128615584"">A Google User</a>'], 'photo_reference': 'AUGGfZlfcO8YRy_7LCj_lV7LVH2PH9CGAkaQmAEht-aqo9CWxd3D2ws4MyXEVbEHvWL0mcnddcICRbH_ULayVc0v3Kqps02F67Ik6FLdbMPYH4MudCnHocR5vt_T2gtfEhXp6KBPIY9_dcYjVgqR37ae9__8j5GTWhHJoab2ISaLLLuEAoVY', 'width': 4160}]",,,True,https://www.google.com/maps/place/?q=place_id:ChIJcYvH805nIy4R_PEWmRPqDwk
CLOSED_TEMPORARILY,"X4XX+CCQ, Jl. Tj. Ular, Tanjung, Kec. Muntok, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33351, Indonesia","{'location': {'lat': -2.0014003, 'lng': 105.1485982}, 'viewport': {'northeast': {'lat': -2.000054470107278, 'lng': 105.1499168298927}, 'southwest': {'lat': -2.002754129892722, 'lng': 105.1472171701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai pondok pancing,ChIJ65dnu3BnIy4RlZ_A7TlgEzY,0.0,ChIJ65dnu3BnIy4RlZ_A7TlgEzY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113400186573921097489"">A Google User</a>'], 'photo_reference': 'AUGGfZm-vLE0RI4W0R3KuXcntbDWg_K2mt650yUyTFPRDv8QEgM0lpxRjc_cJiDJXLZHnz3udC9To2mmgGOn3MqEIpgyTLcYIMT30aiPflpvujr7NtGyG1E7UJ4WhJi8goXy21Pp5YaJufav3Owjkuhg673B-L-qVJgCvn9sqUMwyv6mS_K5', 'width': 1600}]",,,True,https://www.google.com/maps/place/?q=place_id:ChIJ65dnu3BnIy4RlZ_A7TlgEzY
