business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,photos,opening_hours,url
OPERATIONAL,"Sinar Harapan, Kedondong, Pesawaran Regency, Lampung 35381, Indonesia","{'location': {'lat': -5.5061822, 'lng': 105.0289496}, 'viewport': {'northeast': {'lat': -5.504758470107278, 'lng': 105.0303982798927}, 'southwest': {'lat': -5.507458129892722, 'lng': 105.0276986201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KEBUN ALPUKAT SUNTAN 2,ChIJcz11nE0rRy4Rb4zg5V5IBDc,5.0,ChIJcz11nE0rRy4Rb4zg5V5IBDc,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"{'compound_code': 'F2VH+GH Sinar Harapan, Pesawaran Regency, Lampung, Indonesia', 'global_code': '6P67F2VH+GH'}","[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107251156051371051397"">A Google User</a>'], 'photo_reference': 'AUGGfZmY53XV8T96FQALH-3W5vsNibFG1HYBLWMII6NcQY3tk2OY_PDAmwTz_uA42_flLZbNYOpetmjH8Mue4vywCcee2B0MK8FHdSTraeI3Jdrs01-j0VodVdslFlsvaOAMOJkyLr7Hoy_2wuJh0n7fQjMCfUCuwtMOe-dlw9inPBEAaacF', 'width': 4128}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJcz11nE0rRy4Rb4zg5V5IBDc
OPERATIONAL,"Dusun g.batu, Pampangan, Kec. Gedong Tataan, Kabupaten Pesawaran, Lampung 35368, Indonesia","{'location': {'lat': -5.4397252, 'lng': 105.0969334}, 'viewport': {'northeast': {'lat': -5.438354420107277, 'lng': 105.0981717798927}, 'southwest': {'lat': -5.441054079892721, 'lng': 105.0954721201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WAY MIOS gunung batu,ChIJD4R0jOfTQC4RV4gw2iaR2ls,4.5,ChIJD4R0jOfTQC4RV4gw2iaR2ls,"['tourist_attraction', 'point_of_interest', 'establishment']",175.0,"{'compound_code': 'H36W+4Q Pampangan, Pesawaran Regency, Lampung, Indonesia', 'global_code': '6P67H36W+4Q'}","[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115649070229581156577"">Ridho Febritioko</a>'], 'photo_reference': 'AUGGfZmA-k35efbMOTqNRiiOLZSnrQlkw8CYI3sWJnYhLS1P0a1YtGG9hr-QKsjx2TYdlaFEKQnaZ-OfRmJhPcNp8EI0grq0iWpmtn-bcLeNYXdgsuCAQMGS9UBij1yT3Zvk3cKNzjKXxz1NcrRz3FmVi6skjxvyfovoQE1vuvCrNVMcJLv3', 'width': 4000}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJD4R0jOfTQC4RV4gw2iaR2ls
OPERATIONAL,"C4HC+PHJ, Hutan, Pesawaran Regency, Lampung, Indonesia","{'location': {'lat': -5.5706522, 'lng': 105.1213873}, 'viewport': {'northeast': {'lat': -5.569479070107278, 'lng': 105.1227082298927}, 'southwest': {'lat': -5.572178729892721, 'lng': 105.1200085701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mata Air Way Rilau,ChIJU784BQArQS4RNSX_KstkkSI,0.0,ChIJU784BQArQS4RNSX_KstkkSI,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJU784BQArQS4RNSX_KstkkSI
OPERATIONAL,"GWVH+34H, Wargo Mulyo, Pardasuka, Pringsewu Regency, Lampung 35682, Indonesia","{'location': {'lat': -5.4573196, 'lng': 104.92785}, 'viewport': {'northeast': {'lat': -5.455675470107278, 'lng': 104.9289267298927}, 'southwest': {'lat': -5.458375129892722, 'lng': 104.9262270701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Way Kromong Pardasuka,ChIJI85PJdQpRy4R0527NTK964g,3.3,ChIJI85PJdQpRy4R0527NTK964g,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,,"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105315032238146421237"">Susilo Dheztyawan Marga</a>'], 'photo_reference': 'AUGGfZlz9PPaok3S75dM_IDSDm8qMR-QUpPsbU2B9TlwUfA50yxtOghn9BKQWfbNfc5ic5SRrfHXn0osVWZXHuRw0R3rUdz15b2oDxMZswCZMcumZkvQp7RFtOsXiKQDD8CYz17OLBJr37KduNRVi10YnTwCcePhKSHiYItYh5EWB8s09AwJ', 'width': 5472}]",,https://www.google.com/maps/place/?q=place_id:ChIJI85PJdQpRy4R0527NTK964g
OPERATIONAL,"Sinar Harapan, Kedondong, Pesawaran Regency, Lampung, Indonesia","{'location': {'lat': -5.4946734, 'lng': 105.0232036}, 'viewport': {'northeast': {'lat': -5.493316820107278, 'lng': 105.0246566298927}, 'southwest': {'lat': -5.496016479892722, 'lng': 105.0219569701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KEBUN ALPUKAT SUNTAN 1,ChIJPUHDfRMrRy4RP5WB4MCeh0U,5.0,ChIJPUHDfRMrRy4RP5WB4MCeh0U,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"{'compound_code': 'G24F+47 Sinar Harapan, Pesawaran Regency, Lampung, Indonesia', 'global_code': '6P67G24F+47'}","[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111926576249107187200"">A Google User</a>'], 'photo_reference': 'AUGGfZmFwIcbtv_qBwI4BlNZ_hH18A1loD_SwI4pAmBYn5TajRMeP0beNpDFOHdphSSnomFDVmH_FsMJ5JwPnzxhLeEtlKkmKDRC2xKbxPGTnXuG1ce1oqWN6A6aUc2uU3w0Z79uShKIrXhP5EhqdHlXphKN9oBkB6re-tfenZl47JBbSj2N', 'width': 4128}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJPUHDfRMrRy4RP5WB4MCeh0U
OPERATIONAL,"G3J8+54, Hutan, Pesawaran Regency, Lampung, Indonesia","{'location': {'lat': -5.4695312, 'lng': 105.0652673}, 'viewport': {'northeast': {'lat': -5.468181370107278, 'lng': 105.0666171298927}, 'southwest': {'lat': -5.470881029892722, 'lng': 105.0639174701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Tanjung Agung Way Lima,ChIJxzTJ1F7VQC4RLv5OG8kYfJw,5.0,ChIJxzTJ1F7VQC4RLv5OG8kYfJw,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,"[{'height': 3280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104116315421901969637"">A Google User</a>'], 'photo_reference': 'AUGGfZnE7ZWiEV8pSYOGjERaEh7D7fI0y3dD6H3wmsVI1g9CDVZYMpeyBc-lM8wtH_iEjs3v2lEKUagbmPx8g6tVspW-ObpXi6__F9tqJ9U8es0xYJqYu83DFSUdKXDf0-zdWjiyx0hHt-gZWo3cCwjruuXq1Ih6qKzcGXv8vi2EEu8bvvxD', 'width': 1476}]",,https://www.google.com/maps/place/?q=place_id:ChIJxzTJ1F7VQC4RLv5OG8kYfJw
OPERATIONAL,"GXM5+2WJ, Unnamed Road, Kotajawa, Kec. Way Khilau, Kabupaten Pesawaran, Lampung 35368, Indonesia","{'location': {'lat': -5.4674099, 'lng': 104.9597703}, 'viewport': {'northeast': {'lat': -5.465689670107278, 'lng': 104.9631678}, 'southwest': {'lat': -5.468389329892722, 'lng': 104.9586378}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bukit Beringin,ChIJcXPt89UrRy4RpGmtksQppqE,0.0,ChIJcXPt89UrRy4RpGmtksQppqE,"['park', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJcXPt89UrRy4RpGmtksQppqE
OPERATIONAL,"C3VR+WWH, Dusun kaliguha desa, Pesawaran Indah, kec way ratai, Kabupaten Pesawaran, Lampung 35451, Indonesia","{'location': {'lat': -5.5551919, 'lng': 105.092361}, 'viewport': {'northeast': {'lat': -5.553798720107277, 'lng': 105.0937385798927}, 'southwest': {'lat': -5.556498379892721, 'lng': 105.0910389201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Desa Kaliguha, Pesawaran Indah",ChIJWVrE9WArQS4RnyhlZfgUIrs,4.6,ChIJWVrE9WArQS4RnyhlZfgUIrs,"['tourist_attraction', 'point_of_interest', 'establishment']",14.0,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111470985997018942695"">japar muhammad</a>'], 'photo_reference': 'AUGGfZm_vxUtB22GM2ApZQOR9-XUx2GXDyhDCFqFmzR03JLXp_s-lrWwzYopH7BYEGfsARuyApPufX6Hdp0ypMNRiIm6RZEQXkK27RVwrF0t9freehKdcqw2s2Y5U4dciCWG9QKbpe2B5tqbgJVe2I8svZOXTddyA5rIzuTdKKahPtKgIryM', 'width': 2448}]",,https://www.google.com/maps/place/?q=place_id:ChIJWVrE9WArQS4RnyhlZfgUIrs
OPERATIONAL,"GWPM+RHQ, Kerebang, Pardasuka, Kabupaten Pringsewu, Lampung, Indonesia","{'location': {'lat': -5.4629233, 'lng': 104.9339728}, 'viewport': {'northeast': {'lat': -5.461661970107277, 'lng': 104.9354865298927}, 'southwest': {'lat': -5.464361629892721, 'lng': 104.9327868701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Way Supi (kerebang),ChIJ7V7Ecf4pRy4R91FZS84LreY,0.0,ChIJ7V7Ecf4pRy4R91FZS84LreY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7V7Ecf4pRy4R91FZS84LreY
OPERATIONAL,"J26R+62J, Kuripan, Sidodadi, Way Lima, Kabupaten Pesawaran, Lampung 35367, Indonesia","{'location': {'lat': -5.3894096, 'lng': 105.0400123}, 'viewport': {'northeast': {'lat': -5.388102820107277, 'lng': 105.0413491798927}, 'southwest': {'lat': -5.390802479892721, 'lng': 105.0386495201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Johan Waylima,ChIJ9WXSJwDTQC4RroxTfQ_BNPc,0.0,ChIJ9WXSJwDTQC4RroxTfQ_BNPc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9WXSJwDTQC4RroxTfQ_BNPc
OPERATIONAL,"Sidoharjo Desa, Pesawaran Indah, Way Ratai, Kabupaten Pesawaran, Lampung 35451, Indonesia","{'location': {'lat': -5.531718199999999, 'lng': 105.0957992}, 'viewport': {'northeast': {'lat': -5.530368370107277, 'lng': 105.0971490298927}, 'southwest': {'lat': -5.533068029892721, 'lng': 105.0944493701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Punggung Naga Sukmo Ilang Pesawaran Indah,ChIJsx4h_kQrQS4R7e-7eDElAYM,4.9,ChIJsx4h_kQrQS4R7e-7eDElAYM,"['tourist_attraction', 'point_of_interest', 'establishment']",22.0,"{'compound_code': 'F39W+88 Pesawaran Indah, Pesawaran Regency, Lampung, Indonesia', 'global_code': '6P67F39W+88'}","[{'height': 2496, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101569686463739360768"">Teuku</a>'], 'photo_reference': 'AUGGfZlX9qV9mniP1NU_nAxSsVCx1F9cw5m6lyQs_OJEcj500YwaqixooyR--xeakXoQMGmLKnoezeAW_Sbwviz5w0D9hj2GBGPESRhSMt6ruc1g6bj9eovRcXsOk3XxD0kiEBqwPzsyntPcJPM8xvP67KIIvbE2yalcAKYYhhg4qEBuUyKL', 'width': 3584}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJsx4h_kQrQS4R7e-7eDElAYM
OPERATIONAL,"RT./RW/RW.:/00200Keca, Pekondoh, Way Lima, Pesawaran Regency, Lampung 00002, Indonesia","{'location': {'lat': -5.4203318, 'lng': 105.0380198}, 'viewport': {'northeast': {'lat': -5.418959870107278, 'lng': 105.0393439298927}, 'southwest': {'lat': -5.421659529892722, 'lng': 105.0366442701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hidroponik Anjung Sikuk Pekondoh,ChIJP5_eBcvTQC4R3sD0FYvOyGo,5.0,ChIJP5_eBcvTQC4R3sD0FYvOyGo,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"{'compound_code': 'H2HQ+V6 Pekondoh, Pesawaran Regency, Lampung, Indonesia', 'global_code': '6P67H2HQ+V6'}","[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104835851509098354869"">Firlizanni AMd</a>'], 'photo_reference': 'AUGGfZngE_egVi4KAS8kgvtsZSCQiLI3mVHYQnZJTWNr9akOgE-7JxUSeIRfTkFDViwdKWTvT68tAuMoZyEOfkwyYZj9Cji3IjIeaYE1iMt_6zHJqnZTWSkw5aW-ctsrekKEHZY7z_ToTJluuSp9x6uzAEQtjmow3hMCaTvpIgnPUR5_NRtL', 'width': 1280}]",{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJP5_eBcvTQC4R3sD0FYvOyGo
OPERATIONAL,"H2JM+H5R, Gedung Dalam, Way Lima, Pesawaran Regency, Lampung 35367, Indonesia","{'location': {'lat': -5.4190628, 'lng': 105.0332421}, 'viewport': {'northeast': {'lat': -5.417712970107278, 'lng': 105.0345919298927}, 'southwest': {'lat': -5.420412629892722, 'lng': 105.0318922701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,sernakak,ChIJQ8NFJwDTQC4RMPiUGa2rUyk,0.0,ChIJQ8NFJwDTQC4RMPiUGa2rUyk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJQ8NFJwDTQC4RMPiUGa2rUyk
OPERATIONAL,"H293+7QH, Jl. Lintas Baturaja, Gunungrejo, Way Lima, Kabupaten Pesawaran, Lampung 35368, Indonesia","{'location': {'lat': -5.4318066, 'lng': 105.0044844}, 'viewport': {'northeast': {'lat': -5.430101000000001, 'lng': 105.0059939798927}, 'southwest': {'lat': -5.436923399999997, 'lng': 105.0032943201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Perbukitan Desa Gunung Rejo,ChIJoSv-MbUtRy4RNSdVxDAPTBU,5.0,ChIJoSv-MbUtRy4RNSdVxDAPTBU,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,,"[{'height': 858, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118187851508741097378"">Sarwanto Bakri</a>'], 'photo_reference': 'AUGGfZkwk5BjO5k3ufLZSTEcQLWN2-YSWM-hwbyieA8LOQtmyqiFNTNbDhkMf08Xes4qMHkr0OSHOTatC5l9Rlz3QBD6LXU2f3CI2aZWPrg8T-zKMLLaytg62BnStCI5DaDL7bDwj7m0UenrUPWErJBxSeFd_J5815PLynCDULMVjNLDTCU', 'width': 588}]",,https://www.google.com/maps/place/?q=place_id:ChIJoSv-MbUtRy4RNSdVxDAPTBU
