business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,photos,opening_hours,url
OPERATIONAL,"86PG+V2C, Pahawang Island, Pesawaran Regency, Lampung 35453, Indonesia","{'location': {'lat': -5.6680585, 'lng': 105.2386275}, 'viewport': {'northeast': {'lat': -5.666708670107278, 'lng': 105.2399773298927}, 'southwest': {'lat': -5.669408329892722, 'lng': 105.2372776701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Nemo kembar,ChIJ3Y1_9mglQS4RKK5RAgHMxUc,,4.0,ChIJ3Y1_9mglQS4RKK5RAgHMxUc,"['tourist_attraction', 'point_of_interest', 'establishment']",8,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108524879355265952886"">Kheirudin Pahawang</a>'], 'photo_reference': 'AUGGfZmPLWef731ja54OzND7xVvymgnMP7m_RcyL2CJMTMJsYZARFRuca-3f5Q6bxPApnu_tF2BFsBOXkaABvUzj9W6VkF7abL0fQUvpGhyYg_uOlvrGFNk4cRQaaqVj_bKOrmrTHBQ0MfC0OUVXl7wAOGjKTfT6Em_kimu1ZFOD-OG0G0WZ', 'width': 4080}]",,https://www.google.com/maps/place/?q=place_id:ChIJ3Y1_9mglQS4RKK5RAgHMxUc
OPERATIONAL,"957R+FXW, Dusun Pakuan, Durian, Kec. Padang Cermin, Kabupaten Pesawaran, Lampung 35453, Indonesia","{'location': {'lat': -5.6362634, 'lng': 105.1924446}, 'viewport': {'northeast': {'lat': -5.634846370107278, 'lng': 105.1933763798927}, 'southwest': {'lat': -5.637546029892722, 'lng': 105.1906767201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Merud,ChIJz03heGkvQS4RSZXtkXD_yS4,,4.5,ChIJz03heGkvQS4RSZXtkXD_yS4,"['tourist_attraction', 'point_of_interest', 'establishment']",25,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104493649284401615165"">A Google User</a>'], 'photo_reference': 'AUGGfZmQNPlzK78qWc2oV1WAY9kGYjxQgI1dvm90V_515Bp0HtoJyKWYSHuXMBzgtv_ILqput1YrTY414BbK-GjXkENZkWfJ27Wm1gaALEXuzz-stAzfeGk_kLb_aMFhNCXZH4kAwSmPRAxpiqQO1CUgmYXZehwiUiIZ0QNcdfiYUjKV8caV', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJz03heGkvQS4RSZXtkXD_yS4
OPERATIONAL,"86P3+J48, Pahawang Island, Punduh Pidada, Pesawaran Regency, Lampung 35453, Indonesia","{'location': {'lat': -5.6634717, 'lng': 105.2028368}, 'viewport': {'northeast': {'lat': -5.662121870107278, 'lng': 105.2041866298927}, 'southwest': {'lat': -5.664821529892722, 'lng': 105.2014869701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Nemo,ChIJX71mgW8lQS4R_pmuSQkSh3o,,4.8,ChIJX71mgW8lQS4R_pmuSQkSh3o,"['tourist_attraction', 'point_of_interest', 'establishment']",33,"[{'height': 719, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104697712580754022511"">susi wijanarko</a>'], 'photo_reference': 'AUGGfZlyGdsVKz_lzfkA0TZP2b2jImMhrwY06cSj1WYb2wW5RI3uAjvLkc9z34rxlz8AfEGKXRRwB7PqJHj-8C2c61xezf2xx6KqFF188IZvNvdpxvOKk8Gcm7gkzbsKdDEVboUg2gMgi6VCp5JnCaqaE3GV81SoxjHtEFTVgLRhxyNzprWn', 'width': 1280}]",{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJX71mgW8lQS4R_pmuSQkSh3o
OPERATIONAL,"Pulau Kelagian Besar, Gebang, Padang Cermin, Pesawaran Regency, Lampung, Indonesia","{'location': {'lat': -5.6294444, 'lng': 105.2247222}, 'viewport': {'northeast': {'lat': -5.628094570107278, 'lng': 105.2260720298927}, 'southwest': {'lat': -5.630794229892722, 'lng': 105.2233723701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Kelapa 60,ChIJ0TE6WAAlQS4RGXt9BQuoRG8,,0.0,ChIJ0TE6WAAlQS4RGXt9BQuoRG8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ0TE6WAAlQS4RGXt9BQuoRG8
OPERATIONAL,"86GR+8P3, Pulau Pahawangkecil, Marga, Kec. Punduh Pidada, Kabupaten Pesawaran, Lampung, Indonesia","{'location': {'lat': -5.6742298, 'lng': 105.2417888}, 'viewport': {'northeast': {'lat': -5.672879970107279, 'lng': 105.2431386298927}, 'southwest': {'lat': -5.675579629892723, 'lng': 105.2404389701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pahawang Lampung attractions,ChIJOUOZZkAlQS4RaSJgn1Bk51A,,4.6,ChIJOUOZZkAlQS4RaSJgn1Bk51A,"['tourist_attraction', 'point_of_interest', 'establishment']",405,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103138346099062393995"">Ahmad Yakub</a>'], 'photo_reference': 'AUGGfZkBUhjd582SK7fJG9vM0pDHmZLgP8lVftxV0VRNErFf46cOpbodDaykxtv_hVF2vJntwMtR_ytPYz1GCaN8iFGfJJGZISc_z_qbdOUi9masDDIcjnfBz9yjHzN4gijO68zuEEnyr50NVmD2inejmv4LooxiS79YGvOy2GQyeeKjtmrI', 'width': 4160}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJOUOZZkAlQS4RaSJgn1Bk51A
OPERATIONAL,"Jl. Mahitam, Gebang, Kec. Padang Cermin, Kabupaten Pesawaran, Lampung, Indonesia","{'location': {'lat': -5.5873325, 'lng': 105.2281676}, 'viewport': {'northeast': {'lat': -5.585911170107278, 'lng': 105.2295374298927}, 'southwest': {'lat': -5.588610829892722, 'lng': 105.2268377701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GO EXPLORE PAHAWANG TOUR AND TRAVEL,ChIJx2LQHE_bQC4RXBohJTLT8fk,"{'compound_code': 'C67H+37 Gebang, Pesawaran Regency, Lampung, Indonesia', 'global_code': '6P67C67H+37'}",5.0,ChIJx2LQHE_bQC4RXBohJTLT8fk,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105621239728722603295"">A Google User</a>'], 'photo_reference': 'AUGGfZkw7bO3_VdZ9p55DC3Y1JxGwEvpzgALmE62cSKqDL4MyJgu-EpjheKBMgnITGcKLjLWwxfA8Cjy2IQ8fFxeUMKGTqem5DfMzfVNg_hA3TygLdpjYxLqatM0UBOCr8Oo7kEKyP-u--Miva68P8hS-fitDlMTd7H4L3tCzsqLvNvrObYM', 'width': 5184}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJx2LQHE_bQC4RXBohJTLT8fk
OPERATIONAL,"7598+84Q, Jawa City, Punduh Pidada, Pesawaran Regency, Lampung, Indonesia","{'location': {'lat': -5.7316517, 'lng': 105.1653704}, 'viewport': {'northeast': {'lat': -5.730477170107278, 'lng': 105.1667758298927}, 'southwest': {'lat': -5.733176829892722, 'lng': 105.1640761701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gosong tubas,ChIJKXbvecgxQS4RO-1WZqUqIbY,,0.0,ChIJKXbvecgxQS4RO-1WZqUqIbY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJKXbvecgxQS4RO-1WZqUqIbY
OPERATIONAL,"Pahawang Island, Pesawaran Regency, Lampung, Indonesia","{'location': {'lat': -5.6622153, 'lng': 105.2099775}, 'viewport': {'northeast': {'lat': -5.6612841, 'lng': 105.2111197298927}, 'southwest': {'lat': -5.6650089, 'lng': 105.2084200701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Dasar Laut Pahawang TeA,ChIJ1xHnBZ8vQS4RJHFShodDyM4,"{'compound_code': '86Q5+4X Pahawang Island, Pringsewu Regency, Lampung, Indonesia', 'global_code': '6P6786Q5+4X'}",5.0,ChIJ1xHnBZ8vQS4RJHFShodDyM4,"['tourist_attraction', 'point_of_interest', 'establishment']",9,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113357134024613198939"">oena777</a>'], 'photo_reference': 'AUGGfZlR9tKwhjDW35HxKPreeFTGJolHfAe5JM4jMRsVgbnYx4cH2J9G2iaQeIrEpcarC78JGi_LOirr43zOSgD7yYtunwDmcxAAOdASJvBcjkUhiriOFKtTz7iTVjs-GnEenP5W_AXna8xO9YbTzrnzLtR0bkKyGiqelz3xLdYcIi2fidRg', 'width': 3840}]",{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ1xHnBZ8vQS4RJHFShodDyM4
OPERATIONAL,"7694+VWP, Sukarame, Punduh Pidada, Pesawaran Regency, Lampung, Indonesia","{'location': {'lat': -5.7302988, 'lng': 105.2073258}, 'viewport': {'northeast': {'lat': -5.729047220107278, 'lng': 105.2087742798927}, 'southwest': {'lat': -5.731746879892722, 'lng': 105.2060746201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Muslimah(Pulau Tanjung Putus),ChIJl1prSWMwQS4R9ocMGBCDmGk,,4.6,ChIJl1prSWMwQS4R9ocMGBCDmGk,"['tourist_attraction', 'point_of_interest', 'establishment']",178,"[{'height': 1996, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102938437208402668575"">Hakim SB Mulyono</a>'], 'photo_reference': 'AUGGfZmXFzMIzGWkiOHG0RwdzRyOeEbWbJb7v9ZeNZJEdA1XDqU5M7reVK5mi1Ux0g6UmBldZFchPN-ZTuvHHzxmF4T5vPrGAolSsaaO1CovsLfakVXPQ93wFzNKpI5lpt8hpCtq88Lsg7bhcmacv8G6SxFjpc6Fz1jXbcSkr5rHH1hI0AU-', 'width': 3983}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJl1prSWMwQS4R9ocMGBCDmGk
OPERATIONAL,"86FC+VXJ, Pahawang Island, Pardasuka, Pesawaran Regency, Lampung 35453, Indonesia","{'location': {'lat': -5.675292199999999, 'lng': 105.2224062}, 'viewport': {'northeast': {'lat': -5.673386270107278, 'lng': 105.2241350798927}, 'southwest': {'lat': -5.676085929892722, 'lng': 105.2214354201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot snorkeling Pahawang,ChIJHVL-WTQlQS4R0tE9PsVfk_M,,5.0,ChIJHVL-WTQlQS4R0tE9PsVfk_M,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111635043264779937866"">gitra irawan</a>'], 'photo_reference': 'AUGGfZn4PR66PtQb_NQ949kZmbJ8yF7zcmC-CTEoeN8gmbAtRx6OJai0Ji_LpeaPZEdRdIkV4QfedTjsAOPAAjZZNG-rfxnhwXt-28yMocp9JMSIdLkWdaG_eagBaFVKkqfX6drvbzmjdVzmUf2IdT-LVZ1f0GF1SE9kjD_VeimjWNp6h6t1', 'width': 3000}]",,https://www.google.com/maps/place/?q=place_id:ChIJHVL-WTQlQS4R0tE9PsVfk_M
OPERATIONAL,"8675+JG, Pahawang Island, Pringsewu Regency, Lampung, Indonesia","{'location': {'lat': -5.6859879, 'lng': 105.2087987}, 'viewport': {'northeast': {'lat': -5.684579870107278, 'lng': 105.2102222798927}, 'southwest': {'lat': -5.687279529892722, 'lng': 105.2075226201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot uhuy,ChIJB6CBdOgvQS4RQ8PkITPmH4U,,0.0,ChIJB6CBdOgvQS4RQ8PkITPmH4U,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJB6CBdOgvQS4RQ8PkITPmH4U
OPERATIONAL,"96JF+F3, Gebang, Padang Cermin, Pesawaran Regency, Lampung, Indonesia","{'location': {'lat': -5.6185811, 'lng': 105.2223502}, 'viewport': {'northeast': {'lat': -5.617231270107279, 'lng': 105.2237000298927}, 'southwest': {'lat': -5.619930929892723, 'lng': 105.2210003701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Warung bik mar. KELAGIAN BESAR,ChIJJQFSLPslQS4RrtlwfqegXKs,,4.7,ChIJJQFSLPslQS4RrtlwfqegXKs,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117612526886533735706"">A Google User</a>'], 'photo_reference': 'AUGGfZlu39P097pXmFZVsiEU64KIDtOdUcY8jCU-3h5dHT_YUCJujgE2SZzPZGLqvgb_CVFJ0RC722IFMkdba1SKTyLwuo_MBErPOHt6eJX1HtAG4CwOK23AVTyg6wsRUuQzGoI0we2til4OHPsH2Ghx_o5XBJ8ihPTUsC8mg-Dr4kOOWNJu', 'width': 1840}]",,https://www.google.com/maps/place/?q=place_id:ChIJJQFSLPslQS4RrtlwfqegXKs
OPERATIONAL,"Jl. Way Ratay Dusun Ketapang Barat, Batu Menyan, Ketapang, Kabupaten Pesawaran, Lampung 35454, Indonesia","{'location': {'lat': -5.587891099999999, 'lng': 105.2283821}, 'viewport': {'northeast': {'lat': -5.586478620107279, 'lng': 105.2297400798927}, 'southwest': {'lat': -5.589178279892723, 'lng': 105.2270404201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pier 4 Ketapang,ChIJb_tFoSMmQS4Ri0sEqIhS6RY,"{'compound_code': 'C66H+R9 Gebang, Pesawaran Regency, Lampung, Indonesia', 'global_code': '6P67C66H+R9'}",4.4,ChIJb_tFoSMmQS4Ri0sEqIhS6RY,"['tourist_attraction', 'point_of_interest', 'establishment']",3135,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110269958263121140555"">Sigit A. Nugroho</a>'], 'photo_reference': 'AUGGfZnVanMe9jShKUYnHZ-Qjl5YTxTBSWVOHgV7ZTFEsqVbLXX07Jn1OJQt-RzmBXR-s3_YlWKO2racLBiZv9c4OlOwR6C0c9gRMXcEV4BqPv1OrtGnG7QWMSED6i8x6dPeTcymi3ZTT0wSffbJL_hpfsiYzqcLipba3dtShf1Agc7HiNUa', 'width': 4000}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJb_tFoSMmQS4Ri0sEqIhS6RY
