business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,plus_code,rating,reference,types,user_ratings_total,photos,url
OPERATIONAL,"M3GG+6F, Pujorahayu, Negeri Katon, Pesawaran Regency, Lampung, Indonesia","{'location': {'lat': -5.324498, 'lng': 105.076145}, 'viewport': {'northeast': {'lat': -5.323287320107277, 'lng': 105.0770458798927}, 'southwest': {'lat': -5.325986979892721, 'lng': 105.0743462201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Tanaman herbal Kesuma Bangsa,,ChIJo3EB5_rNQC4RuBN4inHQb3Q,,0.0,ChIJo3EB5_rNQC4RuBN4inHQb3Q,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJo3EB5_rNQC4RuBN4inHQb3Q
OPERATIONAL,"M567+MG, Hutan, Negeri Katon, Pesawaran Regency, Lampung, Indonesia","{'location': {'lat': -5.3383724, 'lng': 105.1637959}, 'viewport': {'northeast': {'lat': -5.337022570107278, 'lng': 105.1651457298927}, 'southwest': {'lat': -5.339722229892722, 'lng': 105.1624460701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gedung DONO city,{'open_now': True},ChIJ6Up6klrPQC4RMxwQADO8w3g,,4.8,ChIJ6Up6klrPQC4RMxwQADO8w3g,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117405817612212600637"">de susanto</a>'], 'photo_reference': 'AUGGfZkXUK7VQrALUxmvhIdi_KJ1TtnxXBw6QS61l8Q_t1ptPFkuiC5lfdCyRY8nU_vauu1z2YTvkgsVhJpDpj26_zpZh-cIrQ2apQqDx_4GNAeN4dKc3Etaa5OYgJPtgvXJcw9PEMcTYQCyu6WjWvAkOt2yNJXPyM7Ne8btUbkIbHvIooqb', 'width': 1080}]",https://www.google.com/maps/place/?q=place_id:ChIJ6Up6klrPQC4RMxwQADO8w3g
OPERATIONAL,"M567+MG, Hutan, Negeri Katon, Pesawaran Regency, Lampung, Indonesia","{'location': {'lat': -5.3381774, 'lng': 105.1636202}, 'viewport': {'northeast': {'lat': -5.336827570107278, 'lng': 105.1649700298927}, 'southwest': {'lat': -5.339527229892722, 'lng': 105.1622703701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Gedung Jaran,,ChIJk3Uy7lLPQC4R7HQEqg-pdEE,,5.0,ChIJk3Uy7lLPQC4R7HQEqg-pdEE,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102510015492359974453"">A Google User</a>'], 'photo_reference': 'AUGGfZmcvXGDcIeRWMOgS4p0UiZeR4Ew2_OlMTEkkCmwRGbSTkQn-qWkFDGWiMyfpyPENqkEm9EayOH8ho2Ifutqmm4_6-T9mKmux3BpHypTavVVtRmXL10McZTWvIoONIWWAf1vEKK4NucPSN_8GqBfdjyDeaHiJexA2_Nn14TkOBoZMLW0', 'width': 3024}]",https://www.google.com/maps/place/?q=place_id:ChIJk3Uy7lLPQC4R7HQEqg-pdEE
OPERATIONAL,"M3C6+5GQ, Pujorahayu, Negeri Katon, Pesawaran Regency, Lampung 35372, Indonesia","{'location': {'lat': -5.3295414, 'lng': 105.0613456}, 'viewport': {'northeast': {'lat': -5.328196920107279, 'lng': 105.0626977298927}, 'southwest': {'lat': -5.330896579892722, 'lng': 105.0599980701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Alam Pujorahayu,{'open_now': False},ChIJpbUshRnNQC4R43Fd9Uwpby4,,4.1,ChIJpbUshRnNQC4R43Fd9Uwpby4,"['tourist_attraction', 'point_of_interest', 'establishment']",16,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104015744445986135918"">Dedi Yulianto</a>'], 'photo_reference': 'AUGGfZmM1F8WuTVlnhq7D-uGFR4-ZJJ94NHMYr_pUTerRkqgMBwwEpNs6vfulVm_rBmOm2mYr6F8d0A4wQxQoGtYzDHcvgYJAbHilCuXyEhPSn6WSKkfDuMrXIhQGoAOD_OOqbchjYU3XQsy-LQ0EKrv3T_tFusjk5gwBaDzugyFu-uW5AwI', 'width': 3000}]",https://www.google.com/maps/place/?q=place_id:ChIJpbUshRnNQC4R43Fd9Uwpby4
OPERATIONAL,"M386+5H2, Pujorahayu, Negeri Katon, Pesawaran Regency, Lampung 35372, Indonesia","{'location': {'lat': -5.3346179, 'lng': 105.0613758}, 'viewport': {'northeast': {'lat': -5.333412120107279, 'lng': 105.0626627298927}, 'southwest': {'lat': -5.336111779892723, 'lng': 105.0599630701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Desa Wisata Pujorahayu,,ChIJ7ZROnB7NQC4RiZLVS0roe_g,,4.5,ChIJ7ZROnB7NQC4RiZLVS0roe_g,"['tourist_attraction', 'point_of_interest', 'establishment']",56,"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106477443200679727694"">Refangga yudha</a>'], 'photo_reference': 'AUGGfZk6gRXcjSC7QI5ANqNaDLQNLB5Hm8CN0WuzVUhB_Q05PtY27dUp4xsSy4p1ILyA_4YiIAMdPEy0h95x8MiT6zSrWjXtpRJpwcLoRVKrFmM9A3FIKjkUyBmUBdBJamHIsSstR6ppgy3Pg5OWIzN1BUKXg6gF0YMNNsRlBlLuGivraHzn', 'width': 1000}]",https://www.google.com/maps/place/?q=place_id:ChIJ7ZROnB7NQC4RiZLVS0roe_g
OPERATIONAL,"Q3QC+47H, Unnamed Road, Bangun Sari, Kec. Negeri Katon, Kabupaten Pesawaran, Lampung 35353, Indonesia","{'location': {'lat': -5.212177, 'lng': 105.070735}, 'viewport': {'northeast': {'lat': -5.210882420107278, 'lng': 105.0721162298927}, 'southwest': {'lat': -5.213582079892721, 'lng': 105.0694165701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Pakwe Mursidi,,ChIJY_xgv1_LQC4R8nVPxM-287k,,5.0,ChIJY_xgv1_LQC4R8nVPxM-287k,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110438934020078444161"">Bambang Susanto</a>'], 'photo_reference': 'AUGGfZkZGIq4LIo9jpeRHqIojEOMvY4ziyVbSv20Qrt_HKpScR6piZPpv382lVk0xQqkSKsiPpMi1V4JRF-y_c5KOYukJHjRszQOQvs_7PZT8D625dl_k_0gxoBzAezpgv9lm1yx2jbQK2mzievAKGrJTQCX7S9pFifVbMnW5tXr-8wWzZvJ', 'width': 720}]",https://www.google.com/maps/place/?q=place_id:ChIJY_xgv1_LQC4R8nVPxM-287k
OPERATIONAL,"Q595+RV8, Negeri Ulangan Jaya, Negeri Katon, Pesawaran Regency, Lampung, Indonesia","{'location': {'lat': -5.230468399999999, 'lng': 105.1597126}, 'viewport': {'northeast': {'lat': -5.229025270107278, 'lng': 105.1610985798927}, 'southwest': {'lat': -5.231724929892722, 'lng': 105.1583989201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Hijau Branti,{'open_now': True},ChIJnThytgPJQC4RPDXunCgkoIE,,4.3,ChIJnThytgPJQC4RPDXunCgkoIE,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116884837912410567189"">jeffry alvian</a>'], 'photo_reference': 'AUGGfZlDlpYjiDs510N2K27JP9GUFcWJQSxyMO7bDjlrdTb2T_Lch1oAKqnwSl954DJ0HlHd24q5VuVvNcOvGA8mNPqUNgNxT8J5bzNKjCgNGlUR2vGHm5_C_vxzOeJgbz6X0Vb1oPHf8NyZSUcXGm4VNEukWxgJB0edDsLxG2ycrg3Brt7M', 'width': 1920}]",https://www.google.com/maps/place/?q=place_id:ChIJnThytgPJQC4RPDXunCgkoIE
OPERATIONAL,"Q35C+6GH, Simbar, Poncokresno, Kec. Negeri Katon, Kabupaten Pesawaran, Lampung, Indonesia","{'location': {'lat': -5.2419388, 'lng': 105.0713646}, 'viewport': {'northeast': {'lat': -5.240567820107277, 'lng': 105.0727116798927}, 'southwest': {'lat': -5.243267479892721, 'lng': 105.0700120201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata abang farel,{'open_now': True},ChIJf7VLwjHLQC4RXzNJfe_kLYc,,0.0,ChIJf7VLwjHLQC4RXzNJfe_kLYc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 701, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106042833435590312492"">A Google User</a>'], 'photo_reference': 'AUGGfZlsiEof6OYV3Vn9jaf1MRGkFZIB42n6ZUqthhG9HlOHxvbcK72DraXQ6AQFZuDrhdVUmvtQuBjyuRXJPI8_8bEgg8NHT6CkmI4l1K4QM4Anwgj0NrP5peTga51DFj_JOAtvCf9CUdDLaSXEc-NZsGs30P4vENWzBJSG3QfEUeVccutx', 'width': 1366}]",https://www.google.com/maps/place/?q=place_id:ChIJf7VLwjHLQC4RXzNJfe_kLYc
OPERATIONAL,"Jl. Bupati Suryo, Desa Purworejo, Kecamatan Negeri Katon, Pesawaran, Kec. Negeri Katon, Kabupaten Pesawaran, Lampung 35353, Indonesia","{'location': {'lat': -5.355610899999999, 'lng': 105.0756919}, 'viewport': {'northeast': {'lat': -5.354255070107278, 'lng': 105.0771835798927}, 'southwest': {'lat': -5.356954729892722, 'lng': 105.0744839201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Embung Desa Purworejo,{'open_now': False},ChIJdZ9nkHbNQC4RvG8xS7pMghk,"{'compound_code': 'J3VG+Q7 Purworejo, Pesawaran Regency, Lampung, Indonesia', 'global_code': '6P67J3VG+Q7'}",4.1,ChIJdZ9nkHbNQC4RvG8xS7pMghk,"['tourist_attraction', 'point_of_interest', 'establishment']",81,"[{'height': 566, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102802522324916449557"">A Google User</a>'], 'photo_reference': 'AUGGfZmsD3Z4bRcEAmiZgKGvrQbXd0v6XqGJDLxl0RqrBc6wMjqnLXRlpWyoDyCc6q5GAHA4kENp9b3M3hPmkaa6JZo-MS7GOhE5qa2XPWbsFz6zFwOYVEzj0UsAp-sqxCrTB1JLrEyTv5AxyZzg0cA0UBkeX0o1iBbn_etPHMp1lubVCEA', 'width': 1080}]",https://www.google.com/maps/place/?q=place_id:ChIJdZ9nkHbNQC4RvG8xS7pMghk
OPERATIONAL,"Unnamed Road, Bangun Sari, Kec. Negeri Katon, Kabupaten Pesawaran, Lampung 35353, Indonesia","{'location': {'lat': -5.201944999999999, 'lng': 105.0799189}, 'viewport': {'northeast': {'lat': -5.200434970107278, 'lng': 105.0813942798927}, 'southwest': {'lat': -5.203134629892721, 'lng': 105.0786946201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Agro Wisata Sri Rejeki,{'open_now': False},ChIJv0xsHfa1QC4R7KZdvVajEz4,"{'compound_code': 'Q3XH+6X Bangun Sari, Pesawaran Regency, Lampung, Indonesia', 'global_code': '6P67Q3XH+6X'}",4.2,ChIJv0xsHfa1QC4R7KZdvVajEz4,"['tourist_attraction', 'point_of_interest', 'establishment']",36,"[{'height': 3488, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115418144567229423508"">muhammad zir</a>'], 'photo_reference': 'AUGGfZlTy3KfcQ9BTbUWoUKS_16Q4w2vMG8BypGEA4tRFjvNgETZmlrxgpjI-QZuwq2RVWkt2r-lXyHBXtUtysQY25fFhj-2NciMNcwLL96u-4ujNbqJtGeWiD-sRzVHL40yMe7OvtylQkwOSoL0znfQbcCqDIBn_4hvgjqN47FdEVZO9wqJ', 'width': 6640}]",https://www.google.com/maps/place/?q=place_id:ChIJv0xsHfa1QC4R7KZdvVajEz4
OPERATIONAL,"P4VP+M4G, Unnamed Road, Pejambon, Kec. Negeri Katon, Kabupaten Pesawaran, Lampung 35353, Indonesia","{'location': {'lat': -5.2558184, 'lng': 105.1353316}, 'viewport': {'northeast': {'lat': -5.254442570107278, 'lng': 105.1368763298927}, 'southwest': {'lat': -5.257142229892722, 'lng': 105.1341766701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Petik Buah Melon Pejambon,,ChIJSZI-mh_JQC4RTES1S-V4j6k,,5.0,ChIJSZI-mh_JQC4RTES1S-V4j6k,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 1824, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105698078356718423570"">Misbahuddin Nur</a>'], 'photo_reference': 'AUGGfZljTuKpnIMgxToGzfFJFibVE9zEs_5_RrxYfdx7LnqhQusWdZMaXdvfEOpaifDGvosXEYbs57svaX7rzVlTuAOUgjcfiQAbiMUVMQZPpyAINPbNnnPyLwba2hEYmKYaVljqti95r8CnNsuzQKm6Sjgv7yZ-yMSR3ZcCA3XB85G3uMC1', 'width': 2880}]",https://www.google.com/maps/place/?q=place_id:ChIJSZI-mh_JQC4RTES1S-V4j6k
OPERATIONAL,"M4GC+5M8, Jl. Tanjungrejo, Tj. Rejo, Kec. Negeri Katon, Kabupaten Pesawaran, Lampung 35353, Indonesia","{'location': {'lat': -5.3245577, 'lng': 105.1220524}, 'viewport': {'northeast': {'lat': -5.323304420107277, 'lng': 105.1233155798927}, 'southwest': {'lat': -5.326004079892721, 'lng': 105.1206159201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AGRO WISATA KEBON JERUK ABANG FAREL. DESA TANJUNGREJO,{'open_now': False},ChIJv7NUt67NQC4R4nnZD3UhFB0,,5.0,ChIJv7NUt67NQC4R4nnZD3UhFB0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110876595147602322437"">A Google User</a>'], 'photo_reference': 'AUGGfZnPAAFFUbG_qoK2uVkR6EYox7qoYB3syFhr6hsTGfeJBQY54eZ6fejFzWwPlglb8ah517BLn4k4jbHDM2AyLCXbt3XCXprgYZiqCPEKTaHGWO0ZPxCMi7JYmLb8n0gExBeQ417wKwxqg4O7LB_Ujk1V87i93clJ9HW_YhYgTDSIN73T', 'width': 3120}]",https://www.google.com/maps/place/?q=place_id:ChIJv7NUt67NQC4R4nnZD3UhFB0
