business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,photos,url
OPERATIONAL,"Q6F4+JH7, Tomuan Holbung, Bandar Pasir Mandoge, Asahan Regency, North Sumatra 21174, Indonesia","{'location': {'lat': 2.7740377, 'lng': 99.20641289999999}, 'viewport': {'northeast': {'lat': 2.775387529892722, 'lng': 99.2077627298927}, 'southwest': {'lat': 2.772687870107278, 'lng': 99.20506307010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Jambuara Indah,ChIJrVWh1WUgMjARaiOltB-sD4k,4.0,ChIJrVWh1WUgMjARaiOltB-sD4k,"['tourist_attraction', 'point_of_interest', 'establishment']",131.0,{'open_now': True},,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113847849187600086235"">Ronald Nababan</a>'], 'photo_reference': 'AUGGfZkBGl1gY8d4l6ssEqBD05L8qXUijJfgKsykSL4H8nm22ulHD7-r4wTeMMuVZVM2ZSw8Lkavlur0D0ClSRZ15j9eep8jJbfF4pluP0iv4s3IVtXWtxwvYNDDPuDAzrjNuv5uSkCQP6UzIX0dUuIXhRypnkQI3bK9E_Ex9Egp9nELsFXs', 'width': 4160}]",https://www.google.com/maps/place/?q=place_id:ChIJrVWh1WUgMjARaiOltB-sD4k
OPERATIONAL,"PPMX+52, Kawasan Hutam Lindung, Pulau Rakyat, Asahan Regency, North Sumatra, Indonesia","{'location': {'lat': 2.7329649, 'lng': 99.74754449999999}, 'viewport': {'northeast': {'lat': 2.734314729892722, 'lng': 99.7488943298927}, 'southwest': {'lat': 2.731615070107277, 'lng': 99.74619467010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ladang otan waknga,ChIJ97p_WABnMjARuIGQT2rrX7g,0.0,ChIJ97p_WABnMjARuIGQT2rrX7g,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ97p_WABnMjARuIGQT2rrX7g
OPERATIONAL,"MC7C+6G5, Gajah Sakti, Bandar Pulau, Asahan Regency, North Sumatra 21274, Indonesia","{'location': {'lat': 2.663006, 'lng': 99.42136239999999}, 'viewport': {'northeast': {'lat': 2.664631979892722, 'lng': 99.42208169999999}, 'southwest': {'lat': 2.661932320107277, 'lng': 99.41920449999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Beting Desa Gajah Sakti,ChIJmyTBAF4XMjARbPjoEe7ayoo,3.5,ChIJmyTBAF4XMjARbPjoEe7ayoo,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,{'open_now': True},,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109533140998960580382"">Supra Yetno</a>'], 'photo_reference': 'AUGGfZkYB4RmgbJrf9GQH5VT6T0aw38bKgvlfDF7zV-Ergl_9Gd3MtbxnpBOxtVmzaSro45g6edWQd8sXQeqJjEH_nozXZR4vNxbI33zcb2tpIi3UgqM9Cr7X-f02IJ7kvBoIBUY4ITc3cQoIsJn8gZpGFx6AYugbVhW83r6nH-SlKWDFnXk', 'width': 1080}]",https://www.google.com/maps/place/?q=place_id:ChIJmyTBAF4XMjARbPjoEe7ayoo
OPERATIONAL,"VQ97+FRV, Sei Dua Hulu, Simpang Empat, Asahan Regency, North Sumatra, Indonesia","{'location': {'lat': 2.8687435, 'lng': 99.7645598}, 'viewport': {'northeast': {'lat': 2.870287179892722, 'lng': 99.76668680000002}, 'southwest': {'lat': 2.867587520107278, 'lng': 99.76385080000001}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simpang empat,ChIJ3aEoQABbMjARoZ1P8SyQg5k,0.0,ChIJ3aEoQABbMjARoZ1P8SyQg5k,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3aEoQABbMjARoZ1P8SyQg5k
OPERATIONAL,"V6CM+HWV, Bayu Bagasan, Tanah Jawa, Simalungun Regency, North Sumatra 21181, Indonesia","{'location': {'lat': 2.871499, 'lng': 99.23480780000001}, 'viewport': {'northeast': {'lat': 2.872869029892723, 'lng': 99.23615622989273}, 'southwest': {'lat': 2.870169370107278, 'lng': 99.2334565701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hurung Bayu,ChIJlYK1z9EnMjARD41scKdGdMA,0.0,ChIJlYK1z9EnMjARD41scKdGdMA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,{'open_now': True},,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112313409304771108524"">Freddy Manurung</a>'], 'photo_reference': 'AUGGfZkuSOau7UkjpidUeluT2U8yfWmbMwGDlkcnpyfZ6D8Wty3lEfgtl64C_l7NNA8Z8l7oD9nvuTSJu0MSq8ynmnP_7aT4om8khoOe2J-xjHKIRnpjXAe-m7nrz42keOArO3_Ne_2ySy0jlWOlf9KLP9uLBwk5UM3Ac2P5IeCDsD3i7IU6', 'width': 3096}]",https://www.google.com/maps/place/?q=place_id:ChIJlYK1z9EnMjARD41scKdGdMA
OPERATIONAL,"WP47+MJ5, Jl. Sei Dua Dusun, Sipaku Area, Kec. Simpang Empat, Kabupaten Asahan, Sumatera Utara 21271, Indonesia","{'location': {'lat': 2.9066415, 'lng': 99.71411379999999}, 'viewport': {'northeast': {'lat': 2.908108279892722, 'lng': 99.71562657989271}, 'southwest': {'lat': 2.905408620107278, 'lng': 99.71292692010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata sei dua,ChIJs8MjD5RPMjARWvTAeffh56Y,5.0,ChIJs8MjD5RPMjARWvTAeffh56Y,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,,,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111664199182280562085"">risai yoanda</a>'], 'photo_reference': 'AUGGfZl3sber-0IyzMmeEriktJVtsRAdwFh-Zlg7kkWrFTSp2RE19ZKaFL-0nxp8ME9g-IqhJJH2-2sONyz6jpkoGW95OgwJnlxpDDH7Me_ZB4KyouMwNKw25LDf1_P9xODNgRzhVaDRi0r3mTfTE_A_ErswkL6pTcqUovgYcQyg_QwPZM62', 'width': 720}]",https://www.google.com/maps/place/?q=place_id:ChIJs8MjD5RPMjARWvTAeffh56Y
OPERATIONAL,"WP9C+355, Sipaku Area, Simpang Empat, Asahan Regency, North Sumatra, Indonesia","{'location': {'lat': 2.9176365, 'lng': 99.7204805}, 'viewport': {'northeast': {'lat': 2.918998629892722, 'lng': 99.72161662989272}, 'southwest': {'lat': 2.916298970107277, 'lng': 99.71891697010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WB sipaku,ChIJp6R5aABPMjAR9HUsCmM-4Jg,0.0,ChIJp6R5aABPMjAR9HUsCmM-4Jg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJp6R5aABPMjAR9HUsCmM-4Jg
OPERATIONAL,"M9PH+H4M, Perkebunan Aek Tarum, Bandar Pulau, Asahan Regency, North Sumatra 21274, Indonesia","{'location': {'lat': 2.6864685, 'lng': 99.37779599999999}, 'viewport': {'northeast': {'lat': 2.687888479892722, 'lng': 99.3788754298927}, 'southwest': {'lat': 2.685188820107278, 'lng': 99.37617577010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Terjunan Air Jatoh,ChIJ7-qYBWYXMjARkEANRQCYshg,5.0,ChIJ7-qYBWYXMjARkEANRQCYshg,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,"[{'height': 459, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114249902558615852535"">Amiruddin Doloksaribu</a>'], 'photo_reference': 'AUGGfZlucE6tEr9GP9HFGO5-5DUdKfxQpdGhxdyd5dhVgLBreqLmIgWTiHb4C9mRpm_7bcoSag9H6RbA7kkWwR4PVk1--Mj1hIaLf1ogv-rW_g1_aiXwJuIVF3kJSZq9SxwQrO4cxhBZAT_gHMApWRkUQZcnpM8xvyM6TNBFD5LwYUxVovtT', 'width': 816}]",https://www.google.com/maps/place/?q=place_id:ChIJ7-qYBWYXMjARkEANRQCYshg
OPERATIONAL,"2VC6+J59, Bagan Asahan, Asahan Regency, North Sumatra, Indonesia","{'location': {'lat': 3.021549, 'lng': 99.8604927}, 'viewport': {'northeast': {'lat': 3.022898329892722, 'lng': 99.86183142989272}, 'southwest': {'lat': 3.020198670107277, 'lng': 99.85913177010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bagan Asahan,ChIJF2mBbABVMjARL1DhgYe3i6k,0.0,ChIJF2mBbABVMjARL1DhgYe3i6k,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJF2mBbABVMjARL1DhgYe3i6k
OPERATIONAL,"WPRW+MHR, Sungai Lama, Simpang Empat, Asahan Regency, North Sumatra 21361, Indonesia","{'location': {'lat': 2.94173, 'lng': 99.7463872}, 'viewport': {'northeast': {'lat': 2.943078979892722, 'lng': 99.74776282989272}, 'southwest': {'lat': 2.940379320107278, 'lng': 99.74506317010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KUDA KEPANG PUTRO SAMUDERO KENCONO,ChIJ75I3ik5RMjARi-H0pO2-XNE,4.5,ChIJ75I3ik5RMjARi-H0pO2-XNE,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,{'open_now': True},,"[{'height': 2598, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106253075397899803072"">A Google User</a>'], 'photo_reference': 'AUGGfZnR4TasxBSCHBl7NOLo4y5UpcM6F_BsYnu6tG6rV5YtGyWV16D9UHBsutMnDYyqLSqxlPXCIlLkdklBLW2055fwDIb8QoQpgfQ2nNGO5rFe4wuCxMrPXr4jPKj19Uxs7r0DpLyagQ7R__8OL3zptOHzch-y4dUznRlgAiAmkZeqoy3n', 'width': 2336}]",https://www.google.com/maps/place/?q=place_id:ChIJ75I3ik5RMjARi-H0pO2-XNE
OPERATIONAL,"XJC4+7JR, Jl. Damai, Tj. Alam, Kec. Air Batu, Kabupaten Asahan, Sumatera Utara 21211, Indonesia","{'location': {'lat': 2.970728, 'lng': 99.60652669999999}, 'viewport': {'northeast': {'lat': 2.972003779892722, 'lng': 99.60780182989271}, 'southwest': {'lat': 2.969304120107278, 'lng': 99.60510217010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Lau Silo,ChIJwb64VzhJMjARM-2IMH62zHg,4.3,ChIJwb64VzhJMjARM-2IMH62zHg,"['tourist_attraction', 'point_of_interest', 'establishment']",24.0,{'open_now': True},,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102053698586027578408"">Haris Tirtana Karo-Karo</a>'], 'photo_reference': 'AUGGfZmVQoXOY0m7611qVk6dJwASpQiec6ztdv6lsvkpthfDkd42QO2RfAvvhb5s683IYZ1YTBGorEfASG-0J-6hoYDkYgTWP5Ld7k4NzaXah4pOeBAhhz0xiYYX7dlavf8k4ICp_1S1gW1OALk8_0GDsA_YZBAyZ3RgTwqh60-X-ZTiRwAH', 'width': 3264}]",https://www.google.com/maps/place/?q=place_id:ChIJwb64VzhJMjARM-2IMH62zHg
OPERATIONAL,"MC79+3VP, Gajah Sakti, Bandar Pulau, Asahan Regency, North Sumatra 21274, Indonesia","{'location': {'lat': 2.6627073, 'lng': 99.4196904}, 'viewport': {'northeast': {'lat': 2.664136229892722, 'lng': 99.42074057989272}, 'southwest': {'lat': 2.661436570107278, 'lng': 99.41804092010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Taga Hambing,ChIJOynjJdMWMjAR3fD-zEnEMl0,4.2,ChIJOynjJdMWMjAR3fD-zEnEMl0,"['tourist_attraction', 'point_of_interest', 'establishment']",29.0,,,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114249902558615852535"">Amiruddin Doloksaribu</a>'], 'photo_reference': 'AUGGfZkiIvOUHt5YEJwhn0mAfToB7ot9FKcFgbCAw3kDqDDJVmddQN5iM0yi2xaYxr0WEkgRrmsXv1JZ6_2GzxUUfvRDS-6HMd8_0c5Rk6mEFC17Oudb4roKJRl3RS5LDCtlIiXF3Jfkp_nrAvSl_Eob8nM55K9ELqrBXb6jLZKG5Mxk3dnz', 'width': 2048}]",https://www.google.com/maps/place/?q=place_id:ChIJOynjJdMWMjAR3fD-zEnEMl0
OPERATIONAL,"2V85+7JM, Bagan Asahan, Tanjung Balai, Asahan Regency, North Sumatra, Indonesia","{'location': {'lat': 3.0157222, 'lng': 99.8590349}, 'viewport': {'northeast': {'lat': 3.017064529892722, 'lng': 99.86035917989273}, 'southwest': {'lat': 3.014364870107277, 'lng': 99.85765952010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pangkalan,ChIJFag4RgBVMjARH7B0qXwPquM,0.0,ChIJFag4RgBVMjARH7B0qXwPquM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJFag4RgBVMjARH7B0qXwPquM
OPERATIONAL,"3MR6+9P, Rawang Pasar VI, Rawang Panca Arga, Asahan Regency, North Sumatra, Indonesia","{'location': {'lat': 3.09088, 'lng': 99.661777}, 'viewport': {'northeast': {'lat': 3.092231079892722, 'lng': 99.66316012989272}, 'southwest': {'lat': 3.089531420107277, 'lng': 99.66046047010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rawang Panca Arga padi-padian,ChIJkRfXW9mzMzARf2m8H44edKk,4.6,ChIJkRfXW9mzMzARf2m8H44edKk,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0,,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117652709680246069300"">Arif Mulyono</a>'], 'photo_reference': 'AUGGfZmMFyfe8mAigNXmLp2S4K6c7V1vpdbpPtwOvA1meYMVB49WKDSx7YNOVn1jDfyyt2fGVmk6CwxCzBj84m5IC0aUcPSLcdJ8gQvSdUABU19fMUtkZk61wAWds16JVnLZNYtdn8Q4Ali27T9eeUqQH7Qvk9TJQo5NuE-0MkifHwrd6ac-', 'width': 1080}]",https://www.google.com/maps/place/?q=place_id:ChIJkRfXW9mzMzARf2m8H44edKk
OPERATIONAL,"M88C+XR, Perkebunan Aek Tarum, Bandar Pulau, Asahan Regency, North Sumatra, Indonesia","{'location': {'lat': 2.667491, 'lng': 99.322079}, 'viewport': {'northeast': {'lat': 2.669016129892722, 'lng': 99.324761}, 'southwest': {'lat': 2.666316470107278, 'lng': 99.32118500000003}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat wisata pemandian HUTARAO,ChIJE0mpFQAZMjAR18r_bhNK7M4,0.0,ChIJE0mpFQAZMjAR18r_bhNK7M4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJE0mpFQAZMjAR18r_bhNK7M4
