business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,price_level,url
OPERATIONAL,"Jl. Buol - Gorontalo, Lonu, Kec. Bunobogu, Kabupaten Buol, Sulawesi Tengah 94566, Indonesia","{'location': {'lat': 1.0307746, 'lng': 121.5821555}, 'viewport': {'northeast': {'lat': 1.03174175, 'lng': 121.58427425}, 'southwest': {'lat': 1.02787315, 'lng': 121.58144925}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Kebun Kopi Gunung Bisa,ChIJ1chZ8kVVdzIRyWL70TsmYek,4.6,ChIJ1chZ8kVVdzIRyWL70TsmYek,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",63.0,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111201660852442741822"">ridwan abdullah</a>'], 'photo_reference': 'AUGGfZnCueyoGEls3ayYEJWMv1E7ryZMVb5z6rBQGgjQ8WsuaNSZKWExIc_D9bBhyIlTxM1EZlLRSZXmVMur6w_9_bKISRDhJJ5SUAybhVRWj2uU7XsTzheqFrXCc1NHAIn8xITCZnfqEj4woqGkPuX-VpCse-S8gQrZqisjyeOAsrcfmnL6', 'width': 4160}]","{'compound_code': '2HJJ+8V Lonu, Buol Regency, Central Sulawesi, Indonesia', 'global_code': '6QH32HJJ+8V'}",,https://www.google.com/maps/place/?q=place_id:ChIJ1chZ8kVVdzIRyWL70TsmYek
OPERATIONAL,"W2XV+VC, Pionoto, Paleleh, Buol Regency, Central Sulawesi 94568, Indonesia","{'location': {'lat': 0.9496993, 'lng': 122.0435101}, 'viewport': {'northeast': {'lat': 0.9510464798927221, 'lng': 122.0449525298927}, 'southwest': {'lat': 0.9483468201072778, 'lng': 122.0422528701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kobong muklas,ChIJF4XRpPeNeTIRFMK4_JIK248,0.0,ChIJF4XRpPeNeTIRFMK4_JIK248,"['lodging', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJF4XRpPeNeTIRFMK4_JIK248
OPERATIONAL,"2JR7+Q7P, Bunobogu, Buol Regency, Central Sulawesi 94566, Indonesia","{'location': {'lat': 1.0419681, 'lng': 121.6132038}, 'viewport': {'northeast': {'lat': 1.043319579892722, 'lng': 121.6144970298927}, 'southwest': {'lat': 1.040619920107278, 'lng': 121.6117973701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Dapur ADELIA,ChIJF7Z-7y2rcDIRcIwc9rjLDjk,5.0,ChIJF7Z-7y2rcDIRcIwc9rjLDjk,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJF7Z-7y2rcDIRcIwc9rjLDjk
OPERATIONAL,"XC2W+RCP, Rantemaranu, Bukal, Buol Regency, Central Sulawesi 94564, Indonesia","{'location': {'lat': 0.9521343999999999, 'lng': 121.4461088}, 'viewport': {'northeast': {'lat': 0.953534329892722, 'lng': 121.4474820798928}, 'southwest': {'lat': 0.9508346701072777, 'lng': 121.4447824201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Resort 2 KPH Pogogul,ChIJn_iOpUFRdzIRljX7URcswdk,0.0,ChIJn_iOpUFRdzIRljX7URcswdk,"['local_government_office', 'point_of_interest', 'establishment']",0.0,,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113094876842893404241"">Nurudin Mansur</a>'], 'photo_reference': 'AUGGfZmpLS0I8o1FPIL88Msf9iqac_R6OneSQ-UCpv2DfVsQOseJ3k_b_sKJ8qXHg6nCEO4SUsMRk0Mzz052yY7IxtnXupK3M8iSiICt_PZM6kb8mPmIKDARCn8gylp3NsPQLCq4wRBwVgi3OKOjR9Z_OORKtBpcPAVnoEnm89bM_OapO2cE', 'width': 4128}]",,,https://www.google.com/maps/place/?q=place_id:ChIJn_iOpUFRdzIRljX7URcswdk
OPERATIONAL,"2HWW+PQF, Botugolu, Bunobogu, Buol Regency, Central Sulawesi, Indonesia","{'location': {'lat': 1.046808, 'lng': 121.5969497}, 'viewport': {'northeast': {'lat': 1.048109379892722, 'lng': 121.5984073798927}, 'southwest': {'lat': 1.045409720107278, 'lng': 121.5957077201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Saprudin,ChIJSWsJHd-rcDIRED0jC4BGjgg,0.0,ChIJSWsJHd-rcDIRED0jC4BGjgg,"['food', 'point_of_interest', 'store', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJSWsJHd-rcDIRED0jC4BGjgg
OPERATIONAL,"2JQ6+HPW, Jl. Trans Sulawesi, Domag Mekar, Kec. Bunobogu, Kabupaten Buol, Sulawesi Tengah 94566, Indonesia","{'location': {'lat': 1.0389929, 'lng': 121.6118135}, 'viewport': {'northeast': {'lat': 1.040337079892722, 'lng': 121.6132165298927}, 'southwest': {'lat': 1.037637420107278, 'lng': 121.6105168701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Warung Makan Hasri,ChIJIy97D0SrcDIR6aGamevkVKc,0.0,ChIJIy97D0SrcDIR6aGamevkVKc,"['restaurant', 'food', 'point_of_interest', 'establishment']",0.0,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJIy97D0SrcDIR6aGamevkVKc
OPERATIONAL,"3H66+QGX, Bukamog, Bokat, Buol Regency, Central Sulawesi 94566, Indonesia","{'location': {'lat': 1.0619973, 'lng': 121.561357}, 'viewport': {'northeast': {'lat': 1.063268929892722, 'lng': 121.5626827798927}, 'southwest': {'lat': 1.060569270107278, 'lng': 121.5599831201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Rumah Makan Puncak Pangat,ChIJiUi-ZwurcDIRpqssG7bp0Iw,4.2,ChIJiUi-ZwurcDIRpqssG7bp0Iw,"['restaurant', 'food', 'point_of_interest', 'establishment']",38.0,{'open_now': True},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107174891162688822980"">Rustam Baculu</a>'], 'photo_reference': 'AUGGfZmpoiXm5D1IKaMLlYQZzWrMPkJgeMAWcONVcojaIe7L2JuZoyYK5q-75wqGvfHPmvQXN4LlA-jXoHqHrpFfqCHI8mVX72YkCNaQ_5FZ9vbKMY0NrP2YwijgIgvmQv4QBJFHOBh7dL0c_JcwZFV9q6bDlm6zvxgUOZmUFodAXD8TW7EU', 'width': 4128}]",,1.0,https://www.google.com/maps/place/?q=place_id:ChIJiUi-ZwurcDIRpqssG7bp0Iw
,"Bunobogu, Buol Regency, Central Sulawesi, Indonesia","{'location': {'lat': 1.0398844, 'lng': 121.6120202}, 'viewport': {'northeast': {'lat': 1.063245, 'lng': 121.7067059}, 'southwest': {'lat': 0.8706309999999999, 'lng': 121.5267351}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bunobogu,ChIJpxxWquJVdzIRU3MbEZ0U5oo,,ChIJpxxWquJVdzIRU3MbEZ0U5oo,"['administrative_area_level_3', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJpxxWquJVdzIRU3MbEZ0U5oo
OPERATIONAL,"2F92+PGH, Modo, Bukal, Buol Regency, Central Sulawesi 94564, Indonesia","{'location': {'lat': 1.0191625, 'lng': 121.4520835}, 'viewport': {'northeast': {'lat': 1.020564279892722, 'lng': 121.4534873298928}, 'southwest': {'lat': 1.017864620107278, 'lng': 121.4507876701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Nuga Atlantis,ChIJFUhbYABTdzIRPygo-wi453o,0.0,ChIJFUhbYABTdzIRPygo-wi453o,"['restaurant', 'food', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJFUhbYABTdzIRPygo-wi453o
OPERATIONAL,"Butukan, Bokat, Buol Regency, Central Sulawesi 94566, Indonesia","{'location': {'lat': 1.0715432, 'lng': 121.4887334}, 'viewport': {'northeast': {'lat': 1.072893029892722, 'lng': 121.4900832298928}, 'southwest': {'lat': 1.070193370107278, 'lng': 121.4873835701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,DAPUR RIFQI,ChIJr2TCKxitcDIR_fc-yHXAwts,0.0,ChIJr2TCKxitcDIR_fc-yHXAwts,"['restaurant', 'food', 'point_of_interest', 'establishment']",0.0,{'open_now': False},"[{'height': 3262, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100562313467800362888"">A Google User</a>'], 'photo_reference': 'AUGGfZm9ZKPJCG1a4aq4CuNmBwluewG4G7V3PyPm66a1m-_m5IzD60CNECfecpVrjVBLsHmjF2SUR0DOCKwVV4zkc3sI_yeE6XOob9vJD9q9EJMn9mQ7BlykxAuXYI9xa7hN1kDA3kyAUyQklzbFwwiRpXfwf_t5L5ud2V4i4lCCrxSPxrY', 'width': 2272}]","{'compound_code': '3FCQ+JF Butukan, Buol Regency, Central Sulawesi, Indonesia', 'global_code': '6QH33FCQ+JF'}",,https://www.google.com/maps/place/?q=place_id:ChIJr2TCKxitcDIR_fc-yHXAwts
,"Bunobogu, Buol Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.9584207999999999, 'lng': 121.6397184}, 'viewport': {'northeast': {'lat': 1.0492289, 'lng': 121.6895}, 'southwest': {'lat': 0.8870650000000001, 'lng': 121.597808}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bunobogu,ChIJjZCtwAn-eTIRBGT2o22wxPA,,ChIJjZCtwAn-eTIRBGT2o22wxPA,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJjZCtwAn-eTIRBGT2o22wxPA
OPERATIONAL,"Kantanan, Bokat, Buol Regency, Central Sulawesi 94564, Indonesia","{'location': {'lat': 1.1079813, 'lng': 121.4821772}, 'viewport': {'northeast': {'lat': 1.109280629892722, 'lng': 121.4835157298928}, 'southwest': {'lat': 1.106580970107278, 'lng': 121.4808160701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kedai Pelangi,ChIJVYAYetyvcDIRDr20n13ri4Q,4.5,ChIJVYAYetyvcDIRDr20n13ri4Q,"['restaurant', 'food', 'point_of_interest', 'establishment']",39.0,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105693930743829048094"">A Google User</a>'], 'photo_reference': 'AUGGfZlNWWnmre6J1mTd3OLRm0C6wgNoh7G2qQHaLIJR42Lai6zB-oltphIgGXPn3OVvMdKooxtvbao9_Rf6yZq7yS9pb1u5ynj7ybpLx_sjh9P-8Os5YdTOAHMY4L_2eLEwYbwpS-R6u5vJslRqL_w02zYg3NgXm4Lz1hA88VORrrBe9hIK', 'width': 4160}]","{'compound_code': '4F5J+5V Kantanan, Buol Regency, Central Sulawesi, Indonesia', 'global_code': '6QH34F5J+5V'}",,https://www.google.com/maps/place/?q=place_id:ChIJVYAYetyvcDIRDr20n13ri4Q
