business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,price_level,url
,"Krocok, Taman, Taman Krocok, Bondowoso Regency, East Java, Indonesia","{'location': {'lat': -7.876982699999999, 'lng': 113.8778072}, 'viewport': {'northeast': {'lat': -7.8707784, 'lng': 113.8828299}, 'southwest': {'lat': -7.883396899999999, 'lng': 113.8751989}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Krocok,ChIJyVRndJfb1i0RhoZtXp9_wrs,,ChIJyVRndJfb1i0RhoZtXp9_wrs,"['administrative_area_level_5', 'political']",,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112616968047510480453"">A Google User</a>'], 'photo_reference': 'AUGGfZldr906UpuTwnk7D_jeAsAqnQJZa-54urbBVBgg-B4ZoJmcfXPoqCtvsjwsZ2VoOwND5LlywV7PyooYg3uEHht3vYrsLLnhkxUZpnvk8cySA_YPud3KeJr23aVpB8QaWUHPax9Eg9pnIB1zhgrMg5TquEGj93rEuJ8n4z-oQvMe4j0n', 'width': 3264}]",,,https://www.google.com/maps/place/?q=place_id:ChIJyVRndJfb1i0RhoZtXp9_wrs
OPERATIONAL,"3RP8+V3G, Jl. Brigjen Katamso, Asrama, Badean, Kec. Bondowoso, Kabupaten Bondowoso, Jawa Timur 68214, Indonesia","{'location': {'lat': -7.913264699999999, 'lng': 113.8150344}, 'viewport': {'northeast': {'lat': -7.911921320107279, 'lng': 113.8163758298927}, 'southwest': {'lat': -7.914620979892723, 'lng': 113.8136761701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rizky Julian Saxophone,ChIJpXWRIzzd1i0R6idyAiQ9xL8,0.0,ChIJpXWRIzzd1i0R6idyAiQ9xL8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,"[{'height': 1599, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112800378256887269839"">Dedi Andrianto Kurniawan</a>'], 'photo_reference': 'AUGGfZlNW9laoJ4TjGW4BHGI5oiW46hvu6LSjd39b37pfwUwJVWfRBCGl-wWTIJ4vW7IeI5oxm2Eg8U3YdvlqMKc8gfspWi1lmKewFMkvBKWTHE2XhOVQC7yXq3FZ7LdR8xtDpKogG2ao-D2ZiCj07r3f_i_jQBzhapY3QNcNjSITFYFY0I', 'width': 899}]",,,https://www.google.com/maps/place/?q=place_id:ChIJpXWRIzzd1i0R6idyAiQ9xL8
,"Taman, Taman Krocok, Bondowoso Regency, East Java, Indonesia","{'location': {'lat': -7.870230800000001, 'lng': 113.8852429}, 'viewport': {'northeast': {'lat': -7.856189999999999, 'lng': 113.894698}, 'southwest': {'lat': -7.883397, 'lng': 113.8751991}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman,ChIJS2Qhqb_b1i0RG4ndxVWZIUg,,ChIJS2Qhqb_b1i0RG4ndxVWZIUg,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJS2Qhqb_b1i0RG4ndxVWZIUg
OPERATIONAL,"3RVW+VR2, Area Sawah/Kebun, Pejaten, Bondowoso, Bondowoso Regency, East Java 68218, Indonesia","{'location': {'lat': -7.905360399999999, 'lng': 113.8470168}, 'viewport': {'northeast': {'lat': -7.903913520107278, 'lng': 113.8483096798927}, 'southwest': {'lat': -7.906613179892722, 'lng': 113.8456100201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Agro Tanian Lanjheng,ChIJVQSWflDd1i0Rfqb09UolQOA,4.8,ChIJVQSWflDd1i0Rfqb09UolQOA,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,{'open_now': False},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101966752793749271299"">101966752793749271299</a>'], 'photo_reference': 'AUGGfZmO4hSj_lkErWi6AzlEf74tLl2CU4igyiR09KDoNdv2O_lxkx8MSM0uJ6OkH8G0gI_6xCcteUv6ZnGhlJC0DHuzN3XGl6KfAJykMsrdawbBmKuJXn5A6u6RirMyipTJHFLvvZcnPf2Js35aFedw525yoxZWHB5g68c1m3dY_YQMDdFX', 'width': 1280}]",,,https://www.google.com/maps/place/?q=place_id:ChIJVQSWflDd1i0Rfqb09UolQOA
OPERATIONAL,"4RM9+9G8, Krajan, Klabang Agung, Kec. Tegalampel, Kabupaten Bondowoso, Jawa Timur 68291, Indonesia","{'location': {'lat': -7.8665765, 'lng': 113.8188214}, 'viewport': {'northeast': {'lat': -7.865226670107278, 'lng': 113.8201712298927}, 'southwest': {'lat': -7.867926329892722, 'lng': 113.8174715701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DAM GUBRI,ChIJ7xMk_87d1i0ReSCjUdfm0-Y,4.4,ChIJ7xMk_87d1i0ReSCjUdfm0-Y,"['tourist_attraction', 'point_of_interest', 'establishment']",14.0,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112016168893185049866"">mmuhsinun</a>'], 'photo_reference': 'AUGGfZnGOhOOEd2UmIoPPDGehAY3mscfvxn3ZWkqhleMxD_3rwMdGrjC2JdIFPJ-aK1ggA21yhOv1b-eJ6AqKT1q0f40KLmHrEhbLYm3vVIptX3dfJXS9k5CKVk-GcLCIhhyW_v6TxO4hkD7Bv8MZNm4gXIIPDEXMyM9U9ZNOoSBzZJvz2K5', 'width': 4608}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ7xMk_87d1i0ReSCjUdfm0-Y
OPERATIONAL,"4RHM+32F, Unnamed Road, Karang Asem III, Mandiro, Tegalampel, Bondowoso Regency, East Java 68291, Indonesia","{'location': {'lat': -7.8723049, 'lng': 113.8325372}, 'viewport': {'northeast': {'lat': -7.870933320107278, 'lng': 113.8338381798927}, 'southwest': {'lat': -7.873632979892721, 'lng': 113.8311385201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Goa Lowo Mandiro,ChIJdURaNlXd1i0RzIsoFMxbFxU,4.2,ChIJdURaNlXd1i0RzIsoFMxbFxU,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108192680407799311252"">A Google User</a>'], 'photo_reference': 'AUGGfZlUuECxhVPByAzPSKwN8EFsU8hBG2pvfEGA4wcjUlLtGSGoVRBR2LwVMQ2Nb85V18YsEc4oWYneF4CaRojJmpjKdTxx8-6DnKaN-DsxwPWLjFOYu9hEXxNlxLoSLR4fA7q1hLJoc_JYuXOu-8uZYCvRnOxErg8tKpn0X8RPABRHHgmI', 'width': 4608}]",,,https://www.google.com/maps/place/?q=place_id:ChIJdURaNlXd1i0RzIsoFMxbFxU
OPERATIONAL,"Desa, Koanyar, Taman, Taman Krocok, Bondowoso Regency, East Java 68291, Indonesia","{'location': {'lat': -7.8744786, 'lng': 113.8868495}, 'viewport': {'northeast': {'lat': -7.873126020107277, 'lng': 113.8881657298927}, 'southwest': {'lat': -7.875825679892721, 'lng': 113.8854660701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Basecamp Bosamba Rafting,ChIJ-as2Z7zb1i0RQbnyxkz2Sz4,4.1,ChIJ-as2Z7zb1i0RQbnyxkz2Sz4,"['tourist_attraction', 'point_of_interest', 'establishment']",116.0,{'open_now': False},"[{'height': 3984, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101966752793749271299"">jackie s</a>'], 'photo_reference': 'AUGGfZna7zjafIesHo9N67R1Ug9n4aMPjKMMCQqouNE9MwsuxjHvL3v4uw3Nt2SVJQC52K-uW-bnLf0GDd299Tt7kCN9O8n59oRjfntbFVxO4eJn2cKr4I3BykbeUaW1SUCHMdY1YcE73uLsoxxdT_7kJUnIn5euuu01E9gkU7R8QyHV68ku', 'width': 5312}]","{'compound_code': '4VGP+6P Taman, Bondowoso Regency, East Java, Indonesia', 'global_code': '6P4M4VGP+6P'}",,https://www.google.com/maps/place/?q=place_id:ChIJ-as2Z7zb1i0RQbnyxkz2Sz4
OPERATIONAL,"5QX9+84P, Arak Arak I, Sumbercanting, Kec. Wringin, Kabupaten Bondowoso, Jawa Timur 68252, Indonesia","{'location': {'lat': -7.801660699999999, 'lng': 113.7678168}, 'viewport': {'northeast': {'lat': -7.80082775, 'lng': 113.7688762298927}, 'southwest': {'lat': -7.804159549999999, 'lng': 113.7661765701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Scorpio,ChIJa3vrn9nf1i0RkWibQiB6Jk8,4.7,ChIJa3vrn9nf1i0RkWibQiB6Jk8,"['tourist_attraction', 'point_of_interest', 'establishment']",15.0,,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109446682237044751506"">santana young</a>'], 'photo_reference': 'AUGGfZlOYdOFXNh82RswL61oChLfNRIMN0Y5sCXOo7jSej6MgconebZ1Gcl8KYQzcyDcCR8wRT2cJiDxXu2SYl5TEzQlOwiECKhsMqQ9x_UwpZkjWak75sEuz5575nJ4-_8tegVPqgcol7RThmAZGfGpO7umUWVWWlJi3UBMtKFZWfj4l23o', 'width': 1024}]",,,https://www.google.com/maps/place/?q=place_id:ChIJa3vrn9nf1i0RkWibQiB6Jk8
OPERATIONAL,"2VHM+HMV, Unnamed Road, Mangli Tengah, Mangli, Kec. Pujer, Kabupaten Bondowoso, Jawa Timur 68271, Indonesia","{'location': {'lat': -7.971015, 'lng': 113.884158}, 'viewport': {'northeast': {'lat': -7.969665170107278, 'lng': 113.8855078298927}, 'southwest': {'lat': -7.972364829892721, 'lng': 113.8828081701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Taman Rukna,ChIJo7q1MxzF1i0RS-Wm-hDBYAA,5.0,ChIJo7q1MxzF1i0RS-Wm-hDBYAA,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113673136651389314347"">Azthry baihaqi</a>'], 'photo_reference': 'AUGGfZnsGXhG57KkuVSgOtu0KLUqFvNfjIOjIID4slALHmCZAz8iwK22LppLW99DEV4B6k25iGcgxWLCrvCMtog5ryYq5SsqSZ7VNW36GWKFyZwGPHuL_ckpxsvKC0DWJM0la33xj0zZi8diN-E0PyruJsJ98YSuiv8NObMh8v1i86WlgRIz', 'width': 6016}]",,,https://www.google.com/maps/place/?q=place_id:ChIJo7q1MxzF1i0RS-Wm-hDBYAA
OPERATIONAL,"5QX9+9JG, Arak Arak I, Sumbercanting, Kec. Wringin, Kabupaten Bondowoso, Jawa Timur 68252, Indonesia","{'location': {'lat': -7.801562, 'lng': 113.769082}, 'viewport': {'northeast': {'lat': -7.798041949999999, 'lng': 113.7704050298927}, 'southwest': {'lat': -7.802735350000001, 'lng': 113.7677053701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Scorpio,ChIJ3VIwgNnf1i0RG21aCxVTSQc,4.4,ChIJ3VIwgNnf1i0RG21aCxVTSQc,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0,,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103703980247233815168"">ADEY Adi</a>'], 'photo_reference': 'AUGGfZlNpwz8UjRZm44nuEfcHwel3RREWgtJNcKj319tPgcBrpr5MIE4NkbK1IISN-C0ypvVy4oTqsBDl91y6FQUZc3ZX9PtN2wIzx057e7VRkisggpT0ef-m7DYI4oq-h6e4zberHI5fQK8DsMG57q19DvaqSjjifIv9q2aaP1al7KCgUcK', 'width': 960}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ3VIwgNnf1i0RG21aCxVTSQc
OPERATIONAL,"4R4C+7W3, Krajan, Karanganyar, Kec. Tegalampel, Kabupaten Bondowoso, Jawa Timur 68291, Indonesia","{'location': {'lat': -7.894353499999999, 'lng': 113.8222855}, 'viewport': {'northeast': {'lat': -7.893004020107278, 'lng': 113.8236523298927}, 'southwest': {'lat': -7.895703679892722, 'lng': 113.8209526701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nabihan Bonsai,ChIJK8QDMe_d1i0RlqQsrSDD_JE,0.0,ChIJK8QDMe_d1i0RlqQsrSDD_JE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJK8QDMe_d1i0RlqQsrSDD_JE
OPERATIONAL,"3RPF+F69, Kali Nangkaan, Dabasah, Bondowoso, Bondowoso Regency, East Java, Indonesia","{'location': {'lat': -7.913838799999999, 'lng': 113.823097}, 'viewport': {'northeast': {'lat': -7.912529320107277, 'lng': 113.8245670298927}, 'southwest': {'lat': -7.915228979892721, 'lng': 113.8218673701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TPT(Tempat Perkumpulan Tobrut),ChIJ3eIccwDd1i0RAhZJxSYsx-w,0.0,ChIJ3eIccwDd1i0RAhZJxSYsx-w,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3eIccwDd1i0RAhZJxSYsx-w
