business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,price_level,permanently_closed,url
OPERATIONAL,"2WP2+CX, Patemon, Kec. Tlogosari, Kabupaten Bondowoso, Jawa Timur, Indonesia","{'location': {'lat': -7.963986499999999, 'lng': 113.9024968}, 'viewport': {'northeast': {'lat': -7.962075520107278, 'lng': 113.9037086298927}, 'southwest': {'lat': -7.964775179892722, 'lng': 113.9010089701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Sengon,{'open_now': True},ChIJPaMesHvF1i0RwFv72sGYI7w,5.0,ChIJPaMesHvF1i0RwFv72sGYI7w,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102601673375942409602"">A Google User</a>'], 'photo_reference': 'AUGGfZkpyXkFZCZEsA02kOIUWi_2NTtZusLJ8Zh1yLaGG6cqDzQ3YCTJiT9En4EuUeR-yQffpIO-QjmSzKFw_P7GCFyLIcpSCYauMmL2zH3lRI9sAqrWCpPHnL_5SWLcPxRR77wjxsGucOAab_6O5hxJ_pEzS3AW3sd1EmN5Zy-Sa8Y9ucKE', 'width': 1280}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJPaMesHvF1i0RwFv72sGYI7w
OPERATIONAL,"4XQX+6GV, Jl. Raya Prajekan, Lumutan Jaya, Lanas, Kec. Botolinggo, Kabupaten Bondowoso, Jawa Timur 68285, Indonesia","{'location': {'lat': -7.8619344, 'lng': 113.9988565}, 'viewport': {'northeast': {'lat': -7.860584570107278, 'lng': 114.0002063298927}, 'southwest': {'lat': -7.863284229892722, 'lng': 113.9975066701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pandawa ninggil,,ChIJS1k_WqbR1i0R9zOICBEEG8E,1.5,ChIJS1k_WqbR1i0R9zOICBEEG8E,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118328198570584401865"">A Google User</a>'], 'photo_reference': 'AUGGfZkybC08sSIGcKQHNv3meg9lBvHWl-t4kQzya8_HHb6zrgCkpIew8ljRZcZ23XVtaFwgBQGwhSkMussyiGLW0WvmS1-3fvHh1MUVWGrFimDM2UVsKQu2Ti0uxKXEiTElesgaJ6RmbKsFu7b-dzG8AdJf_gDCSn9bPvMYrX6OXdZXAwGe', 'width': 3120}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJS1k_WqbR1i0R9zOICBEEG8E
OPERATIONAL,"2W6C+8MW, Sukojawa, Pakisan, Kec. Tlogosari, Kabupaten Bondowoso, Jawa Timur 68272, Indonesia","{'location': {'lat': -7.989037000000001, 'lng': 113.922252}, 'viewport': {'northeast': {'lat': -7.987656070107279, 'lng': 113.9233113798927}, 'southwest': {'lat': -7.990355729892722, 'lng': 113.9206117201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Pakisan,{'open_now': True},ChIJf5BtHM7F1i0Re9NzLgI3_9E,5.0,ChIJf5BtHM7F1i0Re9NzLgI3_9E,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102601673375942409602"">A Google User</a>'], 'photo_reference': 'AUGGfZn_X286ZK_TvHdlKb6SdunSSpS1r2en_Ipzl2XfuLtCAyPC46G3aNwieIY4TvluNr71Qd4F8bZlBiCFRM1EkiQDxY8QjHplTIYpc27hvmdP1-2mYWyDBD1xktbJH_tfH4jx4qbWQnHAyxp-lRCkbljGpfED6UR4H90d6OYEYUhRkqJf', 'width': 4608}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJf5BtHM7F1i0Re9NzLgI3_9E
OPERATIONAL,"X2Q6+WP7, Jl. Raung, Legan, Tegaljati, Sumberwringin, Bondowoso Regency, East Java 68195, Indonesia","{'location': {'lat': -8.0102549, 'lng': 114.0120035}, 'viewport': {'northeast': {'lat': -8.008911370107278, 'lng': 114.0133533798927}, 'southwest': {'lat': -8.011611029892721, 'lng': 114.0106537201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dusun Legan,,ChIJwZjgZbzJ1i0RQpFFacXpm_Q,4.0,ChIJwZjgZbzJ1i0RQpFFacXpm_Q,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118002806287249571321"">jumarnah pc</a>'], 'photo_reference': 'AUGGfZlYwGGUJNBW7KgS9Db3ATvJD8yErV9MpJ4cRFZcfpS8xfOJuQyyf0p0Xk3nGLZI1dNcdOYOMMFE3XJVTa4_wHwIXClkLcSqrPXC9QH_D6VHGSg5desTyZaBWnsVloxbBEsNmJDMgyBpVzxK21S1iXV1_7fRsFH68fOkFOLFQJDvQXGL', 'width': 4080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJwZjgZbzJ1i0RQpFFacXpm_Q
OPERATIONAL,"RT.16, Rw. Tamanindah, Alassumur, Pujer, Bondowoso Regency, East Java 68271, Indonesia","{'location': {'lat': -7.989545799999999, 'lng': 113.8735518}, 'viewport': {'northeast': {'lat': -7.988195470107277, 'lng': 113.8749022298927}, 'southwest': {'lat': -7.990895129892721, 'lng': 113.8722025701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rawa Indah Almour Alassumur,{'open_now': False},ChIJi3k1_BLE1i0RB4ap0KifBIs,4.1,ChIJi3k1_BLE1i0RB4ap0KifBIs,"['tourist_attraction', 'point_of_interest', 'establishment']",265,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116241102575039890127"">pandu amukti</a>'], 'photo_reference': 'AUGGfZlV2mF9UbsHHR5tL3lnExYWf0bklUYXXETjMTn62_orTBc7UB_zfGgJFnmW8EWgKcs4Dp2jr8Ov-IC_it2bNXGVgzE_EnKr-FYYUZBi_cXopITl1X7m-QOTxXdjZB3ZAkRiIr6PCXWNLNJHMaIi8Tjl2Cdg5aIrsU5thN0J2WtwD4ER', 'width': 4160}]","{'compound_code': '2V6F+5C Alassumur, Bondowoso Regency, East Java, Indonesia', 'global_code': '6P4M2V6F+5C'}",,,https://www.google.com/maps/place/?q=place_id:ChIJi3k1_BLE1i0RB4ap0KifBIs
OPERATIONAL,"4PCC+VWW, Pinang Atap I, Gadingsari, Kec. Pakem, Kabupaten Bondowoso, Jawa Timur 68253, Indonesia","{'location': {'lat': -7.877762799999999, 'lng': 113.722342}, 'viewport': {'northeast': {'lat': -7.876576570107278, 'lng': 113.72596015}, 'southwest': {'lat': -7.879276229892722, 'lng': 113.72113595}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Blimbing,,ChIJe9QDpBjn1i0RYXO9kbLafS8,4.1,ChIJe9QDpBjn1i0RYXO9kbLafS8,"['tourist_attraction', 'point_of_interest', 'establishment']",10,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102797582634240423576"">Christian Lukman</a>'], 'photo_reference': 'AUGGfZmg6TjUFptmpsJQjsus7j9x3RDitlX23u-gC5dnFGUANw_a5JzROL9PXEbq4CGTVHN_WhhiiIJ1sPnUkmQIeZbF_Fl0-qtYr9YEuGnTzC89t5PfPHOs516dyIF7rwcRFEYRWhgdsqt1ZCUcUfdPam9NLJjWOMo-_M2CHl4TaKz7aySM', 'width': 3456}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJe9QDpBjn1i0RYXO9kbLafS8
OPERATIONAL,"Desa, Koanyar, Taman, Taman Krocok, Bondowoso Regency, East Java 68291, Indonesia","{'location': {'lat': -7.8744786, 'lng': 113.8868495}, 'viewport': {'northeast': {'lat': -7.873126020107277, 'lng': 113.8881657298927}, 'southwest': {'lat': -7.875825679892721, 'lng': 113.8854660701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Basecamp Bosamba Rafting,{'open_now': False},ChIJ-as2Z7zb1i0RQbnyxkz2Sz4,4.1,ChIJ-as2Z7zb1i0RQbnyxkz2Sz4,"['tourist_attraction', 'point_of_interest', 'establishment']",116,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112922761247642397678"">ekosoebhekti Soelistyo</a>'], 'photo_reference': 'AUGGfZl4FvfvU6EuYE-3WTvFlbEMT0l94zxM6Ida33gtND-uuSLO6PRtC09GrZAOFQP-UnrRAUZJwEgqpa3cLrbrcjPHxORdKzgUi5_l0KLNYYqTcIQgZaqx5IWXycnFe2fkZX9asN_hrsT-ntoU7dcyqjaoomIe94D0C6MxLtyXH5eNNOhz', 'width': 4160}]","{'compound_code': '4VGP+6P Taman, Bondowoso Regency, East Java, Indonesia', 'global_code': '6P4M4VGP+6P'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ-as2Z7zb1i0RQbnyxkz2Sz4
OPERATIONAL,"Krajan, Lombok Kulon, Wonosari, Bondowoso Regency, East Java 68282, Indonesia","{'location': {'lat': -7.942819900000001, 'lng': 113.8913731}, 'viewport': {'northeast': {'lat': -7.941440720107278, 'lng': 113.8927643298927}, 'southwest': {'lat': -7.944140379892722, 'lng': 113.8900646701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Wisata Organik,{'open_now': False},ChIJ1xDigMTE1i0R5rMV3ZXbV-I,4.4,ChIJ1xDigMTE1i0R5rMV3ZXbV-I,"['tourist_attraction', 'point_of_interest', 'establishment']",165,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111885943577697071278"">rinta p</a>'], 'photo_reference': 'AUGGfZn19RY2hMjufmg4op4Cgd0Q5OM4HBZ3YyC8OjlMeNR2HXskPCopqZN1z8pBWQvbs7svFKIRCklLPT5YrKMtOTjM37UvopPFJt9khWsHCwpgGTjliu8_AQ6E9ainIp6kkeJJlakj9L7wee3h8p9LefG1Cz8D8yPXh-lXTQQdAkTMH07s', 'width': 4160}]","{'compound_code': '3V4R+VG Lombok Kulon, Bondowoso Regency, East Java, Indonesia', 'global_code': '6P4M3V4R+VG'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ1xDigMTE1i0R5rMV3ZXbV-I
OPERATIONAL,"2P8W+6G3, Taman Selatan, Kabuaran, Kec. Grujugan, Kabupaten Bondowoso, Jawa Timur 68261, Indonesia","{'location': {'lat': -7.9844765, 'lng': 113.7462841}, 'viewport': {'northeast': {'lat': -7.982736670107279, 'lng': 113.7479577298927}, 'southwest': {'lat': -7.985436329892723, 'lng': 113.7452580701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Situs bhujuk beto sendih taman kabuaran,,ChIJBUsygSnp1i0RPYpVh1nCVFY,0.0,ChIJBUsygSnp1i0RPYpVh1nCVFY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJBUsygSnp1i0RPYpVh1nCVFY
OPERATIONAL,"2VRX+P74, Kopereng, Randucangkring, Kec. Pujer, Kabupaten Bondowoso, Jawa Timur 68271, Indonesia","{'location': {'lat': -7.958974, 'lng': 113.899021}, 'viewport': {'northeast': {'lat': -7.957404170107277, 'lng': 113.8998973798927}, 'southwest': {'lat': -7.960103829892722, 'lng': 113.8971977201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Nito,{'open_now': True},ChIJx06TZLTF1i0Rh0ZcA4ipXwI,0.0,ChIJx06TZLTF1i0Rh0ZcA4ipXwI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102601673375942409602"">A Google User</a>'], 'photo_reference': 'AUGGfZkarc3okQajl2vXI04moktQs6X8jZ69Xqepk4K75qEE1aVhDxBn4tijTQ4YVQJh93ZCELzMupvi9jAL78ZReUP_SzH6Lg1m5m16sm8ghGaXW6pgBfaAMUOmgEeD-l0_8nHMEodi9qljili36B951sJBqfPrZsQfkT44enHQW6TQHSMg', 'width': 1920}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJx06TZLTF1i0Rh0ZcA4ipXwI
OPERATIONAL,"Krajan, Tapen, Kabupaten Bondowoso, Jawa Timur 68283, Indonesia","{'location': {'lat': -7.838232599999999, 'lng': 113.9349728}, 'viewport': {'northeast': {'lat': -7.836729170107279, 'lng': 113.9362063298927}, 'southwest': {'lat': -7.839428829892722, 'lng': 113.9335066701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA BUKIT LUWIH,{'open_now': False},ChIJcw9pYAnZ1i0R6RSBnxKoT0c,3.9,ChIJcw9pYAnZ1i0R6RSBnxKoT0c,"['tourist_attraction', 'point_of_interest', 'establishment']",298,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111239740839517625050"">A Google User</a>'], 'photo_reference': 'AUGGfZn_yZz6YtBbX2otlWldoxi1q6jkKG9m4B2sx4TmKG8jleXCdcj7aONlgSdb8OmpNvEIDCaDD-Rq8g1Iw_0ZK36lJIsfJZhj_qkzyRylhQ-sp3Xhqm2FAmIVaLavWt-_FJpFy1u9-jtUQvaZ4TancJJXf5o6NKkM13NbS021XxYV8mgq', 'width': 4000}]","{'compound_code': '5W6M+PX Tapen, Bondowoso Regency, East Java, Indonesia', 'global_code': '6P4M5W6M+PX'}",1.0,,https://www.google.com/maps/place/?q=place_id:ChIJcw9pYAnZ1i0R6RSBnxKoT0c
