formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,url
"Bulupitu, Karangjati, Sampang, Cilacap Regency, Central Java, Indonesia","{'location': {'lat': -7.5784783, 'lng': 109.2199484}, 'viewport': {'northeast': {'lat': -7.577242870107279, 'lng': 109.2212692298927}, 'southwest': {'lat': -7.579942529892723, 'lng': 109.2185695701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Joglo Bpk Sabani/ Anam,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110938756874506540913"">A Google User</a>'], 'photo_reference': 'AUGGfZmkTbSLD63cE0MjBjBulbVE-mUFR3i3hEEzB4q9jbDefrdpJbEm2V3ykUH1TyRqn_S11RThr-_38Fpo4TUJXKcFgzZ7UGpOTJDn0xp_oJBf0tRq-N98XozQZGeMo8THz4NklsLf8T5LlR9iwfcTjYrFOGXg8ZlllPYxa0L_sV-gNaHZ', 'width': 2304}]",ChIJoRJMEWhDZS4RpybP1fYYrjA,ChIJoRJMEWhDZS4RpybP1fYYrjA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,2.0,,"{'compound_code': 'C6C9+JX Karangjati, Cilacap Regency, Central Java, Indonesia', 'global_code': '6P4FC6C9+JX'}",https://www.google.com/maps/place/?q=place_id:ChIJoRJMEWhDZS4RpybP1fYYrjA
"96X6+QRJ, Tinggarjati Lor, Gentasari, Kec. Kroya, Kabupaten Cilacap, Jawa Tengah 53282, Indonesia","{'location': {'lat': -7.600529, 'lng': 109.2120752}, 'viewport': {'northeast': {'lat': -7.599176420107279, 'lng': 109.2134483798927}, 'southwest': {'lat': -7.601876079892723, 'lng': 109.2107487201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Soesilo Soedarman,"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103553401510019201477"">H. Mudjiono</a>'], 'photo_reference': 'AUGGfZk-jpQLNkyUk22g-tNRB7sxmSiXe-cXUbXBpj2NHuYydLRVWe2MGR6RN7H7UPfrG3sRS_oHwqr58cW1MH2VD2-UoVyGt8XTqNQ1mwxmn6IUDPebkIY2s0p8r57cz06qVfnYqlFfn5WnUMRjWn8g03qRTZqEogbf2b8p9PpxreGcrxe4', 'width': 4208}]",ChIJbU_q2CFCZS4RPSziQ67Iwl0,ChIJbU_q2CFCZS4RPSziQ67Iwl0,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.5,1123.0,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJbU_q2CFCZS4RPSziQ67Iwl0
"Sampang Utara, Sampang, Cilacap Regency, Central Java, Indonesia","{'location': {'lat': -7.560126700000001, 'lng': 109.2002688}, 'viewport': {'northeast': {'lat': -7.556346199999999, 'lng': 109.2057952}, 'southwest': {'lat': -7.5627613, 'lng': 109.1959094}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sampang Utara,,ChIJHVAZkYhCZS4Rmr0GbY5fzJ0,ChIJHVAZkYhCZS4Rmr0GbY5fzJ0,"['administrative_area_level_5', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJHVAZkYhCZS4Rmr0GbY5fzJ0
"95XW+GHH, Gombolkemukus, Ketanggung, Kec. Sampang, Kabupaten Cilacap, Jawa Tengah 53282, Indonesia","{'location': {'lat': -7.6015422, 'lng': 109.1960087}, 'viewport': {'northeast': {'lat': -7.60026857010728, 'lng': 109.1973373798927}, 'southwest': {'lat': -7.602968229892724, 'lng': 109.1946377201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GARASI MELON GROUP 3,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107665877196231901124"">A Google User</a>'], 'photo_reference': 'AUGGfZkCWZ1ipYbmonwcTIIUZw_sI8QOcbMnXkw1wo-ka-5-FVa4DYA5QUOIeUgvHDTUE6SZa0B6c7CCX4ESRgrZXhbcSwgTuyNCB2meMpHXW2ru3wJmkbiZjgxd0BogpJ-BHBktanEBfa6Vdh0rhn5TO7RvDAYIA_yYADLc0U-krS5pY0CI', 'width': 3840}]",ChIJl3UMTABDZS4REa7NJUb8jGI,ChIJl3UMTABDZS4REa7NJUb8jGI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJl3UMTABDZS4REa7NJUb8jGI
"Sampang, Sampang Regency, East Java, Indonesia","{'location': {'lat': -7.1910561, 'lng': 113.2475649}, 'viewport': {'northeast': {'lat': -7.1812329, 'lng': 113.2591997}, 'southwest': {'lat': -7.314616, 'lng': 113.2022291}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sampang,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115113696849790840804"">A Google User</a>'], 'photo_reference': 'AUGGfZnVY1qYP3HApgJ0uNvbXg_4s6aCnzmvxOsg6RdhgKkd5YybatYOUgpwIiEhabNIiHj6Dj-0OR9VRpkBZM3TMmr72BWr7lEJTbkpzBvpk8VWCU_jSoRR9d9HLOaiiepdPWXgXo500VWYVq5jGkzD59JgwXRKBgHurXzfe0iM5p54Pwcz', 'width': 1080}]",ChIJdQsj6-WG1y0R7UOlIFnSf6E,ChIJdQsj6-WG1y0R7UOlIFnSf6E,"['locality', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJdQsj6-WG1y0R7UOlIFnSf6E
"Q8J9+MJR, Jl. Raya Camplong, Kec. Camplong, Kabupaten Sampang, Jawa Timur 69281, Indonesia","{'location': {'lat': -7.218271400000001, 'lng': 113.3190182}, 'viewport': {'northeast': {'lat': -7.21679467010728, 'lng': 113.3206374298927}, 'southwest': {'lat': -7.219494329892724, 'lng': 113.3179377701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Camplong,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113296397826104358665"">A Google User</a>'], 'photo_reference': 'AUGGfZnRnbMYjOHZkq1jgtGFasKQ0Iw8BMEEAsiFfLbp7lSggsSd68wrckaBDAli0ELa87Om05eUrjBlafQB-0-1QekTB3GKVxFeslfHhWR2aiq0w_vrFRTUmKRv3h-qWMVvgA6iA6PWYNUWUFWTEHqKmJ3nTpeXAJZAXDM-Z8nGHIE1uHuU', 'width': 3096}]",ChIJuTyS8GyB1y0ROKsBatwY5S4,ChIJuTyS8GyB1y0ROKsBatwY5S4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,3044.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJuTyS8GyB1y0ROKsBatwY5S4
"95QG+6XJ, Jl. Penatusan, Sibangkong, Mernek, Kec. Maos, Kabupaten Cilacap, Jawa Tengah 53272, Indonesia","{'location': {'lat': -7.6119195, 'lng': 109.1774032}, 'viewport': {'northeast': {'lat': -7.610592220107277, 'lng': 109.1787476298927}, 'southwest': {'lat': -7.613291879892721, 'lng': 109.1760479701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawista Emji Mernek Jenek,"[{'height': 3501, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101260278342821251769"">Hendra Martan</a>'], 'photo_reference': 'AUGGfZnIuItXEz9MENN-BmYaiS_Ds6EceApETOv49FmNf-2kCx7OisDoNHVvBPVkFPOOGNRlIUdmNZW6npTiwjB7_dg8Uuu4IdAmTHcya9ZyDj96Aa8ENK8epxAngQwMqBKuKK-bc4JNqUsdY2DUhxHK0QRsKEpGjf1BllEsixJ8Az63kPev', 'width': 2801}]",ChIJh82bhgprZS4RxjHm1kwF5pY,ChIJh82bhgprZS4RxjHm1kwF5pY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,37.0,,,https://www.google.com/maps/place/?q=place_id:ChIJh82bhgprZS4RxjHm1kwF5pY
"96HG+W8V, Pendok, Kedawung, Kec. Kroya, Kabupaten Cilacap, Jawa Tengah 53282, Indonesia","{'location': {'lat': -7.620094399999999, 'lng': 109.2257998}, 'viewport': {'northeast': {'lat': -7.618823670107279, 'lng': 109.2271399798927}, 'southwest': {'lat': -7.621523329892723, 'lng': 109.2244403201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BAKUL LUMUT SABUR,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101464158458788627986"">A Google User</a>'], 'photo_reference': 'AUGGfZnODmHwBOlTn2hObDgbj0bbcb0vrWdPNPJJxP31k_lgZKNFJ1Tjw0VMqF0CjUz5jDyhLNXhvx8FbWTyxqai4f2Oetzvmiu_hQrYKmIoRAv_1Bqpl0LxQFjKuFzZdXEGzhM6eQ6gsV6Dl-1NVkygcZDvMeUD8EckkvxxdeXEa8T_R28l', 'width': 960}]",ChIJ58rWEgBBZS4R6irjVoFv18I,ChIJ58rWEgBBZS4R6irjVoFv18I,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ58rWEgBBZS4R6irjVoFv18I
"4846+RWW, Talabang, Ketapang Daya, Kec. Ketapang, Kabupaten Sampang, Jawa Timur 69261, Indonesia","{'location': {'lat': -6.8928897, 'lng': 113.3123232}, 'viewport': {'northeast': {'lat': -6.891755520107279, 'lng': 113.3140285798927}, 'southwest': {'lat': -6.894455179892723, 'lng': 113.3113289201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Toroan,"[{'height': 2670, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110965794370461886030"">Damadamn VH</a>'], 'photo_reference': 'AUGGfZlk0wGpHpb8VnTnie54OyW742fxiVGR0dKg7m0TbACQ2o6VfQBAi89LZvf4ZX0YmDTSsiU7RjchGPKC5plwGikDlpmYHplyMREZ7VYtoiWYj310WhlspEh_sjQIHUk1OJ_LMQWiQ_EU5u1jKfA9GlLRg_vtcDDjg9JUBMAjHIBtzGmp', 'width': 4000}]",ChIJu_7rjBcYBS4RAJT3KKEKz-8,ChIJu_7rjBcYBS4RAJT3KKEKz-8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.2,1902.0,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJu_7rjBcYBS4RAJT3KKEKz-8
"857F+Q43, Sawah,Ladang, Karangbenda, Kec. Adipala, Kabupaten Cilacap, Jawa Tengah 53271, Indonesia","{'location': {'lat': -7.685622999999999, 'lng': 109.1727962}, 'viewport': {'northeast': {'lat': -7.684282870107277, 'lng': 109.1741718798927}, 'southwest': {'lat': -7.686982529892721, 'lng': 109.1714722201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Gunung Selok,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114971967879782810978"">Raynardthan Pontoh</a>'], 'photo_reference': 'AUGGfZmTGZnhhFUbzBQjyacPe-3OaMGoBZvmkbXgRSdmiiQIH0J_gMGAmU0rE2kXY6Pb39ep1nBxMgky2nYGya3wl4VGXhV-q3XLwNvISLkiYIG278BLZACnNKhanVIcQ-qaZ8ZIShavsczRinmRcK2X7Ngy13Mp_VRPoy4PolzbdVHDIi9P', 'width': 4000}]",ChIJWeHAb00VZS4RfTFCqAu3R6g,ChIJWeHAb00VZS4RfTFCqAu3R6g,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.2,657.0,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJWeHAb00VZS4RfTFCqAu3R6g
"C68C+WWG, Jl. Kapten Sukardan, Karangjati, Kec. Sampang, Kabupaten Cilacap, Jawa Tengah, Indonesia","{'location': {'lat': -7.582691000000001, 'lng': 109.2223335}, 'viewport': {'northeast': {'lat': -7.581332170107278, 'lng': 109.2236397798927}, 'southwest': {'lat': -7.584031829892722, 'lng': 109.2209401201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gantangan karang jati Bc,,ChIJI-6cSQBDZS4RdCCT0PU_P-E,ChIJI-6cSQBDZS4RdCCT0PU_P-E,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJI-6cSQBDZS4RdCCT0PU_P-E
"94WX+C72, Dunapati, Maos Kidul, Kec. Sampang, Kabupaten Cilacap, Jawa Tengah 53272, Indonesia","{'location': {'lat': -7.6036077, 'lng': 109.1488082}, 'viewport': {'northeast': {'lat': -7.602544170107278, 'lng': 109.1500808298927}, 'southwest': {'lat': -7.605243829892721, 'lng': 109.1473811701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan bugel indah,,ChIJgU65S-RpZS4RXqZFSXev3MI,ChIJgU65S-RpZS4RXqZFSXev3MI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJgU65S-RpZS4RXqZFSXev3MI
