business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,permanently_closed,price_level,url
OPERATIONAL,"363M+9V4, South Tanjung Uban, North Bintan, Bintan Regency, Riau Islands 29152, Indonesia","{'location': {'lat': 1.053386, 'lng': 104.2346898}, 'viewport': {'northeast': {'lat': 1.054835329892722, 'lng': 104.2360924798927}, 'southwest': {'lat': 1.052135670107278, 'lng': 104.2333928201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tj.uban,ChIJcSVXcZGD2TERUZswwZ5-MAA,0.0,ChIJcSVXcZGD2TERUZswwZ5-MAA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJcSVXcZGD2TERUZswwZ5-MAA
OPERATIONAL,"466R+F4P, North Tanjung Uban, North Bintan, Bintan Regency, Riau Islands, Indonesia","{'location': {'lat': 1.1112139, 'lng': 104.2403248}, 'viewport': {'northeast': {'lat': 1.112487879892722, 'lng': 104.2418363298927}, 'southwest': {'lat': 1.109788220107278, 'lng': 104.2391366701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Sekera Tanjung Uban,ChIJM1Q8OQCB2TERIgUIF6OVA-M,0.0,ChIJM1Q8OQCB2TERIgUIF6OVA-M,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 512, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107186075124606180833"">hardi andi</a>'], 'photo_reference': 'AUGGfZl9ZDh9Z927NdKdBZ-OwzGcHQFbq6gKOSQoteycCUmu5IzsmfhmOXuQDO07S7A5LR-EfTzfV7j0GZvsCUTzAxyvmyK_SdoU_9c9v_i6g7p7XkWhrmV1sb6xYTLwgpvnWDK8zRs6wo72Lr88tM_P6xxaysWFkOPRo4mkl-I48pXAuzq3', 'width': 288}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJM1Q8OQCB2TERIgUIF6OVA-M
OPERATIONAL,"462H+8WX, North Tanjung Uban, North Bintan, Bintan Regency, Riau Islands 29152, Indonesia","{'location': {'lat': 1.1008436, 'lng': 104.2298829}, 'viewport': {'northeast': {'lat': 1.102050629892722, 'lng': 104.2313738298927}, 'southwest': {'lat': 1.099350970107278, 'lng': 104.2286741701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Dinda,ChIJ_wnaY32B2TEROEhqdQd4oy4,4.3,ChIJ_wnaY32B2TEROEhqdQd4oy4,"['tourist_attraction', 'point_of_interest', 'establishment']",155,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102920337773172222084"">baiturrahmad isman</a>'], 'photo_reference': 'AUGGfZnSKXRMGvkWly29A9bvQyij4YHZYz7q3PnVOI_rl2OD8KJIz7ZjahWHVCHXanuwNhs_gOSWmySzrx0FrjhdHs0cVbEpMK-enT4aOAQBhrQv8pKm42V3lvpWMLwGHjKaHJ0srT_iPseeAlxMHXQ1c69hPOgRmToIT8HXmCNNVKwVJB2c', 'width': 1600}]",{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJ_wnaY32B2TEROEhqdQd4oy4
OPERATIONAL,"465Q+VM5, North Tanjung Uban, North Bintan, Bintan Regency, Riau Islands, Indonesia","{'location': {'lat': 1.1098468, 'lng': 104.2394504}, 'viewport': {'northeast': {'lat': 1.111031079892722, 'lng': 104.2409332798927}, 'southwest': {'lat': 1.108331420107278, 'lng': 104.2382336201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pantai padang bolak,ChIJa8PLjpWB2TERgstu52krwx8,5.0,ChIJa8PLjpWB2TERgstu52krwx8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111074332298677253795"">A Google User</a>'], 'photo_reference': 'AUGGfZmvlAKOGNbzw4v9rvV74XliMsbPZx-fRQvGfo_s9O2HDQgoJydpi91A_SN5odz-zCGLdeDHStANKACVU_WiXJRHKbzi2w89p_O2W68MQK5zH2987Br3QCSUReVW5-450jVvbIxnuyn4xBtbCE26Xrrsg9_Q-VazgoqIfNnLoytoaOT5', 'width': 4000}]",{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJa8PLjpWB2TERgstu52krwx8
OPERATIONAL,"37HG+VG, Lancang Kuning, North Bintan, Bintan Regency, Riau Islands, Indonesia","{'location': {'lat': 1.079654, 'lng': 104.2762708}, 'viewport': {'northeast': {'lat': 1.081413479892722, 'lng': 104.2777817798927}, 'southwest': {'lat': 1.078713820107278, 'lng': 104.2750821201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Sorgum Milenial Kreatif,ChIJc0QdhzWD2TER9L6MgphnOJU,4.3,ChIJc0QdhzWD2TER9L6MgphnOJU,"['tourist_attraction', 'point_of_interest', 'establishment']",9,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117567124555457035934"">Tri Wahyuni</a>'], 'photo_reference': 'AUGGfZmeJRVM9H1UouwuQK0aVxcjsMt1ViRXCbnQZb-STw34qypDfiY04fkx2vgITmFVXEV3Vp-6FCFpIFZkEhV4H57nwuU6FY-oemaPC2ZqGyjLlhwGN2_tvzRQOgnDX8xugIQNN1NQlC0nXsJ-XAkb6QROJ5ygKb6FSNvOJMAWUS9LcQIH', 'width': 3060}]",{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJc0QdhzWD2TER9L6MgphnOJU
OPERATIONAL,"476G+2WJ, Sebong Pereh, Teluk Sebong, Bintan Regency, Riau Islands, Indonesia","{'location': {'lat': 1.1100878, 'lng': 104.2772662}, 'viewport': {'northeast': {'lat': 1.111535029892722, 'lng': 104.2786467298927}, 'southwest': {'lat': 1.108835370107278, 'lng': 104.2759470701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Perkebunan Buah Arbintan,ChIJY_E0fvKB2TER5mFzbap_OrE,5.0,ChIJY_E0fvKB2TER5mFzbap_OrE,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJY_E0fvKB2TER5mFzbap_OrE
OPERATIONAL,"47GH+FGQ, Sebong Pereh, Teluk Sebong, Bintan Regency, Riau Islands, Indonesia","{'location': {'lat': 1.1262213, 'lng': 104.2788762}, 'viewport': {'northeast': {'lat': 1.127635079892722, 'lng': 104.2801914798927}, 'southwest': {'lat': 1.124935420107278, 'lng': 104.2774918201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ONE HILL,ChIJB1PijYOB2TERQGeEeeRARnE,5.0,ChIJB1PijYOB2TERQGeEeeRARnE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJB1PijYOB2TERQGeEeeRARnE
OPERATIONAL,"28CF+22, Busung, Seri Kuala Lobam, Bintan Regency, Riau Islands, Indonesia","{'location': {'lat': 1.0200221, 'lng': 104.3225331}, 'viewport': {'northeast': {'lat': 1.021409429892722, 'lng': 104.3243297798927}, 'southwest': {'lat': 1.018709770107278, 'lng': 104.3216301201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Selamat Datang Gurun Pasir Bintan,ChIJWUzdzeV32TERfAURfAz10oc,4.7,ChIJWUzdzeV32TERfAURfAz10oc,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110392954021011912035"">Rosa Lisda</a>'], 'photo_reference': 'AUGGfZmCF0h4pbBJoK3agLu_Gl4J4E4wZz8XKapTWvI9L6rfJcU9e2AgAVPk5Sr7tRC3MLpuv3N7JI0MxV6aRt-NC6iHnnYA-6W1D6Vc1YOGS0iZI6T7VGoYCF8vkyWirB9MVRm7iwOzFH6_AOYx_rlbp9ip_coXml5G5Q28LKGon5pEX2a2', 'width': 1600}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJWUzdzeV32TERfAURfAz10oc
OPERATIONAL,"475G+9W7, Sebong Pereh, Teluk Sebong, Bintan Regency, Riau Islands, Indonesia","{'location': {'lat': 1.1084211, 'lng': 104.2772926}, 'viewport': {'northeast': {'lat': 1.110132179892722, 'lng': 104.2787059798927}, 'southwest': {'lat': 1.107432520107278, 'lng': 104.2760063201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Perkebunan Sari,ChIJ5_33jtGB2TERUxuVhSToTfM,5.0,ChIJ5_33jtGB2TERUxuVhSToTfM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 705, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101352974251866533348"">Arbi Bintan</a>'], 'photo_reference': 'AUGGfZkDMfgYcHmdYlopZTxaMKZSlNE4FqqyLAsoVk1IjeCeSG9p7KiZPMr-CEziniDcdjkyYF-Wn-TIFxrgonOCrBRLkzLMRd-lvVTjIoRe6r12lYOYn0052oAcBIfZyywXn4PTanIz7tGHEJZOjQgW85V87H_xfEhkIaZhebeTXo_13p7M', 'width': 435}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5_33jtGB2TERUxuVhSToTfM
OPERATIONAL,"Jalan Margo Utomo, kp sidomulyo no 15. Penghijauan - Sebong Pereh - Km 68, Sebong Lagoi, Kec. Tlk. Sebong, Kabupaten Bintan, Kepulauan Riau 29152, Indonesia","{'location': {'lat': 1.1286842, 'lng': 104.3426126}, 'viewport': {'northeast': {'lat': 1.129921979892722, 'lng': 104.3438872798927}, 'southwest': {'lat': 1.127222320107278, 'lng': 104.3411876201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bintan Green Mangrove Tour & Fireflies Night Tour,ChIJN3jOzvp-2TERWcgN9UVFPNs,4.7,ChIJN3jOzvp-2TERWcgN9UVFPNs,"['tourist_attraction', 'point_of_interest', 'establishment']",48,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113486439182599523605"">khelle soo</a>'], 'photo_reference': 'AUGGfZmgScdtS5HtPcsZwZ1UL7aKbJ-bGKV8Y70dov92TaloIcDduWYX5lGuz48t9G8W7sP1nIVIbLmH0bC8fMg61Tb4NBfHtyCeqS4KBq2f_koOjj9ixO10a2gQRnu786RUJZ3ymNbDLsEe2ueN97Glv2yX1QD6NPIFngEIJUACud5fbCv_', 'width': 3456}]",{'open_now': False},"{'compound_code': '48HV+F2 Sebong Lagoi, Bintan Regency, Riau Islands, Indonesia', 'global_code': '6PH648HV+F2'}",,,https://www.google.com/maps/place/?q=place_id:ChIJN3jOzvp-2TERWcgN9UVFPNs
OPERATIONAL,"288C+6C, Busung, Seri Kuala Lobam, Bintan Regency, Riau Islands, Indonesia","{'location': {'lat': 1.0155606, 'lng': 104.3210653}, 'viewport': {'northeast': {'lat': 1.016519379892722, 'lng': 104.3224437298927}, 'southwest': {'lat': 1.013819720107278, 'lng': 104.3197440701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA ALAM BUSUNG KENCANA,ChIJif0t6e932TERsSCTIWai27c,4.3,ChIJif0t6e932TERsSCTIWai27c,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104679448565787699726"">MsDARKnLIGHT</a>'], 'photo_reference': 'AUGGfZmrOZgdJzplwbZXCYGl6bIunnYZc8Ah-mEgjbT03uRD_C6zVoij2T67r5zvtKU_RQrdEVtd9Kgfv_JfU9lcOjsk1g21lKG3TiQgMLR4t2DwnAfcZEL4KgkmY5fYWpviFr4HhpV9eC9LE_rIw9moFUOHddg6w7Oy59A0pWTOay0QQh1p', 'width': 3024}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJif0t6e932TERsSCTIWai27c
CLOSED_TEMPORARILY,"36HH+FH6, Jl. Kp. Baru, Tj. Uban Utara, Kec. Bintan Utara, Kabupaten Bintan, Kepulauan Riau, Indonesia","{'location': {'lat': 1.0786641, 'lng': 104.2288951}, 'viewport': {'northeast': {'lat': 1.079999229892722, 'lng': 104.2302725298927}, 'southwest': {'lat': 1.077299570107278, 'lng': 104.2275728701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kangboy..harapan baru,ChIJkfzQq02D2TERTl6E2_MSvKM,0.0,ChIJkfzQq02D2TERTl6E2_MSvKM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJkfzQq02D2TERTl6E2_MSvKM
OPERATIONAL,"2885+Q5, Busung, Seri Kuala Lobam, Bintan Regency, Riau Islands, Indonesia","{'location': {'lat': 1.0169233, 'lng': 104.3078866}, 'viewport': {'northeast': {'lat': 1.017882729892722, 'lng': 104.3093908798927}, 'southwest': {'lat': 1.015183070107278, 'lng': 104.3066912201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rute ATV gorah,ChIJo3A9tOx32TEREMCJuiyYKwE,0.0,ChIJo3A9tOx32TEREMCJuiyYKwE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJo3A9tOx32TEREMCJuiyYKwE
OPERATIONAL,"Mangrove Jetty, Kabupaten Bintan, Kepulauan Riau 29152, Indonesia","{'location': {'lat': 1.1474375, 'lng': 104.3310625}, 'viewport': {'northeast': {'lat': 1.148821179892722, 'lng': 104.3324105798927}, 'southwest': {'lat': 1.146121520107278, 'lng': 104.3297109201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bintan Fireflies Tour,ChIJ8-0We-F_2TERyzBpisjbxPM,4.9,ChIJ8-0We-F_2TERyzBpisjbxPM,"['tourist_attraction', 'point_of_interest', 'establishment']",77,"[{'height': 2914, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103808456873390172762"">Maud Ventribout</a>'], 'photo_reference': 'AUGGfZn6Cl3tQXgwhkHpHSeNLINqDqo9cqYtCgF2XbFSwDYZgHCdlZrEq8gQ2BYY7QPPvvi2VQ3UyNKlfuUyINnB9acm3BMWiERs7EFOduIW3pNauu8Z-hq4JIpdvRDeWk6BMW_4ShuH6I13gBlfyyyHiWz8UnQRu6BvO1A2-GRhuZQoR3Hi', 'width': 5180}]",{'open_now': False},"{'compound_code': '48WJ+XC Sebong Lagoi, Bintan Regency, Riau Islands, Indonesia', 'global_code': '6PH648WJ+XC'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ8-0We-F_2TERyzBpisjbxPM
