business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,permanently_closed,photos,opening_hours,plus_code,url
OPERATIONAL,"WJJR+QQ7, Karangrejo, Lolong, Kec. Karanganyar, Kabupaten Pekalongan, Jawa Tengah, Indonesia","{'location': {'lat': -7.068076199999999, 'lng': 109.6419065}, 'viewport': {'northeast': {'lat': -7.066780620107277, 'lng': 109.6431746798927}, 'southwest': {'lat': -7.069480279892721, 'lng': 109.6404750201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rafting lolong,ChIJpSEHl-gfcC4RF0fOpikJW1E,5.0,ChIJpSEHl-gfcC4RF0fOpikJW1E,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101870974600082496120"">A Google User</a>'], 'photo_reference': 'AUGGfZlDgrXfsQ8DtRCJoCVZ5ECgpf16Pbi6NxplovuE5x4FtADZAsiOqX8XbLX05TgME_2fdMsMITfPMuMMyKldKO5lCTBZ-Hf-JaOB14iZyQdYNPy4vzIXDtMmOq2P5CaDRuPESbUvrVeYH_Q72EsxCVPuBCu0A1O4GB2Gp6McFkgMeO0P', 'width': 1472}]",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJpSEHl-gfcC4RF0fOpikJW1E
OPERATIONAL,"Gg. 13 No.104, Bligo Utara, Bligo, Kec. Buaran, Kabupaten Pekalongan, Jawa Tengah 51171, Indonesia","{'location': {'lat': -6.9374413, 'lng': 109.6552173}, 'viewport': {'northeast': {'lat': -6.936097770107278, 'lng': 109.6566343798927}, 'southwest': {'lat': -6.938797429892722, 'lng': 109.6539347201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,FAHRUN-COLEXTION-PEKALONGAN,ChIJMZ0aHhEhcC4RjThgXaWLZzs,5.0,ChIJMZ0aHhEhcC4RjThgXaWLZzs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100401098426190094079"">A Google User</a>'], 'photo_reference': 'AUGGfZkFOf6vIzZG6zHgaF-JucWCN0MbI-1-tgIEIInq_BeCTFP-LsV4v30vQyjmnGUfnBC5hGv0iTOQx7lM9Td5OUr4hE9-hp3CDsGcm6nFcIuv2eda-aY1LoBgwj8FsfVw6mUv3zs69s7cM7c7ivG2W9h7jPagQzMxSXksmdpDDcxAtCsw', 'width': 4000}]",,"{'compound_code': '3M74+23 Bligo, Pekalongan Regency, Central Java, Indonesia', 'global_code': '6P5F3M74+23'}",https://www.google.com/maps/place/?q=place_id:ChIJMZ0aHhEhcC4RjThgXaWLZzs
OPERATIONAL,"Karanggondang, Karang Gondang, Karanganyar, Pekalongan Regency, Central Java 51182, Indonesia","{'location': {'lat': -7.039385599999999, 'lng': 109.6219249}, 'viewport': {'northeast': {'lat': -7.038025670107277, 'lng': 109.6232552298927}, 'southwest': {'lat': -7.040725329892721, 'lng': 109.6205555701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Ciblon,ChIJfXamN70fcC4R5A7d9ROtplg,4.4,ChIJfXamN70fcC4R5A7d9ROtplg,"['tourist_attraction', 'point_of_interest', 'establishment']",474,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107423701444818875638"">Annisa Kukuh Praharani</a>'], 'photo_reference': 'AUGGfZm729MT-dDa8Y_NBrqPuwrp9407MPJ7evtgYENiEjuCxaGPPXdCA0Zjd7_aL9GpeX5Kebmbn6fat-oWuZlYO-mJNzewfE-DW1aIBxpT7kWZOR8gXHrDqEe585uBiqfjYQcgKHL01_e21uihMoPLbXL7CiwrVIKnjLsJ1nsJwzbdtw-k', 'width': 4000}]",{'open_now': False},"{'compound_code': 'XJ6C+6Q Karang Gondang, Pekalongan Regency, Central Java, Indonesia', 'global_code': '6P4FXJ6C+6Q'}",https://www.google.com/maps/place/?q=place_id:ChIJfXamN70fcC4R5A7d9ROtplg
OPERATIONAL,"XJ9G+829, Krajan Dua, Legok Kalong, Kec. Karanganyar, Kabupaten Pekalongan, Jawa Tengah, Indonesia","{'location': {'lat': -7.031714999999999, 'lng': 109.6251063}, 'viewport': {'northeast': {'lat': -7.030357120107278, 'lng': 109.6264265298927}, 'southwest': {'lat': -7.033056779892722, 'lng': 109.6237268701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pekalongan,ChIJ_7bSjBAfcC4RHBCoyzOwqNo,5.0,ChIJ_7bSjBAfcC4RHBCoyzOwqNo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_7bSjBAfcC4RHBCoyzOwqNo
OPERATIONAL,"XPVJ+45R KBK, Jl. Kemlaten, Sawah Dan Hutan Kebun, Krompeng, Kec. Talun, Kabupaten Pekalongan, Jawa Tengah 51192, Indonesia","{'location': {'lat': -7.007135, 'lng': 109.7303875}, 'viewport': {'northeast': {'lat': -7.005764020107278, 'lng': 109.7317845798927}, 'southwest': {'lat': -7.008463679892722, 'lng': 109.7290849201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Kebun Buahsayuran Krompeng (KBK) Kemlaten, Kec. TALUN",ChIJ-ybkmWAZcC4RzzJN3lsN_hQ,5.0,ChIJ-ybkmWAZcC4RzzJN3lsN_hQ,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114960138687501466676"">Dwik Antok</a>'], 'photo_reference': 'AUGGfZnga-PnAsS41bdaLBGH6Z2rM5lG4xu2J3Xz_a1yMZbDnnJyjcQsmujLkTipmUf5Dck2xsoAvxf3TtgeNcHq-UQwBqZ6fnw-XsE5iwdN4QgZfWs99NvcNXVugcvLpDBqMKk3nHWjhBYXNFL7LLyR8XWHDcZb1KNyfHZTUdpgphhlNf-c', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ-ybkmWAZcC4RzzJN3lsN_hQ
OPERATIONAL,"3J89+W4X, Wetan Kali, Karangjati, Kec. Wiradesa, Kabupaten Pekalongan, Jawa Tengah, Indonesia","{'location': {'lat': -6.9326433, 'lng': 109.61787}, 'viewport': {'northeast': {'lat': -6.931292070107277, 'lng': 109.6192303298927}, 'southwest': {'lat': -6.933991729892721, 'lng': 109.6165306701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sangga Buana Reborn,ChIJCdY-YJIhcC4Rd2dNlxDQHmA,5.0,ChIJCdY-YJIhcC4Rd2dNlxDQHmA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100851136646744149715"">A Google User</a>'], 'photo_reference': 'AUGGfZl1hRJAB8_TlAUT8zG1xtemkApLmp6odQL6DES1b3l_XBX5f5D047xJ6Gc3hfAShg5tmjTnsaaRZAPGFvMlT6fZHooRKqLUoYZ6PzSQGaJObfacQlPky6g6pxPhPQDsXE3ChE4oDTTUKwNSMWewCTI5jy9dugWkk7pcrSpXLKqAxlUD', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJCdY-YJIhcC4Rd2dNlxDQHmA
OPERATIONAL,"Hutan, Jolotigo, Talun, Pekalongan Regency, Central Java 51192, Indonesia","{'location': {'lat': -7.076105699999999, 'lng': 109.7543344}, 'viewport': {'northeast': {'lat': -7.073226899999999, 'lng': 109.7553741298927}, 'southwest': {'lat': -7.077065300000001, 'lng': 109.7526744701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bidadari Waterfall Talun District of Pekalongan,ChIJGXXDL_IZcC4Rk1xAbel-53s,4.3,ChIJGXXDL_IZcC4Rk1xAbel-53s,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",341,,"[{'height': 1520, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117130487119537283243"">Rahmat nugroho</a>'], 'photo_reference': 'AUGGfZlk9ULjmu0oaAHkHSSz1X_0BWe4XMNE5mmO7WKTUw3wYw6JVlK0gI8uHobNU_NhEd9bP2AQz2D34OqbU6fDtTc6fKCOfiwDJ3rYjCqDQuBzkFWIJZLOowrlRtYw9IWGf7ylSsLdPigy6u-VnWRmwLBOgyG8cpvQodltu6VW9905qHHS', 'width': 2688}]",{'open_now': False},"{'compound_code': 'WQF3+HP Jolotigo, Pekalongan Regency, Central Java, Indonesia', 'global_code': '6P4FWQF3+HP'}",https://www.google.com/maps/place/?q=place_id:ChIJGXXDL_IZcC4Rk1xAbel-53s
OPERATIONAL,"XJR5+PV, Sawah, Sokosari, Kec. Karanganyar, Kabupaten Pekalongan, Jawa Tengah, Indonesia","{'location': {'lat': -7.0082219, 'lng': 109.6096703}, 'viewport': {'northeast': {'lat': -7.006894270107278, 'lng': 109.6110165298927}, 'southwest': {'lat': -7.009593929892722, 'lng': 109.6083168701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,kebunku,ChIJRcKR0NkhcC4RxjZxei1f_oQ,0.0,ChIJRcKR0NkhcC4RxjZxei1f_oQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJRcKR0NkhcC4RxjZxei1f_oQ
OPERATIONAL,"Gg. III Dadi Rejo Ba No.49, Cokra Randu, Dadirejo, Kec. Tirto, Kabupaten Pekalongan, Jawa Tengah 51151, Indonesia","{'location': {'lat': -6.9048487, 'lng': 109.6192881}, 'viewport': {'northeast': {'lat': -6.903499920107278, 'lng': 109.6206375798927}, 'southwest': {'lat': -6.906199579892721, 'lng': 109.6179379201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lapak New Recinda,ChIJ-bGqamIncC4RRQWAYVuyQeo,4.7,ChIJ-bGqamIncC4RRQWAYVuyQeo,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114299207538996611995"">A Google User</a>'], 'photo_reference': 'AUGGfZmvhWRWLun8pdx-rcAbO5hezfbC0K9ypCFobVVNWv_MRtXuJAUnYmb5U3GOuwsdqT1j-MjMp9t0FD6L1CGy_nmIiNbRl7ds3mSSuzr87o8b2y0Fp-f5Oc_SADmbGU_9ZpahbE4P9vuWmM-8MAIY9LRkRPyGcHyhu320sD9COUYF13wF', 'width': 2304}]",,"{'compound_code': '3JW9+3P Dadirejo, Pekalongan Regency, Central Java, Indonesia', 'global_code': '6P5F3JW9+3P'}",https://www.google.com/maps/place/?q=place_id:ChIJ-bGqamIncC4RRQWAYVuyQeo
OPERATIONAL,"XJPQ+X9, Sawah, Kayugeritan, Kec. Karanganyar, Kabupaten Pekalongan, Jawa Tengah, Indonesia","{'location': {'lat': -7.012575, 'lng': 109.638399}, 'viewport': {'northeast': {'lat': -7.011020220107278, 'lng': 109.6395840798927}, 'southwest': {'lat': -7.013719879892722, 'lng': 109.6368844201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Berkah Lestari,ChIJOVt_vmEfcC4RXW8bOgJYKL4,4.5,ChIJOVt_vmEfcC4RXW8bOgJYKL4,"['tourist_attraction', 'point_of_interest', 'establishment']",8,,"[{'height': 2822, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106109610867380678635"">A Google User</a>'], 'photo_reference': 'AUGGfZkHvwUKhHGazld4qCJgh3pYKhuH3_d62Ui_Rtyj2gNH5bih11LMx5raRJ-_td2EanHcTFarOc-l5Zg8xH45wj7LDKfFNFvSP1l4rKJPqkHskxgLuurjvrKxxCVit0rSuslaAVia3QlI2SLcMdgFcfXyRnDgYdFJvrKQB_NytGp1kVU8', 'width': 2340}]",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJOVt_vmEfcC4RXW8bOgJYKL4
OPERATIONAL,"Jl. Raya Krompeng, Sawah Dan Hutan Kebun, Krompeng, Kec. Talun, Kabupaten Pekalongan, Jawa Tengah 51192, Indonesia","{'location': {'lat': -6.9939394, 'lng': 109.7251686}, 'viewport': {'northeast': {'lat': -6.992918270107279, 'lng': 109.7259219}, 'southwest': {'lat': -6.995617929892723, 'lng': 109.7229087}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Sigong Park,ChIJ1fYgJ-kjcC4RKwT6lMkWZNI,4.3,ChIJ1fYgJ-kjcC4RKwT6lMkWZNI,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",274,,"[{'height': 3088, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117491325486660764072"">A Google User</a>'], 'photo_reference': 'AUGGfZnAnKHOL-hiFljuJkhZaznF8cyRmfMxtutZjjBDi2d2BHY6TPEVQVWEAoxJXZVtDmV1lecJChVZ1tLZ8VFqYI9APhzsoUhDDm65fSvrY3O7Xad18g_A-E-g5ZP2WEZvDR73Ud12z6UyalcL2tyru7t8_HFOMpQBMSlAwdNLs2LoZN46', 'width': 3088}]",{'open_now': False},"{'compound_code': '2P4G+C3 Krompeng, Pekalongan Regency, Central Java, Indonesia', 'global_code': '6P5F2P4G+C3'}",https://www.google.com/maps/place/?q=place_id:ChIJ1fYgJ-kjcC4RKwT6lMkWZNI
