business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,photos,opening_hours,url
OPERATIONAL,"CJPJ+2V7, Tangkahan, Namorambe, Deli Serdang Regency, North Sumatra, Indonesia","{'location': {'lat': 3.435037, 'lng': 98.6321651}, 'viewport': {'northeast': {'lat': 3.436386829892722, 'lng': 98.63351492989271}, 'southwest': {'lat': 3.433687170107278, 'lng': 98.63081527010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,NSR sugau,ChIJt_nxXLojMTARJ6nD2o4jN5k,0.0,ChIJt_nxXLojMTARJ6nD2o4jN5k,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJt_nxXLojMTARJ6nD2o4jN5k
OPERATIONAL,"Jl. Pendeta Jl. Wismar Saragih No.179, Pematang Raya, Kec. Raya, Kabupaten Simalungun, Sumatera Utara 21162, Indonesia","{'location': {'lat': 2.9636749, 'lng': 98.84123679999999}, 'viewport': {'northeast': {'lat': 2.965177429892722, 'lng': 98.84252647989273}, 'southwest': {'lat': 2.962477770107278, 'lng': 98.83982682010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Guru Raya SiDasuha,ChIJH05QjqGYMTAR242hhZMPzrM,4.2,ChIJH05QjqGYMTAR242hhZMPzrM,"['tourist_attraction', 'point_of_interest', 'establishment']",23,"{'compound_code': 'XR7R+FF Pematang Raya, Simalungun Regency, North Sumatra, Indonesia', 'global_code': '6MJWXR7R+FF'}","[{'height': 2358, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116770438007941436817"">Guru Raya SiDasuha</a>'], 'photo_reference': 'AUGGfZl0uOvgEqUGfxvlXYL7MxRCNZc5cw0KeU2RZwqOxi8kUieC2NVBbs2XkCxEAjBzf6VSV0CzSPE0olYHszxb7xvqJEwTGi45d4Kr-FV9sJlnfr4v1GQjLPKB38KzuN81wbEjEZAr1j9NT79oeeQ1zYf18N-E59uow40YG1uFhVo8HKLJ', 'width': 4192}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJH05QjqGYMTAR242hhZMPzrM
OPERATIONAL,"FV44+CR, Batu Lokong, Galang, Deli Serdang Regency, North Sumatra, Indonesia","{'location': {'lat': 3.4560312, 'lng': 98.857029}, 'viewport': {'northeast': {'lat': 3.457381029892722, 'lng': 98.85837882989273}, 'southwest': {'lat': 3.454681370107278, 'lng': 98.85567917010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok Pak Kewer,ChIJd7ZMewBBMTARvtQtUSg9MWw,0.0,ChIJd7ZMewBBMTARvtQtUSg9MWw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJd7ZMewBBMTARvtQtUSg9MWw
OPERATIONAL,"9PG5+FG, Gunung Rintih, Sinembah Tanjung Muda Hilir, Deli Serdang Regency, North Sumatra, Indonesia","{'location': {'lat': 3.3761818, 'lng': 98.70881179999999}, 'viewport': {'northeast': {'lat': 3.377462179892722, 'lng': 98.71013647989272}, 'southwest': {'lat': 3.374762520107277, 'lng': 98.70743682010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jual tanah kebun,ChIJn8LyAXIXMTARqHEH0bvYPkg,1.0,ChIJn8LyAXIXMTARqHEH0bvYPkg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 1451, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116811799723366518767"">Dharmawan Tanama</a>'], 'photo_reference': 'AUGGfZmTkmLdTiP_kC_UrFueAjMNDZjCWUUynt82FY1aXFkVLj20HJbb5F6dCm4nLrI04dknOfE21SC5joJWQjFOZ-8BIJCwnzHDrzVPX2bB-900OD2PShynq1fXdXnZJqFLNTL88k6bXJSelgJqvXtY1igqNDa0SYi2BMz_-aEuCHiZl3_x', 'width': 960}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJn8LyAXIXMTARqHEH0bvYPkg
OPERATIONAL,"4W7X+53, Sambosar Raya, Raya Kahean, Simalungun Regency, North Sumatra, Indonesia","{'location': {'lat': 3.112888, 'lng': 98.94771349999999}, 'viewport': {'northeast': {'lat': 3.114237829892722, 'lng': 98.94906332989272}, 'southwest': {'lat': 3.111538170107278, 'lng': 98.94636367010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Bah dalam, Sambosar Raya",ChIJq0qImch3MTARzG3MOh7r6k4,4.0,ChIJq0qImch3MTARzG3MOh7r6k4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117211135131295682830"">Abu Umar Fauzan</a>'], 'photo_reference': 'AUGGfZl7W3hH-Z31Q_Meobc87k0J2sjkQWn6TbSQ503ohwHgj3scezmLaOLFiw8l-8Q0eh7wd4iHKu1YCyvPGOUhLAMssE_0gGlUVMqJZb_Qg3Immt3kZD7-EmS_Rll0kkbzer7cvxxZ6VkgPX1K9DrPzsYha339gtsO8ikXunqIyVAvTepz', 'width': 3264}]",,https://www.google.com/maps/place/?q=place_id:ChIJq0qImch3MTARzG3MOh7r6k4
OPERATIONAL,"Jl. Talun kenas - Patumbak No.1, Patumbak Satu, Kec. Patumbak, Kabupaten Deli Serdang, Sumatera Utara 20361, Indonesia","{'location': {'lat': 3.434887, 'lng': 98.70988179999999}, 'viewport': {'northeast': {'lat': 3.436231029892722, 'lng': 98.71126657989271}, 'southwest': {'lat': 3.433531370107277, 'lng': 98.70856692010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Rekreasi dan Rumah Susu Lachio,ChIJxyPjTFk8MTARWhSbvrHDJx4,4.4,ChIJxyPjTFk8MTARWhSbvrHDJx4,"['tourist_attraction', 'point_of_interest', 'establishment']",272,"{'compound_code': 'CPM5+XX Namo Suro Baru, Deli Serdang Regency, North Sumatra, Indonesia', 'global_code': '6MMWCPM5+XX'}","[{'height': 1680, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110272823381972093524"">A Google User</a>'], 'photo_reference': 'AUGGfZmJxjZe7PX0vkSdr15aYzMN4OaxX21KgXwywvKcv3UhFRMlbePoxaRjiwtSY51-z8vY3W5dj92XKBqbmU2fUUN7p4n9QeCGiAnFEZWSHa3oJZtNKzrYaT4faHkQ4vSlKO5DTWQDA2AW2Z-LjXq2uXf-obaENfQWis8pkgvhNufDjccq', 'width': 2976}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJxyPjTFk8MTARWhSbvrHDJx4
OPERATIONAL,"9QJP+4X2, Geriahan, Bangun Purba, Deli Serdang Regency, North Sumatra 20581, Indonesia","{'location': {'lat': 3.3803441, 'lng': 98.7873077}, 'viewport': {'northeast': {'lat': 3.381690529892722, 'lng': 98.78864772989273}, 'southwest': {'lat': 3.378990870107278, 'lng': 98.78594807010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,FCO SUKARASA,ChIJg87KIAA_MTARVO8NybgNMt4,0.0,ChIJg87KIAA_MTARVO8NybgNMt4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJg87KIAA_MTARVO8NybgNMt4
OPERATIONAL,"Jl. Hilir, Sumbul, Kec. Sinembah Tj. Muda Hilir, Kabupaten Deli Serdang, Sumatera Utara 20363, Indonesia","{'location': {'lat': 3.4174188, 'lng': 98.74132850000001}, 'viewport': {'northeast': {'lat': 3.418763329892722, 'lng': 98.74270937989273}, 'southwest': {'lat': 3.416063670107278, 'lng': 98.74000972010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kandang babi,ChIJaSVdz4o9MTAR-5B0sVz6eCs,0.0,ChIJaSVdz4o9MTAR-5B0sVz6eCs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': 'CP8R+XG Sumbul, Deli Serdang Regency, North Sumatra, Indonesia', 'global_code': '6MMWCP8R+XG'}","[{'height': 2320, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115959819618806796248"">A Google User</a>'], 'photo_reference': 'AUGGfZnw3t9pzx-V2Pf2_idvsE_sgvQ85rD8qXB0vBS0CJXU23IANx0slXfeamK8wl6nx3YLDMePh0mcLiIuMdLqKl9ZLrwYurjS7RPdpdkWtsdbMjESS3Ps6efzidCP3Tvz0QTFtFMVgkS-7zPsUocwE1u0Cr5Z5vZpvC0ILmbZASwyl1Zx', 'width': 1305}]",{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJaSVdz4o9MTAR-5B0sVz6eCs
OPERATIONAL,"457P+7WR, Jl. Letda Sujono, L A R A S, Kec. Bandar Huluan, Kabupaten Simalungun, Sumatera Utara 21184, Indonesia","{'location': {'lat': 3.1132296, 'lng': 99.1872612}, 'viewport': {'northeast': {'lat': 3.114603829892722, 'lng': 99.18852552989273}, 'southwest': {'lat': 3.111904170107277, 'lng': 99.1858258701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wak mina,ChIJiWDPOuB_MTARmDYu5vW74KU,0.0,ChIJiWDPOuB_MTARmDYu5vW74KU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJiWDPOuB_MTARmDYu5vW74KU
OPERATIONAL,"GM7J+J7P, Suka Makmur, dusun sikabung-kabung, Deli Serdang Regency, North Sumatra, Indonesia","{'location': {'lat': 3.5140845, 'lng': 98.6806881}, 'viewport': {'northeast': {'lat': 3.515432729892722, 'lng': 98.68196982989272}, 'southwest': {'lat': 3.512733070107278, 'lng': 98.67927017010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian Bongolia,ChIJQ7LI2P87MTARa0qfoMPsQQw,3.5,ChIJQ7LI2P87MTARa0qfoMPsQQw,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114839130851626061630"">A Google User</a>'], 'photo_reference': 'AUGGfZmlVM_dZo1xJ11iA9ZjRK6_pxfCCYxwEbOq-D_bKzUQ9iTrmuMzCmneVUpqtpJG34wf1ApdMH-5Fn4l5yOHMfCPhxVaKMJJZgTgF3IObflxlTclX89hCxab2TjErILp1Z0XWfVv-r7qd1Ag2FzRRRaIZb52gw_EvNd59OHeqvqTlZ2J', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJQ7LI2P87MTARa0qfoMPsQQw
OPERATIONAL,"Mabar, Bangun Purba, Deli Serdang Regency, North Sumatra 20984, Indonesia","{'location': {'lat': 3.3080613, 'lng': 98.8111332}, 'viewport': {'northeast': {'lat': 3.309401929892722, 'lng': 98.81249692989273}, 'southwest': {'lat': 3.306702270107277, 'lng': 98.80979727010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Salju,ChIJe9VtXpgUMTARnPaozFVlcZ0,4.0,ChIJe9VtXpgUMTARnPaozFVlcZ0,"['tourist_attraction', 'point_of_interest', 'establishment']",534,"{'compound_code': '8R56+6F Mabar, Deli Serdang Regency, North Sumatra, Indonesia', 'global_code': '6MMW8R56+6F'}","[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110207285122638296129"">A Google User</a>'], 'photo_reference': 'AUGGfZkVfRmc-M9K2vDVB5v6UGRIDzzXheV3tf4-2bhONhx_9UAMMAbg_P55va-43jAFBBQLARhnn8Y6E04g1wcvAVk2Csy2y5A6-ath5E927CYYWR5ty7L4XTa5KNpxLi2CgkExS5CKAcLIAiVYlAIlc4pw-71xpreD0HgtItdRS4WPOOsv', 'width': 4160}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJe9VtXpgUMTARnPaozFVlcZ0
OPERATIONAL,"Limau Manis, Tanjung Morawa, Deli Serdang Regency, North Sumatra 20362, Indonesia","{'location': {'lat': 3.5324287, 'lng': 98.7635956}, 'viewport': {'northeast': {'lat': 3.533796579892722, 'lng': 98.76490442989272}, 'southwest': {'lat': 3.531096920107277, 'lng': 98.76220477010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Bunga,ChIJa3WzNuQ5MTARZhuSeRuo4b8,4.5,ChIJa3WzNuQ5MTARZhuSeRuo4b8,"['tourist_attraction', 'point_of_interest', 'establishment']",974,"{'compound_code': 'GQJ7+XC Limau Manis, Deli Serdang Regency, North Sumatra, Indonesia', 'global_code': '6MMWGQJ7+XC'}","[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101548102072048778734"">Muhammad Ali</a>'], 'photo_reference': 'AUGGfZmJT76ekO4_BK34PzwA23GsNaUtUnZzjNEgVIg2uwO_9C8naaU29lsN4KQOHA9EisAEE7VaoMTeFDyFsy7D7kVshbdxHpEbL5AaO_lJce8YhqGgwb_osZaSvlNE7FDz3zl_UHMjmWGgCN8Tnwqi_ubzq89x2s0SrFhynB_VkIZXJ2y9', 'width': 3072}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJa3WzNuQ5MTARZhuSeRuo4b8
OPERATIONAL,"4JC6+54, Serdang, Barusjahe, Karo Regency, North Sumatra, Indonesia","{'location': {'lat': 3.120431, 'lng': 98.610316}, 'viewport': {'northeast': {'lat': 3.121780829892722, 'lng': 98.61166582989273}, 'southwest': {'lat': 3.119081170107278, 'lng': 98.6089661701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Badigulan,ChIJO29IQ4UHMTARxG4CCDNG5Gs,1.0,ChIJO29IQ4UHMTARxG4CCDNG5Gs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100743010076093668904"">Firdaus Sembiring</a>'], 'photo_reference': 'AUGGfZlyyCZdvJdaQtJMvsWnr0cuswdfnKoL8jh1P9Ho68Wz3Ic_41KIuj0egn2fBFXZvvf-muAOYxroyNANq8SNFW9zqAdv-OHCYD4vhJyhJ_YReBCbuyRs1EFnrXulfXiwSWdnIwVJhexl2iMxFdTpIfojbOumZ6SsDZGjTdgG3Qw3meeQ', 'width': 3456}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJO29IQ4UHMTARxG4CCDNG5Gs
OPERATIONAL,"8HQV+HX, Rumah Kinangkung SP, Sibolangit, Deli Serdang Regency, North Sumatra 20357, Indonesia","{'location': {'lat': 3.3389326, 'lng': 98.594997}, 'viewport': {'northeast': {'lat': 3.340324929892722, 'lng': 98.59643732989272}, 'southwest': {'lat': 3.337625270107277, 'lng': 98.59373767010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian citra nauli,ChIJC5XVT1gZMTARGwQ7QppE6xo,0.0,ChIJC5XVT1gZMTARGwQ7QppE6xo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112032241895807461476"">A Google User</a>'], 'photo_reference': 'AUGGfZnMPrB1LJApo9j2C5X5xC19bNo2U3qCpaVuhPQx9XQxs0gQ9ayQT8Gnaq746Vz2nqtcOLpMVdXWjlXFVwBBXls_0Ea5FIlU3QKJiLkUJiSvdOpxB6uheFJlp8JGVqeUs-VkxrWUN6ZJtc5cUzrKOanvAZmFfCXFGBS3-iGu_QFUHvUm', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJC5XVT1gZMTARGwQ7QppE6xo
