business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,price_level,url
OPERATIONAL,"4QXP+VJ9, Dolok Marawa, Silau Kahean, Simalungun Regency, North Sumatra 21157, Indonesia","{'location': {'lat': 3.1496525, 'lng': 98.7866167}, 'viewport': {'northeast': {'lat': 3.150790629892722, 'lng': 98.78940520000002}, 'southwest': {'lat': 3.148090970107277, 'lng': 98.7856872}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawah Putih Dolok Tinggi Raja,ChIJsUDa63wMMTARgq-GNpZFTzY,3.7,ChIJsUDa63wMMTARgq-GNpZFTzY,"['tourist_attraction', 'point_of_interest', 'establishment']",479.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117360218006839027714"">A Google User</a>'], 'photo_reference': 'AUGGfZnmiAYxnweF-QX2a2dq_GtYGrX2eDeC3tpigduP4nTJAaeZa5f0AITrppAY4excu7LmNtXto79c5Swi1Ns6WX6e1beiTWNrxD97Y4nZARscao9BGv8oMxwbROKeKhX0-DhuH5Y-wIE4Z7RHt-CVyRswivYEpguexw4-bo9S_3X01OGn', 'width': 4000}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJsUDa63wMMTARgq-GNpZFTzY
OPERATIONAL,"FM47+44, Timbang Lawan, Namorambe, Deli Serdang Regency, North Sumatra, Indonesia","{'location': {'lat': 3.4552902, 'lng': 98.66283709999999}, 'viewport': {'northeast': {'lat': 3.457207229892723, 'lng': 98.66379742989272}, 'southwest': {'lat': 3.454507570107278, 'lng': 98.66109777010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ladang LS,ChIJlTIzIaI9MTARi_SPf6C-mpg,0.0,ChIJlTIzIaI9MTARi_SPf6C-mpg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJlTIzIaI9MTARi_SPf6C-mpg
OPERATIONAL,"8P55+VJJ, Kuta Jurung, Sinembah Tanjung Muda Hilir, Deli Serdang Regency, North Sumatra, Indonesia","{'location': {'lat': 3.3097036, 'lng': 98.7090157}, 'viewport': {'northeast': {'lat': 3.311361679892722, 'lng': 98.71028772989273}, 'southwest': {'lat': 3.308662020107278, 'lng': 98.70758807010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Assit 8,ChIJaeSAGwAXMTARj7OvUNvEXZo,5.0,ChIJaeSAGwAXMTARj7OvUNvEXZo,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116427635225438899086"">A Google User</a>'], 'photo_reference': 'AUGGfZkse6Q_twl8UK-eBCl17zKKD3L1W3Lqn39wU9CDuA11_kIQtGTdP73vp4LUDxmEB0Yu4Il7kbpBz9gZlC9ZV6nLtFyIwNPPRB9TLb4K57oReTa08onJFpfe75-Nd81CG3_NBcwvZJNC9vyRibU1tJs54EEaKrNNBgmOhgz-ZUl0OMk1', 'width': 2160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJaeSAGwAXMTARj7OvUNvEXZo
OPERATIONAL,"GQ7G+Q7C, Limau Manis, Tanjung Morawa, Deli Serdang Regency, North Sumatra 20362, Indonesia","{'location': {'lat': 3.5144428, 'lng': 98.7756556}, 'viewport': {'northeast': {'lat': 3.515792129892722, 'lng': 98.77700692989272}, 'southwest': {'lat': 3.513092470107277, 'lng': 98.77430727010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pernikahan Cindy dan Abi,ChIJI4uQVgA5MTARM0WFl4Fp1PQ,0.0,ChIJI4uQVgA5MTARM0WFl4Fp1PQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJI4uQVgA5MTARM0WFl4Fp1PQ
OPERATIONAL,"Jl. Talun kenas - Patumbak No.1, Patumbak Satu, Kec. Patumbak, Kabupaten Deli Serdang, Sumatera Utara 20361, Indonesia","{'location': {'lat': 3.434887, 'lng': 98.70988179999999}, 'viewport': {'northeast': {'lat': 3.436231029892722, 'lng': 98.71126657989271}, 'southwest': {'lat': 3.433531370107277, 'lng': 98.70856692010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Rekreasi dan Rumah Susu Lachio,ChIJxyPjTFk8MTARWhSbvrHDJx4,4.4,ChIJxyPjTFk8MTARWhSbvrHDJx4,"['tourist_attraction', 'point_of_interest', 'establishment']",272.0,"[{'height': 1680, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110272823381972093524"">A Google User</a>'], 'photo_reference': 'AUGGfZly1dsosljeEWaWzgl-nF9scIWtSWdFw57zA7QwOu6uWxe2um3EtF3JY5myS77zcXqiH6ADyeXrHhzXaniLIFvsAJXcAY_ni4yyv-LExl66garKCtceQcLMtgflxvJN30yUmTxvhnXWh3CorRZ7MWkrssrUw1Y3S9LSocaO0VfB59g3', 'width': 2976}]",{'open_now': True},"{'compound_code': 'CPM5+XX Namo Suro Baru, Deli Serdang Regency, North Sumatra, Indonesia', 'global_code': '6MMWCPM5+XX'}",,https://www.google.com/maps/place/?q=place_id:ChIJxyPjTFk8MTARWhSbvrHDJx4
OPERATIONAL,"CJPJ+2V7, Tangkahan, Namorambe, Deli Serdang Regency, North Sumatra, Indonesia","{'location': {'lat': 3.435037, 'lng': 98.6321651}, 'viewport': {'northeast': {'lat': 3.436386829892722, 'lng': 98.63351492989271}, 'southwest': {'lat': 3.433687170107278, 'lng': 98.63081527010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,NSR sugau,ChIJt_nxXLojMTARJ6nD2o4jN5k,0.0,ChIJt_nxXLojMTARJ6nD2o4jN5k,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJt_nxXLojMTARJ6nD2o4jN5k
OPERATIONAL,"Dusun VIII Pagar Gunung, Mabar, Kec. Silinda, Kabupaten Serdang Bedagai, Sumatera Utara 20984, Indonesia","{'location': {'lat': 3.3244753, 'lng': 98.80871520000001}, 'viewport': {'northeast': {'lat': 3.325887879892722, 'lng': 98.80984777989272}, 'southwest': {'lat': 3.323188220107278, 'lng': 98.80714812010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SHANG ADVENTURE CAMP,ChIJPXvaoNkTMTARdkDXQWxPIaE,5.0,ChIJPXvaoNkTMTARdkDXQWxPIaE,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101079072993085757231"">A Google User</a>'], 'photo_reference': 'AUGGfZlbp8KK-T01htaEycvXrfhd2MrH3D81V4ymcvNMryoiXdsluCu9UJpnoDIy00Hi9Apt5ZI-s2lLm-XSZGSF4HLopfEYcHvXMiYTL4WSLRMHXJzr12JuRBcq7Yo8UIeiziV53znOEjkGyK5GV8EM0H-YkZuRTqLv06CrQGcnzc7NWNJ9', 'width': 4160}]",{'open_now': True},"{'compound_code': '8RF5+QF Mabar, Deli Serdang Regency, North Sumatra, Indonesia', 'global_code': '6MMW8RF5+QF'}",,https://www.google.com/maps/place/?q=place_id:ChIJPXvaoNkTMTARdkDXQWxPIaE
OPERATIONAL,"9QJP+4X2, Geriahan, Bangun Purba, Deli Serdang Regency, North Sumatra 20581, Indonesia","{'location': {'lat': 3.3803441, 'lng': 98.7873077}, 'viewport': {'northeast': {'lat': 3.381690529892722, 'lng': 98.78864772989273}, 'southwest': {'lat': 3.378990870107278, 'lng': 98.78594807010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,FCO SUKARASA,ChIJg87KIAA_MTARVO8NybgNMt4,0.0,ChIJg87KIAA_MTARVO8NybgNMt4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJg87KIAA_MTARVO8NybgNMt4
OPERATIONAL,"GM7J+J7P, Suka Makmur, dusun sikabung-kabung, Deli Serdang Regency, North Sumatra, Indonesia","{'location': {'lat': 3.5140845, 'lng': 98.6806881}, 'viewport': {'northeast': {'lat': 3.515432729892722, 'lng': 98.68196982989272}, 'southwest': {'lat': 3.512733070107278, 'lng': 98.67927017010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian Bongolia,ChIJQ7LI2P87MTARa0qfoMPsQQw,3.5,ChIJQ7LI2P87MTARa0qfoMPsQQw,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114839130851626061630"">A Google User</a>'], 'photo_reference': 'AUGGfZlcWJKwNBEvYB4Acn4KDYYAz6S-6PCjK7_RdybF_nHcsVSrIA0N7Q8EEl1NaK31qLDv3fc71fYlgp6JTajpXNgcwXXqljSvAvffqLJ2vK5-NFE-mi2zjrTPvIW6N5il2naIR92CGNKXhfrYWAqOindBwDtknDGrbovVR9I8dIOuTUZP', 'width': 3024}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJQ7LI2P87MTARa0qfoMPsQQw
OPERATIONAL,"9H84+GX, Tambunen, Sibolangit, Deli Serdang Regency, North Sumatra, Indonesia","{'location': {'lat': 3.3662905, 'lng': 98.557492}, 'viewport': {'northeast': {'lat': 3.367635729892722, 'lng': 98.55885617989271}, 'southwest': {'lat': 3.364936070107277, 'lng': 98.55615652010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ada Signal HP,ChIJo6lQRAAfMTARd1Jutzj9KVM,0.0,ChIJo6lQRAAfMTARd1Jutzj9KVM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJo6lQRAAfMTARd1Jutzj9KVM
OPERATIONAL,"Jl. Hilir, Sumbul, Kec. Sinembah Tj. Muda Hilir, Kabupaten Deli Serdang, Sumatera Utara 20363, Indonesia","{'location': {'lat': 3.4174188, 'lng': 98.74132850000001}, 'viewport': {'northeast': {'lat': 3.418763329892722, 'lng': 98.74270937989273}, 'southwest': {'lat': 3.416063670107278, 'lng': 98.74000972010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kandang babi,ChIJaSVdz4o9MTAR-5B0sVz6eCs,0.0,ChIJaSVdz4o9MTAR-5B0sVz6eCs,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 2320, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115959819618806796248"">A Google User</a>'], 'photo_reference': 'AUGGfZnwbG9G8LKdJwAWL-3RLeTpHdgrv6Ar0e7rS_qgkXUvR_fcf3Kg-Yo8X5SK271AkcthEU2Rhklo0_fJDyMvB1gUaSwGbVqL02BB39DIq8G6Beexd5zXq5D57Uq4fmMWk9BHolUR4qvB-H7JHzy08AsJRIxwWj3-70WT_yzPMzBMr-rI', 'width': 1305}]",{'open_now': False},"{'compound_code': 'CP8R+XG Sumbul, Deli Serdang Regency, North Sumatra, Indonesia', 'global_code': '6MMWCP8R+XG'}",,https://www.google.com/maps/place/?q=place_id:ChIJaSVdz4o9MTAR-5B0sVz6eCs
OPERATIONAL,"Jl. Hilir No.147, Sumbul, Kec. Sinembah Tj. Muda Hilir, Kabupaten Deli Serdang, Sumatera Utara 20363, Indonesia","{'location': {'lat': 3.4297517, 'lng': 98.74321}, 'viewport': {'northeast': {'lat': 3.431143979892722, 'lng': 98.74468622989271}, 'southwest': {'lat': 3.428444320107277, 'lng': 98.74198657010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KOLAM PANCING RALAU,ChIJbTKnMwA9MTARe4TjT3S9Sxg,0.0,ChIJbTKnMwA9MTARe4TjT3S9Sxg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,"{'compound_code': 'CPHV+W7 Sumbul, Deli Serdang Regency, North Sumatra, Indonesia', 'global_code': '6MMWCPHV+W7'}",,https://www.google.com/maps/place/?q=place_id:ChIJbTKnMwA9MTARe4TjT3S9Sxg
OPERATIONAL,"CMXP+WQ9, Aji Baho, Sibiru-biru, Deli Serdang Regency, North Sumatra, Indonesia","{'location': {'lat': 3.4497769, 'lng': 98.68698669999999}, 'viewport': {'northeast': {'lat': 3.451110979892722, 'lng': 98.68832612989273}, 'southwest': {'lat': 3.448411320107278, 'lng': 98.68562647010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sei suka,ChIJY12c2Do9MTARAhByLsBRA7w,0.0,ChIJY12c2Do9MTARAhByLsBRA7w,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115240732063636886597"">A Google User</a>'], 'photo_reference': 'AUGGfZnJ_oDP6Mw2UUVzJGwmGmZrAsniikaum4WleIvR9mTEmQFt7mKJvkJN6HWhADevmlQboeD4lELRpts35TcMUS_HGSQm0p-bca0cg4USeG9T_yqJYSYGBCOS_Fsq6R_FYa7jAxk3Ym2mJuQZTvZ1oNpgwuzYs2Gc2sNu9L5znA-XVzec', 'width': 1080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJY12c2Do9MTARAhByLsBRA7w
OPERATIONAL,"9M77+CP4, Sari Laba Jahe, Sibiru-biru, Deli Serdang Regency, North Sumatra 20358, Indonesia","{'location': {'lat': 3.3635105, 'lng': 98.664324}, 'viewport': {'northeast': {'lat': 3.364859729892721, 'lng': 98.66569367989271}, 'southwest': {'lat': 3.362160070107277, 'lng': 98.66299402010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian Kaykin Sibiru-biru,ChIJ15htGbcXMTARfoj6u9iXLAg,3.8,ChIJ15htGbcXMTARfoj6u9iXLAg,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100091476133739216145"">nadia indira naurissa</a>'], 'photo_reference': 'AUGGfZkClxDX95rXVCw_aNz1usOkH_zkaza0uUCC7sbDEQIOHzE2PM0ChAzjFLCLtd4Ez3zqQkBteiQYpbi0WjINHpC5FqKuzl25O9stQ9kv8DOaur9vbA3QpShpftChKCz3vuKeI6nchR29EouSuU2GxwIXzkc3mpwyraqLUQCPAd8-aCgK', 'width': 1080}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ15htGbcXMTARfoj6u9iXLAg
OPERATIONAL,"2VFJ+2C, Siporkas, Raya, Simalungun Regency, North Sumatra, Indonesia","{'location': {'lat': 3.022545, 'lng': 98.88110379999999}, 'viewport': {'northeast': {'lat': 3.02443715, 'lng': 98.88209909999999}, 'southwest': {'lat': 3.016868549999999, 'lng': 98.87811789999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sappuran ni Kereh,ChIJ4-0rzjqfMTAR4pjOgYOXFPk,5.0,ChIJ4-0rzjqfMTAR4pjOgYOXFPk,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103404675782588095263"">Sardes Damanik</a>'], 'photo_reference': 'AUGGfZnQsJ-kE9DuPsy94u-1unYhIO4QW3WoPMZ9Nf2kFAPUriLAwIrILhfgXeR_es3qh4nC-D2Udyt5CPXy_qlQda-VSO2dEGbHduRA4z6GlY2kwdXVp2nVoKN5DEt6hTG2OhLf206LH-2HDoRkMxVGZ9HZ5BnNupCP4bK64WnzY6B8dxb3', 'width': 540}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ4-0rzjqfMTAR4pjOgYOXFPk
