business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,url
OPERATIONAL,"RRVM+2J, Patti, Moa Lakor, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.1574686, 'lng': 127.8340428}, 'viewport': {'northeast': {'lat': -8.156118770107279, 'lng': 127.8353926298927}, 'southwest': {'lat': -8.158818429892722, 'lng': 127.8326929701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Padang Rumput Danotna,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104095177722516619030"">Gabriel Kheisa</a>'], 'photo_reference': 'AUGGfZnr5hx1MfQN4yDNfYXThyzsCdOcLQY-lqYH8qAUZjCiCdwP2PDNT94wyD2KI6hz_VDSbvrw5uInpClqGI6Z4FhzEm4IszsMmArxG5ZzCDeuiCCWFKMbBkENTCaifZkgqvcd4sfXxw3pxIPkeVBgK0E9cAWMBEgQ1VbYHNxCub_0S0xR', 'width': 3000}]",ChIJh3J_EtFzHS0R9xZ5LPrjbYg,5.0,ChIJh3J_EtFzHS0R9xZ5LPrjbYg,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJh3J_EtFzHS0R9xZ5LPrjbYg
OPERATIONAL,"VVJ2+MV9, Kaiwatu, Moa Lakor, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.118348899999999, 'lng': 127.8522201}, 'viewport': {'northeast': {'lat': -8.11699907010728, 'lng': 127.8535699298927}, 'southwest': {'lat': -8.119698729892724, 'lng': 127.8508702701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Liuketi Kaiwatu,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110734830583580656959"">A Google User</a>'], 'photo_reference': 'AUGGfZkZV46iOeRvbf3sBeQcOP46g0xQ8N3q8bx22xfn1ryi7RB4fLloKqIAYpCof1z9NMEar5fZ_JOvL3SouXHzxOPZY-mvJ9o9kmGnz-UlbU0abZHh3GWTU0IuFbbdT9UhE9fl0SEI8ojPgStl9RvU0La5Lzuy7i5wzqx_vQAgYVIWw0Zp', 'width': 1920}]",ChIJ_fdQgB0NHS0R1BSZTQW9zR8,4.3,ChIJ_fdQgB0NHS0R1BSZTQW9zR8,"['tourist_attraction', 'point_of_interest', 'establishment']",14,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ_fdQgB0NHS0R1BSZTQW9zR8
OPERATIONAL,"RXHP+52F Moa, Klis, Kec. Moa Lakor, Kabupaten Maluku Barat Daya, Maluku, Indonesia","{'location': {'lat': -8.172064599999999, 'lng': 127.9850525}, 'viewport': {'northeast': {'lat': -8.170714770107276, 'lng': 127.9864023298927}, 'southwest': {'lat': -8.17341442989272, 'lng': 127.9837026701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Gunung Kerbau,"[{'height': 2914, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111909041760155677395"">Etty Hoesein</a>'], 'photo_reference': 'AUGGfZnpKXlQ9zrxYOeXxq3C2fTVhxgdhisgHlVDxnR548soHguGwmQlsOX5dZSpXipxRG6jZoKe0_4Xjc2_CvhKj728xi8wwyJYbMxpt7KXOuoISP5lh9CCUE_gdszTgtObbv3snaGJvDP7fXMkCaHRAsrIMYvQ0bHgjDgPaFr0GAAHhkFN', 'width': 3886}]",ChIJP6LTzSWfHS0R2ynqr3RPGjM,4.9,ChIJP6LTzSWfHS0R2ynqr3RPGjM,"['park', 'point_of_interest', 'establishment']",29,,,https://www.google.com/maps/place/?q=place_id:ChIJP6LTzSWfHS0R2ynqr3RPGjM
OPERATIONAL,"QRVW+5Q, Patti, Moa Lakor, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.2070672, 'lng': 127.8469153}, 'viewport': {'northeast': {'lat': -8.205593620107278, 'lng': 127.8482593298927}, 'southwest': {'lat': -8.208293279892722, 'lng': 127.8455596701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai De Haan,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113377606809991663539"">Michelle Girsang</a>'], 'photo_reference': 'AUGGfZkSCt04Jp5Sb5idnbIrgk_A6Aqa0qJGRNHXYY8pssrgUs34qtLOrkBK5PnUjcRO0Kt02UKhcC8vop0QlejykP4Yn4-lOeAcAlRzrqDpgLVMJEM1X1_O7y2xbHc_qlggmoXLwwWZKFx7qiyDz3Vaix85xrJ3gXA8CraLznPiYUDf0Y63', 'width': 2250}]",ChIJldeoCRpxHS0Rl7zSku90ZT4,5.0,ChIJldeoCRpxHS0Rl7zSku90ZT4,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJldeoCRpxHS0Rl7zSku90ZT4
CLOSED_PERMANENTLY,"R2R4+GM3, Unnamed Road, Tounwawan, Kec. Moa Lakor, Kabupaten Maluku Barat Daya, Maluku, Indonesia","{'location': {'lat': -8.1587421, 'lng': 128.0066681}, 'viewport': {'northeast': {'lat': -8.157354520107278, 'lng': 128.0080327298927}, 'southwest': {'lat': -8.160054179892722, 'lng': 128.0053330701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Artakemo,"[{'height': 511, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112163950103114680638"">A Google User</a>'], 'photo_reference': 'AUGGfZmNlTwdqu_isTzyNvNSMo8QZb2S21_hJsKBHUDBynDb6yHHfRxTh4Cx7klTgze6WjA-MNVo4oApPqNtEEPZas_GvULGLIuMzj1bpo8BNn_M7zGwZtWPATsiW1vmdx1Xwner1jzuCRLgL-wnhkfECVIGFS0cBJulng_9gXj8qcw_nWyz', 'width': 720}]",ChIJ6Y9jiaOfHS0RsenPLJ5_jbg,5.0,ChIJ6Y9jiaOfHS0RsenPLJ5_jbg,"['tourist_attraction', 'point_of_interest', 'establishment']",2,True,,https://www.google.com/maps/place/?q=place_id:ChIJ6Y9jiaOfHS0RsenPLJ5_jbg
CLOSED_TEMPORARILY,"RQQP+9H2, Kaiwatu, Moa Lakor, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.1616059, 'lng': 127.7863856}, 'viewport': {'northeast': {'lat': -8.159787420107277, 'lng': 127.7880027798927}, 'southwest': {'lat': -8.16248707989272, 'lng': 127.7853031201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Bawa,,ChIJceSs3qNtHS0RojQBI4uIOP4,0.0,ChIJceSs3qNtHS0RojQBI4uIOP4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJceSs3qNtHS0RojQBI4uIOP4
CLOSED_TEMPORARILY,"RRV4+F2X, Kaiwatu, Moa Lakor, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.1562543, 'lng': 127.8051175}, 'viewport': {'northeast': {'lat': -8.154729970107278, 'lng': 127.8065061798927}, 'southwest': {'lat': -8.157429629892722, 'lng': 127.8038065201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Padang Rumput,"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113298562106743122301"">A Google User</a>'], 'photo_reference': 'AUGGfZm_qc1-zo7aCbM63wbodqLiuNcSVUyEOfEfw8sqQKgFHWMtILrgfUdR4SPvO9QaJSS-m0Z7IXPVF6alDjeMKZlzWnvo9iEy9kxpLqsRXpQ8V5qt_jo2tpG_tQwE5wYPjC0LkkOpSmcsNap3wr8ELrUeoROL4oLcE2yQAkx0AIH74_mK', 'width': 4160}]",ChIJtV4uYvRtHS0RtRcYQ6wjLLQ,5.0,ChIJtV4uYvRtHS0RtRcYQ6wjLLQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,,https://www.google.com/maps/place/?q=place_id:ChIJtV4uYvRtHS0RtRcYQ6wjLLQ
CLOSED_TEMPORARILY,"RVVR+XM, Werwaru, Moa Lakor, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.1538942, 'lng': 127.8921193}, 'viewport': {'northeast': {'lat': -8.152701370107279, 'lng': 127.8930935798927}, 'southwest': {'lat': -8.155401029892722, 'lng': 127.8903939201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kubangan Kerbau,,ChIJOxpB4dRzHS0RYxH9gZrSkoM,0.0,ChIJOxpB4dRzHS0RYxH9gZrSkoM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJOxpB4dRzHS0RYxH9gZrSkoM
CLOSED_TEMPORARILY,"V427+M9R, Moain, Moa Lakor, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.1482707, 'lng': 128.1133754}, 'viewport': {'northeast': {'lat': -8.146953320107276, 'lng': 128.1147916798928}, 'southwest': {'lat': -8.14965297989272, 'lng': 128.1120920201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Syera Dona,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117817992308915078917"">A Google User</a>'], 'photo_reference': 'AUGGfZlJPPjJxqz2ySu72RHdTRCQoCzzDX8Pfn3ddWwWjFl6fpFpYB09_U8jUzEsFPuN_wf1n5K6EaoRJo5V2bltV7exrMW2NlZrpr5edVj9l4hnAD5LmoHwg-i_CQ4DyqePV7rwZmAhll42HxxIcCj61FW2E1MsQuhVXD_SZ6xjE_gTqrtr', 'width': 720}]",ChIJDf_6AqqZHS0RjGUAc0ceSio,0.0,ChIJDf_6AqqZHS0RjGUAc0ceSio,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJDf_6AqqZHS0RjGUAc0ceSio
CLOSED_TEMPORARILY,"RR8X+XQ, Patti, Moa Lakor, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.182587999999999, 'lng': 127.849426}, 'viewport': {'northeast': {'lat': -8.181238170107278, 'lng': 127.8507758298927}, 'southwest': {'lat': -8.183937829892722, 'lng': 127.8480761701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Padang Rumput Pulumera,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103559243938637285166"">A Google User</a>'], 'photo_reference': 'AUGGfZlY46Sggvy4Rm0v9O4zeouIqQXVUMBtzw6szvF5NO-wnnnDMkSzl3WVyngGBbXu5ERhMhl02tzj69HTFJXeXWLc7l5-YmJ-Odt0aJyFtraS27g14R5lM2TIra12fnFSRL53kxnTRwyq20REhNat-TN-7gGtfCVNGrMpcd0FaVQEY5lX', 'width': 3024}]",ChIJ_1O92IxzHS0RmxTy0m9snkA,0.0,ChIJ_1O92IxzHS0RmxTy0m9snkA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJ_1O92IxzHS0RmxTy0m9snkA
CLOSED_TEMPORARILY,"VRQ8+478, Kaiwatu, Moa Lakor, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.1122029, 'lng': 127.815697}, 'viewport': {'northeast': {'lat': -8.110976370107279, 'lng': 127.8169882798927}, 'southwest': {'lat': -8.113676029892723, 'lng': 127.8142886201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Lanu,,ChIJrbSj3oMNHS0RO4JeppkOerg,5.0,ChIJrbSj3oMNHS0RO4JeppkOerg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,,https://www.google.com/maps/place/?q=place_id:ChIJrbSj3oMNHS0RO4JeppkOerg
CLOSED_TEMPORARILY,"QRWJ+VM, Patti, Moa Lakor, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.2027725, 'lng': 127.8316767}, 'viewport': {'northeast': {'lat': -8.199817349999998, 'lng': 127.8329577798927}, 'southwest': {'lat': -8.20375755, 'lng': 127.8302581201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Patti,,ChIJu-W0ogVzHS0Rk9KzI46HtQI,0.0,ChIJu-W0ogVzHS0Rk9KzI46HtQI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJu-W0ogVzHS0Rk9KzI46HtQI
CLOSED_TEMPORARILY,"VRQ8+478, Kaiwatu, Moa Lakor, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.1122029, 'lng': 127.815697}, 'viewport': {'northeast': {'lat': -8.110976370107279, 'lng': 127.8169882798927}, 'southwest': {'lat': -8.113676029892723, 'lng': 127.8142886201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Uploi,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100238769600036812679"">A Google User</a>'], 'photo_reference': 'AUGGfZksCb5Cu584U7ZCLH2Tj-ewFULd-7byQk7nHfH__cMdHUDc_GKrMz2w8p49JMYs7M7h2hoaoFbpUiTiCGZQviaYRanHBT1ArEyOFlXHR2CKjeEFDr4SNVVP0kAFzZ9boHuh__Tp0czEuRcGGDM49bmBFqIf7YVcBiM1R7XLTKs98I16', 'width': 3000}]",ChIJWfGXnMINHS0R6cv9fu3alXQ,0.0,ChIJWfGXnMINHS0R6cv9fu3alXQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJWfGXnMINHS0R6cv9fu3alXQ
CLOSED_TEMPORARILY,"V445+2M, Moain, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.1448801, 'lng': 128.1091358}, 'viewport': {'northeast': {'lat': -8.143561820107276, 'lng': 128.1104785298927}, 'southwest': {'lat': -8.14626147989272, 'lng': 128.1077788701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Seradona,,ChIJ_YopGr-ZHS0RPmejvdWL-lo,0.0,ChIJ_YopGr-ZHS0RPmejvdWL-lo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJ_YopGr-ZHS0RPmejvdWL-lo
