business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,price_level,permanently_closed,url
OPERATIONAL,"379M+647, Merbuh, Mororejo, Kec. Kaliwungu, Kabupaten Kendal, Jawa Tengah, Indonesia","{'location': {'lat': -6.931963800000001, 'lng': 110.2828029}, 'viewport': {'northeast': {'lat': -6.930704870107278, 'lng': 110.2865634}, 'southwest': {'lat': -6.933404529892722, 'lng': 110.2815494}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot kakap putih,ChIJl9FQGFZfcC4RNI_7gZm37NM,5.0,ChIJl9FQGFZfcC4RNI_7gZm37NM,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108010632802974763189"">A Google User</a>'], 'photo_reference': 'AUGGfZkgWlEBcGKKY9PabG7NJC5YsX7-ho0tqEBxaU-u334MlX0I-SBMDix-8t8hXqLBvJu4DcjNrOOH_TNuT87vqLxiIZK2JxcUQ6jZ3jSisq3CwCZ7hR6bwy76rPxrWp7FpyEEVeHjFrSdVSvL3QXfqPBxyVvoNcDEEIH9phvX34tQBeG6', 'width': 3000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJl9FQGFZfcC4RNI_7gZm37NM
OPERATIONAL,"46CG+73M, Sopoyono, Wonosari, Kec. Patebon, Kabupaten Kendal, Jawa Tengah, Indonesia","{'location': {'lat': -6.8792946, 'lng': 110.2251712}, 'viewport': {'northeast': {'lat': -6.877944770107277, 'lng': 110.2265210298927}, 'southwest': {'lat': -6.880644429892721, 'lng': 110.2238213701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Ujung Utara,ChIJ37DpMwBbcC4R7dLc-WULoxA,0.0,ChIJ37DpMwBbcC4R7dLc-WULoxA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': False},,,,,https://www.google.com/maps/place/?q=place_id:ChIJ37DpMwBbcC4R7dLc-WULoxA
OPERATIONAL,"46M7+4MJ, Tj. Mulyo, Kartika Jaya, Kec. Patebon, Kabupaten Kendal, Jawa Tengah 51351, Indonesia","{'location': {'lat': -6.8671522, 'lng': 110.2141551}, 'viewport': {'northeast': {'lat': -6.865791520107277, 'lng': 110.2154898798927}, 'southwest': {'lat': -6.868491179892721, 'lng': 110.2127902201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Perahu Pulau Tiban,ChIJATEtMMpbcC4RosgvemZgUeQ,4.2,ChIJATEtMMpbcC4RosgvemZgUeQ,"['tourist_attraction', 'point_of_interest', 'establishment']",157,{'open_now': False},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102600358066391369121"">Mbah Rebo</a>'], 'photo_reference': 'AUGGfZmi7dyuenTBrr3valreMRbIsAL-UjdXnmZOgvrBCqJR6EtjXpA3SpKtcuHVGk1DwvM3LAz73kI-eJNzSuevi9lBvVPM8B8_kgbvWlLC-8KLFX4D_9FSM4rm4wJYjr3mPNZlkACKifh1RZxxxy0elhCM9i3bcmNIoWoOF-gYFdQFoIYB', 'width': 5312}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJATEtMMpbcC4RosgvemZgUeQ
OPERATIONAL,"23X4+87M, Tambak Roto, Tambaksari, Kec. Rowosari, Kabupaten Kendal, Jawa Tengah 51355, Indonesia","{'location': {'lat': -6.951655, 'lng': 110.0556731}, 'viewport': {'northeast': {'lat': -6.950285070107278, 'lng': 110.0570277798927}, 'southwest': {'lat': -6.952984729892722, 'lng': 110.0543281201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambakroto,ChIJv5FarOhDcC4RgmM065Fsg0A,5.0,ChIJv5FarOhDcC4RgmM065Fsg0A,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJv5FarOhDcC4RgmM065Fsg0A
OPERATIONAL,"4648+6WC, Jalan Laut, Krajan, Bandengan, Kec. Kendal, Kabupaten Kendal, Jawa Tengah, Indonesia","{'location': {'lat': -6.8944272, 'lng': 110.2172755}, 'viewport': {'northeast': {'lat': -6.893552270107278, 'lng': 110.2189254298927}, 'southwest': {'lat': -6.896251929892721, 'lng': 110.2162257701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambak Bu Eli,ChIJ157PYntbcC4R_SYMLUx_xv8,5.0,ChIJ157PYntbcC4R_SYMLUx_xv8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113107212299040869921"">Gilang Mukti</a>'], 'photo_reference': 'AUGGfZn0J-cRTaZ-nxR0057Q-i-plIhfmZQAA9Rm01w0aUO6ndL6CNXqIXNePgOt4XtT_YstzCACRsvlK4cjz6OzfdM4HtobyGABDskk8VOPIGKTsnYKU96eczbW3iSRyGja7146EAOY3ilxuVGjPW6Al50VsXJXapaOMT2xZdUa0stiiAX_', 'width': 2160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ157PYntbcC4R_SYMLUx_xv8
OPERATIONAL,"26V8+VF8, Toboyo, Tosari, Kec. Brangsong, Kabupaten Kendal, Jawa Tengah, Indonesia","{'location': {'lat': -6.955349699999999, 'lng': 110.2162049}, 'viewport': {'northeast': {'lat': -6.954251770107278, 'lng': 110.2172423798927}, 'southwest': {'lat': -6.956951429892722, 'lng': 110.2145427201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukan jalan umum,ChIJ32p_fwBdcC4ReND6BZNBoLA,0.0,ChIJ32p_fwBdcC4ReND6BZNBoLA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ32p_fwBdcC4ReND6BZNBoLA
OPERATIONAL,"Aram-aram, Bulak, Rowosari, Kendal Regency, Central Java 51354, Indonesia","{'location': {'lat': -6.922806899999999, 'lng': 110.0672174}, 'viewport': {'northeast': {'lat': -6.921452070107278, 'lng': 110.0685177798927}, 'southwest': {'lat': -6.924151729892722, 'lng': 110.0658181201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Wisata, Hilling, Religi",ChIJl9gJXgBpcC4RYRLh9NbW7bI,0.0,ChIJl9gJXgBpcC4RYRLh9NbW7bI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': False},,"{'compound_code': '33G8+VV Bulak, Kendal Regency, Central Java, Indonesia', 'global_code': '6P5G33G8+VV'}",,,https://www.google.com/maps/place/?q=place_id:ChIJl9gJXgBpcC4RYRLh9NbW7bI
OPERATIONAL,"4693+H4V, Sopoyono, Wonosari, Kec. Patebon, Kabupaten Kendal, Jawa Tengah 51351, Indonesia","{'location': {'lat': -6.881007599999999, 'lng': 110.2028022}, 'viewport': {'northeast': {'lat': -6.879790570107278, 'lng': 110.2040676298927}, 'southwest': {'lat': -6.882490229892722, 'lng': 110.2013679701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan Mangrove Wonosari,ChIJkT0MfldbcC4Ree-UE72iISg,0.0,ChIJkT0MfldbcC4Ree-UE72iISg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107414734806670081468"">A Google User</a>'], 'photo_reference': 'AUGGfZnpe6QrTbLy61NKXa6OJ4LAyKt_bz2SC_1IsqSs3Ms_QMmMazfMHHdo0u8GuCgeZI3T07IoIMtP7voMA5ETnPjmOMY7XKsKXjI9e9elNFrqfWg-JbQJ8G4jcjxynL1CFIfKq-MoBwRDTJ8dzUaZstIa7JzBl8cG00aBQW-YQGdjl0fd', 'width': 900}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJkT0MfldbcC4Ree-UE72iISg
OPERATIONAL,"X5QP+9FF, RW.Kedung_Pengilon-Kedung_Pucung, Ngrawu, Tunggulsari, Kec. Brangsong, Kabupaten Kendal, Jawa Tengah 51371, Indonesia","{'location': {'lat': -7.011569499999999, 'lng': 110.1861696}, 'viewport': {'northeast': {'lat': -7.010212270107277, 'lng': 110.1875216798927}, 'southwest': {'lat': -7.012911929892722, 'lng': 110.1848220201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kedung Pengilon,ChIJ_dXKNadncC4R5lCX9QZ7olc,4.1,ChIJ_dXKNadncC4R5lCX9QZ7olc,"['tourist_attraction', 'point_of_interest', 'establishment']",446,{'open_now': False},"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104250784740339424110"">Teger Art</a>'], 'photo_reference': 'AUGGfZmcg9hVd8FUzRlybbnDIl39K5pLlolSDcfeFxVSGLebLuDcpWW_fEUKRLiUuWLRTrU9QAsQk_3yoVwKF5Fyx9J7Tvd8gdeOZb0k2VY4-zmC-UyV_YsMR5ngOc1_3cAB4Pcy4o8NDiZs9Jgco9wQcO7-LuIAK7z3L5b338PRcPsczH8G', 'width': 4160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ_dXKNadncC4R5lCX9QZ7olc
OPERATIONAL,"367F+GR5, Turunsih, Turunrejo, Kec. Brangsong, Kabupaten Kendal, Jawa Tengah, Indonesia","{'location': {'lat': -6.9362362, 'lng': 110.2246127}, 'viewport': {'northeast': {'lat': -6.934747320107277, 'lng': 110.2258875298927}, 'southwest': {'lat': -6.937446979892721, 'lng': 110.2231878701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PEDALAMAN SUKU KLUWEK,ChIJEVRAxDNdcC4Rcyi0aCerMeM,0.0,ChIJEVRAxDNdcC4Rcyi0aCerMeM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},,,,,https://www.google.com/maps/place/?q=place_id:ChIJEVRAxDNdcC4Rcyi0aCerMeM
OPERATIONAL,"Jl. Sunan Katon No.99, Sekutis, Margosari, Kec. Limbangan, Kabupaten Kendal, Jawa Tengah 51383, Indonesia","{'location': {'lat': -7.138745399999999, 'lng': 110.3007399}, 'viewport': {'northeast': {'lat': -7.137357320107278, 'lng': 110.3020600298927}, 'southwest': {'lat': -7.140056979892722, 'lng': 110.2993603701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampoeng Djowo Sekatul,ChIJ7-lDI8licC4RGGrRTwpBzWM,4.1,ChIJ7-lDI8licC4RGGrRTwpBzWM,"['tourist_attraction', 'point_of_interest', 'establishment']",1998,{'open_now': False},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106905281825308483346"">isna irawan</a>'], 'photo_reference': 'AUGGfZlE7c17VJsqWYBdRSji0HEPgA7m0km6vRHYja2v54cptEfexJhQUSm0a3msYvyZc8oKMbGMLd_Zw1hYK0kxiz05gP233-N1WKhmMzci0lxSnmpT5mRAxl3ogNWziZ_CxKu5LWTJB-5JeDoGIx7UkgSBu0hXMZxiBC_VrnS0PegRLJ9U', 'width': 4128}]","{'compound_code': 'V862+G7 Margosari, Kendal Regency, Central Java, Indonesia', 'global_code': '6P4GV862+G7'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ7-lDI8licC4RGGrRTwpBzWM
OPERATIONAL,"X7G8+48, Sawah, Darupono, Kec. Kaliwungu Sel., Kabupaten Kendal, Jawa Tengah 51372, Indonesia","{'location': {'lat': -7.0247443, 'lng': 110.2657876}, 'viewport': {'northeast': {'lat': -7.023375220107279, 'lng': 110.2671759298927}, 'southwest': {'lat': -7.026074879892723, 'lng': 110.2644762701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cagar Alam Pagerwunung,ChIJX01qUoVhcC4ROPzJzmu_QVk,4.4,ChIJX01qUoVhcC4ROPzJzmu_QVk,"['tourist_attraction', 'point_of_interest', 'establishment']",25,{'open_now': True},"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104394122225978306434"">Bima Danau Arta</a>'], 'photo_reference': 'AUGGfZkXy58kv8UQYqNrCKAeMe5nNhJult-KX_orGvKg_owgmeTxKLTs9aDc68dIjddlHmRaZ3UeO_MtxPwa_okSemIPSDTqvN29UJdAoepNOLscZy1KXXHCaiOXWdgwV781cBD2OZQDkgkuZdWdAmrST5qZgsT7fQy0gedw9yL_p6q_2Xle', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJX01qUoVhcC4ROPzJzmu_QVk
OPERATIONAL,"55Q7+4V, Pidodo Kulon, Kendal Regency, Central Java, Indonesia","{'location': {'lat': -6.8121408, 'lng': 110.1647153}, 'viewport': {'northeast': {'lat': -6.810790970107277, 'lng': 110.1660651298927}, 'southwest': {'lat': -6.813490629892721, 'lng': 110.1633654701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SebelumkePIK,ChIJzU4SXABRcC4RQrqaxO1VsAE,5.0,ChIJzU4SXABRcC4RQrqaxO1VsAE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJzU4SXABRcC4RQrqaxO1VsAE
OPERATIONAL,"36C2+GP7, Kersan, Kebondalem, Kendal, Kendal Regency, Central Java 51318, Indonesia","{'location': {'lat': -6.928696899999999, 'lng': 110.201797}, 'viewport': {'northeast': {'lat': -6.927324570107278, 'lng': 110.2031433298927}, 'southwest': {'lat': -6.930024229892722, 'lng': 110.2004436701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ZAHIRA BIRD FARM,ChIJOa1AXOxdcC4RPUJyVqztfQY,5.0,ChIJOa1AXOxdcC4RPUJyVqztfQY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJOa1AXOxdcC4RPUJyVqztfQY
