business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,photos,opening_hours,permanently_closed,url
OPERATIONAL,"X5V4+6Q6, Jalan Mijen - Jatilawang, Wonosari, Kec. Pegandon, Indonesia","{'location': {'lat': -7.0069596, 'lng': 110.156896}, 'viewport': {'northeast': {'lat': -7.005612870107279, 'lng': 110.1582340798927}, 'southwest': {'lat': -7.008312529892723, 'lng': 110.1555344201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tebing cinta sengkan,ChIJ21HUGb1ncC4RYQlGgv2xz9g,4.6,ChIJ21HUGb1ncC4RYQlGgv2xz9g,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,,"[{'height': 3316, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110354908427653563752"">A Google User</a>'], 'photo_reference': 'AUGGfZlaU_R_hk3oQLiaabhL9AyBFZczrrLBHFz0rOoZqdHVkvjWgzS78GZkX1nnalEKkhERiOycNAczNSFg7tsEA8Recn8May2wo1DPTUP-pCuBmWngHhkNH-E52VyEOqtqd2rfG5CtIIkfbym7BlFaf8PZgkDurM5sBz7IkydGnEDTjbs8', 'width': 2487}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ21HUGb1ncC4RYQlGgv2xz9g
OPERATIONAL,"367F+GR5, Turunsih, Turunrejo, Kec. Brangsong, Kabupaten Kendal, Jawa Tengah, Indonesia","{'location': {'lat': -6.9362362, 'lng': 110.2246127}, 'viewport': {'northeast': {'lat': -6.934747320107277, 'lng': 110.2258875298927}, 'southwest': {'lat': -6.937446979892721, 'lng': 110.2231878701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PEDALAMAN SUKU KLUWEK,ChIJEVRAxDNdcC4Rcyi0aCerMeM,0.0,ChIJEVRAxDNdcC4Rcyi0aCerMeM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJEVRAxDNdcC4Rcyi0aCerMeM
OPERATIONAL,"26V8+VF8, Toboyo, Tosari, Kec. Brangsong, Kabupaten Kendal, Jawa Tengah, Indonesia","{'location': {'lat': -6.955349699999999, 'lng': 110.2162049}, 'viewport': {'northeast': {'lat': -6.954251770107278, 'lng': 110.2172423798927}, 'southwest': {'lat': -6.956951429892722, 'lng': 110.2145427201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukan jalan umum,ChIJ32p_fwBdcC4ReND6BZNBoLA,0.0,ChIJ32p_fwBdcC4ReND6BZNBoLA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ32p_fwBdcC4ReND6BZNBoLA
OPERATIONAL,"36C2+GP7, Kersan, Kebondalem, Kendal, Kendal Regency, Central Java 51318, Indonesia","{'location': {'lat': -6.928696899999999, 'lng': 110.201797}, 'viewport': {'northeast': {'lat': -6.927324570107278, 'lng': 110.2031433298927}, 'southwest': {'lat': -6.930024229892722, 'lng': 110.2004436701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ZAHIRA BIRD FARM,ChIJOa1AXOxdcC4RPUJyVqztfQY,5.0,ChIJOa1AXOxdcC4RPUJyVqztfQY,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJOa1AXOxdcC4RPUJyVqztfQY
OPERATIONAL,"26JC+F6C, Jl. Srogo, Pujirejo, Blorok, Kec. Brangsong, Kabupaten Kendal, Jawa Tengah, Indonesia","{'location': {'lat': -6.9688231, 'lng': 110.22052}, 'viewport': {'northeast': {'lat': -6.967248870107277, 'lng': 110.2219536298927}, 'southwest': {'lat': -6.969948529892721, 'lng': 110.2192539701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lapak New Kaliber,ChIJyb4v6L1dcC4Rg02zxQGjwx0,0.0,ChIJyb4v6L1dcC4Rg02zxQGjwx0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115737399200398969964"">Ilham Adhitara Putra</a>'], 'photo_reference': 'AUGGfZmOMDZIsG-Cp-44vt9rHX6VfkruFi9q-wJ2FjhXcjjEEHllk-2q2WrfWCNKc-8TptJ-HQMo5pw92wqJXQMMvTS9--3P__kxbTomwRUcZbDc1FT6AoXmeN-YftiRzLqIKRTJ2Uu97wK83_VFH9xROUTMelBESrtz7pkxQkV4f20QrSIM', 'width': 4160}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJyb4v6L1dcC4Rg02zxQGjwx0
OPERATIONAL,"242X+3M8, Jl. Perboan 1, Perboan, Puguh, Kec. Pegandon, Kabupaten Kendal, Jawa Tengah 51357, Indonesia","{'location': {'lat': -6.999839799999999, 'lng': 110.1492014}, 'viewport': {'northeast': {'lat': -6.998459320107279, 'lng': 110.1505579798927}, 'southwest': {'lat': -7.001158979892723, 'lng': 110.1478583201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah kang kastomo,ChIJD6zkBwBncC4R1163Xv9nRZ8,5.0,ChIJD6zkBwBncC4R1163Xv9nRZ8,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJD6zkBwBncC4R1163Xv9nRZ8
CLOSED_TEMPORARILY,"X5RJ+G5R, Hutan, Jatirejo, Kec. Ngampel, Kabupaten Kendal, Jawa Tengah, Indonesia","{'location': {'lat': -7.0086378, 'lng': 110.1803995}, 'viewport': {'northeast': {'lat': -7.007334770107279, 'lng': 110.1810880798927}, 'southwest': {'lat': -7.010034429892722, 'lng': 110.1783884201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pemancingan asri hutan,ChIJP46YPmJncC4RL2dmal1zbWM,0.0,ChIJP46YPmJncC4RL2dmal1zbWM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,"[{'height': 999, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106599305304125986084"">A Google User</a>'], 'photo_reference': 'AUGGfZk8dg_2UzvoEd_N1gIUsBIBU_JtBhRB8vyChb1Jbh_LSfBTLF6xE8dtDHCUqZ2FYZ9TuXYXc3GtKe-ie1XQNiAZD40svaKE7mzufukl2IaEarS8Z8UCSJZJ55HopstN9mAlsjtga6S9ZzWd5QcFQS-cY58Pl7xkb1h741LgR3V0ICHU', 'width': 562}]",,True,https://www.google.com/maps/place/?q=place_id:ChIJP46YPmJncC4RL2dmal1zbWM
OPERATIONAL,"4648+6WC, Jalan Laut, Krajan, Bandengan, Kec. Kendal, Kabupaten Kendal, Jawa Tengah, Indonesia","{'location': {'lat': -6.8944272, 'lng': 110.2172755}, 'viewport': {'northeast': {'lat': -6.893552270107278, 'lng': 110.2189254298927}, 'southwest': {'lat': -6.896251929892721, 'lng': 110.2162257701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambak Bu Eli,ChIJ157PYntbcC4R_SYMLUx_xv8,5.0,ChIJ157PYntbcC4R_SYMLUx_xv8,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113107212299040869921"">Gilang Mukti</a>'], 'photo_reference': 'AUGGfZlshUlRf3UbnyqG1_A_VsxTGez6lCz3nzDJ5q60pkLgA3adke01RPRg30GWoJqnPwyIlUEFnjQH4qbeyOV-XFbSKFR1MlN1QN7_rnQSfM2Nb1g84u2hulHKEwHTRvSC4gUboSCcqy-aURIO6vrhiIluh9vuMwA1NeCnOOtGGLNLxVcU', 'width': 2160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ157PYntbcC4R_SYMLUx_xv8
OPERATIONAL,"36CQ+CRW, Krayapan, Purwokerto, Brangsong, Beberan, Purwokerto, Kec. Brangsong, Kabupaten Kendal, Jawa Tengah 51371, Indonesia","{'location': {'lat': -6.928896399999999, 'lng': 110.2395808}, 'viewport': {'northeast': {'lat': -6.927572870107279, 'lng': 110.2409162798927}, 'southwest': {'lat': -6.930272529892723, 'lng': 110.2382166201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Bladon Kendal,ChIJqQWhOJxecC4RsVDP4iQTWiY,4.0,ChIJqQWhOJxecC4RsVDP4iQTWiY,"['tourist_attraction', 'point_of_interest', 'establishment']",194.0,,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113693932260738734426"">birul walidain</a>'], 'photo_reference': 'AUGGfZnLLyZ5x-rnAAmOfEzPo5aCxdHbH8G0tFHg1yJBCbA_AYHAw7rIzRr8bVcVz3a8UrrnYiM7su7W-xI3NBBJqn-ZUXKaBAcRnKCULQ-r4zU-bMwPQNTQpjhsTVfaUrXoTP8SThymZtNeQ-85TwC98LIH3RjUa7IJfYHbJBc1nJRaLcpn', 'width': 4864}]",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJqQWhOJxecC4RsVDP4iQTWiY
OPERATIONAL,"X6MC+CV4, Perkebunan/Sawah, Kedungsuren, Kec. Kaliwungu Sel., Kabupaten Kendal, Jawa Tengah 51372, Indonesia","{'location': {'lat': -7.0164845, 'lng': 110.2221957}, 'viewport': {'northeast': {'lat': -7.014504020107277, 'lng': 110.2229426}, 'southwest': {'lat': -7.017203679892721, 'lng': 110.219955}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempuran kali Glagah - kali Blorong,ChIJvfoosF5ncC4RFGRiReoOpEw,4.7,ChIJvfoosF5ncC4RFGRiReoOpEw,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,"[{'height': 8000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114240369529304308270"">A Google User</a>'], 'photo_reference': 'AUGGfZlqLM2tqJRaqdFq3p8qznD07duPKHBeMrZ2hn-6iiU8FUEweqd3rPpF84HB5QlfVnhPbKDLBpayRYTy4363HEh4TFh5-KBzxsy36mt-BKXR9ruPG-vtPZpnkIttdRuWcNnGH3PU91Azr2q8RtFQFfYQvrqAmZxhr5hHWQYjARd-fvA', 'width': 6000}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJvfoosF5ncC4RFGRiReoOpEw
OPERATIONAL,"24FM+H63, Pamriyan Krajan, Pamriyan, Kec. Gemuh, Kabupaten Kendal, Jawa Tengah 51356, Indonesia","{'location': {'lat': -6.9760607, 'lng': 110.1317714}, 'viewport': {'northeast': {'lat': -6.975004320107279, 'lng': 110.1334303798927}, 'southwest': {'lat': -6.977703979892723, 'lng': 110.1307307201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Healing tengah sawah,ChIJr7AX6htDcC4RYK8t-UE-xHU,5.0,ChIJr7AX6htDcC4RYK8t-UE-xHU,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJr7AX6htDcC4RYK8t-UE-xHU
OPERATIONAL,"36RF+RC, Banyutowo, Kec. Kendal, Kabupaten Kendal, Jawa Tengah, Indonesia","{'location': {'lat': -6.9078869, 'lng': 110.2235569}, 'viewport': {'northeast': {'lat': -6.906537070107277, 'lng': 110.2249067298927}, 'southwest': {'lat': -6.909236729892722, 'lng': 110.2222070701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Sambal,ChIJc8W_ZZFdcC4RJhY_bX9fud4,4.6,ChIJc8W_ZZFdcC4RJhY_bX9fud4,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117871882309534099869"">Misyoo Ahmed</a>'], 'photo_reference': 'AUGGfZkh-5_AGlz5XU76SDcx9t5H4auWlZN8tvtVhgCl-P5DP8gFQjakm7msQTQ3jZCG5jQ6khH5nzfcl9geXlbceYFnnESmk22TCPTdjtycLhBibG1f7j0cA5AU0bufI-qSkaSuGNxKOsPQEIYYXx_O8ilxfGpIfNQWYAFwXNSKbo1putHW', 'width': 2880}]",,,https://www.google.com/maps/place/?q=place_id:ChIJc8W_ZZFdcC4RJhY_bX9fud4
OPERATIONAL,"24VW+M7R, Jl. Taman Gede, Bugangan, Pandes, Kec. Gemuh, Kabupaten Kendal, Jawa Tengah, Indonesia","{'location': {'lat': -6.955523899999999, 'lng': 110.1459281}, 'viewport': {'northeast': {'lat': -6.954153520107277, 'lng': 110.1472769298927}, 'southwest': {'lat': -6.956853179892721, 'lng': 110.1445772701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pandes,ChIJ4xGSDgBdcC4RApX6IuRWr1w,0.0,ChIJ4xGSDgBdcC4RApX6IuRWr1w,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4xGSDgBdcC4RApX6IuRWr1w
OPERATIONAL,"X622+6M, Surodadi, Cacaban, Kec. Singorojo, Kabupaten Kendal, Jawa Tengah, Indonesia","{'location': {'lat': -7.049436, 'lng': 110.2016583}, 'viewport': {'northeast': {'lat': -7.048081020107278, 'lng': 110.2030157798927}, 'southwest': {'lat': -7.050780679892722, 'lng': 110.2003161201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Omah Songo Desa Wisata Cacaban,ChIJty0E9-VncC4RXH2k4V86NX4,0.0,ChIJty0E9-VncC4RXH2k4V86NX4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107695358450609149479"">A Google User</a>'], 'photo_reference': 'AUGGfZkX70bMu95DkrlERjB_WPl7RHWBuQ0qNFgd9KchrtI44C8hiO-fk5TLDT4U3i1GNv_vDDYYzvmLfIZr66eJ0C3Yx0qWrWKVKn8JY6pIWWNfdQreqxYEenvniEHTO72avFef6Omoen_irtHEwUeB6L_1tcs-zLjAhg-x3UbyODS5DoWY', 'width': 2448}]",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJty0E9-VncC4RXH2k4V86NX4
OPERATIONAL,"24GV+MCP, Sedayu Utara, Sedayu, Kec. Gemuh, Kabupaten Kendal, Jawa Tengah 51356, Indonesia","{'location': {'lat': -6.9732929, 'lng': 110.1435674}, 'viewport': {'northeast': {'lat': -6.97167867010728, 'lng': 110.1446393298927}, 'southwest': {'lat': -6.974378329892724, 'lng': 110.1419396701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau HAHA,ChIJzegIEABdcC4RkmEaB9yRGxg,5.0,ChIJzegIEABdcC4RkmEaB9yRGxg,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJzegIEABdcC4RkmEaB9yRGxg
