formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,url
"64QX+QP3, Sempu, Puluhan Tengah, Kec. Jakenan, Kabupaten Pati, Jawa Tengah 59182, Indonesia","{'location': {'lat': -6.760659, 'lng': 111.1493645}, 'viewport': {'northeast': {'lat': -6.759308220107279, 'lng': 111.1507088798927}, 'southwest': {'lat': -6.762007879892723, 'lng': 111.1480092201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawasan Bos Zaenun,,ChIJm6kOJH0tdy4ReTevOQEwbME,ChIJm6kOJH0tdy4ReTevOQEwbME,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJm6kOJH0tdy4ReTevOQEwbME
"Area Sawah, Tawangharjo, Wedarijaksa, Pati Regency, Central Java 59152, Indonesia","{'location': {'lat': -6.7053743, 'lng': 111.0787554}, 'viewport': {'northeast': {'lat': -6.704010920107278, 'lng': 111.0800434298927}, 'southwest': {'lat': -6.706710579892722, 'lng': 111.0773437701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jaya Barokah Farm Pati,"[{'height': 4640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108085131027980974618"">A Google User</a>'], 'photo_reference': 'AUGGfZnTfOypQr5ihvQ8sqo0Qeg6IEIG7JC3Hc6L45iiN3YEX0I-EhvVL7yjWGB_Vwh8HdpNvLrm4ACl7az_ubycuK6rt9Js2gfBq9zVwNMf5iZP_0FQP1lj3ya7b4U-KgMcvZ4bmSQw8kJGohWi4ShAg50W5nOItHWnqGpa0aePSTeplnMV', 'width': 3472}]",ChIJQ734cszTcC4RKAuYncJZiig,ChIJQ734cszTcC4RKAuYncJZiig,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,{'open_now': False},"{'compound_code': '73VH+VG Tawangharjo, Pati Regency, Central Java, Indonesia', 'global_code': '6P5H73VH+VG'}",https://www.google.com/maps/place/?q=place_id:ChIJQ734cszTcC4RKAuYncJZiig
"62XH+VHP, Jl. Kol. Sunandar, Puri, Kec. Pati, Kabupaten Pati, Jawa Tengah 59113, Indonesia","{'location': {'lat': -6.750298, 'lng': 111.0289512}, 'viewport': {'northeast': {'lat': -6.748947820107277, 'lng': 111.0303141298927}, 'southwest': {'lat': -6.751647479892721, 'lng': 111.0276144701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Bumi Mina Tani,"[{'height': 683, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106646805611491903402"">Niaga Pati</a>'], 'photo_reference': 'AUGGfZl-MwP_S7_ZvBoBVyc5nZVDlcrncsIFSKNn7gePtCMnKVNuGYPhRV82M4OUuRhLhkNzf4i3xpvBsu5rrKYO7Sn0VWh6Nvr9cx71hOtTdSvXxaQXYCepq6IR1aTC74TPSQdklLspuZ6tb6IeWoV62RmX5bfBprDqsi745_Lfm-AvF1ZC', 'width': 1024}]",ChIJTcRTr07ScC4RzLNs4LgEQps,ChIJTcRTr07ScC4RzLNs4LgEQps,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.5,13.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJTcRTr07ScC4RzLNs4LgEQps
"75J2+3VP, Jl. Raya Juwana - Rembang, Pulorejo, Bumirejo, Kec. Juwana, Kabupaten Pati, Jawa Tengah 59185, Indonesia","{'location': {'lat': -6.7197929, 'lng': 111.1522111}, 'viewport': {'northeast': {'lat': -6.718602470107277, 'lng': 111.1535333298927}, 'southwest': {'lat': -6.721302129892721, 'lng': 111.1508336701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Anggur,"[{'height': 3569, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107179308387398939145"">A Google User</a>'], 'photo_reference': 'AUGGfZmw-zemnnnZsXJ2Bj_Oi4ETDM11eJPPCQks_m-1n81idLQSrQWx2fau7v6MdPdYEYRRJF0GTwqHbbbVonWNGs_2sSsmkaD0GaI3CAfnSPORrc2qH3LBzeMKbpvqm5HvMeAaV_4sTmjUwRZdEOibg-_lrC4EKX_h8Qp1ymxpDmzawU9q', 'width': 5353}]",ChIJR2RGR_stdy4Rk8AgNrqZxxY,ChIJR2RGR_stdy4Rk8AgNrqZxxY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,5.0,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJR2RGR_stdy4Rk8AgNrqZxxY
"7322+V3Q, Sarirejo, Pati, Pati Regency, Central Java 59118, Indonesia","{'location': {'lat': -6.7477958, 'lng': 111.0502325}, 'viewport': {'northeast': {'lat': -6.746574420107278, 'lng': 111.0518656298927}, 'southwest': {'lat': -6.749274079892722, 'lng': 111.0491659701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Genuk Kemiri,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102541268009410267031"">Heru Keramat</a>'], 'photo_reference': 'AUGGfZkr9XSBlgoiEBkb4ahA59izO3jObqGLbzfz2uXiHoXJ1U-k_Jw8fd35Gs0AD3Iw6fY3mrKaZu-WmXXu74PZFYTXloI9dlfwJDCnXPiIod1QN9_zpLbXsD6kTl32r6jQSaqlCItHdEwvn_7crABsTDaq5iTDsOTr0lqGmp29gxOOVB89', 'width': 4624}]",ChIJF9hJ8v7ScC4ROkiTbZzaDC4,ChIJF9hJ8v7ScC4ROkiTbZzaDC4,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",OPERATIONAL,4.5,488.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJF9hJ8v7ScC4ROkiTbZzaDC4
"Area Sawah, Sidoluhur, Jaken, Pati Regency, Central Java 59184, Indonesia","{'location': {'lat': -6.792049, 'lng': 111.238717}, 'viewport': {'northeast': {'lat': -6.790676620107277, 'lng': 111.2400629798927}, 'southwest': {'lat': -6.793376279892721, 'lng': 111.2373633201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"""Dewisri"" Pasar sore Sidoluhur Jaken Pati","[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101642386861749647045"">A Google User</a>'], 'photo_reference': 'AUGGfZkESfpUt6CY-UOhx2QGiFJc9K3W2zYT6-rClBZMNsLihuhnDgahSWML5ozZsXvDSPApl566lWXOfufzgNBp18o6n-bbswoAeyHT57pr0JquyCaX-_5KSV1PcYZzy-l6AtizN7QDfeVh7J8z4Q6jnUtcbPOTGE_qemWDlrrm2pOfgAyP', 'width': 1040}]",ChIJ665TKqgxdy4R-8mnq2qxEWI,ChIJ665TKqgxdy4R-8mnq2qxEWI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.2,6.0,{'open_now': False},"{'compound_code': '665Q+5F Sidoluhur, Pati Regency, Central Java, Indonesia', 'global_code': '6P5H665Q+5F'}",https://www.google.com/maps/place/?q=place_id:ChIJ665TKqgxdy4R-8mnq2qxEWI
"72Q8+Q4J, RT.01/RW.04, Demangan, Tlogorejo, Kec. Tlogowungu, Kabupaten Pati, Jawa Tengah 59161, Indonesia","{'location': {'lat': -6.7105479, 'lng': 111.0152515}, 'viewport': {'northeast': {'lat': -6.709172270107278, 'lng': 111.0166050798927}, 'southwest': {'lat': -6.711871929892722, 'lng': 111.0139054201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PUTRO JALER FARM,"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102348733072959800814"">Bimatama putra</a>'], 'photo_reference': 'AUGGfZl8MmqcQoZBo_Ll7-TF_aBO5jHoGWMD42AdGcASCP5tTWVNLVGCvE3zklkQJ6bcki2SOirUfiPhEgPzRGoVXoo4EmMkYd-K59-2XpXFNUanhThJhq30eSKlZ7g3n14jrHkQkMGhEi5P7p8mFOlToF1EhgQaoFujvrht5EBhvf_sHNRA', 'width': 1000}]",ChIJr8mYSCbTcC4RgS5e50q3Avk,ChIJr8mYSCbTcC4RgS5e50q3Avk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,2.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJr8mYSCbTcC4RgS5e50q3Avk
"62XG+77V, Puri, Pati, Pati Regency, Central Java 59113, Indonesia","{'location': {'lat': -6.7517578, 'lng': 111.0256705}, 'viewport': {'northeast': {'lat': -6.750453820107277, 'lng': 111.0270632798927}, 'southwest': {'lat': -6.753153479892721, 'lng': 111.0243636201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Patung Kereta Kuda,"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104435241501558454916"">sonny lau</a>'], 'photo_reference': 'AUGGfZkqJ-Mcb4zADv4TEN88Frbh26Sah6pEDn-g93uC8FBTjTptZ2gOJfIcEPvDR1Q2l_jzWeDJNxfFIfTkl-BkvUFq21VmWyVDUpMFpOp5EW5YmBfMFNB44Oa1hc09IoKqo9VOVo20LxEFMg8jPQ-ZjKkYqgw0sStF2uaE_JWGvSDqrf1o', 'width': 2592}]",ChIJoQkRcUnScC4RHN-oJoVXNTA,ChIJoQkRcUnScC4RHN-oJoVXNTA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.4,407.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJoQkRcUnScC4RHN-oJoVXNTA
"Area Tambak, Kertomulyo, Trangkil, Pati Regency, Central Java 59153, Indonesia","{'location': {'lat': -6.631756999999999, 'lng': 111.1225207}, 'viewport': {'northeast': {'lat': -6.630650570107277, 'lng': 111.1235514298927}, 'southwest': {'lat': -6.633350229892721, 'lng': 111.1208517701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Pantai Kertomulyo,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110610225584950913560"">Teguh Jiwa Brata</a>'], 'photo_reference': 'AUGGfZkcdSKSb5mKS4YgejFbAKO_-y9HF1MXf6iRHKDOT0nieZ0uZ1KoQWepVBQjBsP2tyFNGbLFVIlkId6eyrIvTdg0PD6H2p7Si-dMRd01VojRAFH8YeKmj2zaRKsvwRybdKYJlTFGlBkLcpiPiCq-gRDnHEkDdPhcmnpYovX2AHBjKkc', 'width': 3264}]",ChIJm2biTpcqdy4Rr0aC1wbV6iI,ChIJm2biTpcqdy4Rr0aC1wbV6iI,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,991.0,{'open_now': False},"{'compound_code': '949F+72 Kertomulyo, Pati Regency, Central Java, Indonesia', 'global_code': '6P5H949F+72'}",https://www.google.com/maps/place/?q=place_id:ChIJm2biTpcqdy4Rr0aC1wbV6iI
"74JW+9F4, Doropayung, Kauman, Kec. Juwana, Kabupaten Pati, Jawa Tengah 59185, Indonesia","{'location': {'lat': -6.7191177, 'lng': 111.146207}, 'viewport': {'northeast': {'lat': -6.717895620107279, 'lng': 111.1475322298927}, 'southwest': {'lat': -6.720595279892723, 'lng': 111.1448325701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Alun-Alun Juwana,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106675863245688803119"">maulana pradika</a>'], 'photo_reference': 'AUGGfZmUv-jpEnXnoDTDBG7gWX32vEEZM92wwlcuWz9UC_mYi5KAiv-u3N0ICJbV0HggLRTb0AZBz4d-0XZnuhkxfHU99o7bPlx4FYLa0Y_R_AkiwwcJgr4kIMZ6GzgQAkCnPn-4Pr5u99fkRuRWlR0PsHxqn_WZVl5-i04uIGuH-0TqUcXD', 'width': 4032}]",ChIJAQAAEF8sdy4RyMRsyN71odQ,ChIJAQAAEF8sdy4RyMRsyN71odQ,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,4.3,9612.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJAQAAEF8sdy4RyMRsyN71odQ
"732J+HJ2, Gilis, Ngastorejo, Kec. Jakenan, Kabupaten Pati, Jawa Tengah 59119, Indonesia","{'location': {'lat': -6.7486089, 'lng': 111.0815014}, 'viewport': {'northeast': {'lat': -6.747259070107278, 'lng': 111.0828512298927}, 'southwest': {'lat': -6.749958729892722, 'lng': 111.0801515701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot lundu,,ChIJZVSmFNvTcC4R7OA-Fxvao4k,ChIJZVSmFNvTcC4R7OA-Fxvao4k,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJZVSmFNvTcC4R7OA-Fxvao4k
