business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,permanently_closed,price_level,url
OPERATIONAL,"Kebondalem, Sidokerto, Pati, Pati Regency, Central Java, Indonesia","{'location': {'lat': -6.7303944, 'lng': 111.030074}, 'viewport': {'northeast': {'lat': -6.729051920107278, 'lng': 111.0314231298927}, 'southwest': {'lat': -6.731751579892722, 'lng': 111.0287234701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan AA sidokerto,ChIJ37XwPwDTcC4RB9Y8tlpr6h4,5.0,ChIJ37XwPwDTcC4RB9Y8tlpr6h4,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,{'open_now': False},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103175229947676541697"">A Google User</a>'], 'photo_reference': 'AUGGfZloVPJSOdTsqdtpyAqZ_5GLktvNfZweY9_MRrlxtvbH54-SI9uZeM6AFDKOyPTEooPMIovl3SrHxzhHZN4dn_xPhn1LkLBMR5Jv79OVXIVYyNX9zMclR6qzQ2KQJ5enT_1W0Qgm7z17n1hIMWJet1Aof3D5J2SWkVDzRQALPyo1YDdi', 'width': 3264}]","{'compound_code': '729J+R2 Sidokerto, Pati Regency, Central Java, Indonesia', 'global_code': '6P5H729J+R2'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ37XwPwDTcC4RB9Y8tlpr6h4
OPERATIONAL,"62XG+WX7, Puri, Pati, Pati Regency, Central Java 59113, Indonesia","{'location': {'lat': -6.7502025, 'lng': 111.0274159}, 'viewport': {'northeast': {'lat': -6.748884170107278, 'lng': 111.0287645798927}, 'southwest': {'lat': -6.751583829892722, 'lng': 111.0260649201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Indonesia bagian cidro,ChIJOXLPwwbTcC4RiFX6DPqvfoQ,0.0,ChIJOXLPwwbTcC4RiFX6DPqvfoQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJOXLPwwbTcC4RiFX6DPqvfoQ
OPERATIONAL,"7248+36X, Gambiran, Sukoharjo, Kec. Margorejo, Kabupaten Pati, Jawa Tengah 59163, Indonesia","{'location': {'lat': -6.7447636, 'lng': 111.0155975}, 'viewport': {'northeast': {'lat': -6.743418120107277, 'lng': 111.0169611798927}, 'southwest': {'lat': -6.746117779892721, 'lng': 111.0142615201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan Biru,ChIJDQtISvDTcC4R63AqEBpStUA,5.0,ChIJDQtISvDTcC4R63AqEBpStUA,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113016078564516686180"">Supriyadi Irpus</a>'], 'photo_reference': 'AUGGfZnvNUIepDGjvEYgYlXaFRV6aPCD3VVLz6dMp1gilr7w2OFpdJIw-wHSkOZV3QEE1tGj0Da9_jdGGLuh7TA9MBHnIox4kkcGWR90bU-fi3W9-IOXWuFDd_P-Pxd6sCjCm19h2TszA8DJ5fgS9KSVDyFi11crZMXkgfOmM353mYkBAIqx', 'width': 4080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJDQtISvDTcC4R63AqEBpStUA
OPERATIONAL,"62X7+9PC, Gebyaran, Sukoharjo, Kec. Margorejo, Kabupaten Pati, Jawa Tengah 59163, Indonesia","{'location': {'lat': -6.751534299999999, 'lng': 111.0142089}, 'viewport': {'northeast': {'lat': -6.750149870107278, 'lng': 111.0156044298927}, 'southwest': {'lat': -6.752849529892722, 'lng': 111.0129047701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam mburi tk,ChIJEU14VgDTcC4RVx1JIQ7K5Ds,0.0,ChIJEU14VgDTcC4RVx1JIQ7K5Ds,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJEU14VgDTcC4RVx1JIQ7K5Ds
OPERATIONAL,"62XH+VHP, Jl. Kol. Sunandar, Puri, Kec. Pati, Kabupaten Pati, Jawa Tengah 59113, Indonesia","{'location': {'lat': -6.750298, 'lng': 111.0289512}, 'viewport': {'northeast': {'lat': -6.748947820107277, 'lng': 111.0303141298927}, 'southwest': {'lat': -6.751647479892721, 'lng': 111.0276144701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Bumi Mina Tani,ChIJTcRTr07ScC4RzLNs4LgEQps,4.5,ChIJTcRTr07ScC4RzLNs4LgEQps,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,{'open_now': True},"[{'height': 683, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106646805611491903402"">Niaga Pati</a>'], 'photo_reference': 'AUGGfZnGD5xxlyVOqQfIiy7V-8sz8uIV24_RgEo5F5XRBiYc5xU6xPoW1-FadMxYF6k1Fp5awHqmXwZ5TxWM7riTNn8Sb_VIvBESQS_6C1ClSC-p-lNBPMGLIQxI2WL68H4to0KgNAZsFdi6T9XU2voJVSYTMRzxi6BnCaYm9Y164Wxk7lf1', 'width': 1024}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJTcRTr07ScC4RzLNs4LgEQps
OPERATIONAL,"62RH+99V, Plangitan, Kec. Pati, Kabupaten Pati, Jawa Tengah, Indonesia","{'location': {'lat': -6.759019, 'lng': 111.028002}, 'viewport': {'northeast': {'lat': -6.757641870107278, 'lng': 111.0296014298927}, 'southwest': {'lat': -6.760341529892722, 'lng': 111.0269017701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Berkah Lumintu Plangitan,ChIJT-hwhL7TcC4RqDbo-HYqy-I,3.3,ChIJT-hwhL7TcC4RqDbo-HYqy-I,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,{'open_now': False},"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114059745435693642022"">A Google User</a>'], 'photo_reference': 'AUGGfZlAW1StoOwinVRO23k1FgL-Pyqi0tANd-AqfBaV8cIoMCqOaCvSZI2vZExdLUWyA6hieYtI3XokMH55JPfAnMwgSFluzJmUM3E-zhIHXeNyjHb2SC2CYRyuDnMDZQYLP_cKUAsrKMcTejcK_HIPmCP3oADmVQ0OwezfavZxXNPi7ZuY', 'width': 720}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJT-hwhL7TcC4RqDbo-HYqy-I
OPERATIONAL,"Jl. P. Sudirman No.31, Puri, Kec. Margorejo, Kabupaten Pati, Jawa Tengah 59113, Indonesia","{'location': {'lat': -6.7563247, 'lng': 111.0207818}, 'viewport': {'northeast': {'lat': -6.754926870107277, 'lng': 111.0220917798927}, 'southwest': {'lat': -6.757626529892721, 'lng': 111.0193921201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Pati City Park,ChIJ7cCeHzjScC4R6d8xtbs3qpU,4.2,ChIJ7cCeHzjScC4R6d8xtbs3qpU,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",1327.0,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100552564230166635429"">A Google User</a>'], 'photo_reference': 'AUGGfZnx2nMqzwDg21G_Koh_41yPHItcKDOTdg_aiMBKwok6FAc1V-ZjhdevRfaOLOAhmAVAG-uCOgMuFWxXlFVyTkRr2qatO8kai_fZYaxO0w0IB7hd669Wc4fyDKnL05VvStiJOMiQXa3EfBy73nuDwJDnabxCKYmgNJ7uGyhVMaUDOXj9', 'width': 4000}]","{'compound_code': '62VC+F8 Puri, Pati Regency, Central Java, Indonesia', 'global_code': '6P5H62VC+F8'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ7cCeHzjScC4R6d8xtbs3qpU
OPERATIONAL,"733F+8F4, Tambahrejo, Sugiharjo, Kec. Pati, Kabupaten Pati, Jawa Tengah 59119, Indonesia","{'location': {'lat': -6.7461258, 'lng': 111.0732543}, 'viewport': {'northeast': {'lat': -6.744829120107278, 'lng': 111.0746370298927}, 'southwest': {'lat': -6.747528779892722, 'lng': 111.0719373701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Kecek Galipat,ChIJMTupAsbTcC4RU4FXEik2plQ,5.0,ChIJMTupAsbTcC4RU4FXEik2plQ,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,{'open_now': False},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107226800399899068559"">Nurhadi Salam Apa</a>'], 'photo_reference': 'AUGGfZn105Af90c_oSzqKzVb5ePwHzoHH7776sAVeBOLoC2PbSHW7_O3b20C3RpA3QHl3upN1JaP3FxyOFycWPn6UjbFPads7ZdbSSMuuLViapUzkoY8FtG4pwMPRmMNuQUr42a2HjyWPmm8md66110r2fariDwT34e00yEh9ZTtLQ-D4Rh4', 'width': 3264}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJMTupAsbTcC4RU4FXEik2plQ
OPERATIONAL,"72G6+3Q2, Rendole, Muktiharjo, Kec. Margorejo, Kabupaten Pati, Jawa Tengah 59161, Indonesia","{'location': {'lat': -6.724872, 'lng': 111.0118964}, 'viewport': {'northeast': {'lat': -6.723530520107277, 'lng': 111.0132767798927}, 'southwest': {'lat': -6.726230179892721, 'lng': 111.0105771201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanah mbk vita,ChIJlwPpfADTcC4R-0Wbux2TZdI,0.0,ChIJlwPpfADTcC4R-0Wbux2TZdI,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJlwPpfADTcC4R-0Wbux2TZdI
OPERATIONAL,"72FV+9X8, Bioro, Mulyoharjo, Kec. Pati, Kabupaten Pati, Jawa Tengah 59119, Indonesia","{'location': {'lat': -6.726585500000001, 'lng': 111.0445164}, 'viewport': {'northeast': {'lat': -6.725177370107278, 'lng': 111.0458737298927}, 'southwest': {'lat': -6.727877029892722, 'lng': 111.0431740701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Serut taman mbioro07/02,ChIJXY1c_DbTcC4RENN5qc7l9ig,0.0,ChIJXY1c_DbTcC4RENN5qc7l9ig,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,{'open_now': False},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100409922963149441067"">A Google User</a>'], 'photo_reference': 'AUGGfZklzlrr_Wf5l8AS4ZYp_xNhmRy6S7L8isqZAb2DrjQ-YuC2HJkqjRWiGv7BjfQrZWz_2BQDcOgO2ifTZN24lxaPvXdKYgtPxxfBFavFmJ8gv5M_iQqHrdC755Sp4khXEYKsRnjHiwjJjlsQ0oVe3ylcyWLwnMiM5zLsSo7jEyg4hLzt', 'width': 3120}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJXY1c_DbTcC4RENN5qc7l9ig
,"Pati Regency, Central Java, Indonesia","{'location': {'lat': -6.7449635, 'lng': 111.0460407}, 'viewport': {'northeast': {'lat': -6.404484999999999, 'lng': 111.270889}, 'southwest': {'lat': -7.003668999999999, 'lng': 110.803238}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pati Regency,ChIJlawfoIfTcC4RILtS43Z6AgM,,ChIJlawfoIfTcC4RILtS43Z6AgM,"['administrative_area_level_2', 'political']",,,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100430391002423805182"">Munib Adja</a>'], 'photo_reference': 'AUGGfZlvsme8gAFyrdpi-WcPNbP7YBu4czVbIbZZxcxi74OV0lkb3PPlbHxP1MzWEe9nEZQWv8TQx84S-7r2b9V6v-wiOHCe347wocDAMW-zpiRLiAtECViwGh8SAyMKz0Ze5iU28-DDK979CT68AoaaHpgWbJFl7Jb3OIkRLVkRR42nXoPe', 'width': 720}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJlawfoIfTcC4RILtS43Z6AgM
,"Pati, Pati Regency, Central Java, Indonesia","{'location': {'lat': -6.754578899999999, 'lng': 111.0471145}, 'viewport': {'northeast': {'lat': -6.7084069, 'lng': 111.107623}, 'southwest': {'lat': -6.78632, 'lng': 111.018123}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pati,ChIJ1RL2xePScC4RqAT7DJ7H538,,ChIJ1RL2xePScC4RqAT7DJ7H538,"['administrative_area_level_3', 'political']",,,"[{'height': 795, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109799226727797967456"">Joyo Suwito</a>'], 'photo_reference': 'AUGGfZmgtpkKdGC7eKYxF9hpLPGhVNSkvxBZAvsEU9X11iP169_Zk8MX_BKZWGE2K_Fbo-EfIuIsaH44MHe2e2kB7MkZvk-lb6A0JDQCUdQJu_L1ALFmKnMOJubWe4tklli3MvSVl6zQ7r33qr2X7iMyqf90GNTuB44i7GV1NYeMT5Tq24Al', 'width': 1440}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ1RL2xePScC4RqAT7DJ7H538
,"Pati, Pati Regency, Central Java, Indonesia","{'location': {'lat': -6.7486733, 'lng': 111.0379232}, 'viewport': {'northeast': {'lat': -6.7315337, 'lng': 111.0770664}, 'southwest': {'lat': -6.772880799999999, 'lng': 111.0212888}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pati,ChIJDaZtcOTScC4RcPJS43Z6AgQ,,ChIJDaZtcOTScC4RcPJS43Z6AgQ,"['locality', 'political']",,,"[{'height': 795, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104723917853218384431"">A Google User</a>'], 'photo_reference': 'AUGGfZl0d2tEiQztmbsjFsihyJUolLPOAHYZr5x1u40Bvn2MUNcbJHXO4aGunaeAKNsvWT27VY8_h8NpzTdb6AsA9QUoQaucJp7QDZY4JvMIPCyxLxAE6T2oesU0MTpIHQcSApU-JtWzJRktbtOZNicPhiC-S_psleRJKf-05TWJUqScZPfk', 'width': 1440}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJDaZtcOTScC4RcPJS43Z6AgQ
