formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,url
"Kenyaen I, RT.01/RW.06, Krajan, Semawung, Kec. Purworejo, Kabupaten Purworejo, Jawa Tengah 54119, Indonesia","{'location': {'lat': -7.7600625, 'lng': 110.0161875}, 'viewport': {'northeast': {'lat': -7.758557770107278, 'lng': 110.0175788298927}, 'southwest': {'lat': -7.761257429892722, 'lng': 110.0148791701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Outbound Dewi Mass rides Semawung Purworejo,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101675019354772172580"">Evi Kurniawati</a>'], 'photo_reference': 'AUGGfZnZOTnvtxA2UaJHomsnnIV1GUT-NuowbublEtPkOT0ONfv075aQtu7zsr4xGtzAW_tb2l5gHCWPk5RuvTzlkrx_qB0VfSfFsG5bgMbeaO0FG5hFr5ZiHGC1sTrGKDAKqa9AUMh49iQdSyc1ivPaWs63RSqYRIOoFWNxkkMCmvj1TFTg', 'width': 2560}]",ChIJEYePOxfpei4RAqG1XM_c4LM,ChIJEYePOxfpei4RAqG1XM_c4LM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': '62Q8+XF Semawung, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4G62Q8+XF'}",4.3,204.0,https://www.google.com/maps/place/?q=place_id:ChIJEYePOxfpei4RAqG1XM_c4LM
"9XJ7+8PQ, Rw. I, Ngaglik, Kec. Gebang, Kabupaten Purworejo, Jawa Tengah 54191, Indonesia","{'location': {'lat': -7.6191673, 'lng': 109.9643529}, 'viewport': {'northeast': {'lat': -7.617924320107278, 'lng': 109.9659676298927}, 'southwest': {'lat': -7.620623979892722, 'lng': 109.9632679701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA LEDHOK SENDRONG,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115112665152387786441"">A Google User</a>'], 'photo_reference': 'AUGGfZn8plNgJA0WdHs54C7xX7am2wX7Yy3E8KZ7_lj3STv5Dn_9x84Ju_8XLy4e4agWeziWMyThrLeFnuv1fFgevze-EhG3LFJ_rSbtOQG8GOhNvUhJHhY9ADJuT4I67J9rYORksYF3AdjQVcGz5P7AJfnGDvlBUmST1Nce8N1Y05SOZRhh', 'width': 3096}]",ChIJBauAs9eVei4RCzqRLreT6wk,ChIJBauAs9eVei4RCzqRLreT6wk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,3.8,69.0,https://www.google.com/maps/place/?q=place_id:ChIJBauAs9eVei4RCzqRLreT6wk
"Jeketro, Kaligono, Kaligesing, Purworejo Regency, Central Java 54175, Indonesia","{'location': {'lat': -7.742167800000001, 'lng': 110.0911742}, 'viewport': {'northeast': {'lat': -7.740668570107278, 'lng': 110.0924539298927}, 'southwest': {'lat': -7.743368229892723, 'lng': 110.0897542701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Siklothok,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108623483004387554655"">Dihan Tantri</a>'], 'photo_reference': 'AUGGfZnAr339yxkfZyQTNQUAdR76o3Dko2H6kWxht-aIvoKIVHZSoTPW1ktFYDd6Bqh0MU1R-IGfy7z0NdOQS78ZZvo6OyscokVMulURc_6qLhApT5ZChns7S9Nma9sEs6_tblucPXrDo3UeLjDEdm7Q5paQOEIpeJhCRU15qEYN7SnqZqms', 'width': 4000}]",ChIJESnbTmLuei4R1X2EQidQwE4,ChIJESnbTmLuei4R1X2EQidQwE4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': '735R+4F Kaligono, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4G735R+4F'}",4.5,206.0,https://www.google.com/maps/place/?q=place_id:ChIJESnbTmLuei4R1X2EQidQwE4
"63HM+F3F, Krajan, Jatirejo, Kec. Kaligesing, Kabupaten Purworejo, Jawa Tengah 54175, Indonesia","{'location': {'lat': -7.7713063, 'lng': 110.0826735}, 'viewport': {'northeast': {'lat': -7.76995647010728, 'lng': 110.0840233298927}, 'southwest': {'lat': -7.772656129892724, 'lng': 110.0813236701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Silangit,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106746479124620075433"">andang purwoko</a>'], 'photo_reference': 'AUGGfZk5Kq6DWhrn-AL_Bp992ceeldr8Y-FOC4wq86a90e78s4_E33EVgckUVX2017G4eRHuW0wTeaPVgVQqL1eqlw1zbg2_qrg1VOZ8tddhZE_dJPB2JhGkciqdk_4H4e2PWxTR4mK50MFKNvaRyxlVsBo8KY2PdQ6ruPg8RP-EQz3NAf49', 'width': 4000}]",ChIJH8VI4gLvei4RS8gBJ9N2ZRg,ChIJH8VI4gLvei4RS8gBJ9N2ZRg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,4.3,189.0,https://www.google.com/maps/place/?q=place_id:ChIJH8VI4gLvei4RS8gBJ9N2ZRg
"Kalilo, Tlogoguwo, Kaligesing, Purworejo Regency, Central Java 54175, Indonesia","{'location': {'lat': -7.7516916, 'lng': 110.1198335}, 'viewport': {'northeast': {'lat': -7.750557520107279, 'lng': 110.1211345798927}, 'southwest': {'lat': -7.753257179892723, 'lng': 110.1184349201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Hutan Pinus Kalilo,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102671424566282012255"">Rion Corvinas</a>'], 'photo_reference': 'AUGGfZnX2IJVVDTDOqUMaMGFl2SSAahEXyoY9kLECH_pVfE4cWN8rvq8gg2QAXAntZOa7zWwWtjy69cRP8Qw0XnjKwdfCBxSmbmBKlEcS_ZqqezCyeH8WZ5M_Gi3ZUSjlcoa3NFUMdI-pPbj84FiEQMOsM4_gZhcFZVGcoBZ_RYcIKL3KfbL', 'width': 4624}]",ChIJc8CL1jjuei4RAUQxcAjzD-U,ChIJc8CL1jjuei4RAUQxcAjzD-U,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': '64X9+8W Tlogoguwo, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4G64X9+8W'}",4.4,1168.0,https://www.google.com/maps/place/?q=place_id:ChIJc8CL1jjuei4RAUQxcAjzD-U
"92X8+CC, Kaliangkep I, Guntur, Kec. Bener, Kabupaten Purworejo, Jawa Tengah, Indonesia","{'location': {'lat': -7.601484900000001, 'lng': 110.0189117}, 'viewport': {'northeast': {'lat': -7.600515250000002, 'lng': 110.0204701}, 'southwest': {'lat': -7.604393849999998, 'lng': 110.0142365}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pule Sibawi View,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102982505924255097387"">A Google User</a>'], 'photo_reference': 'AUGGfZm1YbeQkkfE4SXJZ2lBxQzMHGCoezSZ-CYAz_PD2DLn_dsycpkIbUIy3hCwMZa5gbO1_l1TauiddnnhxnRVAiuamIcv7Ljn-rF7Y5OJJ58EpsTqz7mxNCneqOFELKjrKX6rEnxzDt3Dx2ZN-rC3b_ptE7hnQFVg9Axjtcm1qi8cfPeT', 'width': 3840}]",ChIJ1fuupM-Vei4RzLTNNyrwZ6I,ChIJ1fuupM-Vei4RzLTNNyrwZ6I,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.7,3.0,https://www.google.com/maps/place/?q=place_id:ChIJ1fuupM-Vei4RzLTNNyrwZ6I
"Mranti, Krajan, Sukowuwuh, Kec. Bener, Kabupaten Purworejo, Jawa Tengah 54183, Indonesia","{'location': {'lat': -7.582446799999999, 'lng': 110.0403551}, 'viewport': {'northeast': {'lat': -7.580957020107276, 'lng': 110.0418012798927}, 'southwest': {'lat': -7.583656679892719, 'lng': 110.0391016201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Watusalang Sukowuwuh,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103810015984283531729"">A Google User</a>'], 'photo_reference': 'AUGGfZnJVWWnax2e1VB0TwAH0g-xwVi7b4f763FoR6VdTvHHYRbj0aQc8V99shLu2aHB1JOdrw0rCzR3n-2TEWuAzhKn91lAECkYBZqjnNR2OSQt023SKMQQ8wB11hxemd1lJVccYCoGrOlt0-ge1GpvwbpA6wJD2N7eWBQni13RITI6Hwi5', 'width': 1080}]",ChIJcUKH-uiVei4RYAHK9iTMh7Q,ChIJcUKH-uiVei4RYAHK9iTMh7Q,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': 'C29R+24 Sukowuwuh, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4GC29R+24'}",4.4,22.0,https://www.google.com/maps/place/?q=place_id:ChIJcUKH-uiVei4RYAHK9iTMh7Q
"No.KM. 3, Jl. Nglaris, Kayangan, Legetan, Kec. Bener, Kabupaten Purworejo, Jawa Tengah 54183, Indonesia","{'location': {'lat': -7.6069768, 'lng': 110.0385012}, 'viewport': {'northeast': {'lat': -7.605634870107276, 'lng': 110.0398347798927}, 'southwest': {'lat': -7.60833452989272, 'lng': 110.0371351201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kayangan Sunrise Point,"[{'height': 3728, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100078897499716797486"">Angga Adi</a>'], 'photo_reference': 'AUGGfZn7NwwTi0EyJYO_AshElSfwWeJl-daHfFzwWpQcrWr8QlixNO2iVtzssBmhWVr46cP3LXEwJlh5c7jYMZ_7AudJa0cm9diRIcg2T22IkTxYfnZiDHTw-8Dw1uAoraHi3qoe4p-M7BWeTkKuEvxbaOACFlYvJaLVM2432QO3m1MZ0M3N', 'width': 9007}]",ChIJb_RjF8qVei4R8yq_jDVw8Yw,ChIJb_RjF8qVei4R8yq_jDVw8Yw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': '92VQ+6C Legetan, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4G92VQ+6C'}",5.0,3.0,https://www.google.com/maps/place/?q=place_id:ChIJb_RjF8qVei4R8yq_jDVw8Yw
"927M+7FH, Krajan, Penungkulan, Kec. Bener, Kabupaten Purworejo, Jawa Tengah 54191, Indonesia","{'location': {'lat': -7.636801699999999, 'lng': 110.0337333}, 'viewport': {'northeast': {'lat': -7.635403070107278, 'lng': 110.0351585298927}, 'southwest': {'lat': -7.638102729892722, 'lng': 110.0324588701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bragolan Sky View,"[{'height': 1512, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104713234722348729253"">Miftakhudin udinese</a>'], 'photo_reference': 'AUGGfZmZaZaLX4VROo8ENDhs2a1B3irm515gCXkCDzDvTgcC9axIwIPwxxohmKeGNfGOGSk73M-9NGwdqSA_UGyDJXMynU2-L3J0tTNJpXbG4mH5MnH3OFXOhcDpboScM2QLgVDZulCpWQk2M2mhvMCVL_vB6_t4JP2rzvT4ciIno6_RjxXD', 'width': 2688}]",ChIJFQLNKy6Vei4RKzowt6F9DL4,ChIJFQLNKy6Vei4RKzowt6F9DL4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,3.0,https://www.google.com/maps/place/?q=place_id:ChIJFQLNKy6Vei4RKzowt6F9DL4
"733W+FQ4, Rejosari, Donorejo, Kec. Kaligesing, Kabupaten Purworejo, Jawa Tengah 54175, Indonesia","{'location': {'lat': -7.746356599999999, 'lng': 110.0969633}, 'viewport': {'northeast': {'lat': -7.744549920107277, 'lng': 110.0987187298927}, 'southwest': {'lat': -7.747249579892721, 'lng': 110.0960190701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Curug Siklotok, Curug Selangit","[{'height': 1366, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108394793678511980417"">Dian Cahyadi</a>'], 'photo_reference': 'AUGGfZnJCKKznq3KzdymnJPFsJ_ht5qng9LcMBypTLC2KHZpUjcauudtMrxzRyFjggmdl3Swm7DXDtPKE52h0fmMA0MK808gDNNk9IXPYMGvkQ0F78fMYdNTU0OOy9FDtfVFzVZ05V4cN-XHiX5TWZY6TRSC9nCPjwCl0IFSf6O2M46zg70e', 'width': 2048}]",ChIJG9wVlWDuei4R6aB-LutUVkc,ChIJG9wVlWDuei4R6aB-LutUVkc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,4.4,30.0,https://www.google.com/maps/place/?q=place_id:ChIJG9wVlWDuei4R6aB-LutUVkc
