formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,url
"Area Hutan/ Sawah, Kedungbanjar, Sambeng, Lamongan Regency, East Java 62284, Indonesia","{'location': {'lat': -7.253248699999999, 'lng': 112.2918024}, 'viewport': {'northeast': {'lat': -7.251898870107276, 'lng': 112.2931522298927}, 'southwest': {'lat': -7.25459852989272, 'lng': 112.2904525701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Citro,"[{'height': 2248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116870998264028047306"">Yoga Firmansyah</a>'], 'photo_reference': 'AUGGfZlXJE6kOkQanobJzZth8nrFtmJSoP83VN7Xrv-u8XAI87KxNrgy1qApZ4gVkj1RwAJZKdb-h8K7loTUpR0qPwMF62DrAfzZ-0eNaZWY4zVvLCDo3bIVSDkr2GRCQmdA-m9UKWQMqFnsRbOXOrWJlucXn4PKQefuBn1_-RXvWGu3CrM', 'width': 4000}]",ChIJIZG7aFgfeC4RD8AxHGfTpVQ,ChIJIZG7aFgfeC4RD8AxHGfTpVQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.1,21.0,{'open_now': False},"{'compound_code': 'P7WR+PP Kedungbanjar, Lamongan Regency, East Java, Indonesia', 'global_code': '6P4JP7WR+PP'}",https://www.google.com/maps/place/?q=place_id:ChIJIZG7aFgfeC4RD8AxHGfTpVQ
"indomaret, Jl. Raya Mantup masuk gang depan, Bulu, Tugu, Kec. Mantup, Kabupaten Lamongan, Jawa Timur 62283, Indonesia","{'location': {'lat': -7.2644222, 'lng': 112.3564733}, 'viewport': {'northeast': {'lat': -7.263094770107279, 'lng': 112.3579618798927}, 'southwest': {'lat': -7.265794429892723, 'lng': 112.3552622201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Istana Gunung Mas 27,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104511814586683602729"">Naja Muddin</a>'], 'photo_reference': 'AUGGfZlXU_jwCzGIWM3ck_FaXJmf9ye_gWQ4r3DxECPJsxwhP7_6Q8LwTgWotmtJxgbtR2Bebk9lg_3zYhyFSNdBHe22gyN9yHo0X_x7ojzBo4y9fSJrQB-i7xcRZGwDyGmXnD4f39MBv7FJiMy31N3aYee90Ua3M9jGi15dp-0xo5KjM84X', 'width': 4160}]",ChIJcyQYdj8ceC4Rrehd8VwmMq8,ChIJcyQYdj8ceC4Rrehd8VwmMq8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.1,749.0,{'open_now': False},"{'compound_code': 'P9P4+6H Tugu, Lamongan Regency, East Java, Indonesia', 'global_code': '6P4JP9P4+6H'}",https://www.google.com/maps/place/?q=place_id:ChIJcyQYdj8ceC4Rrehd8VwmMq8
"R7R5+4QR, Jamblang, Pangkatrejo, Kec. Sugio, Kabupaten Lamongan, Jawa Timur 62256, Indonesia","{'location': {'lat': -7.159637699999999, 'lng': 112.2593824}, 'viewport': {'northeast': {'lat': -7.158228620107279, 'lng': 112.26221155}, 'southwest': {'lat': -7.160928279892723, 'lng': 112.25843935}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jamblang Melon Garden,,ChIJuzQ3zxf1dy4RVoPJ9-EsN4E,ChIJuzQ3zxf1dy4RVoPJ9-EsN4E,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJuzQ3zxf1dy4RVoPJ9-EsN4E
"XF85+349, Area Sawah, Blawi, Kec. Karangbinangun, Kabupaten Lamongan, Jawa Timur, Indonesia","{'location': {'lat': -7.0348308, 'lng': 112.4578538}, 'viewport': {'northeast': {'lat': -7.033874870107278, 'lng': 112.46109635}, 'southwest': {'lat': -7.036574529892722, 'lng': 112.45677295}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hawin's,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105809099633185717136"">A Google User</a>'], 'photo_reference': 'AUGGfZlNEnR8sX0eJqKyccdk_KuhiHt3q_FHShUi8jPAnFg4csfKmjaouOY1Q1e8dx9il4APOTIKEJ3ptHe3HYhdWS7OLeALchdwTtJb9cGwtLPzsCvHj_-Ng7PI-p8iu_xhz9xmOFvkcJiSJqH1anONLg8wrUWUSK_8TN_HV4QBnrMdPOgz', 'width': 3264}]",ChIJfwTwK_Xldy4R_TeJJH86Y_I,ChIJfwTwK_Xldy4R_TeJJH86Y_I,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,3.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJfwTwK_Xldy4R_TeJJH86Y_I
"Q7VH+PP4, Area Sawah, Deketagung, Kec. Sugio, Kabupaten Lamongan, Jawa Timur 62256, Indonesia","{'location': {'lat': -7.205733700000001, 'lng': 112.2793199}, 'viewport': {'northeast': {'lat': -7.204420320107277, 'lng': 112.2806729298927}, 'southwest': {'lat': -7.207119979892721, 'lng': 112.2779732701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wago Edukasi,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104760240669780343101"">Ahmad Rifqi Affansuri</a>'], 'photo_reference': 'AUGGfZlZa-7jEvQgxBLi4721qgi9dJlAtSGzNc_JzU7CYaxIuO6PUsl8uSyDr-eZ5HKMRcMVE__f67NgcpugEeUNWimAE3-rf5vEZ3cK3Li4l6iTTgtVLSHchc-UZr95BK3KOKxvuCLMLfQsDqxaTxvbHk9YrJerewE8nhbAVNOdjgyVNfx8', 'width': 1920}]",ChIJi112D3z1dy4R9BejQgYCRn0,ChIJi112D3z1dy4R9BejQgYCRn0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,61.0,,,https://www.google.com/maps/place/?q=place_id:ChIJi112D3z1dy4R9BejQgYCRn0
"X649+QM2, Sawah, Kendal, Kec. Sekaran, Kabupaten Lamongan, Jawa Timur 62261, Indonesia","{'location': {'lat': -7.0431119, 'lng': 112.2191509}, 'viewport': {'northeast': {'lat': -7.041861520107276, 'lng': 112.2205773798927}, 'southwest': {'lat': -7.04456117989272, 'lng': 112.2178777201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Wisata Bendung Gerak Babat,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117215334440798393854"">imam muttakin</a>'], 'photo_reference': 'AUGGfZkYrKopc5GtV_D-GvebpiYb06MGa9sevKOe97-s5BxNudIzOkoBkJBsidxUqFPya7jOTn6qwwfD4JP4zFpBshvQezapazf7l-WcgoIaOhE2mawKh19Ux5Z5fCUgXCPAd9ICDedBpj2XwXHzwQ3vcXlFNaZu4-xuVhAragA24x9bMGzs', 'width': 4000}]",ChIJVaLpQKOSdy4R_sFBNKhUDrM,ChIJVaLpQKOSdy4R_sFBNKhUDrM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.3,229.0,,,https://www.google.com/maps/place/?q=place_id:ChIJVaLpQKOSdy4R_sFBNKhUDrM
"28CW+35, Sawah, Godog, Kec. Laren, Kabupaten Lamongan, Jawa Timur, Indonesia","{'location': {'lat': -6.979778, 'lng': 112.3454796}, 'viewport': {'northeast': {'lat': -6.978428170107278, 'lng': 112.3468294298927}, 'southwest': {'lat': -6.981127829892722, 'lng': 112.3441297701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,nyore nyore,,ChIJJbRXUjzvdy4RTZOhBsRf9w4,ChIJJbRXUjzvdy4RTZOhBsRf9w4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJJbRXUjzvdy4RTZOhBsRf9w4
"P752+37P, Dringu, Pataan, Kec. Sambeng, Kabupaten Lamongan, Jawa Timur 62284, Indonesia","{'location': {'lat': -7.292165, 'lng': 112.250783}, 'viewport': {'northeast': {'lat': -7.290818870107279, 'lng': 112.2521329298927}, 'southwest': {'lat': -7.293518529892723, 'lng': 112.2494332701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sendang Dringu Kidul,,ChIJsQXkxx0feC4RXXyYJ1dKU2s,ChIJsQXkxx0feC4RXXyYJ1dKU2s,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJsQXkxx0feC4RXXyYJ1dKU2s
"X647+PMM, Gilis, Simorejo, Kec. Widang, Kabupaten Tuban, Jawa Timur 62383, Indonesia","{'location': {'lat': -7.043164099999999, 'lng': 112.2141815}, 'viewport': {'northeast': {'lat': -7.041815720107277, 'lng': 112.2155365298927}, 'southwest': {'lat': -7.04451537989272, 'lng': 112.2128368701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tourism Bridge of Love,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111071946324854061540"">A Google User</a>'], 'photo_reference': 'AUGGfZnJcw1ZyYWyfldDOuyzVLTcFPjOiznJt0-EiG6vSR-v7fNvkYj_U7c6atLR4fP3Yggvnh7WJdEtN3ofTSDyB8GsVBbBSRvZRLyGB66rUR0StBB0SSeVHY8AcqhENcF9CqBKT6J74k6lKwyRIdkd3-Zpley-VnPlkg_yIxlggAV-2WW6', 'width': 4160}]",ChIJ-SfNDpiSdy4Rq1HWpL72c7U,ChIJ-SfNDpiSdy4Rq1HWpL72c7U,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.2,74.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ-SfNDpiSdy4Rq1HWpL72c7U
"Rangge, Sukomulyo, Lamongan, Lamongan Regency, East Java 62216, Indonesia","{'location': {'lat': -7.1234813, 'lng': 112.411468}, 'viewport': {'northeast': {'lat': -7.122083820107278, 'lng': 112.4128359798927}, 'southwest': {'lat': -7.124783479892722, 'lng': 112.4101363201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ponds Bandung Lamongan,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118107016608000173038"">A Google User</a>'], 'photo_reference': 'AUGGfZkjXdqdC7s_S3cp8Qsq0YneIU9vcOGIZ-GnwAAxeYOme7t8Hhgv_pEfpVceO5uvlhZyZb4gclzg9TevN23d-U8SCzd8RYZ_mmZeAZSb27Lz58AWtTTT-R62AR-e7ll--iWkvB0FaEmTCvnKKfoB8mGGnSUoxsGwQdENmOW-t1lCGb6I', 'width': 2448}]",ChIJHVwUpUz3dy4RMArH8c_KEy0,ChIJHVwUpUz3dy4RMArH8c_KEy0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,4.1,756.0,{'open_now': True},"{'compound_code': 'VCG6+JH Sukomulyo, Lamongan Regency, East Java, Indonesia', 'global_code': '6P4JVCG6+JH'}",https://www.google.com/maps/place/?q=place_id:ChIJHVwUpUz3dy4RMArH8c_KEy0
"P784+HJW, Area Sawah/ Kebun, Pataan, Kec. Sambeng, Kabupaten Lamongan, Jawa Timur 62284, Indonesia","{'location': {'lat': -7.283703999999999, 'lng': 112.257793}, 'viewport': {'northeast': {'lat': -7.282508370107278, 'lng': 112.2590576798927}, 'southwest': {'lat': -7.285208029892722, 'lng': 112.2563580201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Lanang,,ChIJCZUIL3wfeC4RwQAVLvsDINA,ChIJCZUIL3wfeC4RwQAVLvsDINA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJCZUIL3wfeC4RwQAVLvsDINA
"XC7F+R42, Mengai, Sukorejo, Kec. Karangbinangun, Kabupaten Lamongan, Jawa Timur 62293, Indonesia","{'location': {'lat': -7.035489999999999, 'lng': 112.4227568}, 'viewport': {'northeast': {'lat': -7.034122020107277, 'lng': 112.4241075298927}, 'southwest': {'lat': -7.036821679892721, 'lng': 112.4214078701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SAWAH ATAU TAMBAK MENGAI,,ChIJ3ZU6-ebvdy4RwCNTFDR78Ok,ChIJ3ZU6-ebvdy4RwCNTFDR78Ok,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ3ZU6-ebvdy4RwCNTFDR78Ok
