formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,plus_code,rating,user_ratings_total,opening_hours,url
"Kuripan, Banjarmasin Timur, Banjarmasin City, South Kalimantan, Indonesia","{'location': {'lat': -3.3266917, 'lng': 114.6207745}, 'viewport': {'northeast': {'lat': -3.3197301, 'lng': 114.62605}, 'southwest': {'lat': -3.33547, 'lng': 114.6040289}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kuripan,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104717622648724680986"">A Google User</a>'], 'photo_reference': 'AUGGfZmXC5XmdrmzgDOmlktjrtmrN-zwI30g6db51c5lPHeFlk1raNny1wn_7rmBPdrdTXLTfUN6ANeCnYBHDTHUDT6E62X1-6MFXYN422jE4quZpAVuy7CV4544CjsAF8dgbr4Ba-uYWRlcOn2WGgGfAUb_NkFFr1M0SS9IqS1CjaAuz_Ht', 'width': 3096}]",ChIJt6Go8_4j5C0RZXmBxJ1p5Fk,ChIJt6Go8_4j5C0RZXmBxJ1p5Fk,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJt6Go8_4j5C0RZXmBxJ1p5Fk
"Sungai Miai, Banjarmasin Utara, Banjarmasin City, South Kalimantan, Indonesia","{'location': {'lat': -3.292817, 'lng': 114.5940509}, 'viewport': {'northeast': {'lat': -3.2864701, 'lng': 114.60138}, 'southwest': {'lat': -3.304464, 'lng': 114.588313}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Miai,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109030134812088165816"">Hairanihafidz Hafidz</a>'], 'photo_reference': 'AUGGfZkuSkphJH-qUNjOum19YxPzJQaESIOGzfizyzCJQnvo2SzWAq1tNLuuEPWoMQ7Jn1xx4eXtLBRaaCZwXL1GvRvZlg05Xlmth_NaiNWiUlLQcbk1xf174dM_EywE9cCHRvSIQ8uPy91SJtJe1LyK6CFotbeez_FY21ClkwuWkkjRiN2v', 'width': 2448}]",ChIJE7nHJKAj5C0RGI9hoVuH3QU,ChIJE7nHJKAj5C0RGI9hoVuH3QU,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJE7nHJKAj5C0RGI9hoVuH3QU
"Jalan Banua Anyar RT.1, Benua Anyar, Banjarmasin Timur, Benua Anyar, Kec. Banjarmasin Tim., Kota Banjarmasin, Kalimantan Selatan 70239, Indonesia","{'location': {'lat': -3.3084032, 'lng': 114.6192556}, 'viewport': {'northeast': {'lat': -3.306956670107277, 'lng': 114.6205923798927}, 'southwest': {'lat': -3.309656329892722, 'lng': 114.6178927201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Water Boom Banua Anyar,"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101738273092694809975"">Rizal Andin</a>'], 'photo_reference': 'AUGGfZkSAVQWTEFEMcirsd-GuD2Mpziau87cRF1_VJFcrUuhYdxEwsr7nkM9dmEATTsMF3r1I0nm-4UILOq2RlRkAdscdb7_6eXMx5znz5w0kLBPme4wnEb53clhIOQ3f7PXgrL8CgYZCbsiRkxPt_dZxw4QmChfY7m-CrEkSTyNCxrKhev6', 'width': 4208}]",ChIJ49lEdIoj5C0R-5Fbc2R-LO8,ChIJ49lEdIoj5C0R-5Fbc2R-LO8,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': 'MJR9+JP Benua Anyar, Banjarmasin City, South Kalimantan, Indonesia', 'global_code': '6P8PMJR9+JP'}",3.9,1161.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ49lEdIoj5C0R-5Fbc2R-LO8
"Pekapuran Raya, Banjarmasin Timur, Banjarmasin City, South Kalimantan, Indonesia","{'location': {'lat': -3.3357153, 'lng': 114.6066706}, 'viewport': {'northeast': {'lat': -3.327285, 'lng': 114.6138161}, 'southwest': {'lat': -3.339905, 'lng': 114.597283}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pekapuran Raya,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100665247402163614414"">A Google User</a>'], 'photo_reference': 'AUGGfZnZb9U4aTm1qw8Bq-ha52pHPqE6oO8LT4nn1jA2VaESbNhVNOnrtl7GKxivOOMNFV398BVWcy41Hc4M0emYl95RNvoAxMsMBfk19Am87-yaL7f6YKfExCOlVwmM7me66u7vF3qdz4o7msEqH65HAr0i2bT7XFB3qAXcJdB-PCiBOMqI', 'width': 3456}]",ChIJ37vVu1kh5C0RiWOGOAXzICg,ChIJ37vVu1kh5C0RiWOGOAXzICg,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ37vVu1kh5C0RiWOGOAXzICg
"Telaga Biru, Banjarmasin Barat, Banjarmasin City, South Kalimantan, Indonesia","{'location': {'lat': -3.3281093, 'lng': 114.5673255}, 'viewport': {'northeast': {'lat': -3.322539, 'lng': 114.5758939}, 'southwest': {'lat': -3.333177, 'lng': 114.5549691}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telaga Biru,,ChIJI735Wyki5C0RnydOaU66P60,ChIJI735Wyki5C0RnydOaU66P60,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJI735Wyki5C0RnydOaU66P60
"Sungai Jingah, Banjarmasin Utara, Banjarmasin City, South Kalimantan, Indonesia","{'location': {'lat': -3.3008573, 'lng': 114.6079442}, 'viewport': {'northeast': {'lat': -3.2801581, 'lng': 114.6249511}, 'southwest': {'lat': -3.3166061, 'lng': 114.601633}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Jingah,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103526984517132831458"">A Google User</a>'], 'photo_reference': 'AUGGfZnmjNS3ODWESjcVjyJxJ_z1soRMh6Xx96qng5uSyouJ1b34XNjGxi1Xe8SD4yYNFbtRk2o3SIJ2TEbgpXZP0pc1FaQgwSWZLx7D8SUg1pmc7TeeuFTfycdXJ-BeFqNBhPgzsw_1SPTiGzQhkLJj_4PwXlowCxUQh1a9NQObrcJpGaCP', 'width': 720}]",ChIJgZsbAoQj5C0RhOJo4TPYBSQ,ChIJgZsbAoQj5C0RhOJo4TPYBSQ,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJgZsbAoQj5C0RhOJo4TPYBSQ
"Pangeran, Banjarmasin Utara, Banjarmasin City, South Kalimantan, Indonesia","{'location': {'lat': -3.2964692, 'lng': 114.5866274}, 'viewport': {'northeast': {'lat': -3.2866629, 'lng': 114.589755}, 'southwest': {'lat': -3.3041251, 'lng': 114.5796151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pangeran,,ChIJ7-AMwqcj5C0RahiAC-kvoPY,ChIJ7-AMwqcj5C0RahiAC-kvoPY,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7-AMwqcj5C0RahiAC-kvoPY
"Karang Mekar, Banjarmasin Timur, Banjarmasin City, South Kalimantan, Indonesia","{'location': {'lat': -3.3316985, 'lng': 114.6059283}, 'viewport': {'northeast': {'lat': -3.326732, 'lng': 114.617388}, 'southwest': {'lat': -3.337765, 'lng': 114.6021461}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Karang Mekar,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103691845233720786061"">ilham gorden</a>'], 'photo_reference': 'AUGGfZmdglzOeG_2ofM83Y-5yiQPCqjYkZrm9t0_BaOSgwJDbhJBGEJhv1tIV_775JLn6kUW2PuiNOKPhoKBzkaK9OP1tuQcEwZ-I-UwC_Uk_VY50SUGmZgdCIPTWYBbBbOdFWJb_QEYAWB6H3K__fdYUih-8wBaoH1O4_c1kcuBPXasfxwv', 'width': 4128}]",ChIJj4m4r1ch5C0RdEyF32KoBQ4,ChIJj4m4r1ch5C0RdEyF32KoBQ4,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJj4m4r1ch5C0RdEyF32KoBQ4
"Pemurus Luar, Banjarmasin Timur, Banjarmasin City, South Kalimantan, Indonesia","{'location': {'lat': -3.3505537, 'lng': 114.6341356}, 'viewport': {'northeast': {'lat': -3.332268, 'lng': 114.6410579}, 'southwest': {'lat': -3.3621959, 'lng': 114.617385}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemurus Luar,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100253314038108460751"">O31 A&#39;2</a>'], 'photo_reference': 'AUGGfZk5QDJjrkM5Qk8Ntu7JLGsDAUaGVG04EREKl_S9SdUqokqBAhu4wc9enlKrgCBwjuRzD0QdVB5rdDLbeMvowcTasocEBJ7jEUhC7mltjwQOwYX-VY4-TtL4wo2a2kv56fgBd8q33AwAvrNINZ9yA6gJsTdZFc0aggsLl8dDPh3Pv_TS', 'width': 3120}]",ChIJU85fx7cm5C0R3nk6-aNH5yY,ChIJU85fx7cm5C0R3nk6-aNH5yY,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJU85fx7cm5C0R3nk6-aNH5yY
"Gadang, Banjarmasin Tengah, Banjarmasin City, South Kalimantan, Indonesia","{'location': {'lat': -3.3186935, 'lng': 114.596278}, 'viewport': {'northeast': {'lat': -3.3154659, 'lng': 114.599553}, 'southwest': {'lat': -3.321519, 'lng': 114.592782}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gadang,,ChIJ82kU2-kj5C0RmYlV0lK118o,ChIJ82kU2-kj5C0RmYlV0lK118o,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ82kU2-kj5C0RmYlV0lK118o
"Sungai Baru, Banjarmasin Tengah, Banjarmasin City, South Kalimantan, Indonesia","{'location': {'lat': -3.3217714, 'lng': 114.5944743}, 'viewport': {'northeast': {'lat': -3.320454870107278, 'lng': 114.5957886798927}, 'southwest': {'lat': -3.323154529892722, 'lng': 114.5930890201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Patung Bakantan,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110287580143770385576"">A Google User</a>'], 'photo_reference': 'AUGGfZkC7cuai-Wf3fWh2CzB6GzwLMOZvG3aTTG_RE6PoI8B0eo-OQ0SjsfSIyBGBXUNT7SAbLV0Fvcr9tEunADiQ_hhCYZE66Tc2QD1huzyUklu0YPXtN0BaLES5rlRDKK2c3ZJMf7vW8mBLvshpz0Nw0xJuCG3K8HIWO64LhhWUTBwDw-c', 'width': 4080}]",ChIJ6Wa3Jskj5C0R0EI-h8pTorw,ChIJ6Wa3Jskj5C0R0EI-h8pTorw,"['point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': 'MHHV+7Q Sungai Baru, Banjarmasin City, South Kalimantan, Indonesia', 'global_code': '6P8PMHHV+7Q'}",4.6,2263.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ6Wa3Jskj5C0R0EI-h8pTorw
"MJR3+M9G, Sungai Jingah, Banjarmasin Utara, Banjarmasin City, South Kalimantan 70122, Indonesia","{'location': {'lat': -3.3083173, 'lng': 114.6034518}, 'viewport': {'northeast': {'lat': -3.306978770107277, 'lng': 114.6048223798927}, 'southwest': {'lat': -3.309678429892722, 'lng': 114.6021227201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jahri Saleh Zoo,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103398039914497423361"">A Google User</a>'], 'photo_reference': 'AUGGfZlbLqrL5PNDktKB5CLxWtonUDINhl-qjeHIn95Yoceo4fNYLE4jCcY0d_radJqBDxxA925QgreWn7LhJUDuvp9tJ1zrFGXWrnqgWTXUwAZ8Axmn_bDZ5XHDOtq61IgYOdRCQQN-cGbzXTunssEFCHS-RxICur2-Gs9Z5ivib9tx_4Se', 'width': 4208}]",ChIJ3U0DxJMj5C0RFptufzJFWxs,ChIJ3U0DxJMj5C0RFptufzJFWxs,"['zoo', 'point_of_interest', 'establishment']",OPERATIONAL,,3.7,590.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ3U0DxJMj5C0RFptufzJFWxs
