business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,price_level,permanently_closed,url
OPERATIONAL,"7C6R+FGM, Ciptagumati, East Cikalong, West Bandung Regency, West Java 40556, Indonesia","{'location': {'lat': -6.7387923, 'lng': 107.4413022}, 'viewport': {'northeast': {'lat': -6.737399820107277, 'lng': 107.4423707298927}, 'southwest': {'lat': -6.740099479892721, 'lng': 107.4396710701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemanacingan Wa dadang,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100996164588414146797"">udin hasanudin</a>'], 'photo_reference': 'AUGGfZnzwiF0lUNPQtu1Zp5M-S58Ty8t35Lcou7WlatC9dCkAfqIoiclybIhcUgBv4G1qKkz7urq0onu5AOrpaeeQcVV2kn1kaN0LRPB8flz6Yr5sh5sJ8MhFRjQzcD7lTJ2t_2U5shD4VI-46U3wD8B_jI2nFW1FGDPvsR3uzaBRofGj0PP', 'width': 1920}]",ChIJBXCbcncDaS4REu0MgDAD720,,5.0,ChIJBXCbcncDaS4REu0MgDAD720,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJBXCbcncDaS4REu0MgDAD720
OPERATIONAL,"7F29+3HW, Mandalamukti, East Cikalong, West Bandung Regency, West Java 40556, Indonesia","{'location': {'lat': -6.7497437, 'lng': 107.4688917}, 'viewport': {'northeast': {'lat': -6.748391020107279, 'lng': 107.4702473798927}, 'southwest': {'lat': -6.751090679892723, 'lng': 107.4675477201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saymooo Ranch,"[{'height': 1008, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113044375959565044853"">Dadi Sudarmadi</a>'], 'photo_reference': 'AUGGfZk3ar9fy1S7KmYf2NWeDkkMGMKHhasBz90XuRHuNaEv7J0YThuXuO3n9o4vM_MgXi1new0GE-qCvTe4JOwsDCaX0vEERkiNZT9RQJjvm31oDOfBKWLiMRUccMds37JPOYCOUMRyVOFh44-Tw02ZoKI6Mfut8ZrLH0tadwAmo0GjRd0L', 'width': 1792}]",ChIJ--ZUlLcCaS4R_tfAALlo0hI,,4.2,ChIJ--ZUlLcCaS4R_tfAALlo0hI,"['tourist_attraction', 'restaurant', 'food', 'point_of_interest', 'establishment']",190.0,{'open_now': False},2.0,,https://www.google.com/maps/place/?q=place_id:ChIJ--ZUlLcCaS4R_tfAALlo0hI
OPERATIONAL,"Kp.Cisauheun, Cikalong, Kec. Cikalong Wetan, Kabupaten Bandung Barat, Jawa Barat 40556, Indonesia","{'location': {'lat': -6.7408337, 'lng': 107.4259856}, 'viewport': {'northeast': {'lat': -6.739483870107279, 'lng': 107.4273354298927}, 'southwest': {'lat': -6.742183529892722, 'lng': 107.4246357701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Wisata Olahraga Sunah Berkuda Dan Memanah,"[{'height': 936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109910253373867174528"">Asep Achmad</a>'], 'photo_reference': 'AUGGfZmPx2s0k0jDXvAtKeBU1s2FfHGq9I74yxXqiYPQDTlhskCPXzDtVCfpC1GhYeprP-VfJ5hy6koT1MPKW1ES8vB02JlOORrc-STr5ONIvLw4mdh9KgvQrRujKCfUecbeQd13ShqnQlw2Qc6iW6JAqGWosHQzUBfvmWkvymNJi7-_XPRX', 'width': 625}]",ChIJQ9PZ4U0DaS4RrSQvUPYqO4c,"{'compound_code': '7C5G+M9 Cikalong, West Bandung Regency, West Java, Indonesia', 'global_code': '6P597C5G+M9'}",5.0,ChIJQ9PZ4U0DaS4RrSQvUPYqO4c,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJQ9PZ4U0DaS4RrSQvUPYqO4c
OPERATIONAL,"7F4W+QCG, Ganjarsari, East Cikalong, West Bandung Regency, West Java 40556, Indonesia","{'location': {'lat': -6.7430629, 'lng': 107.4960873}, 'viewport': {'northeast': {'lat': -6.741717820107278, 'lng': 107.4974429798927}, 'southwest': {'lat': -6.744417479892721, 'lng': 107.4947433201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung paninengan cimenteng,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116946742139299244851"">A Google User</a>'], 'photo_reference': 'AUGGfZm4lIMDxyaEdWz4bkth-q4ppZRx02KPM8OkXRGEpXBX0UFbwXKt2yegwhbdAVa0USJmGn64f_Yzi7DTMc2uSw2g34Aa36n8uHpOBpIZ83pRSSacmxjFxctxVFD8uXwZ9yW7usgogoFXR2znlNHKtgC-eaOcUbSFXEO4RL_onIOc8nZo', 'width': 3264}]",ChIJg9UEPZMdaS4RleUmZprINBA,,5.0,ChIJg9UEPZMdaS4RleUmZprINBA,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJg9UEPZMdaS4RleUmZprINBA
OPERATIONAL,"Jl. Nasional 4 No.310, Ciptagumati, Kec. Cikalong Wetan, Kabupaten Bandung Barat, Jawa Barat 40556, Indonesia","{'location': {'lat': -6.7434574, 'lng': 107.4441832}, 'viewport': {'northeast': {'lat': -6.742257270107277, 'lng': 107.4454866298927}, 'southwest': {'lat': -6.744956929892721, 'lng': 107.4427869701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lap kontes burung cbc,"[{'height': 912, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115896308507572172875"">A Google User</a>'], 'photo_reference': 'AUGGfZnmfGCFHyJNB1F9EoVyNuspiG0HpKLK0V_cqk8a_pCcoVJcjt_7EqkGj9WrvAEqMLS7i9vprh3nfjkzFXGALY0PSI-sM1dNMw8k4D3g53EJJ767yGkStWHLHuF94MLL4OiSlndFBT29qYsD2FLzKHDHHOJspM3vyZD5Oi4T92ipi2-n', 'width': 596}]",ChIJUxwRnyIDaS4RPh8f3v1pQg0,"{'compound_code': '7C4V+JM Ciptagumati, West Bandung Regency, West Java, Indonesia', 'global_code': '6P597C4V+JM'}",4.5,ChIJUxwRnyIDaS4RPh8f3v1pQg0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJUxwRnyIDaS4RPh8f3v1pQg0
OPERATIONAL,"6CX8+4W4, Mandala Mukti Selagombong, Kanangasari, Kec. Cikalong Wetan, Kabupaten Bandung Barat, Jawa Barat 40556, Indonesia","{'location': {'lat': -6.7522327, 'lng': 107.4173286}, 'viewport': {'northeast': {'lat': -6.750846970107277, 'lng': 107.4186580798927}, 'southwest': {'lat': -6.753546629892721, 'lng': 107.4159584201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cikalong Wetan View,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115102336286981075682"">Sunda Motekar</a>'], 'photo_reference': 'AUGGfZlro8T9I82pV7SoC4yzotAvfKe7qwXaGntuLqvGSrIX_fWVwq6WTTK5awnux3bNcloyoFhXsrfoLXY7U1ei9zyRPgm83Al5vV8JU1TFElo6vh7NPB-ZqiFxmSIPmsu5isloLVlOrNNYGsoxFtree4F6RwV3t6e-EZSrIQTBiq49m5v-', 'width': 2298}]",ChIJX9rjlA8DaS4RoWg3lt-ntyw,,4.8,ChIJX9rjlA8DaS4RoWg3lt-ntyw,"['point_of_interest', 'establishment']",8.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJX9rjlA8DaS4RoWg3lt-ntyw
,"Cikalong, East Cikalong, West Bandung Regency, West Java, Indonesia","{'location': {'lat': -6.7383663, 'lng': 107.4382841}, 'viewport': {'northeast': {'lat': -6.6923923, 'lng': 107.4756516}, 'southwest': {'lat': -6.768691, 'lng': 107.3810045}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cikalong,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116480811847075833108"">suci rahmawati .R</a>'], 'photo_reference': 'AUGGfZkTRPLWTHdDU5qw9cOgWgNvfDXOw3Vf_8VpjXbCiTw_VQtI2X7x2GQWMyqnOWUWfrXN6JzQilBfi4l1p6VKYlzWJ7l8DbU3J8u1aIRLl99H68uZbH6wpKd62ALzfxp_6qKG3rdXc4hjoGm-MLbCf5nNeZy5mhC38vlxLoqZf6J0kLSQ', 'width': 3264}]",ChIJk30z7c4CaS4RgMUo_PHoAQQ,,,ChIJk30z7c4CaS4RgMUo_PHoAQQ,"['locality', 'political']",,,,,https://www.google.com/maps/place/?q=place_id:ChIJk30z7c4CaS4RgMUo_PHoAQQ
OPERATIONAL,"7C5R+C2P, Ciptagumati, East Cikalong, West Bandung Regency, West Java 40556, Indonesia","{'location': {'lat': -6.741721699999999, 'lng': 107.4401076}, 'viewport': {'northeast': {'lat': -6.740264220107278, 'lng': 107.4415154298927}, 'southwest': {'lat': -6.742963879892722, 'lng': 107.4388157701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Blok M,"[{'height': 3267, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101273419402563091586"">A Google User</a>'], 'photo_reference': 'AUGGfZm6Tul1Fgj_NiHCOoSDqrGdoumftBj16WMGw_yeHtEBDcJwLHGEpC6eiyOAvEH2e29vNCZ7MJL1aPoshZEf7UTBQ8Yo1bUyWK24dOMukUrSGsp16SRmtGzKGAvAarX8atyeGQqSQs9NcDI7JoheXNqpzRef13qMrv4h7_8UANMIne8x', 'width': 2340}]",ChIJJ3qp7CkDaS4Rs56Bs8cf_ms,,5.0,ChIJJ3qp7CkDaS4Rs56Bs8cf_ms,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJJ3qp7CkDaS4Rs56Bs8cf_ms
OPERATIONAL,"7C6Q+P2M, Jl. Cigintung, Ciptagumati, Kec. Cikalong Wetan, Kabupaten Bandung Barat, Jawa Barat 40556, Indonesia","{'location': {'lat': -6.7381521, 'lng': 107.437556}, 'viewport': {'northeast': {'lat': -6.736799570107278, 'lng': 107.4389375798927}, 'southwest': {'lat': -6.739499229892722, 'lng': 107.4362379201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,turun bis,"[{'height': 4064, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100519701669153529138"">A Google User</a>'], 'photo_reference': 'AUGGfZl-5qaSgcCw1M5_HljNerWzoPAdcp8B2q69KSSLzIesk7SPCDqD7sX1FCTOBI9jzQKPw0iGRLCHF6Vkn06XJCdD-TvzKdf-rdykABCDyOvwBeBcFZz99UJsjDnN8MHQgoCKpukxdkv-t6Ncl2RegG96LjxYmR5wLUCOMYZhwaMHoBYX', 'width': 3048}]",ChIJ54oMnfgDaS4RLhvSYqKE30Q,,4.7,ChIJ54oMnfgDaS4RLhvSYqKE30Q,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ54oMnfgDaS4RLhvSYqKE30Q
OPERATIONAL,"6FXH+QQM, Jl. Perbukitan, Ganjarsari, Kec. Cikalong Wetan, Kabupaten Bandung Barat, Jawa Barat 40556, Indonesia","{'location': {'lat': -6.750528699999999, 'lng': 107.479421}, 'viewport': {'northeast': {'lat': -6.749191570107278, 'lng': 107.4807415798927}, 'southwest': {'lat': -6.751891229892721, 'lng': 107.4780419201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Zuhen extreme corp,"[{'height': 2136, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106649175131307895370"">Suhen Suhendar</a>'], 'photo_reference': 'AUGGfZk7wa5n_GZ-3iJOVITCf39kmy90i3YTnoLOvTJwf14JLewvH1RVOm4-OwKz3oF6nxT8BXxkx6EdwVPWdvumqbaNbwcaeusQ0kFsU-On4Ipi_rSVDYXSKKL81gB0xpAhqSABCwhfbQ73OP1ctyh2mnh1eoZebpgGBvulLSKsK-kY95Rt', 'width': 4624}]",ChIJZZwv2J8DaS4R-kGAcG1YPgw,,5.0,ChIJZZwv2J8DaS4R-kGAcG1YPgw,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJZZwv2J8DaS4R-kGAcG1YPgw
