business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,plus_code,url
CLOSED_TEMPORARILY,"3MWM+P67, Madwaer, Kei Kecil Barat, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.9032062, 'lng': 132.6830436}, 'viewport': {'northeast': {'lat': -5.900725500000002, 'lng': 132.6840956798927}, 'southwest': {'lat': -5.904033099999998, 'lng': 132.6813960201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Madwaer beach,,ChIJQWehmtLxLy0R5aHP3urqguM,5.0,ChIJQWehmtLxLy0R5aHP3urqguM,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117651327312016041773"">Merel Huwae</a>'], 'photo_reference': 'AUGGfZlzkXOhReFzrJ7QRCrONA7epYmHpJcM-7J66q-YIEigSBpEeUron4zEJgxQEFWPLN92mddqlaETagQ-ekgSSE4lBt0mQvPTPwlVT15DvZx3GFMbtvKOSqZ0oCN5o2lPV6AXV5wT-GXl5b5XnDXtPyHlt4JTaXCrwT69kKcdYbXm5CTG', 'width': 4000}]",True,,https://www.google.com/maps/place/?q=place_id:ChIJQWehmtLxLy0R5aHP3urqguM
OPERATIONAL,"6P53+F35, Ohoi, Evu, Kei Kecil, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.791365799999999, 'lng': 132.7027416}, 'viewport': {'northeast': {'lat': -5.789945270107277, 'lng': 132.7040856298927}, 'southwest': {'lat': -5.792644929892721, 'lng': 132.7013859701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun Evu,,ChIJeY3eJFj9Ly0RsBIo0tNnsWg,4.2,ChIJeY3eJFj9Ly0RsBIo0tNnsWg,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104560533629424209683"">A Google User</a>'], 'photo_reference': 'AUGGfZnFfYPsA9hdzwEkXxJ4FRX_WIXsuKLRXW8Vk6edLm0XuWrCEvSNHgRLGH2gpTQQ0Pgpw_adX4tjvQEGyCxZsDbYcmplS_sktXS6Xa8A0eMoqM6o8q7D7G0AvO_WUe8l2F3ZDYZacSQp3Uh2N_3yiigrlhZdFgZRdtLo3Ww7EtWBbyRu', 'width': 2160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJeY3eJFj9Ly0RsBIo0tNnsWg
OPERATIONAL,"7P4G+49, Dian, Kei Kecil, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.7446971, 'lng': 132.7259206}, 'viewport': {'northeast': {'lat': -5.743391520107278, 'lng': 132.72666835}, 'southwest': {'lat': -5.746091179892722, 'lng': 132.72367735}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot walik,,ChIJA6mdEXbjLy0RT4T424iapPA,0.0,ChIJA6mdEXbjLy0RT4T424iapPA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJA6mdEXbjLy0RT4T424iapPA
OPERATIONAL,"5HVW+C5, Warbal, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.8064581, 'lng': 132.5953889}, 'viewport': {'northeast': {'lat': -5.805108270107278, 'lng': 132.5967387298927}, 'southwest': {'lat': -5.807807929892721, 'lng': 132.5940390701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasir Timbul Ngurtavur,,ChIJrcxOvG__Ly0RGSCmf0Jzw7g,5.0,ChIJrcxOvG__Ly0RGSCmf0Jzw7g,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116326961436800390961"">sudiro alphareza</a>'], 'photo_reference': 'AUGGfZmGDfAmgMUV5VrspH7LGv-WY5xf0texbT225TcWVbZnuopAjF6YVzchnIWM9dhhYyf0xCz8e6QZxJoDfNOXd4S2vvn2KG52VJo2ibUxQ6H8b8yNZIQx-kLpfmQ8TsKZD4LUgk_ZSiVdMFiqUFj7HEv9ldwMieZzvnxJN9UA4DgkOBBq', 'width': 3024}]",,,https://www.google.com/maps/place/?q=place_id:ChIJrcxOvG__Ly0RGSCmf0Jzw7g
OPERATIONAL,"6QCM+X9P, Wain, Kei Kecil Timur, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.7775447, 'lng': 132.783459}, 'viewport': {'northeast': {'lat': -5.776369570107278, 'lng': 132.7846266298927}, 'southwest': {'lat': -5.779069229892722, 'lng': 132.7819269701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung,,ChIJfZZa-4LjLy0RHZuKGzDKtT8,5.0,ChIJfZZa-4LjLy0RHZuKGzDKtT8,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107547550932084816311"">Daffa Arkananta</a>'], 'photo_reference': 'AUGGfZkzRGo-crSLaR410ws0YKXAzVBh1-7asHEctqmx_FOgpFU-PUgMjm7uZfWtMxykHzhw_XcrgndZ_KfRIM65lEm1t4cnDOHQAfYygedhFmbkP-tOVPlfjPI6Ww6MZamxkLQIGBjEs2b16kyoOVg-rlAFGD0YY7FTiEbwT-Y0KIj3ndLm', 'width': 3024}]",,,https://www.google.com/maps/place/?q=place_id:ChIJfZZa-4LjLy0RHZuKGzDKtT8
OPERATIONAL,"3QFQ+X4Q, Elaar Lamagorang, Kei Kecil Timur Selatan, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.9250313, 'lng': 132.7878629}, 'viewport': {'northeast': {'lat': -5.923467970107278, 'lng': 132.7885854298927}, 'southwest': {'lat': -5.926167629892722, 'lng': 132.7858857701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Elaar Lamagorang,,ChIJt75ref_rLy0RCdcRF2pKCo8,5.0,ChIJt75ref_rLy0RCdcRF2pKCo8,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJt75ref_rLy0RCdcRF2pKCo8
OPERATIONAL,"5MRQ+RQ9, Wab, WATNGIL, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.8079617, 'lng': 132.6894754}, 'viewport': {'northeast': {'lat': -5.806608420107278, 'lng': 132.6908349298927}, 'southwest': {'lat': -5.809308079892721, 'lng': 132.6881352701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WAB WATNGIL,,ChIJNUldRAn7Ly0RoRkKL4Fy7yU,4.3,ChIJNUldRAn7Ly0RoRkKL4Fy7yU,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100041543444443177655"">A Google User</a>'], 'photo_reference': 'AUGGfZklJ_pUBKIruo_WVp0vJVgt04Q_b2My0wQnq4kvtkWAuRDydBg9dP_QDAF97aJCnq3cyb5vFChAl0bE0LTUAXxFDRCGSuxhvheRnMqd7U8GoDQEA_eLDInhD10_Gu8ORo8Tb-UOx2hNQ70DI_t19UO3grAUHi-Si2dcPJeNtIzrUuXu', 'width': 960}]",,,https://www.google.com/maps/place/?q=place_id:ChIJNUldRAn7Ly0RoRkKL4Fy7yU
OPERATIONAL,"6P53+VGM, Evu, Kei Kecil, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.7902979, 'lng': 132.7037862}, 'viewport': {'northeast': {'lat': -5.788836120107278, 'lng': 132.7051613798927}, 'southwest': {'lat': -5.791535779892722, 'lng': 132.7024617201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Pemandian Evu,{'open_now': False},ChIJxYKw87P8Ly0RaT7C-Dh1IAU,4.3,ChIJxYKw87P8Ly0RaT7C-Dh1IAU,"['tourist_attraction', 'point_of_interest', 'establishment']",192.0,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117600587874392265603"">A Google User</a>'], 'photo_reference': 'AUGGfZm6y5jWN3I9aZv8hTAz4pTlPgN8jKqhIVYzAyUSmF_2hzRPEOt-xrdnCO8slTV3-USA_RyosjOaSe6GTwDCc8ePyV2azi85fkxmrnBKB2wGXNffRtIyJCiFCzNk___DzpXchPs9GM04XqJVrOixxGzm-_0kUp_YD5aEyC8g2EYz1CD9', 'width': 4624}]",,,https://www.google.com/maps/place/?q=place_id:ChIJxYKw87P8Ly0RaT7C-Dh1IAU
OPERATIONAL,"3Q4F+9F, Lumefar, Kei Kecil Timur Selatan, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.944019, 'lng': 132.773677}, 'viewport': {'northeast': {'lat': -5.941176650000001, 'lng': 132.7751611798927}, 'southwest': {'lat': -5.94496645, 'lng': 132.7724615201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Wahan,{'open_now': False},ChIJr0AimUbtLy0R5xP9F23ooPw,0.0,ChIJr0AimUbtLy0R5xP9F23ooPw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 1868, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109918485985894529117"">Rikhardus Tanlain</a>'], 'photo_reference': 'AUGGfZmQnOyKSmA8mfhZ1YroUxaRjj7gBVbVN6GwkQit9oZ3cxcvBPkHDbzG1EtixOpE8UO32RmEhn1GDxROlHrrGkVZEyLTSUYUeL38XPfhPAlnF4n51yv_0YnHo9Ts4n1UDDdb2ATlPS_zbuZ_99iwiDq1Re1Ly0O84T7w-uPgwfvMiCZ2', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJr0AimUbtLy0R5xP9F23ooPw
,"Kei Kecil Barat, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.8426357, 'lng': 132.6882652}, 'viewport': {'northeast': {'lat': -5.777359, 'lng': 132.73887}, 'southwest': {'lat': -6.038797, 'lng': 132.427431}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kei Kecil Barat,,ChIJO7ix-Kz3Ly0RAuMRHoxi7rg,,ChIJO7ix-Kz3Ly0RAuMRHoxi7rg,"['administrative_area_level_3', 'political']",,,,,https://www.google.com/maps/place/?q=place_id:ChIJO7ix-Kz3Ly0RAuMRHoxi7rg
OPERATIONAL,"4QCR+767, Ohoilus, Mastur, Kec. Kei Kecil Tim., Kabupaten Maluku Tenggara, Maluku, Indonesia","{'location': {'lat': -5.879340699999999, 'lng': 132.79054}, 'viewport': {'northeast': {'lat': -5.878489549999999, 'lng': 132.79590055}, 'southwest': {'lat': -5.881894150000001, 'lng': 132.78875315}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wear Lee,,ChIJtdgITQDpLy0RUIUNjgvtB0s,0.0,ChIJtdgITQDpLy0RUIUNjgvtB0s,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJtdgITQDpLy0RUIUNjgvtB0s
OPERATIONAL,"Ngilngof, Langgur, Kec. Kei Kecil, Kabupaten Maluku Tenggara, Maluku 97611, Indonesia","{'location': {'lat': -5.6747463, 'lng': 132.6439065}, 'viewport': {'northeast': {'lat': -5.673480570107277, 'lng': 132.6458333298927}, 'southwest': {'lat': -5.676180229892721, 'lng': 132.6431336701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WALKEN TOUR Kepulauan Kei,{'open_now': True},ChIJxw_XyQ4FMC0RnJ7KNTf6qHc,0.0,ChIJxw_XyQ4FMC0RnJ7KNTf6qHc,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",0.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111008291124253260879"">A Google User</a>'], 'photo_reference': 'AUGGfZmHj1hzC6Szz9amOf-j1qio-ZXMaE7Q-PmeNwjYmRTBSn28DaQPzXRuKTFnu5hdXXEhKy-f-WByVoe5MmNRxgiTkrjtkgt1TKdjBH2Uv87yu6e5lwvL0erONoALZ5ESH5VaadJRMiZqrKvv0ffOkLljTtmOY5Ef5I-2xKFRecllSQZb', 'width': 2340}]",,"{'compound_code': '8JGV+4H Langgur, Sotheast Maluku Regency, Maluku, Indonesia', 'global_code': '6Q6J8JGV+4H'}",https://www.google.com/maps/place/?q=place_id:ChIJxw_XyQ4FMC0RnJ7KNTf6qHc
OPERATIONAL,"3Q4H+W76, Ngursoin, Kei Kecil Tim, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.942711699999999, 'lng': 132.7781533}, 'viewport': {'northeast': {'lat': -5.940764520107278, 'lng': 132.7792256798927}, 'southwest': {'lat': -5.943464179892722, 'lng': 132.7765260201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Nirun Elaar Ngursoin,{'open_now': False},ChIJFYKA_GEbMC0RLA0moUwgRGI,4.7,ChIJFYKA_GEbMC0RLA0moUwgRGI,"['tourist_attraction', 'point_of_interest', 'establishment']",24.0,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109961689015274369249"">heri deway</a>'], 'photo_reference': 'AUGGfZm5wZbf7-FPmXBsiBrTxwqwvvQBtJZHu2spcSOwTeIft9BZF_SoBtIko-Iq9cvNTi8V6PtKRrs1n6yT-IBPNi2tFRP5VFpavd6X5LrjlS0oKPon9Up-dCJHUDpyGIalihRnltzsqshbsJO_2HY32dPs-jn0jAe1Bbm-IONsqiNetfSl', 'width': 9248}]",,,https://www.google.com/maps/place/?q=place_id:ChIJFYKA_GEbMC0RLA0moUwgRGI
OPERATIONAL,"9J2Q+M7M, Ohoililir, Kei Kecil, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.6482841, 'lng': 132.638182}, 'viewport': {'northeast': {'lat': -5.646506620107278, 'lng': 132.64051495}, 'southwest': {'lat': -5.649206279892722, 'lng': 132.63740435}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Ngursarnadan,{'open_now': True},ChIJ_____8oFMC0RGOx0KMA7p0k,4.5,ChIJ_____8oFMC0RGOx0KMA7p0k,"['tourist_attraction', 'point_of_interest', 'establishment']",117.0,"[{'height': 2576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100514580922021078741"">JANTJE HERRENAUW</a>'], 'photo_reference': 'AUGGfZn6M0DOKNnDAxr87lDBS7e0q1VVIz5PxSQN8r6TyDsjD82y5O0spIXT6pxYGacyOGhJx7sC3wYS0wWhJlh7KoiFHMYdlLzOYJ-uBSXKR2nhYjIgu-YBmUxs6n0waDJh5CVC3E2zVpE2OX_CboFvWnMHN0XPIjzss_0roayg92iWt-_0', 'width': 1932}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ_____8oFMC0RGOx0KMA7p0k
