business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,url
OPERATIONAL,"6QCM+X9P, Wain, Kei Kecil Timur, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.7775447, 'lng': 132.783459}, 'viewport': {'northeast': {'lat': -5.776369570107278, 'lng': 132.7846266298927}, 'southwest': {'lat': -5.779069229892722, 'lng': 132.7819269701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107547550932084816311"">Daffa Arkananta</a>'], 'photo_reference': 'AUGGfZmbgTjJ7QRwbL6dofueL9CLZ0MYMhnGt3amQugjaz6QK-BgYCusiOfYX_Vs2YPqQwXNAhE_hwQmf3hxPZ6Sb5ssKeyjvRP1rg2fmk-59f_1dAentWH-nnUgR07E2ihMYrq7HzzdBuMTdAFEUPDCqDSIzuUqM1EAl1imkf-K5fTXe1Ds', 'width': 3024}]",ChIJfZZa-4LjLy0RHZuKGzDKtT8,5.0,ChIJfZZa-4LjLy0RHZuKGzDKtT8,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJfZZa-4LjLy0RHZuKGzDKtT8
OPERATIONAL,"6QFQ+FC, Wain, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.7764729, 'lng': 132.7893471}, 'viewport': {'northeast': {'lat': -5.775037020107278, 'lng': 132.7903029798927}, 'southwest': {'lat': -5.777736679892722, 'lng': 132.7876033201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA BAHARI,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111052409908107265380"">A Google User</a>'], 'photo_reference': 'AUGGfZkV9E5xRu_dClE0STAIjCkOD4-QjNEcaKrelg5ONyHpr_NpQolEiQIbUxDCbQhHtxof1VBc4-1FW4uCt_Wzff2vOPHMrivM5V2V7SWhPd9C00GnVwlWHuh4BQdUTLjZzuJ5AsfHXUm7oZcBxB59D8uoJShzcx0qIBc3vx5uJd_OVz1O', 'width': 720}]",ChIJha_xXSHhLy0R88oh9Xq6sq0,5.0,ChIJha_xXSHhLy0R88oh9Xq6sq0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJha_xXSHhLy0R88oh9Xq6sq0
OPERATIONAL,"7P4G+49, Dian, Kei Kecil, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.7446971, 'lng': 132.7259206}, 'viewport': {'northeast': {'lat': -5.743391520107278, 'lng': 132.72666835}, 'southwest': {'lat': -5.746091179892722, 'lng': 132.72367735}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot walik,,ChIJA6mdEXbjLy0RT4T424iapPA,0.0,ChIJA6mdEXbjLy0RT4T424iapPA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJA6mdEXbjLy0RT4T424iapPA
OPERATIONAL,"3Q4H+W76, Ngursoin, Kei Kecil Tim, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.942711699999999, 'lng': 132.7781533}, 'viewport': {'northeast': {'lat': -5.940764520107278, 'lng': 132.7792256798927}, 'southwest': {'lat': -5.943464179892722, 'lng': 132.7765260201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Nirun Elaar Ngursoin,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109961689015274369249"">heri deway</a>'], 'photo_reference': 'AUGGfZlZtdL0eySo_NjY2os-aJtPgReIMrZtWPjPEAvqYJSTD8hm5AvYRRex49o6pO_g-pttjRBVZva9OqRxONF-DFLaOMSjKalkkFoL83myU_juNTdheeSN1jmXgxBI7p3PrR9CeOVu8PhurQ1lo_cr30QinjaIncyQ4h_5HQ0saFNQ-jyd', 'width': 9248}]",ChIJFYKA_GEbMC0RLA0moUwgRGI,4.7,ChIJFYKA_GEbMC0RLA0moUwgRGI,"['tourist_attraction', 'point_of_interest', 'establishment']",24.0,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJFYKA_GEbMC0RLA0moUwgRGI
OPERATIONAL,"6QFQ+FC, Wain, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.7752344, 'lng': 132.7877321}, 'viewport': {'northeast': {'lat': -5.774417770107277, 'lng': 132.7894954798927}, 'southwest': {'lat': -5.777117429892721, 'lng': 132.7867958201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ngutwaw Bay’s View,,ChIJPU_wKtfhLy0Rpdg9JxAmUss,5.0,ChIJPU_wKtfhLy0Rpdg9JxAmUss,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,,,https://www.google.com/maps/place/?q=place_id:ChIJPU_wKtfhLy0Rpdg9JxAmUss
OPERATIONAL,"5RF4+PJJ, Rumat, Kei Kecil Timur, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.8256519, 'lng': 132.806518}, 'viewport': {'northeast': {'lat': -5.824238370107278, 'lng': 132.8078716298927}, 'southwest': {'lat': -5.826938029892722, 'lng': 132.8051719701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tahit, ohoitom",,ChIJt8Gn8GvnLy0RL7pLIKWcCfM,0.0,ChIJt8Gn8GvnLy0RL7pLIKWcCfM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJt8Gn8GvnLy0RL7pLIKWcCfM
OPERATIONAL,"3Q4F+9F, Lumefar, Kei Kecil Timur Selatan, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.944019, 'lng': 132.773677}, 'viewport': {'northeast': {'lat': -5.941176650000001, 'lng': 132.7751611798927}, 'southwest': {'lat': -5.94496645, 'lng': 132.7724615201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Wahan,"[{'height': 1868, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109918485985894529117"">Rikhardus Tanlain</a>'], 'photo_reference': 'AUGGfZkq_61qbs8T_rIA43vI9zCM1SQIDmKtP5_nzyaOEVATpK__dUBwJgHRopfZ-b8gGeRAo04CCB8ljBHYcFnAjwOC4tGQ8aWivmvjpAlk3cqQ2jOuZZ0k0ZjcLPmS0yvYuQGETrzevdB0TV9eJ76R_7S43S-gKSXfBqN4xlQqWUhHlo6Y', 'width': 4000}]",ChIJr0AimUbtLy0R5xP9F23ooPw,0.0,ChIJr0AimUbtLy0R5xP9F23ooPw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJr0AimUbtLy0R5xP9F23ooPw
CLOSED_TEMPORARILY,"3VXF+64X, Ngafan, Kec. Kei Besar Sel., Kabupaten Maluku Tenggara, Maluku, Indonesia","{'location': {'lat': -5.9018915, 'lng': 132.8728563}, 'viewport': {'northeast': {'lat': -5.900570420107278, 'lng': 132.8743331798927}, 'southwest': {'lat': -5.903270079892722, 'lng': 132.8716335201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ahir Bloat,,ChIJlfVak7zDLy0RZDqT9Fr4Bo0,5.0,ChIJlfVak7zDLy0RZDqT9Fr4Bo0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,True,,https://www.google.com/maps/place/?q=place_id:ChIJlfVak7zDLy0RZDqT9Fr4Bo0
CLOSED_TEMPORARILY,"5W9V+5WV, Jl. Kabupaten, Weduar, Kec. Kei Besar Sel., Kabupaten Maluku Tenggara, Maluku, Indonesia","{'location': {'lat': -5.8320166, 'lng': 132.9448063}, 'viewport': {'northeast': {'lat': -5.830423770107277, 'lng': 132.9465164798928}, 'southwest': {'lat': -5.833123429892721, 'lng': 132.9438168201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wanat Beach,,ChIJg01kAhLbLy0R6wAffOUHQyk,0.0,ChIJg01kAhLbLy0R6wAffOUHQyk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,https://www.google.com/maps/place/?q=place_id:ChIJg01kAhLbLy0R6wAffOUHQyk
CLOSED_TEMPORARILY,"5WJV+5X5, Jalan Kabupaten Elat-Werka, Tamangil, Weduar, Kabupaten Maluku Tenggara, Maluku, Indonesia","{'location': {'lat': -5.8196038, 'lng': 132.9449892}, 'viewport': {'northeast': {'lat': -5.818274670107278, 'lng': 132.9463625798927}, 'southwest': {'lat': -5.820974329892722, 'lng': 132.9436629201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wear Matan Vit / Air Mata Tujuh,,ChIJsUZsSWjbLy0Rx1ArVedYU8U,0.0,ChIJsUZsSWjbLy0Rx1ArVedYU8U,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,https://www.google.com/maps/place/?q=place_id:ChIJsUZsSWjbLy0Rx1ArVedYU8U
CLOSED_TEMPORARILY,"6XV4+X3, Ohoiwait, Kei Besar Selatan, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.755062499999999, 'lng': 132.9551875}, 'viewport': {'northeast': {'lat': -5.753712670107277, 'lng': 132.9565373298927}, 'southwest': {'lat': -5.756412329892721, 'lng': 132.9538376701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wear Kait,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102119258673302045208"">A Google User</a>'], 'photo_reference': 'AUGGfZm9W9R7wiZRVS3e1kVXZk67_-Amu1XH-vqpxQfMp5oGtNA9Dm19XjvPrF9aSFN6z6gIlAaC9ea8tQh9X-Kd7FmT19r0FltRvzLqwwhS12Zrq7OnTliDA-bQfh4Z5lUTG66qZfKdfHZD_B7ROrf9dP5rnbpgXJUqysGUsc3dvglSaEYh', 'width': 960}]",ChIJs0wclVbZLy0RVcHCNiMSMs0,0.0,ChIJs0wclVbZLy0RVcHCNiMSMs0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,https://www.google.com/maps/place/?q=place_id:ChIJs0wclVbZLy0RVcHCNiMSMs0
CLOSED_TEMPORARILY,"6QFQ+FC, Wain, Kei Kecil Timur, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.7772979, 'lng': 132.7897136}, 'viewport': {'northeast': {'lat': -5.775449670107278, 'lng': 132.7904860798927}, 'southwest': {'lat': -5.778149329892722, 'lng': 132.7877864201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gazebo Disuk,,ChIJz3AFtEThLy0RhAGXSSG9tHY,5.0,ChIJz3AFtEThLy0RhAGXSSG9tHY,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,True,,https://www.google.com/maps/place/?q=place_id:ChIJz3AFtEThLy0RhAGXSSG9tHY
CLOSED_TEMPORARILY,"6QCJ+JFH, Wain, Kei Kecil Timur, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.7784464, 'lng': 132.7812492}, 'viewport': {'northeast': {'lat': -5.777252570107279, 'lng': 132.7827886298927}, 'southwest': {'lat': -5.779952229892722, 'lng': 132.7800889701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga Wain Baru,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109562091656954454397"">dhafin ganesha</a>'], 'photo_reference': 'AUGGfZl03hyY8FPUvwsBFm3cM_Gs23XJU7XYP7kRR5TMii6N7-z5TrMu5Wdt7EsCE_xD7bpnMnvDup66gJjhZvOeDzzsHQTYMXHkqndA3SRL8ijYziTS1ASzpfPRciVRnbU9h3A1NU2ptAmqJCzCeRZGlHvDqW4An4zOBbX3FJsOG1G7QBI_', 'width': 2268}]",ChIJu7c_MxzjLy0RfCSoP3rxkaA,5.0,ChIJu7c_MxzjLy0RfCSoP3rxkaA,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,True,,https://www.google.com/maps/place/?q=place_id:ChIJu7c_MxzjLy0RfCSoP3rxkaA
CLOSED_TEMPORARILY,"3Q54+4PC, Ohoiseb, Kei Kecil Timur, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.942194499999999, 'lng': 132.756769}, 'viewport': {'northeast': {'lat': -5.940615770107278, 'lng': 132.7581351298927}, 'southwest': {'lat': -5.943315429892722, 'lng': 132.7554354701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Taman Danar,,ChIJe2DdFIztLy0RDLBf9hv58Hs,0.0,ChIJe2DdFIztLy0RDLBf9hv58Hs,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,https://www.google.com/maps/place/?q=place_id:ChIJe2DdFIztLy0RDLBf9hv58Hs
