business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,permanently_closed,photos,opening_hours,plus_code,url
OPERATIONAL,"Kp Jl. Sangiang Teureup Raya, Pakemitankidul, Kec. Ciawi, Kabupaten Tasikmalaya, Jawa Barat 46156, Indonesia","{'location': {'lat': -7.1636874, 'lng': 108.1512235}, 'viewport': {'northeast': {'lat': -7.162555920107278, 'lng': 108.1523807298927}, 'southwest': {'lat': -7.165255579892722, 'lng': 108.1496810701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug ojak,ChIJ5cGIUyFPby4RIGqKimebGfo,0.0,ChIJ5cGIUyFPby4RIGqKimebGfo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,"{'compound_code': 'R5P2+GF Pakemitankidul, Tasikmalaya Regency, West Java, Indonesia', 'global_code': '6P4CR5P2+GF'}",https://www.google.com/maps/place/?q=place_id:ChIJ5cGIUyFPby4RIGqKimebGfo
OPERATIONAL,"R53W+23V, Tanjungpura, Rajapolah, Tasikmalaya Regency, West Java 46155, Indonesia","{'location': {'lat': -7.198089, 'lng': 108.194791}, 'viewport': {'northeast': {'lat': -7.196659370107279, 'lng': 108.1962086798927}, 'southwest': {'lat': -7.199359029892722, 'lng': 108.1935090201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Jeruk DP,ChIJXcAotqFPby4RBncGtWwF2GM,5.0,ChIJXcAotqFPby4RBncGtWwF2GM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101871822178072857460"">A Google User</a>'], 'photo_reference': 'AUGGfZkvSyf5xuiuzAet1NUAJY-gix_tZlkkWAaelbwljnwotpVafx5ScxhDeDwn0gK52x4MSclyMwjBY27xgDyaOlXcVIe8V5Ih94zbspys9cQV9aKQP0bf9spd7sefeG2VXM2VJxM9QqpbQ9SkiDywZ2S7L5e1uSfYVm44ZX2lpyUOqnkm', 'width': 2240}]",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJXcAotqFPby4RBncGtWwF2GM
OPERATIONAL,"Jl. Kp. Ciengang, RT.002/RW.003, Kudadepa, Kec. Sukahening, Kabupaten Tasikmalaya, Jawa Barat 46154, Indonesia","{'location': {'lat': -7.2161487, 'lng': 108.1397868}, 'viewport': {'northeast': {'lat': -7.214848670107277, 'lng': 108.1411171798927}, 'southwest': {'lat': -7.217548329892722, 'lng': 108.1384175201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wangsa Winata Camping Ground,ChIJI6WMEI5Nby4RlrPedEQcHMM,0.0,ChIJI6WMEI5Nby4RlrPedEQcHMM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 612, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115149880102315922277"">A Google User</a>'], 'photo_reference': 'AUGGfZkcj9DGgzjArdX71wK9uJJCHw5lofTNtzi_GtaIwUWCp6D5V3nQk2m5yhdXYUUgvvA4eOAVjR5E_N8smOu-zkdx4AOusVC86Y01693D0rkR3mWb5Kj4tYlc8cdEhqjbG78vrZPWT_q8-FP2d2eE3uhL3DPKge6EO8XaVY4v5DSRnenk', 'width': 1101}]",{'open_now': True},"{'compound_code': 'Q4MQ+GW Kudadepa, Tasikmalaya Regency, West Java, Indonesia', 'global_code': '6P4CQ4MQ+GW'}",https://www.google.com/maps/place/?q=place_id:ChIJI6WMEI5Nby4RlrPedEQcHMM
OPERATIONAL,"Sukasetia, Cisayong, Tasikmalaya Regency, West Java 42056, Indonesia","{'location': {'lat': -7.2156796, 'lng': 108.1031597}, 'viewport': {'northeast': {'lat': -7.214182570107278, 'lng': 108.1045765798927}, 'southwest': {'lat': -7.216882229892722, 'lng': 108.1018769201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Badak & Batu Hanoman Waterfall,ChIJQUCNCKJNby4RPB6AkXCPT1E,4.4,ChIJQUCNCKJNby4RPB6AkXCPT1E,"['tourist_attraction', 'point_of_interest', 'establishment']",1403,,"[{'height': 1201, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104787887888893368358"">Rio Irsyad</a>'], 'photo_reference': 'AUGGfZlPUyEzmoRDHE0Slq4q6O6mPrypxxzqMaupsO4De61JJ332DOz2zHiPIOvrYNSf54PcaiQbyIMDH_JUXsgDaJJKQxSaVaaZ8b4SKla0-8Pl49x4RJoYmjRUZdXsvbDiBerTwukIOgqcci9HUVKTG1qtr1bhIcgATDXs3OJa7r8ZZr-b', 'width': 1600}]",{'open_now': False},"{'compound_code': 'Q4M3+P7 Sukasetia, Tasikmalaya Regency, West Java, Indonesia', 'global_code': '6P4CQ4M3+P7'}",https://www.google.com/maps/place/?q=place_id:ChIJQUCNCKJNby4RPB6AkXCPT1E
OPERATIONAL,"Q575+WMM, Cileuleus, Cisayong, Tasikmalaya Regency, West Java 46153, Indonesia","{'location': {'lat': -7.235164899999999, 'lng': 108.1591695}, 'viewport': {'northeast': {'lat': -7.234269520107277, 'lng': 108.1604708798927}, 'southwest': {'lat': -7.23696917989272, 'lng': 108.1577712201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tepi sawah sindang tanjung,ChIJ4ctjPwBPby4R7reusSFFXVM,0.0,ChIJ4ctjPwBPby4R7reusSFFXVM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4ctjPwBPby4R7reusSFFXVM
OPERATIONAL,"Q4WH+WH9, Kiarajangkung, Sukahening, Tasikmalaya Regency, West Java, Indonesia","{'location': {'lat': -7.202712900000001, 'lng': 108.1289716}, 'viewport': {'northeast': {'lat': -7.201274120107277, 'lng': 108.1301253298927}, 'southwest': {'lat': -7.203973779892721, 'lng': 108.1274256701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Cibanaragung Sukahening,ChIJg_uo4qlNby4RfECSyny30-I,5.0,ChIJg_uo4qlNby4RfECSyny30-I,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101553566471877904647"">Hanhan Adlan</a>'], 'photo_reference': 'AUGGfZn3Uauq2xlMXxMZW3SOJXxOI0zAV_vawQBkzbXJJM9352Y9vd1JChpeZND8uA2YYUCnQ3sgWHs1JHXgRz-D_34LyoKoYlFAI0HjtGh1uvl2K5d4w9rYbqtrPU15KG2SsYmeIn9OyKIAX2BGoAGOy4D1bRcmWkRbEeN1mv8srNcRlhR7', 'width': 3264}]",,,https://www.google.com/maps/place/?q=place_id:ChIJg_uo4qlNby4RfECSyny30-I
OPERATIONAL,"R46Q+V88, Jl. Buniasih, Gombong, Kec. Ciawi, Kabupaten Tasikmalaya, Jawa Barat 46156, Indonesia","{'location': {'lat': -7.187841100000001, 'lng': 108.1383171}, 'viewport': {'northeast': {'lat': -7.186303870107277, 'lng': 108.1395776798927}, 'southwest': {'lat': -7.18900352989272, 'lng': 108.1368780201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat Pemakaman Umum Pasir Kadu,ChIJzbpuN3hNby4RcO9fk2ShqWM,5.0,ChIJzbpuN3hNby4RcO9fk2ShqWM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJzbpuN3hNby4RcO9fk2ShqWM
OPERATIONAL,"Q4J6+CJ8, Sukasetia, Cisayong, Tasikmalaya Regency, West Java 46153, Indonesia","{'location': {'lat': -7.2189588, 'lng': 108.1115705}, 'viewport': {'northeast': {'lat': -7.217279370107277, 'lng': 108.1128024798927}, 'southwest': {'lat': -7.219979029892721, 'lng': 108.1101028201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Wisata Alam Jabal Nur,ChIJuZfpG6VNby4R36Xag7gDN_4,4.3,ChIJuZfpG6VNby4R36Xag7gDN_4,"['tourist_attraction', 'point_of_interest', 'establishment']",349,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100252755081365014107"">Mela Armelasari</a>'], 'photo_reference': 'AUGGfZnkryeXFHboV1gAZc_sYl3TWUqHOWMeSky-8e6u9PU3qe68D0fV24WzTbRqRgVgThdL4lRmzzuNhjt1GA74LjNrMJU64X6BjBaVP1kjMCkxF9OxSFznTE6qqR0vwcqaSHxozu4KFeQ4nNlef4AxDP-tjoasznKFw2BPPR7lmmrV4w', 'width': 4608}]",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJuZfpG6VNby4R36Xag7gDN_4
OPERATIONAL,"R5Q9+GR3, Cipondok, Sukaresik, Tasikmalaya Regency, West Java 46418, Indonesia","{'location': {'lat': -7.161244099999999, 'lng': 108.1695504}, 'viewport': {'northeast': {'lat': -7.159046150000001, 'lng': 108.1710630798927}, 'southwest': {'lat': -7.161976749999998, 'lng': 108.1683634201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Msrdian Putera,ChIJdbBmG9dPby4RywTo_12UsuM,3.0,ChIJdbBmG9dPby4RywTo_12UsuM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJdbBmG9dPby4RywTo_12UsuM
OPERATIONAL,"R4XW+W76, Kurniabakti, Ciawi, Tasikmalaya Regency, West Java 46156, Indonesia","{'location': {'lat': -7.1516393, 'lng': 108.1446525}, 'viewport': {'northeast': {'lat': -7.150290870107278, 'lng': 108.1460028298927}, 'southwest': {'lat': -7.152990529892722, 'lng': 108.1433031701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ngadu layangan 2,ChIJz8TDqmpJby4RxttZHqA6vos,0.0,ChIJz8TDqmpJby4RxttZHqA6vos,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104555174790315658446"">Ratna Nurliana</a>'], 'photo_reference': 'AUGGfZlDpFC7szM9nxiIgS-f9MZ4qnf-trzDFsaWiH23tEAusVVAUdW42wc0NuEMj75rSrINo0_d2va63QeT98mBZsDSC1vPqgWF8SKlJNBMiQmt41VLutxKQ2FDv5kvOne0weixCDH_12ka594O392T7EuFz7gQx7bWK6Q0vFEOhtZizgJt', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJz8TDqmpJby4RxttZHqA6vos
OPERATIONAL,"Sundakerta, Sukahening, Tasikmalaya Regency, West Java, Indonesia","{'location': {'lat': -7.214968199999999, 'lng': 108.1031926}, 'viewport': {'northeast': {'lat': -7.213736120107277, 'lng': 108.1046466798927}, 'southwest': {'lat': -7.216435779892721, 'lng': 108.1019470201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Arga Hot Springs,ChIJ3czST1hNby4RLRcH5sWhwXg,4.5,ChIJ3czST1hNby4RLRcH5sWhwXg,"['tourist_attraction', 'point_of_interest', 'establishment']",88,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111970175031685082274"">Karsi Isindarti</a>'], 'photo_reference': 'AUGGfZk9RmDI-l1FiBt5K6nnJvEDgV6A4gAYwczmxthK6n4CPw9abICnnbh8DFXCXx1amEuL9U9kr5o8LLgHbT-Hmgi7iP4b6rlW50P0ODX4w-2FCErp5CCWyEqlTKs8wv30AwNfilCnC7Sf8I50oDboutuftz_9V5RsebJvbDfFzQeEWpc-', 'width': 4000}]",{'open_now': True},"{'compound_code': 'Q4P3+27 Sundakerta, Tasikmalaya Regency, West Java, Indonesia', 'global_code': '6P4CQ4P3+27'}",https://www.google.com/maps/place/?q=place_id:ChIJ3czST1hNby4RLRcH5sWhwXg
OPERATIONAL,"R4XW+Q9C, Kurniabakti, Ciawi, Tasikmalaya Regency, West Java 46156, Indonesia","{'location': {'lat': -7.1504873, 'lng': 108.1458437}, 'viewport': {'northeast': {'lat': -7.149140870107278, 'lng': 108.1471699298927}, 'southwest': {'lat': -7.151840529892722, 'lng': 108.1444702701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SUSUKAN HRPN IMAH IKAL,ChIJi9vlvQVJby4R_jqQi_pV2s8,0.0,ChIJi9vlvQVJby4R_jqQi_pV2s8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJi9vlvQVJby4R_jqQi_pV2s8
OPERATIONAL,"Q5H9+J56, Sukanagalih, Rajapolah, Tasikmalaya Regency, West Java 46155, Indonesia","{'location': {'lat': -7.221385000000001, 'lng': 108.1684071}, 'viewport': {'northeast': {'lat': -7.219837270107279, 'lng': 108.1695371298927}, 'southwest': {'lat': -7.222536929892723, 'lng': 108.1668374701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan DR,ChIJqfMgVu9Pby4RrdreQeg8bMw,0.0,ChIJqfMgVu9Pby4RrdreQeg8bMw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115509915831381117957"">dani r</a>'], 'photo_reference': 'AUGGfZkw8a_-4lkXUuC2g4rQXeWsdb-QqL4CFWwrF_kDNiFiGh_6OTT3vIDLHszW8N9dYmK5qHBfOGjal8muTiAoSrYQKagDXkBb95pLsjrkILe2_rZGmKtuVBBkRDxM-axZPvu46AWy9ZoOLqilepiXnGnswuZ2KoWFeGEdq-yzzCj59Wm4', 'width': 1080}]",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJqfMgVu9Pby4RrdreQeg8bMw
OPERATIONAL,"Q4HR+M4W, Kudadepa, Sukahening, Tasikmalaya Regency, West Java, Indonesia","{'location': {'lat': -7.220758699999999, 'lng': 108.140318}, 'viewport': {'northeast': {'lat': -7.219028720107278, 'lng': 108.1417588298927}, 'southwest': {'lat': -7.221728379892722, 'lng': 108.1390591701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,mata air ma euleum,ChIJz8P1YwBNby4Rhw-PVutsvF8,0.0,ChIJz8P1YwBNby4Rhw-PVutsvF8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJz8P1YwBNby4Rhw-PVutsvF8
OPERATIONAL,"Q5VR+5VQ, Jl. Cimanggung, Manggungsari, Kec. Rajapolah, Kabupaten Tasikmalaya, Jawa Barat 46155, Indonesia","{'location': {'lat': -7.2062361, 'lng': 108.1923817}, 'viewport': {'northeast': {'lat': -7.204938870107278, 'lng': 108.1939379798927}, 'southwest': {'lat': -7.207638529892722, 'lng': 108.1912383201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Republik Mongor,ChIJt2lJ4kBPby4R7_MSayzKsSY,0.0,ChIJt2lJ4kBPby4R7_MSayzKsSY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJt2lJ4kBPby4R7_MSayzKsSY
