business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,photos,url
OPERATIONAL,"68RW+VVC, Mencut, Rajawangi, Kec. Leuwimunding, Kabupaten Majalengka, Jawa Barat 45473, Indonesia","{'location': {'lat': -6.7578198, 'lng': 108.3471357}, 'viewport': {'northeast': {'lat': -6.756478570107277, 'lng': 108.3484551298927}, 'southwest': {'lat': -6.759178229892721, 'lng': 108.3457554701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung Pangangonan,ChIJRx91NwAhby4Rf9EQKkP94jc,0.0,ChIJRx91NwAhby4Rf9EQKkP94jc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJRx91NwAhby4Rf9EQKkP94jc
OPERATIONAL,"67WF+XW8 GUNUNG LEUTIK, Leuweunggede, Kec. Jatiwangi, Kabupaten Majalengka, Jawa Barat, Indonesia","{'location': {'lat': -6.7525855, 'lng': 108.274824}, 'viewport': {'northeast': {'lat': -6.751158270107278, 'lng': 108.2759232798927}, 'southwest': {'lat': -6.753857929892722, 'lng': 108.2732236201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KEBUN KADU,ChIJZZyVHv0nby4R_bnVijn0ABo,0.0,ChIJZZyVHv0nby4R_bnVijn0ABo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJZZyVHv0nby4R_bnVijn0ABo
OPERATIONAL,"79C3+FGX, Desa parung jaya,blok manis dukuh peundeuy, Parungjaya, Kec. Leuwimunding, Kabupaten Majalengka, Jawa Barat 45473, Indonesia","{'location': {'lat': -6.7290978, 'lng': 108.3531151}, 'viewport': {'northeast': {'lat': -6.727415220107278, 'lng': 108.3540300798927}, 'southwest': {'lat': -6.730114879892722, 'lng': 108.3513304201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KOLAM RENANG WISATA PAGER TOYA,ChIJBZAMrJTfbi4R4hg9pZ6IBJQ,4.1,ChIJBZAMrJTfbi4R4hg9pZ6IBJQ,"['tourist_attraction', 'point_of_interest', 'establishment']",41,,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113235365728212870202"">A Google User</a>'], 'photo_reference': 'AUGGfZlFBhS8Q-6Im1uy8LHe5hJQDBXryLAzJ68H5djSCsBb7Gf7WDke3so_VdystkqaXpRPB6FUkbIWQVi69pDjzrt9teHJJ0ulUl4JQczNQx7ACHPpp9FAiy6_2JZYbg47Cc5EqDSCke3pyD-l4cQoPG0cWC6cVVbYHB-K22eaw4aURq8H', 'width': 4000}]",https://www.google.com/maps/place/?q=place_id:ChIJBZAMrJTfbi4R4hg9pZ6IBJQ
OPERATIONAL,"59M7+959, Jl. Desa Sindangpano, Sindangpano, Kec. Rajagaluh, Kabupaten Majalengka, Jawa Barat 45472, Indonesia","{'location': {'lat': -6.8165931, 'lng': 108.3629696}, 'viewport': {'northeast': {'lat': -6.815302020107278, 'lng': 108.3637628798927}, 'southwest': {'lat': -6.818001679892721, 'lng': 108.3610632201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,bapak bagus handali,ChIJFSduO4chby4RfppHclMADbI,5.0,ChIJFSduO4chby4RfppHclMADbI,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,"[{'height': 3619, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116473576057253453469"">A Google User</a>'], 'photo_reference': 'AUGGfZmVP9kMQPRCbO1QNcVoCQR2uoZzCPvcGhd-y_NL7SruTU3pHjZ7WwgY8-ttsjMONArBnmeknVokegK7q4V_R6sVT6Tnr183YitDWh936o7K7rH3Ty18wDiLMLJLdAvPKOFfl_6QPbWPPWeU3pMq0mQoExAcGVyo9YszU3foJOnrDrjC', 'width': 2408}]",https://www.google.com/maps/place/?q=place_id:ChIJFSduO4chby4RfppHclMADbI
OPERATIONAL,"68RR+R8Q, Mindi, Leuwimunding, Majalengka Regency, West Java 45473, Indonesia","{'location': {'lat': -6.757915499999999, 'lng': 108.3408473}, 'viewport': {'northeast': {'lat': -6.756582870107278, 'lng': 108.3419423798927}, 'southwest': {'lat': -6.759282529892721, 'lng': 108.3392427201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tenjō Forest,ChIJSbPYOkghby4RDy3LbY7r-sw,0.0,ChIJSbPYOkghby4RDy3LbY7r-sw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112525673163622204086"">uzie sha</a>'], 'photo_reference': 'AUGGfZmra6KjCPqEG2xnzUSqFefZcRPBo85h2l8CqyP03VRXOy0L8GT5NdWMoCddrs-aPg4AKTjiKAABrJsFLRwMhHqUKpWzeklECDBxOmR3CUeMhCSdK2IJAU_gRFvHM2npPUosbq5D2QQEaA8sZMmwNK-d0a_KydqdNzmBX_i4goL5JJvn', 'width': 3000}]",https://www.google.com/maps/place/?q=place_id:ChIJSbPYOkghby4RDy3LbY7r-sw
OPERATIONAL,"67G3+3PM, Wanajaya, Kasokandel, Majalengka Regency, West Java 45453, Indonesia","{'location': {'lat': -6.7747996, 'lng': 108.2543015}, 'viewport': {'northeast': {'lat': -6.773438820107278, 'lng': 108.2556781798927}, 'southwest': {'lat': -6.776138479892722, 'lng': 108.2529785201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Majalengka Archery Ground,ChIJec5Ons4nby4R36Qo2cyXt1E,0.0,ChIJec5Ons4nby4R36Qo2cyXt1E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108997415203607641952"">Sakti Iman</a>'], 'photo_reference': 'AUGGfZmt6_VLpwLHc_LDj8gPMllbNPIYEvR3K92ABRoF4PdkTXQePyWydofqEWBWpMBPR7BL55T4lsEG1G92BuGC7hJp3zXx7DhTXRtbGve3zXjxwZIojYFDQoU-Cs_nytVlBhW9sxw2vsEpo3gzhm5u8U9sGGP7dZuD3hU35Z3LrgksMhPq', 'width': 4160}]",https://www.google.com/maps/place/?q=place_id:ChIJec5Ons4nby4R36Qo2cyXt1E
OPERATIONAL,"8924+XJG, Blok Rabu Dukuh Tengah, Panjalin Kidul, Kec. Sumberjaya, Kabupaten Majalengka, Jawa Barat 45455, Indonesia","{'location': {'lat': -6.6975717, 'lng': 108.3565867}, 'viewport': {'northeast': {'lat': -6.696181120107278, 'lng': 108.3579418298927}, 'southwest': {'lat': -6.698880779892722, 'lng': 108.3552421701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bamboo Forest Panjalin Kidul,ChIJPdLvEV7fbi4R5mvwgX-yKU0,3.2,ChIJPdLvEV7fbi4R5mvwgX-yKU0,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,{'open_now': True},"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106739289189551427465"">iwan abe</a>'], 'photo_reference': 'AUGGfZnkF1gUs6UOXUMbj3d5ROLpB5a5CUaYfm8J6dlaNBD1hR09uDxmtQIOnR86egRGPuf82QpHDDSlHB1eTrttT3OjjBCM05CWtmiGAk9viZKxgJRTnR6R9sqAhWOWGbH4g75_W6XoKnV4FL4BhP8YRBNvV_9NYxaC8Cv5_zadkVs1XS7N', 'width': 4624}]",https://www.google.com/maps/place/?q=place_id:ChIJPdLvEV7fbi4R5mvwgX-yKU0
OPERATIONAL,"Jl. Ambiya No.27, Cikasarung, Kec. Majalengka, Kabupaten Majalengka, Jawa Barat 45415, Indonesia","{'location': {'lat': -6.8200973, 'lng': 108.2277286}, 'viewport': {'northeast': {'lat': -6.818694920107276, 'lng': 108.2290802798927}, 'southwest': {'lat': -6.82139457989272, 'lng': 108.2263806201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Imah jalma ber syukur,ChIJsaG3CgApby4Rkye5IsZ10T4,0.0,ChIJsaG3CgApby4Rkye5IsZ10T4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '56HH+W3 Cikasarung, Majalengka Regency, West Java, Indonesia', 'global_code': '6P5C56HH+W3'}",,,https://www.google.com/maps/place/?q=place_id:ChIJsaG3CgApby4Rkye5IsZ10T4
OPERATIONAL,"57QM+XVP, Cikoneng, Sukahaji, Majalengka Regency, West Java 45471, Indonesia","{'location': {'lat': -6.8100378, 'lng': 108.284703}, 'viewport': {'northeast': {'lat': -6.808269470107278, 'lng': 108.2865986298927}, 'southwest': {'lat': -6.810969129892722, 'lng': 108.2838989701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung Cibadak,ChIJWeTpQ-cnby4R3MxxvcvWivM,4.8,ChIJWeTpQ-cnby4R3MxxvcvWivM,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,{'open_now': True},"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114605086101925538917"">Adila Mahfudin</a>'], 'photo_reference': 'AUGGfZmn9Q6pTrV2sFovg3s76YGeCv8NSoVlXq5RslqRM05PMPuCtdCWE_WM6Tswc6sMcEPJM1SactZu9AVBCfyJoOZGnjFeMrTWa9leetsQgcaQ9PCeFV7k77TxuJZ9XEFnXCpLl04_psSZyMJz59UcjWgN6xWswoCFDF0uB86aepPSClpg', 'width': 4032}]",https://www.google.com/maps/place/?q=place_id:ChIJWeTpQ-cnby4R3MxxvcvWivM
OPERATIONAL,"787X+V48, Mirat, Leuwimunding, Majalengka Regency, West Java, Indonesia","{'location': {'lat': -6.7353445, 'lng': 108.3478277}, 'viewport': {'northeast': {'lat': -6.733994670107278, 'lng': 108.3491775298927}, 'southwest': {'lat': -6.736694329892722, 'lng': 108.3464778701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SITUS MAKAM BELANDA,ChIJRz7XQdjfbi4RK_VOxqza8OA,0.0,ChIJRz7XQdjfbi4RK_VOxqza8OA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJRz7XQdjfbi4RK_VOxqza8OA
OPERATIONAL,"Pajajar, Rajagaluh, Majalengka Regency, West Java 45472, Indonesia","{'location': {'lat': -6.8271372, 'lng': 108.3419072}, 'viewport': {'northeast': {'lat': -6.825044850000001, 'lng': 108.3433081798927}, 'southwest': {'lat': -6.82783465, 'lng': 108.3406085201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Patilasan Prabu Siliwangi(Tapakan),ChIJAQAAwOUjby4Ry7eYGztLYIY,4.5,ChIJAQAAwOUjby4Ry7eYGztLYIY,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",619,"{'compound_code': '58FR+4Q Pajajar, Majalengka Regency, West Java, Indonesia', 'global_code': '6P5C58FR+4Q'}",{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105138448545719239561"">Yuda Setiyawan</a>'], 'photo_reference': 'AUGGfZlJvdNxPofcMQ3PRRL_-mKQHH2L0uAGsRG8bigrYpip9i4gBS4Y4ZAcqEid00Y7XvtDAFtpqOqE6eXEMuImOHqYh13ZUYSdAj3P5fFhF4-_zYLqqhRo3rnPg4ZT4HdrmErtq0i-C44Lk4s3S2QYIQD9UBwKN1QKmqz2T25uxCwbwXB7', 'width': 4000}]",https://www.google.com/maps/place/?q=place_id:ChIJAQAAwOUjby4Ry7eYGztLYIY
OPERATIONAL,"59MC+RW6, Jl. Bantaragung - Payung, Sindangpano, Kec. Rajagaluh, Kabupaten Majalengka, Jawa Barat 45472, Indonesia","{'location': {'lat': -6.8154699, 'lng': 108.372256}, 'viewport': {'northeast': {'lat': -6.814132070107277, 'lng': 108.3736112798927}, 'southwest': {'lat': -6.816831729892722, 'lng': 108.3709116201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nangklak Rice Terrace,ChIJpXxRG2shby4Rf4tP_3pUjfI,4.7,ChIJpXxRG2shby4Rf4tP_3pUjfI,"['tourist_attraction', 'point_of_interest', 'establishment']",18,,{'open_now': True},"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103928707928429989850"">Ilham Ramadhan</a>'], 'photo_reference': 'AUGGfZljOZfzefSYoM1c8OJPz9lxpnFNPh4YJ3O_U2xQR4lLgaddahV4e7ACokvotTCCgktiU2W6W6jLq1ioYG7TgfT1ujlHcAcURuc9fd-Fu0eO4bkuY8XkWbsGM-DVWj5uvmilf_yabdYn3xGQVtGuQKxk3NYIgztuPCxfhI8Fdeu3kAgu', 'width': 4000}]",https://www.google.com/maps/place/?q=place_id:ChIJpXxRG2shby4Rf4tP_3pUjfI
OPERATIONAL,"Mirat, Leuwimunding, Majalengka Regency, West Java 45473, Indonesia","{'location': {'lat': -6.7378462, 'lng': 108.360678}, 'viewport': {'northeast': {'lat': -6.735998470107278, 'lng': 108.3614354798927}, 'southwest': {'lat': -6.738698129892722, 'lng': 108.3587358201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cadas Gantung,ChIJYckByZ4gby4RrNZci122Q-4,4.2,ChIJYckByZ4gby4RrNZci122Q-4,"['tourist_attraction', 'point_of_interest', 'establishment']",1104,"{'compound_code': '7966+V7 Mirat, Majalengka Regency, West Java, Indonesia', 'global_code': '6P5C7966+V7'}",{'open_now': False},"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108782319393464241509"">Mukidin Mukidin</a>'], 'photo_reference': 'AUGGfZmo5KeNCSkFFY6jKWbPoKjit1Ok_5TAO6Ni3moqGiBIMM-S8uWXrStom5eWFlqKGnSsPwGqwEV4kDdpy-nhew68cZGYsLs5k3Qtsf-oHtgPS-U5wqWcEnoX5TzSlqXnNb-OI-qqAMXPNdbrh3zvP7IMEscm_XxmmrseX4g1jR-R6iSp', 'width': 2560}]",https://www.google.com/maps/place/?q=place_id:ChIJYckByZ4gby4RrNZci122Q-4
OPERATIONAL,"69V5+42, Balagedog, Sindangwangi, Majalengka Regency, West Java 45474, Indonesia","{'location': {'lat': -6.7565398, 'lng': 108.358394}, 'viewport': {'northeast': {'lat': -6.755148320107278, 'lng': 108.3596441798927}, 'southwest': {'lat': -6.757847979892722, 'lng': 108.3569445201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BACIKO FISHING,ChIJjVIgSVIhby4RI8PHm8uDwSc,4.7,ChIJjVIgSVIhby4RI8PHm8uDwSc,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,{'open_now': False},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100659907264728724790"">A Google User</a>'], 'photo_reference': 'AUGGfZmjShiIl-BfXpmvAobe8MMccmECdukZc9Uy88G_dqWPjCNtmjaz2Asoq_rV-4UKnfcaOh_Ff8UK1LLI-i0p0SNolGAMYLbTIGTaHlXLnkf0Qgrt0upja9ghKxnXqQSxS776nGNLlTEwpCYjF6TTMlm1_c1EZGxdDQ286KcmcnTPXoKt', 'width': 1200}]",https://www.google.com/maps/place/?q=place_id:ChIJjVIgSVIhby4RI8PHm8uDwSc
