business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,price_level,permanently_closed,url
OPERATIONAL,"Jalan Trap Sewu, Randuagung, Bodang, Kec. Padang, Kabupaten Lumajang, Jawa Timur 67352, Indonesia","{'location': {'lat': -8.102182899999999, 'lng': 113.1291725}, 'viewport': {'northeast': {'lat': -8.101090870107278, 'lng': 113.1310845298927}, 'southwest': {'lat': -8.103790529892722, 'lng': 113.1283848701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Thousand Waterfalls Antrukan Trap,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115385891723686004733"">Rulli mardiansyah</a>'], 'photo_reference': 'AUGGfZkjh-rRlbUdTzPbV3LfonADeAJ_cg6XB3mdLgMTkW8LE_p_y7h2Ts_XbfgVjX_h-EhJIkTVfG6BgAU_1fXc7ANxIncmaLg8x6zI0AIFal328W2hLN0oyHFJKUv9Yt4_YxgXJFsdPXkg_nT50phQ03I0lxOTSs5ehQ8wYnsG0tTDdwk9', 'width': 2448}]",ChIJIbJjTk5C1i0RqDwQhYMN1zs,"{'compound_code': 'V4XH+4M Bodang, Lumajang Regency, East Java, Indonesia', 'global_code': '6P3MV4XH+4M'}",4.4,ChIJIbJjTk5C1i0RqDwQhYMN1zs,"['tourist_attraction', 'point_of_interest', 'establishment']",191,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJIbJjTk5C1i0RqDwQhYMN1zs
OPERATIONAL,"W3VR+CMQ, Pandan, Wonocepokoayu, Kec. Senduro, Kabupaten Lumajang, Jawa Timur, Indonesia","{'location': {'lat': -8.0564059, 'lng': 113.0917406}, 'viewport': {'northeast': {'lat': -8.054770420107277, 'lng': 113.0936410798927}, 'southwest': {'lat': -8.05747007989272, 'lng': 113.0909414201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Antrukan Klethak,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105020355709105574066"">dhanang wap</a>'], 'photo_reference': 'AUGGfZnsmafMAnKKGBXnm4r_J-2HkaiMydX3l9RWldM6WQD2nobRg8nACAx_K2HmgBlR8_wNZVX7IeK0zrIAriF4G3NbFEod3C2mghXFQYozdbORE1-jH3HATTVgZkzmzklIhpF5eIwh-MSW3qdjyz2zxoKUC_1s8WHS_-FZFEwDgv1qZZ0', 'width': 3060}]",ChIJqROTVdNH1i0RiVXeB3a646o,,5.0,ChIJqROTVdNH1i0RiVXeB3a646o,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJqROTVdNH1i0RiVXeB3a646o
OPERATIONAL,"W3WP+RFQ, Kandangan, Senduro, Krajan, Kandangan, Lumajang, Kabupaten Lumajang, Jawa Timur 67361, Indonesia","{'location': {'lat': -8.052913199999999, 'lng': 113.0862384}, 'viewport': {'northeast': {'lat': -8.051563370107274, 'lng': 113.0875882298927}, 'southwest': {'lat': -8.054263029892718, 'lng': 113.0848885701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Manggisan,"[{'height': 373, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101696972936880821006"">Iqbal Triantono</a>'], 'photo_reference': 'AUGGfZnzP8VejJJPS0GGS900S77ur7-yvHKQTsCoH1eLNh0bVJQigiIyGgcRQP9MF9agcLMRq8A_fzl6u9mJBoHQUg0yf-uCRJ8w9-VqoHJwj_m4b9fUQtifStoHvanfNWUFUgf9XwK9AZXgsI_NUn526yVrvWYRdHh6jYshx7yxnVZzqtBl', 'width': 512}]",ChIJpxrKw61G1i0R2f4t-V8mMXw,,4.1,ChIJpxrKw61G1i0R2f4t-V8mMXw,"['tourist_attraction', 'point_of_interest', 'establishment']",59,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJpxrKw61G1i0R2f4t-V8mMXw
OPERATIONAL,"W4VH+X56, RT.3/RW.gw e, Sumberdadi, Pakel, Kec. Gucialit, Kabupaten Lumajang, Jawa Timur, Indonesia","{'location': {'lat': -8.05508, 'lng': 113.1278783}, 'viewport': {'northeast': {'lat': -8.053684920107276, 'lng': 113.1291592798927}, 'southwest': {'lat': -8.05638457989272, 'lng': 113.1264596201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa pakel,,ChIJvbmXvWBD1i0RLmW9Xn1aKIk,,5.0,ChIJvbmXvWBD1i0RLmW9Xn1aKIk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJvbmXvWBD1i0RLmW9Xn1aKIk
OPERATIONAL,"W3PW+WGH, Krajan, Wonocepokoayu, Kec. Senduro, Kabupaten Lumajang, Jawa Timur 67361, Indonesia","{'location': {'lat': -8.0626784, 'lng': 113.096353}, 'viewport': {'northeast': {'lat': -8.061365020107278, 'lng': 113.0977627298927}, 'southwest': {'lat': -8.064064679892722, 'lng': 113.0950630701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,kali gede menjangan arceko wonocepokoayu,"[{'height': 1330, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106402812404371952893"">A Google User</a>'], 'photo_reference': 'AUGGfZlJr7QyPyIh8E7Xl-71ST4iqgPKBrMFK2JkNVm5VPYcJZclZ-v3jCy0FzpVR03O2Dw_mF9t17zKqRrH45UvapPcvnl_V1NCPR8eg8tIFjq67_ovlui1O33iKHQ7YmcArlzKth4wrcSgnYu7p4T6H3y3d9gs3oTFN0lw-NQryylpeTf0', 'width': 2364}]",ChIJVTFylKFB1i0RtQHKgDC33UY,,4.8,ChIJVTFylKFB1i0RtQHKgDC33UY,"['tourist_attraction', 'point_of_interest', 'establishment']",5,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJVTFylKFB1i0RtQHKgDC33UY
OPERATIONAL,"W4M3+98M, Karangrejo, Bedayu, Kec. Senduro, Kabupaten Lumajang, Jawa Timur 67361, Indonesia","{'location': {'lat': -8.0665404, 'lng': 113.1033113}, 'viewport': {'northeast': {'lat': -8.065190570107278, 'lng': 113.1046611298927}, 'southwest': {'lat': -8.067890229892722, 'lng': 113.1019614701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Antrukan Sarun,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107076564145826474375"">Sis Wanto</a>'], 'photo_reference': 'AUGGfZnlH2rjNcLh83poj6B114uj5Vbqx0ZdZDfE57aTm161m4Yvcmpbvm4EAwCnMKYf88l0h84h5hmbOBhXtcMKe9gF0YP5o3-j8SaPDgzBNwAEHA81jfHHCh16Z13-TiHp8z7puIbLdeMuewG0qJMGM1-51Ydhc4ocVPIP4mx94soceUQY', 'width': 4000}]",ChIJV8o9suRD1i0RMB-37IxbHS0,,4.6,ChIJV8o9suRD1i0RMB-37IxbHS0,"['tourist_attraction', 'point_of_interest', 'establishment']",19,,,,https://www.google.com/maps/place/?q=place_id:ChIJV8o9suRD1i0RMB-37IxbHS0
OPERATIONAL,"W4H3+G36 Klopo Kembar, Jl. Iswahyudi Raya, Krajan, Bedayu, Kec. Senduro, Kabupaten Lumajang, Jawa Timur 67361, Indonesia","{'location': {'lat': -8.071227, 'lng': 113.1034273}, 'viewport': {'northeast': {'lat': -8.069853020107278, 'lng': 113.1047890298927}, 'southwest': {'lat': -8.072552679892722, 'lng': 113.1020893701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pintu Masuk Antrukan Sarun,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116626833364233037153"">A Google User</a>'], 'photo_reference': 'AUGGfZm1HkO34LL0PjO4xCgXFUV7-gKIAWASl0HDT2LpjLoRsLWC3VKOS3o8PIbnW0XdemHqFlCof3xhibcFwpB-dkEp38NTrwrXoOo6kMor5rDOVprVDPach2qLIyzPKUBQRZoG7hxnclIxt8HiXXry97elolt955vfX11z_x-PDmZUlMNG', 'width': 3000}]",ChIJMSf_lHtD1i0R5INkrQP9hXw,,5.0,ChIJMSf_lHtD1i0R5INkrQP9hXw,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJMSf_lHtD1i0R5INkrQP9hXw
OPERATIONAL,"W3VV+P4, Pandan, Wonocepokoayu, Kec. Senduro, Kabupaten Lumajang, Jawa Timur, Indonesia","{'location': {'lat': -8.0557493, 'lng': 113.0928205}, 'viewport': {'northeast': {'lat': -8.054393170107277, 'lng': 113.0941864298927}, 'southwest': {'lat': -8.05709282989272, 'lng': 113.0914867701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,wonoayu,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107618314360221721760"">Rudi Yusuf</a>'], 'photo_reference': 'AUGGfZmxHDn3QlSz1ygoMjiVpbvlVkugI040GcqJ-5ylEGKsWfhKY3abf0iWQ8xrfBuDu7vhGTNJiuklaYuJnps-lPthesMfP2EccRg9U4u-u2AGqbcs_bDOXwM4s3uCnArWVSh6tW0oSxdYcuYe_ABWR_lfNNxve0WY-aKXcMmjpL40K4E', 'width': 3060}]",ChIJdb711BRH1i0R9ZOejhPYU9w,,5.0,ChIJdb711BRH1i0R9ZOejhPYU9w,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJdb711BRH1i0R9ZOejhPYU9w
OPERATIONAL,"V3VR+H79, Unnamed Road, Sumbermulyo, Senduro, Kec. Senduro, Kabupaten Lumajang, Jawa Timur 67361, Indonesia","{'location': {'lat': -8.1060768, 'lng': 113.0907455}, 'viewport': {'northeast': {'lat': -8.103873900000002, 'lng': 113.0919657798927}, 'southwest': {'lat': -8.1068111, 'lng': 113.0892661201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Antrukan Padas guprah,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113932936233279042891"">Beny Wahyudi</a>'], 'photo_reference': 'AUGGfZkJYySzeQTHUrr3Mi3pYz5ba5fpDId44BexMqQfH_CazbmF9ZwnNeB0THasacSng-AR6Bk338DnYCqTBE5iea4KXgPFPAqOkDnWiH5uz7EWyJAm9_96_CC7fMgUUWu9wGvoZLlbg46mXWfN_KOYvb9l7TcP8GzitkeUbpR_gaNHaQ3K', 'width': 1440}]",ChIJd3isTQ9B1i0RkU7wXzWjr_Q,,5.0,ChIJd3isTQ9B1i0RkU7wXzWjr_Q,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJd3isTQ9B1i0RkU7wXzWjr_Q
OPERATIONAL,"W59V+74, Dusun Krajan, Kalisemut, Kec. Padang, Kabupaten Lumajang, Jawa Timur, Indonesia","{'location': {'lat': -8.0817648, 'lng': 113.1928106}, 'viewport': {'northeast': {'lat': -8.080594220107278, 'lng': 113.19533015}, 'southwest': {'lat': -8.083293879892722, 'lng': 113.19197075}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sumbersuko,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117177299492983431772"">Danen Dra</a>'], 'photo_reference': 'AUGGfZneBPB31ymr5LiOyqXcXwZUzkR5j5uZZlboXMw2Zorub939Ykk1WpQt5qIiMR4vDYOxClSehVmnJu7ghM3F_WgcA1OsejfcbIJ1zKWilkPvTr42sKDeTJ05Ca5XCUQHTEUrn03Y93JKk1v1VLreHxOqqGkBuhq_VoBFyOanrQa0gi0x', 'width': 1920}]",ChIJ9aY-FqJd1i0RCIYmYhzdDjg,,3.7,ChIJ9aY-FqJd1i0RCIYmYhzdDjg,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9aY-FqJd1i0RCIYmYhzdDjg
OPERATIONAL,"X37C+3VP, Wonocepokoayu, Senduro, Krajan, Wonocepokoayu, Lumajang, Kabupaten Lumajang, Jawa Timur 67361, Indonesia","{'location': {'lat': -8.037281199999999, 'lng': 113.0722154}, 'viewport': {'northeast': {'lat': -8.035931370107278, 'lng': 113.0735652298927}, 'southwest': {'lat': -8.038631029892722, 'lng': 113.0708655701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Antrukan Jago,,ChIJ0fe1rupG1i0RL4SZUJZTHNQ,,0.0,ChIJ0fe1rupG1i0RL4SZUJZTHNQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0fe1rupG1i0RL4SZUJZTHNQ
OPERATIONAL,"W39V+FXV, Banjarsawah, Kandangan, Kec. Senduro, Kabupaten Lumajang, Jawa Timur 67361, Indonesia","{'location': {'lat': -8.0812685, 'lng': 113.094925}, 'viewport': {'northeast': {'lat': -8.08020772010728, 'lng': 113.0965275798927}, 'southwest': {'lat': -8.082907379892724, 'lng': 113.0938279201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sumber ciri,"[{'height': 1970, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107531764233242168571"">A Google User</a>'], 'photo_reference': 'AUGGfZmoby2dC3ALyYMRk8CWB7Z5BEAa-Z_5fEz4-uoyBtCTaZJ2lm-Krc2fCVAB67Nevr-_LhbhMUPsLRQ2sx2dn8dme5v0bmD6jpSPexvybFUBJOnB4obWkJc8JoXTs_Avu0a2qeVTDiO9mlu6mQPtEkJ_nIDxN3_szGqydAdIdHZGykLC', 'width': 4160}]",ChIJGazIaIJB1i0R0L8qAzuMUDk,,4.5,ChIJGazIaIJB1i0R0L8qAzuMUDk,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJGazIaIJB1i0R0L8qAzuMUDk
