business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,photos,plus_code,url
OPERATIONAL,"Jalan Pusat Kota Adiluwih No 001, Kecamatan Adiluwih,, Watu Agung, Kec. Kalirejo, Kabupaten Pringsewu, Lampung 35674, Indonesia","{'location': {'lat': -5.2182221, 'lng': 105.0324603}, 'viewport': {'northeast': {'lat': -5.216872020107278, 'lng': 105.0338086798927}, 'southwest': {'lat': -5.219571679892722, 'lng': 105.0311090201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Alun Alun Kota Adiluwih,ChIJO20VK63KQC4ROqZoSc3AUsk,0.0,ChIJO20VK63KQC4ROqZoSc3AUsk,"['park', 'point_of_interest', 'establishment']",0,,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103659786729199946759"">A Google User</a>'], 'photo_reference': 'AUGGfZlUqP5E0gmawpt5BayF6rygC-Yd6WRjIMQ4zIQW6WkPCmXbWMAvcV8rT7iVdtJxZLCoIEVJho3Kl4Cbs-CG1RsQ9F3KW7Rq0A9RdSsZhr1pcleqS7vTqe5_LYdLCSQLVZX2NQw5DjjOEm9K_x0M4ACKhFriRbGkV213LRDnHk993BEC', 'width': 3264}]","{'compound_code': 'Q2JJ+PX Watu Agung, Central Lampung Regency, Lampung, Indonesia', 'global_code': '6P67Q2JJ+PX'}",https://www.google.com/maps/place/?q=place_id:ChIJO20VK63KQC4ROqZoSc3AUsk
OPERATIONAL,"MW9C+V8C, Banjarejo, Banyumas, Pringsewu Regency, Lampung, Indonesia","{'location': {'lat': -5.3303235, 'lng': 104.9207583}, 'viewport': {'northeast': {'lat': -5.328644570107278, 'lng': 104.92147145}, 'southwest': {'lat': -5.331344229892721, 'lng': 104.91861885}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot gawir,ChIJOf8TkIkxRy4RoD8YJ0-gjOA,5.0,ChIJOf8TkIkxRy4RoD8YJ0-gjOA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJOf8TkIkxRy4RoD8YJ0-gjOA
OPERATIONAL,"PWW3+C5R, Nusa Wungu, Banyumas, Pringsewu Regency, Lampung 35373, Indonesia","{'location': {'lat': -5.253892899999999, 'lng': 104.9029058}, 'viewport': {'northeast': {'lat': -5.252618970107278, 'lng': 104.9039413798927}, 'southwest': {'lat': -5.255318629892722, 'lng': 104.9012417201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Mulyorejo Farm,ChIJMStwvu03Ry4R6GzTigly9BY,4.7,ChIJMStwvu03Ry4R6GzTigly9BY,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,{'open_now': False},"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106294421672100453222"">Roni Febriawan</a>'], 'photo_reference': 'AUGGfZnPoBVCsgkvecHhs9sTmn1ej3Nsgc5YFoCnWgeodskaOY-R9D7mOXb-aUz5IyJYdf-UuErxpKIaTjn26zxsydQ8MJD7K8JQK3PWwiuwhwMqj7qXXIOIIOiO2t5m3QStRlJT9U2bIRmGbWB2QqJA4dZZ7yy_57dfqCWEdqOhILbwH5wV', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJMStwvu03Ry4R6GzTigly9BY
OPERATIONAL,"MWGX+QM, Bumi Arum, Pringsewu, Pringsewu Regency, Lampung, Indonesia","{'location': {'lat': -5.323080099999999, 'lng': 104.9492269}, 'viewport': {'northeast': {'lat': -5.322066999999999, 'lng': 104.9499697}, 'southwest': {'lat': -5.3261194, 'lng': 104.9469985}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebon Alpokat KD,ChIJAVFcaQAzRy4RqHkVIeoYMxw,5.0,ChIJAVFcaQAzRy4RqHkVIeoYMxw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111004833185357987096"">A Google User</a>'], 'photo_reference': 'AUGGfZlFA6SaOE7Ozpk9NYVMtLv0A_Nnww8edJV3B_w9Z4T5tl9KzUMuOGf82q5bRR9jy71Lagwdnn6uoRDaT7qSKmtIRrj1pqiRFTXLV9Twxifg6ezABrXWSo6KhRMe9egNDKIAMeQ6mgmVjbzZ_CT5VYQSfMAyko3ulcjr7tvGQvE4Vtiz', 'width': 2304}]",,https://www.google.com/maps/place/?q=place_id:ChIJAVFcaQAzRy4RqHkVIeoYMxw
OPERATIONAL,"MW48+H97, Pamenang, Pagelaran, Pringsewu Regency, Lampung 35376, Indonesia","{'location': {'lat': -5.3435763, 'lng': 104.9159179}, 'viewport': {'northeast': {'lat': -5.341819820107277, 'lng': 104.9166181798927}, 'southwest': {'lat': -5.344519479892721, 'lng': 104.9139185201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Camping island,ChIJNbpXUoYxRy4RNLIPFnIuj74,0.0,ChIJNbpXUoYxRy4RNLIPFnIuj74,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJNbpXUoYxRy4RNLIPFnIuj74
OPERATIONAL,"MW57+8X5, Pamenang, Pagelaran, Pringsewu Regency, Lampung 35376, Indonesia","{'location': {'lat': -5.342664999999999, 'lng': 104.914759}, 'viewport': {'northeast': {'lat': -5.341300920107279, 'lng': 104.9160636298927}, 'southwest': {'lat': -5.344000579892723, 'lng': 104.9133639701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot ikan mas,ChIJzfZn5IAxRy4RT2yOG2tPpvw,0.0,ChIJzfZn5IAxRy4RT2yOG2tPpvw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJzfZn5IAxRy4RT2yOG2tPpvw
OPERATIONAL,"Pamenang, Pagelaran, Pringsewu Regency, Lampung 35376, Indonesia","{'location': {'lat': -5.3422599, 'lng': 104.9094582}, 'viewport': {'northeast': {'lat': -5.341363870107279, 'lng': 104.9102122798927}, 'southwest': {'lat': -5.344063529892723, 'lng': 104.9075126201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lanakila Lake,ChIJ9YmZmZoxRy4RdDksnJ79SVk,4.6,ChIJ9YmZmZoxRy4RdDksnJ79SVk,"['tourist_attraction', 'point_of_interest', 'establishment']",907,,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105654034484092925064"">Vera Dwi Yanti</a>'], 'photo_reference': 'AUGGfZm02w7vd0c_WG0faCFAZlHc_GWeTq35jZuKAwYCL6f9GQROk1Cw3T-HRC1Y1bXSwB-93lFRyPKXexluVMPf6No8_9DW4IdjpGqSqMQjML_wAID0paC6EZoQgrbADO-0QkxhELdSCdtQR-kYFqOzdK4XozgQ9w2r-8Xr0oYd-t5fLkFV', 'width': 4608}]","{'compound_code': 'MW55+3Q Pamenang, Pringsewu Regency, Lampung, Indonesia', 'global_code': '6P66MW55+3Q'}",https://www.google.com/maps/place/?q=place_id:ChIJ9YmZmZoxRy4RdDksnJ79SVk
OPERATIONAL,"MW8G+P7C, Bumi Ayu, Pringsewu, Pringsewu Regency, Lampung, Indonesia","{'location': {'lat': -5.333181100000001, 'lng': 104.9256536}, 'viewport': {'northeast': {'lat': -5.331808270107278, 'lng': 104.9273924798927}, 'southwest': {'lat': -5.334507929892722, 'lng': 104.9246928201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot waru,ChIJ94159PAxRy4RD8JAxm0NdyE,5.0,ChIJ94159PAxRy4RD8JAxm0NdyE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ94159PAxRy4RD8JAxm0NdyE
OPERATIONAL,"MW9P+MWQ, Jl. Banjarejo Bawah, Sinar Baru, Kec. Pringsewu, Kabupaten Pringsewu, Lampung 35373, Indonesia","{'location': {'lat': -5.3307946, 'lng': 104.9373641}, 'viewport': {'northeast': {'lat': -5.329305670107278, 'lng': 104.9388443798927}, 'southwest': {'lat': -5.332005329892722, 'lng': 104.9361447201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Jambu,ChIJWcGpxvsxRy4RFoGnY-_WGN0,5.0,ChIJWcGpxvsxRy4RFoGnY-_WGN0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103404979721656945948"">A Google User</a>'], 'photo_reference': 'AUGGfZm2PIkcep5dYKQpn0177plM22GAtt-02DCuRCGjY0ZytFTVwUNJSn0qMPgJDrGpN53yIFfq7NjIzQh5s_-ogeUkr1IzC4xHkYXyxww6DLci3PjxpvXnJqYz1gmaItwrHiZTgYt3lTELaBgES5ZMTe_Wv_SMcLov-z1edqfaB58RSOX5', 'width': 3456}]",,https://www.google.com/maps/place/?q=place_id:ChIJWcGpxvsxRy4RFoGnY-_WGN0
OPERATIONAL,"MW7R+WMJ, Jl. Banjarejo Bawah, Bumi Arum, Kec. Pringsewu, Kabupaten Pringsewu, Lampung 35373, Indonesia","{'location': {'lat': -5.3351583, 'lng': 104.9416456}, 'viewport': {'northeast': {'lat': -5.333780220107278, 'lng': 104.9428851798927}, 'southwest': {'lat': -5.336479879892722, 'lng': 104.9401855201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Getek Banjarejo,ChIJGR14M8IzRy4Rix4xHxVNx10,4.6,ChIJGR14M8IzRy4Rix4xHxVNx10,"['tourist_attraction', 'point_of_interest', 'establishment']",13,,,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115138286842807248299"">seno aji winarto</a>'], 'photo_reference': 'AUGGfZljfqZgjjta5ijFXvfL9k6l56j86Yd29SwVbJNf6GbrgNg2gY3UMMNqaBWjI2O8iajcq8NqL8goP1_5xMFXyDvqbqj95R5i4u-o03yPHligq9u8_tkdPyTyEz4vHCjf4j0MyaSHIyPWFWx9SpKv6Il4ulcYlkXVc0GNJlOL4HwMzO2q', 'width': 3984}]",,https://www.google.com/maps/place/?q=place_id:ChIJGR14M8IzRy4Rix4xHxVNx10
OPERATIONAL,"MXJG+5R, Sukoharjo I, Sukoharjo, Pringsewu Regency, Lampung 35373, Indonesia","{'location': {'lat': -5.3195505, 'lng': 104.9771225}, 'viewport': {'northeast': {'lat': -5.318041270107278, 'lng': 104.9784800298927}, 'southwest': {'lat': -5.320740929892722, 'lng': 104.9757803701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Edukasi Pokdakan Ulam Sari Jaya Sukoharjo 1,ChIJb_pwo2ozRy4R1QMPswBvWO4,0.0,ChIJb_pwo2ozRy4R1QMPswBvWO4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJb_pwo2ozRy4R1QMPswBvWO4
OPERATIONAL,"tikungan tajam, jalan wisata talang indah, Fajar Esuk, Kec. Pringsewu, Kabupaten Pringsewu, Lampung 35373, Indonesia","{'location': {'lat': -5.3548762, 'lng': 104.9495484}, 'viewport': {'northeast': {'lat': -5.353525120107278, 'lng': 104.9508988798927}, 'southwest': {'lat': -5.356224779892722, 'lng': 104.9481992201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Talang Indah Pajaresuk,ChIJc-hIDyIyRy4RGdc8zGJT1xY,4.1,ChIJc-hIDyIyRy4RGdc8zGJT1xY,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",1770,,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118428738956094440599"">A Google User</a>'], 'photo_reference': 'AUGGfZmfYGkIguTAZ1NBteu_OQ1s1CxtPUfnaDCRNC4xla4gi1Vw3RlBMDdN0DUgvGW408pbMkuhTDTEgtyrnt1890nhi0sRSKM-SXYcHFIIzxl1gc6CzcZxDJzvGCh27rqep0oIJVWvE3Hozp4JgI0asLcZ2OkiKFPWpiCfRHmFjCrPiA6C', 'width': 4160}]","{'compound_code': 'JWWX+2R Fajar Esuk, Pringsewu Regency, Lampung, Indonesia', 'global_code': '6P66JWWX+2R'}",https://www.google.com/maps/place/?q=place_id:ChIJc-hIDyIyRy4RGdc8zGJT1xY
OPERATIONAL,"M263+RR, Jogyakarta, Gading Rejo, Pringsewu Regency, Lampung, Indonesia","{'location': {'lat': -5.3379781, 'lng': 105.0045646}, 'viewport': {'northeast': {'lat': -5.336628270107278, 'lng': 105.0059144298927}, 'southwest': {'lat': -5.339327929892722, 'lng': 105.0032147701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot babon melem,ChIJw-oCYY8zRy4R9Knl4uy-Oug,4.5,ChIJw-oCYY8zRy4R9Knl4uy-Oug,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109672249621588525769"">A Google User</a>'], 'photo_reference': 'AUGGfZnakFoe_lowxtWCFMLFrx3SZU3wRXpJhz8R2VxlmRWFNT8aONgnGxc8XmTjRPsDKPMZQqR7V8Hq-pmDGZz9y-jIYA5SSQcf_jQ4e-Gh03kBPLAgePJQo1jR79i-Et_Mc7Iu70wGSaonwsQXCAk7lBQWy3CACru3KvW3aP3tC9dqZW23', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJw-oCYY8zRy4R9Knl4uy-Oug
OPERATIONAL,"PVGM+PJ9, Margosari, Pagelaran Utara, Pringsewu Regency, Lampung 35376, Indonesia","{'location': {'lat': -5.273389799999999, 'lng': 104.8851637}, 'viewport': {'northeast': {'lat': -5.271983420107277, 'lng': 104.8865302298927}, 'southwest': {'lat': -5.274683079892721, 'lng': 104.8838305701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kandang macan,ChIJX_DKZQA3Ry4RfRKqqh0GEPs,0.0,ChIJX_DKZQA3Ry4RfRKqqh0GEPs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJX_DKZQA3Ry4RfRKqqh0GEPs
