business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,photos,permanently_closed,url
OPERATIONAL,"C6X7+FF7, Tunggulpayung, Lelea, Indramayu Regency, West Java, Indonesia","{'location': {'lat': -6.5513379, 'lng': 108.2136605}, 'viewport': {'northeast': {'lat': -6.549592170107278, 'lng': 108.2150164798927}, 'southwest': {'lat': -6.552291829892722, 'lng': 108.2123168201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rw.bngkok,ChIJz3x6ZlvPbi4RpyGkUugDks0,0.0,ChIJz3x6ZlvPbi4RpyGkUugDks0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJz3x6ZlvPbi4RpyGkUugDks0
OPERATIONAL,"F7C8+8VG, Mekarsari, Tukdana, Indramayu Regency, West Java, Indonesia","{'location': {'lat': -6.5291361, 'lng': 108.2671976}, 'viewport': {'northeast': {'lat': -6.527769020107279, 'lng': 108.2685457798927}, 'southwest': {'lat': -6.530468679892723, 'lng': 108.2658461201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"""Casnadi garangan Rawa kesit""",ChIJWwU0JvjFbi4RrzDDsEmgxlM,5.0,ChIJWwU0JvjFbi4RrzDDsEmgxlM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,"[{'height': 9248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115840648815250100815"">A Google User</a>'], 'photo_reference': 'AUGGfZmmTV3GLj_-I_LT336_JUmTGpytoHpmeu5ksTim8Wi9h7CGkW-4ZxOYCuSBURdo2YoGBOikOI206OUo24FJRWcMqP5AiDzOeTMVFLQwKKxO_Up0jBgdIfZ_WryUrO2I2gSlRRivRJM2vFwuK31XlV_dM3ZNxEb9HldPdYED_9WTpDJB', 'width': 6936}]",,https://www.google.com/maps/place/?q=place_id:ChIJWwU0JvjFbi4RrzDDsEmgxlM
OPERATIONAL,"Unnamed Road, Jatisura, Kec. Cikedung, Kabupaten Indramayu, Jawa Barat 45262, Indonesia","{'location': {'lat': -6.5365344, 'lng': 108.1935301}, 'viewport': {'northeast': {'lat': -6.535171320107279, 'lng': 108.1949121298927}, 'southwest': {'lat': -6.537870979892722, 'lng': 108.1922124701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agroeduwisata situbolang,ChIJjy4vveXPbi4R9vhTIlgt85Q,4.3,ChIJjy4vveXPbi4R9vhTIlgt85Q,"['tourist_attraction', 'point_of_interest', 'establishment']",619,"{'compound_code': 'F57V+9C Jatisura, Indramayu Regency, West Java, Indonesia', 'global_code': '6P5CF57V+9C'}",{'open_now': False},"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116782812528190167072"">Wong Cilegeh</a>'], 'photo_reference': 'AUGGfZnzkHqqOqGzEG9uOAhM-RRNB8rZH_W2TCGKELANdN5b0kRbI86SeFdFW43nA_SB6HrnavzY42TDg1NbEndLe0iIfK-nB0TI_4-6JCZIr34t2n7I7L7BvLVgf6l3fQqL3wsp1tOpf65Bcp2ZnapZZl1mi-6weETJnkXQZhSsrKvX0uS_', 'width': 8000}]",,https://www.google.com/maps/place/?q=place_id:ChIJjy4vveXPbi4R9vhTIlgt85Q
OPERATIONAL,"F672+M8R, Jatisura, Cikedung, Indramayu Regency, West Java 45262, Indonesia","{'location': {'lat': -6.535758299999999, 'lng': 108.200771}, 'viewport': {'northeast': {'lat': -6.534432170107277, 'lng': 108.2021964298927}, 'southwest': {'lat': -6.53713182989272, 'lng': 108.1994967701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Situ Bolang,ChIJ-Z1UVgDPbi4RKKJf2L8vWTk,5.0,ChIJ-Z1UVgDPbi4RKKJf2L8vWTk,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114692889054181513346"">muhammad bastian</a>'], 'photo_reference': 'AUGGfZkG3YP0-shHO8EEvEN5QydI74E8k8B3vmEDgH__bfdjetrNisqTqr_4l1fdpHd7s1DNR4Kf0EASJ5xQNLsnDIsbyshG-FFMKiV545xAGS-ALuphdnDCjjJrJBhtLj0W5cwrKLVTDneiWtHZlQLUnpJxA66N0yDRv3v0QTr8Ku4EC1Nv', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJ-Z1UVgDPbi4RKKJf2L8vWTk
OPERATIONAL,"F76W+2VW, Jl. Karang Dawa, Sukadana, Kec. Tukdana, Kabupaten Indramayu, Jawa Barat 45272, Indonesia","{'location': {'lat': -6.5398896, 'lng': 108.2972183}, 'viewport': {'northeast': {'lat': -6.538613770107278, 'lng': 108.2982101298927}, 'southwest': {'lat': -6.541313429892722, 'lng': 108.2955104701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah darat,ChIJl4PygTjFbi4RUU917JNNdcU,0.0,ChIJl4PygTjFbi4RUU917JNNdcU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJl4PygTjFbi4RUU917JNNdcU
OPERATIONAL,"F997+G72, Tenajar Kidul, Kertasemaya, Indramayu Regency, West Java 45274, Indonesia","{'location': {'lat': -6.5312427, 'lng': 108.363143}, 'viewport': {'northeast': {'lat': -6.529879670107277, 'lng': 108.3645166298927}, 'southwest': {'lat': -6.532579329892721, 'lng': 108.3618169701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,gubug'e wakaji,ChIJ4cDiVADDbi4R92R7-NjIKWk,0.0,ChIJ4cDiVADDbi4R92R7-NjIKWk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ4cDiVADDbi4R92R7-NjIKWk
OPERATIONAL,"C7JH+H89, Kerticala, Tukdana, Indramayu Regency, West Java, Indonesia","{'location': {'lat': -6.5685886, 'lng': 108.278367}, 'viewport': {'northeast': {'lat': -6.567251320107278, 'lng': 108.2797397798927}, 'southwest': {'lat': -6.569950979892722, 'lng': 108.2770401201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Rusdi,ChIJmR8frSzFbi4RSL40Rr3gQ7k,5.0,ChIJmR8frSzFbi4RSL40Rr3gQ7k,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJmR8frSzFbi4RSL40Rr3gQ7k
OPERATIONAL,"F57X+66G, Jatisura, Cikedung, Indramayu Regency, West Java 45262, Indonesia","{'location': {'lat': -6.536931099999999, 'lng': 108.1980633}, 'viewport': {'northeast': {'lat': -6.535019920107279, 'lng': 108.1995280798927}, 'southwest': {'lat': -6.537719579892722, 'lng': 108.1968284201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BENDUNGAN BOLANG,ChIJKx5kS7LPbi4R-RU1xs1qLfc,5.0,ChIJKx5kS7LPbi4R-RU1xs1qLfc,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108351611850289816158"">A Google User</a>'], 'photo_reference': 'AUGGfZkib4mSG0dUnH25lTu-JoGfT7wXCdkha9RCv1waTbQM_4KCPJMdo9RToeJBdYBU-HCp32-JGO8x18-bF9G-Vpf0qhuWnqcE0OPTo-f92aDOlYXGUn744iDFPD9A546UCvXftHZ102pOZtfgMD_0PQOuIvsOgqPFq0uJCZJMk1RFua54', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJKx5kS7LPbi4R-RU1xs1qLfc
OPERATIONAL,"C7H3+CH, Sukamulya, Tukdana, Indramayu Regency, West Java, Indonesia","{'location': {'lat': -6.5713889, 'lng': 108.2538889}, 'viewport': {'northeast': {'lat': -6.568716499999998, 'lng': 108.2550349798927}, 'southwest': {'lat': -6.5722797, 'lng': 108.2523353201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA RAWA BACIN ( RAWA BAwa CINta),ChIJHYQ9RQDFbi4Ra0d50jHvUMQ,5.0,ChIJHYQ9RQDFbi4Ra0d50jHvUMQ,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112603840284019528799"">Sam Sudin</a>'], 'photo_reference': 'AUGGfZmWrrIGLEyJkZuAtuJg8yBF_Ur1etkYL2kTI5lse57FNkvPgjUxul0vT7PetqqSMYW4vA9CNoicuVoFMZKRfsAUt_O4cD_enMfPoJpxozI8DBUFUWd1N9BgJf8uncjK2RBh9QsxW7p4mS8t2XtJ7x22pCMkLcYhq6WCYIpvl51jvhP8', 'width': 3120}]",,https://www.google.com/maps/place/?q=place_id:ChIJHYQ9RQDFbi4Ra0d50jHvUMQ
OPERATIONAL,"C6HJ+RP, Sukamulya, Tukdana, Indramayu Regency, West Java, Indonesia","{'location': {'lat': -6.5704045, 'lng': 108.2318383}, 'viewport': {'northeast': {'lat': -6.569393420107278, 'lng': 108.2331808798927}, 'southwest': {'lat': -6.572093079892722, 'lng': 108.2304812201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,rawa eceng,ChIJ3YxxieXPbi4RFv6rTfQQ-FE,0.0,ChIJ3YxxieXPbi4RFv6rTfQQ-FE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3YxxieXPbi4RFv6rTfQQ-FE
OPERATIONAL,"F9W7+749, Tenajar, Kertasemaya, Indramayu Regency, West Java 45274, Indonesia","{'location': {'lat': -6.504305599999999, 'lng': 108.3628546}, 'viewport': {'northeast': {'lat': -6.503118320107277, 'lng': 108.3641829298927}, 'southwest': {'lat': -6.505817979892722, 'lng': 108.3614832701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kandang baron,ChIJFd9KHDXDbi4RhlW22NOdVGQ,0.0,ChIJFd9KHDXDbi4RhlW22NOdVGQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJFd9KHDXDbi4RhlW22NOdVGQ
OPERATIONAL,"G885+648, Jatibarang Baru, Jatibarang, Indramayu Regency, West Java 45273, Indonesia","{'location': {'lat': -6.484518899999999, 'lng': 108.3077468}, 'viewport': {'northeast': {'lat': -6.483204370107279, 'lng': 108.3090620298927}, 'southwest': {'lat': -6.485904029892723, 'lng': 108.3063623701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Empang El Mustafa,ChIJBVtq77XHbi4RLfvWDls7_Bg,0.0,ChIJBVtq77XHbi4RLfvWDls7_Bg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110319498672147708958"">A Google User</a>'], 'photo_reference': 'AUGGfZmfzg7notwDWmiaUSyqXYg-RJkF3RsxNtbOrrcOJ0oz0DmxxBBcw9eHiOx8nVUh2Nh-QGrSy0s1soSItAcDLayGVcmUNNI_AJ9e5IVIxEnzsFsxiLSB7Lz3NYqLhpucesR8JbstENoT2k1knF9Eh7R0mI-gGgN3ywBDe6IW_bqkoGQ', 'width': 3120}]",,https://www.google.com/maps/place/?q=place_id:ChIJBVtq77XHbi4RLfvWDls7_Bg
OPERATIONAL,"F9J2+X27, Kliwed, Kertasemaya, Indramayu Regency, West Java, Indonesia","{'location': {'lat': -6.5175879, 'lng': 108.3500527}, 'viewport': {'northeast': {'lat': -6.516083820107276, 'lng': 108.3509727798927}, 'southwest': {'lat': -6.518783479892721, 'lng': 108.3482731201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Empang Cilamaran Indah,ChIJG-9oeaLDbi4RRcsTWRhqyUM,5.0,ChIJG-9oeaLDbi4RRcsTWRhqyUM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,{'open_now': True},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117610181633575129203"">A Google User</a>'], 'photo_reference': 'AUGGfZl41HIydoqg0dqOyOk2QkrC8zdcC4zkz5HnNgbN6a9Zs-tmgsxIv33sOXsyNU1Xc7Qb7aosFWaoYw2Z8XGnR7wr8kln47napyXIKWKGTa7hlEtkVwWhd_eaKppKPGla0YfhDdXX5rIt97-gCjpuuyMgJ0zR_3k00x2Eo7aEeemwcQfh', 'width': 1200}]",,https://www.google.com/maps/place/?q=place_id:ChIJG-9oeaLDbi4RRcsTWRhqyUM
CLOSED_TEMPORARILY,"F7V3+628, Malangsari, Bangodua, Indramayu Regency, West Java, Indonesia","{'location': {'lat': -6.506951099999999, 'lng': 108.2525802}, 'viewport': {'northeast': {'lat': -6.503779800000001, 'lng': 108.2538685298927}, 'southwest': {'lat': -6.5080082, 'lng': 108.2511688701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wongkidul,ChIJQbiHarvFbi4RgNPGeLNmmeg,0.0,ChIJQbiHarvFbi4RgNPGeLNmmeg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJQbiHarvFbi4RgNPGeLNmmeg
OPERATIONAL,"F8MQ+8G, Sukawera, Kertasemaya, Indramayu Regency, West Java 45274, Indonesia","{'location': {'lat': -6.516738, 'lng': 108.3388204}, 'viewport': {'northeast': {'lat': -6.515514270107278, 'lng': 108.3404137798927}, 'southwest': {'lat': -6.518213929892722, 'lng': 108.3377141201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RIZKY ALIYANTO,ChIJmYT0uijDbi4RCDXIDbZAIGA,5.0,ChIJmYT0uijDbi4RCDXIDbZAIGA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100407308306964216780"">A Google User</a>'], 'photo_reference': 'AUGGfZl7dA5JMD5HLZqFAj09xGCFuflqk9-zJdo3R9ri1TzLvjiAPBhBgAyeHwnav9OOHo_7d_MpPYwc6y58OJyqhV__G4oHBcziMdf-_aJxPUTxMkUPF3_G0phCV3MbaE3kEy9PHtMnTxEYpqL4P2uiJcTig3LBUZZ3P1uQZZ8_yo8hgi8u', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJmYT0uijDbi4RCDXIDbZAIGA
