business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,permanently_closed,photos,opening_hours,plus_code,url
OPERATIONAL,"M4C6+MW9, Ds, Ilir, Kec. Kandanghaur, Kabupaten Indramayu, 45254, Indonesia","{'location': {'lat': -6.3283451, 'lng': 108.1123573}, 'viewport': {'northeast': {'lat': -6.326995270107279, 'lng': 108.1137071298927}, 'southwest': {'lat': -6.329694929892723, 'lng': 108.1110074701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Panjiwa,ChIJNRKTZI6zbi4RcAnt9kg68mk,4.1,ChIJNRKTZI6zbi4RcAnt9kg68mk,"['tourist_attraction', 'point_of_interest', 'establishment']",375,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110021600688422369455"">A Google User</a>'], 'photo_reference': 'AUGGfZlq5EdCrdGZLkMW-5SBDFv5HDHXwxWQrsYumx30H_iHXpM0KlPCOAiAsXIoZxdd47vgpg1sivHIKJO7E9TUATT_nYsMhXnLW1QjHJHF3RWSNwrkpKOQrTDOFvhhcPZ2tz1wJkFRyTGaMj2cWSLJk3IKX94n4S1TW5vK-KGeuE849EyL', 'width': 3264}]",,,https://www.google.com/maps/place/?q=place_id:ChIJNRKTZI6zbi4RcAnt9kg68mk
OPERATIONAL,"M3GX+7C, Ilir, Indramayu Regency, West Java, Indonesia","{'location': {'lat': -6.3243125, 'lng': 108.0985625}, 'viewport': {'northeast': {'lat': -6.3220901, 'lng': 108.0998314298927}, 'southwest': {'lat': -6.3309797, 'lng': 108.0971317701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Baramundi,ChIJi1xEYQCzbi4RfsOLscKh6Dc,0.0,ChIJi1xEYQCzbi4RfsOLscKh6Dc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJi1xEYQCzbi4RfsOLscKh6Dc
OPERATIONAL,"Eretan Wetan, Kandanghaur, Indramayu Regency, West Java 45254, Indonesia","{'location': {'lat': -6.3319518, 'lng': 108.0838871}, 'viewport': {'northeast': {'lat': -6.330558620107277, 'lng': 108.0851997298927}, 'southwest': {'lat': -6.333258279892721, 'lng': 108.0825000701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TEMPAT PEMANCINGAN,ChIJ6xWBvPazbi4RPGPR4vwPiIc,0.0,ChIJ6xWBvPazbi4RPGPR4vwPiIc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 381, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113022544119912512601"">A Google User</a>'], 'photo_reference': 'AUGGfZlE3hyU7cr63oneLW9gfhrotehpw2gyb6dzlZJJ9uoVerBSzJ7UDGSVrTfw8HJxVNNaChvOk0KYuwdd5-uuAi_1uyt9bH7ZqY1FZ7f9rbYAuHLGpowEleq7lsHbYDVXeuxvf5uFkgP-i0hoMy6gpMVGdDe0cEam_UW4TBgmTyyWD25y', 'width': 678}]",{'open_now': False},"{'compound_code': 'M39M+6H Eretan Wetan, Indramayu Regency, West Java, Indonesia', 'global_code': '6P5CM39M+6H'}",https://www.google.com/maps/place/?q=place_id:ChIJ6xWBvPazbi4RPGPR4vwPiIc
OPERATIONAL,"M3HH+QGP, Eretan Kulon, Kandanghaur, Indramayu Regency, West Java, Indonesia","{'location': {'lat': -6.320544099999999, 'lng': 108.0788201}, 'viewport': {'northeast': {'lat': -6.319247570107279, 'lng': 108.0802414798927}, 'southwest': {'lat': -6.321947229892722, 'lng': 108.0775418201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Eretan,ChIJ4afgBwizbi4RTBWzk4H3Oys,4.4,ChIJ4afgBwizbi4RTBWzk4H3Oys,"['tourist_attraction', 'point_of_interest', 'establishment']",153,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101859262623962313082"">atiqa fairuz</a>'], 'photo_reference': 'AUGGfZmlrlwFF1t5SJaFRxU_TMN021X5PhROuQ7i9TaXv21iVGzKsKnuBMkwg8gQAPc5r3wbre9SVYf5ycRhY_iEBaviEYFVWY74zLEdAYZ1knAtzTdjT0Fz0V8fyAZB3rC-Nq-dpA0TDoPjOeS5UwUfAZg3p496BGMSZZ3HUnxip-GMlmpx', 'width': 2448}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ4afgBwizbi4RTBWzk4H3Oys
OPERATIONAL,"Curug, Kandanghaur, Indramayu Regency, West Java 45254, Indonesia","{'location': {'lat': -6.3659227, 'lng': 108.0687579}, 'viewport': {'northeast': {'lat': -6.364537670107277, 'lng': 108.0702677798927}, 'southwest': {'lat': -6.367237329892721, 'lng': 108.0675681201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BLOK BANTENG BARAT,ChIJD7Q2nOK1bi4RHOW7fiwEJwI,0.0,ChIJD7Q2nOK1bi4RHOW7fiwEJwI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106258845559825514771"">A Google User</a>'], 'photo_reference': 'AUGGfZnHegoLhgzNFcWgTBOc5yfhmcVr5H4FIAkbuIbngHEzJJH8SHc-hL0ESTQCSAseWhsgT3VsLkBTiCXXimyNxmuLCkdgDN4-U-v1A0bqniaSgTrPyHgqeDSFBH5-0fiA3mplwNTyk_-lsGo69FHWFcrB4baGuHAcVm7V0fvaB74s0qzS', 'width': 2340}]",{'open_now': True},"{'compound_code': 'J3M9+JG Curug, Indramayu Regency, West Java, Indonesia', 'global_code': '6P5CJ3M9+JG'}",https://www.google.com/maps/place/?q=place_id:ChIJD7Q2nOK1bi4RHOW7fiwEJwI
OPERATIONAL,"PXFH+P92, Sumuradem, Sukra, Indramayu Regency, West Java 45257, Indonesia","{'location': {'lat': -6.275742300000001, 'lng': 107.9783921}, 'viewport': {'northeast': {'lat': -6.274488720107279, 'lng': 107.9800792298927}, 'southwest': {'lat': -6.277188379892723, 'lng': 107.9773795701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gubug wa godil,ChIJo1EaEABNaS4RymPklfLkj2E,0.0,ChIJo1EaEABNaS4RymPklfLkj2E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJo1EaEABNaS4RymPklfLkj2E
OPERATIONAL,"Jl. Jenderal Sudirman No.33, Wanguk, Kec. Anjatan, Kabupaten Indramayu, Jawa Barat 45256, Indonesia","{'location': {'lat': -6.407817, 'lng': 107.963026}, 'viewport': {'northeast': {'lat': -6.406529320107278, 'lng': 107.9644985798927}, 'southwest': {'lat': -6.409228979892722, 'lng': 107.9617989201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Fishing pool Wanguk,ChIJo5axiRlKaS4RJtjbhVyNdFY,3.7,ChIJo5axiRlKaS4RJtjbhVyNdFY,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",55,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106034416374741196289"">Sambel Ceplik</a>'], 'photo_reference': 'AUGGfZnswHQFzxz1_h7GfyzG28is9bFz8Avdf3pjwCFP9VSEhEuzz6WaAf7lFFUmsBlfmqHTey2T3SX8iQMBsJvknHrWbjEw0GWxdPVomBmGO6q_O1QXYFFV4sE2wzokmy4ZR2cnI7EvSq83l-e8LXb2obSFI1msOzYfjapmrOh4Y1IH2eIL', 'width': 4160}]",,"{'compound_code': 'HXR7+V6 Wanguk, Indramayu Regency, West Java, Indonesia', 'global_code': '6P59HXR7+V6'}",https://www.google.com/maps/place/?q=place_id:ChIJo5axiRlKaS4RJtjbhVyNdFY
OPERATIONAL,"M3CR+G6H, Unnamed Road, Eretan Wetan, Kec. Kandanghaur, Kabupaten Indramayu, Jawa Barat 45254, Indonesia","{'location': {'lat': -6.328677, 'lng': 108.090596}, 'viewport': {'northeast': {'lat': -6.327919720107278, 'lng': 108.0913056}, 'southwest': {'lat': -6.330619379892722, 'lng': 108.0884672}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tamara Taman Mangrove Pantura,ChIJK30tNnqzbi4RFzJvYUEpOZ4,5.0,ChIJK30tNnqzbi4RFzJvYUEpOZ4,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113887133812598381193"">A Google User</a>'], 'photo_reference': 'AUGGfZnNLBdsozVNCNCEObFAj2GFBd6UvHOcBrmjiPOvDyBVQ1i5eb7VhziNI6mmsw4Haq1y4w2QwbZzvnD5o7xaM9KBO-iI59_pkwcn6e4I23v_OyUyw5GHbrUOxUKQcC3U45ToR8JmvHaM4qmRfgO_PYAxBiTJWMiL45QcnUi4IVAyfqMt', 'width': 720}]",,,https://www.google.com/maps/place/?q=place_id:ChIJK30tNnqzbi4RFzJvYUEpOZ4
OPERATIONAL,"H382+CHX, Kedung Dawa, Gabuskulon, Gabuswetan, Indramayu Regency, West Java 45263, Indonesia","{'location': {'lat': -6.4338799, 'lng': 108.0514762}, 'viewport': {'northeast': {'lat': -6.432307320107277, 'lng': 108.0529265798927}, 'southwest': {'lat': -6.435006979892721, 'lng': 108.0502269201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Enggokan,ChIJmZDewNnLbi4RfQw4hq2c4sw,0.0,ChIJmZDewNnLbi4RfQw4hq2c4sw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117227469652578737745"">A Google User</a>'], 'photo_reference': 'AUGGfZmE758lAh-CLiCN5XdDBnAHZI9BmcMXi-KpMlxjCxsH1oJSuEC5mqNpuKs-Ah11fPSifV1QMCE869o_4-5KA9r_w8cBW5ejf-uuahM9dGcSDaZK7vZOiVrxe05-UmVvZ-w9P0QDHSwIY0JGSGr5POPetfdLashAejFIi0JjJdeUv67d', 'width': 1920}]",,,https://www.google.com/maps/place/?q=place_id:ChIJmZDewNnLbi4RfQw4hq2c4sw
OPERATIONAL,"M2WH+59, Sukahaji, Patrol, Indramayu Regency, West Java, Indonesia","{'location': {'lat': -6.3045607, 'lng': 108.0284381}, 'viewport': {'northeast': {'lat': -6.303532670107279, 'lng': 108.0297864298927}, 'southwest': {'lat': -6.306232329892723, 'lng': 108.0270867701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Sultan Jan Ardian XII,ChIJXa1iNwBNaS4RHdPje-Xn_Mk,0.0,ChIJXa1iNwBNaS4RHdPje-Xn_Mk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJXa1iNwBNaS4RHdPje-Xn_Mk
