business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,url
OPERATIONAL,"7QM4+2H9, Unnamed Road, Tanah Poleang, Poleang Utara, Bombana Regency, South East Sulawesi 93773, Indonesia","{'location': {'lat': -4.7174657, 'lng': 121.7564834}, 'viewport': {'northeast': {'lat': -4.715931370107279, 'lng': 121.7580112298927}, 'southwest': {'lat': -4.718631029892723, 'lng': 121.7553115701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Adat Moronene Kemokolean Poleang,,ChIJ649Wuy7Poi0Rk4KBi7IFs8k,4.7,ChIJ649Wuy7Poi0Rk4KBi7IFs8k,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 530, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109573016956299145984"">Kasra J. Munara</a>'], 'photo_reference': 'AUGGfZmI5p1hGeO4svxx8aYfhd_kJ0XCv-ZEipVQj2GEPpM1RKW7iR1ghXgUBlmRgn5QRhjHcAqZhFUnqNTTa8rC1dUvI6I3fCkskVwbGwNf1xX9u9R3fsJpCx3duOgKh4VNpl_g4hQXFblcZgmNBuSgRt-yW6k_bKmtRK9Fb138RWBODO07', 'width': 707}]",,https://www.google.com/maps/place/?q=place_id:ChIJ649Wuy7Poi0Rk4KBi7IFs8k
OPERATIONAL,"7PC4+RPV, Tampawulu, Poleang Utara, Bombana Regency, South East Sulawesi 93773, Indonesia","{'location': {'lat': -4.7278955, 'lng': 121.7068038}, 'viewport': {'northeast': {'lat': -4.726693970107278, 'lng': 121.7080275298927}, 'southwest': {'lat': -4.729393629892722, 'lng': 121.7053278701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan Tampabulu,{'open_now': True},ChIJTZVKFfDNoi0RKK8rH8uhsBs,4.2,ChIJTZVKFfDNoi0RKK8rH8uhsBs,"['tourist_attraction', 'point_of_interest', 'establishment']",26.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110584252187445540796"">Arif Hukmi</a>'], 'photo_reference': 'AUGGfZngkP2Q_2LQRIqsAMZ7vxyrZNhEDNUG40h8jQbp5pJGmnVpPnOPsihbBzg_17qzW_kONrEE5VAgPkOfrv9u30OmipUdkyGw_8tj7_pJB649cDs8nqtXapxTFdDS0whwS0bxKGMnL06zWh1V-Dw_LrT8i3u-NH8tbVM4VRfFI0cbRWrs', 'width': 3264}]",,https://www.google.com/maps/place/?q=place_id:ChIJTZVKFfDNoi0RKK8rH8uhsBs
OPERATIONAL,"9XQ7+6FH, Watu-Watu, Lantari Jaya, Bombana Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.6119286, 'lng': 121.9637387}, 'viewport': {'northeast': {'lat': -4.610141520107278, 'lng': 121.9649971298927}, 'southwest': {'lat': -4.612841179892722, 'lng': 121.9622974701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bombana,,ChIJh5Q0x3fBoi0R7o9kwONmTn0,4.1,ChIJh5Q0x3fBoi0R7o9kwONmTn0,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106705684798770746994"">Tedong Borneo</a>'], 'photo_reference': 'AUGGfZmY0CaTSYiJ5Q3-2nhb6wjuKT3BsUy-77ubyP7whoLouhz-oayfDQqPg5UWLx7psQgJp8GvByUswgAmXMPMuUypkf_jSRaaMom6R43GLK_yTUGtx8PtN5asa9hG0YOJaTHL6LTbjv7P7Rs8UBBkp7IfZZLREwltPtMm3Sf5F5ztzYxE', 'width': 2608}]",,https://www.google.com/maps/place/?q=place_id:ChIJh5Q0x3fBoi0R7o9kwONmTn0
,"Rarowatu, Bombana Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.7170305, 'lng': 121.934757}, 'viewport': {'northeast': {'lat': -4.655917899999999, 'lng': 121.987498}, 'southwest': {'lat': -4.786848, 'lng': 121.8103641}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rarowatu,,ChIJtTmJf6nEoi0RCA8LChEFNk4,,ChIJtTmJf6nEoi0RCA8LChEFNk4,"['administrative_area_level_3', 'political']",,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117644816853168500449"">A Google User</a>'], 'photo_reference': 'AUGGfZlYXmtMtw0mlf_n-i2znGGXEqqy8PuXrhEDCNU1L3shBp69G0ik4x2Mv8gp62ilsIrW-cHH1FFeW9lv8P2YH4qfA7ZtJTn8vUgnMeX9UrltgEaWBmQXrj9OgASwpJ3OT6jjVTbAQtL7O4x_4rgjusA5RraHspEXO4PziSmVPQYLiyR5', 'width': 1280}]",,https://www.google.com/maps/place/?q=place_id:ChIJtTmJf6nEoi0RCA8LChEFNk4
OPERATIONAL,"4VP4+FFQ, Marampuka, Poleang Tenggara, Bombana Regency, South East Sulawesi 93773, Indonesia","{'location': {'lat': -4.8637936, 'lng': 121.856228}, 'viewport': {'northeast': {'lat': -4.862207270107278, 'lng': 121.8577475298927}, 'southwest': {'lat': -4.864906929892722, 'lng': 121.8550478701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai poltra,,ChIJGV6OnI_Zoi0RtNUsZxeCNPs,5.0,ChIJGV6OnI_Zoi0RtNUsZxeCNPs,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105567241649091161001"">A Google User</a>'], 'photo_reference': 'AUGGfZmIZQUhjGslMRf1MGOD0ffIWQH0hT3DYglJtWgaTOAMlSy8khQAOQM7zJMo0zdH84yTLNpFZ_6vLBAcd0eTCbeTk-Br37TGWAP6ZOlrgo2uWU7zv7ELClJZ2W2v7rK0UvHYKuoDn6g91NsjXGfoEsGennqDBAa_yi5Q4kqb5OMholCl', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJGV6OnI_Zoi0RtNUsZxeCNPs
OPERATIONAL,"8P64+F4F, Tongkoseng, Tontonunu, Bombana Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.6888124, 'lng': 121.7052951}, 'viewport': {'northeast': {'lat': -4.687653870107279, 'lng': 121.7065864298928}, 'southwest': {'lat': -4.690353529892723, 'lng': 121.7038867701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dusun eemoico,,ChIJy8ZnsNLNoi0R9nYDN45QmSk,0.0,ChIJy8ZnsNLNoi0R9nYDN45QmSk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJy8ZnsNLNoi0R9nYDN45QmSk
OPERATIONAL,"7QQ9+X94, Toburi, Poleang Utara, Bombana Regency, South East Sulawesi 93773, Indonesia","{'location': {'lat': -4.7101143, 'lng': 121.7684527}, 'viewport': {'northeast': {'lat': -4.708772620107278, 'lng': 121.7698383798927}, 'southwest': {'lat': -4.711472279892722, 'lng': 121.7671387201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TUGU SIMPANG TIGA,{'open_now': True},ChIJ8dWPb_DPoi0RpgBP361VDFU,5.0,ChIJ8dWPb_DPoi0RpgBP361VDFU,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112976448464676933954"">A Google User</a>'], 'photo_reference': 'AUGGfZmNCSWs4GwgtasvCCyE8fKx6j-nFHUfFlwI92suF-APXI_iw0ZqN5fFhCEu6iPpaG1I7O_DWEBYWNOv8OkIu_nrXD0lhHGLkJW3lAfgXx_axTydDVx-Usccmy4rq3dSr6PWAqDZKMLUQXbmkH-Llo0O8AytrB_boscU2Y42jEVFTsGX', 'width': 3000}]",,https://www.google.com/maps/place/?q=place_id:ChIJ8dWPb_DPoi0RpgBP361VDFU
OPERATIONAL,"92M3+W4, Anugerah, Lantari Jaya, Bombana Regency, South East Sulawesi 93774, Indonesia","{'location': {'lat': -4.6154567, 'lng': 122.0029467}, 'viewport': {'northeast': {'lat': -4.614084070107277, 'lng': 122.0042972298927}, 'southwest': {'lat': -4.616783729892721, 'lng': 122.0015975701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WATER BUNG MJL SP1,,ChIJ4-BYuhvroi0Rg1FrwI6HzEc,4.5,ChIJ4-BYuhvroi0Rg1FrwI6HzEc,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118354265596757490605"">Faril Ramadhan</a>'], 'photo_reference': 'AUGGfZlydP6roMWYL5P6QeRjtmfGxs2fRUIlaT1DCKlmb_WtaeN-wahRIZ5W4KoH0JTav5Um7uEcrsyCjn_kpnjB9_kVK4BNYGblUNYN_11ZZrY9CpX1uGcRzli-Zr2CjBuEzB4Yxnab7Q9K1PgN-3deHgvjzVxK9K3xfYBIG2B5RKo28ZGf', 'width': 2448}]",,https://www.google.com/maps/place/?q=place_id:ChIJ4-BYuhvroi0Rg1FrwI6HzEc
OPERATIONAL,"5456+3CR, Batu Lamburi, Kepulauan Masaloka Raya, Bombana Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.8422508, 'lng': 122.111006}, 'viewport': {'northeast': {'lat': -4.840900970107277, 'lng': 122.1123558298927}, 'southwest': {'lat': -4.843600629892721, 'lng': 122.1096561701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KOFANO,,ChIJKxEVSADjoi0R6V7Fgh4qBEw,0.0,ChIJKxEVSADjoi0R6V7Fgh4qBEw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJKxEVSADjoi0R6V7Fgh4qBEw
OPERATIONAL,"43V6+P66, Jl. Poros Rumbia Tengah-Mata Oleo, Lora, Mata Oleo, Kabupaten Bombana, Sulawesi Tenggara, Indonesia","{'location': {'lat': -4.8557194, 'lng': 122.0605144}, 'viewport': {'northeast': {'lat': -4.854080720107278, 'lng': 122.0617054798927}, 'southwest': {'lat': -4.856780379892721, 'lng': 122.0590058201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Widodo,,ChIJjX8CoBDhoi0RxUd4fKxK-Dc,4.6,ChIJjX8CoBDhoi0RxUd4fKxK-Dc,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111969602652030608069"">Cornelius Nurhadi</a>'], 'photo_reference': 'AUGGfZlDiYWgCiYIMtyj9mvjGq2gub17MtzAXj094VahMM2vz8bXrwttPhXKmo5Xu1x9rmze14D1SkYf1-tTmV7ZyVNuU4vi1FyHyI322SUwAG-ZVjwj1kfZy45b9yAZvcxhvzFC_12U2XjDyn9Y4KcJBBp57EmCshAUlkBr7bjuNscOhKaW', 'width': 4608}]",,https://www.google.com/maps/place/?q=place_id:ChIJjX8CoBDhoi0RxUd4fKxK-Dc
OPERATIONAL,"7XF2+H43, Rarowatu, Bombana Regency, South East Sulawesi 93774, Indonesia","{'location': {'lat': -4.7261346, 'lng': 121.9502449}, 'viewport': {'northeast': {'lat': -4.724750820107278, 'lng': 121.9515605298927}, 'southwest': {'lat': -4.727450479892722, 'lng': 121.9488608701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RUMAH NENEK DI RAROWATU,,ChIJmbRYGJTdoi0RYU88uSoUcu4,0.0,ChIJmbRYGJTdoi0RYU88uSoUcu4,"['lodging', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJmbRYGJTdoi0RYU88uSoUcu4
OPERATIONAL,"8QF2+65Q, Karya Baru, Poleang Utara, Bombana Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.6769166, 'lng': 121.7504806}, 'viewport': {'northeast': {'lat': -4.675885170107279, 'lng': 121.7517645798927}, 'southwest': {'lat': -4.678584829892722, 'lng': 121.7490649201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung Karya Baru,{'open_now': True},ChIJP82qGrzPoi0RlZKhHFmLM7k,0.0,ChIJP82qGrzPoi0RlZKhHFmLM7k,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100947210784787635161"">Fajrin Rahman</a>'], 'photo_reference': 'AUGGfZkjvQNYWoxP92E1pdXOpI0RV4nwJjyuPxwb-Gkbg5P0kI2yiBXt0ojckVdpectIMszTFHKx4kIDUmjHyOf5-aJyhG3UAkcNV8sTdUzGbt3zv6JzHMTo0NxVCqmsJYz4qY6a6vrxJ3SMCNKyGGOMHJdg3O49XKL3f-v4cXZwg1i6rfDI', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJP82qGrzPoi0RlZKhHFmLM7k
OPERATIONAL,"54M9+7Q, Batu Lamburi, Kepulauan Masaloka Raya, Bombana Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.8168422, 'lng': 122.1193819}, 'viewport': {'northeast': {'lat': -4.815492370107278, 'lng': 122.1207317298927}, 'southwest': {'lat': -4.818192029892722, 'lng': 122.1180320701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Selat,,ChIJ207GEdPjoi0Rx9vwA38NhfE,5.0,ChIJ207GEdPjoi0Rx9vwA38NhfE,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108408617534372940125"">A Google User</a>'], 'photo_reference': 'AUGGfZnbC0OO4pRtSQM7QXCuQj2botDvdQNWJq2kGO_Ifp_Ngh74WqR-_IrQlsotYUjiGSRonVvuVOeNff5Yu7V5wu-u3b94pP6mGdcsBVRrhVdgjJkXkTxnJa3IWSLUFcFOK-Qqdqur0OSdbu9WO12V7t-FcxhqzQwwLsjHmr0ifB8-qWRL', 'width': 5184}]",,https://www.google.com/maps/place/?q=place_id:ChIJ207GEdPjoi0Rx9vwA38NhfE
