business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,permanently_closed,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,url
CLOSED_TEMPORARILY,"225G+CW, Idakotu, Idadagi, Kec. Dogiyai, Kabupaten Dogiyai, Papua 98862, Indonesia","{'location': {'lat': -3.9134429, 'lng': 136.0491689}, 'viewport': {'northeast': {'lat': -3.912093070107278, 'lng': 136.0505187298927}, 'southwest': {'lat': -3.914792729892722, 'lng': 136.0478190701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embun Mago,True,ChIJE_qZTauTIWgRN3DkTnRzRGo,5.0,ChIJE_qZTauTIWgRN3DkTnRzRGo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJE_qZTauTIWgRN3DkTnRzRGo
CLOSED_TEMPORARILY,"X3CF+JJ4, Onou, Bukapa, Kec. Kamu, Kabupaten Dogiyai, Papua, Indonesia","{'location': {'lat': -4.0284985, 'lng': 136.0740785}, 'viewport': {'northeast': {'lat': -4.026564570107278, 'lng': 136.0753465298927}, 'southwest': {'lat': -4.029264229892723, 'lng': 136.0726468701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"ONPI, BUKAPA ,POUYA",True,ChIJMyPOjIGFIWgRfSGxgwIzNVc,5.0,ChIJMyPOjIGFIWgRfSGxgwIzNVc,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117407396891146710401"">A Google User</a>'], 'photo_reference': 'AUGGfZnjGOeQIp8klaHd-x_q5lQQMCYyqQAHRthdSNV235A55DJa8orjznnw8iCz9uIae4-158F6tV7ysWS8AR8bAB5n3mqm8Mv1_UQJdq_yXnkocDejDa2uIjh469OnyIGkTww6uff8iNbOSG5sWhUSK6UK4KqUnb3S4HEb0OW82rK4kQ7M', 'width': 3072}]",,https://www.google.com/maps/place/?q=place_id:ChIJMyPOjIGFIWgRfSGxgwIzNVc
CLOSED_TEMPORARILY,"X2WM+JW5, Moanemani/ Ikebo, Kamu, Dogiyai Regency, Papua, Indonesia","{'location': {'lat': -4.0034934, 'lng': 136.0348675}, 'viewport': {'northeast': {'lat': -4.001899820107278, 'lng': 136.0365205798927}, 'southwest': {'lat': -4.004599479892722, 'lng': 136.0338209201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Yodei mauwa II,True,ChIJYaz-cSaRIWgRUfYwL5KuEIg,0.0,ChIJYaz-cSaRIWgRUfYwL5KuEIg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJYaz-cSaRIWgRUfYwL5KuEIg
OPERATIONAL,"376H+8PW, Unnamed Road, Epou / Epobutu, Paniai Barat, Paniai Regency, Papua 98764, Indonesia","{'location': {'lat': -3.93913, 'lng': 136.279331}, 'viewport': {'northeast': {'lat': -3.937424570107278, 'lng': 136.2828719}, 'southwest': {'lat': -3.940124229892722, 'lng': 136.2781507}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wadoumide Deiyai,,ChIJ2378DLIhImgRSzDKZtro_aE,5.0,ChIJ2378DLIhImgRSzDKZtro_aE,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104753976352545924090"">Kristianus Ukago</a>'], 'photo_reference': 'AUGGfZnxxbQwqBolnoDq3DIKlmE9ssNnP4RvinlNxccy1OD5Kl71YT4ZPrVjArxYLwlTBEErwif9Js1NTqYXqMPSJuJOM-LPVMGLP10V-jcw_e_lq5UFVeJ8DhGk8vLObRTdDNuRACkDHVE8cd32cbL1xk6MAHmnXvdf_kLqDHwVcowbZu9D', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJ2378DLIhImgRSzDKZtro_aE
CLOSED_TEMPORARILY,"39F7+CW5, Enarotali, Paniai Timur, Paniai Regency, Papua, Indonesia","{'location': {'lat': -3.9264917, 'lng': 136.3648679}, 'viewport': {'northeast': {'lat': -3.925141870107278, 'lng': 136.3662177298928}, 'southwest': {'lat': -3.927841529892722, 'lng': 136.3635180701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Deni gobai,True,ChIJL97RA849ImgRiOVoPicqUmw,0.0,ChIJL97RA849ImgRiOVoPicqUmw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJL97RA849ImgRiOVoPicqUmw
OPERATIONAL,"X2VJ+QJH, Unnamed Road, Moanemani/ Ikebo, Kamu, Dogiyai Regency, Papua 98862, Indonesia","{'location': {'lat': -4.0055651, 'lng': 136.0316098}, 'viewport': {'northeast': {'lat': -4.00466295, 'lng': 136.0328498798927}, 'southwest': {'lat': -4.00827155, 'lng': 136.0301502201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunung Tetode,,ChIJ8_OU1HCRIWgRHc27YnQbFc4,5.0,ChIJ8_OU1HCRIWgRHc27YnQbFc4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ8_OU1HCRIWgRHc27YnQbFc4
OPERATIONAL,"3875+PG, Epouto, Yatamo, Paniai Regency, Papua, Indonesia","{'location': {'lat': -3.935641, 'lng': 136.308836}, 'viewport': {'northeast': {'lat': -3.934437770107278, 'lng': 136.3101623298927}, 'southwest': {'lat': -3.937137429892722, 'lng': 136.3074626701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dimiya Danau Paniai,,ChIJNXjJFAAjImgRmjsF3jL--CE,0.0,ChIJNXjJFAAjImgRmjsF3jL--CE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115035439138382487447"">A Google User</a>'], 'photo_reference': 'AUGGfZkvK8STmXfYRleOpYrHSN_-yz496B5Sk0QZZOW2CJnrf6VTAQseLDzdppq08OOuNsxWlsjyWUBs0VDiEhaS6SGbkpiHcBpA8UIkU0l3opKZIxSYMS09lnUSr7cQ6OM2H0PAHm1eO3a0gSwxWc4_-SnhWGrzuGgJIeArDrrjtUZzGgeG', 'width': 960}]",,https://www.google.com/maps/place/?q=place_id:ChIJNXjJFAAjImgRmjsF3jL--CE
OPERATIONAL,"35CP+QP, Yametadi, Kamu Utara, Dogiyai Regency, Papua, Indonesia","{'location': {'lat': -3.9280216, 'lng': 136.1868329}, 'viewport': {'northeast': {'lat': -3.926671770107278, 'lng': 136.1881827298927}, 'southwest': {'lat': -3.929371429892722, 'lng': 136.1854830701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Edegepo,,ChIJz9FSKQCLIWgRuRMqvKKO0-s,0.0,ChIJz9FSKQCLIWgRuRMqvKKO0-s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJz9FSKQCLIWgRuRMqvKKO0-s
CLOSED_TEMPORARILY,"39G9+R6, Enarotali, Paniai Timur, Paniai Regency, Papua, Indonesia","{'location': {'lat': -3.9229375, 'lng': 136.3680625}, 'viewport': {'northeast': {'lat': -3.922239870107278, 'lng': 136.37454145}, 'southwest': {'lat': -3.924939529892721, 'lng': 136.36590285}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Top Of Bobaigo,True,ChIJF6x0bt89ImgRd_rpQ0fmoe8,0.0,ChIJF6x0bt89ImgRd_rpQ0fmoe8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110361511285754544999"">A Google User</a>'], 'photo_reference': 'AUGGfZkHNf93pzOQDMqwnVNV6mJ8ny2Thele-XGQs5zJ5NJLzYVIJsWBYlb7bVz-krkhniKsZZvd6UVRoKqzkHdmHLORJEZCibD0ihCy2gdQyYGCuGWw9Toicl_oenIJYkhyDFs0CUSk1ZEkDMxOoOs5fVtqIpGm34xXjYEWO_GW7sPKJ8rO', 'width': 720}]",,https://www.google.com/maps/place/?q=place_id:ChIJF6x0bt89ImgRd_rpQ0fmoe8
OPERATIONAL,"MP8H+H3W, Unnamed Road, Bhintuka, Kec. Kuala Kencana, Kabupaten Mimika, Papua 99910, Indonesia","{'location': {'lat': -4.3335178, 'lng': 136.7276923}, 'viewport': {'northeast': {'lat': -4.332474070107279, 'lng': 136.7284928798927}, 'southwest': {'lat': -4.335173729892722, 'lng': 136.7257932201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Kamora,,ChIJjS5_nA6lI2gRPnAYvShtokU,4.5,ChIJjS5_nA6lI2gRPnAYvShtokU,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115103163670970260741"">A Google User</a>'], 'photo_reference': 'AUGGfZlT6YVqek-W-M8SP67eeG7VuiiJ4NC6TrLoT7MDeAB_l2sGOi8WOZvVjdh7wz0SBLjg3yIFbi0bVxw3IUe6giOVKW2_lVmtU3fMZMaEb_PQSHAXY91lbqLuT89Jsg8hRjswU7X3qpS1cTP2w4fbyaN3Kmx_fUhj7xCpsDHZcP4A2I8V', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJjS5_nA6lI2gRPnAYvShtokU
OPERATIONAL,"38X9+446, Danau, Mogeya, Distrik Paniai Barat, Kabupaten Paniai, Papua 98715, Indonesia","{'location': {'lat': -3.9022222, 'lng': 136.3177778}, 'viewport': {'northeast': {'lat': -3.900872370107278, 'lng': 136.3191276298927}, 'southwest': {'lat': -3.903572029892722, 'lng': 136.3164279701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Paniai Lake,,ChIJyaF06G8ZImgR5AVw62qHpnw,5.0,ChIJyaF06G8ZImgR5AVw62qHpnw,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 2608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115304861082732148382"">Edwin Pamungkas</a>'], 'photo_reference': 'AUGGfZnNxsqY2DneKPueC5ElSXZCBXHIqn2A4gGFIDTXYe30aYBn56AkfmRLfsbY086ntRXiNhoAInr6PhHcKqGBibBQyxCLgHf67L6OzTQKtdlHVqgxlTSRB5WGrRcWx72L9RFC0435sdJHoBG1oTg_v7VAkFh_vxWnC8JSsIEaVKehWHrV', 'width': 4624}]",,https://www.google.com/maps/place/?q=place_id:ChIJyaF06G8ZImgR5AVw62qHpnw
OPERATIONAL,"HR6F+M98, Iwaka, Kuala Kencana, Kec. Kuala Kencana, Kabupaten Mimika, Papua 99910, Indonesia","{'location': {'lat': -4.4383471, 'lng': 136.8234552}, 'viewport': {'northeast': {'lat': -4.437002120107278, 'lng': 136.8248151798927}, 'southwest': {'lat': -4.439701779892722, 'lng': 136.8221155201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata kalpos kali brimob,,ChIJfQLyioifI2gRdF-S2b3ORUE,4.8,ChIJfQLyioifI2gRdF-S2b3ORUE,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113892653677972312750"">Oman Tobing</a>'], 'photo_reference': 'AUGGfZlTlP6IMUAp5M968DXOfi0j6ypNNqu4jJS5hXXHS_hXGEG6IzqU7EhOAMV2DLoSX-8xlFiHmBbRfstERcMO675A2sxH2jKmdpl_duGnXbG6io5heevN6sYozFEiJV75uNUH0GkZvj8R-VyBnfSBRL8u64HX6d2j4Q_ePP1HiyanQ38', 'width': 4032}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJfQLyioifI2gRdF-S2b3ORUE
OPERATIONAL,"39GC+C4R, Enarotali, Kogekotu, Paniai Regency, Papua 98726, Indonesia","{'location': {'lat': -3.923886, 'lng': 136.3702558}, 'viewport': {'northeast': {'lat': -3.922714120107277, 'lng': 136.3734448}, 'southwest': {'lat': -3.925413779892721, 'lng': 136.3691928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bobaigo,,ChIJvU_Dj_49ImgRsEhda9eiwYY,4.0,ChIJvU_Dj_49ImgRsEhda9eiwYY,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"[{'height': 2398, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102401185008739626130"">Andri Wirawan</a>'], 'photo_reference': 'AUGGfZkRMqyaYf3ZpUJ_gOBHbT3ZJWdmLfFIM6iNV0xDKVcKUll4ig97O1rX7MTj1cTTTQMPiwFlZkOv4zErpYRmY4zWAQr39cOC5AwxzmifukWdEVWT10CyIhJIL7QZJo_Kdkqq3oPV7m9pCFlmjj4Z3r4WPuoLjEIHGSbUQr3ViNxtXT8J', 'width': 3525}]",,https://www.google.com/maps/place/?q=place_id:ChIJvU_Dj_49ImgRsEhda9eiwYY
OPERATIONAL,"4FM6+H6F, Kampung OGEIDA, Distrik Ekadide, Kabupaten Paniai, Papua, Indonesia","{'location': {'lat': -3.8660649, 'lng': 136.4605516}, 'viewport': {'northeast': {'lat': -3.864714370107278, 'lng': 136.4619059798927}, 'southwest': {'lat': -3.867414029892722, 'lng': 136.4592063201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KAMPUNG OGEIDA,,ChIJmUXg0C0VImgRojRE4CVuB7I,5.0,ChIJmUXg0C0VImgRojRE4CVuB7I,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJmUXg0C0VImgRojRE4CVuB7I
OPERATIONAL,"HQMM+XP, Bhintuka, Kuala Kencana, Mimika Regency, Papua 99910, Indonesia","{'location': {'lat': -4.415049000000001, 'lng': 136.784263}, 'viewport': {'northeast': {'lat': -4.413699170107278, 'lng': 136.7856128298927}, 'southwest': {'lat': -4.416398829892723, 'lng': 136.7829131701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Air Hidup,,ChIJHTXZqLqhI2gRWQYW_QuHTmI,5.0,ChIJHTXZqLqhI2gRWQYW_QuHTmI,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102328978102310940834"">A Google User</a>'], 'photo_reference': 'AUGGfZkCpn51o5mFJCb7wIV6UNfpmZbJ-svju8s1APH9kRG-OU6KYYzxHxf9j2k2HILRIncYn5Pza7C8ypqGd_GDAqFPUhj7PT-fx_y2x4q2pmSRJFsq688o3pluKZZsDZpXwIJBTtYaw32LPAiVOHTaXCarM7J5hrH9uRKMNLBEMKjwU2RP', 'width': 1600}]",,https://www.google.com/maps/place/?q=place_id:ChIJHTXZqLqhI2gRWQYW_QuHTmI
CLOSED_TEMPORARILY,"FMHP+8H, Iwaka, Kuala Kencana, Mimika Regency, Papua, Indonesia","{'location': {'lat': -4.5216252, 'lng': 136.6863772}, 'viewport': {'northeast': {'lat': -4.520275370107279, 'lng': 136.6877270298927}, 'southwest': {'lat': -4.522975029892723, 'lng': 136.6850273701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali kamora,True,ChIJIbZIn4ebI2gRcbOqwdz719A,5.0,ChIJIbZIn4ebI2gRcbOqwdz719A,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJIbZIn4ebI2gRcbOqwdz719A
