business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,price_level,permanently_closed,url
OPERATIONAL,"C5W5+5C, Wuring, Alok Barat, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.5546102, 'lng': 122.1585207}, 'viewport': {'northeast': {'lat': -8.553853820107276, 'lng': 122.1595564798928}, 'southwest': {'lat': -8.55655347989272, 'lng': 122.1568568201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Nangahure,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101690334284635489333"">A Google User</a>'], 'photo_reference': 'AUGGfZmD55HsXcdubQfFHCSWIKANH27ny5gxN7ATKWXadiEk36cowNZO9bLPin9bmYvrh5IEzSqyf1qb0x0lkAOuLXRuecxw5xj1vvmawsmToXF5G1LgiME4uZY8Y0GOhWgwbxEiPp-VgqH62ImxoqHkzi2FNNKRoUVOfKtg4g1rVPtCiBQi', 'width': 1200}]",ChIJF3v3DPgPrS0RhD18tWtftno,4.5,ChIJF3v3DPgPrS0RhD18tWtftno,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJF3v3DPgPrS0RhD18tWtftno
OPERATIONAL,"C5MC+PG, Hewuli, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.5656313, 'lng': 122.1712571}, 'viewport': {'northeast': {'lat': -8.564859400000001, 'lng': 122.1722847}, 'southwest': {'lat': -8.567947000000004, 'lng': 122.1681743}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pelabuhan dobo,,ChIJBxMuwo4RrS0RaFa0DgLG1L4,0.0,ChIJBxMuwo4RrS0RaFa0DgLG1L4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJBxMuwo4RrS0RaFa0DgLG1L4
OPERATIONAL,"Jl. Raya Maumere - Magepanda, Hewuli, Kec. Alok Bar., Kabupaten Sikka, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.573624299999999, 'lng': 122.1737474}, 'viewport': {'northeast': {'lat': -8.572842350000002, 'lng': 122.1750045}, 'southwest': {'lat': -8.575970149999996, 'lng': 122.1699761}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pintar Asia Beach,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105244314827196352336"">novel yushar yahya</a>'], 'photo_reference': 'AUGGfZnOJ4hQ1SUgS6K6KN7dOb9SdzD9JL2qZ-7cfuzrmvEUUFuKOAC6iCYOyY3fcmzbcou6Jga6Zg4bDgorZ9YgoWDWtohuDw9JUGhEaslnWtbZLMSIXyYPUzL2Jrc3VL2o8sJCFQYfhitlbkMgt_dqW6VuLWJPq2QpgH15EfX-PWy4ocV1', 'width': 4032}]",ChIJre_U_y8RrS0RQH-IIbshzD4,4.3,ChIJre_U_y8RrS0RQH-IIbshzD4,"['tourist_attraction', 'point_of_interest', 'establishment']",143,"{'compound_code': 'C5GF+HF Hewuli, Sikka Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q34C5GF+HF'}",{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJre_U_y8RrS0RQH-IIbshzD4
OPERATIONAL,"F44J+JCM, Kolisia B, Magepanda, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.543410399999999, 'lng': 122.1310525}, 'viewport': {'northeast': {'lat': -8.542127120107276, 'lng': 122.1324499798927}, 'southwest': {'lat': -8.54482677989272, 'lng': 122.1297503201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Waturia,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105244314827196352336"">novel yushar yahya</a>'], 'photo_reference': 'AUGGfZlC8UfC7G-_NKg58m2Ne6z6DVCHw_8i1z4cxHFS2DEKa0qRQX0pInoUKj3p3oy-zDIG9xC09T7_uX13GyYIzD-rJlICX78j2JAQguW4YBNcwEmREMKwXdNcxJKffRg2H4EItdVFSPeNKk_B7iV9pCT-1c9iYLudayI4YAW8HvCcZvt-', 'width': 4032}]",ChIJSyU4I34PrS0RDc0XBSm8a-U,4.2,ChIJSyU4I34PrS0RDc0XBSm8a-U,"['tourist_attraction', 'point_of_interest', 'establishment']",26,,,,,https://www.google.com/maps/place/?q=place_id:ChIJSyU4I34PrS0RDc0XBSm8a-U
OPERATIONAL,"C4R8+R9, Kolisia B, Magepanda, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.5579482, 'lng': 122.1158994}, 'viewport': {'northeast': {'lat': -8.556500670107278, 'lng': 122.1176517798927}, 'southwest': {'lat': -8.559200329892722, 'lng': 122.1149521201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BUKIT SUNSET NANGARASONG,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114857041387048809231"">A Google User</a>'], 'photo_reference': 'AUGGfZlzbDq_wyrVuKaVHZmgdRyXNxQBblYNmGzXVDfCKXNn3eelyzJFiv0HlWmlruNCAFwwpPw4jB71zhs4L3_8n3HYW2QJzyYZcBA3cj6Svj8rs7oWL0QfTbDcNf-5TktV5M-14x6eEytTSwW5CYkGKco2BpZB3y8gqMtV8tflagrTCdu6', 'width': 4080}]",ChIJdai6zq4PrS0RfzzoVgsW080,5.0,ChIJdai6zq4PrS0RfzzoVgsW080,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJdai6zq4PrS0RfzzoVgsW080
OPERATIONAL,"F57G+4Q, Wuring, Kabupaten Sikka, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.537189, 'lng': 122.176993}, 'viewport': {'northeast': {'lat': -8.535839170107279, 'lng': 122.1783428298927}, 'southwest': {'lat': -8.538538829892723, 'lng': 122.1756431701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Timpusu uwa Jabal Baco,,ChIJzYPP53wFrS0RRnXcBhvmI5s,0.0,ChIJzYPP53wFrS0RRnXcBhvmI5s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJzYPP53wFrS0RRnXcBhvmI5s
OPERATIONAL,"85H7+WMC, Nitakloang, Nita, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.6701952, 'lng': 122.164138}, 'viewport': {'northeast': {'lat': -8.66881037010728, 'lng': 122.1655643798927}, 'southwest': {'lat': -8.671510029892724, 'lng': 122.1628647201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wolon bekor,,ChIJ-aXmBwQXrS0R3D8b4bQ4-jM,5.0,ChIJ-aXmBwQXrS0R3D8b4bQ4-jM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-aXmBwQXrS0R3D8b4bQ4-jM
OPERATIONAL,"96GG+FH2, Wairotang, Alok Timur, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.623885699999999, 'lng': 122.2263757}, 'viewport': {'northeast': {'lat': -8.622692220107279, 'lng': 122.2276546298927}, 'southwest': {'lat': -8.625391879892723, 'lng': 122.2249549701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wailiti,,ChIJMaw03_obrS0RQZRe8x1KGTg,0.0,ChIJMaw03_obrS0RQZRe8x1KGTg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJMaw03_obrS0RQZRe8x1KGTg
OPERATIONAL,"946G+W4R, Riit, Nita, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.6376369, 'lng': 122.125275}, 'viewport': {'northeast': {'lat': -8.636134420107279, 'lng': 122.1266282298927}, 'southwest': {'lat': -8.638834079892723, 'lng': 122.1239285701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Foto Negri Di Awan Puncak KIMBUL,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106585376953318662895"">oswaldbl oswald</a>'], 'photo_reference': 'AUGGfZkjhMlJe6bVXUHdv1Y-6CzfZO4k-W68m5QCFAglcYlrLpaM_vssOVGuQFzJAhnSx6nWl6uPIjt01hcGXTPlQQIsHiJTNr5idlfmOADE5qo6EIwr86IbhXvkUieHppSHK1s8FivaVqU4VRW4O5uaxl5m2yhMZGImnRVEyquQhNqcaaYA', 'width': 2048}]",ChIJvfl_uToRrS0Rkpndx3BTscA,4.4,ChIJvfl_uToRrS0Rkpndx3BTscA,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,,,https://www.google.com/maps/place/?q=place_id:ChIJvfl_uToRrS0Rkpndx3BTscA
OPERATIONAL,"C5FH+4VP, Hewuli, Alok Barat, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.5771503, 'lng': 122.1797118}, 'viewport': {'northeast': {'lat': -8.576310720107278, 'lng': 122.1806361798927}, 'southwest': {'lat': -8.579010379892722, 'lng': 122.1779365201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Kita,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110654841252109229592"">A Google User</a>'], 'photo_reference': 'AUGGfZnh5sdGa_kQg3QXM3CgYbsOF62HSL_I3b3QyleFSJDy4jgA5Z_ogZt-zW8sTe6u9_4Qagty0nFTi6gzB4SqvhlxG4uRTByc10n9ytGoSXspvjXZnFe8997GWYEDw_PnTlJurwS37WT0-9IRKPReewvlD2L31qj6Jw3fTYQhwDsacq1D', 'width': 3648}]",ChIJMT_mroAbrS0RreLjppnZb4U,4.3,ChIJMT_mroAbrS0RreLjppnZb4U,"['tourist_attraction', 'point_of_interest', 'establishment']",39,,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJMT_mroAbrS0RreLjppnZb4U
OPERATIONAL,"F3CQ+V8Q, Kolisia, Magepanda, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.527795, 'lng': 122.0883729}, 'viewport': {'northeast': {'lat': -8.526445170107278, 'lng': 122.0897227298927}, 'southwest': {'lat': -8.529144829892722, 'lng': 122.0870230701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nusa Kutu,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107520391607991049890"">Vale Rius</a>'], 'photo_reference': 'AUGGfZny1M0VaZt_FB7gCbBpiymQ1-IhvVgrvq8G6nzS1czjYubZpW6ZzQpH0OzhS8VpzQS2Wa8OaQVDB5GRwy5xYb5P9e3NW2_rwgOijgMgFlh7nHrrbwk312ly8g1attKdzLPNfzaZuO-HS0EsSVzdvkt5leQpyB8TklkoqzebLOq4UX3M', 'width': 4160}]",ChIJUxkhGn4OrS0RrOeUMUwNTAs,4.4,ChIJUxkhGn4OrS0RrOeUMUwNTAs,"['tourist_attraction', 'point_of_interest', 'establishment']",30,,,,,https://www.google.com/maps/place/?q=place_id:ChIJUxkhGn4OrS0RrOeUMUwNTAs
OPERATIONAL,"86P5+HF, Nelle Urung, Nelle, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.663507, 'lng': 122.20866}, 'viewport': {'northeast': {'lat': -8.66231625, 'lng': 122.2103565000001}, 'southwest': {'lat': -8.66707925, 'lng': 122.2035705}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanah Bpk aliando,"[{'height': 1537, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106084351298907184391"">A Google User</a>'], 'photo_reference': 'AUGGfZmFS2C0kVJPU-rT50Q6uscMg8FGIBQxEY1JIRU144cFtnYClYh5XVw1OPZkExZvpBIxmS8Huq9I0kxs9G8OrcDZ6qYsizZ3DtJVI4bf72J5_1SfgBiQgdoOqptFaBkG10ZcysDQI2Ilh6jxVqF3BIOJ4GPAB7-cb_J8wdaA8xL6yDzB', 'width': 1011}]",ChIJHfa-NgAZrS0RlIC9aKmz_7Y,0.0,ChIJHfa-NgAZrS0RlIC9aKmz_7Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJHfa-NgAZrS0RlIC9aKmz_7Y
OPERATIONAL,"8569+RMM, Tebuk, Nita, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.6879098, 'lng': 122.1691708}, 'viewport': {'northeast': {'lat': -8.686457520107277, 'lng': 122.1703982298927}, 'southwest': {'lat': -8.689157179892721, 'lng': 122.1676985701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sanggar Budaya Rudun Blutuk,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101337480086639633065"">benarivo tp</a>'], 'photo_reference': 'AUGGfZk23v8Y2-Sw4z0piRAszg83gGiXFWkBOaAttK2PDN_3cI91yc2TZT3n_enVqtL4e94wgHstkc6TpVsvBytkCU9krpVAoA-hRmZ6FI_E_7sF1g5tTnkpnZFmbr_5Z5Sec6ch0y2ZUHBf0MBYdV6ZKLu5ohmPVJPV9FTCv9qzkHFv3SIa', 'width': 3840}]",ChIJM13EBLUXrS0RF6GHqaMkSps,5.0,ChIJM13EBLUXrS0RF6GHqaMkSps,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJM13EBLUXrS0RF6GHqaMkSps
OPERATIONAL,"Langir, Kangae, Sikka Regency, East Nusa Tenggara 86181, Indonesia","{'location': {'lat': -8.6551817, 'lng': 122.2445843}, 'viewport': {'northeast': {'lat': -8.653731320107278, 'lng': 122.2458524798927}, 'southwest': {'lat': -8.656430979892722, 'lng': 122.2431528201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata desa kolidogon hills,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110026580704086999509"">A Google User</a>'], 'photo_reference': 'AUGGfZkwD9RIbC1RrFxtxWOM5XD2RNZ_sDUiGSSqWbCV9nus7IwXWBpWZANk00v173reNqL9nPtX85hqvr2wFZHScrVN8f51j42V38JNfEYI40eUkcEcZyKRo_mdTlv1K14hLH4ImKPTHlTyzrf_aieuXidVUO7yFNYV-2IdzofAsWTSHSM', 'width': 1600}]",ChIJ6WzTDysZrS0RoBmCBgPyXf8,0.0,ChIJ6WzTDysZrS0RoBmCBgPyXf8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '86VV+WR Langir, Sikka Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q3486VV+WR'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJ6WzTDysZrS0RoBmCBgPyXf8
