business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,plus_code,rating,reference,types,user_ratings_total,photos,url
OPERATIONAL,"JR2H+PC6, Dusun Ompoa, Bontotangnga, Kec. Bontolempangan, Kabupaten Gowa, Sulawesi Selatan 92176, Indonesia","{'location': {'lat': -5.3982204, 'lng': 119.8285139}, 'viewport': {'northeast': {'lat': -5.396840470107278, 'lng': 119.8299228298927}, 'southwest': {'lat': -5.399540129892721, 'lng': 119.8272231701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Langkeang,{'open_now': True},ChIJ80Xo6N-5vi0RnSwMxDPoY4k,,4.7,ChIJ80Xo6N-5vi0RnSwMxDPoY4k,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110116204981883747634"">A Google User</a>'], 'photo_reference': 'AUGGfZnUDo6IxPPyWoQ44MH-DR05dlBROBdDsKdSKPdOYrTZPelP6D8Cs3N9_PARgyFQTMGBjXdzPs0PzlLqczEZJZFC-wAjPKtHEtzGPWCKuv28zceDo1hTlThCkF3oKBh3flv6mYt8P5Uq8SpRFQ6zmIU26EyNkR7_vdYyuqykAB_zWh5r', 'width': 2448}]",https://www.google.com/maps/place/?q=place_id:ChIJ80Xo6N-5vi0RnSwMxDPoY4k
OPERATIONAL,"Poros bontorappo, Bissoloro, Kec. Bungaya, Kabupaten Gowa, Sulawesi Selatan 92176, Indonesia","{'location': {'lat': -5.364756799999999, 'lng': 119.6492454}, 'viewport': {'northeast': {'lat': -5.363099549999999, 'lng': 119.6501021}, 'southwest': {'lat': -5.36972855, 'lng': 119.6466753}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA HUTAN PINUS TANGKALAKA,{'open_now': True},ChIJJ_DEDaTFvi0R-kliYn-VVlg,"{'compound_code': 'JJPX+3M Bissoloro, Gowa Regency, South Sulawesi, Indonesia', 'global_code': '6P6XJJPX+3M'}",4.9,ChIJJ_DEDaTFvi0R-kliYn-VVlg,"['tourist_attraction', 'point_of_interest', 'establishment']",21,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113753689243426704095"">Ashok Raja</a>'], 'photo_reference': 'AUGGfZnYedOahKI_jMUFMWAbHSCe_hZIVYQRuaIfaDXAs0k7zoJ8S8I7iHiT-jJ2VpMtnZ1VzB0WZRGtJToIx_HzHFfXQBT-KH-Qvj1z6lchpSzEr7hn_krqUDFAmeRY6LQARbKnKKuWZVLSg0YesQueG18UFceiXbOoJr0d3nyh5CjFUPcu', 'width': 4032}]",https://www.google.com/maps/place/?q=place_id:ChIJJ_DEDaTFvi0R-kliYn-VVlg
OPERATIONAL,"MJR7+3C6, Bissoloro, Bungaya, Gowa Regency, South Sulawesi 92176, Indonesia","{'location': {'lat': -5.3098486, 'lng': 119.6135224}, 'viewport': {'northeast': {'lat': -5.308967520107277, 'lng': 119.6149810798928}, 'southwest': {'lat': -5.311667179892721, 'lng': 119.6122814201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Permandian Lemoa,{'open_now': True},ChIJ0Zr-YNDCvi0RkPhpOgowI70,,4.0,ChIJ0Zr-YNDCvi0RkPhpOgowI70,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112311136611740951153"">Zoel Yakusa</a>'], 'photo_reference': 'AUGGfZml3BG4RRqoR6GDwk9TAbs0T1dwmnL9XxeVYw0aYo3aVwt1DNNpLtdX5vBVze0k9rbi7LJKbamcnQFDccyFt_CbyVZHYK-Do5AKmE-4mrY4B_Dg0b5FQWVf_XoXwtiAmhhjz7DYPGD7UIo8ixK5GA8ezlLbHIFC2Z1QyQrYPmuuQaft', 'width': 2067}]",https://www.google.com/maps/place/?q=place_id:ChIJ0Zr-YNDCvi0RkPhpOgowI70
OPERATIONAL,"HRJV+55, Malakaji, Tompobulu, Gowa Regency, South Sulawesi 92175, Indonesia","{'location': {'lat': -5.4196065, 'lng': 119.842983}, 'viewport': {'northeast': {'lat': -5.418661449999999, 'lng': 119.8447994798927}, 'southwest': {'lat': -5.422441649999999, 'lng': 119.8420998201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Galung Campagaya,,ChIJpzDRcgC3vi0RteIjhR8HQjw,,0.0,ChIJpzDRcgC3vi0RteIjhR8HQjw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJpzDRcgC3vi0RteIjhR8HQjw
OPERATIONAL,"JJVP+437, Bissoloro, Bungaya, Gowa Regency, South Sulawesi 92176, Indonesia","{'location': {'lat': -5.357215000000001, 'lng': 119.6351655}, 'viewport': {'northeast': {'lat': -5.356490470107278, 'lng': 119.63654315}, 'southwest': {'lat': -5.359190129892721, 'lng': 119.63103255}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Moncong Sipolong Ramah Bissoloro,,ChIJHZW0BR7Fvi0R-R6FeU3lTKQ,,4.6,ChIJHZW0BR7Fvi0R-R6FeU3lTKQ,"['tourist_attraction', 'point_of_interest', 'establishment']",107,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107056047938517239583"">theanon mod</a>'], 'photo_reference': 'AUGGfZlxmD2HnQdBi_SWZd6BYwrL7SIZgMPGnlnVL160oj_6Z72tLEC7rgP1xwX8-PhlserMwt2G6aNPAAk7xyB5To1974rU-mNLk9CXUQ8j4351j_iO3E6FiKKGJYFPsUp1wW9XM0S_B1gflcoUA_vhcvw1ZYCISyiTuiV5bDaY1ZAmfORl', 'width': 4032}]",https://www.google.com/maps/place/?q=place_id:ChIJHZW0BR7Fvi0R-R6FeU3lTKQ
OPERATIONAL,"JPQ7+3H8 Tumbuh Ling Karaen Loe, Jl. Poros Tumbuh, Sapaya, Kec. Bungaya, Kabupaten Gowa, Sulawesi Selatan 92176, Indonesia","{'location': {'lat': -5.362346, 'lng': 119.713943}, 'viewport': {'northeast': {'lat': -5.360805220107277, 'lng': 119.7154697798928}, 'southwest': {'lat': -5.363504879892721, 'lng': 119.7127701201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Perkebunan Durian Risal Bate,,ChIJeSyTWgDHvi0RRkzH5kRHDG4,,0.0,ChIJeSyTWgDHvi0RRkzH5kRHDG4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJeSyTWgDHvi0RRkzH5kRHDG4
OPERATIONAL,"Bissoloro, Bungaya, Gowa Regency, South Sulawesi, Indonesia","{'location': {'lat': -5.3222967, 'lng': 119.6080952}, 'viewport': {'northeast': {'lat': -5.320852320107279, 'lng': 119.6095019298927}, 'southwest': {'lat': -5.323551979892723, 'lng': 119.6068022701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Suaraka Tinambung,{'open_now': True},ChIJEdQEu5PFvi0RIxxn2FXwk0k,"{'compound_code': 'MJH5+36 Bissoloro, Gowa Regency, South Sulawesi, Indonesia', 'global_code': '6P6XMJH5+36'}",4.7,ChIJEdQEu5PFvi0RIxxn2FXwk0k,"['tourist_attraction', 'point_of_interest', 'establishment']",148,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111675900311072630619"">Siska Al-Bugiziyyah</a>'], 'photo_reference': 'AUGGfZmtM2REqESnh1lIKgyidQ7gpJ1beXzI9SjXiPrQqeyPwhZLafzZKxBl0jCfuPaw8E7QQsQ9zIxJaWCYdCtH4qPJJL-30i13WboMYwsqKQJpqJItuo9ZZ6CTrYzgvASdlCLl57gNa2J1BDRtG-6uRDRly9ejEV5h5cBahIJ8yUvA7XLA', 'width': 4000}]",https://www.google.com/maps/place/?q=place_id:ChIJEdQEu5PFvi0RIxxn2FXwk0k
OPERATIONAL,"MJX6+JV9, Tanakkaraeng, Manuju, Gowa Regency, South Sulawesi 92173, Indonesia","{'location': {'lat': -5.3009736, 'lng': 119.6122444}, 'viewport': {'northeast': {'lat': -5.299623770107278, 'lng': 119.6135942298927}, 'southwest': {'lat': -5.302323429892722, 'lng': 119.6108945701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tana karaeng,,ChIJV6mmBPLDvi0ReWj-D46mi4U,,5.0,ChIJV6mmBPLDvi0ReWj-D46mi4U,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJV6mmBPLDvi0ReWj-D46mi4U
OPERATIONAL,"JJQM+R6V, Jl. Poros Bissoloro, Bissoloro, Kec. Bungaya, Kabupaten Gowa, Sulawesi Selatan 92176, Indonesia","{'location': {'lat': -5.360384, 'lng': 119.63305}, 'viewport': {'northeast': {'lat': -5.358917170107278, 'lng': 119.6344369798927}, 'southwest': {'lat': -5.361616829892721, 'lng': 119.6317373201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puntiung - Bissolloro Camping,,ChIJu5WW8XPFvi0RDzvhD4jolYE,,4.7,ChIJu5WW8XPFvi0RDzvhD4jolYE,"['tourist_attraction', 'point_of_interest', 'establishment']",109,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113890865297067942341"">Wawan Dharmawan</a>'], 'photo_reference': 'AUGGfZmMB2EPi7yXN1Wi4DyfbLvANK2JGfEQrgLT5AxXxkAj3EcTuvmttro_BRd-QDnJrIwi7m0kBiUIMRxXTzxYCVj8M4l3ofG423fzs_0lbNZ-tIheY56o2j2_xvrZircBzFDtRE4vYMKVVPQdO4CJ2MNujQFatsgpz83kSsaNJiB0LWTH', 'width': 4000}]",https://www.google.com/maps/place/?q=place_id:ChIJu5WW8XPFvi0RDzvhD4jolYE
OPERATIONAL,"Unnamed Road, Bissoloro, Kec. Bungaya, Kabupaten Gowa, Sulawesi Selatan 92176, Indonesia","{'location': {'lat': -5.364456000000001, 'lng': 119.6489326}, 'viewport': {'northeast': {'lat': -5.362648349999999, 'lng': 119.6496329}, 'southwest': {'lat': -5.369878949999999, 'lng': 119.6468317}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan Pinus RITA MALOMPOA BISSOLORO,,ChIJu8MGTP3Fvi0Rh-gPvi5C_3g,"{'compound_code': 'JJPX+6H Bissoloro, Gowa Regency, South Sulawesi, Indonesia', 'global_code': '6P6XJJPX+6H'}",4.6,ChIJu8MGTP3Fvi0Rh-gPvi5C_3g,"['tourist_attraction', 'point_of_interest', 'establishment']",126,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111013873387879137499"">A Google User</a>'], 'photo_reference': 'AUGGfZniaEbv7Klnsing8mjEqeT8fSo-wJ_zm6cPTi7AoBAGA0dGEcqC28dz-p0UqGaoTduYMf0oYKC5Q3TPVPWcleNWx5X3w0zbTdRs_VXb2X2yDUJ4GTo2f2vVgnPgXvSfspBGHSUxkYU-zWqBklFd35pMm3SqIAuo6W-ksobYQmeXdnIR', 'width': 3072}]",https://www.google.com/maps/place/?q=place_id:ChIJu8MGTP3Fvi0Rh-gPvi5C_3g
OPERATIONAL,"HRPW+PW, Malakaji, Tompobulu, Gowa Regency, South Sulawesi, Indonesia","{'location': {'lat': -5.4132364, 'lng': 119.8473031}, 'viewport': {'northeast': {'lat': -5.411914870107278, 'lng': 119.8486813298927}, 'southwest': {'lat': -5.414614529892722, 'lng': 119.8459816701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kunjung campagaya,,ChIJo96iJwC5vi0RfUofw4YsfOA,,0.0,ChIJo96iJwC5vi0RfUofw4YsfOA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJo96iJwC5vi0RfUofw4YsfOA
OPERATIONAL,"JJVW+8CJ, Bissoloro, Bungaya, Gowa Regency, South Sulawesi 92176, Indonesia","{'location': {'lat': -5.3566725, 'lng': 119.6460231}, 'viewport': {'northeast': {'lat': -5.355322670107277, 'lng': 119.6473729298927}, 'southwest': {'lat': -5.358022329892721, 'lng': 119.6446732701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Niagara Barassang,{'open_now': True},ChIJPQLeM4HEvi0R6SNn5pY_bVg,,4.5,ChIJPQLeM4HEvi0R6SNn5pY_bVg,"['tourist_attraction', 'point_of_interest', 'establishment']",37,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111102555040859087966"">Allank Therapunk</a>'], 'photo_reference': 'AUGGfZlou_YrjHNDHT9T2j1sNI-cPfym0KegPBjkrn4KaxIzDJAPsJUUPjL1m7jCazDTp9xu3tmnvsTNiRxRt5kIQGjck_SwkXWCBhHi4GlGGlZpw4P-SHkhDm6tictAVL-ghoYeUX-op4AmXeWY9nGn8HwaSdyjMvZSp6g4kq7EOaft5lGb', 'width': 3024}]",https://www.google.com/maps/place/?q=place_id:ChIJPQLeM4HEvi0R6SNn5pY_bVg
OPERATIONAL,"Bissoloro, Bungaya, Gowa Regency, South Sulawesi 92177, Indonesia","{'location': {'lat': -5.380073599999999, 'lng': 119.6417795}, 'viewport': {'northeast': {'lat': -5.378786320107277, 'lng': 119.6433906298927}, 'southwest': {'lat': -5.381485979892721, 'lng': 119.6406909701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Suaraka Sunrangan,{'open_now': True},ChIJ950Q5zDDvi0RL2BjNqrhOaY,"{'compound_code': 'JJ9R+XP Bissoloro, Gowa Regency, South Sulawesi, Indonesia', 'global_code': '6P6XJJ9R+XP'}",4.7,ChIJ950Q5zDDvi0RL2BjNqrhOaY,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118229012631108577319"">mirdal sc</a>'], 'photo_reference': 'AUGGfZlb0plpGKITKbFuZzlzYMRjMT1qtrCT_wmrh2BIL7NTgsmXiw8EVN18nmo836U6NEjQUZ2fmKratVwuqb1g1q2U2cUNroDnltsssSK27tfFwpdNY1Xm4FPyt7CgRhwOTpDAmJl4k5NpjBj79OHvGRZbuC0F3Dffxl-APRDoiPkF_eeo', 'width': 4640}]",https://www.google.com/maps/place/?q=place_id:ChIJ950Q5zDDvi0RL2BjNqrhOaY
OPERATIONAL,"JJQQ+688, Bissoloro, Bungaya, Gowa Regency, South Sulawesi 92176, Indonesia","{'location': {'lat': -5.361974, 'lng': 119.638326}, 'viewport': {'northeast': {'lat': -5.361032270107278, 'lng': 119.6392639}, 'southwest': {'lat': -5.363731929892722, 'lng': 119.6355123}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tinambung Highland,{'open_now': True},ChIJVVVVVYXEvi0RCmUNPVzSn-I,,4.7,ChIJVVVVVYXEvi0RCmUNPVzSn-I,"['tourist_attraction', 'point_of_interest', 'establishment']",64,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101421146945464548847"">Heru Dongeng</a>'], 'photo_reference': 'AUGGfZmIuUCd7Zd-_LHF6JBbPZpIIPsj4k9D2GLvUCWArzZIrYb8ui7NjcEPv0mqGzawBBft5xQvNP-7uTLpegmOXCPziQYVwhuWTMwXAgb9sYovSE7zjodgzEK7h2CJo4XDuYPi9bxRJZzkdYlManRXU4G3MaVGXocKci5iiv5fJ7qYTADm', 'width': 4128}]",https://www.google.com/maps/place/?q=place_id:ChIJVVVVVYXEvi0RCmUNPVzSn-I
