business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,price_level,rating,reference,types,user_ratings_total,plus_code,permanently_closed,url
OPERATIONAL,"6RC4+GX, Telaga Bertong, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.778704600000001, 'lng': 116.8074339}, 'viewport': {'northeast': {'lat': -8.777354770107278, 'lng': 116.8087837298927}, 'southwest': {'lat': -8.780054429892722, 'lng': 116.8060840701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata nanga,,,ChIJSRbvtVZhzC0RfKv-nse81qU,,0.0,ChIJSRbvtVZhzC0RfKv-nse81qU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJSRbvtVZhzC0RfKv-nse81qU
OPERATIONAL,"7QWH+PJQ, Labuan Kertasari, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.703157800000001, 'lng': 116.7790984}, 'viewport': {'northeast': {'lat': -8.701804970107277, 'lng': 116.7801986298927}, 'southwest': {'lat': -8.704504629892721, 'lng': 116.7774989701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Ballona Kertasari,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114479572246478443379"">A Google User</a>'], 'photo_reference': 'AUGGfZmVxoESm34YjkP7nwn7NuAQj8udtIw5oalEcNEslLA6d9QH-ZlaEW03npMApItHGksqi1wGg--FXpanQVlbmTZflGKYHUOkeaBDhvoTdmFP8LOnl48QSQh0HW-SF3jYUEoiQgVjoh9U8rCj2gojFAMnGbKZxIvosFhLO0PylNpzY5cB', 'width': 6000}]",ChIJExwN3j5dzC0R72Z4CWpHhkg,,5.0,ChIJExwN3j5dzC0R72Z4CWpHhkg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJExwN3j5dzC0R72Z4CWpHhkg
OPERATIONAL,"6VQ2+99J Simpang KTC Sebubuk, Menala, Kec. Taliwang, Kabupaten Sumbawa Barat, Nusa Tenggara Bar. 84455, Indonesia","{'location': {'lat': -8.761476799999999, 'lng': 116.851197}, 'viewport': {'northeast': {'lat': -8.760101220107277, 'lng': 116.8524781298927}, 'southwest': {'lat': -8.76280087989272, 'lng': 116.8497784701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah hantu,,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109277779394069191071"">A Google User</a>'], 'photo_reference': 'AUGGfZlNWu-esK4ZSTGH_7DnJrQCnkE7ybMF13KTum25I14lY0IY9hKc8KdeBaChJdBq42sbBcp6DgaKRTgAeOEDcIXWlMnKmX4Asopt0aUG4BNByiCC4ylIiUS258mTsL9NxaJYHD2PgPCWKeztYPbO9MvbXAjscxIp2pJm0rMipTTPeGj6', 'width': 2294}]",ChIJpT3FOwBnzC0RKPG37xJxG2c,,0.0,ChIJpT3FOwBnzC0RKPG37xJxG2c,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJpT3FOwBnzC0RKPG37xJxG2c
OPERATIONAL,"6VW3+C6M, Komplek KTC, Kuang, Sumbawa Barat, Kabupaten Sumbawa Barat, Nusa Tenggara Bar. 84455, Indonesia","{'location': {'lat': -8.7539219, 'lng': 116.8530459}, 'viewport': {'northeast': {'lat': -8.752643720107278, 'lng': 116.8543888298927}, 'southwest': {'lat': -8.755343379892722, 'lng': 116.8516891701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Tugu Syukur Taliwang Sumbawa Barat,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111739838539145709844"">Abdul Gafur</a>'], 'photo_reference': 'AUGGfZmQxtpA0x4l1yieHUEWnsBNpL26UhuAvJWhq4gO3aSHi-TpNcAR5AZngvAago2hVtrAERmFct-WznjpnxvAzBYXu-b7Y3-8hT6A-_aKh7Ur42crv6atcVHM_4-0DFuONIZxErw0CaFbfVTxagnEAem1bDBtvdTiK4ClMEFI772NpkWD', 'width': 960}]",ChIJAU-5Bt1mzC0Ru8HyyRuz5wg,,4.7,ChIJAU-5Bt1mzC0Ru8HyyRuz5wg,"['tourist_attraction', 'point_of_interest', 'establishment']",17,,,https://www.google.com/maps/place/?q=place_id:ChIJAU-5Bt1mzC0Ru8HyyRuz5wg
OPERATIONAL,"7Q69+J95, Labuan Kertasari, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.7384863, 'lng': 116.7684885}, 'viewport': {'northeast': {'lat': -8.737136470107277, 'lng': 116.7698383298927}, 'southwest': {'lat': -8.739836129892721, 'lng': 116.7671386701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Perawan Kertasari,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104980524243252892272"">A Google User</a>'], 'photo_reference': 'AUGGfZlQlNSJNCofkekrHu-I37BThmTDGyDHakZBBi1peWYZBbEuXuh5HjR42zW_bwCV-ZzNT_I3ZmiApRXocFBXBkQcWVqbOSNvH8zmAFF_l-1oJCNMXw56nieDKqldwO6eFqscKfzv0m7G8e42SGRPRDqUR0RpW8fjeaxLlWx6ROs12gei', 'width': 3000}]",ChIJR1ICjIhdzC0RNoKEslbAAjk,,4.5,ChIJR1ICjIhdzC0RNoKEslbAAjk,"['tourist_attraction', 'point_of_interest', 'establishment']",11,,,https://www.google.com/maps/place/?q=place_id:ChIJR1ICjIhdzC0RNoKEslbAAjk
OPERATIONAL,"8Q9F+RWR, Labuan Kertasari, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.681084199999999, 'lng': 116.7744806}, 'viewport': {'northeast': {'lat': -8.679774720107275, 'lng': 116.7759735298927}, 'southwest': {'lat': -8.682474379892719, 'lng': 116.7732738701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Salufi Beach and Hill,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107753767136375069242"">made sar</a>'], 'photo_reference': 'AUGGfZkjR2W6HfdtHslW7hjwN_oVNx-arZsO7w6zKE-9uaihwhhGhceLFwLzA1Z9rgg2Pmmz20bzB-HMAWjS4kmt3wviyZiU3nLw6jfeCgSn1isuGFhy66BUp3s3ACLGs7PxbRd05nVbQ4GpegBPSUz1A50Ki4KzcCISY6oHTFxkZFqlNmy3', 'width': 3024}]",ChIJ6QKnFKhDzC0RMEbt3tdDjso,,4.8,ChIJ6QKnFKhDzC0RMEbt3tdDjso,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,https://www.google.com/maps/place/?q=place_id:ChIJ6QKnFKhDzC0RMEbt3tdDjso
OPERATIONAL,"6R26+4G, Labuan Lalar, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.7997184, 'lng': 116.811299}, 'viewport': {'northeast': {'lat': -8.798318870107279, 'lng': 116.8128525798927}, 'southwest': {'lat': -8.801018529892723, 'lng': 116.8101529201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Pasir Putih BBIP Labuhan Lalar,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115008367127137417952"">A Google User</a>'], 'photo_reference': 'AUGGfZnPDAXPJdRDgnXd9K-Rzuq7nVKoPyzUhv5_9Qjp9McPPld_MhqcTFpiCj9wfEQy2hk8zLyDIRNURyWnbFh61kQ7LoFlWWWQxzKrQ7E3aG6dh-WdF4OGTPeEb2bQMl5ac-Vw4qfX_QBQdUw10VMEobz2CTEAgUNSxsRS-FbPBx42EJOv', 'width': 3456}]",ChIJKcq5F8FhzC0RKeQIH2jOIAo,,4.6,ChIJKcq5F8FhzC0RKeQIH2jOIAo,"['tourist_attraction', 'point_of_interest', 'establishment']",25,,,https://www.google.com/maps/place/?q=place_id:ChIJKcq5F8FhzC0RKeQIH2jOIAo
OPERATIONAL,"7QWH+QF8, Jl. Tano Kertasari, Labuan Kertasari, Kec. Taliwang, Kabupaten Sumbawa Barat, Nusa Tenggara Bar., Indonesia","{'location': {'lat': -8.703076099999999, 'lng': 116.778696}, 'viewport': {'northeast': {'lat': -8.701725670107278, 'lng': 116.7799979298927}, 'southwest': {'lat': -8.704425329892722, 'lng': 116.7772982701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Bahari Pulau Sarang,,,ChIJh0oETABdzC0RDtzpwOhmKYM,,0.0,ChIJh0oETABdzC0RDtzpwOhmKYM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJh0oETABdzC0RDtzpwOhmKYM
OPERATIONAL,"6QWM+VJF, Dusun banjar sari, Batu Putih, Kec. Taliwang, Kabupaten Sumbawa Barat, Nusa Tenggara Bar., Indonesia","{'location': {'lat': -8.752811099999999, 'lng': 116.7840494}, 'viewport': {'northeast': {'lat': -8.751461270107278, 'lng': 116.7853992298927}, 'southwest': {'lat': -8.754160929892722, 'lng': 116.7826995701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Muara Boa,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111699226134746366477"">A Google User</a>'], 'photo_reference': 'AUGGfZk-jfWjavy-DiNpOyIvPF2ARcod4VFfYnfC5N9nz2DIYGwbRQtrTlySvhUUMDyYGpgpc2zs7JY2HpkmUIEl-yTtuNHCO0tzc1b_LiV4PmoWlGETu1yCAfe00HTRID_q5fGu4pa8P4mTvvoRaSUnCJ6x0NoUxiB5hbGgwwrZZzij7DXT', 'width': 1920}]",ChIJm9YUu5BdzC0RcPOTCzzRC2k,,0.0,ChIJm9YUu5BdzC0RcPOTCzzRC2k,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJm9YUu5BdzC0RcPOTCzzRC2k
OPERATIONAL,"6RJR+G4, Telaga Bertong, Taliwang, West Sumbawa Regency, West Nusa Tenggara 84455, Indonesia","{'location': {'lat': -8.768654, 'lng': 116.8403607}, 'viewport': {'northeast': {'lat': -8.767304170107279, 'lng': 116.8417105298927}, 'southwest': {'lat': -8.770003829892723, 'lng': 116.8390108701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit awal penantian,,"[{'height': 5760, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102164140357211469349"">A Google User</a>'], 'photo_reference': 'AUGGfZnXnPPAfHQzE15DH50gkpIxUv_y0Te_VGk488IZwk6KoYO-Ey5VRveDRokz9WKXAVAgyRl90ZJ4jgD1_vLTNtcwI_21INa3XhMlvBN2jUizdc63EKVzeQ62t_KCFam3t97pPtsViymtl_CqCnrAydzF8rDsNTPVtkWqDEwgvE8cpPAB', 'width': 3240}]",ChIJGWWVc-1nzC0RMUMl-PlmxUs,,5.0,ChIJGWWVc-1nzC0RMUMl-PlmxUs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJGWWVc-1nzC0RMUMl-PlmxUs
OPERATIONAL,"6VW2+JHW, Kuang Taliwang Kabupaten Sumbawa Barat, Sumbawa, Kuang, Kec. Taliwang, Kabupaten Sumbawa Barat, Nusa Tenggara Bar. 84455, Indonesia","{'location': {'lat': -8.7533946, 'lng': 116.8514424}, 'viewport': {'northeast': {'lat': -8.752026970107277, 'lng': 116.8526945798928}, 'southwest': {'lat': -8.754726629892723, 'lng': 116.8499949201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_islam-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_islam_pinlet,Darussalam Great Mosque,{'open_now': True},"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115608875514877634726"">muh zarkasi muh zarkasi</a>'], 'photo_reference': 'AUGGfZkFahOYK8eUv1o7lGabnU5tMvsDe8cjt1FErVSxja09ePHK1FcDS5EERIlUezD8VNRBhDeJ70kF6gwDOOyYoNpob5v0wdj6if6X1QxZPI1ppxR1oOdBNIr1hILc0YR7UARv6K-OYdQ2O-MAhKiJsJtQnseCzUsAscj_K__ZSRZYJalU', 'width': 2976}]",ChIJB3GhuN1mzC0RdShcOzkBDIk,,4.7,ChIJB3GhuN1mzC0RdShcOzkBDIk,"['mosque', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",458,,,https://www.google.com/maps/place/?q=place_id:ChIJB3GhuN1mzC0RdShcOzkBDIk
OPERATIONAL,"6QPR+227, Bugis, Taliwang, West Sumbawa Regency, West Nusa Tenggara 84455, Indonesia","{'location': {'lat': -8.764956999999999, 'lng': 116.7900478}, 'viewport': {'northeast': {'lat': -8.763595220107279, 'lng': 116.7913770798927}, 'southwest': {'lat': -8.766294879892722, 'lng': 116.7886774201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Labuan Balat,,"[{'height': 1932, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111332326496649464764"">dannie furqan</a>'], 'photo_reference': 'AUGGfZkOeMU1du7FncswTUd4j01w9Lw6l0kzmXTLvB5rjAPi9-VS49kHTP_utQXIN7c_uk1RnoYrYTwS40h6A8nLZfzY1nzasTtmMH_4sa0heZfYyi2MZcG3-0wjWAZOUqNB8lMFRZB_bfbLftPBzJrD65MaSVUorb6X4GYCl2HqaCWN9IK-', 'width': 2576}]",ChIJeYYsBwVnzC0RAGJg14RUuq4,,4.8,ChIJeYYsBwVnzC0RAGJg14RUuq4,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,https://www.google.com/maps/place/?q=place_id:ChIJeYYsBwVnzC0RAGJg14RUuq4
