business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,price_level,url
OPERATIONAL,"Bajawa, Jl. Trans Flores, Central Benteng, Riung, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.4261562, 'lng': 121.0252731}, 'viewport': {'northeast': {'lat': -8.424824770107278, 'lng': 121.0267169298927}, 'southwest': {'lat': -8.427524429892722, 'lng': 121.0240172701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Riung Guest House,ChIJj_F_aVtXsi0RAXvpIIozKhE,4.7,ChIJj_F_aVtXsi0RAXvpIIozKhE,"['lodging', 'point_of_interest', 'establishment']",112,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100335817822573333749"">A Google User</a>'], 'photo_reference': 'AUGGfZngIBHyh3NJcHPpyzsOwakOz0B2Y16T_RPiZ5sjLcHQoUchrnCRtEpbzdD6L0YZi9mFZTjD4Y9RcOdHKVt5ZFla03BPemCle-kh2OlAjwo7Zg5MV3jPyE8vmw1hKFFBooGyg-sI9-y56AIYi8SVVfTSlsDy3wbQeV6aNPAp1SOlhrpL', 'width': 2560}]",,"{'compound_code': 'H2FG+G4 Central Benteng, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q33H2FG+G4'}",,https://www.google.com/maps/place/?q=place_id:ChIJj_F_aVtXsi0RAXvpIIozKhE
OPERATIONAL,"6X4G+H4P, Unnamed Road, Bajawa, Kabupaten Ngada, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.7935309, 'lng': 120.9753173}, 'viewport': {'northeast': {'lat': -8.79220052010728, 'lng': 120.9766338298927}, 'southwest': {'lat': -8.794900179892723, 'lng': 120.9739341701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kristian Homestay,ChIJsURQfG3hsi0Rcl09MLx-6R8,4.5,ChIJsURQfG3hsi0Rcl09MLx-6R8,"['lodging', 'point_of_interest', 'establishment']",139,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107367914562308501505"">A Google User</a>'], 'photo_reference': 'AUGGfZnL2LYoLdVEIM3ZXvBHo4y6PQqVRUyIkk50_GmZVcPMgUO82xMqIAHP5BFpN7Io52eEj7bAFy8GOtYg9XD5oGdKbOs1AWCp7GGLo_MyIpmEvRgAQECdmTDVTaJb092IAGxLTsyrqDLAAZriA7WA-B8EPYxXPR-h7pHWO_RxnbqpXTHT', 'width': 4032}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJsURQfG3hsi0Rcl09MLx-6R8
OPERATIONAL,"Jl, Lebijaga, Bajawa, Kabupaten Ngada, Nusa Tenggara Tim. 86418, Indonesia","{'location': {'lat': -8.781164, 'lng': 120.9837896}, 'viewport': {'northeast': {'lat': -8.779698420107279, 'lng': 120.9851578298927}, 'southwest': {'lat': -8.782398079892722, 'lng': 120.9824581701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Dewandaru Home Stay Bajawa,ChIJVWh7XqLhsi0RSIQp0mYf49k,4.6,ChIJVWh7XqLhsi0RSIQp0mYf49k,"['lodging', 'point_of_interest', 'establishment']",85,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108997451286315102861"">A Google User</a>'], 'photo_reference': 'AUGGfZlMrabqGdEGvfX1oFzqpx3BIAInf6ULYboKu3RBdvpoc00N73zQFwATOhYS6yKKpLfrkaR1HI8u-uVMgRGLzd_K3C3X047N2V6XsvTzaAhkDuuUVuvlVXjb21CZS_eOeV7B94PsjKX_PJUxxz8L4QrjkmCMUlLnZxt1eR4MyG5JocqW', 'width': 3000}]",{'open_now': True},"{'compound_code': '6X9M+GG Lebijaga, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q326X9M+GG'}",,https://www.google.com/maps/place/?q=place_id:ChIJVWh7XqLhsi0RSIQp0mYf49k
OPERATIONAL,"Pasar Riung, Nangamese, Ngada, Kabupaten Ngada, Nusa Tenggara Tim. 86413, Indonesia","{'location': {'lat': -8.4216979, 'lng': 121.0276}, 'viewport': {'northeast': {'lat': -8.420346920107278, 'lng': 121.0289722298927}, 'southwest': {'lat': -8.423046579892722, 'lng': 121.0262725701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Bintang Wisata Riung,ChIJ52hXyyhRsi0RDsfQEq4BJLU,3.9,ChIJ52hXyyhRsi0RDsfQEq4BJLU,"['lodging', 'point_of_interest', 'establishment']",50,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114942818230693097520"">Patrix Djaga</a>'], 'photo_reference': 'AUGGfZmv-kXEtUD_YXEMYQEWT6ynmfGQ8ieNkdwO0-cqfkh8qSB8svct1saNDpKlLPv8TcfchkH8fjNNJUA84NSCLZQH512wzQ5AyQ_sdob3P_y1bhc9Lsm8kayFHeA4h_DWfajLi2Rmh7imVnfEzNL0z5D0DzimvgPkulnD8CYxNvwvfNxg', 'width': 5296}]",,"{'compound_code': 'H2HH+82 Nangamese, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q33H2HH+82'}",,https://www.google.com/maps/place/?q=place_id:ChIJ52hXyyhRsi0RDsfQEq4BJLU
OPERATIONAL,"6X89+5P3, Jln. Rogangole, RT Ngali, Kecamatan Bajawa-Flores, Trikora, Bajawa, Nusa Tenggara Tim. 86411, Indonesia","{'location': {'lat': -8.7846142, 'lng': 120.9692901}, 'viewport': {'northeast': {'lat': -8.78328272010728, 'lng': 120.9706919798927}, 'southwest': {'lat': -8.785982379892724, 'lng': 120.9679923201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Bajawa Roo Hotel,ChIJu2itQN_gsi0RkhSSDr2yAnY,4.3,ChIJu2itQN_gsi0RkhSSDr2yAnY,"['lodging', 'point_of_interest', 'establishment']",218,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115727869276467342846"">A Google User</a>'], 'photo_reference': 'AUGGfZlZy7q1eYUW158zN1KG-e93u2XlTY5eVdHXsmlPliroCjBcN8PjK1SeyI7QQWxw9KhITWAAw4obrLgUn_QboPot8iJQ8aloVJ6Phy9nJ2TStJGRQqGB6VclPRcQhFo3fNtIVbrt8YzF0fgfRPDb9dkdPd9J-6rQJPrFBPx0Zdyx1Ys', 'width': 4032}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJu2itQN_gsi0RkhSSDr2yAnY
OPERATIONAL,"6X5F+J7W, Tanalodu, Bajawa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.7908634, 'lng': 120.9732783}, 'viewport': {'northeast': {'lat': -8.789519370107277, 'lng': 120.9746076798927}, 'southwest': {'lat': -8.79221902989272, 'lng': 120.9719080201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,"""MAWAR"" Bed and Breakfast",ChIJmdLkJZThsi0RcX1ybxK6agM,4.6,ChIJmdLkJZThsi0RcX1ybxK6agM,"['lodging', 'point_of_interest', 'establishment']",28,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117172578344753896410"">A Google User</a>'], 'photo_reference': 'AUGGfZm8T-byBJoInnHNXaGQsHsUoRwWoH-6KnU_8wkBbLs8Pv42CegRp8B2WPU_Thnkup5x5XbGL0E_khp3ID5AUERIvYFtMf--V33A8RQ-oUM01QqVAK0WPTZzgnCkDFRaPFum1xjRE82Gm90IsarnD-M_JiONg6JzyPf1iE5nT6CYFzeZ', 'width': 1080}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJmdLkJZThsi0RcX1ybxK6agM
OPERATIONAL,"H2FF+95M, Central Benteng, Riung, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.426535399999999, 'lng': 121.0229454}, 'viewport': {'northeast': {'lat': -8.425225620107277, 'lng': 121.0243787298927}, 'southwest': {'lat': -8.42792527989272, 'lng': 121.0216790701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lalong Terong Guest House,ChIJD-oiCvNRsi0R6STME0BQ7Fc,5.0,ChIJD-oiCvNRsi0R6STME0BQ7Fc,"['lodging', 'point_of_interest', 'establishment']",3,"[{'height': 2131, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110886871758529464479"">A Google User</a>'], 'photo_reference': 'AUGGfZkipTD-fV4easvU8L_i8ygi-TggZpL-hw0POzUAAOYiRESqWEFxsdnd5xYa0RNZ-wpxaNwd8raym_N5KBrkCAS4RcjcXB_tjBB_apoglQ4pA66Hltc1D05VR0po11T7vvE8ggvcDmAZc9xsmPyxX52z1OK8T7Qsi4XfPY3CP4PRtuxp', 'width': 1080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJD-oiCvNRsi0R6STME0BQ7Fc
OPERATIONAL,"JL. Palapa, No. 4, Bajawa, Ngada Bawa, Ngedukelu, Bajawa, Kabupaten Ngada, Nusa Tenggara Tim. 86413, Indonesia","{'location': {'lat': -8.7880796, 'lng': 120.975244}, 'viewport': {'northeast': {'lat': -8.786823820107282, 'lng': 120.9766024298927}, 'southwest': {'lat': -8.789523479892726, 'lng': 120.9739027701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Bintang Wisata,ChIJx29bzJPgsi0Rp266J0BLLes,3.3,ChIJx29bzJPgsi0Rp266J0BLLes,"['lodging', 'point_of_interest', 'establishment']",88,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106093557273831383574"">Agung Bagus S</a>'], 'photo_reference': 'AUGGfZnQFDfnR4tL3zS5l0Eqj09rIlpz_mu00hqOUzXhrtW-5IQ5lBkVxefnpWAC5z63fyJIJpcel_ZJabG7wxOQNwNao7uZIPfp5WN2SG6FkEw3P4SXV0myWjBUQZevu230lSA-NIBl9XGC7dnxQxP840vr6U1Cd84G8iDJW_V2Bt-peMmw', 'width': 3264}]",,"{'compound_code': '6X6G+Q3 Ngedukelu, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q326X6G+Q3'}",,https://www.google.com/maps/place/?q=place_id:ChIJx29bzJPgsi0Rp266J0BLLes
OPERATIONAL,"6X3G+HJ6, bokua,bajawa,kabupaten ngada, Bajawa, bajawa, Nusa Tenggara Tim. 86431, Indonesia","{'location': {'lat': -8.7960915, 'lng': 120.976501}, 'viewport': {'northeast': {'lat': -8.794780470107279, 'lng': 120.9778272298927}, 'southwest': {'lat': -8.797480129892723, 'lng': 120.9751275701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,new bintang hotel,ChIJ9bsrhMXgsi0RG6s6RFrcWXY,3.8,ChIJ9bsrhMXgsi0RG6s6RFrcWXY,"['lodging', 'point_of_interest', 'establishment']",90,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100580319410896293367"">Md ProdonK</a>'], 'photo_reference': 'AUGGfZmvLNqRhBCCPnz3RIz_HGZ8UJXTHwNRVfemSWeL-KKYyeXtnKPK959f5QWKywNAPlfJugadVwYHALVLmB5tqAmSkbxDwEBHITNiwzPiTm2Da6wBNUdi1oOvbLp_9Qc1jBuZ1graIrEdl8lfD5mHxDrzjP59NzEHsBfQFwUfiYHjv49y', 'width': 4000}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ9bsrhMXgsi0RG6s6RFrcWXY
OPERATIONAL,"Unnamed Road, Tanalodu, Bajawa, Kabupaten Ngada, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.7902918, 'lng': 120.9830781}, 'viewport': {'northeast': {'lat': -8.788919070107276, 'lng': 120.9844032798927}, 'southwest': {'lat': -8.79161872989272, 'lng': 120.9817036201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sabrina Rest and Living,ChIJFelm0SLhsi0RDrj8WOpinE4,4.8,ChIJFelm0SLhsi0RDrj8WOpinE4,"['lodging', 'point_of_interest', 'establishment']",47,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105533505446518800917"">A Google User</a>'], 'photo_reference': 'AUGGfZmYRus2IlxI2LnQpAJy--8Nrnkk2zLNQW8dFb2jHqiU6bf1hDXk2fKK3r-QDyEzAiY9Dztj_QIuDsqvv_csrYNylgwEpj4NN0BAnxDjmRo53iRMtWETI6modWu_2Q9xoRyg06pnoiVZG-fqfQAk_t5iNptgXz0XfSd13rEKavGsB9xv', 'width': 1080}]",{'open_now': True},"{'compound_code': '6X5M+V5 Tanalodu, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q326X5M+V5'}",,https://www.google.com/maps/place/?q=place_id:ChIJFelm0SLhsi0RDrj8WOpinE4
