business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,permanently_closed,price_level,url
OPERATIONAL,"28FM+F4J, Bustanussalam, Blangkejeren, Gayo Lues Regency, Aceh 24653, Indonesia","{'location': {'lat': 4.0237026, 'lng': 97.332753}, 'viewport': {'northeast': {'lat': 4.025052429892722, 'lng': 97.33410282989271}, 'southwest': {'lat': 4.022352770107278, 'lng': 97.33140317010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan leme,ChIJSSTzLgCXOTARxfYELwx3--4,0.0,ChIJSSTzLgCXOTARxfYELwx3--4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJSSTzLgCXOTARxfYELwx3--4
OPERATIONAL,"Pepalan, Dabun Gelang, Gayo Lues Regency, Aceh 24652, Indonesia","{'location': {'lat': 3.988391899999999, 'lng': 97.3842257}, 'viewport': {'northeast': {'lat': 3.989929179892721, 'lng': 97.38574882989272}, 'southwest': {'lat': 3.987229520107277, 'lng': 97.38304917010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RESAM RIVER PARK,ChIJG2q2LQCVOTARlISx3q_F5cE,0.0,ChIJG2q2LQCVOTARlISx3q_F5cE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106349498667529766084"">A Google User</a>'], 'photo_reference': 'AUGGfZkIU5FobmnpaNFzgmSJCVqiPIcHK5mzTz2bMeB9c3D4aw4vpqzwz0SnjJ-uD6pI-jEiDH4C_PEqW2p_dYJTJzwIyJrEQJyLP1iWk-r3sHCxAyLxWkGkZj0nzZzp0Fbx0MQBxhEnA2W2An2agxa_NJGMNYMIVbaw9hTUNSxEkE3JzkgP', 'width': 1000}]",,"{'compound_code': 'X9QM+9M Pepalan, Gayo Lues Regency, Aceh, Indonesia', 'global_code': '6MMVX9QM+9M'}",,,https://www.google.com/maps/place/?q=place_id:ChIJG2q2LQCVOTARlISx3q_F5cE
OPERATIONAL,"W6M8+R8, RT.Pucuk/RW.Angkasan, Penosan Sepakat, Blangjerango, Gayo Lues Regency, Aceh, Indonesia","{'location': {'lat': 3.934365, 'lng': 97.216087}, 'viewport': {'northeast': {'lat': 3.935714829892722, 'lng': 97.21743682989275}, 'southwest': {'lat': 3.933015170107278, 'lng': 97.2147371701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lestari Ayu,ChIJUYuqLgCbOTARmlpQsEykD4M,0.0,ChIJUYuqLgCbOTARmlpQsEykD4M,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 6944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115350375647733030560"">Wendy Achmmad Mustaqim</a>'], 'photo_reference': 'AUGGfZkqI28ZKJWx1lg7lkF6RS-kQ4-WGeqyAAsL5vrfJ3J53h-etVxzP3nHp-gLAbTGkcONxpiykUFERCQDM2RfcfUQCdwJSV25lQ29WeUfmY5je_PzzqkTYnBhnlyKwGepYQpDG9pdaX3IMkdZQfRD-2mmA6swqCjIvpb-_VaS-1QDKwpc', 'width': 9248}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJUYuqLgCbOTARmlpQsEykD4M
OPERATIONAL,"286R+JPV, Leme, Blangkejeren, Gayo Lues Regency, Aceh, Indonesia","{'location': {'lat': 4.0116057, 'lng': 97.3418009}, 'viewport': {'northeast': {'lat': 4.012926379892722, 'lng': 97.34335457989273}, 'southwest': {'lat': 4.010226720107277, 'lng': 97.34065492010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Leme (Waih Porang),ChIJ5805HPGXOTARAqgf3cNCaEI,3.0,ChIJ5805HPGXOTARAqgf3cNCaEI,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115034090685527555106"">Yusran Juni</a>'], 'photo_reference': 'AUGGfZm4A1cjBMIv5NefJgCxEwfowN3tGqyMGRYSj4K3FUIUTJ1ULknK3E9vnAMLI6KXQMtWPAJTQi7V-Twb7BqEvN6G6BgHwPFK-4WAO38ZuyZviB4t8Dj5fQFvBTIPshJy_CNqu-YyLfEQV6OfoX27cNI1fGeathHFjuSZM2hySNFF5koR', 'width': 2252}]",{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJ5805HPGXOTARAqgf3cNCaEI
OPERATIONAL,"VCVJ+2X6, Jl. Blangkejeren - Kutacane, Pungke Jaya, Kecamatan Puteri Betung, Kabupaten Gayo Lues, Aceh 24653, Indonesia","{'location': {'lat': 3.8925493, 'lng': 97.4323764}, 'viewport': {'northeast': {'lat': 3.893898779892722, 'lng': 97.43372522989273}, 'southwest': {'lat': 3.891199120107278, 'lng': 97.43102557010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gapura Blangkejeren,ChIJS0wGJ0eTOTARrXR4-SL_9Ww,5.0,ChIJS0wGJ0eTOTARrXR4-SL_9Ww,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJS0wGJ0eTOTARrXR4-SL_9Ww
OPERATIONAL,"3756+C24, Tujung, Kec. Rikit Gaib, Kabupaten Gayo Lues, Aceh 24661, Indonesia","{'location': {'lat': 4.0585143, 'lng': 97.26006930000001}, 'viewport': {'northeast': {'lat': 4.059864129892722, 'lng': 97.26141912989273}, 'southwest': {'lat': 4.057164470107279, 'lng': 97.25871947010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Tujung Keloang,ChIJ6w6M9DejOTARWqnFDxctQ_o,5.0,ChIJ6w6M9DejOTARWqnFDxctQ_o,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100750204228144842514"">A Google User</a>'], 'photo_reference': 'AUGGfZknB3AhZcGrI6FfAW2W1Kcvc1x6XrdgOYEgidX51R0fw_unzaeYAkmCOl9UBwKlLgsOxLXKyGDDGYDXCX7fHFFe6xPB5ZzgfYt6FuBjRK5zoMAoeXXTwCEWGIXXgYq4njhIpqCz6rG1IitrVfALpEAsVxxaEZlEBRtFyunLn_804nU7', 'width': 1840}]",{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJ6w6M9DejOTARWqnFDxctQ_o
OPERATIONAL,"W7CV+2W, Kute Bukit, Blangpegayon, Gayo Lues Regency, Aceh, Indonesia","{'location': {'lat': 3.920088499999999, 'lng': 97.29478639999999}, 'viewport': {'northeast': {'lat': 3.921438329892721, 'lng': 97.29613622989272}, 'southwest': {'lat': 3.918738670107277, 'lng': 97.29343657010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Ilang Using Ijo,ChIJuVGIkEeROTARSme1E0TQjOs,0.0,ChIJuVGIkEeROTARSme1E0TQjOs,"['park', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJuVGIkEeROTARSme1E0TQjOs
OPERATIONAL,"V47G+J8, Penosan Sepakat, Blangjerango, Gayo Lues Regency, Aceh, Indonesia","{'location': {'lat': 3.8640807, 'lng': 97.1258545}, 'viewport': {'northeast': {'lat': 3.865430529892721, 'lng': 97.12720432989273}, 'southwest': {'lat': 3.862730870107277, 'lng': 97.12450467010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jalur mata air Lawe alas,ChIJO5xbbgCDOTARSNTQe8T-35M,0.0,ChIJO5xbbgCDOTARSNTQe8T-35M,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJO5xbbgCDOTARSNTQe8T-35M
OPERATIONAL,"X893+4WR Bur Gajah, Ume Lah, Kec. Blangpegayon, Kabupaten Gayo Lues, Aceh, Indonesia","{'location': {'lat': 3.9678569, 'lng': 97.3047763}, 'viewport': {'northeast': {'lat': 3.969206729892722, 'lng': 97.30612612989272}, 'southwest': {'lat': 3.966507070107278, 'lng': 97.30342647010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bur Gajah Blangpegayon,ChIJaxTPltSXOTARrBuEsEju55c,3.0,ChIJaxTPltSXOTARrBuEsEju55c,"['park', 'point_of_interest', 'establishment']",1.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJaxTPltSXOTARrBuEsEju55c
OPERATIONAL,"456X+367, Remukut, Pantan Cuaca, Gayo Lues Regency, Aceh 24673, Indonesia","{'location': {'lat': 4.1101528, 'lng': 97.19804119999999}, 'viewport': {'northeast': {'lat': 4.111502629892721, 'lng': 97.19939102989272}, 'southwest': {'lat': 4.108802970107277, 'lng': 97.19669137010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,empus sre pegadungen,ChIJRYFNQC2jOTARJbH6gKJzS3w,1.0,ChIJRYFNQC2jOTARJbH6gKJzS3w,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJRYFNQC2jOTARJbH6gKJzS3w
,"Gayo Lues Regency, Aceh, Indonesia","{'location': {'lat': 3.955165, 'lng': 97.35165579999999}, 'viewport': {'northeast': {'lat': 4.285629, 'lng': 97.9222319}, 'southwest': {'lat': 3.676469, 'lng': 96.72483}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gayo Lues Regency,ChIJ63zrqOmWOTARAMsgsoCdAwM,,ChIJ63zrqOmWOTARAMsgsoCdAwM,"['administrative_area_level_2', 'political']",,"[{'height': 1680, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106622887683236377024"">Yas Faisal</a>'], 'photo_reference': 'AUGGfZm4FajUjfvgBhRoWrX9b6ssaUbrfAFQzQ8XSFgTiaAeDnf4UlZx4Gh3umzFjM9G2kvrSCW6nePH4JQqkuRtwysTAMbdCx917LG4R-pg0eKjkZ48RJThp9Si59uF0doplLv-pVV9hkms9_sbsGybGIvTR5nwV90QmP0DT9MmygCY1hhB', 'width': 3648}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJ63zrqOmWOTARAMsgsoCdAwM
,"Blangpegayon, Gayo Lues Regency, Aceh, Indonesia","{'location': {'lat': 3.9802155, 'lng': 97.3098208}, 'viewport': {'northeast': {'lat': 3.996014, 'lng': 97.33870399999999}, 'southwest': {'lat': 3.6814669, 'lng': 97.19297499999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Blangpegayon,ChIJfZWRpICPOTARrWOS3gUbc5Y,,ChIJfZWRpICPOTARrWOS3gUbc5Y,"['administrative_area_level_3', 'political']",,"[{'height': 1511, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114607476321691390879"">Edi Edi</a>'], 'photo_reference': 'AUGGfZlFbqhtbIcBQFwStzwHQNBV4Hh0gasFd5GatmKxFGayhjfhYZ852V34-lSbdqq4GGLOt4qjy-67AT5-XpDmo4G6uQvhywBWhHBxvyrP4ZWZ6e6iQ0Jkti04uM-3rFbjYESJqjemujbxBzDbrnC0WrwvD6hdGclnAr8ec-86BXYyjwDY', 'width': 2341}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJfZWRpICPOTARrWOS3gUbc5Y
OPERATIONAL,"X8WR+5GV, Blangkejeren City, Blangkejeren, Gayo Lues Regency, Aceh 24653, Indonesia","{'location': {'lat': 3.9954996, 'lng': 97.3413083}, 'viewport': {'northeast': {'lat': 3.996909379892722, 'lng': 97.34263672989273}, 'southwest': {'lat': 3.994209720107278, 'lng': 97.33993707010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Kota Blangkejeren,ChIJOdB0Rn2WOTARXIERgX6lmTc,4.3,ChIJOdB0Rn2WOTARXIERgX6lmTc,"['point_of_interest', 'establishment']",247.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115499133486349296733"">A Google User</a>'], 'photo_reference': 'AUGGfZkBsc9MD1zBYeM1nV3hkaQbDFYKwrBtcS_W6TadFPUixWRRaGobQ7rAe_p4_foj8ApcWFvESdWolEfcewhMiGtrhLvgFKMictLVp_u8TF-lkEhXv0XdvnG47GXpH0cUzR7ZxYmVkRSKuT52m4s_UGs3LKG9b9aADeVD2t8WwSyzSKul', 'width': 3264}]",{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJOdB0Rn2WOTARXIERgX6lmTc
OPERATIONAL,"X8GW+5V7, Jl. Blangkejeren - Kutacane, Cempa, Kec. Blangkejeren, Kabupaten Gayo Lues, Aceh, Indonesia","{'location': {'lat': 3.9754154, 'lng': 97.3471818}, 'viewport': {'northeast': {'lat': 3.976774529892722, 'lng': 97.34856162989273}, 'southwest': {'lat': 3.974074870107279, 'lng': 97.3458619701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GAYO LUES,ChIJ1x4mFvWXOTARZhrB4FxDPX8,4.5,ChIJ1x4mFvWXOTARZhrB4FxDPX8,"['point_of_interest', 'establishment']",11.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117593392124060927951"">ori masrijal</a>'], 'photo_reference': 'AUGGfZnA2IUkG-rpqFY8mrDdK0EAg0AQlrmHllkoFWMw4e6oyMuEUSwtXN-b_rmrt6pH-py2hxzVpdGLK73-FPQ9foZ0OCeiA5tWl991AAV18R3Rl9P9a07Ch1retKfcn1rjTxwjy82xaLyjXBogVxiz3iGpbkZDq1N-2vK4Vt92kkffNpSD', 'width': 4032}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1x4mFvWXOTARZhrB4FxDPX8
