business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,permanently_closed,price_level,url
OPERATIONAL,"Jl. Kp. Cilegong, RT.03/RW.01, Mekarwangi, Kec. Cisauk, Kabupaten Tangerang, Banten 15340, Indonesia","{'location': {'lat': -6.343502699999999, 'lng': 106.6080743}, 'viewport': {'northeast': {'lat': -6.342097420107278, 'lng': 106.6094556798927}, 'southwest': {'lat': -6.344797079892722, 'lng': 106.6067560201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PMC Telaga Mekarwangi,ChIJx1g7-2bjaS4RNNm7_s3oP2Q,4.8,ChIJx1g7-2bjaS4RNNm7_s3oP2Q,"['tourist_attraction', 'point_of_interest', 'establishment']",5,{'open_now': False},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113627822077446718777"">A Google User</a>'], 'photo_reference': 'AUGGfZnm7cogpyCC4mDEypxqzIEh5RbgqkAbNpOoIIefhhJAcmGtunTwMIi9Xj1TQrcRA-IHhZJ2OE7Vs2t5XLqk-8d-Xt3NyUdRDxD0GWVmoE4kJvuXrLMG6FBMKiVbEBbFK6cCcmBdUWxQ0bnn5wJyATiMUoVkSAPCX6dxN4dRclvdC5wB', 'width': 3120}]","{'compound_code': 'MJ45+H6 Mekarwangi, Tangerang Regency, Banten, Indonesia', 'global_code': '6P58MJ45+H6'}",,,https://www.google.com/maps/place/?q=place_id:ChIJx1g7-2bjaS4RNNm7_s3oP2Q
OPERATIONAL,"MJ5P+MQ3, Suradita, Cisauk, Tangerang Regency, Banten, Indonesia","{'location': {'lat': -6.3408595, 'lng': 106.6369178}, 'viewport': {'northeast': {'lat': -6.339541670107279, 'lng': 106.6382624798927}, 'southwest': {'lat': -6.342241329892722, 'lng': 106.6355628201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat mancing trio wokwok,ChIJF1VLVRDlaS4RQWB7PQZH9yc,0.0,ChIJF1VLVRDlaS4RQWB7PQZH9yc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJF1VLVRDlaS4RQWB7PQZH9yc
OPERATIONAL,"Bsd, Jl. Kp. Cibelut, RT.02/RW.01, Kec. Cisauk, Kabupaten Tangerang, Banten 15343, Indonesia","{'location': {'lat': -6.324252299999999, 'lng': 106.6435917}, 'viewport': {'northeast': {'lat': -6.322881070107277, 'lng': 106.6448836298927}, 'southwest': {'lat': -6.325580729892721, 'lng': 106.6421839701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Bandar Umar BDR,ChIJI0QrJLzlaS4RyDKMAdSHSlc,5.0,ChIJI0QrJLzlaS4RyDKMAdSHSlc,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112492895108179513875"">A Google User</a>'], 'photo_reference': 'AUGGfZnsFeHOyw4oIPCYr06sO8p-pbgxlY9aZDQtH2K9qYrzpu12PyLiqSmqRqYv99YRxLNc8T1m4EIkJ8Cfs-PkmZ3TLpSQFyVj8unCamAnxSuWaDzSsRPHuAoPBo6gxy1hVAtMm8hAy-hmiX0-uCjSMSJst3ibvnYV3K1hMA-HalNZWCbF', 'width': 1920}]","{'compound_code': 'MJGV+7C Cibogo, Tangerang Regency, Banten, Indonesia', 'global_code': '6P58MJGV+7C'}",,,https://www.google.com/maps/place/?q=place_id:ChIJI0QrJLzlaS4RyDKMAdSHSlc
OPERATIONAL,"JJWG+7HQ Moorsid Family, Suradita, Cisauk, Tangerang Regency, Banten 15342, Indonesia","{'location': {'lat': -6.355020400000001, 'lng': 106.6269513}, 'viewport': {'northeast': {'lat': -6.353364870107278, 'lng': 106.6280510298927}, 'southwest': {'lat': -6.356064529892722, 'lng': 106.6253513701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat mancing Gw,ChIJRfbBlzLjaS4RPuRS9_eycjg,0.0,ChIJRfbBlzLjaS4RPuRS9_eycjg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJRfbBlzLjaS4RPuRS9_eycjg
OPERATIONAL,"Jl. Serpong Garden, Cibogo, Kec. Cisauk, Kabupaten Tangerang, Banten 15341, Indonesia","{'location': {'lat': -6.3354292, 'lng': 106.6404851}, 'viewport': {'northeast': {'lat': -6.334062420107278, 'lng': 106.6419315298927}, 'southwest': {'lat': -6.336762079892722, 'lng': 106.6392318701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Renang Saiji Waterboom,ChIJWa12U4XkaS4RHLAMUj068sw,4.1,ChIJWa12U4XkaS4RHLAMUj068sw,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",1834,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111346378237498346802"">Anton Dian</a>'], 'photo_reference': 'AUGGfZl137Xu8FfCkT5H09wVh4CeOw-gyJ72NIC1Yf3_5y078D11VAoCyjRBTowLcS9W8ckIJ15WQFf-5O58KBRaZYvE3aI5sKHqakVN_sUN4IjtcJ2MdfmCGzcQyyM-XOM3xSdazyj9EtZRPadCbC4_of51dKZalPlYg_J3vgVZFhU9CWLV', 'width': 4160}]","{'compound_code': 'MJ7R+R5 Cibogo, Tangerang Regency, Banten, Indonesia', 'global_code': '6P58MJ7R+R5'}",,,https://www.google.com/maps/place/?q=place_id:ChIJWa12U4XkaS4RHLAMUj068sw
OPERATIONAL,"Cisauk, Tangerang Regency, Banten, Indonesia","{'location': {'lat': -6.332520499999999, 'lng': 106.6247287}, 'viewport': {'northeast': {'lat': -6.331061970107277, 'lng': 106.6260936298927}, 'southwest': {'lat': -6.333761629892721, 'lng': 106.6233939701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Jasmine Park ind,ChIJneppmZnjaS4R8eDFK576rhk,4.5,ChIJneppmZnjaS4R8eDFK576rhk,"['park', 'cafe', 'food', 'point_of_interest', 'establishment']",1180,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103215012185006563797"">Aryawan Lokantoro</a>'], 'photo_reference': 'AUGGfZnirdGqGXBILZgKq6pxybuTjgw_TZ45dqr_xb1HyDqjGyrwULVSxvt0AvOTHMQJFQJ0YMGUB_VruuKaFbglWZBPDVolof--6CumgGV6vgKL6VteKrwEX-SsoT1X1D-zjXcuI7DuMJK3AAIsIX_JpRP1akbINwUI8TAJd0apCeZmQoLr', 'width': 4608}]","{'compound_code': 'MJ8F+XV Cisauk, Tangerang Regency, Banten, Indonesia', 'global_code': '6P58MJ8F+XV'}",,,https://www.google.com/maps/place/?q=place_id:ChIJneppmZnjaS4R8eDFK576rhk
OPERATIONAL,"MMQ3+R4H Bsd City, Jl. Damai Foresta, Sampora, Kec. Cisauk, Kabupaten Tangerang, Banten 15345, Indonesia","{'location': {'lat': -6.309597999999999, 'lng': 106.653496}, 'viewport': {'northeast': {'lat': -6.308247020107277, 'lng': 106.6548135798927}, 'southwest': {'lat': -6.310946679892721, 'lng': 106.6521139201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BSD Xtreme Park,ChIJacwYHcrkaS4R4pbn2X9uoUM,4.5,ChIJacwYHcrkaS4R4pbn2X9uoUM,"['tourist_attraction', 'point_of_interest', 'establishment']",2314,{'open_now': False},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114390435103671671018"">A Google User</a>'], 'photo_reference': 'AUGGfZm3MVhCu9t0lM8XlO1lJ_6JDXwZ23ALHctT8_cOXkhXfysFc3a0qaOCPaYFXqg2olf4DnO1VELZOS46NVMxj0lz5_u7dQOgCMWlt1zBDU2jNGSbuiHcQtqquJd9_lOJX5Rfhwrgs7vRMX9JkW_yq2ypICda3Ag9plX36qWG1IgoY2Y', 'width': 1280}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJacwYHcrkaS4R4pbn2X9uoUM
OPERATIONAL,"MMQ3+X68, Sampora, Cisauk, Tangerang Regency, Banten, Indonesia","{'location': {'lat': -6.310079699999999, 'lng': 106.6530799}, 'viewport': {'northeast': {'lat': -6.308672670107279, 'lng': 106.6545233298927}, 'southwest': {'lat': -6.311372329892722, 'lng': 106.6518236701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rock & Rope by Deboer,ChIJX1gEmHblaS4RcePLWqGjRO8,0.0,ChIJX1gEmHblaS4RcePLWqGjRO8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJX1gEmHblaS4RcePLWqGjRO8
OPERATIONAL,"MMQ3+R4H, Sampora, Cisauk, Tangerang Regency, Banten, Indonesia","{'location': {'lat': -6.3104419, 'lng': 106.6528005}, 'viewport': {'northeast': {'lat': -6.309123320107278, 'lng': 106.6541597798927}, 'southwest': {'lat': -6.311822979892722, 'lng': 106.6514601201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Archery by Deboer,ChIJ1bN95dvlaS4Rug6sZiMx6o0,0.0,ChIJ1bN95dvlaS4Rug6sZiMx6o0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1bN95dvlaS4Rug6sZiMx6o0
CLOSED_TEMPORARILY,"JJRM+M8V, Jl. Pantai Carita Raya, Suradita, Kec. Cisauk, Kabupaten Tangerang, Banten 15343, Indonesia","{'location': {'lat': -6.3582593, 'lng': 106.6333118}, 'viewport': {'northeast': {'lat': -6.356970970107278, 'lng': 106.6346625298927}, 'southwest': {'lat': -6.359670629892721, 'lng': 106.6319628701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Angkutan ply use,ChIJOSuD6uTlaS4RKXT2zZaqo5o,0.0,ChIJOSuD6uTlaS4RKXT2zZaqo5o,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJOSuD6uTlaS4RKXT2zZaqo5o
OPERATIONAL,"MJF8+9RV, Jl. Raya Cisauk - Legok, Jatake, Kec. Pagedangan, Kabupaten Tangerang, Banten, Indonesia","{'location': {'lat': -6.3265207, 'lng': 106.6170476}, 'viewport': {'northeast': {'lat': -6.325370770107278, 'lng': 106.6184531798927}, 'southwest': {'lat': -6.328070429892722, 'lng': 106.6157535201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan gt lele @ anies salon,ChIJS4ZoEwDjaS4Rk4gTxY2CEJE,0.0,ChIJS4ZoEwDjaS4Rk4gTxY2CEJE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJS4ZoEwDjaS4Rk4gTxY2CEJE
OPERATIONAL,"MM23+Q33, Jl. Lkr. Selatan, Kranggan, Kec. Setu, Kota Tangerang Selatan, Banten 15312, Indonesia","{'location': {'lat': -6.3481001, 'lng': 106.6526569}, 'viewport': {'northeast': {'lat': -6.346672020107278, 'lng': 106.6539667798927}, 'southwest': {'lat': -6.349371679892722, 'lng': 106.6512671201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Ekowisata Keranggan Tangerang Selatan,ChIJu0cRmJ3laS4R_hbcNvkVhYI,4.6,ChIJu0cRmJ3laS4R_hbcNvkVhYI,"['tourist_attraction', 'point_of_interest', 'establishment']",102,{'open_now': False},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116748115715899539579"">Harry Trisnady</a>'], 'photo_reference': 'AUGGfZlPsTMRXcNZCA5iDCrXD4lyrbEBZdY6wBBf6Vr05n5VqjPnqRukvMxS6t4TQFQT2HNk9zgZ3hgQDvrfoFE4QCI8hfEBpp4usaCX04f2Det_uZgxGKtUxjFOPzp67ztrMOdJ8QrK3ZIArWdN4WFSjVEc-DZjsemo8Uj-3pPNm0mdiORy', 'width': 4080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJu0cRmJ3laS4R_hbcNvkVhYI
OPERATIONAL,"Cikoleang, Jl. Raya Cisauk Lapan Desa, Sukamulya, Kabupaten Bogor, Jawa Barat 16350, Indonesia","{'location': {'lat': -6.3699732, 'lng': 106.6356333}, 'viewport': {'northeast': {'lat': -6.368626220107278, 'lng': 106.6370018798927}, 'southwest': {'lat': -6.371325879892722, 'lng': 106.6343022201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA TRAIL ADVENTURE TANGERANG / Wisata Motor Trail /Sparepart dan Apparel/Penyewaan Motor Trail + Leader,ChIJX0QkFFblaS4R3sfxVVdZ5OU,5.0,ChIJX0QkFFblaS4R3sfxVVdZ5OU,"['tourist_attraction', 'point_of_interest', 'establishment']",19,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117490436495389022079"">A Google User</a>'], 'photo_reference': 'AUGGfZkmC8qqiKfV_GQHRfZ3cUqjrzaZCvGCFXrShzHrWb1AbrYQXCez1FkrVJwLwmYh_kO8Rdjag2sekz1cQo_z06WYVEFkW41bsQ2rxMu2yKvm1mw1DNqgVTxGpHqUIlOmugfoVNFlZZiHP4Xj5xhBLtiO6M4LiEH58sB-dBuP7BeC_gyy', 'width': 4000}]","{'compound_code': 'JJJP+27 Sukamulya, Bogor Regency, West Java, Indonesia', 'global_code': '6P58JJJP+27'}",,,https://www.google.com/maps/place/?q=place_id:ChIJX0QkFFblaS4R3sfxVVdZ5OU
