business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,price_level,permanently_closed,url
OPERATIONAL,"5C5R+9MW, Area Hutan/Kebun, Sumberwaru, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.8415205, 'lng': 114.4416987}, 'viewport': {'northeast': {'lat': -7.840099570107277, 'lng': 114.4431081298927}, 'southwest': {'lat': -7.842799229892721, 'lng': 114.4404084701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Savana Bekol,ChIJ_WerPI4j0S0R6qJMSuxMl_g,4.7,ChIJ_WerPI4j0S0R6qJMSuxMl_g,"['tourist_attraction', 'point_of_interest', 'establishment']",586,"[{'height': 2248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114484705316255358030"">tafuzi muiz</a>'], 'photo_reference': 'AUGGfZl8Vb19DmUPdaFw629jzo2MymsVNsBBuS60UYNagjzhoR6DAZ89Gcw9N5j9sQaCu--mUTq-897peGbNGUG8t-NNxRyNBKkjPoMITuRWoqlA6HzKtiYnknmqj46JeZPxYu55jrbq5Tuvbq8OneFNtsX18xU1gADH1a3CfWUndCvt7w6u', 'width': 4000}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_WerPI4j0S0R6qJMSuxMl_g
OPERATIONAL,"6893+36Q, Karangteko, Sumberwaru, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.7822952, 'lng': 114.3030962}, 'viewport': {'northeast': {'lat': -7.780958770107277, 'lng': 114.3044644798927}, 'southwest': {'lat': -7.78365842989272, 'lng': 114.3017648201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ketapang indah,ChIJ5_DWdFcp0S0R2q6vHN49Muk,0.0,ChIJ5_DWdFcp0S0R2q6vHN49Muk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5_DWdFcp0S0R2q6vHN49Muk
OPERATIONAL,"674M+XWP, Unnamed Road, Sekarputih Utara, Sumberanyar, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.7925391, 'lng': 114.2848311}, 'viewport': {'northeast': {'lat': -7.791157620107279, 'lng': 114.2861754298927}, 'southwest': {'lat': -7.793857279892722, 'lng': 114.2834757701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BENDUNGAN SEKARPUTIH,ChIJRz8F7gYp0S0ROdrvzYdxy8U,5.0,ChIJRz8F7gYp0S0ROdrvzYdxy8U,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116996393319796213646"">A Google User</a>'], 'photo_reference': 'AUGGfZmuQlf2ECN-KcICpGHKqV_KjF5-mcFDtlNiDeIuXOVwG2-GqS8RmFIOwfbZ8zNHtUK-MPlYeXY4lSFg7KvlL6ByB_fzA6pDH6lpbW1Hug3-7spBhUw8JChVY68cnCzzdleEQheNgqmGjb_-3gLDJNIeMUQ-6pAlK1RB2HOl-G4YDwR6', 'width': 3264}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJRz8F7gYp0S0ROdrvzYdxy8U
OPERATIONAL,"Area Hutan/Kebun, Sumberwaru, Banyuputih, Situbondo Regency, East Java 68374, Indonesia","{'location': {'lat': -7.753928399999999, 'lng': 114.3667796}, 'viewport': {'northeast': {'lat': -7.752578570107277, 'lng': 114.3681294298927}, 'southwest': {'lat': -7.755278229892721, 'lng': 114.3654297701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Bilik Sijile,ChIJkapi2JYn0S0Ree_UF9EDTSc,4.6,ChIJkapi2JYn0S0Ree_UF9EDTSc,"['tourist_attraction', 'point_of_interest', 'establishment']",151,"[{'height': 1650, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101389710192452051603"">Wahyu Fevers</a>'], 'photo_reference': 'AUGGfZlKDSf9HV2dyCPfaYLzm2448KyQ4KmhSlRtK1vs_-l5c26Uo2H7t2yW2MBc1x-PAm2E6IM1Nsj-wGZJbyXQD6Ad391irxeHxzAE4TyapmSKjBQ7R1tiJWuqWmyl-4ffNRm7O9Lpv5I4hOudhhYzkRN5xpBaJH05VyNLRNrET1W1DGK-', 'width': 2750}]",{'open_now': False},"{'compound_code': '69W8+CP Sumberwaru, Situbondo Regency, East Java, Indonesia', 'global_code': '6P4P69W8+CP'}",,,https://www.google.com/maps/place/?q=place_id:ChIJkapi2JYn0S0Ree_UF9EDTSc
OPERATIONAL,"5FQ5+644, Area Hutan/Kebun, Sumberwaru, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.811981500000001, 'lng': 114.4578352}, 'viewport': {'northeast': {'lat': -7.810631670107279, 'lng': 114.4591850298927}, 'southwest': {'lat': -7.813331329892723, 'lng': 114.4564853701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Cahaya Abadi,ChIJgWe27mEh0S0Rs7oINJ5bEA0,5.0,ChIJgWe27mEh0S0Rs7oINJ5bEA0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107357118029334036912"">firdaus condro mukti</a>'], 'photo_reference': 'AUGGfZnxg_lOcm89jGPzK43NcB1gC7esUqbBhtHM-GQ1DURShwHR-KbsViODCuZWx_lkNm-jFKasCDCGZ05tTEvGH3lJrTwMtoJvBWfdjX0z2PaGjW1hvY-d1tPzC9NwVAeCf3kWQjI2-_vrCMBkNbmabTuIeGWFRw4E7rzctGlLD9BqHqAb', 'width': 2048}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJgWe27mEh0S0Rs7oINJ5bEA0
OPERATIONAL,"6C4M+R88, Unnamed Road, Area Hutan/Kebun, Sumberwaru, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.792962, 'lng': 114.433342}, 'viewport': {'northeast': {'lat': -7.791619720107278, 'lng': 114.4346937298927}, 'southwest': {'lat': -7.794319379892721, 'lng': 114.4319940701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lempuyang Beach,ChIJsz0OvjUh0S0RuBNiLs7SfGM,4.5,ChIJsz0OvjUh0S0RuBNiLs7SfGM,"['tourist_attraction', 'point_of_interest', 'establishment']",62,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108787274180613965834"">A Google User</a>'], 'photo_reference': 'AUGGfZnkkdd_7jwKjkVpm7iiJUCZfehwBkPBDiNRMDYtiXtEXoT--jd7UuSWk77dSlwF_0BKCtExOX-KE6cN6igWNbm6Yna7V4gPLiRLBQ1PDDI-btIVVooXDiIzNZGnLRC6HrYYpITKu5ylQiUCm64EZwxkpQUj07EDzpCLnMIYnJ-MZEj6', 'width': 3840}]",{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJsz0OvjUh0S0RuBNiLs7SfGM
OPERATIONAL,"5F46+FJW, Area Hutan/Kebun, Sumberwaru, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.843754799999999, 'lng': 114.46159}, 'viewport': {'northeast': {'lat': -7.842242620107278, 'lng': 114.4627954798927}, 'southwest': {'lat': -7.844942279892722, 'lng': 114.4600958201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Panorama Pantai Bama,ChIJz-ArekYj0S0R9l-bGVRcy3Q,4.8,ChIJz-ArekYj0S0R9l-bGVRcy3Q,"['tourist_attraction', 'point_of_interest', 'establishment']",17,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109421310919832957590"">Stevan Parulian</a>'], 'photo_reference': 'AUGGfZm0UxCIWF_EFbF8V8UCW9eV8c46RpyLuByo6hhuokHP023Gy8fTJu609jQJOJEm8rR-SpF3s8mzaaOcMQqzDP87wlQaz8Q8u9BurdQuTEInIGCgLOGYyagMMjvcjnzGEX0XWmQqbjmGe9eIOl0E6ts_lndbYsHB83h5e6_O90v9yrzx', 'width': 4000}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJz-ArekYj0S0R9l-bGVRcy3Q
OPERATIONAL,"Laut Jawa, Mangunsari, celong, Kec. Banyuputih, Kabupaten Batang, Jawa Tengah 51271, Indonesia","{'location': {'lat': -6.914824899999999, 'lng': 109.9323709}, 'viewport': {'northeast': {'lat': -6.913538770107277, 'lng': 109.9336982298927}, 'southwest': {'lat': -6.916238429892721, 'lng': 109.9309985701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Celong,ChIJGdZW59lAcC4R-m_SD9Ewgxw,4.1,ChIJGdZW59lAcC4R-m_SD9Ewgxw,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",964,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102337231587172546295"">andi seifudin</a>'], 'photo_reference': 'AUGGfZkDkSZUcAFTGRABV-a7FCGOGLMXfJDaO3BZbVtFH9gPM0tY0jgejDmP8zPxEee4NRi0SLhhX7XnmCwpaOHoMwX7Hbps9Q_owODZiCJYlP8uw1JAABima0iUuOw6B804LR7fTn9TvFtM_23E2tDKo4hwFndQdnzGr0f1_C35www93cy1', 'width': 2816}]",{'open_now': False},"{'compound_code': '3WPJ+3W Mangunsari, Kedawung, Batang Regency, Central Java, Indonesia', 'global_code': '6P5F3WPJ+3W'}",,,https://www.google.com/maps/place/?q=place_id:ChIJGdZW59lAcC4R-m_SD9Ewgxw
OPERATIONAL,"39HP+9WM, Randu Agung, Wonorejo, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.9215486, 'lng': 114.3873024}, 'viewport': {'northeast': {'lat': -7.920240620107279, 'lng': 114.3886378298927}, 'southwest': {'lat': -7.922940279892723, 'lng': 114.3859381701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Visitor Center Baluran National Park,ChIJUXHyLBk70S0RMbwTCvH-bsI,4.6,ChIJUXHyLBk70S0RMbwTCvH-bsI,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",2608,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106749352226983286536"">Danny Latuperissa</a>'], 'photo_reference': 'AUGGfZm6V1UFel6K2BlOl-uKO_ma83dYBbwt9aIhGHh-GUN5ZkiRNhrnf0ZVV9eUSkchp_eU98uN3BBCPg6_3womtBBs7kMGFU-5kta0CcvqLQUrxdIUTTnlWrTPRZlbbuRkE9Baj9fyCC2Uyx1QyJsOuVR3G85oKsgVlLWeklRKsJT5rPmf', 'width': 4624}]",{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJUXHyLBk70S0RMbwTCvH-bsI
OPERATIONAL,"5FP5+46F, Area Hutan/Kebun, Sumberwaru, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.8146947, 'lng': 114.4580341}, 'viewport': {'northeast': {'lat': -7.813645670107278, 'lng': 114.45984565}, 'southwest': {'lat': -7.816345329892722, 'lng': 114.45259945}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Pantai Balanan,ChIJsc7ROt8j0S0Rne6lEZHy3_0,4.5,ChIJsc7ROt8j0S0Rne6lEZHy3_0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",48,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100575577371433579584"">A Google User</a>'], 'photo_reference': 'AUGGfZn6q832FK4rpQ6X3X9BN6vyY6l5vDx0Jknkexi7SDStl28BGI25UdLr9_aYCi-Q9UFpbCPLE6HjCQbacuA66VvwUSu2suwgPFppxygb3XrEr17ArObjLekFjV-2B4WoNmoIrAolU20QQ4o2rvzO30K1sH65akj3kzZ9Hb3L5mAt2cRQ', 'width': 4000}]",{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJsc7ROt8j0S0Rne6lEZHy3_0
OPERATIONAL,"5F78+J52, Area Hutan/Kebun, Sumberwaru, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.835996700000001, 'lng': 114.4653957}, 'viewport': {'northeast': {'lat': -7.834646870107281, 'lng': 114.4667455298927}, 'southwest': {'lat': -7.837346529892725, 'lng': 114.4640458701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Cemoro,ChIJ__5gsWUj0S0R-FO8s7wheUc,5.0,ChIJ__5gsWUj0S0R-FO8s7wheUc,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114266970930741709640"">A Google User</a>'], 'photo_reference': 'AUGGfZnbI7pK85f9y-qNsNSPtA9bZFzY4_0DJ48sI0IlgAUMAWoONQfLF-6uOBR2p7Vj3JNi0Y8CSr3bYuEjBY2xWQjCH2091SHNzCk3yPGDI_UtNG-CeGqLgLxIaIKX2AsFTPgi2XFB56KoUxtjHX7gnXRMWxarwqfUVFQsZvR5crnmfxOR', 'width': 3024}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJ__5gsWUj0S0R-FO8s7wheUc
