formatted_address,name,photos,place_id,types,rating,user_ratings_total,lat,lng
"FQQC+89, Muara Telang, Teluk Gelam, Ogan Komering Ilir Regency, South Sumatra 30671, Indonesia",Tugu selamat datang desa muaratelang,"[{'height': 710, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101678245933446100722"">Marsya Hadini</a>'], 'photo_reference': 'AUGGfZloJaOwviRHTJDNywpsgaS94d0L7bZuW8_PHjd96HrfYmPQQAgPfgMsvMIJkjyxnMt_BSiHw_ygFukyTMPfCB-jj05bFDB0yEB3qF7Xt0T0kbHgLWF5NM9gxrpeYm0rw0tdRZ5Z8NUnznfVIZ9IwsJua9j7BjNBDsztpZ4bCLtdSFob', 'width': 719}]",ChIJW8pbLAvlOy4Rp9DRzgGnHH8,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-3.5116327,104.7708784
"MGH2+4HM, Pinang Banjar, Gelumbang, Muara Enim Regency, South Sumatra 31171, Indonesia",Hidden Gem Pinang Banjar,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109569509379835072084"">A Google User</a>'], 'photo_reference': 'AUGGfZluEFsUth2GWoT27PWjx-1TZv-VMkn_2BRYGZw8owWRNPIjVikvh0ynJdhG21a14On9KsijosoBiwhYQo3rfjisEVrffeDqj34EnopwqAQS6EZvai-4l3Eg0XcSe-zBHNtHEZB5_MU1lla4D3QzZWuOKcEdJgiKmwgrO93TJLYXS6c-', 'width': 1728}]",ChIJpevSj3fHOy4RWhuIPmg8nOg,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,2.0,-3.3221713,104.5014146
"CFFM+PHH, Tambang Rambang, Rambang Kuang, Ogan Ilir Regency, South Sumatra, Indonesia",Danau BAKUNG TB RAMBANG,,ChIJk60248LZOy4Rn8ENRyaZCe4,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-3.5756981,104.4839765
"HM33+3VX, Ketiau, Lubuk Keliat, Ogan Ilir Regency, South Sumatra 30868, Indonesia",Taman wisata akasia,,ChIJaxNN0wXDOy4R8eaHrHrB-w0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-3.4472565,104.6547408
"C8XR+PQF, Tanjung Miring, Rambang Kuang, Ogan Ilir Regency, South Sumatra, Indonesia",Empang siamang TM,,ChIJsVeb_MHVOy4R1Bwwl_VNgK8,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-3.5506892,104.3419101
"8G42+3H6, Lubuk Tunggal, Rambang Kuang, Ogan Ilir Regency, South Sumatra 30865, Indonesia",Sungai Kuang,,ChIJy_KiCxRjOS4RCZb7myOpNC4,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-3.6948438,104.5013882
"H9JH+J64, Kemang, Lembak, Muara Enim Regency, South Sumatra, Indonesia",Pemandian Jang Oden,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107210376099885877626"">tono prabu</a>'], 'photo_reference': 'AUGGfZm3H06RLFG26bNacxlDPuaEnS4WDxmukTLlx2BHDvIJ6bnhPSNFXQzSE32ZS_c4WZGAoJAPQrZc3pe8Lw-SR8y3xR7hoabSzxnMZJnoAuW4moqU3eauHFttp1PAADoytIPNeA8rXmPOqkM-dKLVgEPubwcdgAV8Mfuhovh1-01mi_nl', 'width': 2296}]",ChIJYTHKCaXNOy4R9_c7qQwsTYk,"['tourist_attraction', 'point_of_interest', 'establishment']",4.8,4.0,-3.4184795,104.3780783
"FQM7+V29, Tlk., Muara Telang, Kec. Tlk. Gelam, Kabupaten Ogan Komering Ilir, Sumatera Selatan 30671, Indonesia",Travel LIMAS HOUSE 100 POLE,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116449305578927578195"">Nur Azizah</a>'], 'photo_reference': 'AUGGfZlcihwEp_x7WG2daFo-Ddt1SwLzrJxPM_yKT0KKX9MCAy4e54vZwzsSb9UJtcfGdh8aQ77UTe9ALTfCDjx3Q1cyu8KrBjDvSPxTdXcjkACNBCURVAn-H88rBT779DLEHkR2Dh7nBaEVJ-sipj6rkcwikXY0UJvRvsOby9vwBL1_TdlZ', 'width': 4128}]",ChIJS8W73CTkOy4R-q3rJlThct0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,148.0,-3.5153366,104.7625996
"JJWJ+7MC, Unnamed Road, Tj. Atap, Kec. Tj. Batu, Kabupaten Ogan Ilir, Sumatera Selatan 30664, Indonesia",Teluk berkat,"[{'height': 324, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108496312500992310905"">amin bitun</a>'], 'photo_reference': 'AUGGfZnZ2QcfqdS2fKRwT24sbrMuiyu4MYjCRIyNnjboRYQ2CrYRz86WJrTzOG3k1z4y7e64npszfG95wxJsTWsSE5AC1CHuqb_12DnNNtd8F0iW6zBaAe4oHvcgolS5ADt7sylTG1ePmZY1I2vpb2k3KNw150xk_WqTnjcOWC_C_N5K0S3E', 'width': 540}]",ChIJKwaCsMvBOy4RaeS7LjsI7kw,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-3.354306,104.6316285
"PH9V+PVP, Burai, Tanjung Batu, Ogan Ilir Regency, South Sumatra 30664, Indonesia",Desa Wisata Kampung Warna Burai,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103451355303701457252"">Azom Azuhri</a>'], 'photo_reference': 'AUGGfZnVlACiJPeDYn_uuk4An7bH-opIepmU8IJctOn8jr6pVZF9MJiL3a5-6sKL0oaakci1nRHGrpMbbwPzEko-pFQwKxeBmRjntN2m4dgnwd3VMWmPVMGRb09a71oZKEthzcj6EDfFzvCscR8uyg6TSRi1FD0abGRGrYciNams-sUgrIMo', 'width': 4160}]",ChIJFcT8Uhy_Oy4RfZSg1weuYO0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,195.0,-3.2806541,104.5946902
"MP5F+857, Siring Alam, Tanjung Raja, Ogan Ilir Regency, South Sumatra, Indonesia",Lebak Sepangku Siring Alam,"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113811490933318705866"">afri andi</a>'], 'photo_reference': 'AUGGfZlbaaCGhzXMVky0DqNekjRFdFEs5imEZ9xk3vSnR23dkBmaMGJwrSCWjMaWV39oBsfv-Nb1_tzs8s-eSX4EW3DY2YfavVjG-0T-2Igmj4iDW6EGxnE_mQz1w5RSbyTWY5nnxzLJAWmX1YCXwKBcmpwgxaykeq6s_rZh_IM9aHKiTs9E', 'width': 2592}]",ChIJ1bA0xWvrOy4RZuLo8_rAE3Q,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,2.0,-3.3417076,104.7229279
"JPWF+7G, Siring Alam, Tanjung Raja, Ogan Ilir Regency, South Sumatra, Indonesia",Lebak Sepangku Desa Siring Alam,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117538935952446142185"">Muhamad Syolihin</a>'], 'photo_reference': 'AUGGfZkYl4F7-V811N4FFgf8hey81nRG71Glt8BkxnEanyTF8BLy4GYKf6Xcp5OtrpKl0-k3f5pf9BR15Q-9H4dnT8fRjThZJQOStqSoO2Fbskh2I6lmiRfyBIYqxqWWYDNvX5JN9ZzGCAVTvQvnz3gN2AxSknAARIC8ZY9WUWtYqRcsHIqh', 'width': 3000}]",ChIJ334UFjjrOy4Re0Hb2jDMPxY,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,2.0,-3.3543434,104.7237664
"Tanjung Bulan, Rambang Kuang, Ogan Ilir Regency, South Sumatra, Indonesia",Wisata Sawah Danau Layang-Layang,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111671650367458098458"">A Google User</a>'], 'photo_reference': 'AUGGfZn2tYgQWKMNPOU-wrOqgAc-X35vDgBDKPHTDQ_iJk7-mbDKl2p1qrMNLE5QohC0DY4l7vL7UFc-a6Bwg_gs6r9QlT4UCM9NOUaZaGDoGoQmKvqhwr0ndgLDaQtNRL2l3ILUFtfqML8O3kx7p6jjtNoD8tMMXll0YRTB5bOir_r6iXlm', 'width': 1600}]",ChIJjSgRLDDbOy4ROy5VH8daEXg,"['tourist_attraction', 'point_of_interest', 'establishment']",3.7,3.0,-3.5294362,104.4876542
"MJ2R+V8, Tanjung Pinang I, Tanjung Batu, Ogan Ilir Regency, South Sumatra 30664, Indonesia",TELUK KOTO,,ChIJRUabBtrBOy4Rr6lrTAgko2Q,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-3.3477926,104.6407501
"GR5F+75X, Jl. KH. M. Nour, Menang Raya, Kec. Pedamaran, Kabupaten Ogan Komering Ilir, Sumatera Selatan 30672, Indonesia",Kolam renang Cipta Tirta,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112505766911621369662"">andi marisa</a>'], 'photo_reference': 'AUGGfZkoEsTA8_BxerjfD61XOgrva8dQRYbFUYe47sovw2y4xkL6mDYphDZTTMhaf-AG2TgvU9z5Xg9bNhqjG1NKVufsFViFiarCt3qWWMyd_4E7qLrQ3PbNe0nh-VcJeqVV7RkVuGi_tYy6P2lzRM2uyknYVjesccStLpduxwUFyEvb4ZcD', 'width': 3468}]",ChIJq_utFgDlOy4RpkwA0EqD6OQ,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-3.49035,104.822826
"9FJ8+R4, Tanjung Kemala, Lubai, Muara Enim Regency, South Sumatra, Indonesia",Pemancingan DamdamAch,"[{'height': 811, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112134139075601524502"">A Google User</a>'], 'photo_reference': 'AUGGfZlceyIyC7yiYciIniaRFnyGqKQmT7kuNPQT5EKTdbH0u_z0DJMxuvCPoO5YQ7TlP7sRo-ReEypJe-drf95uEf9y0guTk2DPDReMR3Jn2WgZc7lMr-4eQqVbvcikZlVYUqejuC7d3kXTwNgcR5yJwjVbIS-uQESLO5t307aGLbBJkpYF', 'width': 720}]",ChIJWSSJj-zXOy4R4rQWGw0_r4w,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-3.6178009,104.4653017
"QC4Q+R93, Gelumbang, Muara Enim Regency, South Sumatra, Indonesia",Tempat mancing,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107895218904338699676"">A Google User</a>'], 'photo_reference': 'AUGGfZlmoPso9C7Doc_Yaru7-fo3WNlPKlzk6w7mSsucsMJ6unIf9X3ZgnLUHtpTYZkFPu6-O_oCGgSVO3ewQj6SaLkOLk4n1S2A6d1bukEY8neyooo53jKqGjI_aNrGQaSzkuHKocjavvya2LaFtk4N2stT74M8cJvP6w7YFUGe_zP9cgzt', 'width': 720}]",ChIJrRBQhM63Oy4RCSzko20ufMU,"['tourist_attraction', 'point_of_interest', 'establishment']",3.7,3.0,-3.242997,104.4384066
"MJ7Q+FV6, Tanjung Pinang II, Tanjung Batu, Ogan Ilir Regency, South Sumatra 30664, Indonesia",Edu Wisata - Teluk Perepat,"[{'height': 493, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109174363311864131209"">eros bae</a>'], 'photo_reference': 'AUGGfZkxdeacpS7whypFuM92KPb2_epVp_nTTldGfG_cNG8kJih4UIDG_ayxEPYbWUPeNZTKBMfz9M-hzExDONGaPVcubFHd-q4xttEwNUQPHFgKrnwt9RnyW9Ip8RJBVdPWWqikvMlb5Xp-ZQ5Q-9pZOo-WuVE8XRNhjJQQ_8JRqht_PN84', 'width': 1040}]",ChIJd3n_weLBOy4Rgk0iNOfrxcc,"['tourist_attraction', 'point_of_interest', 'establishment']",4.2,9.0,-3.335341,104.6390052
"RM33+C5P, Timbangan, Indralaya Utara, Ogan Ilir Regency, South Sumatra 30862, Indonesia",Indralaya,"[{'height': 2258, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108408088710895011188"">A Google User</a>'], 'photo_reference': 'AUGGfZnKc0EIRmH7wUrutIuZzJ6yJjMqZ7lYmlJsyakypu7Np5uLMxv3l21LdJA2jiPb_QsmiHB4V0sPCUmjfJ6OWdUHUXR7k9B9YKzXAlgi-3ZEE7LiiPOEN7p53nVHyvTg0G5zH82OzSLV0shJysGdAQrfpOSeB_QEnoTq6CSEiCqfwqWW', 'width': 4596}]",ChIJ1_htxDS9Oy4RyHBAPIfxyMw,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-3.1964221,104.652952
"RQ53+V9V, Talang Pangeran Ulu, Pemulutan Barat, Ogan Ilir Regency, South Sumatra, Indonesia",Embung Desa Talang Pangeran Ulu,,ChIJlU_DEbCXOy4RV7aBYoPh0-0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-3.1902521,104.7534186
"JCJM+G5F, Unnamed Road, Menanti, Kec. Kelekar, Kabupaten Muara Enim, Sumatera Selatan 31171, Indonesia",Lubuk purun,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101624402741427321513"">Mirza Alepandi</a>'], 'photo_reference': 'AUGGfZmB1EYDx8Ni7RU8iHNIkOm0g4c2a4ygJr8tHK7rglBCDbGT8qt8HJCjaryo38bka1WRJVnUcU3AWfOedB7GukRhkp7F1hVt6jJDgJum9b9kmsz9MqHmXL5rtOfFNM0D4xoSlIr8Ry11P7MzNlyHZnUuyVvkC9BPQ2VxyqEzV90eSvoI', 'width': 1920}]",ChIJJbjZEBXJOy4Rooxvk0JzVXM,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,5.0,-3.3686763,104.4329154
"VM4V+QR, Rambutan River, Indralaya Utara, Ogan Ilir Regency, South Sumatra, Indonesia",Rawan kecelakaan,"[{'height': 8000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116548198715364032359"">A Google User</a>'], 'photo_reference': 'AUGGfZnoUGzCKf8WCe_wEoqtgTDCo21IVcV0YVkiTkgWLES6EUhxQfVBMdg-ccgrkMUp9GPr9Y3qjKLte5pW6M9-W5DqGPV5WWcNrqMckZuShPTy-U7Mx6ZFUFHUs7SZFT0HHa_gg7uFkOVFKADN5iiB1SKVt8nTgNRXDPRtPM33IL6h4FTC', 'width': 6000}]",ChIJjRvN_PqZOy4RXnGoBxq2uKY,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,1.0,-3.1430895,104.6945991
"Meranjat Ilir, Indralaya Selatan, Ogan Ilir Regency, South Sumatra 30662, Indonesia",MAS,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111781384144447277774"">A Google User</a>'], 'photo_reference': 'AUGGfZmGNyxDMh40G8Ydx82UyNYZN1xM4cvJHSac9WLgzn0p3VdcPknY6Wsb2GkN-wk_uJFolJ0EQO2FozZSp6UupupBM72HLLCoQn-xBSWeMJSbK9tO8CM-Z0hYMnBrh521Cb1bUcqrzEE1hLwNur-UU6HhqGyGzH2S96gr9FMNnTfNcvAP', 'width': 720}]",ChIJP3XUGLuVOy4RFtbr92ELVxg,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,1.0,-3.3049663,104.6760496
"Dusun III, RT.002/RW.NO. 249, Meranjat III, Kec. Indralaya Sel., Kabupaten Ogan Ilir, Sumatera Selatan 30862, Indonesia",Ridho Pratama,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114307377691869674877"">A Google User</a>'], 'photo_reference': 'AUGGfZnDuHu_RKt59AsxBEx_2hQLH4lua1l1GeKFpAnVtEPKWau2HQzJL4usJ5dvOLgjEPd4sWAUgUhz7DeMK-vsyRpih0NFi90534DzDSVfS-a9ElMGl89wEwbL9OKMeaADb0VB-p4YF2qZf_Gknep2Lir77A8IBwQVGqtoWQ1-mEb_ECHX', 'width': 1280}]",ChIJIfnNry2VOy4Rz_VvhNYkKU0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,2.0,-3.3077581,104.6951473
"Meranjat I, Indralaya Selatan, Ogan Ilir Regency, South Sumatra, Indonesia",Tanggo Rajo Lebak Meranjat 1,,ChIJL3WAkkHrOy4RkRaiIgldiEk,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-3.3153616,104.6746478
"PJRM+3GJ, Unnamed Road, Sakatiga Seberang, Kec. Indralaya, Kabupaten Ogan Ilir, Sumatera Selatan 30664, Indonesia",Teluk Kemang,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102778550745446830802"">Wahyudi Maruwan</a>'], 'photo_reference': 'AUGGfZn4vH7bQN3La-Z-lGeHZrBGFnwF34cs6otXbgOWq8LkEhUijE5yW29DFwWelF2ELxMqCUnNZr2x-f-97BBvT9c2Du0k8Dc0UsBczs51Rirqvd6zhp539wxHY4x2niNsDaynH8c3XDo_L8uLGF8tbecVIEAauw1OCeximEjxXaM1SLla', 'width': 4032}]",ChIJTVGIgsO_Oy4REdXvy9zSq2s,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-3.2597794,104.6337691
"PMVQ+G2V, Unnamed Road, Sakatiga, Kec. Indralaya, Kabupaten Ogan Ilir, Sumatera Selatan 30862, Indonesia",Danau Telok Putih,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103064377743283618964"">A Google User</a>'], 'photo_reference': 'AUGGfZnGc6ylDKMvx54Df6nLkvzqClBAKuE2eRDAd8sCmhB9Uq7xxREBubP6FgCUp-HZRhYRAJuZ08L83eHU0eQL2ad_5ubJaYkNh6R7VOWrDzk6dUnmcQMEiVu8uNPxOzLfcQV5e3zrsLPGPaIZjb7YaYsEkbXpktM5CduVAAJ_7yunV_Ii', 'width': 8000}]",ChIJOXjWYGiVOy4Ru-2XspwIzyw,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,78.0,-3.2561318,104.6875451
"Unnamed Road, Sakatiga Seberang, Kec. Indralaya, Kabupaten Ogan Ilir, Sumatera Selatan 30862, Indonesia",Sabana Tanjung Senai,"[{'height': 6944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104098137588412816979"">Reffi Dhamayanti</a>'], 'photo_reference': 'AUGGfZnE-txC51jAGg6_KopisB4NEPnCDo8cYiiOgnKJR-4qG4mdfAmsCu-rURKDVXkwK9i3y-pv2LFx_LpFaaASMtN4jtw3gCAtoC_s_lpRreNSZtkOoglNnQcx7aDby7Kjug2gJcsyr9d9ak96SKRd5S9xm8V61hCNpruH67Q8zTkpjqS_', 'width': 9248}]",ChIJjyTFpxy_Oy4RJkeTmegXo1I,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,7.0,-3.2461917,104.6524432
"QM52+VVV, Unnamed Road, Tj. Pering, Kecamatan Indralaya Utara, Kabupaten Ogan Ilir, Sumatera Selatan 30862, Indonesia",Danau ISBA INDRALAYA,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100678070084387917369"">ari ramadoni</a>'], 'photo_reference': 'AUGGfZkytT44fba_peeFI68-B2aTqiFn8e1TOPi1_EFB9z17NaBEsftn10gvjn5qUTBAyVvcSBdDfSYdaypaHLoDCUKKJ4lTnKD0cLcGEHcP4HU46p3t1e46B2JJiMRguOgl7UF-HAwTnScP3FT3jAd4sTzGx9B79NzlV3VbIYaLAXhjhCpY', 'width': 4624}]",ChIJly_MsuK_Oy4RaW4jOCupHgA,"['tourist_attraction', 'point_of_interest', 'establishment']",4.6,9.0,-3.2402621,104.6521639
"RM59+327, Palem Raya, Indralaya Utara, Ogan Ilir Regency, South Sumatra 30862, Indonesia",Saung HN,,ChIJeXl3TWKXOy4RM4vjL4_CHi4,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,1.0,-3.1923272,104.6675319
"Semambu Island, Indralaya Utara, Ogan Ilir Regency, South Sumatra, Indonesia",Kolam pemancingan abah SENEN,"[{'height': 1472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112061716320883882833"">Febi Yanto</a>'], 'photo_reference': 'AUGGfZknthba8PfRjs4J2bP98wF0aIyuKLHZrCNEZsJenOIDtA5q1aWsitYo8GibG7tYB3NxSDOyXhZXYBbjIqjbzaFuQ4Gqa_WJbY4dAKWqRmMaph5muaSwo6TpkMEH8LODeLCkJ7civprCWPEg40a63gKcX5n72qJdodIkTYNOFFb1DlsY', 'width': 3264}]",ChIJX_GuvumXOy4RM87S0WZy34E,"['tourist_attraction', 'point_of_interest', 'establishment']",4.6,11.0,-3.1821875,104.6901875
"JQMG+67F, Unnamed Road, Seri Dalam, Kec. Tj. Raja, Kabupaten Ogan Ilir, Sumatera Selatan 30661, Indonesia",Pantai SeriDa,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112789155539184803750"">Intan Pratiwi</a>'], 'photo_reference': 'AUGGfZl4AOL4-DhlK2kwtn89T5jaFWJRmnuu1k9EmHiTtdC9JkuTAS0j3Rh7Hxh1VeAOfHlZSlGn1vvV_lR-jzPC-_Mo9ivsjjlpaw5G0eW9utnopwnztNGwLFCMV3uSH1n16S0ez9U739L09S65HHK3mChk7aRxK5DLFfLr2kp2pUit5i9H', 'width': 1280}]",ChIJZz8YL3jtOy4RgnTWtKCsmVE,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-3.3669362,104.7756699
