formatted_address,name,photos,place_id,types,rating,user_ratings_total,lat,lng
"Jl. Raya Bobo, Bobo, Kec. Tidore Utara, Kota Tidore Kepulauan, Maluku Utara, Indonesia",Pantai Karang Putih Kelurahan Bobo Tidore Utara,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112041510915911383399"">A Google User</a>'], 'photo_reference': 'AUGGfZkSTRSl2vVzR94AG6vezafvxFvRt8fnkPKifb7Zy-VGTowMqpDzczOuh_nJhCPDBN_QPAPkLI67Uld1j8UEabsu3cArdXPP0D9Vztr3f_8Haq8UjVNGEBd4QQq7oIQEhtj9SKMH3vJdUHnMR4eQAHLQxnUVQssZPfo9rQrooCNIfYjp', 'width': 3120}]",ChIJeUsaSHPLnDIRjR0ibGkUvsY,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,18.0,0.6688164,127.3639796
"GGXH+XVM, Akelamo, Oba Tengah, Tidore Kepulauan City, North Maluku, Indonesia",Taman Mangrove Firdaus,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109732096341559531132"">Dwi Suryanta</a>'], 'photo_reference': 'AUGGfZks49Vw8BIj4AGDn9NORHBtWYA0-udpvfsMfX7gXlsFI_DkXJRiepahPWpQjdfF3oFVIowRNPH4K2HxYO4WeWLY5LG3loXvfotpVFQ3CyH1MJPjqV73pyZ28rkDjSBZd0IhtoXOOn_h5fandODSTH47U0bp8GyUIuAhkdigpWgJcrSF', 'width': 3120}]",ChIJcQ2YqpzbnDIR4Iu9TzB22Vo,"['tourist_attraction', 'point_of_interest', 'establishment']",3.5,2.0,0.5499731,127.5296828
"MFX4+QGV, Dowora, East Tidore, Tidore Kepulauan City, North Maluku, Indonesia",Tambak Udang,,ChIJc8beEJzJnDIRdZLclO9xY6w,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,0.6994874000000001,127.4563087
"QC28+CG3, Mafututu, East Tidore, Tidore Kepulauan City, North Maluku, Indonesia",Pantai cobo,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104844726150520538256"">pandawa A.ibrahim</a>'], 'photo_reference': 'AUGGfZkMJaPfi68XhSUngK3FKjsvTxThF-noYVwxz69xUuTBJhFzT6G61LsBGbcMwomobqr1LjFeZg6Q4KHzHRb2igYaMNqYMluA-2CloW2yJckftyi3MqyfAEAIjk_zQfSpYZUo4ymCAa03Q78L_1K_ww8wxujW-DajxWM_JHxgSLgtd1U', 'width': 3000}]",ChIJvYcFtGq3nDIRIHFekHHGqMw,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,3.0,0.7510180999999999,127.4162984
"MC3V+M35, Soa Sio, Tidore, Tidore Kepulauan City, North Maluku, Indonesia",Fuerte Torre - Fortaleza Española del Sultanato de Tidore,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106713118190116163325"">Hubert Trapp</a>'], 'photo_reference': 'AUGGfZli_sXtQUWcxEYPbGwkada5mxWGqA-CLeVy4H6_HalwUpH44LGCdhb2-sE6eeo3efCYwPEHsM7b_eyULlXIDxtkb36eCExLUqHabTQPuvdhfO7HbgmRwZTV2A_WjBFFD4hhl_0_7tTJBR7ypEj-dqn2iumtagH1evkFDKmQ8hhKpqYU', 'width': 1836}]",ChIJs7LwmTbPnDIRcbmsqliYDM8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,155.0,0.6541326,127.4427457
"2P23+2Q, Nuku, Oba Selatan, Tidore Kepulauan City, North Maluku, Indonesia",Equator Halmahera line,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102082801500167676150"">A Google User</a>'], 'photo_reference': 'AUGGfZm8OP3neDh3KvAjWwMuav3tSYkLkYuQ31ststjakPhXcWaCz9UM4EaQvTwaC7Ztc62M3MxZLxcNEHeGaImO2pe5vyCRXgTcbftjuwRgWlawwKimW6Xu7gauwbsYZmmUIIBOe6nMdUb_qRSAh_ErCwuCyhb9R-FKsEcb3OKqMvzJ_V99', 'width': 2048}]",ChIJY716KvthnTIRXNB7HDqZDGA,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,2.38e-05,127.7044243
"JCXV+84P, Jalan raya, RT.001/RW.01, Soa Sio, Tidore, Kota Tidore Kepulauan, Maluku Utara, Indonesia",Langgar Tanjung Soasio,"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106200122047684840556"">A Google User</a>'], 'photo_reference': 'AUGGfZlz320H2_BQzuYoiuSiGR0WSfMtPeRcAhb3tfoz2cK_e405b1_OBiKmFOmaoN8Wg2P1QFdZI39-w2KeS-h3UMOClnnHJtsUC67NLOKuRroYM90Hc0j0uu-0jjit_Wq13c0_i5wNZpjgDo8jgwtEPAFF1EhYbjgI10bWzjXogFCOATVW', 'width': 1040}]",ChIJQ2SQbOnPnDIRLEqPgI1DiFA,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,1.0,0.6483287,127.4428204
"P9MM+CVP, Rum, Tidore Utara, Tidore Kepulauan City, North Maluku, Indonesia",Pantai Rum,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113244675054273736243"">Al Huda</a>'], 'photo_reference': 'AUGGfZn9mFdBN_DpRXgeL4gnust0ljjO3GgaYGpUtvKDIkh3KH-tiPGbJn9YnXIEY9CnhWOlhb-7iOd-GRiv66L7NqjaSD3UCtzmSiNwo9qpf7Cud9khtnOe_KLdThnLerGx8Lx93YTf88Gh05yxFNjmB4nhohWMEd1DQApYaoT0rSwxkeVe', 'width': 3000}]",ChIJS4Nb7wq2nDIRRmv3EGfnnbg,"['tourist_attraction', 'point_of_interest', 'establishment']",3.7,26.0,0.7335805999999999,127.3846963
"QC53+7VM, Tim., Mafututu, Kec. Tidore Tim., Kota Tidore Kepulauan, Maluku Utara, Indonesia",Pasir putih,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113057297341029697218"">Yosua Michael Maranatha</a>'], 'photo_reference': 'AUGGfZnAsk4D0lurMdBkvD2VAjdDwbsqlhke9hKnWbrH2XyfatDE8U8W3rpVhXEqjGuNV5ExhwbjmciHsMiJ3YJ2jmhfOrP3Xu1g_KXqGLoWUbS6QxI59EaV4_RPLQ135518erTrOZS0TNt172WkOs0aVXoeqXMAAwyUwNaiZzpZsBp6bf7d', 'width': 4000}]",ChIJ0xtfSO22nDIRZzpJz6tEp4E,"['tourist_attraction', 'point_of_interest', 'establishment']",4.2,25.0,0.7582085,127.404657
"Unnamed Road, Maitara Tengah, Kec. Tidore Utara, Kota Tidore Kepulauan, Maluku Utara, Indonesia",Ekowisata Mangrove Maitara Tengah,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115340358474719537576"">A Google User</a>'], 'photo_reference': 'AUGGfZktEWboTZjVnqYBlIQ56nWTzV8c9TwRyCBuf182-eiVrmkPVAPQ4bUwNDHArKvtiaSPiV4ikWclJPjCqk9TIHtUthAtQn59T04kZchcTSBSYIPYXIexSViVxqxS1RJc6b9O6GHf6hqf75Gq2MM_Tr4Eo-eu8qf0ruj3CZx1uqm6m5T7', 'width': 1836}]",ChIJ-6-e86a1nDIRREKjcrT4CCM,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,6.0,0.7287509999999999,127.378216
"P9RF+78Q, Maitara, Tidore Utara, Tidore Kepulauan City, North Maluku, Indonesia",Pantai Maitara,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115852474280901925713"">Muhammad Saldy Akbar</a>'], 'photo_reference': 'AUGGfZl7TrHfSM2apQonqk_LHLoeARYu7szRwPwMAJZfL4PQs5AB5su3gQb_xVZ3vYuhKNxlz4Ygc4A8LJOcpDCeacVHPl-sFkiBfXgIwpfwPCKc6AgeiGEC1RzTnCtZSisUVyA-LUoWpM63pCRsYXUitKYz39au7KCRESb2xRA_BZ4qYNb3', 'width': 4608}]",ChIJta_Q39q1nDIRcr1scT2dIe0,"['tourist_attraction', 'lodging', 'point_of_interest', 'establishment']",4.4,92.0,0.7407009000000001,127.3733519
"PFJ3+MQW Tim, Tosa, Kec. Tidore Tim., Kota Tidore Kepulauan, Maluku Utara, Indonesia",Wisata Akesahu Mafumuru,"[{'height': 1236, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100886538300350474650"">hendra poerwita</a>'], 'photo_reference': 'AUGGfZmtbcsWNxgO-OOrohXekwin2F-8mwcmdu_8w3QEQBABe2fgW6D8fJQJa1SFKNtwtmptvz9ITtRHkhzW0ZhWlGaVHX3eWE02QxolEtY0ovYB--9xwWWtaHohhglZfnFfBcWOKJi-QGGr5zA-oROBehfpYiqRghimAKn8JKXxsNFIackx', 'width': 2200}]",ChIJyd0HTuy3nDIRUPBKpOJblv8,"['tourist_attraction', 'point_of_interest', 'establishment']",3.9,22.0,0.7317275999999999,127.4544609
"PH99+Q73, Akekolano, North Oba, Tidore Kepulauan City, North Maluku, Indonesia",Ake Lelei,,ChIJb56HP7a_nDIRoWP61zOrBn4,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,0.7193847999999999,127.5681755
"QH4V+H6M, Jl. Trans Halmahera, Guraping, Oba Utara, Kota Tidore Kepulauan, Maluku Utara, Indonesia",Spot Sunset,,ChIJ-6yONgC_nDIRbMFe7JqcBac,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,0.7568809,127.5928877
"MC2V+3C4, Soa Sio, Tidore, Tidore Kepulauan City, North Maluku, Indonesia",Museum Sonyine Malige,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104060484940256708794"">Prasida Rageisna H</a>'], 'photo_reference': 'AUGGfZneDuYFQ_zGxiab2mHyi6cI8mhPw2reScXNrBOJC8O4AI8WJuwhPChw_fS8Hh3nz50XM5L3VuD17HzfCzwkUgzB9aJVV8g388kyP3Rmc_EHm10jtrpYBVAgGrqCtYlwY-YrpFRfvCtWHQtMgEGyX8-q794Zv22hzhuACwsw_gvCxOP1', 'width': 4128}]",ChIJH7v2yDnPnDIRiJA9Zs3dsQs,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",3.9,19.0,0.6501085,127.4436074
"PGGX+W79, Oba, North Oba, Tidore Kepulauan City, North Maluku, Indonesia",Pantai wisata muara kali oba,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110793427472403729961"">A Google User</a>'], 'photo_reference': 'AUGGfZkRBc6n3R9iWzBLPghdOhzuh10c2bScx6QE44Obqr_ZhisIpTbSg5pujIACpe6FpDUDdz1SpnFOeYROFBwgJhIt2r67KELBIkwLZRuPOuHQCWEylKsRaNkthN5gz-AP5E61m4mvzxaqWUNVPuBHhnIFe8D14NZIDc5P4eUF9W92nADo', 'width': 3060}]",ChIJiUm-R6a5nDIRZgZJTc68_X0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,3.0,0.7272892999999999,127.5482212
