formatted_address,name,photos,place_id,types,rating,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"H3XQ+J9, Batu Sedau, Manis Mata, Ketapang Regency, West Kalimantan, Indonesia",Spot Sunset Bukit Batu SJE,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108353313504620026199"">afif nursyamsudin</a>'], 'photo_reference': 'AUGGfZnx5NjyW11uyO_ZDzJt66IGZ3eAKQix8SQ44vaBb48ZqhYSevif2PesEblR5SabHudeuFXBtmjDglKAm6QKnOC4srOjghR7S5RXM3YSjEn4iSO-__Q6iakBOWDl0Xh_Ri03-rBAGn6TsyHyhY7bzkVK-W6PFGZwBAIzYSPKJoBzEWjk', 'width': 4000}]",ChIJTboVWCBTDy4RCTH8JZyZfHM,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,1.0,-2.4009479,111.0884969,0,1,0,0,0
"RQWC+9P, Bantan Sari, Marau, Ketapang Regency, West Kalimantan, Indonesia","Durian sekarimuntingan Bukit, Batu Menang","[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116259076831367233250"">A Google User</a>'], 'photo_reference': 'AUGGfZlCixfn8HyyPnMkelPM06CEeFLIqA50bjJ_o-qxN41RHJi5NCnl2UU_C5OdOiGGekcDq3RvdvW9FrPt8o-Pg0WkgjkicxgvX9zjnwB8JKbncbjEBwcyhMfw_HPnflvutWGD1CacjKz8BP_IS63YyJvQTVh4nwN6rmq5P7Rso_27rUJz', 'width': 4160}]",ChIJRXU7PXnzBS4RlZufb2KjJQU,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-2.154006,110.7718403,0,1,0,0,0
"2MX7+FV8, Sepauhan Jaya, Tumbang Titi, Ketapang Regency, West Kalimantan 78874, Indonesia",Bukit Batu Raya,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117715205928907669781"">Anselmus 2002</a>'], 'photo_reference': 'AUGGfZnGENm8Wz7NtOqXfgyp9_4W6KJn10eKwhIJMHS7jAJwoWzoQXQSmenZZCoRJ3iT6VIfre_JxcPHwZIjPmjCB1xY4RhjpPNR9jC0vsTb0SDa9ornnO_g-SoEuG-O2doxEb5hLBWBcM-E14bBQAyboc0iekDjrHzLm7TbrF_g_4M5Orj_', 'width': 4160}]",ChIJ61-NoTy_BS4RY7TaDQu9IEw,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,4.0,-1.951335,110.66469,0,1,0,0,0
"H5J7+V5V, Asam Baru, Danau Seluluk, Seruyan Regency, Central Kalimantan 74271, Indonesia",Wisata Danau Buaya,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113593161667455550092"">A Google User</a>'], 'photo_reference': 'AUGGfZmtpzKpuMivxRYxEbR3f4xW8U9xVvWaZpX6WfGeSNzl2biyzgdP1rLm1ekyY4u2X7aiU9ttq7zPPZ118cn4iZaedKI5trPZlWE43CjoVpZHoNm4Afuvk6gjvbEqL5tNuCM9J-E2aX2Pp9cKRA8PFPmrtZp-lxbV-KZE60AQknR5ByYk', 'width': 4128}]",ChIJlxzPabJzCC4RKtUISrcweM4,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,32.0,-2.417768,112.1629238,0,0,1,0,0
"Jl. Jenderal Sudirman No.km 135, Derangga, Kec. Hanau, Kabupaten Seruyan, Kalimantan Tengah 74271, Indonesia",Wisata Danau Seluluk,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101595104700462507113"">Koswara Suma Amijaya</a>'], 'photo_reference': 'AUGGfZlYtoX-jITn0JldmG8UtZxlm73Gz4bIrRy1v28DxFq-gS8YrSQnlw2iYwq__bGx7vHcoIhGmQzU1KsFegPctdH4i2dZtmqjyQSRFRRbjXvtzZAWJDqhHEQyzwqGvUBlvaS678by6KbJaxVZWSoj5BRDiLKDjJozCCSlsb-GCXfzl1-m', 'width': 1920}]",ChIJ7csPPv5xCC4RiOrPaklxoM4,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,25.0,-2.4126539,112.1377442,0,0,1,0,0
"75RC+P5J, Mendawai, Sukamara, Sukamara Regency, Central Kalimantan 74172, Indonesia",Tiang Jorong,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117587131593948331353"">A Google User</a>'], 'photo_reference': 'AUGGfZnpDU96FGXQXN_rk10zObgaSWD5MF0XdFccfc3vV9QsJL8T9l8i-H0PvIztZqZIiHU3dH4jwW8NpzVuvcRq_flVR0bvj7QcpeS7lxGzulXA73Y-2YIwXQL_3j_Ahb1kYl_eZtOV4GOtXQekcXlt4BcFDjSUZDTgv-U7wx-qqEnprd-L', 'width': 1080}]",ChIJJV5gBXDNCC4RHRTMkO6RZAU,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-2.7081584,111.1703949,0,0,0,0,0
"755P+RHG, Unnamed Road, Natai Sedawak, Kec. Sukamara, Kabupaten Sukamara, Kalimantan Tengah 74171, Indonesia",Danau biru,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108781241239272050532"">A Google User</a>'], 'photo_reference': 'AUGGfZnpCKlf2b2wtcJCIPLZciN0Dzp0CVizFIOcCAieVls0szMKuTzv8mNDNjBJpzlFk0UFvCxbmFW4kwwnAL226cWSeqoL4sY9lxvbOWTwl8Xo9PZQ8fiyytwgMIZTuglhsNpgw4d6PXMHi_c4ot5DPAyzJUuGgSNKCSIyOtGuqGZ-onHl', 'width': 720}]",ChIJn5hCQ-XTCC4RXYKXMhoegIA,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-2.7404474,111.1864652,0,0,0,0,0
"64RH+7W, Natai Sedawak, Sukamara, Sukamara Regency, Central Kalimantan, Indonesia",KEPALA PULAU,,ChIJI-u3anHTCC4ROVUCmgGQIfI,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-2.759329,111.129781,0,1,0,0,0
"77X7+FV, Karta Mulia, Sukamara, Sukamara Regency, Central Kalimantan 74172, Indonesia",Danau al kolam perdana,,ChIJJWoTsDfPCC4R7i5WBj0vD_4,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,1.0,-2.7013427,111.2646828,0,0,0,0,0
"754P+PX7, Natai Sedawak, Sukamara, Sukamara Regency, Central Kalimantan 74171, Indonesia",Dapoer Kharisma,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117265458557751640279"">purwanto anto</a>'], 'photo_reference': 'AUGGfZlqhMHhJtv9e50o7Nhcd35dxnVU741Pv9VHq01WOiQ8Yj5gpjsrMJP6NvyIB4AQJZIS9A-iPOC_3aeHmoJx-9pR7KuLZfFx9Fz3CUMatxZ9anz6qzqTW6tkVKJlhgJgfYSqnT_leyGGskaO6mR1041RnBmpkxvA8ThTG22ipX6vBLTG', 'width': 2250}]",ChIJuctvg9vTCC4RTKvAGysyPaM,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,4.0,-2.7434737,111.1871516,0,0,0,0,0
"9748+FPG, Karta Mulia, Sukamara, Sukamara Regency, Central Kalimantan 74172, Indonesia",Kolam Pemancingan PT SRSA,,ChIJYc1h8x_JCC4RO0VRJRciytQ,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,1.0,-2.6438042,111.2668269,0,0,0,0,0
"75VC+234, Jl. Cakra Adiwijaya, Mendawai, Kec. Sukamara, Kabupaten Sukamara, Kalimantan Tengah 74172, Indonesia",Dermaga Pelabuhan Tangsi Sukamara,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108239887013184184736"">Khoirul Umam</a>'], 'photo_reference': 'AUGGfZkoLxdZBfqs9DKtDgq1Bwab_M_CLPfsz6mCLtTPHd0Fguja6XT-SI8-bXSosdr1Yf615eZibK4aKydnIGmCM65MM9EIY58OM6sMyEivGXFGJx1Y0g267dWBAggiC0BoPUY3qf6zNiofktnwbnVUBeNW25wDJWOES38qukFhel3vxd4u', 'width': 3000}]",ChIJe8UAW8nNCC4RXDkwfBBAUNk,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,57.0,-2.7074895,111.1702181,0,0,0,0,0
"2P6Q+967, Kuala Jelai, Jelai, Sukamara Regency, Central Kalimantan 74171, Indonesia",Pantai Jelai,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115415377522152161668"">bhe rifa</a>'], 'photo_reference': 'AUGGfZlfzsXiikeChGihARAkriAEUu_HUrrCdHfNyuUIsxzkUnUiwmTFOzHVWk0ivm9cama8t6lJ4FJT7PkgtSIF-quVWeH8hNmObveTwWYlrhsNy6DVH_jDvza7jKNbrs1sWVuz52qCk0RS8BTFI8tMBWcElxzgk838N6LhsHwuzDv3ULlC', 'width': 4000}]",ChIJIWbwiF7dDi4REmAt17LNEIU,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,36.0,-2.9890793,110.7380542,0,1,0,0,0
"256R+5H6, Jl. Profesor Adi Karya, Sungai Cabang Bar., Kec. Pantai Lunci, Kabupaten Sukamara, Kalimantan Tengah 74171, Indonesia",Pantai Cemara Lebat,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106160865315928467332"">Johan M Saleh</a>'], 'photo_reference': 'AUGGfZn1sA38WAa96vO_qRUKI0KauUMl-4APBGJV8ycDTRqzXNyg9_JwxiMUx6LdisXOm2uOk_sVWLY-q6035kCL38aKmHbJV31l1opaYmQKzWCWUX2WmvY8cZYpJKf_BCOZPFflC4UgESqTCL81J1RDGqnvptvbSSpLP62m39zEV3uixBfV', 'width': 4000}]",ChIJk4rfu94vCS4RqnUzp1hx4TU,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,131.0,-2.9895753,111.1913918,0,1,0,0,0
"65XG+HH8, Natai Sedawak, Sukamara, Sukamara Regency, Central Kalimantan, Indonesia",KEBUN PONIDI,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100890707218160497813"">fachmi iskandar</a>'], 'photo_reference': 'AUGGfZkGCWDEg26ffUGfSlEk5zdwZ0ypQLTxGCkw6Hzzul1POypOvUXgQaaX3BROamCqCvBKtzJQKzSCIsITebRBCLY_CQxWvUp8bFuVrrDWafQaHhzuICP-_AqLuI6bGmpRuLJi8-99KWBxLYUF7LXNEsy7hjLtVyTR1Si0pSxHaBIJDrUZ', 'width': 3000}]",ChIJc3WdipDTCC4RI4P6NJgbu70,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-2.7510775,111.1764579,0,0,0,0,1
"255Q+93, West Cabang River, Pantai Lunci, Sukamara Regency, Central Kalimantan, Indonesia",Pantai Putra Sekawan,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114435665032914878392"">Piqri Erlangga</a>'], 'photo_reference': 'AUGGfZkbVW6ZNqznGYyvJVo9-LlHlwiRcyA2ZD-wd-wRbQmbmrT5I0TvNCVndnFnx2ToYUNs-K7Ek9j1LEP9pozqj2GL8W7CDZ4nyoQPjLlEjt_h0zduvbgynTG_7nUg9FepdSsO0pUrOuAwoNCzEc0ghLWN936QHu1m6UHN_ApHJjnrNtsY', 'width': 4080}]",ChIJZ9Nj_ZctCS4Ri0fXpUZOJPM,"['tourist_attraction', 'point_of_interest', 'establishment']",4.2,13.0,-2.9916249,111.1876578,0,1,0,0,0
"256R+686, Jl. Profesor Adi Karya, Sungai Cabang Bar., Kec. Pantai Lunci, Kabupaten Sukamara, Kalimantan Tengah 74171, Indonesia",Pantai Cemara dua putri,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117982409936017715922"">A Google User</a>'], 'photo_reference': 'AUGGfZmsqZ3BknT07xIxHhusNSYmvGnenHmkapZnO0igFnFErS08XxdfjmMWgjHnNz-klA3wYtaJecHwVQ6uTge1KGHGRJ_GCeF3w8fqnwIiQ_er319akiqpz00IyHuxJZaUjOD3EUKh_qM2DtddqcLEyYFWc4I5eKtCOHr29qjzY_QTe1vO', 'width': 1968}]",ChIJGRi3nN8vCS4RZrkxj-eu3fg,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-2.9894503,111.1907752,0,1,0,0,0
"WWRX+845, Raja River, Indonesia",Pantai Tanjung Nipah Sukamara,"[{'height': 3016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108703350007540987185"">Anto Sk</a>'], 'photo_reference': 'AUGGfZmqupr7L5EJLkbU7dm-vWpF4rAq5J18gpRJjEXzQVJxX6GaDDKN-xT19N9he8KmWdKrjeaDnIEHQrsd3nAcp3ajB8w1HwTRB6cQ-ggYLXzTJlKW0AzxZLHhHccVVjQIgksvTA2brSAhlFAD1sQtbQgZ1Fb22ZQGuQycbvWuc7iiUnBT', 'width': 4032}]",ChIJH_ejfRvPDi4R2yz_PCHjjh0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,40.0,-3.059238,110.947872,0,1,0,0,0
"R9GG+V3, Nanga Bulik, Bulik, Lamandau Regency, Central Kalimantan, Indonesia",BSM Water Park,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108717142587907177738"">A Google User</a>'], 'photo_reference': 'AUGGfZmsWiS0topVzkLoLpaHlTkPjYGS48y4-ds9WjIz1t72E90vKs0zZJLLB2NgdvFeBCLWyn28_qDYsqimB3ipmapUQUGN1ALRiOSBMPUlyZUVZgvI3HoXWwySyZdqiZO8USq9N4RgagKC3bZ57_RfTUdhaN6gfuN7vhsJLxvea3Smt7c7', 'width': 3024}]",ChIJrW4paaUbBi4RLPjT1GmqNLM,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,73.0,-2.172804,111.375145,0,0,1,0,0
"X492+GFP, Jl. Profesor Adi Karya, Sungai Cabang Bar., Kec. Pantai Lunci, Kabupaten Sukamara, Kalimantan Tengah 74171, Indonesia",PANTAI ANUGERAH,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109066960298259982015"">A Google User</a>'], 'photo_reference': 'AUGGfZnTYno5STSm3ZiN3_2PV4unw20aIM1HWrHTdHsJiOX_dCcp_P1cCclSc17MesEUlWjWYSLfgXPXcagGO0CHgrdSbzQeScjw4LYtyyHSFEt394jYWaN5W0d9X3q4GVLDH8vbY0UKx-JoO-s6meSZR-Kx-Mop6FlCLT8FhhnL-tn0kzMr', 'width': 4160}]",ChIJDwNc7HItCS4RJGE4s4CD8nM,"['tourist_attraction', 'point_of_interest', 'establishment']",4.8,29.0,-3.031162,111.1012069,0,1,0,0,0
"Jl. Pancasila No.22, Madurejo, Kec. Arut Sel., Kabupaten Kotawaringin Barat, Kalimantan Tengah 74181, Indonesia",Musholla Danau Hijau RRI,"[{'height': 2296, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101101912453765907345"">Eman Setiadi</a>'], 'photo_reference': 'AUGGfZlWen3gLzPmcunEx5LZ14qbb0s_8mABZHZ7ZnR1Q2Tj-gxMhkE0egaE9ayQYjAoLWY4UDPLRFW2F8l55J0PEfCoqaT2zJYBhANxnYdDD3XS4Y67CR8dGP4-Z-etBPNbitf1vW4P_Jy_3ZRA_nvFX2tTtIo48L4gt_J4DYJnuBoyO0q3', 'width': 4080}]",ChIJ9eRTOlTvCC4RRv9go7d2UW0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-2.7033437,111.6517021,0,0,0,0,0
"J23X+PJ, Batu Sedau, Manis Mata, Ketapang Regency, West Kalimantan 78864, Indonesia",Danau Sampar,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107777716048341990315"">A Google User</a>'], 'photo_reference': 'AUGGfZmfsqoHu9RETq1rbvKinHIcOCjEBLRBopwcQ1j1a0r0JIe5cpmFxc8oVs2Bhg4SfIjdEZuy9lwlbL7UK1EGdwvjAi3skgu68PGe90LzWEMuRdmttfREPhbcT_dNT7ppn6XLvR5scqLoPIyYMyHqNlw7MyyEdTHZ5BjwXkkbaXiZnBtP', 'width': 4080}]",ChIJtUvYDKlTDy4RxBp08OKWc24,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,4.0,-2.3957483,111.0490133,0,0,0,0,0
"JCXF+52, Kondang, Kotawaringin Lama, West Kotawaringin Regency, Central Kalimantan, Indonesia",Danau merah,"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113666597040714166770"">A Google User</a>'], 'photo_reference': 'AUGGfZnTz8RstGux47-THfV62ZZDc-r06eTQg_ee1t3Hzf8Kza0wQB8fJfJi0gr9H4A6CyKCYCEEWRoL1yxJ1xf2bKnzDnisT2Ttl8zUvfJYx3kvT95Vkg73kD2xijoiGqc3z3azlzS_J18DHa2v3ari8tEoWYqKqUB7I7ejnXXmXW1yebqB', 'width': 1152}]",ChIJJ5pGVSuhCC4Rm4nkqxr5csE,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-2.3520106,111.4226046,0,0,0,0,0
"Jl. Pangeran Antasari No.46, Baru, Kec. Arut Sel., Kabupaten Kotawaringin Barat, Kalimantan Tengah 74112, Indonesia",Kampung sega,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112449901343821164391"">Sigit Jaya Saputra</a>'], 'photo_reference': 'AUGGfZmkHsanZTJ3LDIbAO1wnQEsKp-ftdYilvoqjG8YKAiHqAwmiQDLOzpkDoGUTCU-UhAk3tQg8nmypWb0Z6xcaGB4dsYmlp0d2KZqDiBqUfmvgXOLEmllwybm_XyJY8FxotTH475lT-Glp_1vMmlqZXU4CSWZfKEH5gFPJoEb0fELmlSj', 'width': 3000}]",ChIJWXWQIHvvCC4RGsArx2kBEc4,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,111.0,-2.6769829,111.6264709,0,0,0,0,0
"RC7V+F75, Nanga Bulik, Bulik, Lamandau Regency, Central Kalimantan 74161, Indonesia",Bundaran Burung,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113114035030703115394"">iyank 999</a>'], 'photo_reference': 'AUGGfZnmj_fE3OO1V4mlySdh6dYbxe0NVVM2H3DM496hVrDqHaqxnDrzsj0qhdglEtgO1i4ek_TmO-OIsXSYBlnSGYw9n5ZFPSoeg4ksiU8IJ8AEsBGr0gTidxnSPXEqpwGwFqhG53WWB5tFBAAIpp8tMQSh50nBWwtcTsFMwcrHj-RI5-sU', 'width': 3024}]",ChIJBYwQho8ZBi4R4YADfzOLgr4,"['tourist_attraction', 'point_of_interest', 'establishment']",4.1,24.0,-2.1863607,111.4432318,0,0,0,0,0
"3F9F+H8X, Sebuai, Kumai, West Kotawaringin Regency, Central Kalimantan, Indonesia",Keramat Panjang,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107972487391290124066"">Agastya Rajasya</a>'], 'photo_reference': 'AUGGfZm5xPYcySMn0wFgz_vjIASphEykYHhHZiuLJ_cb2fhknJ1uK1TABMsjgcWj9EvvGQiXV8N4-6iIw2Vr3eshQTQWAO9R_2wfmdy-ZWihjYLSJ9Q6-tao9uPqDvpV_GICviiDNRmZXiwcR3uqPON2DTHSOQ5mvQIibW3Jhcgwvssbvi7-', 'width': 4000}]",ChIJ-Uci9ukhCS4RrZQoOX3yoAs,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-2.9310214,111.4733742,0,0,0,0,0
"Raja, South Arut, West Kotawaringin Regency, Central Kalimantan 74114, Indonesia",Pelabuhan Susur Sungai Arut Getek Speedboat,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112649130116152966986"">delphynoes delphynoes</a>'], 'photo_reference': 'AUGGfZmGS1kDnMUVw51q5V7EgaUOXZYAeUzUNaFnDW2kCLAr9bROgEY8AZCM97dNPZoRBRGhR4wael0lqkeESQ8vDCYVZAfaspnhXdPQpWHst2lY66Oj-tMdDbaOiuHkKx5R9J7pSte9964LHRyMfLa00O5da-SU3mA-rpXymRh-1eh3HPW1', 'width': 4608}]",ChIJr9KF7ajvCC4RQrKBJfjjyT0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,1.0,-2.6775938,111.6332808,0,0,0,0,0
