formatted_address,name,photos,place_id,types,rating,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"F87J+Q9X, Eban, Miomaffo Barat, North Central Timor Regency, East Nusa Tenggara, Indonesia",Gunung binone,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105297010869328855244"">Deni Mantolas</a>'], 'photo_reference': 'AUGGfZml7Hiwdonnv4fo_ixwsdPu4V6u0f6BJHuDq3b3JKFPsXLrBCuvVnm_2BELehQtOtEa3vvez4JpePLXhH2cWuE7weJV0DFiTkyxwCsM8sGcmtigQu8IZRlDof1r7JYHuPc5bOVokc3l0LL92wH-TMfo2QpdpxBwEK5DNF8fKdaTqioy', 'width': 3096}]",ChIJ_XH0ioabVSwR1wJy1RhUjfg,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-9.5355199,124.3309936,0,1,0,0,0
"H5FJ+4C6, Naekake B, Mutis, North Central Timor Regency, East Nusa Tenggara, Indonesia",Air terjun Bi'aki,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112907360868778596082"">A Google User</a>'], 'photo_reference': 'AUGGfZkjnuvYtFlwkTx_uT2m9Sjvzz7AnlM5aG7fSeTenhzI5gjGGDJdkM_pEfm5RTK6wXRNDXxOMxbEEnF0QAPo_hCMtxGHNEvcqOLd71zMM0keJ6I_MYLmN_e3f-AE-KzBT5AxFVpXhqE03fGVxYun05KmUzhKl8kJkM5fIPYZjViWAHye', 'width': 961}]",ChIJ-fTdCp2fVSwR8MLooIpEvT8,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,3.0,-9.4272039,124.1810057,0,0,0,0,0
"GFP7+5G, Bansone, Kota Kefamenanu, North Central Timor Regency, East Nusa Tenggara, Indonesia",PAH TA'LOT,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110507109325086380558"">Ch. Thyselove</a>'], 'photo_reference': 'AUGGfZkn-6tPMywyydTxC_NWq432mfb50I9IDyc4LUhLX701tf3C1TOcbSawgJSdDZrL3vsppFjxzyIX0RW-qjzSTEiCLqXcOlrkIxOqMQ3R6X5tqJS-xATgzv15cBAQahoOYcQJeIzD7SmhwYkFtsgOopfdqceUYt2YIH6gONPrYIfbTraW', 'width': 1920}]",ChIJMZFRbgCBVSwROZ5g31_ZNOw,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,1.0,-9.4646184,124.4638501,0,0,0,0,0
"J9MQ+C7, Napan, Bikomi Utara, North Central Timor Regency, East Nusa Tenggara, Indonesia",1-A,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113506607890055625638"">Sandy Gayasih</a>'], 'photo_reference': 'AUGGfZm2ybOiGftMHFo6XvYz1xOSzhYfm7mFSJ5nakxuW4Lch0UflVj9yP5-nufWJMZsTv79H41bJWs0EozstTkJgcPwm9drqNsNM5eCz74b97J_bdEqFOEcdcLqRYQom0wdMRHpFKcO6SJuac_Vb11EbGxQXy2au4mPwk9OS44VLbAPZJuC', 'width': 4000}]",ChIJN0DynXh5VSwRittnFlj4h6E,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,1.0,-9.3667185,124.3867822,0,0,0,0,0
"J9QG+4VQ, Nitibe, Timor-Leste",Poto Mud Vulcanoes,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109365819634760953889"">Rui Miguel Da Silva Pinto</a>'], 'photo_reference': 'AUGGfZljefdu08mVwsmcGftalFtL9EHBjCqibV6K2b09QivQv30Jo_82O9-Ilhq8-PirWtOzfsML7iu00_yV8K6k0uSRLwsf8_9SLE8dw6skv4UU3n25lduzXWDDb3Hq165ZVL6NKKKtr81rMm5poeXLrXzlRImeZuWztYxjRce4RR-lzKTB', 'width': 2048}]",ChIJ9Y4gUyR5VSwRlbANnqYh0fo,"['tourist_attraction', 'point_of_interest', 'establishment']",4.6,7.0,-9.362162200000002,124.3772301,0,0,0,0,0
"GGG5+864, Fatumfaun, Tubuhue, Kec. Kota Kefamenanu, Kabupaten Timor Tengah Utara, Nusa Tenggara Tim., Indonesia",Biinmaffo Dry Land Agro Techno Park,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107671397681317017116"">A Google User</a>'], 'photo_reference': 'AUGGfZkUScRE_2DUXeYIP-3feIvHq8mfhmYUFpjPzQ42QC-LPQbSt2h032EnnJlyoWgXI_Iv7ByUZXpFVnxouNDCK2ydFy4E9GUtRv1AnZQydwDw1HYUaPpTnzMWUlJAX7Yi2cx2qSEckPLpI64tbSzWDJ0Ws-Js2suWeG1bnUiu4DFKOhb3', 'width': 4080}]",ChIJqdFVSwCHVSwRka67q5IbZUs,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-9.4742474,124.5080707,0,0,1,0,0
"JF5P+MP, Fatusene, Miomafo Timur, North Central Timor Regency, East Nusa Tenggara, Indonesia",Tugu Pusat Pemerintahan Hindia Belanda,,ChIJiSyrnN2BVSwRvtLq7fW1bxY,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-9.3908013,124.4867743,0,0,0,0,0
"FJ53+JX7, Maurisu Utara, Bikomi Selatan, North Central Timor Regency, East Nusa Tenggara, Indonesia",Bukit cinta,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108530168924951423190"">Free Franco</a>'], 'photo_reference': 'AUGGfZkP9S08AkzyJKnifraXcgEYg6YH4qZReMnfPTAsh6ntV3DW3K1vYpgTR4790Io7foWuehmNOPF6knOYrMQ8FjXlOVIQ2HTiMlFi4z5qJ7sdpl5-u4htVhDGVgB6H4UPAmf3X5lGtmHkxAk0uOUz82iwCxsAnS1xatpK2J51DWDdtNF1', 'width': 4000}]",ChIJI8EMaatl_ywRINfHbCusQVs,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,2.0,-9.5409553,124.6049333,0,1,0,0,0
"CFRW+8J, Naiola, Bikomi Selatan, North Central Timor Regency, East Nusa Tenggara, Indonesia",Daerah Aliran Sungai Noemuti,"[{'height': 3368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109735591787963105545"">Ronny Banase</a>'], 'photo_reference': 'AUGGfZlqgrrfAJWqd0urfu54RKD79YJNnvDghb1Tz0dKddombYYrm4_7Ua-2ORngi3KcHOnaRIwaFt-hCeskRu6hIdkD6p4jDvytp56U5evhcm82SR23AQS_dCECecbgMX4NWHaTDTYBtwHPPloDZQ3BOQst4RsKE7t_PKPk623ABi-m5hLT', 'width': 2076}]",ChIJPZv-itaJVSwRaMTeFkNGB-4,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,2.0,-9.5591901,124.4965738,0,0,0,0,0
"Jl. Fatuknutu Gang Fatuknutu 1 No.Km.7, Sasi, Kec. Kota Kefamenanu, Kabupaten Timor Tengah Utara, Nusa Tenggara Tim., Indonesia",Home,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114298402977559992251"">A Google User</a>'], 'photo_reference': 'AUGGfZkRx6T87KbZzLvdJYqi3kQ2EUmQIs5pBKoCGXmoR2i_ODXxSCLoUC_cruezoKo-EyGJNmfrSm1ypd-aVPCyZG3BuEs_HpAcZkI9U8bYb1y67cM4dW2cvyTy76sz84xBoBfP6JM40Xg_bSsMUwyPLSRUAL-0f7pNZvQhzBYOSufXLR_W', 'width': 1600}]",ChIJQYyBIgCHVSwREjpiinE93HQ,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-9.4997748,124.4934893,0,0,0,0,0
"GGG5+2C7, Tubuhue, Kota Kefamenanu, North Central Timor Regency, East Nusa Tenggara, Indonesia",Biinmaffo Namas,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107671397681317017116"">A Google User</a>'], 'photo_reference': 'AUGGfZk5tmyEtvX7ebFgP0HHAXGaUzVijTAtb8cjXBXyH3IBTNoBl8x3QElf8KQ0UwDExW7NWbE0eG9sdIuHSspsHAZusvtsieOS98Gl51O3bnBIPDCLIUj0FlrfT51H_7yLfyZnCtCWs8xQKUvFFM37FygqFpIA2IFvSehHgzMZRPlvL7Rc', 'width': 4080}]",ChIJiYWGbQB9_ywROcR0GW60HSU,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-9.4749538,124.5085334,0,0,0,0,0
"9GP9+JH, Nifuboke, Noemuti, North Central Timor Regency, East Nusa Tenggara, Indonesia",Bukit Batkua,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111513303733339947953"">Apryanus Kono</a>'], 'photo_reference': 'AUGGfZmd4-yw_rZYmHRAgBOIHqlVRCKE-tN84RKMcbW8MyUJb-QA_KZJoVW_rigdtULymIZAyGhJldN0FEtQm0-0VKE6KN1uZ-DcykX9P8VlL4B-Mnw02EgxOxuCRjPX4N8yfxNSTOVfqApdSfB7fRvMayKc8DKqQA1b8wqq3q8FRXVDKxsN', 'width': 4160}]",ChIJJaNoybJh_ywRbbhCn3z7jfo,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-9.6134992,124.5189669,0,1,0,0,0
"9FF7+XMR, Kiuola, Noemuti, North Central Timor Regency, East Nusa Tenggara, Indonesia",Kuburan Oba Kobesi,,ChIJPy6yPJaLVSwRNjUJL-PwMgY,"['tourist_attraction', 'point_of_interest', 'establishment']",2.3,3.0,-9.6250133,124.4641452,0,0,0,0,0
"HH76+P3X, Banae, West Insana, North Central Timor Regency, East Nusa Tenggara, Indonesia",Embung Tuama'u,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101248460089806366473"">Didimus Leu</a>'], 'photo_reference': 'AUGGfZlE0UJrdJQejS1nn2wZaBfg4ZuPefF2fHJZRdJXhoAjQ2vWrGcPjM9PSqyuqvsyrhjtsGrQJ0S-kZDqpNchaTKGzxydORMQd-vvY9aqbUZDVntJ_emvi-3DRgiPHd6Ut_W285n8sybFtfgW22ygh1DiaZRFuSPlsvX72yZmcB8IJcEa', 'width': 1844}]",ChIJV_YRFPR__ywR9qO4wlg7izo,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-9.435646,124.5602474,0,0,0,0,0
"GFVG+FM9 Lapangan Oemanu, Benpasi, Kec. Kota Kefamenanu, Kabupaten Timor Tengah Utara, Nusa Tenggara Tim., Indonesia",Pameran Pembagunan Kefamenanu,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114570143208611212407"">dhika yudhistira</a>'], 'photo_reference': 'AUGGfZn3-wcOrXI3mZGNIZ4TPyfepljLUzfyfHndJxwmxlU5Da45uZE3a7wSqfdqYcPfudAjSia3Eui3AnUtbxF6io_Y--7lKeIkLN_2EX1OYONMkqsinMX8-JTMpXw2IHmoBufHsYmUONadmYfkDKbIJCUbRU9sB7DqnRkb2Yx4605xoJii', 'width': 4032}]",ChIJtQbXYJGBVSwRFP6bmHs86DU,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,2.0,-9.456348,124.4767254,0,0,0,0,0
"9FXW+3G2, Hutan Wisata Oeluan, Oeluan, Bijeli, Kec. Noemuti, Kabupaten Timor Tengah Utara, Nusa Tenggara Tim., Indonesia",Kolam Pemandian Hutan Wisata Oeluan,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100615576316343494004"">aris taunais</a>'], 'photo_reference': 'AUGGfZmBeBYqi--dkoIF5SrEJjg7mvxoD1QouvoOpkjktUQn5IE5jfnhL2-nqMPm5234Ipv8F8CuqwWpBjQgLjIPNInK93ZgH-p1haR7_lvHgOyBDixF910YnC5vkui_aPTTz-3765k3GJ2ohLC63HbjpqE8yZDNAPOe0hKAX2KABRkIk1WA', 'width': 5184}]",ChIJo4M0hqCJVSwRA9CplItOrck,"['tourist_attraction', 'point_of_interest', 'establishment']",3.3,3.0,-9.6023665,124.496272,0,0,1,0,0
"HJ6Q+9W8, Tapenpah, Insana, North Central Timor Regency, East Nusa Tenggara, Indonesia",Oeliurai,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114712288484735440758"">A Google User</a>'], 'photo_reference': 'AUGGfZmPjzjoe4DCLQbUOCPcpX9VbAfecDxVHFve_oUzJRhxr2XM9GcTrzF9x-5P6ctNqNEw-BKTBVv5Msn1vcKWQfgWW2SF23vya6x52ZN2E6Ki8wtu8bPGG43jA-8OXXiYsO6j0no0yDNA5atmsUkOqJJbV4Hd03oneBcLApOVgd4yKqEw', 'width': 3472}]",ChIJaV3uBwB5_ywRyBzgpifSGb8,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-9.4405629,124.640937,0,0,0,0,0
"8JHC+2J, Taebone, Fatukopa, South Timor Tengah Regency, East Nusa Tenggara, Indonesia",FATUKOPA (F),"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106090648986639629205"">A Google User</a>'], 'photo_reference': 'AUGGfZkgWszqrdg6TQEyS4a8VJ3YiGN7b7FnY1vSNr8W8f80y65B_NSBiz9w1h5jqEOqHT9IBgMWO7sW3rgQ748uWM2_4RfQ_rHDW5HeYJVPC3gSf4D6iHtRZgXoJxnCi264I4CztYFOZeTJSC-v-VEL7bwemV8T5SWNS_TzLnSMO8ifNCDH', 'width': 4608}]",ChIJKz3JjbBn_ywRuUgkS8gf8Z8,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,6.0,-9.6724006,124.621623,0,0,0,0,0
"GGM7+FJP, Tubuhue, Kota Kefamenanu, North Central Timor Regency, East Nusa Tenggara, Indonesia",Sungai Maslete,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114185231874200683261"">A Google User</a>'], 'photo_reference': 'AUGGfZlFOFmjzmndQ8ZHfb3SK8647vrU0WiJHQ4lfFJdyGo2p94R86j8VM-E4ZW5bXweFEFb1GmHnht_DSMzTZQY6B_N3ZPyuyxH5kvRb_0KCAJ_2YT9cMS4GbhHswjIVysVVilh0bPTPv8pGmoOBDy6mNCpX5zolFcmj8bqhb-SnBMA5EM2', 'width': 1200}]",ChIJeafrXQB9_ywRLMVnNwlarOA,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-9.4662756,124.5140637,0,0,0,0,0
"8F5M+566, Puna, Polen, South Timor Tengah Regency, East Nusa Tenggara, Indonesia",Wisata Alam Sungai Benain,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116009810175674176379"">Yahya Lapenangga</a>'], 'photo_reference': 'AUGGfZlibSP9YEFOsvBe_fGZyLoFWoaSvrYdvsYMb02JS0wLZ7nHFX3kRm-F1WZ2KNbsVMlRJMnbfQ0C8b5cJWsGsczdZgK3-X1X2C0H6jUNWRZ7Istbo0e-Ccigx69JiDdRigq-Q4O6EvjzjeCf8M9U_qNvk_GEgkGq3owDtMtqwvfF_qXl', 'width': 3264}]",ChIJz1rsJMuKVSwRM82krAh6DTg,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,20.0,-9.6920931,124.4830086,0,0,1,0,0
"FGM4+QFQ, Naiola, Bikomi Selatan, North Central Timor Regency, East Nusa Tenggara, Indonesia",Kos brembo,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112980975726273671078"">A Google User</a>'], 'photo_reference': 'AUGGfZn0K-RqvNZRS5BZyU3-wlqFxeoUV9JZaQyS9YDkSvrx3dC3wJiX6oD0EDtdwTmMvIgD7iW_DLMiH9KDgBwKfgq3TF0iO4u7dLq8fFri74N2FUmhhx_5MpikqwWSetei9c2EnI1CQ6NedHMSyb0zGfhRqclBvpXWWBWRtV8wgGO-6632', 'width': 1920}]",ChIJczEWhaGHVSwRjvt5nqYOGL8,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",3.8,6.0,-9.5155484,124.5062455,0,0,1,0,0
"HJ52+37G, Sekon, Insana, North Central Timor Regency, East Nusa Tenggara, Indonesia",Bukit Bikon,"[{'height': 899, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105059541286047998563"">A Google User</a>'], 'photo_reference': 'AUGGfZmOWq7SEZpzXUx9V4rabjnGJkIoTLSkZWUNUhnFDHTNWukAGcwwNsHzqB6x3gQBSVts9obqSq_cpyQ4ouOVuVdj9ivaEcvXuIgUsg0p2_zx0P8a4MdDA3AmxUsg8ZutgyofUZiKEGZxysvD84mBrx7Uu4GyTz4XcgzGXTY2qr8Q0U30', 'width': 1599}]",ChIJlSUy8655_ywRJlJZK_ezltg,"['park', 'point_of_interest', 'establishment']",4.7,9.0,-9.4423225,124.6007136,0,1,1,0,0
"HM2X+J36, Unnamed Road, Fatoin, Kec. Insana, Kabupaten Timor Tengah Utara, Nusa Tenggara Tim., Indonesia",Kebun Buah Naga,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110494507155534668543"">Martin Rayani</a>'], 'photo_reference': 'AUGGfZnn7xcPo8KqJdtmSCpswmOZIK5HHDF2tD8K9UvlYcrefGDlQjCNTcrEsHYHlEZOGwpCC5un8t291Of5BgxKKksgL_OEbaiNjPABH6tp5DvWyLhoRsyZG6M0vdH9ScqK_7Pb8eHzvPmRJiIxnhOhyPyqBP1-BLH6OcGhmekNhBhyIrVG', 'width': 3264}]",ChIJO91Q_JBx_ywRA8csRKC4tMM,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,1.0,-9.4484506,124.6976482,0,0,0,0,1
"GQQG+9Q8, Oinbit, Insana, North Central Timor Regency, East Nusa Tenggara, Indonesia",Air Terjun Besin,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100697104394381695183"">A Google User</a>'], 'photo_reference': 'AUGGfZnk3Dkko0BMRvpsTtH2AfohBH-ugke8wlOIIHV4yc6Rpm3l0PCdnfcoor5KSW1VJeJ2CsMre9KWla2OnTSUHTbyUKcFKeCiE3S1kD89bziXJFGu6nxDaR-qyhsTqTukqn8rgELaR5Ie996AIIoJD_tr7XfYIDGCWGJ3Iq5LegXtlcuw', 'width': 4608}]",ChIJ86S6fCRz_ywRkYw3DQ1m3g4,"['tourist_attraction', 'point_of_interest', 'establishment']",4.9,8.0,-9.4615998,124.7769618,0,0,0,0,0
"58RC+FCJ, Klani/Noinbila, Mollo Selatan, South Timor Tengah Regency, East Nusa Tenggara, Indonesia",Air Tagepe Noinbila TTS,"[{'height': 2458, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116677321142675496977"">Janton Dwi H</a>'], 'photo_reference': 'AUGGfZk6zU7MTK-9gCWA-MXNiX8_kLXFRIwN4YfnzyELO3F2F65x_5IC1Mm_9K6Ou0jJgJbgNFYQ5RDSZ21Rk8RQQPWe_-bXFOQN5ninWCwKC1mRLwOIO5YV6xiajwOJuoRW6LLR32q3aeuyvpyQ7cxFRgu6lZa9jJ4EtVHB-YUe-gfJLI8O', 'width': 2298}]",ChIJ4Wy11CLuVSwRSMfBm9DbgRw,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,70.0,-9.8087924,124.3210218,0,0,0,0,0
