formatted_address,name,photos,place_id,types,rating,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"4C63+FCQ, Jl. Banuas, Kasongan Lama, Kec. Katingan Hilir, Kabupaten Katingan, Kalimantan Tengah 74413, Indonesia",Sei Sala,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117771930289142185262"">Satri 01</a>'], 'photo_reference': 'AUGGfZlH_PUuqiaoTrpIz4e3SVdoq2SMqxEMwvYCvtW4v70A5nJNDjw3ljVVRZqFxB810NR7bz0IfRpPb8_5EJwHRkt8_aW1ICxHbDtWe8m4HpqukuTWCMdkNi89Vd0gOfTtV2OQmGn1Rw9RVYU_z478yK_yFJmoblh9lQQ7hbD1o2PPYTM', 'width': 2252}]",ChIJ_3s7gqnj_C0RL40C8PMjTLA,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-1.8887939,113.4036,0,0,0,0,0
"WV3C+CXF, Jl. Palangka Raya - Kuala Kurun, Kuala Kurun, Kec. Kurun, Kabupaten Gunung MAS, Kalimantan Tengah, Indonesia",Tugu selamat datang di dam skata juri,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102265238905200204665"">Ibnu Zaid</a>'], 'photo_reference': 'AUGGfZl3Ck8B9hec67--2TE3N5MWnWpSz95p23CQoh4QWHbct2tGxxOENP5xMutCQ601YUa-r3uFn2onw3_ONwUFmFO7B2xjBuxZ6IEc-O9A8bIPjZm_9SsHnArwS6kMiEYY77MVMhmYFL9KPy0P0Y5qvGU9jIRv6ldCBrhJ31TVK1hRjPHV', 'width': 4160}]",ChIJve8L-yen_i0Rb5LQ3WGXTio,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-1.0964349,113.872419,0,0,0,0,0
"WV63+3XR, Jl. Damang Pijar, Kuala Kurun, Kec. Kurun, Kabupaten Gunung MAS, Kalimantan Tengah 74571, Indonesia",Air Terjun Batu Mahasur,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109093143068448093037"">alpani s</a>'], 'photo_reference': 'AUGGfZl2JgtyU-6jptNY5f2UdlobM3Obtxm1NkdvBP4mNPhpKw7KMc6tCST0yktzHcBzuz0fiXHZZF1muKjaXnmSIdJAQshxCtszBAAr7IMEVdSmQIYu4jrftsQ2rt4_FO7c0IHrJ-NoCwNsrOvaFaBWmzqj5iFK0oL-ci2it4GNMQL4yakX', 'width': 3456}]",ChIJP6qVW8qg_i0RX44r_Z1Bh3I,"['tourist_attraction', 'point_of_interest', 'establishment']",4.2,215.0,-1.0897524,113.8549018,0,0,0,0,0
"PXMC+C4, Dahian Tambuk, Mihing Raya, Gunung MAS Regency, Central Kalimantan 74863, Indonesia",Hutan lindung,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105977110224183131235"">A Google User</a>'], 'photo_reference': 'AUGGfZkL5kvQxsRusp7E7kpBqPkUG-sUrYHNiA0AWO5P29APRvuT_RJWJv6I_lzDHdmTQTXJJBjB0R1vg01chpKuNVLtksdTdtPbWA9Dm-57bkTvGRqXIUpd9Wy5CbLtYSnhA04vRWahN4HdFM5OdWzv217kjc7PXtuX8EHohsDIaYi88Foc', 'width': 3120}]",ChIJZX8qHd4P_C0RzjyHwAQwDZk,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-1.2664051,113.9703058,0,0,0,0,0
"WR2V+WQ, Kuala Kurun, Kurun, Gunung MAS Regency, Central Kalimantan 74571, Indonesia",Tanah Merah GUMAS,,ChIJ9-YIxo6h_i0RGuiBZX-3eRA,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-1.0976678,113.8443956,0,0,0,0,0
"37WW+GJP, Hampalit, Katingan Hilir, Katingan Regency, Central Kalimantan 74413, Indonesia",Gangga Wisata Kum-kum Kereng Pangi,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108662360663360890988"">Liezha Fitri</a>'], 'photo_reference': 'AUGGfZmb-q9XDhn8UV3oABU2uutnU830RChwnxEYI35fG9cazprZyrRdNKZSls6DahcGf5G0u20Xif3DmeId0rxx4jVA4KZhu0cfE3HNuscDcDaS-RzAJ9_poqiwhSWbOsQImZ4s-4zD0_lbQtUOha5JEn9XphD0VmH5-v5vnRgAZjO6-GWK', 'width': 1944}]",ChIJb-mxEykf_S0R6CfcYDe1UGg,"['tourist_attraction', 'point_of_interest', 'establishment']",4.2,32.0,-1.903654,113.2965752,0,0,1,0,0
"3G8V+WMW, Tumbang Miri, Kahayan Hulu Utara, Gunung MAS Regency, Central Kalimantan 74561, Indonesia",Air Terjun Sahai,,ChIJnU_TwqmP_i0R6Cs8JiuJBq4,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,5.0,-0.9326413,113.5442121,0,0,0,0,0
"4C82+2HF, Jl. Tjilik Riwut, Kasongan Lama, Kec. Katingan Hilir, Kabupaten Katingan, Kalimantan Tengah 74413, Indonesia",Wisata Kuliner Taman Hijau Kasongan,"[{'height': 2464, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107833722839376458394"">Fitria Allisandra Agatha</a>'], 'photo_reference': 'AUGGfZkKNQPU0THA7AHIwh3PW2jNaamzyT1waAycbhCJTgfQ7QR2VukYytB8RZIX4xZ_H1UgQRBIJ95-5e0xUEp_Aw-i4Ce9q51aIOJpp1OsbXO9HzMifxBpk2dwkFypyLFV8-nHN4IiIP_tHrRHBFvJUepF3mOFzabxHJ2ADAUm7eMVvSU', 'width': 3280}]",ChIJAfslqNLj_C0RC4DXMICw6-A,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,162.0,-1.8849484,113.4014081,0,0,1,0,0
"VRFM+MPJ, Jl. Pangeran Diponegoro, Tampang Tumbang Anjir, Kec. Kurun, Kabupaten Gunung MAS, Kalimantan Tengah 74571, Indonesia",Tugu Bundaran Linau,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116932535056748454209"">Joshua Adrian</a>'], 'photo_reference': 'AUGGfZkI-wNNNT_Cu9RZgn_xtEj5zlr1tpI_nHc6UAqOuJyrnFwpl-TJfB_XyZqFtY6BXFIiwyRg3wDL17q8M_o39RiwfcC7MD88C9TKWq3cw4vt28ot5kUnp3iPGxf4G-57wNWXmibqjTlVgANLuZcoUPhA21vG_J4GfZuW4K8r0ZmsDbrV', 'width': 3024}]",ChIJB16Pc-Yf_C0Rf2TFXy94hSw,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,3.0,-1.1257804,113.8342696,0,0,0,0,0
"H92V+843, Fajar Harapan, Manuhing, Gunung MAS Regency, Central Kalimantan 74562, Indonesia",Sitinjau lauik,,ChIJyTUCAwBL_C0RlejN6ZGCn70,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-1.4482708,113.3924115,0,0,0,0,0
"WV78+396, Jl. Nasional Tewah - Kuala Kurun, Kuala Kurun, Kec. Kurun, Kabupaten Gunung MAS, Kalimantan Tengah 74571, Indonesia",Tugu selamat datang taman hutan raya lapak jaru,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112274191623358914358"">nicky fortona</a>'], 'photo_reference': 'AUGGfZkIt9Gqctc-3U1Maqhw9JCRTXyiO0dixbJkKK3OsYP6jVvwRel-MIQevI8C1fa1mhGat3hCP9pQGcpWwLaReE2Kn8bAf_vX8hJEsTOpjFSxzsv_35kUn9A9LW8qZrMm-QjrHydwPxAM6WF0gcNxV7MGBbTnRXd6rNinttnUMFJN0DtE', 'width': 2296}]",ChIJ8RpI_3-n_i0RHIcMrnQTGa0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-1.0873391,113.8659062,0,0,1,0,0
"QGJC+GRR, Tumbang Malahoi, Rungan, Gunung MAS Regency, Central Kalimantan 74562, Indonesia",Betang Toyoi,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107845759730468494512"">A Google User</a>'], 'photo_reference': 'AUGGfZkJKU72YKjKVgsqZ_cytq6NQL8DD1Y_BI6H3Xahrlj_5MSsQwFcFHJrZG6nBMzS6soc4LBKbTJQIX36RjPzeCKB1Pvtc3cbRVh6mBtDvQtqrzr-5Vic_pSg0FHRUso4fCr07NY677xEfDrzonTPDw2A0MjHJLM9WQRz9aJ90vz2m6wf', 'width': 4160}]",ChIJo4gaoVUu_C0RiINJyeYZPog,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,108.0,-1.218644,113.5220261,0,0,0,0,0
"Desa, Tumbang Kalemei, Kec. Katingan Tengah, Kabupaten Katingan, Kalimantan Tengah 74454, Indonesia",Riam Mangkikit,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101099660729229336189"">Bambang Erkhamni</a>'], 'photo_reference': 'AUGGfZnqXiwwb-jvI3BdcQn5JLfjx9qA56rlheiSx7qKWAdqWpUDZS9tbeaKCWh7Lzn6YIrjJ93mjY5Ga--58dKWqSIUcmqxI9kgrWNaOmATkVB0OLum5m-bQmsFxJHp8N4jd23nRSDuMMrB-OPDC5t3BJtbNWDUMI_VcVTTBRhPTQ2qdncl', 'width': 1920}]",ChIJG_K9QYyV_S0Rulr-tbKBKN0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.6,68.0,-1.4133077,112.9521306,0,0,0,0,0
"Fajar Harapan, Manuhing, Gunung MAS Regency, Central Kalimantan, Indonesia",Kebun Duren montong WJ,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111562772606306606752"">A Google User</a>'], 'photo_reference': 'AUGGfZnDTRo2lgN789pMGzqRoXjvDR7Hqt5v4jwiObmDmv5m5PWJp9Hd9s_KHtlz4ysNOkrD_cECmcekRqVMnRMeRskfV8zswN9xRwv959q-dFTK-oqedzPAZqdIzM1vPsTOAr7xwbsOKMmtzkpDUmECFEyRxwhcPGkt93RCOXpOzvOpDPUP', 'width': 2304}]",ChIJh6hHMXm1_S0R3DeurwZQ7V4,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-1.5086158,113.4130704,0,0,0,0,1
"WMCP+4CC, Tewah, Gunung MAS Regency, Central Kalimantan 74561, Indonesia",Air Terjun Sei Pontot,,ChIJERM3Rj6f_i0Rhqtx-hxIprk,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,1.0,-1.0796959,113.6860209,0,0,0,0,0
"WV65+FWW, Jl. Sangkurun, Kuala Kurun, Kec. Kurun, Kabupaten Gunung MAS, Kalimantan Tengah 74571, Indonesia",Pesisir sungai kahayan,,ChIJz03nWKin_i0Rh2SNzSq-u-8,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,1.0,-1.0887641,113.8598253,0,0,0,0,0
"XP26+Q38, Tewah, Gunung MAS Regency, Central Kalimantan 74511, Indonesia",WISATA AIR HARAPAN BARU,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109347645418619296006"">arvi miftahudin</a>'], 'photo_reference': 'AUGGfZl1ZjNNV3hIuPFv4Emdr2g5w9v-HX1m0ri9CfIa8XyM4V_ECB7NgoIdrWJxJhJRFC60TYWZXvMDzjlU691xvrERcHhFiWvzui_gHkF1qdr2ssqpuvsAM6IK0LSFbT5q_JEW2CoFOzPe9tw_e42p0SNJTQM5NnJTN2LOp6TlOMPWV839', 'width': 1080}]",ChIJg3xIx-Kf_i0R8H2unIiWQWE,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,4.0,-1.0480764,113.7102003,0,0,1,0,0
"WR2W+899, Jl. Tewah - Kuala Kurun, Kuala Kurun, Kec. Kurun, Kabupaten Gunung MAS, Kalimantan Tengah 74571, Indonesia",Bukit sunset 1,,ChIJPbe06-Kh_i0RxYSfNHL3D7Y,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-1.0992155,113.8459925,0,1,0,0,0
"VVR5+3R6, Jl. Pierre Tendean, Kuala Kurun, Kec. Kurun, Kabupaten Gunung MAS, Kalimantan Tengah 74511, Indonesia",Sungai Peirre Tendean (Belakang PU),"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102016413884866966463"">Adi Suci Guntoro Office</a>'], 'photo_reference': 'AUGGfZnMDbCJoMjvTqeHkynEYkoAnMg8ZnRxL_Eo-k8z0nTyehjkImjANDjrSL4aQD8gLCiSzQ54zsg6bPRRTBzIPyJydMluqA9GiBDjyu5JVgnHpory1tmbdOilH4WTypw9Zj079BkQ7uymTUMETF7O9PO4evmgVPh5L-CUIF8x2LQ5iQCL', 'width': 4208}]",ChIJV0ImAUgd_C0R6-CGyE_TFww,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-1.1096021,113.8588745,0,0,0,0,0
"VRRG+JF, Kuala Kurun, Kurun, Gunung MAS Regency, Central Kalimantan 74571, Indonesia",Tanah Merah Kurun,"[{'height': 2256, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118418023847029012077"">fiqri baihaqi</a>'], 'photo_reference': 'AUGGfZljfudrYmbllJaHYfpUKZUgYT_l8Zt2cbhERIphAAlXQ8ArP84jtzQbS7MPPuwBV65pzHJl3g0WhRZjECaHFi7L7yzsK8h7eSujAtAr8-jNPHb2LLs3CZeJ3Oq98vYHF-9QjFiksVUOOR8ZUTzJxPrzHwyNlOumf6D3HwdvByOow-UZ', 'width': 4000}]",ChIJzR9koBah_i0RlZ9MaDKT1AU,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,7.0,-1.1084848,113.8262384,0,0,0,0,0
"29X8+FXX, Tumbang Liting, Katingan Hilir, Katingan Regency, Central Kalimantan 74461, Indonesia",Wisata Alam Dukuh Betung,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102662782897838645652"">ahmad arya</a>'], 'photo_reference': 'AUGGfZnVQY2Gr0HHxR-eZMvyCCmdaeW-GNHVzotKR4MYpDTzhTMVH1pmMfgx0j7kZ9l-copfDd4ObsV5RkvggAYQiGQ_2VSSyhY5cXULTwCiNwa4kcE3kzpa16ouquutEqbR6NRoiOyvFoYqHZrLjLh5YU4lCup2DN29q7PEbaByut0yFnk2', 'width': 4032}]",ChIJBUy_2wQf_S0RPGQOMkNoCiY,"['tourist_attraction', 'point_of_interest', 'establishment']",3.8,11.0,-1.951272,113.367474,0,0,1,0,0
"WV5H+3P9, Kuala Kurun, Kurun, Gunung MAS Regency, Central Kalimantan 74571, Indonesia",Telaga biru kurun,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102265238905200204665"">Ibnu Zaid</a>'], 'photo_reference': 'AUGGfZmBk-K_aeixFFe_wsv82zVdbfdBJmkIhRb-C0erco63ylzZ6P4N9nQmFt7qhYgZYoauX_zCuTm6zSG9CdqNp_JfW8LVRDVqaFcVs6bxczsqW9L3Ph-LJ0vmi158mad7LIZKDdYTo6jQVz1H1pze83pCKYWlsobXCPF3oHpn_P4eRl0F', 'width': 1280}]",ChIJYQ3RPSGn_i0RYMmWs87XCwQ,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-1.0923416,113.8793484,0,0,0,0,0
"VQPR+H3M, Jl. Tewah, Kuala Kurun, Kec. Kurun, Kabupaten Gunung MAS, Kalimantan Tengah, Indonesia",TUGU TPA KOTA KUALA KURUN,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102265238905200204665"">Ibnu Zaid</a>'], 'photo_reference': 'AUGGfZlPeDaptfUmSbEVjObSKggc148d7nYKK6metIRGSustbkkFTswMrbIxMbqpS-tOY5HIRjEUU_Y3Wrc42fRHzV63GB1jp1iunTZHlNq7kaItBD6G55ak8gRs4PkROWPoi3zR6-AJkYLloQxjjuVl4IavZ-595EZESvFHub-IQNrHWdCk', 'width': 4160}]",ChIJlUZhpEAf_C0RtjlDJpgguQI,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-1.1135308,113.7901747,0,0,0,0,0
"X8W4+9X, Tewang Kadamba, Katingan Hilir, Katingan Regency, Central Kalimantan 74461, Indonesia",Samping toko Tiana mandiri,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112013407089384907528"">A Google User</a>'], 'photo_reference': 'AUGGfZkYRzWAMVL1REAF8le6qqltz576X5jBa_cK4IVg_56QZdQ_xvgzydvl0UObwmt3AbzB1ShWoa9t7IG7lIUuwnvAjckYGUHJgL-npPnYRnvL074xlb-mrtInJK99qXK4NqGHW0LPOHQKFe9jPQzN6Ee06nb_yA8qJ1MV2attamr_s-T6', 'width': 1080}]",ChIJ0YV5_NEh_S0RWkPe_tZbByg,"['tourist_attraction', 'amusement_park', 'lodging', 'food', 'point_of_interest', 'establishment']",4.2,9.0,-2.0041079,113.3074613,0,0,1,0,0
"6W6C+7GP, Sei Pinang, Mandau Talawang, Kapuas Regency, Central Kalimantan, Indonesia","Talang cikwi,Yurham",,ChIJq7RgFi3H_i0RWbc9-KyPJlA,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-0.789275,113.921327,0,0,0,0,0
"VRXV+XCP, Jl. Tewah - Kuala Kurun, Kuala Kurun, Kec. Kurun, Kabupaten Gunung MAS, Kalimantan Tengah 74571, Indonesia",Sunset kota 2,,ChIJGcUSuqmh_i0RLUX98sjOK_E,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-1.100025,113.8435728,0,0,0,0,0
"4F48+M87, Kasongan Lama, Katingan Hilir, Katingan Regency, Central Kalimantan 74461, Indonesia",Katingan Botanical Garden,"[{'height': 470, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115098960884898020141"">Muttaqin H M</a>'], 'photo_reference': 'AUGGfZm0_6vOirRuHeTLtw-bc2CyEt4Bqfb0TxWDVz7E6BW-JFvSsYRfRlXtWETcoNp2Zb2KJOBHqxMKb0EChUKgxo7ORy9wBcIW7kY8r57Sch50IOASASL_2VNlO6juK27rGfB_054g5mpXKJ9xPfC_nN2xEA5M4rYvbxT8tmvvj71K03xe', 'width': 750}]",ChIJtwLe1Pzj_C0R1qTupfImAYk,"['park', 'point_of_interest', 'establishment']",4.3,54.0,-1.8933398,113.4657964,0,0,1,0,0
