formatted_address,name,photos,place_id,types,rating,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"9MV2+6J2, Hedam, Abepura, Jayapura City, Papua 99351, Indonesia",Bukit rauboria,"[{'height': 4448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104360956784297300238"">A Google User</a>'], 'photo_reference': 'AUGGfZkxXIr4Vh_ZlNe78ASfmIoTl9qauU8srhbFbIZulEtzx3u-_ALzPBdStzsjH55eoR9TS0K09vRhIXZy7UE745wp4S5U0gd4voBxFFcmCAvJlN8CrR6XUdd7mvl0t5JRIhEcO9DPeFcvBNWbT9DtXO5-bvtzYkYLUc1cGoD43Y3X12FY', 'width': 3472}]",ChIJV4t6aFH1bGgRssQ91UoDPro,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-2.6080263,140.6512662,0,1,0,0,0
"FP25+2MM, Ardipura, Jayapura Selatan, Jayapura City, Papua, Indonesia",JAYAPURA CITY VIEW,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100762325259741603272"">Marrisa Tri Wulan</a>'], 'photo_reference': 'AUGGfZkrE6oyGyXdGibLrd_MTvjSQBIyYN7erUiushmKgK6bxUGoQVus1ZGHlbK0U_IlWqOCzgGV0wpRToVrXfFYrc6JenflqidF82yXNkdODpd1uDcB0QH4idRG8aiS_Nf27cUfVEjBJUJCIn5ynrBS4GNxUXnvmFJzdg32a_kW0Z2yixG2', 'width': 3530}]",ChIJQy6AGu1ZbGgReWyBTeEncf4,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,42.0,-2.5499098,140.7091855,0,0,0,1,0
"FPCR+MR4, Jalan, Tanjung Ria, Jayapura Utara, Jayapura City, Papua 99117, Indonesia",Base-G Kanan,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107391038631417541093"">A Google User</a>'], 'photo_reference': 'AUGGfZmHg9UARQiyKQPc1OiS36JY5VI0iRpBM8stSbV0wMrbF0ebF8YDtKOErKBjvkq_laLSZOtJhs4DlBrQtxaEPkc80i3myV01DJL9KwVm5IFhrABB40E94BGVrHgemy-iR_FfrCNxze6Vz63KjB8WhwM-CJP1QnHvqchd0QIXmgomLA2G', 'width': 3840}]",ChIJt6xv9tdZbGgRqJx4XZM-ouI,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,53.0,-2.5283693,140.7420672,0,0,0,0,0
"9PHP+QR9, Nafri, Abepura, Jayapura City, Papua 99351, Indonesia",Samarehu Beach,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118107318422869920383"">A Google User</a>'], 'photo_reference': 'AUGGfZmZeSqB7UdOm_ddBlhFRp7tXR7cXVIaJCS2CpL2WgllhRzmv41dH2gPoaUnKARNiYo830HsZtXXWybASNMjp2EKZ8zpUv_6h2mu3VKGtvNHmKr6JNPl-LmCOIBOpSYEnfkS4Hzhl1x68PbamB1La4o5aKPix5kuvTVBt9M-foYf6qfI', 'width': 3024}]",ChIJ9-s1yeJfbGgRI0ewbMw7ynQ,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,4.0,-2.6201708,140.738088,0,1,0,0,0
"Nafri, Abepura, Jayapura City, Papua, Indonesia",Pondok Ruruweich,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105689864849372829227"">A Google User</a>'], 'photo_reference': 'AUGGfZlGDxJO3V0Zuu_4PvwWv0ZOXWYQhVqN56pCcJkQhFK0FbjsmwGLEzeB60loHc44c8nBAbjKEhT_Y7H-Dhyyx2DifZAHNnEkAMnd87_DM11_bArDHvjw056imvsGogUrJZH35HM3e_x9LlRaPXcOTeYRZEg8wGCJyDgxUJX3vhlDmBOc', 'width': 4032}]",ChIJWQqTS15fbGgRVY3ILkMNfSk,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,3.0,-2.6060251,140.7204008,0,0,0,0,0
"9PX8+3VF, Engros, Abepura, Jayapura City, Papua, Indonesia",Pantai Henuck,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103125655262008153072"">A Google User</a>'], 'photo_reference': 'AUGGfZnl165PFqYWPS-b1xl1r2hwLNBA88Gfy7-0CzqmFRMi935RDdqbxgG9DmIqDxx8D2V_7ShYTA96XvF-WRRca37GsKmOcrYn6RFNA0LdVNUSyZMkQqcR66rFITcliTeSsU3dLiiiQcJjLeVhOhRZcOUc4YX0yHPDTroyRatnuini7wr-', 'width': 4032}]",ChIJ-XjgQK9fbGgRzs8rJbVf2Aw,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-2.602306,140.7171701,0,1,0,0,0
"8QR4+FP7, Koya Koso, Abepura, Jayapura City, Papua 99351, Indonesia",Sunrise Kilo 9,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107856148109035187721"">A Google User</a>'], 'photo_reference': 'AUGGfZla3PoeaDd4UN9UqqCtWaZw-Wgyu4KYDAwZ_7gNQLULBfuNc04lT7qGJNb9c-JpYwfuEauwOnt56jvp694lNN61gW61gBUKSVd-RzxpN2YeLZMkUtnqGKA8988RtsxyGB9HKkWkeHAbWLC1Kkq5l83OuOkoFyHFhz4eDqU1-MXDD1sT', 'width': 3024}]",ChIJ3QisMKphbGgRs9oZwR_V4AE,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,3.0,-2.6588437,140.7567863,0,0,0,0,0
"9MJC+8H7, Jl.tobati Koteka, Awiyo, holtemp, Kota Jayapura, Papua 99351, Indonesia",PANTE YUBURU,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116260905448982194507"">A Google User</a>'], 'photo_reference': 'AUGGfZm7OFiaHWSNjguNAl259VWyMxyyFV29UHV9Qq8GN--D06ryELzbVrzlp-FG2f4jwxL6M98LT6KFLWbRRnmII-7VYJ9GVpUqO-pG92til_9-JcheoA1K6zxxUsiweNb255De_NIfsBogdXUesqaDUmL4CmOvK129bPG9SGY7UymhANSO', 'width': 2296}]",ChIJ7-lyzaL1bGgRL12811PoAuI,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-2.6192118,140.6714181,0,0,0,0,0
"9PW9+R57, Jl. Jemb. Youtefa, Tobati, Kec. Abepura, Kota Jayapura, Papua, Indonesia",Pante Wisata Hecnuk,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100831508618812592362"">Gok Lian</a>'], 'photo_reference': 'AUGGfZlMRXQqYOHEbP4S2gzzJ0zsYSBU_ZL5ZNpy5scXxivrFPCjbBBZ11Qf8Ckmtr6oyeDtS3y3FQTONpJ_cajOaxDRRdDwJIE-b9MmVzUBzT-Y8khmZX0R4aGSdvfDBUKJfeBeA9j4GGABzjKimLoLbnIyV4fMDWI0DWj__d8upqfr-Hul', 'width': 1200}]",ChIJPzA4UNtfbGgRJsO9wx_6n20,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,3.0,-2.6029535,140.7179064,0,0,1,0,0
"CM59+9H5, Vim, Abepura, Jayapura City, Papua, Indonesia",pantai kayu batu,"[{'height': 4144, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112755649939977899623"">A Google User</a>'], 'photo_reference': 'AUGGfZnyXPdSy7HoS5k3mOKIIfmJZsqPKRXGYGa0RktC820DwLszICtchMl62Noc27CoKURxKdbDpkB7YL8-gTvzJZw4vI00mgq_wQYZxHQym7B80T3zqcKJ3xZe7lmcPxT9eNAECp44n4LlOgD2DzCajz7foEhTozJLLcQpqH1R_vlwRIvT', 'width': 1968}]",ChIJhSHkcan1bGgR7r7QqGG3fhQ,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,1.0,-2.5916025,140.6689995,0,1,0,0,0
"9MW5+5GR, Hedam, Heram, Jayapura City, Papua 99225, Indonesia",Yusup oropa,"[{'height': 1956, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109039141923893865735"">A Google User</a>'], 'photo_reference': 'AUGGfZmmqv-ISwduam1OiV_IiZ94CFl14dFQUGAnBI_m1JvSlDSjiIn2qNEo5lTJfybNoGkHOy9PEml0afBtoK_scSYXCOzPFpPAFCkv8mIlBBnyn3BavUbpPf7gQRRTYQtX0esIlaykaV240IDcQJWhOrjNZOgfCVWkyz-y94YH_e9_NQ8e', 'width': 4128}]",ChIJHz1EF431bGgRCmzT71L93qI,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-2.6045041,140.6587474,0,0,0,0,0
"FP67+QG7, Jl. Soa Siu, Mandala, Kec. Jayapura Utara, Kota Jayapura, Papua, Indonesia",Pantai Dok 2 Jayapura,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112382758283453857211"">Natanael natanael</a>'], 'photo_reference': 'AUGGfZkj0_Hp0o03kHaN35pWmwUtmKwaDpMJkjgcriG9KWnu4LT1NuUnzQUEqnFkzkreCM85UAbQPJ21bBtMzghd5IjnPj2o_7CkhamCEO3sIaQs48iJriAvn_6RKvfPNplj3LMzALb0JqRh1aLtu-xl8M0E-q0pWe79LFEUkREVxkGhZzHU', 'width': 2592}]",ChIJnWcg0QFZbGgRP3FEGeHirBQ,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,203.0,-2.5380875,140.7137905,0,1,0,1,0
"CJJX+5MG, Yabansai, Heram, Jayapura City, Papua 99224, Indonesia",Kamp wolker,"[{'height': 590, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107390175430633883630"">A Google User</a>'], 'photo_reference': 'AUGGfZkjf_Dvfw8rALRpQ653V8Xrq2LVZ_FK7mvLzUr5DdLK3JCHCDcv8tQvSrIVtAX8j3ZfP3wLyWP7hLOuxNrLBZ4kF7GbdJwP3UWUIh5N8ivvys89VIChGJpwW7foswK6DsdahzCGqilBWBe71El3YbBI1x6m1FSsdm54KBjMIQ9aZNnq', 'width': 393}]",ChIJm8DHnpj3bGgRoBJN8mHgU_Y,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,4.0,-2.5695668,140.6492177,0,0,0,0,0
"9QHP+37C Kanpung Holtekamp, Holtekam, Kec. Muara Tami, Kota Jayapura, Papua 99351, Indonesia",Pantai Holtekamp Jayapura,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116377743851883595770"">radityo ngr</a>'], 'photo_reference': 'AUGGfZk0WaN1443QC_TdC5j3ESgTnen4iIrGF55WbmkMuB-JAoM1OsJCp6JCEqBERuFTb_LWQ_EmVwbdMpcTJ-YtaY0oBPm9jh125EcYrAIwcNW8mBJL6nIWHzomOCQk0ktrIBr1We2H0PFLYpht8FT2vdl3r9LF__pgAHZyY2ZmnY3yQMlb', 'width': 4096}]",ChIJ1y65S7RdbGgRpPi7XwiQv6Q,"['tourist_attraction', 'bakery', 'store', 'point_of_interest', 'food', 'establishment']",4.0,295.0,-2.6223032,140.7856506,0,1,0,1,0
"9PW9+FFH, Jl. Pantai Holtekam, Engros, Kec. Muara Tami, Kota Jayapura, Papua, Indonesia",He'cnuk Injros Beach,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110720069100583982906"">A Google User</a>'], 'photo_reference': 'AUGGfZlRS6MYaKimleuXFZS7YgqOR1S_pBCnuK_oDo4GMBKlupZo4O-m3fCaG0HxuMhG6sMeeMjNtZKROS0f65wbm4Lh2SGw0X4irP83atZxpglNrO5MD4q9J6QHA0u4gLyHxyQEYhRtZWsuW49UrT_KJRO4aJZfcWcJKEshZ9rDeUb2qhP-', 'width': 4000}]",ChIJtUOurgpfbGgRUlU8lQW9Bfg,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-2.6038076,140.7187339,0,1,0,0,0
"Bawah Jembatan Merah ( ex. Cafe Tropical, Jalan Enggros, Tobati, Kota Jayapura, Papua 99115, Indonesia",Lapangan basket 3 x 3 Titik Temu Holtekamp,"[{'height': 808, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104437998938966183967"">A Google User</a>'], 'photo_reference': 'AUGGfZm1j-1EJ3INlmnB2R5VsrWfx59MmB3HwYPzb97ZSmndD3GFWqUjpV1dswsxV_upxqku3fHqRf3VEIdEtQjr4lQ22-efuDjCug6pSGTPMwlxkph6IfH9t2M0wUu6bjd-NbkSnO7-JiaHFZp99K7ndViujZNTL53ajYj4Wda38kzbXQtX', 'width': 1080}]",ChIJ31MhOQVfbGgRjnjH7FBRfeo,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-2.5986473,140.7137645,0,0,0,0,0
"9JQ9+WJ9, Yoka, Heram, Jayapura City, Papua 99351, Indonesia",Obole Khouw,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112307276071335590247"">Rito Juwa</a>'], 'photo_reference': 'AUGGfZnXzSXJHIRXopdD_It2UwGFnUV-3YfDhbQi6WpNDHb43skeBxwU5rcg0hccf_Ps0kZHupKQhjGpRjXKaaatMjTUT5ii8ithtI4RzMp1AeXTuwS2SlU6gav_eVpX6_guApfTd_5vx_HBeWk61ObachQqwNElD65tBjYZfnyb2Tz-uQ6l', 'width': 4032}]",ChIJ2xMER4b1bGgRRXXQz4PMeX4,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-2.6102073,140.6191186,0,0,0,0,0
"CP44+5CF, Tobati, Jayapura City, Papua, Indonesia",Metu Debi,"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106139422557220940575"">A Google User</a>'], 'photo_reference': 'AUGGfZmq-d1K8pDbiwycRwJj6TsLRkrahRLK4imcABFPARUb42C4AtENaK_vCQj4rJOJVnMTh8YzYgDecVULcEvGppvAXggFmZmaWkjPHx0dwynsfP9dQXkPz_0kAnJ-QNJNtlS9KoVD7NwZopI2ab84g2iWm2LibD-Sa8P93rxRBdvtlyM_', 'width': 1705}]",ChIJo_OG_qpfbGgR2IoCcDxLTmM,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-2.5945591,140.7060517,0,0,0,0,0
"9JVH+PP5, Yoka, Heram, Jayapura City, Papua 99351, Indonesia",Makhale Foiu,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112217223317470678683"">A Google User</a>'], 'photo_reference': 'AUGGfZlRFzJdhie_FQXSluG5RUPcM2HogCoWasOjSqqrDXx8mhmzbi-2pQH8mmd3nWdD0wAy5HKhO012KkLk6ulcrwMOsikLjwHGm6_mJWyGzyltFy3O10oHOy0BYvzIudy-EJpJo2bsr--STILmJXu2zPCwJj25lNooijbDVYMKxS6TqXiD', 'width': 4000}]",ChIJKby9t2n1bGgRmOTdARXjHrE,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-2.6057484,140.6293469,0,0,0,0,0
"Jl. Buper Waena No.2, Kp. Waena, Kec. Heram, Kota Jayapura, Papua, Indonesia",Bukit Bintang,,ChIJTWkPp0j1bGgRsJqzNQo6kTM,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-2.5872591,140.6246684,0,1,0,0,0
"CP95+XQV, Pantai, Hamadi, Distrik Jayapura Selatan, Kota Jayapura, Papua, Indonesia",Pantai HAMADI,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113548244429748844523"">A Google User</a>'], 'photo_reference': 'AUGGfZm-ehl8dXSxC0j4cPfWbyBS247rzOmwzoSUuUfdVgNgsN6NCc7gvqcdLcSWcw3VvAR6VYH1cQZZwRHlsl8WX7k1tIH0jP1Q6rcCvFoAKgxZKFNYK0qlud3fAcdPOcVN7I1s91m1t0yaa-_85aecm7QiR-op1CwTU7FiesDXKdyujsEc', 'width': 1080}]",ChIJN1B70J1ZbGgROj7BiV8ae2g,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-2.5800058,140.7094363,0,1,0,0,0
"8RWG+9X, Central Koya, Muara Tami, Jayapura City, Papua, Indonesia",DEN ISNIISIN(Bangkai Pesawat Koya,,ChIJx-UGzi1nbGgRNIt_DUM_LVI,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-2.6540129,140.8274471,0,0,0,0,0
"9Q8G+4Q8, Jl. Hanurata Holtekamp, Holtekam, Kec. Muara Tami, Kota Jayapura, Papua 99351, Indonesia",Pantai Wisata Paloong,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111061530507459614425"">Rizaldy Ardhiansyah</a>'], 'photo_reference': 'AUGGfZmNdL2W-DgDmJYQmt5ScuYSUlFTDdLq8RolQiql-wYkZXKvQXRTWLEDUEvqxYZlCRj2P3MjzANxF_Lfv9EcUOrYbN_hfmSyOmZYwFDm4vj6SoXRUZTzEFoD2mCoh9JsoqW0r6oUpaqG2y9Z8LFtbvCSD5J93N-5ym63V1c3tmolJNT7', 'width': 1280}]",ChIJacJOD0FdbGgRYhFx5k7bzlM,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-2.6347004,140.7769381,0,1,1,0,0
"9QVM+G6R, Unnamed Road, Holtekam, Kec. Muara Tami, Kota Jayapura, Papua 99351, Indonesia",Pantai Pasir II Holtekamp,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109657644604519196959"">ASDI NARAM</a>'], 'photo_reference': 'AUGGfZlpln1qNEkJ_-Xi_matOxgCP-SeSbfcGKoi2mmGaYeXL0qwm_9xBLQrgLC9AYm0RNg8nMiZ1rTa8WUoozIbACm59s2MRSyvQ2Tzd24fk8B7zyMcSflzY61f6ri13dHiLPvWT8y1tZkgTrzTlisJ_fAK4JS21J9i8V2nEmN7ENkd4yA', 'width': 4000}]",ChIJIQmCFW9dbGgRku75DVhRNqs,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,126.0,-2.606146,140.7830203,0,1,0,0,0
"9RW2+FQ2, Unnamed Road, Holtekam, Kec. Muara Tami, Kota Jayapura, Papua 99351, Indonesia",Skow Yambe Beach,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102442361357721294418"">Misol Pekei</a>'], 'photo_reference': 'AUGGfZnLSYmdE3iI8KCFlIDP0hoVz1Zmt78hEXI5yHWqMgbtUzVVXzCysVMTwGr2S5zkYatq0u1Fj6SfL3vjP_GsoBpBD4luno3oFUr31JTiUYxfxCzHyDjBvD_wsD4oHl5OFzdzowLL-qg0SvOdHNgAVwDJh2R_r3VmZqcQdULYKmkL356Y', 'width': 2592}]",ChIJq_C6x79dbGgRXsB9UT5Z2GM,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,12.0,-2.6038584,140.801893,0,1,0,0,0
"9JJ8+QV, Itakiwa, Sentani Timur, Jayapura Regency, Papua, Indonesia","MELLEY, Kampung Yoka Heram","[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111529201370517477929"">A Google User</a>'], 'photo_reference': 'AUGGfZn-8S5Jfe7VkAqXcFYg-_DZqi99kZpY_FkCHGRPobrkAdWWi8JDpIA6ScpvIBrWq1qhACgVQZp4R38vxL-uX20UTV4KhY0mvJtgO1VjnFHQDtSLuT1Z00dnuYHrZT6wyKy88BVeCB5LmXSoQP_odK7AaroK1ImkYJzDvp_EW9A3aGXG', 'width': 4160}]",ChIJUxZInjr1bGgRd8Vt5pn3hgI,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-2.6180339,140.6172477,0,0,0,0,0
