formatted_address,name,photos,place_id,types,rating,user_ratings_total,lat,lng
"84C2+5G3, Makamenggit, Nggaha Oriangu, East Sumba Regency, East Nusa Tenggara, Indonesia",Bukit Wairinding,"[{'height': 2256, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109568910272190425775"">Imran Putra Sasak</a>'], 'photo_reference': 'AUGGfZkUEhCVpktwnskXpnIQTK_WwFqTHuVWom1a67zpBskYVmPEPL75S7wITH7pQ98P8r-n2zXk-6YET1gSOJKdQT0n4u0xOQobQgKfkkjA-JqZEfa83ttHuh3TgGo0QB2LyK34DP6Yo8F4vuREsYyGEjrc9N2vUBXqazj_7Wjj06nwads6', 'width': 4000}]",ChIJoQDLNVh7SywREGvQ3at918U,"['tourist_attraction', 'point_of_interest', 'establishment']",4.8,96.0,-9.679601,120.1013109
"G47W+GHM, Unnamed Road, Nusa Tenggara Tim., Hamba Praing, Kec. Kanatang, Kabupaten Sumba Timur, Nusa Tenggara Tim., Indonesia",Puru Kambera,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109481776964561866856"">Misbah Asror</a>'], 'photo_reference': 'AUGGfZk1WZNQiiL3k3lkGeNFvRTnuQ5FH7Tmx1nAgjHCzkxpOuQ2omvDpp9rqM4amTSlf32R2Dd3SvVv58AlezwkuvIdSl4ELPK8YcGycmeRCTcXHk1n8L7VYZqE6UqF0sF9xROXeQjhT4cPoSNU3BreG14FCL0JP-JTc6nfqRbG107wxeBU', 'width': 6000}]",ChIJPVxGRJ1fSywRIGnQM3mRbV4,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,192.0,-9.4861538,120.146426
"Ndapayami, Kanatang, East Sumba Regency, East Nusa Tenggara, Indonesia",Bukit Ndapayami,"[{'height': 2084, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102606735857061051019"">A Google User</a>'], 'photo_reference': 'AUGGfZlqUgby9bb98RPbOJwIaycGzoJHLP38F5d6aTIx4lauDrO8aKomgDI8295amqwAqXBc7h_TwncD0YSSMW5D-ehEf3ogHPwqUDGwst8Wx1oTiSPwcLYlzheII0MOvMhuCxT0IRlyydYjy0K9SYBinuN80oKseiqm3BM8mq7HQvZyZwig', 'width': 4624}]",ChIJhZurTYpjSywRraLwkmlNjE8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.8,46.0,-9.6396038,120.1255896
"G48P+GPM, Hamba Praing, Kanatang, East Sumba Regency, East Nusa Tenggara, Indonesia",Pantai Puru Kambera,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116226470436266845440"">Wahid A Fauzi</a>'], 'photo_reference': 'AUGGfZlMV2fN0QQty1cNyAGVTNJPbEEqCrn-My2-JUlz_XcOlgyVcjL92EvQIFnGeOjNGQDUWFwqtuEO0m-3gNfmpT-EYjRgSOgA14eYrmy5yigO9EbqROUc1actFtb58lwoW0jiLLsTRr8qC_20OkOyydt6Td4RpXWDI6FzMx3QAPI2Qwo9', 'width': 4032}]",ChIJ-6Lv2HRfSywRxTqYw7zjUC4,"['tourist_attraction', 'lodging', 'point_of_interest', 'establishment']",4.7,191.0,-9.483654,120.136791
"84GF+FM7, Pambotanjara, Waingapu City, East Sumba Regency, East Nusa Tenggara, Indonesia",Danau Wairinding,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100567717211301118841"">LKBH Sarnelli</a>'], 'photo_reference': 'AUGGfZm8LlvCpT4q1Q1Mx37T_2m5RgM1lo-fg8ChIQ6PErS2-HzbqpYeQCtsE2-ZXPg7qN8a3jJ7ZCQeahGotAJrB_wKB5xezVJUN0ydjPAdszdWa-SVPi-k12-zF2R1PijqsZV1ZZZ2XFVPD3i9n2h2w0-7Ksrib56CzJHg09cIMD8lFyBt', 'width': 4160}]",ChIJYyblVI5jSywRlCPS9doFJ3M,"['tourist_attraction', 'point_of_interest', 'establishment']",2.3,3.0,-9.6738416,120.1241593
"JXF6+894, Unnamed Road, Wunga, Kec. Haharu, Kabupaten Sumba Timur, Nusa Tenggara Tim., Indonesia",Desa Wunga,,ChIJO4SsfEhPSywREbPtHpRYrvc,"['lodging', 'point_of_interest', 'establishment']",5.0,2.0,-9.3767398,119.9609488
"CV7H+CH, Rakawatu, Lewa, East Sumba Regency, East Nusa Tenggara, Indonesia",Kampung Palahonang,,ChIJL1eIOwBrSywREEGsRtJaWJk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,-9.586492999999999,119.8788811
"XFX2+XCQ, Kambata Bundung, Kahaungu Eti, East Sumba Regency, East Nusa Tenggara, Indonesia",Air Terjun Kalilang,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102895128754174744553"">Ivan Ama</a>'], 'photo_reference': 'AUGGfZmUPhUtnVuGKzagR9xK6IxObwVc0ScIgGUdGS99Tt_WN_Pwm-bniIENgVRyOPhFs9uqiP3H4ri7Y5In3VT8zQlLyx2PxWfza_ND2DFWGR7Nxs6QoXA0pv7u4FFnQts49ReJs-sQaPL2v00v1TsazsWmjILLJRG-Pa5IfyB7qt8lRZST', 'width': 4160}]",ChIJyRz6shtpTCwRNSfue1-Rr3g,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,17.0,-10.0000264,120.4511049
"3FR8+HJ8, Kamanggih, Kahaungu Eti, East Sumba Regency, East Nusa Tenggara, Indonesia",kolam Love,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111341358670999663424"">A Google User</a>'], 'photo_reference': 'AUGGfZnbXo8KUaMYhvCTiQZAxIQX33grlc9y5a1yAuWxYrNbANC7VFkOmg0YXWWmajaftME_VFMAKGPeaizg3kQfdjR8sqxd26a5kDUBETOgyFBFrBGprifdYJpoqXH5JsU2x0WQsPgXVhZQzWQzOacdsY3M84gP6FIlnG8OP3zqXYTQCLwa', 'width': 4160}]",ChIJM4dETatnTCwRn5B206oZhGE,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-9.908587599999999,120.4665852
"Lai Mbonga, Kahaungu Eti, East Sumba Regency, East Nusa Tenggara, Indonesia",Mata air Lakokur Panggadu,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105541872254159347719"">A Google User</a>'], 'photo_reference': 'AUGGfZk_qmHjbBdWhzDprmCKe0p3DlpesbMp1gKDmQwQ43KH651NskM3IB8PeNMzcjaSuX7UigYRv_EQqXTUEINVixSaIbOV1JwU_DN8jTDCiVauwfFXve0538n8NhHw5TG5dP6fb-Xzo8dpDa69vdkSYgskTxHFl472-InIiMiG3qA4cN39', 'width': 4000}]",ChIJJaspcB1jTCwRC9HXIScsRfA,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",5.0,1.0,-9.8760985,120.4277998
"2C53+HM7, Mau Ramba, Kahaungu Eti, East Sumba Regency, East Nusa Tenggara, Indonesia",Air Terjun Hobba Rina,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118020519400841088364"">Subianto Waingapu</a>'], 'photo_reference': 'AUGGfZka_QRJ5dCNXTuiDhgXVVEAYcBCJw8qGsG7vSOGWYYg-mGu4Ss218vN7yPnwc7AST_mWy9ka4uluI5Vor2eFDQyGxZSUOLhBsFVkddzZbgctw-nqnGpfmNLLt9CO4CEJ1cNhBwJyme6oJDZ_qJY0aGxG35K-TYlGIzVuVhw7DGVaF_K', 'width': 3264}]",ChIJybn0oUlvTCwRGnQbUzFu1a0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,2.0,-9.9910769,120.4041826
"4G48+GHJ, Kataka, Kahaungu Eti, East Sumba Regency, East Nusa Tenggara, Indonesia",Kecamatan kahaungu eti,,ChIJ13NU2IVnTCwRtefwgRxjCyQ,"['park', 'point_of_interest', 'establishment']",0.0,0.0,-9.893670499999999,120.5163949
"289V+WC7, Katiku Luku, Matawai La Pawu, East Sumba Regency, East Nusa Tenggara, Indonesia",Air terjun Haladu Kudu,,ChIJW5AHHgBxTCwRl2TNkTdkak8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,-9.9802103,120.3435506
"X8JW+872, Kananggar, Paberiwai, East Sumba Regency, East Nusa Tenggara, Indonesia",Air Terjun Kalikupandi,"[{'height': 1932, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118020519400841088364"">Subianto Waingapu</a>'], 'photo_reference': 'AUGGfZl7Q65URfkkwKRS7Y_UZOpyxFYHnbw5heD1Puww2L7EacL8S5qureuSPNUW2__tqAeBVKW00_gE-nduvgOQ0m5hO2M1MoN0wETxEjSofHYrqeBu6fzPf_m_SlX9iF8ytE_cC6Q9jOwVkI_ORt97F9W542f6RFl0u-l2RpWVKwnq5RxH', 'width': 3264}]",ChIJbf_FMdVvTCwRGSXXO2kL-_g,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,2.0,-10.019226,120.345646
"5HHV+FQ, Patawang, Umalulu, East Sumba Regency, East Nusa Tenggara, Indonesia",Savana matawai,,ChIJTzVrWwBfTCwRGPhGojP2lEU,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,-9.8212896,120.5944465
"8G73+CRQ, Palakahembi, Pandawai, East Sumba Regency, East Nusa Tenggara, Indonesia",Wisata Pantai Palakahembi,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113471820836268647380"">Diana D</a>'], 'photo_reference': 'AUGGfZkqPK2XpuB2x_9r3sA20al8_l1OSPt7ATjBN2C5eM_tZzj6BzdtdDeX4liq2ZpYhfCkruH0iYmJsoAm716B4lNodgKHSfwPRU_LnFYoeAMYBbd8eKMYapD01QoJdVmKQ9A96aPuhbpPdKE1EohUCt0RkLkZYqIFpBME0_YjHRVwy2Ld', 'width': 3024}]",ChIJKS7qZLmNTCwRibHHsP5LtfE,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-9.6864065,120.50462
"7FQQ+FV, Palakahembi, Pandawai, East Sumba Regency, East Nusa Tenggara, Indonesia",Bendungan palakahembi,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112328958774492090330"">musman suharto</a>'], 'photo_reference': 'AUGGfZnkiHFBdvuBdlFANmkmcuH6tvDSWcpbQgYhu0vioS_LaPc3fRZ_VIdf7AGqUzYeJ12c-J2JArCFbKtFnzC3G9OsCLx4IDUqtjcGQ5WJB9MvTjYkutFEKFiZ5xnc_lj7i3eBFvYxPUmWc9qB8RtDsS-BlklrZ8bwpT6xjarLpQvzvi2N', 'width': 4000}]",ChIJVTpS5DWNTCwREF2t69E73zc,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,1.0,-9.7113046,120.4896318
"7HGH+34, Wanga, East Sumba Regency, East Nusa Tenggara, Indonesia",Muara enses,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112328958774492090330"">musman suharto</a>'], 'photo_reference': 'AUGGfZkDDYMCJxEV8Jj0IjrSCrnGsXUbKmEx-CWnjGCVM_CtF3Zt4uh6OxIxtoiZf3vbnnqwg-KYX-YjfGbC65zIfyWKmnlT9Mh4kh7D299wty4VXe7B4fK_i7cIlZ3fV9nnXFigdZ1Rv9AnJZCkxtXRq08Au3MXjaurltJuztaDhr_5XgYh', 'width': 1920}]",ChIJPbJgXYT1TCwRGN3uyZOTWIk,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,1.0,-9.724801099999999,120.5777932
"5J2W+4XG, Matawai Atu, Umalulu, East Sumba Regency, East Nusa Tenggara, Indonesia",Marapu Kana,,ChIJN0KqliFZTCwRUppONZ4k-o8,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-9.8496761,120.6474406
"X8PQ+PFH, Prai Bokul, Matawai La Pawu, East Sumba Regency, East Nusa Tenggara, Indonesia",Air Terjun Nara,"[{'height': 4656, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102955388172419510999"">Fauzan Nuri</a>'], 'photo_reference': 'AUGGfZnRTpgvK0zqEcgGYD2tjEciiW-RDCvd43JkqNsfZtxgDcXOhFRmFEOQYb_m2JG0bdzES4_jglaDPxu7nmCrKKbwS4FP7-Go_Eq1HxBe4vprlgkN0Wlv1pUmycYVUStcesNe83azx7mJvcpYQNAOMbSYDPJy3a9TltfGrhekA-U06Sb6', 'width': 3492}]",ChIJ34GQJilwTCwReg1gGV3q7yk,"['tourist_attraction', 'point_of_interest', 'establishment']",4.1,7.0,-10.0131785,120.3387434
"8G5X+C8, Kadumbul, Pandawai, East Sumba Regency, East Nusa Tenggara, Indonesia",Muara kecik,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112328958774492090330"">musman suharto</a>'], 'photo_reference': 'AUGGfZlcekZzsJeDWcCGFQWKfhiuZ_Ik72ehqCYxB4C7GP84sanDCduLO1PEvvgw8MHfhTCFOmxoVWevbwC3ovF1hk3FUi6Y7XaBkn-Wte2o5Dy3Z8EFpC9t-OJ7XlDmtTKb2zdyLZTkEvzYMKxHZVlM3-zvdv3QDnvk0mJQNCSbc9Ht_QQP', 'width': 4000}]",ChIJM8Dy_wHzTCwRcZ67ICfV5G0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,1.0,-9.691437500000001,120.5483125
"8G5H+PR, Kadumbul, Pandawai, East Sumba Regency, East Nusa Tenggara, Indonesia",Pantai maujawa,"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116865045232054634611"">hansi Maron</a>'], 'photo_reference': 'AUGGfZnAU5Tzz_1zCts7bwhY6g-tNSwhF5XxbCCow2bPt-dIfhDx2Ohc6XS2EUVNFhZFEivUlsQNJgw4dyraNInAvt_PYW7xTVFAkmGP1XQvzGEaj_U-LS9-Inmfx-ZWwZdMZMPpJQyD7deqVCGimKxWX8XFe7Y_G66XQoFkYnf4bZgMJfzC', 'width': 5472}]",ChIJPTHi8UTzTCwRpR4Jcmu_PP8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.6,29.0,-9.6907354,120.5296232
"X94W+XXH, Lai Taku, Paberiwai, East Sumba Regency, East Nusa Tenggara, Indonesia",Air Terjun Hirumanu,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102944266293601832678"">Hirlan Wijianto</a>'], 'photo_reference': 'AUGGfZnMzMZ28TIpmv6bXs6bJlZjE1I4maTQFO72v3jixq-TQ8Alg4E6unsL1FxUvQxQd4kg2nqGRnfDEWRh0q-vM7hUI21a6CBJkzZz89Ap5UYgeiRvfnSAcFKrJCyNcMhlAlW2obQgD2pLRmBEAa2aarc4SbHfCsw-iluykFw-VTvqsIvk', 'width': 4128}]",ChIJfe6UEY9uTCwRCIfexu6uyls,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,32.0,-10.0425711,120.3974915
"8G7P+2QC, Kadumbul, Umalulu, East Sumba Regency, East Nusa Tenggara, Indonesia",Kadumbul Beach,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112066406446181438656"">fathonikudo</a>'], 'photo_reference': 'AUGGfZlA0uKdakuDcNfTleHnlI2FX9Qfg6LA0lKtEo5cVZnXmO5VP3Pq_rVV46T3QkPziUzDU1Q2h3Y82ltIWcpr7bINei9__Scpq0PNVmlQRUm2DUkXfxrUvq84z7_5kLlczjDtp-87tVSIDKVcv69h56xckOKH6QMrshxyA8vaZdg-o7bh', 'width': 4160}]",ChIJnxQ9FQfzTCwRM-KzNr6p1g0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.8,5.0,-9.687439699999999,120.536901
"4J8Q+4R, Mutunggeding, Umalulu, East Sumba Regency, East Nusa Tenggara, Indonesia",Mata air Kandara,,ChIJIYyPHlhbTCwRYvs0-eGsbJ8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,-9.8846361,120.6395659
"8FH5+3GM Spot pancing, Palakahembi, Kec. Pandawai, Kabupaten Sumba Timur, Nusa Tenggara Tim., Indonesia",Walakiri....spot pancing,,ChIJeSAWcieNTCwR_3rg4bSMrus,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,-9.6722848,120.4588059
"4J7J+W5, Lairuru, Umalulu, East Sumba Regency, East Nusa Tenggara, Indonesia",Padang Apu Nguna,,ChIJKVu6VaZbTCwROH26bLmuuYg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,-9.8851848,120.6304796
"28J5+RV4, Katiku Luku, Matawai La Pawu, East Sumba Regency, East Nusa Tenggara, Indonesia",Kampung Kaninu Mbaru,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103071745835317771114"">jerry Lenggit</a>'], 'photo_reference': 'AUGGfZno1WWQA7HTpFgwttbcOxTbKkDiu3KGuyH9gBieW5GeCZcsCeuiwTBf0HLGJxzZ8UQXgXHHOhifELVIC3FqkayyGhSgqfCA6LnkcH9-fwmirjePg1GmIVxU43VOEpsIno3393tBl29l9px-sIkuWwH_CLfNg8tOM4mGJpSMsYvdiEx9', 'width': 4080}]",ChIJrZ3ZaaN7TCwR48FRqIfpkPE,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-9.9679878,120.3097183
"384G+PX7, Unnamed Road, Katiku Luku, Kec. Matawai La Pawu, Kabupaten Sumba Timur, Nusa Tenggara Tim., Indonesia",Bukit Lai Muda Piarakuku,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107037874833209889695"">A Google User</a>'], 'photo_reference': 'AUGGfZmPB94nzYChYE9OFSV47z3Fv5U_6mj8DovTRW58ggHlbdlCkcB_tXtS9r4UPivpyXtz3oY1h6KZ_zCdHxalZri6NtyB41--3oiN_CRRmeQfN1HX6FG8tyt5tlYDHIe5SYIjVWhMmdsLQ5Crk7ThPnki-9g3OnVzCHSEUXmCrOP5gJFp', 'width': 4928}]",ChIJkRLNtYF7TCwRZydFMb-9TeA,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,4.0,-9.9432022,120.3274121
"48FF+7C, Katiku Luku, Matawai La Pawu, East Sumba Regency, East Nusa Tenggara, Indonesia",View Point Suka Traveling Indonesia,,ChIJ084aPh99TCwRXXv4abAmlrY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,-9.876788800000002,120.3235584
"48FC+2W6, Katiku Luku, Matawai La Pawu, East Sumba Regency, East Nusa Tenggara, Indonesia",Hiliwuku Hils,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105956220432533465198"">Trisia Sinta Uli</a>'], 'photo_reference': 'AUGGfZnfMSXK-w0lIY2awDoYByvGMersi-Gcglm5tVItpD6Y7C63JMCehreOLUubui2uXFkjS0BkXAXuFliMACj7d_4mfdmoW4Z1QmSnp-jF-kUmP29TyvlYZyxFiPG4hto3nt5JikzcQ4OwWtqx72sL8fpeva6q9wb_2MSg6C1Mx2FPO8Rb', 'width': 4032}]",ChIJ68-MSXR9TCwRH3Nl4ITaTDA,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",4.8,250.0,-9.877458299999999,120.3222556
"WCX6+CX, Lai Taku, Paberiwai, East Sumba Regency, East Nusa Tenggara, Indonesia",Air Terjun Lukuhua,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106651655817458169206"">Achmad Fitoyo</a>'], 'photo_reference': 'AUGGfZnElur01aNw2po3eDEtrpQ9cgqtVRgmbAl0-v9TCqwQju-Ro--1VsxOwfHBetqpDlFZtg1YUF9NrAswyGVXwLA4GpjKNGoJ_FXNWWVWSLePo3B4j6jfyem1QZhd1NiHRrCbE3Dr8iOLWP9TzpHexCtmokXqP2ICgNObOYNat3xnocc6', 'width': 1600}]",ChIJyw1BX3lvTCwRPtNpan22Hco,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-10.0514841,120.4124351
