formatted_address,name,photos,place_id,types,rating,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"GP9M+W8C, Sampur Toba, Harian, Samosir Regency, North Sumatra 22393, Indonesia",Bukit Indah Sitalmak Talmak Sihotang,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106671311802801519563"">Ojak Sihotang</a>'], 'photo_reference': 'AUGGfZnDpHo4D3xFloantpekI9RWMqRD-tp8h6wAFicDXGW_zw5xuyCWjIB3wlztUz88LQcTpTPxN3VOvIydpAvrbUWET7i3RDnUDkNyA9VzA3YHtbnKdgDL6rlmveIfmqhFJocx4d369U5m03Ff8suySS65z8y_tVHLuDLa_3hICGOtazpY', 'width': 3120}]",ChIJUee6WK7bMTARYKfN0CMbSHs,"['tourist_attraction', 'point_of_interest', 'establishment']",4.6,21.0,2.5198137,98.7332695,0,1,0,0,0
"HM2C+6WF, Turpuk Sihotang, Harian, Samosir Regency, North Sumatra 22396, Indonesia",Patung Yesus Tertinggi di Dunia,"[{'height': 2288, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113237683188121449432"">Rudi Sitorus</a>'], 'photo_reference': 'AUGGfZmfdbi06CfbQDjtGmJzcoG6_XjVVcpZYp7alY2-o9PJMC1DQXqFNKnmZGYrEkkVv4Q_NsZ_8pC13hTQYc6vsIRM84cPlIWivQURZyYSaLnN98KIiWTrG7ZXpp6OtxvF7Ty3psJX51SeIG2D8NSTivNXTPZ3p7U1x6gLKNuP1ofRhxE3', 'width': 4080}]",ChIJQ5tI8j7bMTARUqbn72kGI-Q,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,10.0,2.550543,98.672019,1,0,0,0,0
"GMJ3+24, Partungko Naginjang, Harian, Samosir Regency, North Sumatra 22391, Indonesia",Toga raja,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112820750004740432553"">Fendy Guan</a>'], 'photo_reference': 'AUGGfZnUkyZqSVG5cIq82Y_YgIr3kaRHs9lKTMeqRgVxFmyE5XcmXfMOc-OrWAfCMyC5W75SgOHvoyUOUyE95EbMSzQG3S1v6UkZcXu9aTl5Bo7OBYMVJtS2NlBpMlclW0apT4qT7TzGeT4mGQI5g2JViVh2VuH6WuRRPURSs10u7H19aKPp', 'width': 1600}]",ChIJc-buRpTRMTARDILHIafRBNs,"['tourist_attraction', 'point_of_interest', 'establishment']",4.8,120.0,2.527679500000001,98.6521425,0,0,0,0,0
"GJQV+5X2, Turpuk Malau, Harian, Samosir Regency, North Sumatra 22396, Indonesia",Wisata alam Efrata,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117255325609048941948"">Edward Har</a>'], 'photo_reference': 'AUGGfZnNmfVWteZX7Kfxrs91BOsA8swhdFIgRdwHuGSTEbfk5LOQFuKNmbLxJd-jIcvOMoLkxjvbCSkYiSSeCajfTMQHpisRtbi9eR7ZrnMhMtjOmQQIl-8fE_L5AdnO6t4FZQuBtfe_-Jlpr4lPb7Q_YVf5h4X_bhxrGsUk-QCX0w_t1thV', 'width': 4032}]",ChIJy9FJkzDRMTARjUX2gL3NOXg,"['tourist_attraction', 'point_of_interest', 'establishment']",4.2,11.0,2.5378818,98.6449025,0,0,1,0,0
"FPJ8+C6P, Tamba Dolok, Sitio-Tio, Samosir Regency, North Sumatra 22391, Indonesia",Batu Maroppa,"[{'height': 3888, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115088376854132788510"">Johnny Siahaan</a>'], 'photo_reference': 'AUGGfZngMG_Y6M8yVie2wAxnQOq4oESQxC0nIkDsiqaQMqYuwYVEOKOjw9AL04mTG4g6-cxHwnzRFYY31xa_JiT2wgPwSOblUaiCAxcdGTExv4m5Ff-YwQspKF1-5dnZxehFD85ztO4mlsZPiATv5NUMcBYnQtECxfJwuygnye_QYMn4HiHx', 'width': 5184}]",ChIJtf6JhybZMTARO-A8z-c-_ck,"['tourist_attraction', 'point_of_interest', 'establishment']",4.6,32.0,2.4810926,98.7155708,0,0,0,0,0
"HJHX+F2X, Aek Sipitudai, Sianjur Mula Mula, Samosir Regency, North Sumatra 22396, Indonesia",Pemandian Aek Sipitu Dai | ᯇᯒᯪᯑᯪᯀᯉ᯲ ᯀᯀᯩᯂ᯲ ᯘᯪᯇᯪᯖᯮ ᯑᯤ,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108547374340806533473"">Sihol Simbolon</a>'], 'photo_reference': 'AUGGfZlYsg2c98om0lqxO35_5-miv8gXXkkAPWR8w4DWuqEMf9v0TkosGtkzBYIBjox9npS_PfyebIFc28iQYHWMxy8OH_3EoAoY7Owv2qMVH9hrSmy9OeUrvnkZA31q-RoSLxGeujPpEtTaJ-4uy8tf2ukNJZX4hetml2ljPF5BdHV7WUjq', 'width': 4608}]",ChIJcbtCbRDQMTARkmTo7DHjTV8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,390.0,2.5787301,98.6476008,0,0,0,0,0
"Ronggur Nihuta, Samosir Regency, North Sumatra, Indonesia",Cottage Aek Tawar Sari,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111153681462622936844"">A Google User</a>'], 'photo_reference': 'AUGGfZlfV9T1C1v1sbTT2eDi050ApYx8bxnkT_ioVJnuVOLzK8Si4Drj5KtJ3-45cbAzEVCqXWgLEDUZXy3xSfL5qxzd2Y2Sj0m-G_vHodAjv_IUXZoqzafEJUhNEfCMUukdEJB8e-rkilSimdY5VB-eR2EiKPCBHy8S3mjsP9xe73L28h8b', 'width': 4000}]",ChIJsTpmJC3dMTARRqyWAc8G8lE,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,15.0,2.5882516,98.7813773,0,0,0,0,0
"HJRJ+Q7R, Sarimarrihit, Sianjur Mula Mula, Samosir Regency, North Sumatra 22396, Indonesia",Sopo Guru Tatea Bulan,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111353279508831595116"">Rain Halawa</a>'], 'photo_reference': 'AUGGfZm5L3eD8kRp5O85r6E7kOb0lSEjXLW8M26YQ9VPA7aTyYqYmINPdA1J5tpt5tR6c2mzecyuQHzZdx-9lRc-3VsrNDdmT_0LlueUERJPl68bz2OE2ulkBkLeAGestiXUSYYBChCK1yC-L7Ygx0eGklPpmNwONza18l_ToqGTM5OHNK4X', 'width': 4032}]",ChIJ68LyHNnPMTAR6B1swcst4Aw,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,364.0,2.5919956,98.630633,0,0,0,0,0
"GJ6W+99H, Partungko Naginjang, Harian, Samosir Regency, North Sumatra, Indonesia",Desa Wisata Partungko Naginjang (Toga Raja),"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109554163721834487526"">Yui san</a>'], 'photo_reference': 'AUGGfZk4XzEc21xzbQIG6vdTzVkXK_jpGpdLCZpspu1b8f7EJBOi5tq_IKud9eX8ACNtUb8IzKNsDIXr7-xzPS0ZbFxo8Tcok8Kz2vEZDmK3EEleSHpV2qA_p6Mwbw4uPzwmvOTDxP02G2xUZ6qo_AZD-dZv9CyvqucoYtWsnVqPEpTkP4wp', 'width': 4000}]",ChIJt8LVfobRMTARs5EXEpBTuCo,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,3.0,2.5109323,98.645983,0,0,1,0,0
"GMJW+5PJ, Dolok Raja, Harian, Samosir Regency, North Sumatra, Indonesia",Kenegerian Sihotang,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105820469887060785474"">A Google User</a>'], 'photo_reference': 'AUGGfZmQ5TT1vAbnHypMyQnR7LqKJ4Sp3n8U68Oj_Jm93e-hHARq9k52NcWQvIjeKm8XxQAb7mllJHAWIKVnZryTSu-ybBhfLWtV2EL3PVWoioU302_bGUlAJeScMd0jscxuNfTfZcHwwAvAIr_Pmvj0a_6XsJNrCtZKTba_C3g0IXvWAuvR', 'width': 1952}]",ChIJGf3R-8LbMTARE5TjSvChmn8,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,2.0,2.5324373,98.6963385,0,0,0,0,0
"Hariara Pohan, Harian, Samosir Regency, North Sumatra, Indonesia",Lumban sada,"[{'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107060168652333050208"">A Google User</a>'], 'photo_reference': 'AUGGfZmeC7A1J1mTKkqieWz3f2cplkDjNOrA9kL3jlPicaijBfjIeMZ1hs7xJOxzMbZs36NfdHjbhYkHlyqP92GPCJ1N61X_Uuvvxhr-b4l2Imbj8p5u3HQtqVj6rEuCV14mT0SQy-sDU73onc89ZwGMq85JwsudhmYEW9KYbbC7TP7Ray-u', 'width': 4160}]",ChIJu4gBO9LbMTARwjkUEU5gzbQ,"['tourist_attraction', 'point_of_interest', 'establishment']",4.2,5.0,2.5267254,98.7030567,0,0,0,0,0
"HJ3P+XC2, Turpuk Limbong, Harian, Samosir Regency, North Sumatra 22396, Indonesia",Spot Tikungan Tele,,ChIJs4u4PgDRMTARppKa5hsf0Tc,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,2.5548964,98.6360076,0,0,0,0,0
"Boho, Sianjur Mula Mula, Samosir Regency, North Sumatra, Indonesia",Sijukjuk Hill,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101075221521155030822"">Rony D Manurung</a>'], 'photo_reference': 'AUGGfZliaPy2eWqMi7sbQR5yQA48Z5eHtayhcSs5v02U_z22bU3LyHQNXT-Wk8cs9hD8gnMWHOow453QK2JtEp7o6fRJfWkFsWoncIrLu9ldalceoqiRcVYUokeJ3vhsVKh9h70kxqU9eAb1WEGdotJ7TcUbIkyrQeS4MK0mm_l9mTojmjmK', 'width': 5184}]",ChIJe7jMIwfbMTARe3o_3FR4aU8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,12.0,2.5690108,98.6866812,0,1,0,0,0
"GJXQ+H4, Turpuk Limbong, Harian, Samosir Regency, North Sumatra 22396, Indonesia",Jilitos View,"[{'height': 2016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118031099491078366900"">A Google User</a>'], 'photo_reference': 'AUGGfZmsqrO1ZQIWHnIweYH8EoFKgOkiX61ljtKoLaKM9wBNq6UUHH_Z3sgIxV0uGjvYQ1S80R_LRmeWD_-ZUTuEYdyArexAU5TAwLt1k9FPq9a0lxhOTE62lxMNFyHJJjbEB6X08qUbRCplYr6aiYQOmngUYLDFZX1etAUvWLySFxIaFi_G', 'width': 4480}]",ChIJg_naDU_RMTARmnxMGdVGJ28,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,7.0,2.5489622,98.6377561,0,0,0,0,0
"GPFR+4P2, Sigaol Simbolon, Palipi, Samosir Regency, North Sumatra, Indonesia",Kesatriaan Peris Simbolon,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113257624192765815076"">Ali Boi Simbolon</a>'], 'photo_reference': 'AUGGfZlGmKcvyR16g7Qb_hI7KCpwcNdt6tRnLVDopc2hlACz4mVj_xwn4D3l21wgpMbMD7f08Q_sD185a5ERMHCKiGTBzSgJ1I6eEoeB3WLOwhpysD53VmY3Dk9JZP7joj95ABgC5bRO6eVhqwgoxEJOSNXpJj87RCAMeM8UCA7lQnP1o9iF', 'width': 4000}]",ChIJ3bSl2qHbMTAR4j_AIJPAtDA,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,2.522762,98.7417533,0,0,0,0,0
"Jl. Gereja No.Desa, Singkam, Kec. Sianjur Mula Mula, Kabupaten Samosir, Sumatera Utara 22396, Indonesia",KOLAM AJN,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106085671985336200548"">A Google User</a>'], 'photo_reference': 'AUGGfZmhx22M2bXfr_O82-dHzgdl11J_xsJmnend9X5e3wtpPKlJvnmLBOB34XalrtfTWbq-PO5YnzpkbgfYnerTQlmrpBZ4snYpTuoseYixSwF-a3CMdAvx_XAtghUYE17Uqn1ylECcQZpdd3HEzRIBUUbB721AU7tjWND8iYPGS8akcQPW', 'width': 1920}]",ChIJz34YKKnRMTAR7TvI5oJMOWI,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,2.567653,98.626133,0,0,0,0,0
"Turpuk Sihotang, Harian, Samosir Regency, North Sumatra, Indonesia",Togaraja,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105079810260523170533"">Dedis Kartono Sagala</a>'], 'photo_reference': 'AUGGfZl7980rH86bmIO1-h77dn6n7aRFTP02GfdBhV9DRctjnXnQLC3RDucYyPc-u-A3JiZbG9hnp8ZPudu8yJOb1RF-lwEiB5ZvmPlAxGYfJfqwZ40AiCeekadDKUsE58tpDhcPdQzmsoX_A6hs0uwndgKhVp5ZJdvkm94qgAJLcuWo6HY', 'width': 4000}]",ChIJsUiCVezRMTAR8xTMdSuT96s,"['tourist_attraction', 'point_of_interest', 'establishment']",4.9,7.0,2.5316817,98.6585616,0,0,0,0,0
"CQGV+X8C, Sabulan, Sitio-Tio, Samosir Regency, North Sumatra, Indonesia",Bukit Sipatungan,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108572920261228902754"">rico simamora</a>'], 'photo_reference': 'AUGGfZn9oWehE-dwnQhpu5z_QClTMb-LSGZflRU8E_9NWto4wazM4ClqE4ZpgV_CwglhEwxrt7gCu6b3tZqXTjzBLVhyv2pNwh0-7c9WvIHGU3py4NXiXNDe4c9xile3RpNq6BoXGbRJD51kkr8INDU5nwkBQwnpGCiOJVPWnikLyK8oR0gb', 'width': 3264}]",ChIJj2NEHyAhLjARQOY0xQotw-A,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,17.0,2.4274324,98.7932558,1,1,0,0,0
"GPVM+H3R, Rianiate, Pangururan, Samosir Regency, North Sumatra 22392, Indonesia",Pandumpasan,"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113584969878726152128"">Esman Simbolon</a>'], 'photo_reference': 'AUGGfZn455s6Pm_TSzDVid5ztzeltbfNgi1YQ8k3qZbeoKgsYaicoKvzHFark3MxsMLl_HHHeRZ3s1-nejDLCnsqkDarBAxtFlzPURG1AgSqhNRz2D4CNw5kElF72DFSoLr0I-szvaZk3C5ZfIlk3CgjidPVNtJ3_B9i7Mn-RSuBUshce63y', 'width': 1888}]",ChIJ--MjFBfbMTARNhoudZYtx-0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.8,5.0,2.543993,98.7326553,0,0,0,0,0
"GPJM+6F5, Rianiate, Pangururan, Samosir Regency, North Sumatra 22393, Indonesia",Pemandian Air Panas Rianiate,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108796932110403337062"">madin trg</a>'], 'photo_reference': 'AUGGfZkCj5jCBeRCpkHB0XoD6R89cVSa8CT7OympBnG0hg1YLwVbaiTzLVfJnX-OrI_2qe1NFMFwmOo_YiUGqVAHaiiQTQ4L6LwfiAn4Z14mGi1vUrkpFdTszjnG-oQWsfM2Il8w0NuqcjUycXmHKoQeliYNQ50FvITvqeDxcyzaPYE4gBVl', 'width': 4032}]",ChIJCZ8jJZPbMTARX_uS6yFkgSk,"['tourist_attraction', 'point_of_interest', 'establishment']",4.1,144.0,2.5305201,98.7337322,0,0,0,0,0
"HJ2Q+PQJ, Turpuk Limbong, Harian, Samosir Regency, North Sumatra 22396, Indonesia",Rest Area Tele,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102480141751871388209"">Dorlan Simanungkalit</a>'], 'photo_reference': 'AUGGfZmb-VmFbgGOSOKPDEQv6VXKf3V5f1rhzMgnm2pDoD63q0MYotImREqgVO46QwocxCp4PPdUR33f4tD6qvoO5-UCqo_FeqqscZTVpentSSx1U3q38S9YaovUQNAZ8VkMPsTDwoUvPCNvATcTrzItCcgFEo4SAb_Y3dHk73K1uffdr_HM', 'width': 4128}]",ChIJNVIGaGDQMTARb3skOSJ6Oz0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,19.0,2.5518488,98.6394003,0,0,0,0,0
"HM3G+2J8, Sibea bea danau toba, Turpuk Sihotang, Sumatera Utara, Indonesia",Tepian Sibea bea Danau Toba,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109220467883947886421"">harfi se</a>'], 'photo_reference': 'AUGGfZnkugPAIl2Yg25lcUBOmPn7CMrflxSz7JRB29zn6qDDuZ1d1oaDWd69wjRBffe0l5aMTHJANGHu9lv9IrgJ73-F__2eI-gaPiKpd7b9INnFwLDfAHYl_5hPK3cZ0rL1KVW_jOQRj7csfb57BdH0RyFogXhptrPXFD9vaARSLgAdoNko', 'width': 4608}]",ChIJt5jY_RHbMTARPk6B2ZoYS1Q,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,5.0,2.5525471,98.6765894,0,0,0,0,0
"JM3X+GWV, Pardomuan I, Pangururan, Samosir Regency, North Sumatra 22392, Indonesia",Air Mancur Menari Water Front Pangururan,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114092095550130792447"">A Google User</a>'], 'photo_reference': 'AUGGfZnCgT1x_BtOtCyoGDV8BfB3ESzqBM-nBHGGmdHi7oBe-lNyLp8j-Mk0_y5J4NoCiw58JewwQ0aBdqUQ22HOdCTZ34Ma4X-xHrekFFCGVToGIzD2FTWc3LIxO6fdGMosoVzWwYHZOuYC1w4VZeFofIQJNJ52GcCeT2fzMHAM7SzadkT-', 'width': 2252}]",ChIJ76aWSwDFMTARum2tol7wuG0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,187.0,2.6038544,98.6997962,0,0,0,0,0
"HPGP+F86, desa, Hutaginjang, Kec. Ronggur Nihuta, Kabupaten Samosir, Sumatera Utara 22392, Indonesia",Huta Ginjang,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109540425249420314547"">A Google User</a>'], 'photo_reference': 'AUGGfZlAGnJTBf7_ra3QdxMF34Phor_5SZ2Xuz3apw22tDi7er9nJHh1z4JK8tk6MkWP8HGXMbQ1SvKBNdSuP3U8COF4FzgdrxMetfaw16yCgiODA2AQqvpRkKDKG7ZA3xdlQ57RyQDmYZXRcPUSglPYukqZeNVGgn6hEo0ogFBhjajZF-65', 'width': 3120}]",ChIJ3w6JeQDbMTAR7zyMOwXVaPk,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,2.5759082,98.7358093,0,0,0,0,0
"HJ8G+3P5, Aek mual, limbong, Kabupaten Samosir, Sumatera Utara 22396, Indonesia",Air terjun binanga bolon,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104981969256805366349"">Ricky Irfandi</a>'], 'photo_reference': 'AUGGfZn8iMRtHGSq1kH4hE0AT1sO8j3HpFevzBmOnEW72KS9lW4BMbI57XUIhBm9bxUDmmAVtn5x5Orr6dCCPuSO4m5ipv6oTQTIUxtv_w57LM26GqnMWrvCpOxVEmRKsTHYgoHRt34yP2CcD0P0q9Ibi5uDxsMuHAWIQ11VGAbHgLwMft3l', 'width': 1840}]",ChIJyei1FNfRMTARuyIH9CFyNDA,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,3.0,2.5651316,98.6268485,0,0,0,0,0
