formatted_address,name,photos,place_id,types,rating,user_ratings_total,lat,lng
"8QF6+G9, Gaya Baru, Lapandewa, Buton Regency, South East Sulawesi, Indonesia",Pantai wurake Burangasi,,ChIJib3tuCQVpC0R0VnCFmRZss0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,-5.6761992,122.7609881
"P78Q+8GG, Mawasangka, buton tengah, South East Sulawesi, Indonesia",Wakambangura,,ChIJ_-cKFgB5oy0RuhfR7mD1cwA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,-5.2841984,122.2888144
"Waondo Wolio, Kapontori, Buton Regency, South East Sulawesi 93755, Indonesia",Air Terjun Kandawu Ndawuna,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112646227504742892112"">Arief Alergy</a>'], 'photo_reference': 'AUGGfZnnz5nz_vbOy5i9cXboUuxPwjGrfsxBKEbJjOPoK1fN-fkuvYCiZhpcSaInLliST0s0Py1e-jqv96CHnKmXa5h0G8-MPrKeL_lUVN45D7VOWI_xxxblM4VYO3jQFh8Ac-TPL_nL4jkI_ulO6nEGl2Pj5BZ8_T7xxzbm2OmkKELAwtA', 'width': 4000}]",ChIJHbV00R3poy0Rwr3iVP1nyJA,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,52.0,-5.1518698,122.8511958
"GV4J+4WJ, Lasusua, North Kolaka Regency, South East Sulawesi, Indonesia",Tanggul,,ChIJmQJeQADhli0RWhqplpRPcUg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,-3.4946649,120.8822757
"FV5R+V7C, Jl. Pemuda, Pitulua, Kec. Lasusua, Kabupaten Kolaka Utara, Sulawesi Tenggara 93916, Indonesia",Rumah Adat Patowonua,"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118266572464058939321"">Asri Yaswin</a>'], 'photo_reference': 'AUGGfZmxa-XERJRhsQ4yGu4LBRrXkgZzRs3CzLavHLWwMLvNvhXH8d6crF8WzSyF3vNiOtbpGrAnZ40PRuHzgqRB2Jr7J18zzwfPtZrUd2JPXld6xYP16ydxcxXeQr-BdJx0cFH3PlcaC5sp2uHPfhf0TBtODwxe90XNVBKOlXfHzYVPPrkH', 'width': 4000}]",ChIJHSop6DThli0R7QoMXio4L10,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,3.0,-3.5403205,120.8906502
"FVRJ+83R, Lasusua, North Kolaka Regency, South East Sulawesi, Indonesia",Taman Literasi dan Adipura Kolaka Utara,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116474900162504069588"">dian islamiyah</a>'], 'photo_reference': 'AUGGfZkhTkSmLK_5Lus-KQv5U0UbWmVwHmDVPF60bhkgaRvd0OLyUW9JnMfUTgNnjYNdIV4P1v1EwYEQhMJEu2yueU7MMGoLr4k6D2FDfPLvvCb0qCjki7bd4XUZe1h8hlOLZHTD-f_iyCRXA-ffpAk5czXAjuo6NjFByZwoYNKl1igoVjGf', 'width': 4608}]",ChIJj2_hmo7hli0RnbBPZKSlh_g,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,248.0,-3.5091313,120.8801426
"GV3W+584, Watuliu, Lasusua, North Kolaka Regency, South East Sulawesi 93914, Indonesia",Ekowisata Bantaran Kali Watuliwu,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111287572827699623631"">A Google User</a>'], 'photo_reference': 'AUGGfZkiTZfHpllkgmtzoLm5XhzWagecbRnf7K8bn9BFnzbtg154AlcF95LDeEc4ccy4i-dgvx8xAcCrK_95jWPADN89XbolzM55b60896tLOqlGSMGpteqH8CwoAjHEv0Ptdy5oOt32FQWfGLrGqJKK3roE1TKSdKQw_aouW5w_19kZvh16', 'width': 4000}]",ChIJ2YbUsPLhli0RqOWUg7carAk,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-3.496946,120.895427
"FVWW+934, Jl. Poros Lasusua - Ranteangin, Watuliu, Kec. Lasusua, Kabupaten Kolaka Utara, Sulawesi Tenggara 93913, Indonesia",Kendari,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116541708680714777399"">A Google User</a>'], 'photo_reference': 'AUGGfZnmFwxdVcexsafSrrePVAJK2g3-s5p7RzFhdsOy1z2PwVAQxHJnx9swp8vfQL6gCovsLmqz_GoioCNZJMPA7Zsj-gVKK5ILeyhMt2wOljD_3YWCVB8ot3-Em85tlNw9Lmc43BgZaJU5nTPkdEddkNKPYxv3asY5lH4HbksCXdV2MjKV', 'width': 4128}]",ChIJOwFReS7hli0RGqquU66GxqA,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,4.0,-3.5041172,120.8951892
"GV4J+4WJ, Lasusua, North Kolaka Regency, South East Sulawesi, Indonesia",taman bunga sangkar burung,,ChIJq9XwDwDhli0RGYjs0pzYWBw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,-3.4946649,120.8822757
"FV9M+43W, Pantai Pasir Putih, Pitulua, Kec. Lasusua, Kabupaten Kolaka Utara, Sulawesi Tenggara 93916, Indonesia",Pitulua Beach,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112678860959501290476"">A Google User</a>'], 'photo_reference': 'AUGGfZlw1yolLUM1LWxnZejmIFk09xGvLrocYXv_iGcIC6pXj9OI6P8P4R7unkt5NZldBJMCD4WkrN12To5J7HuR6oLqqjvBxwQi2zTO33qovpZZCRGQwBZNXLKUrxYFOoaB9oLP-SPVW6qdmPpazmVnCiI8F49IOkg4WmLrKDSAfyBI0T_c', 'width': 2250}]",ChIJRZPxCmrhli0RYPpCeSnveFI,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-3.5321483,120.8826968
"Batuganda Permai, Lasusua, North Kolaka Regency, South East Sulawesi 93912, Indonesia",Air Panas Sungai Batuganda,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111093271009828907846"">Iman Faturahman</a>'], 'photo_reference': 'AUGGfZmp2GQVQEPyAaMHYZakwcznGfeAEqBTcpxzclp0PXexZsA4HOlaat1UUCgPVFdJkBw_x-bCSX2Vel16Fn2MFkrUsvNoKLD8o4iEcB8yXtQu7J_zM1va7ohDmPeLPI9J6ijTWCDcAIRAGe13fOoasrwhkm_4ltw6tZ6F7oVAvkbZeK4M', 'width': 2592}]",ChIJ_XpeRkofly0R5AWAPg8HfrQ,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-3.5208237,120.9408953
"Pantai pasir putih, Pitulua, Kec. Lasusua, Kabupaten Kolaka Utara, Sulawesi Tenggara 93916, Indonesia",Bar & Resto Ombro@Berova,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114049601647809318581"">A Google User</a>'], 'photo_reference': 'AUGGfZnMQU6awaNJlRRfj2njBzOdHLOr5KQ7ovhexTRKV2hTwFypWxWRwOVrSk1UnO5L5qYIi8O5F6JO9o1Tf_JC81pnAe06BhcvnKX68iQvFjPLZA2p5ct1aTRCTDbos9WtPQUVELDQQeLe2y9_ExQFyAXrS3yPaCR8QWyL1_d5R6NW2fni', 'width': 4128}]",ChIJF4lmlc3hli0RTMrN6Vr-zb4,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",4.3,163.0,-3.5309968,120.8822344
"9XJX+7WP, Raoda, Lambai, North Kolaka Regency, South East Sulawesi 93956, Indonesia",Air terjun Rouda,"[{'height': 12000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115936735170554018285"">A Google User</a>'], 'photo_reference': 'AUGGfZkm7TFUm3biTrg6z9fBrHlkDn3vlo2v8Ov2Ab4OL0nGhui-i3ZqfSZMlCGKRh7xyYwBTDdfv5Os-IESHG2zB2afTx7-RGbQ_FpajrhC2e-C1PPUyEwdyfA4eK5YD-U6mMEagtULJR9xy5_t8KLENDJfPnW-cSFTd45xf892tH_1KW3y', 'width': 9000}]",ChIJzUYXZb4bly0RA_6JOq0eJRU,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,13.0,-3.6192996,120.9998218
"CWMW+Q52, Totallang, Lasusua, North Kolaka Regency, South East Sulawesi, Indonesia",LORONG DURI,,ChIJ4fDvsIQdly0R6JiuV-c5pfU,"['park', 'point_of_interest', 'establishment']",0.0,0.0,-3.5656059,120.9453776
"8XRW+X6W, Pohu, Rante Angin, North Kolaka Regency, South East Sulawesi 93956, Indonesia",Pantai Raisa,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110135806545850245463"">A Google User</a>'], 'photo_reference': 'AUGGfZlwjrmf0vtW3HyhTgj7wqvY4Hteg0BA5aQ5GWXHdYXaZTSojnV-GAVE-QyLtw1SD_yGxrFJRMNExBkdneTv2T90fBvRo4KWxgu7jS9_ZuLgT17rUc3TNpWSiyyhPLsfgCzmgi-qJZwDNoswnCBgpgcKe_lfaVbPRAwMTl5QsqjcxeD_', 'width': 1920}]",ChIJrRWTfwAFly0R03UknZEXNn4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,-3.6575174,120.9955795
"GV8Q+46Q, Totallang, Kec. Lasusua, Kabupaten Kolaka Utara, Sulawesi Tenggara, Indonesia",Raska,,ChIJ9YDjUPnfli0RrCB3_5zVJS4,"['park', 'point_of_interest', 'establishment']",0.0,0.0,-3.4846658,120.8881215
"Rante Baru, Rante Angin, North Kolaka Regency, South East Sulawesi 93956, Indonesia",GOA TAPPARANG kolaka Utara,"[{'height': 3056, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102233770930024092937"">Muhammad Khadafi Siregar</a>'], 'photo_reference': 'AUGGfZkjXmVHerpxM6JozwwBn7LR0SThvMZd4CQDbggWokMO2fDRBW6LwzKhmTKMph6ZUqjRTm-fXhtF9E_tHkp8RiltjfiMBOY63SXwIz5qaZ3AnROGskb19DKe7LJ2cCe4cpIBntj1RDgd-LqIBQbH1QoUl9eZHnHUe1CEokvlCA9cXgMq', 'width': 4384}]",ChIJ5365a_wEly0Rerph8tazS9E,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,34.0,-3.6588125,121.0289375
"73FV+4RM, Walasiho, Wawo, North Kolaka Regency, South East Sulawesi 93552, Indonesia",Danau Biru,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102205876275575744531"">Adriansyah Bakara</a>'], 'photo_reference': 'AUGGfZn45IiOq1kRHO6DqlpfjiXi8RaTUewUOvh2dtqxXywzNb7JYq63wvxlBwMN-YjylSYcwUONNDozK6TheNQwlz0RnnJLb5Cbx1CYgrcCOLgCNBL-TNMU0JVKq3NlsDnFj2nCIycFWJgHgauPfagGO-O0bT3_vGdNjnauv7FIFkqCZG_H', 'width': 4608}]",ChIJm63s6Y4Ily0Rmpw8UO_GjVc,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,1037.0,-3.7271598,121.0945324
"8XRW+RCQ, Pohu, Rante Angin, North Kolaka Regency, South East Sulawesi 93956, Indonesia",Pantai pelangi pohu,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117157375275217312502"">A Google User</a>'], 'photo_reference': 'AUGGfZmRduk_cea08aCyaW2RLRVt5dW5Zxt5Idd2dyjGPTruUgXic9QoItdS-kn11ytM75-mx20H83H2BDpPVS9kVLG7qa7raQhJRYW963UPJSrJBne24W5g4qPI1uLppdIsCI6pjietyMmZZL6x3Fn_0vtrryeOenFxBW88XXTYsMQTsysJ', 'width': 4160}]",ChIJ7ZfmcUYFly0RmH4W_IsYcVk,"['tourist_attraction', 'point_of_interest', 'establishment']",4.6,12.0,-3.6579239,120.9961217
"83X2+X35, Tinukari, Wawo, North Kolaka Regency, South East Sulawesi 93956, Indonesia",Tinukari adventure,"[{'height': 868, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105688865479943019871"">Zulfadli Arkeologi</a>'], 'photo_reference': 'AUGGfZniJOM0lzdnpYkhTXP7RXDzYIrp89wt8iDJ1MbCHYOdpRWYKgCkvnR_eIiOui94HWzW_ogz6ohlEXgmNSv802cYGhACLjQgJYQKve-mNXDqbrik64y84xc0BA-EKc08GwWO_Cj1ajTnPQzsvNDBYh2TdpyeWtqpaUMKMCewseoB8e4q', 'width': 1160}]",ChIJJQXHq0MFly0RCmEOgqewLJ8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,9.0,-3.6501181,121.0502222
"824P+MM9, Wawo, North Kolaka Regency, South East Sulawesi 93956, Indonesia",Tanjung Wawo Kolaka Utara,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115289477232668073080"">Rudi Anto</a>'], 'photo_reference': 'AUGGfZkfXJYhslLrWn1t-eTAP53rnYlMj4-056eUadWbIy3-MwUTSsEqa9n9730S3j-YhatsSb1NHXeqYVywS7P4ljG1R_lhxHinRKjdhI6DkMyJyxXK1Y2U-3TBNNu8X4WuO1SEo2e-YWwzXRyeYoFXj6DabCG4vW4Bs3y6eP-xtariONfo', 'width': 572}]",ChIJibVhaUAFly0ROgN1Z1_jM6s,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,-3.6938618,121.0362345
"924F+FVF, Torotuo, Rante Angin, North Kolaka Regency, South East Sulawesi 93956, Indonesia",Air Terjun Torotuo,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105688865479943019871"">Zulfadli Arkeologi</a>'], 'photo_reference': 'AUGGfZn2Mc4EyXPKec1rPijdVLmPcfESa-kbOcdWiwEwjSPBgIcGXYEJW9BU_sUVmBAC5DMuTNC2lMDKuII5gqkX9z5nNi5jXmU00bRr4YKfB0d8rq7oi0g_95HAMoBsMOovztJJ6QjTxUr7pvmMM61hhVXFqOX91e6hh2piaOBxZjo1qh1-', 'width': 2448}]",ChIJV_bX9LoFly0RxRkd6TZJjf8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,5.0,-3.6438029,121.0246839
"GXR4+HCP, Ujung Tobaku, Katoi, North Kolaka Regency, South East Sulawesi, Indonesia",Garden Abhied Syamsuddin,,ChIJsSDDBYAhly0REQnhMBttf3o,"['park', 'point_of_interest', 'establishment']",0.0,0.0,-3.4585391,120.956081
"FVVQ+C67, Jl. Mesjid Raya, Patowonua, Kec. Lasusua, Kabupaten Kolaka Utara, Sulawesi Tenggara 93913, Indonesia",Manasik Haji Umrah Tours & Travel,,ChIJpZYTxRvgli0Ruju2NeJTUIo,"['point_of_interest', 'establishment']",0.0,0.0,-3.5064559,120.8880363
"95XF+9JH, Salurengko, Wawo, North Kolaka Regency, South East Sulawesi 93956, Indonesia",Osu Mosembo,"[{'height': 757, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115489176054840696335"">Muhammad Aris</a>'], 'photo_reference': 'AUGGfZl8iRpxU8tY-Ten1VfqSnJqdHmUyPrXnBv8VEqhkpgz95X_vhV640ywbqFTBh803RrRZjx2N21i4W4c130t4sdj_Tp5XyfWQ2GesbUMclVSZza0vngKNsw9yQogsVTh5mqy7Ls9BttqARinDS7oq_BUoCfP3PbMA-7o0k6tFm9QgV1K', 'width': 1037}]",ChIJ09uBBwATly0RLLicBCE5KLA,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-3.6015719,121.1741
"82FH+QH, Landolia, Rante Angin, North Kolaka Regency, South East Sulawesi, Indonesia",WISATA ARUNG JERAM (Mekongga Rafting) Kolaka Utara,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114258017749216179800"">rahmat miner</a>'], 'photo_reference': 'AUGGfZnxN0erZFuX4spBpHqSJ5hdfQNV_1OciFGhRQ3oLhyviRNLaf4lDEn4_nx7jQ3Eh02W_bn2BluqncfY3T2jrPvlJ4LWaBaHBwBvp_a8qlSGGFb180lhZBVYmp1dVZGQMf3_B0uCKrY-os05EChRx1MND5T3iRq5Cunrqj14RHxFxRkp', 'width': 1600}]",ChIJ6R9edeUFly0R8GZHUEvypAc,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-3.6755819,121.0288751
"J2W4+63C, Padaelo, Ngapa, North Kolaka Regency, South East Sulawesi 93561, Indonesia",Air Terjun Padaelo,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100097837080628263488"">Muh Ripai</a>'], 'photo_reference': 'AUGGfZmYwFykJNLNsOld0jSfld9JISkPHhFdO0FgoXrW0vwpUlUXZroF7vq7dlIVLdP0RdLZ3wwCOG0sit8I9uXTo6IqZc4DiBu-jNNn0g6lRja-MQCyI_hohUOfGTbZCBJUAMTafFutvo-flytnskG4ftJTKJxCtkuF6lhpXWtmqiJ7hHwp', 'width': 1080}]",ChIJAYat_PMlly0RbKiDUbwTdLo,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,4.0,-3.3544291,121.0051534
"73V8+WH, Walasiho, North Kolaka Regency, South East Sulawesi, Indonesia",Bat bat,,ChIJidpzeQAHly0RvMZbbpMbpCk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,-3.7052334,121.0664013
"JXPV+8H, Watumea, Tiwu, North Kolaka Regency, South East Sulawesi, Indonesia",Wisata alam batue,,ChIJs7rgEAAlly0Rn49vxcO8WNs,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-3.3642228,120.9938961
"GV2M+VQJ, Jl. Poros Lasusua - Ranteangin, Lasusua, Kec. Lasusua, Kabupaten Kolaka Utara, Sulawesi Tenggara 93914, Indonesia",Pt. Buana Paotere Wisata Travel,,ChIJ-49wHQbgli0RX0r6S16elyQ,"['point_of_interest', 'establishment']",0.0,0.0,-3.4977797,120.8843911
"Q3F3+R29, Jl. Poros Olooloho - Lasusua, Kondara, Kec. Pakue, Kabupaten Kolaka Utara, Sulawesi Tenggara 93954, Indonesia",SIMPAN Desa Kondara,,ChIJAeWraSEtly0RyH6hPSABatk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,-3.2359993,121.0578536
"GWRF+9W, Lanipa-Nipa, Katoi, North Kolaka Regency, South East Sulawesi, Indonesia",Faenal Paisal Garden,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112814245518029589319"">Faenal Paisal</a>'], 'photo_reference': 'AUGGfZkYXw4c5JMv51ysFawj6ezmuY9SZPpzPGiYTHg_OEJM7eB8aNhUG80W13674YdE-Agy-9K-MfDMlhPSshy_cmCT_zaF_m1bDFZVMvNi3l7x2nxWpUBrCDua2g4qC8Oj4r9V0CrlY-g2xPGQrrUEu3Dcf_Il_HzNwewQGabXfS2T0uId', 'width': 1280}]",ChIJhcs6fichly0RYwBjdnnbgfg,"['park', 'point_of_interest', 'establishment']",5.0,2.0,-3.4590141,120.9248195
"82FH+QH6, Landolia, Rante Angin, North Kolaka Regency, South East Sulawesi 93956, Indonesia",Wisata Alam Bantaran Sungai,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116773560347286476474"">A Google User</a>'], 'photo_reference': 'AUGGfZnQ4I8HDBxp400zAQgrkZ4g2EXRpa4uWewACxwGc_cAq3VWOjRl9FxSrmyfSEo9i4Vrs2lRtlkJZ5p3ass9hJUBTcQO9vpjPQp6-yB8n0nEHgBslWaYqLIZHrMMoFwrYcHVCWxbFRwxW0LN-T8eD9VL01aJkK66cMj3PMFyJUIVhbuE', 'width': 4608}]",ChIJLz6xvIsFly0RG0xD2VB9mBw,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,3.0,-3.675582,121.028875
"Tamborasi, Wolo, Kolaka Regency, South East Sulawesi, Indonesia",Sungai Tamborasi,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109168367894028536476"">Ruslam Sorowako</a>'], 'photo_reference': 'AUGGfZnhCTgDZ4P8LDJ1LWCeu1vvr1XnM_jtSNYeDtS10p82HZ3sGq0ALfUCcX4MklajxQF-w9G2MGNj06EaV73aoSOO2-V8sosWQKAJdvqtlDHSrwCi0oJMU3TqJ57ir87QXXv90mrdMOrKTlGTj_oJYcN4ILO84p4ktQkkJtr7E9JeZ285', 'width': 4000}]",ChIJ8ZmE4C0Ily0Rr6w1SzGT37s,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,1011.0,-3.759009,121.119701
"FWG5+VQ9, Jl. Poros Lasusua - Ranteangin, Rante Limbong, Kec. Lasusua, Kabupaten Kolaka Utara, Sulawesi Tenggara 93916, Indonesia",Bintang Haromain Tours & Travel,,ChIJB1_mZ84fly0RdlDhdhMo5XY,"['point_of_interest', 'establishment']",0.0,0.0,-3.5228391,120.9094906
