formatted_address,name,photos,place_id,types,rating,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"Olele, Kabila Bone, Bone Bolango Regency, Gorontalo 96553, Indonesia",Taman Laut Olele,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103243770090695824652"">A Google User</a>'], 'photo_reference': 'AUGGfZkFlTvPWNFQljcUle85VdVRLL0udAgMkWvOOuh0OU6V4jHJgAmKwXTdxcJfvnrkzsjuepOUxXlQ3jhAc1BpqM3hfj3iZUn57EyPtm_2A70QTXIPeH2N2vr0fqAgwiVNv82cNNuSh3G_v2BjJxmSfY2NL8vlDd1HcHLDlbASGH1HcyWf', 'width': 4000}]",ChIJ_______bfjIRZ_Me_0s9EiU,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",4.6,825.0,0.4100429,123.1525524,0,0,1,0,0
"Molotabu, Kabila Bone, Bone Bolango Regency, Gorontalo, Indonesia",Water Sport Objek Wisata Pantai Molotabu,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103807690795028407024"">Farah Pyrial</a>'], 'photo_reference': 'AUGGfZmeo9V3bVKz3x1hkdRemHqCCJiofrr3HYVm_wHVFwDBPRrqpPOUg34r2GUz8bia8zB7Dfvw_2Y-Lv6VK15Kdvv2bDuE339FcweSZBxYB-GppGHrbTh6_2SL2Fc4stSPvUR9miemX6nTXAQc7t46LbRPwUJRvOkGvVO7JOrieH2kNr6i', 'width': 2322}]",ChIJ4bJec4crfzIR-e5_lZ2C2pg,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,79.0,0.4412439,123.1319708,0,1,1,0,0
"F42F+9P5, Jl. Trans Sulawesi, Botutonuo, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo, Indonesia",WISATA BATU PANDANG,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101555425054773834946"">Ingko Gaib</a>'], 'photo_reference': 'AUGGfZl_Mc5EBtEAIp7wlhL3rDcOFo2_YcQ-Q8wHtY9dJIHEcvYiC-Pmg5yhq_OurWBaShyZQ_BGwvSkncpPVB5nOg30Igjuryd3fkZZsHEUUvFxKVowJQxoztX-7U_U9GeuTcqy1JapdOagUYwcJRF56yHmJuMMvTy3r9XkU6HkEHC-_qLx', 'width': 4160}]",ChIJMYsJTZorfzIRc9jqj_PC3_w,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,52.0,0.4508965,123.1243617,0,0,1,0,0
"884V+WVM, Tombulilato, Bone Raya, Bone Bolango Regency, Gorontalo, Indonesia",Tomb,,ChIJUcVZx4U5fzIR_ye3OaGRtPQ,"['lodging', 'point_of_interest', 'establishment']",5.0,1.0,0.3073481,123.3446781,0,0,0,0,0
"Tunggulo, Tilongkabila, Bone Bolango Regency, Gorontalo 96123, Indonesia",Wisata Alam Bukit Peyapata,"[{'height': 4248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116278456906086709930"">Zulfikar S</a>'], 'photo_reference': 'AUGGfZkj-JkmMTp6FULoMQQZIG05h5tnwdBMEjY6c7BQzWV61uat3H1OrZLmobLIyT0Xtk0PmhRvyAMGPXmhRz8XgMBTfRfAeZ8UXEeLS6fBjNAEeh1JTD56vTV_vkCRy1FgZb51stB2xfU6_PS56TkuOtNgxD0SWqGU4lDpVdqHygzprFUY', 'width': 5664}]",ChIJwSYdusnTfjIRUE-8OE2uFV8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.6,87.0,0.5934375,123.1481875,0,1,1,0,0
"88HP+V9H, Laut Biru, Bone Raya, Bone Bolango Regency, Gorontalo, Indonesia",Rumah abel,,ChIJbUMoBbA7fzIRPS7eQQr8gnQ,"['point_of_interest', 'establishment']",5.0,1.0,0.3296755,123.335988,0,0,0,0,0
"H3RF+C98, Sejahtera, Bulango Selatan, Bone Bolango Regency, Gorontalo 96129, Indonesia",Wisata Sawah Desa Sejahtera,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110471648216122723538"">Grempang Momy</a>'], 'photo_reference': 'AUGGfZm0oM7CkjFgN_X_iI3H7_ETqMb66CMIhj2mIZgVe81dWEI31glujsLexRZC75x2gGU15D7znGB4aaxxj1DFr_hIaIEHy-luN4-aj6d-Cpr_qDa1upHtdS4TbvjksHWOi8YVcAFQMAxO5JGIRALaFLlfRhBong0S-dULqsGAecd2ggPE', 'width': 4000}]",ChIJY5u1HswteTIRiVmgU3MLP9U,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,77.0,0.5910404,123.0734533,0,0,1,0,0
"G74R+3H9, Tulabolo, Suwawa Timur, Bone Bolango Regency, Gorontalo 96584, Indonesia",Objek Wisata Hungayono,"[{'height': 2610, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100919650160419332483"">aditya putra</a>'], 'photo_reference': 'AUGGfZmaqkOykV-H_Wpbu4B35LGyonYVTuq7wNcoSDFK3IpBaBeOXZlX5FxSN5BRDeqMZw0Lylr0enhWKjclY1bpqENYa9FR_tA3_kvc9VS0rQR_2kIbFiL59_IXTYSsWC5MMajBts_RauLYI8f73cMhah7cZNvIOzLFTh8D_YpVIOiar9K_', 'width': 4640}]",ChIJ1_STcXfYfjIR93zmCskIs10,"['tourist_attraction', 'point_of_interest', 'establishment']",4.8,9.0,0.5051694,123.2914982,0,0,1,0,0
"9698+4J5, Tihu, Bonepantai, Bone Bolango Regency, Gorontalo, Indonesia",Pantai tihu,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108122692316913242770"">tursandi Hinelo</a>'], 'photo_reference': 'AUGGfZldNIIcvoGa59OzzF0xTXp79AmuKtwPDZGjsYYXjgfcfW1dEvyxVwMtXypH86tV2tmKoFD89lr462YVjt5YfAfaegYRscfZIP6U5LX9mSAO0WXNu4zlqspytP_3z7g_DJ8zadrmGtFxglYgJS4gQ3uCh2pQEPpRigVjzqMqMf74ky-T', 'width': 1920}]",ChIJ_zRZXX8xfzIR7KllxSugzcs,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,66.0,0.3677629,123.2166079,0,1,0,0,0
"C4GP+JV, Bintalahe, Kabila Bone, Bone Bolango Regency, Gorontalo, Indonesia",sunset view,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113915852724480248682"">A Google User</a>'], 'photo_reference': 'AUGGfZkrsWvGQgIOd8mc4dAcqi8Q6tK8Xjb4AXvYYQhrZuuGR0-9976cfFbJZZdfo031SBZRieWu9AI4GsEW9eYAkwJkaxiTKwGnnm1OBRFGsL67kp6iI9ZmxUF7YkSsd2qUU9XXOTDZJKr4mzVGSR_sQZ48Fmq7hxQ82k3bzLqxwp8ZWxjT', 'width': 1952}]",ChIJEy6uD00tfzIRqwI1vWLYV6s,"['tourist_attraction', 'point_of_interest', 'establishment']",3.5,2.0,0.4272086,123.1371186,0,0,0,0,0
"F42F+8HJ, Jl. Trans Sulawesi, Botutonuo, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo, Indonesia",TERAS NUSANTARA,,ChIJDzZmDwArfzIRD7ER4DHkgq0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,0.4505078,123.124162,0,0,0,0,0
"Jl. Trans Sulawesi, Tihu, Kec. Bonepantai, Kabupaten Bone Bolango, Gorontalo 96585, Indonesia",Wisata Pesona Tanjung Tihu,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111061147631710469144"">Wahyudin Hunowu</a>'], 'photo_reference': 'AUGGfZmuRCEi_jGdsGUBzxaBfN-KtRKHx0XHkOaNw22-TJNn3j2eoNlv9AfnRd4lQA2wlOEdE3FsBaayKj9sR3X7_slLkWXXSAMDXXKab2F2sKD7RfBfsTTkHWtdlaRTvGCQgD0rcTOZs_nulOJxHd7INkVGKBM3FWjk4rqRn3eGogQZAN57', 'width': 4608}]",ChIJEf-cYWkxfzIRJXRhV4jw8Pg,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,40.0,0.3676215,123.2167596,0,0,1,0,0
"F529+FJ5, Oluhuta, Kabila Bone, Bone Bolango Regency, Gorontalo 96119, Indonesia",Waolo,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108185550834702382978"">A Google User</a>'], 'photo_reference': 'AUGGfZkW82zlu7YrO_GJcnjadAV1IpBzpE38Orp2dHqjabp4smBWDA_0711_8Q5x7eU4WEL0ThGMsdLq5mdzH1VnlrWu8436U6QTdasazA3woxz1J6HXgWdbXNRmhmOaaFNdxN09aWjqBMxKLfrDQjghXXol_VKrKcnsRC4NxD9DrG1evu70', 'width': 1920}]",ChIJqWp5pRIpfzIRo0tFUEQktHs,"['tourist_attraction', 'point_of_interest', 'establishment']",4.9,9.0,0.4511473,123.1691187,0,0,0,0,0
"C4XF+XXF, Botutonuo, Kabila Bone, Bone Bolango Regency, Gorontalo, Indonesia",Lorong 2 Wisata Botutonuo,"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115388382660048386329"">A Google User</a>'], 'photo_reference': 'AUGGfZn2GnS4Oxk9UAuoQCZjexohDc1upUkMldqGbEoUw6EIqFCm5uMNt0Cxj3KIqFMLJSfZrFihG48nxLRew0zhAOpR2pRxgf2d4lG9DhjLIJU--vyO-DmiXyG0g4aNfKI6ru2leHFZVnPi-gBi5UyIES0UomrFRM_zXDvjdPhB4mhzR0YH', 'width': 1280}]",ChIJTR7qKaErfzIRSAQXG7-WKmc,"['tourist_attraction', 'point_of_interest', 'establishment']",3.6,5.0,0.4494213,123.1252658,0,0,1,0,0
"G5JF+CM2, Dusun II Baleya, Molintogupo, Kec. Suwawa Sel., Indonesia",Wombohe li Opa Kumis to Baleya,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114291912156289911544"">Irwan Bumulo</a>'], 'photo_reference': 'AUGGfZk-IJwZmXwhhpk635rQzBq2_mO47WVTty1CQDpqHhQTZFzZZxdMwmrJh7aJQ5Ufy8BYPZliR7pqwOEL67EuIUVpOuvyuKdNFe0J3GeIv98A0dysEJklKDEX8OKewb8egDm6B-pAqpiqFA0g_MjKw1HJmSnGL1Gqiuyrg1aTdLOYm0Rn', 'width': 2136}]",ChIJVxt-QQ7XfjIRufgG8xpvPIw,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,0.5310182999999999,123.174131,0,0,0,0,0
"H3X9+GX, North Ayula, Bulango Selatan, Bone Bolango Regency, Gorontalo 96139, Indonesia",Pondok Kenangan,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108872847179439189870"">faruk bachmid</a>'], 'photo_reference': 'AUGGfZkRjC8Tm4Mc3pIATo6KbystLnYRbxiVHf2PbWVHGzZDQl1Kf5j0VOKsYV5Bc8DQmb7yYfn-5id1s5ewEbNqHM2wL0wKBPjWEdaMUugyWWQj5QwyN74HMZLtjNg8I1cw7nH8dN8ooyz_GMqxxonMIR9WChKG5RL_FR1NU879r0-cbZp6', 'width': 4032}]",ChIJl7PdRU8teTIRzkotuuKjy_c,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,1.0,0.5988671,123.0699218,0,0,0,0,0
"H3V8+8RC, South Ayula, Bulango Selatan, Bone Bolango Regency, Gorontalo 96139, Indonesia",Rumah Opa Ben,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113767599649008870058"">A Google User</a>'], 'photo_reference': 'AUGGfZnGbl6t5kflGTyUGzXoBS2k4K7yzC5nnibdJXk9qBvU4ujCY0r7dhmr8xGFpTiGsWYoNGNJ7lXM8t72LojkbcBurjGIxwz_jgnybaUqh377Y6PzMy22qVmTRBF06GKz1uesM4trWEFeCF9qdUADC8QRdOYzKP-sX0O2Q__EC88qkkpo', 'width': 1920}]",ChIJDwzADwAteTIRQJX8MOZGClg,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,0.594795,123.0665641,0,0,0,0,0
"F4FV+QX3, Botutonuo, Kabila Bone, Bone Bolango Regency, Gorontalo 96119, Indonesia",Bukit stairs bali botutonuo,"[{'height': 577, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116957413067435918929"">Dzieban Abiyasa</a>'], 'photo_reference': 'AUGGfZkbK54oiXJfyp45sVlgGXom7sJ6ZnOKaAWg5wev97VkUamdIjlZycuh0q3E7Jc-RerIl0_vm0N6NCILaqsegOF5OD0FSsVyA2F3FxR07S8U3OZTRHkvOlj2O_NX9Quk9pI9wt8-9fwGQo6TdpIMKtxLVE8QsqZgAUGMd4kGxvZOgwvg', 'width': 881}]",ChIJmzu0QkoqfzIRWLUBumadhww,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,8.0,0.4743976,123.1449205,0,1,0,0,0
"Botubarani, Kabila Bone, Bone Bolango Regency, Gorontalo 96117, Indonesia",Wisata Hiu Paus Botubarani,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112923332404281550036"">lukman hakim</a>'], 'photo_reference': 'AUGGfZlz-Hgw3io4x2BmABate91FnCpKPnu0ZBq9XC6GFFyhePXwGpQSYVolrB9O2LhOaln2U6xeBVSQGa4Z_Y9v8cs7FTEYqZfjsonW3q9uKYwlKUdYhYEOXlwwUurkLuFAwLhWNS_x21-BmwADEhEhDsH3nt3wmiRIGGoaJQIhvJMz6IEq', 'width': 4032}]",ChIJracGux4rfzIRL3lNYvB7IG4,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,888.0,0.4746294,123.1011491,0,0,1,0,0
"F3JP+QG8, Botubarani, Kabila Bone, Bone Bolango Regency, Gorontalo 96111, Indonesia",Pantai Botubarani,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112091320078434233836"">A Google User</a>'], 'photo_reference': 'AUGGfZlqP9PiTwQDwtUrKIk4PoiMpN_u6e54oKbVGEqch7-_vCZFLWyxuT-ZXEhu9J4Dy1aEHsO--8wDtSYon1tRr6rxdquNzg_4asovG8rq1JXdxzfghOtnAgzvbAXhF9u5sMxaDmUsxZgPuQxjuaPrE3LsuxGibo8ElKIIlRYsCPcZYCTv', 'width': 3468}]",ChIJ08jAK3orfzIRjUh--AznFHQ,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,0.4819132,123.0863159,0,1,0,0,0
"C4XG+MVQ Pantai Wisata Botutonuo, Botutonuo, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo, Indonesia",Pantai Botutonuo,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109370702621050606688"">Pramuji widodo</a>'], 'photo_reference': 'AUGGfZmSc6TgCQxW3OGRCs3ceEKKbW-6-AY80ewdk4HWghrFnTFCJ8pzNnf6WbhTShRhJaS83XqgDXeiR219KhFQ1dFF3pcDtK7xRb6gc8ehWzulS0yBcDs_g5x-3GT7xmaHaJlPzxNDDRz9rTZbMGPbsY86XH5S_04xIL35qNGypP4EnMP3', 'width': 4608}]",ChIJZdZ_AkErfzIRdDGqZXqQu9o,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,732.0,0.4469501,123.1259472,0,1,0,0,0
"Botubarani, Kabila Bone, Bone Bolango Regency, Gorontalo 96117, Indonesia",Whale Shark Gorontalo,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110271985149687204037"">Johanes</a>'], 'photo_reference': 'AUGGfZnGTC5CKRwnop3Yx8mBi8KRaSHXSWDDIM-jC51sYOPPOd6jG1nRbRl4YxOCIofN9C9c46J8lncL7IrGcMyUUZZYhT26JBINdvQ0l3RvOIHN0lS5VyXQb8EmTf5C1o3xglRi1ymyvgEtgS-87qZ0RH7vI-qSST75lzwQ49VS03joHyX_', 'width': 2976}]",ChIJD-R4Mt4qfzIRPAj484Euv5Y,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,389.0,0.4743134,123.1006784,0,0,0,0,0
"J443+3Q, Bulotalangi, Bulango Timur, Bone Bolango Regency, Gorontalo, Indonesia",Bukit Bumi Cerah,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101168676534893142911"">Brusly Tamuu</a>'], 'photo_reference': 'AUGGfZmIRwy2LrfSNa7e5LwFzH92CihS4uO8uvw457DCMziRYO-TPe-cC0hN95lT3CmHaTA3f5rSYZBhQCoBgO6jEpfK2C_mIU2wVzk63XCQYynKtBoJb75ssxNxcp9kr8K5gAW_2s0vTXtVYvlaCdZ8tl3iTWLq-_P96DQ1gQgpVD1uiNqQ', 'width': 1920}]",ChIJT3jj6dDTfjIREeA_5irjxNA,"['tourist_attraction', 'point_of_interest', 'establishment']",4.2,48.0,0.6052181,123.1044647,0,1,0,0,0
"J359+3GH, South Talulobutu, Tapa, Bone Bolango Regency, Gorontalo 96181, Indonesia",Jembatan Cinta Bone,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114526121989393057847"">Ali Hussain</a>'], 'photo_reference': 'AUGGfZnI3gffIanBqFgPl5OQ8bcvX3pMM9v5xfWDdWiD2sXspnE1tVBwQjF_rvrfkhvNRMNKCJVNpQHgt5uoHWceTX0xHxZ_z4tpcOxyTx4WCowWrezUi9JELGfb6Vz9kCUPE80BcqfsRxnWlFTws2X52Ir0xGtZKhUfWbSMJvAEJ5MEpRu3', 'width': 1080}]",ChIJLX9OzPgteTIRhInh4IOytho,"['tourist_attraction', 'point_of_interest', 'establishment']",3.7,3.0,0.6076986999999999,123.0688631,0,0,0,0,0
"Lonuo, Tilongkabila, Bone Bolango Regency, Gorontalo 96121, Indonesia",Wisata Bukit Arang Gorontalo,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102756204768010107979"">A Google User</a>'], 'photo_reference': 'AUGGfZl7C4XyiGzCSRqj6QuPNWBT5OUGKnRnxX92a95M9PhAjkZFkyJvi41wNTvI6987qODbvaMMGIZpGKxXyRcxx6QAK5XBnTuHOge1JI0laXncHVuPXDn2SR3i9QQxwLXEEtbHh48jRbH4fT63AsABZ3V1c9B2oe59MqJ9VcTJmKFu28DE', 'width': 4608}]",ChIJH7i4ooLTfjIRth5pkpQ-kfA,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,77.0,0.6060586,123.1245705,0,1,1,0,0
"Longalo, Bulango Utara, Bone Bolango Regency, Gorontalo 96181, Indonesia",Wisata Sungai Longalo Botu Motoli'oluwo,"[{'height': 562, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109094344471423467277"">A Google User</a>'], 'photo_reference': 'AUGGfZmAOrIwurSbkilzXSxKLmI_Zw2ZjFTUNZ3aCSsv98QFfp5k3bz1ZyQ9N1SkN7pAdbHZKL9ehcGquMKMp5mw5zkmr_OwtFJVQZCdUuPfWrL4EdQeea11bCdeoyfzDirJqGYUieh3GKKQJ89kZJmiPvamC3_DiqYyIjPu3YLNolagh_Lv', 'width': 1000}]",ChIJs0Rxi7AzeTIR9DmP3e-DFf8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,166.0,0.6722463,123.0753918,0,0,1,0,0
