formatted_address,name,photos,place_id,types,rating,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"J839+GWQ, Gumamano, Mawasangka, Buton Regency, South East Sulawesi 93762, Indonesia",Pantai Mutiara,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104142204946546960264"">A Google User</a>'], 'photo_reference': 'AUGGfZkfJkiuF3-aB_gYg2oNVIJ-6jlh9MEYE0SskiDU2fr_U3JAz7ERjelAK2BVEcaPsCJNllBKibhmCzM74Z0NaWdZM13CQf_jvgtCVc_-fXlfw4bG71UlU_qq7Nt_xnXfULFWeWCIXJv0qRLjsRvEIdXA3A5l98xUxL3u5bvyzyUuE8Ex', 'width': 1920}]",ChIJ8ZlGULB_oy0RZS4Sd1H7z_4,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,426.0,-5.3961726,122.3198462,0,1,0,0,0
"Boneoge, Lakudo, Buton Regency, South East Sulawesi 93763, Indonesia",Taman BUTENG,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106377451242067376817"">Christyanto Sumule</a>'], 'photo_reference': 'AUGGfZliIifotXt0efn0hcQcBGu9WXHXhlkhTDIvPZqdbKMc2Msfi-7VDLOPLAdkLdXfkw0zEy9XeBGtXYaK3Yi8mGpdQFQOsdiBCvt3Dd6U2T1lovF0OMV5qB1WDyR0_aHF0cLiNoxDVxcKJ77KgIj1zEQ34zee4mlOgkLhgXqfUf75g_gZ', 'width': 4608}]",ChIJydgdmNGHoy0RZE1vHAEqkxM,"['tourist_attraction', 'point_of_interest', 'establishment']",4.1,78.0,-5.3785983,122.5280882,0,0,1,0,0
"FP8W+F3M, Sandang Pangan, Sampolawa, Buton Regency, South East Sulawesi, Indonesia",Perahu diatas batu,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111258666726059363165"">A Google User</a>'], 'photo_reference': 'AUGGfZn9W_ekTV4pYfeV0gYU7A6nsVP3Ba0lvThmZN6T7MB2jSadXgLixZ9BA_1J3pzKO4kK0F6AjugX6M-e-JQ2qiRfgXyIq-6AXHyCTYR2MgerTx1BlDfP4KgQFFiQpz8CqFB_yBdi3m5gWABSxtMN7uPeD-ZYnAe3UCnoEj7vxS7TKPnN', 'width': 1920}]",ChIJDc89QXINpC0R36MB97gwVVI,"['tourist_attraction', 'point_of_interest', 'establishment']",4.8,5.0,-5.5337893,122.7451565,0,0,0,0,0
"8P7C+CCV, Dekat, Bahari, Kec. Sampolawa, Kabupaten Buton, Sulawesi Tenggara 93753, Indonesia",Pantai bahari Buton selatan,"[{'height': 2624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111616925771328859077"">Jay Irgie&#39;Art Kendari</a>'], 'photo_reference': 'AUGGfZn4V1R5Gyh5NNAYiRXMuwVObYYLTigCd2_bKujOaoaNO8kgh4Am068RVK5rqy8T61FtF32b9ntZEatRWszkpQIyF-DhVZ-3ScdyXKS7-2QmjRO2hSnR8Cki9uZFqeCrIHeQb5OChJY57JEIg9LGVIvcqAH5jgYW63-x6c6lkngCBcCP', 'width': 3936}]",ChIJ0QippWg_pC0RgMx0pds8Lns,"['tourist_attraction', 'point_of_interest', 'establishment']",4.6,29.0,-5.6863986,122.72105,0,1,0,0,0
"8JQ8+5PG, Majapahit, Batauga, Buton Regency, South East Sulawesi, Indonesia",Lokasi sandarnya kapal Mahapati Gajah Mada,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107348225417690432287"">Man Zazg</a>'], 'photo_reference': 'AUGGfZkJJzsfIVs6SnUNyfgjBJ2hZmaENEzxPNPPx4SDbHRv3gE4_3nbAqaWDi1qWZQ3K9mQiaEN7Lmn7M4A4FQmS1WQBi042HSBDcBP1ZQdIuOpUfUAjQwfXbjlNPAPkCWG8IEJRGwRvj5yRTL7XcHGNT1dBb_gTYHuvIfWoa5zy_bziDiF', 'width': 4624}]",ChIJ1TSg_f1ppC0R-ykdVOzY22E,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,2.0,-5.6620684,122.616823,0,0,0,0,0
"JFG8+8GQ, Wantopi, East Mawasangka, Buton Regency, South East Sulawesi, Indonesia",Gua Laumehe,"[{'height': 2084, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104003486602086454582"">wahyu timbul</a>'], 'photo_reference': 'AUGGfZmwQGVkF3QoOIMDmnOUvlMhjQKCC6ZGShW6my1JtIU29lAXlJZK8gDgtuGAGUPoS5zZJZa5jtEJFGw3SsGlbli5iM-X-2-M-6whtsFJ-sH3ivEjjrIXY1ix6J6GhRXERlECyn81mpVDOWXBsn7AdMarBCpnvY4EsnpCf2im5JA2_Dso', 'width': 4624}]",ChIJpbHpNZuHoy0Rf1MiDj42CL8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,13.0,-5.3741551,122.466355,0,0,0,0,0
"QMQW+JFC, Pulau Batuata, Wacuala, Sulawesi Tenggara, Indonesia",Wancumulepe/Empang,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100907899192402687973"">A Google User</a>'], 'photo_reference': 'AUGGfZm5yhA49LDNs-3tADeZwVcSR9zb8oRBKMTHMVVyoNHurNcKGY6lmFZc6wwDzTB0cLa-WBOiZrZcBcp6_krDeAcLtpZ3vTcj4XS85sH-4TtjNz2fizkcYmC-ph6BOgprMqw9MouHEelM0hOOfEoTET-b-Yc2Y_drKKl79AF5MGyVVkDl', 'width': 960}]",ChIJKXtYlYy_pS0RcwMXqjHvBkQ,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,4.0,-6.2109308,122.6961453,0,0,0,0,0
"GJG2+4W6, Jl. Labuke, Melai, Kec. Murhum, Kota Bau-Bau, Sulawesi Tenggara 93713, Indonesia",Buton Sultanate Palace Fortress,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100487584757351155848"">Arya Suprapto</a>'], 'photo_reference': 'AUGGfZkpqhl_J50YkFeKLf9GrOJt2W6mWi4jGOI3XBdQgNU01EtRTcCL1RIJ8f4gFs8vSzh9r4nyLxUXasUOX6t4AOiIj17wWTREJxeGq1YhnmI2gLCV5CpZqRygMmPDdmU00moY7-XdX0CF2tojCu_b6_dYp78AUNlUPRGQaCPCeB7-4X6U', 'width': 4608}]",ChIJgwXQGst2pC0Rkb9zCImxYY8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,1479.0,-5.4747118,122.6022856,1,0,0,0,0
"8GX3+W35, Nggulanggula, Siompu, Buton Regency, South East Sulawesi 93752, Indonesia",BUATA/KULA,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115346836089335985813"">Badarudin Zalimu</a>'], 'photo_reference': 'AUGGfZnTRQn2BpXyb5nfu_KgFK-kPP5cEtxarA1EO4w6J9GcAZW61s4FJq0w0jxMzmKRYS00fBZ0c9jDaI8G4HpEp6v1hVSYVfPa7yjs30rAX6Ii3y89Ib2px3LDNNgEuGJ3tSMmysfkWRQL4KcECzCSAY_Y8PFVupkAs0hesdGQJsNN9LAX', 'width': 4160}]",ChIJCbwwV1tmpC0Rh3IuO4lBGUQ,"['point_of_interest', 'establishment']",4.0,15.0,-5.6502307,122.5027343,0,0,0,0,0
"JJJ9+754, Tolandona, Sangia Wambulu, Buton Regency, South East Sulawesi 93761, Indonesia","Tolandona, Sulawesi Tenggara, Indonesia","[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109639484321709030105"">Othe Gita</a>'], 'photo_reference': 'AUGGfZnI-QwIAWCOdP2ZDiGG-468JpMbPwgM2ce1KdoXp4nB4C_EfVAtVMlfUKsRNyjwFLdewZwhhzy3ldsFbeDqNt_OCdBSIwx5ossdq6MctMY2PeqPawfcEb_fhSggZxKHnBCUjghXu8K-W2eVc8szhXWch-gASTftkhxvjUN_Y7eHw6Tg', 'width': 1836}]",ChIJC2_448aJoy0RNjLSa-TuJPQ,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,4.0,-5.369356900000001,122.6179546,0,0,0,0,0
"MJ7X+HCJ, Jl. Kolagana, Palabusa, Kec. Bungi, Kota Bau-Bau, Sulawesi Tenggara 93758, Indonesia",Wisata Batu Sori,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110352710632597185288"">Husry Hatakhe</a>'], 'photo_reference': 'AUGGfZm_NNji_sR7PHIZVEUOTYDxTtwGYB8mDfi45567ZUPP8apUIEU_33nGCj7kOpbZXV8z6eoQYofjcRW_AwhmLTjREiC9tnQgNkGXpzok2k-gDDOrIWPLnowwD3KlpPy_NqzZ2XlmQZM6-GBcpb1Pjls1ail541pdlQ9grpKbrfDWL1ha', 'width': 4000}]",ChIJ2x3qApaLoy0RCjEF99fk664,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",4.6,395.0,-5.3360338,122.6485148,0,0,1,0,0
"MJVV+75G, Rahia, Gu, Buton Regency, South East Sulawesi, Indonesia",Rahia Cliff Seaview - Dispar Buteng Viewpoint,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114072939299864397801"">Hiro Kristianto</a>'], 'photo_reference': 'AUGGfZl98t0gtW2jEEZKQ5NQn3zwPqBPGK-isyFIR33IzMyV-WoeqI3qfYUrkMNAtDDB036OtjM-Tq_bRWSbaxNHaDgI7U7R9aPnCBDXgqCKRg_Z-ihVwSyI61yaBGTQVERSEDFdKrL41yELxavzC3Vzlc-3BHiuIJNtdGu4c8E1obtLmaCH', 'width': 2992}]",ChIJv0YeriWNoy0RonewYEtT5JA,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,3.0,-5.30682,122.6429615,0,0,0,0,0
"QGCJ+5F9, Bantea, Gu, Buton Regency, South East Sulawesi 93761, Indonesia",Tebing Wambenaoleo,"[{'height': 1952, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102984039608822420875"">A Google User</a>'], 'photo_reference': 'AUGGfZldh4Pv49-Z_wBj37uSeKsn5CkKduh-IFtd6yDPXozBndst2SkoQbLRGUEl7auOGt8u5GA1MA5YapwBfAKJoHXTt59CmfK05izBzN_fixZdRsKCqhsDpnYch49TNFE4-77CTw2bOO0pgFJrPlpTG57E1Z4F_WDdrs_YmQfY4SJyz-s1', 'width': 4160}]",ChIJPYXlh6Kboy0RuQWtHMpJgHo,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-5.2295802,122.5312485,0,0,0,0,0
"Tengah, Balobuea, Wadiabero, Gu, Buton Regency, South East Sulawesi 93761, Indonesia",Permandian La Humbe,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109573016956299145984"">Kasra Munara</a>'], 'photo_reference': 'AUGGfZn2VjJcXyEtiyJmHM-08E0osjL2Sc2xbvCQhxss7gNPpOHf6a3limEEW6zmQyC5smVuHydn9GRNsh2_GCJpRsfQhYAdTZWB8YQIzoja2kMXCoe4RTHKwWEOb0zp6HstLqPsyG-0c9omw_Pv3NrFJIl-u54YfyngWKpLGexVwks0SAxH', 'width': 4032}]",ChIJ_eGHtNWJoy0RJ8tTi73aqEw,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,2.0,-5.3465283,122.6114147,0,0,0,0,0
"MJ27+R5F, Wadiabero, Gu, Buton Regency, South East Sulawesi 93761, Indonesia",Kolam penyu,"[{'height': 1728, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108151028180202771321"">A Google User</a>'], 'photo_reference': 'AUGGfZk3-uTpX35hfz34iBIRlL51zNKPiCWSD6CBDrZ3EI7YalqRxkbVy-VjO1Ef-re6rLRXfEo2Pa99m5v4E1j1cWhsbzQ34BccvtY-rZ4Xaj0fVrelgDIxGchNJ3Ge431ddQktLi7Ev9FixOXXlsljAwTpG1pN6EZeqM2RcBgbmwTSOh8T', 'width': 3072}]",ChIJoxGTpCqJoy0RC6tqtzZcPpQ,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,2.0,-5.3480782,122.6130619,0,0,0,0,0
"Wadiabero, Gu, Buton Regency, South East Sulawesi 93761, Indonesia",Kadai Ula,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103488976643573158053"">Ipink Ipink</a>'], 'photo_reference': 'AUGGfZmUSIXi9bNJ2-flqltSzcmXztMcHTGWQzUCB5zEDi1jwW06ZmzPkrLtsdpCIDE5WuKlz8p58sgI6LAeXVDM-YqnI8yeSezboC2fYjv6lwaUOUD3alBF6DXBQS8OXHiiuODUnnMjcuIrAVQE_wR3jwNIyXnPR2CG7eAjEvN5fIQ10-bz', 'width': 2250}]",ChIJbTWtxGiJoy0RbHpLnnYJl3c,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,17.0,-5.3455188,122.6116619,0,0,0,0,0
"MJ55+FFR, Kolowa, Gu, Kabupaten Buton Tengah, South East Sulawesi 93761, Indonesia",Goa Bidadari,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108022693690532453839"">Mazlan Kamil</a>'], 'photo_reference': 'AUGGfZmu8rnJFBVFyzQa-QD-kTXCY0qNCGLDQTzofKzGZYCrtVAhhZiN0_xwKIbpr9IhlDrIh9RkUB_akrUoGA9CtT3-GWARqhSj8of54Fi6ruc_gUVLXys09ofNSayAdE5DjMv4D1A-RMgE8J7-oLMHWZ_l9hDTAtrCaXwGO34-4lDZR5oC', 'width': 3264}]",ChIJZecDKEaJoy0Rg72rLWJ7U8k,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,15.0,-5.3412613,122.6086443,0,0,0,0,0
"H386+96, Korolabu, Kulisusu Utara, North Buton Regency, South East Sulawesi, Indonesia",Pemandian Ngapaisori,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116379672154478022376"">eki riyanti</a>'], 'photo_reference': 'AUGGfZnZ1nTBXD_pdDnea_RxC-BN3QecJITlCg4kSNbEssii8OItqZ_skj6oLrp8jy5PIiAbVmRogLUrleeq1Go-_GFKDU9uhuNoLTmTVxz1vtUWCxKPg1xLMNC7ULWfLssbFpHGKZU4scGHpz2LeHHtWyoljhOoMND-5h7o-EQzfoZV3wOO', 'width': 4032}]",ChIJMfghQ10doi0Ry-FPcHK5YVA,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,3.0,-4.4341012,123.060514,0,0,0,0,0
"VRCR+3PC, Wakuli, Kapontori, Buton Regency, South East Sulawesi 93755, Indonesia",Daerah pertanian Desa Wakuli,"[{'height': 1946, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109986356503775257122"">A Google User</a>'], 'photo_reference': 'AUGGfZlPf9oI3sewYpJt3PEiKMKhIDxzRgsuvJ0KBwxkcBR6fTUKfbj5sW9VWGwFvYELJ85Ty5wT2Q4aMUw9ZLOmJ4EmJVhrybq2KmQ1LAqXEuBEA_d5zMJAJUYmNcgjd31hjvLpr-rUFBERHt7OLQ-I_TTams4zID28q6LJu4-ye9iONKds', 'width': 4096}]",ChIJDfKrSMnpoy0RmjGM11YiDLA,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,2.0,-5.1298179,122.8417688,0,0,0,0,0
"RRRR+43H, Wambulu, Kapontori, Buton Regency, South East Sulawesi 93755, Indonesia",Air Terjun Lapangan,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100105884485428391990"">xaverius endro</a>'], 'photo_reference': 'AUGGfZksC3H4rEuy2xVv4yyECSpa1R56iXUCzWCLTYDE3rf6BhxzWMTe31tPyPbtQNOvLldH8bw9RNDPdTjCplKKSCect30jk0g2wCGhcil7Ov4Hdn2iyH0NaBY0Oyte5mNVZa_xMrVx5eRfhkewLHX4cSLV7eRUdDUS6iTxiaiaeq7oizOy', 'width': 5184}]",ChIJO7634jzpoy0R0qF3nCdkBdg,"['tourist_attraction', 'point_of_interest', 'establishment']",4.9,10.0,-5.1596761,122.8402192,0,0,0,0,0
"QRMJ+M5F, Watumotobe, Kapontori, Buton Regency, South East Sulawesi 93755, Indonesia",Permandian Kapontori,"[{'height': 1504, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104340706737655308182"">ode irma</a>'], 'photo_reference': 'AUGGfZmoAOKb9tAvLgVVk7hWWkOTFSu09lWf0-FvvAJdw6M_w6hf_SsTtLAGBcy_3Cjv09PnWV2v61cpFxKsUC3kQEo7iheWIFsMKp3SpoQThRy-vpxv9r8PvilS9deKz3RFu6pIoPrHwodFSm1G5BHw61Q-w-SE0UK9FcsI0LtEs88mk9N2', 'width': 3264}]",ChIJNwXbrWDuoy0RCYCnokQ-D08,"['tourist_attraction', 'point_of_interest', 'establishment']",4.2,43.0,-5.2158219,122.8304287,0,0,0,0,0
"GX79+MJG, Lasiwa, Wakorumba, North Buton Regency, South East Sulawesi, Indonesia",Kabawo Wani,"[{'height': 315, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115489176054840696335"">Muhammad Aris</a>'], 'photo_reference': 'AUGGfZmyFuvZUxKRtugUPqBx_L2WXTV3L7i-9o7HVkurYIGl8W5cT2c13hQ9sTvHq0g3aLWVfc-VGsb6qo5lL6XjSZuqYG0g76MDUfYPHeZhsppmL8psa5BbGH-yYVpK3VDTn-qtSPmH_gTwcuq8MK8z-wg3gfnHddgItQzFaLr6aGqTQQqh', 'width': 462}]",ChIJSaq7fAAZoi0Rv-pKzy-Lmxo,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-4.4858115,122.9690739,0,0,0,0,0
"757C+2M, Eelahaji, Kulisusu, North Buton Regency, South East Sulawesi, Indonesia",Matantahi,,ChIJh8iiDAWDoS0ROMWTxqQjmBM,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-4.737384899999999,123.1717275,0,0,0,0,0
"Tumada, Kapontori, Buton Regency, South East Sulawesi, Indonesia",WATUOGE KAMBOLOSUA CAMP,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113856812436646482638"">A Google User</a>'], 'photo_reference': 'AUGGfZlqiMZuP4kyS2V4ANI_2KTbAgyBxwfLOGRm11QhiVJy40xnYs1-nNelC0MzC13VxWTAhb_R8B6yuMIV50dz9i6cu6eldK4aG9XJVkED7xsS4KcVGNVX4gXlUpra5xNzVkaThqjCswyutpRR_nPNfL0P4sR6T0u9WwBbGgweB5IEVMxO', 'width': 3072}]",ChIJX7fzYFjroy0RcShWK1C8BdQ,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,3.0,-5.130798299999999,122.7642833,0,0,0,0,0
"557G+H3X, Malalanda, Kec. Kulisusu, Kabupaten Buton Utara, Sulawesi Tenggara 93672, Indonesia",Wisata Eengkapala,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104156636420789977780"">Aslan Saputra</a>'], 'photo_reference': 'AUGGfZmGs__s7aoPLa86di92p5rVDnbJr8WkdQ_hdqCurMWUJwouespEEO9WL03KHiXQKpHExhYoTN43kgX8dNJhSFmaebBPJocrhsWNouLfQbpcyD0XU8c09FFxCWzvw6rqfeMZgQflfCNU4pgv86fMg0v4aOGL62rT1tJf_xmuq7y51wrA', 'width': 2560}]",ChIJG3xZsJ55oS0RY7f88lNKHEE,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,15.0,-4.8360025,123.175219,0,0,1,0,0
