formatted_address,name,photos,place_id,types,rating,user_ratings_total,lat,lng
"5R8Q+4J, Nihan Hilir, Lahei Barat, North Barito Regency, Central Kalimantan, Indonesia",simpang jalan. NIHAN HILIR,,ChIJnxVi6Kd1-S0RHmBOU9N7POU,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,2.0,-0.8347154999999999,114.8391085
"3VF6+88, Lanjas, Central Teweh, North Barito Regency, Central Kalimantan, Indonesia",Goa Batu Billy Matresmi Basel,,ChIJI1l6QwB3-S0RnBqjRxqfa-U,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-0.9266269,114.8608261
"6V3W+4CF, Nihan Hilir, Lahei, North Barito Regency, Central Kalimantan, Indonesia",Rumah Betang Tambau,"[{'height': 450, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106993123365956835514"">Arief Akun Baru</a>'], 'photo_reference': 'AUGGfZltBVzFjYLI4yzZpGx-_fRAdzkakRUt5bWV9_vJiy9bNhHun6zA149ylFicjB_-Sl1BdKc-Q1rj94HmgEABvIkj4LqP-hdrdVLRj17gIdwSTAqEcZgZmjvubr_UdD9LTVZvo05uxXJ5EbIss3c-lVyk4_aP9jgDAwoXnuSMAX28IgUz', 'width': 800}]",ChIJsS249bkL-S0RwcFSS59AzOU,"['tourist_attraction', 'point_of_interest', 'establishment']",3.8,5.0,-0.7971847999999999,114.8960433
"3V7W+M8V, Jl. Simpang Wonorejo, Melayu, Kec. Teweh Tengah, Kabupaten Barito Utara, Kalimantan Tengah 73814, Indonesia",Bukit payung,"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100671900597105768208"">Yunus Alfiat</a>'], 'photo_reference': 'AUGGfZn9fssLc80SKdEg1wnFtD64afMkjsdp5fvn5pC5jg-Vf4UGnfmrdThWWFIL4bjOscq34p4G0o8yA8uIibD_Y5xMYpGuLDJhSDlXxW6AjsIYR-ESa24Z5SXmBFQwx9HDCMFpkx2xtXEv07yiefQSaS6vpU8ARQp0wxU1Uod4-lmZpqsL', 'width': 13328}]",ChIJ2yLfdwJ3-S0R5jgoo4cev6Y,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,3.0,-0.9357513,114.8958007
"XW4M+3MF, Trinsing, Central Teweh, North Barito Regency, Central Kalimantan 73814, Indonesia",Danau Desa Trinsing,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108655394040513424711"">erik sosanto</a>'], 'photo_reference': 'AUGGfZm58dTLNEY0LaWfgRY06YSxwtNFLl2_3l1afk2UxVQvfllHtT5w-v-hXiFjEzbXy1H2IvOHvVdnKlm34v-IxmA9wyx2CqcKRYeALHH-cs4iXjky46CuPFbUuz5FJStM9A8Nwv5tQJDwRIw7FZFeTmVj32CaozJKIdQ_09Vve_tQs0e3', 'width': 4608}]",ChIJQ5RdzjyB-S0RlZGneyGLfMU,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,16.0,-1.044802,114.9341768
"XQ99+6MW, Jl. Lemo, Lemo I, Kec. Teweh Tengah, Kabupaten Barito Utara, Kalimantan Tengah 73814, Indonesia",Air Terjun Jantur Jalitung,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102423423681847936627"">riwono aji susilo</a>'], 'photo_reference': 'AUGGfZnKFYbqLIFfPuOlmeEWyVk_ilXTv9sr4Z-UcI5lTUDLFnnpFoCus2eGt9dHT7QvePl87D8VG0_3M7TilM74z7Qfs9zEtjEeF-jzK9ITDf_vjXPbPhpDdqjNTqxDMYY7l5aTcw4We6Z7d5SMCPvk2nb1V1tQLlXR0WVCzoJBNLRuxV8f', 'width': 4080}]",ChIJre7PZi57-S0R4EDywdKCpzc,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,24.0,-1.0318875,114.7692031
"Hingan, North Dusun, South Barito Regency, Central Kalimantan, Indonesia",Wisata Danau Bambure,"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102415996937621738727"">marthynzhu</a>'], 'photo_reference': 'AUGGfZkHdoO-YBtQh7BbNtnHclrt76UO808M_5XQthBvoGhLkAZOvKL8K5o7l4h_atZE5Ah_Ttyz7NfoUyLNu2RCAsvuYFk3QJT7v98P-HybKPO0AuD31OCsgnqDPE1pZxzm3AdTd4SxQD_MYGF0aMAthTOAIx08pZDB5tFgbSgkr_bW-T6M', 'width': 720}]",ChIJ-TgwSXZJ-i0RlouTTVSVSg8,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-1.4295818,115.0113619
"Jl. Pertiwi No.12, Melayu, Kec. Teweh Tengah, Kabupaten Barito Utara, Kalimantan Tengah 73814, Indonesia",Bundaran Patung,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100356122314179032493"">ahmad nasrullah</a>'], 'photo_reference': 'AUGGfZlGmblNkT9ze3nwNYt1LllipuLLQEXyWM8leQsdyU2qwxD0hIBRLPnC_-E9t7Sb3bITQQaO__H8Djn6VQdeQUoHCwR26tLapKFBM_lBxc1SS9UQAYgp1JHmcrNnRpRzA2DqiayxIVoKa0uHg_7f2iSTTKbKzyIyU2qHUYilv6FdNZcd', 'width': 2352}]",ChIJ40vLIYR3-S0Rg5qzq2OSgAY,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,61.0,-0.9470455,114.9005948
"8WVG+4JG, Unnamed Road, Sanggu, Kec. Dusun Sel., Kabupaten Barito Selatan, Kalimantan Tengah 73713, Indonesia",Lewu Betang Nansarunai Sanggu,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107001104719429174631"">Reza Maha</a>'], 'photo_reference': 'AUGGfZmT4wvnK7RlHV1BcAR_T8SbGTjAe7yNFjz5GVdKLbcXZCI4PKuvGGIP-63-I1SjUXNhFOTR48ks3MaYAGFtse2AQf_Y-8qDgNEAPabF6hmpJWQngvZbTO8G-qP5pafvJVPdCt1jHOSrcC95TmAYnQItiH-IuxJbjUxaXzflhPjLcxIZ', 'width': 4096}]",ChIJf2SsvQVV-i0R4UPFWtwrTx4,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,93.0,-1.6571984,114.9265925
"2VVW+883, Jl. Ahmad Yani, Lanjas, Kec. Teweh Tengah, Kabupaten Barito Utara, Kalimantan Tengah 73814, Indonesia",Bundaran Buah Muara Teweh,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100992804819976436787"">imam santoso</a>'], 'photo_reference': 'AUGGfZmF0O3DuVXkmHXl1ClVsB6iv29saov7vC19rCinydw1kGbOaIeVDSipcMKMUgczMaQuAZiod7OjugteMVVCKEGX9VFXDJJVczTeQog4c8WhlG-CRU7Uk89KdkzYafMKzJ_or9drGdlwY3rPQYgoQHfInVHHVbJvAEDHeycoPNoL7C-j', 'width': 2519}]",ChIJx-Fnd_l3-S0RpDaCcwwx1gQ,"['tourist_attraction', 'point_of_interest', 'establishment']",4.6,529.0,-0.9567287,114.8958098
"XVCV+C2J, Unnamed Road, Trahean, Kec. Teweh Tengah, Kabupaten Barito Utara, Kalimantan Tengah 73814, Indonesia",Waduk Trehean,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102423423681847936627"">riwono aji susilo</a>'], 'photo_reference': 'AUGGfZn741B67Op2NiCWhzVzd8DnJ1nUZghJedAOcTJcER-S59pl2ou6xLntXLJC4CEny96L_a7dRNngq0Qc6jdRJgcnbmZdG2d8Oyb2GKhZ15CDWY73GUBrQthQQ040QyLLCzbQIRfrTfOPHCckQq4FhZ0VPnx43idXSarZZtGmzBjzHWnp', 'width': 4080}]",ChIJmVP_mkB5-S0RfEJOd2g2iV0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.6,29.0,-1.0289132,114.892507
"Jalan Meranti, Lanjas, Kec. Teweh Tengah, Kabupaten Barito Utara, Kalimantan Tengah 73814, Indonesia",Pasir Putih,"[{'height': 1520, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116659852482168421205"">Evan Risky</a>'], 'photo_reference': 'AUGGfZnC1jEq8h9IgwCSN3eOCxjQWGf8AYcGYPimy5aLR58B6VK1mfr23B6DTElGqiI61vkXgzkEV4dc5uwH0XQriqobGTjf4W0oKSzT84kLwvvGU6aW91jNRLFvoZ6fT_E0lAMkevNVbDQFTwYQ_79kEH_VgxlS5KpIzM4TJ6yDUV3hWL83', 'width': 2704}]",ChIJGXmy65l3-S0Rh1ob7w1xOqw,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,3.0,-0.9502605,114.8665368
"XVGR+CCM, Trahean, Central Teweh, North Barito Regency, Central Kalimantan 73814, Indonesia",Wisata kampung raja mandak,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116414419795288925680"">A Google User</a>'], 'photo_reference': 'AUGGfZkUFdcIiwXGRQmbX8p55ZyfjnxTJCxYqToJxjRJN27REg5d4CWR41i96lC3PycrkD0eYxZPvPi4hgSQr0ECW5RdoD-V4gP2eGyMNZ5qYz-FRiDFdU9H6dqTU-yM7Mw9vwj3KWwouXt8khfsrhzUPgfGgBNOZvpwsFGwpY_pn2Yp3_6D', 'width': 576}]",ChIJqy6yB6N5-S0Rnuz89i3v_Hk,"['tourist_attraction', 'point_of_interest', 'establishment']",3.7,6.0,-1.0239157,114.8910324
"VVRC+733, Butong, Central Teweh, North Barito Regency, Central Kalimantan 73861, Indonesia",Muara sungai butong,,ChIJYcvalFPV-y0RkCkoPdPZPa0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,3.0,-1.1093694,114.8701675
"8P87+8J9, Madara, South Dusun, South Barito Regency, Central Kalimantan, Indonesia",Nadara,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100489290661425416295"">bezaliel ngabut</a>'], 'photo_reference': 'AUGGfZm1_r68-MrPnCNcN6kG75jL4yEeg5z86MCv3Hgsig4YtQhChuYADqVfmp7eJU_jKQKryk5rPp3Y67qqN4PzaL63mLmjeAlaOov6efEWrHpTIRbwekBy7GIsfwfYA7koUIMbpB2pOfzaw6y5WrGsSpA3R37lxgGwrf4e6a0JZ88Wr9-6', 'width': 2781}]",ChIJ-Y1PJRYJ-y0RQVkW_2hEpc0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-1.6842175,114.7141223
"W2MQ+4V6, Hajak, Central Teweh, North Barito Regency, Central Kalimantan 73814, Indonesia",Villa Jangkrik 28,"[{'height': 2256, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114897655564080877250"">A Google User</a>'], 'photo_reference': 'AUGGfZmrAP6PxoJ6LI267fl6h3h8pf-Dr91hk3x7fGhsgNRhGBLptnpyc6A7iWtl_s2kSQAmZXrwAg_dej4phh0uj-aoXCD0EwiMSSoFHdQZENZCdgmTqQlVolv5R-73c6H-6zIHK0OGRgZhgqk3zfjnMl6DEZtcMyhe46w8W2L8NCalSYP7', 'width': 4000}]",ChIJ3UIIZ8KH-S0R5uZlLlge858,"['tourist_attraction', 'point_of_interest', 'establishment']",4.2,10.0,-1.067205,115.0396493
"Jl. Pakusualam No.1, Baru, Kec. Dusun Sel., Kabupaten Barito Selatan, Kalimantan Tengah 73751, Indonesia",Danau Sadar,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106731740121982183120"">Nicky Dodoy 020</a>'], 'photo_reference': 'AUGGfZldp4bw1q3hSK4PI74v7UpaeDMhNqa4fbAi2_P_aLxNbacK-7xDrEt_jE9oiFwaYNAxvoZ42KZAhTwcRy73lx4A__AhgBP6oKvHJGihserhhGwmZ_cGxm8TSZDbjAfjkEWgvuGeVNZR6uKuRHl9SiUweEPo4Ah83eVfoP0x2PnM2Qv4', 'width': 4000}]",ChIJW18CtGMD-y0REQkCKcmDEN4,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,1.0,-1.7831859,114.8206989
"XR76+FC, Batilap, Dusun Hilir, South Barito Regency, Central Kalimantan 73617, Indonesia",Desa Batilap,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102707357901124618447"">A Google User</a>'], 'photo_reference': 'AUGGfZnza5ZAUf8mkx2HnfwlnmHUfbpxOALqzrfPm3aU6VpEX1Sh1-hbmwYHHiuMCaiV0hTeOJyPyvm6volpMjmZy0U9MCEFFFRsf7q4IHP1NLs1pY8qvzKKt9rvBVh5QLVTw2EgdK-1Z9W_qfiHR27zdm94Vi9U6ggKUuf0oLllQAp6z8DN', 'width': 3468}]",ChIJsbbyVE0n-y0RgsajP3VvVTM,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,12.0,-2.0362369,114.8110079
"6R95+CJ, Baru, South Dusun, South Barito Regency, Central Kalimantan, Indonesia",Wisata Petak Bahandang,,ChIJ8dfCXpsF-y0Rabvv3M98wiM,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-1.7814061,114.8090433
"8VMV+GH8, Jl. Soekarno - Hatta, Pamait, Kec. Dusun Sel., Kabupaten Barito Selatan, Kalimantan Tengah 73713, Indonesia",Danau Sanggu,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107001104719429174631"">Reza Maha</a>'], 'photo_reference': 'AUGGfZkat48KbVYewOj7FwaVJynAsHHHPIsUELYcRWG8Mp_fy_wbECFohSxbzmhCPzuIuABeDhju89YVpiwAHHMfGBT12gw019A_XHDsbbb0BGjHY_3y-QKQ1-YNn9IWdhveDkk6DPfFtTehJXMMhjXIfgp6hEfrn0fGWb8SfRABByBoxm5f', 'width': 4096}]",ChIJnX6T3wUA-y0RLckLLACm_uw,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,219.0,-1.6662108,114.8939396
"8R5M+M5, Mabuan, South Dusun, South Barito Regency, Central Kalimantan 73751, Indonesia",Pulau Jukung,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114960799008213124524"">Ade Gerend</a>'], 'photo_reference': 'AUGGfZlMJK8IDzjp0PeFh51es_748G1Aj8tstedGxBeE9kJ5ux126i3VZM_U_01GFSj3iLKEF2ymUGs9L1cUya1h5-kizOyKTIrcLJMt1EQMAieLVsm88KNNZGdqrdJyNsAi2pBTaq2ryfQPqSGq8rY3XZwhdfirRKXiqEbqdh9jWFKANEkv', 'width': 4624}]",ChIJBUUYCtsB-y0RzipgCwLZ6lU,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,5.0,-1.6907827,114.8328885
"GGQQ+F86, Sungai Kumap, Muara Uya, Tabalong Regency, South Kalimantan, Indonesia",Spot Jelawat,,ChIJc_MXzSdx-i0RIk6Y_yQvUdk,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-1.461338,115.5382749
"7RHJ+36F, Jl. Tugu, Hilir Sper, Kec. Dusun Sel., Kabupaten Barito Selatan, Kalimantan Tengah 73751, Indonesia",Waterfront city buntok,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103708630777636810870"">retno ayoe yuniarti</a>'], 'photo_reference': 'AUGGfZkQ83_sazHRBiFWnLbC0J0gzKZg4Nopl8h5yAUcZ7OK-tScGzojZDkuMApoi6K15L4h0HSCuJZlRYhXGOH-pIxgRg2eDj5IMWif4ctOQi81edQ8ARFp2QWVRmCh05F2afJ7rU5qKlO8e2U25IBR4qu8Pbr7yGhHOvQd63oPp_iaHNXO', 'width': 4000}]",ChIJFWkUJwAB-y0RCsofFQiZb0M,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-1.7222363,114.8302523
"Telang Andrau, South Dusun, South Barito Regency, Central Kalimantan, Indonesia",Mambarak Forest,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117594946240209795558"">A Google User</a>'], 'photo_reference': 'AUGGfZkgmSN75nFw3XABeTYJRdwXQM3l7UkfkNj5SaGT7DcmlGdthjuY1GZEby6n4Es2r28RG5cM9UuhFle16ZpwYYYGMpEWxBh0g_MPosOfVfq_J5lJQbf7aQSJHf8vgAmB_6Y_9a893cWb1ugIrAPotAubN-EDtGhnRra56l9c4UqXQUdo', 'width': 3456}]",ChIJedwOc_9V-i0RFYHdiw9dvcQ,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,4.0,-1.6585094,114.9262404
"74G7+VR5, Bengahon, Lahei, North Barito Regency, Central Kalimantan, Indonesia",Muara teweh,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110179901417613758911"">A Google User</a>'], 'photo_reference': 'AUGGfZnZsUtgM3A2JnMO9shXCsCAlh7xSItfvuEiuFixPk4Qx8DwEZi5ZbcT8oQeb6gtJeQySrscxDXniWT1IxqnBxdYLlNnGp4MgntnvBkBc-f2FP_eoU4U1Iv-oRanYlPvv7cBpdTTC00B8ZuXKBNrlSl96DOr9UgaV5MnF9LUrduI87H4', 'width': 1280}]",ChIJC3dujuC7-S0Rw2b0P6KHLpk,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,4.0,-0.7228599,115.114601
"26MR+MHH, Hayaping, Awang, East Barito Regency, Central Kalimantan 73671, Indonesia",Spot mandrus Pulau watu,,ChIJnbwIvyDB-i0ROexoYZyKuDk,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-1.9658193,115.2414895
"Jln Buntok - Palangkaraya Km 8 , Desa Lembeng, Buntok Kota, Kec. Dusun Sel., Kabupaten Barito Selatan, Kalimantan Tengah 73713, Indonesia",Batuah Agrowisata,"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100465414337947557579"">A Google User</a>'], 'photo_reference': 'AUGGfZnSKqiy7ecl-8Oct4mXdQpLeROp5xITDo6LVORt35dwPwvrjMeIJz7O6ciYiWrqP1xa97ZiJaXLEbxVYQlgPS0irrB7UpA9chVEB4fcsSMmIrbl0wwu6EzozHs2_lOoViXFuXU0NOd7O9IDtKbCLuvYhnAjGZW4xK-H8jDSSoP_MW7s', 'width': 1280}]",ChIJT7T-AA8B-y0RJqk7NQ_iy3s,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,7.0,-1.6788737,114.85301
"CQ5J+WXQ, Jl. Pendang, Tlk. Mampun, Kec. Dusun Sel., Kabupaten Barito Selatan, Kalimantan Tengah 73752, Indonesia","Simpang 3 pendang KAN,GARO","[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112942501531007989191"">A Google User</a>'], 'photo_reference': 'AUGGfZkoj7xdbq7isYQXrJXZ9ikmdOGBcrJEThVZddMi_T4-aC8ZH2EuoWiBB_cNGzdM11Re9BXPn39S2jllA4x0eL-b3kr_Toydtxj0bmzh46_BG00BM5dNbYSB2-yKJF5XEg2ckcpkHFYwCi5Uo4gTcDg-0koawIywpqK3goGiegjO9-Od', 'width': 1952}]",ChIJZwv1qSiv-y0R_KkiyyJ9QDE,"['tourist_attraction', 'point_of_interest', 'establishment']",4.6,5.0,-1.590157,114.7824888
"8WG4+WJ3, Sanggu, South Dusun, South Barito Regency, Central Kalimantan 73713, Indonesia",Pemandian Rawen.,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115877042766154906406"">Etvan Ewaldo Tahan</a>'], 'photo_reference': 'AUGGfZl6N7EuWwcjxNcBpqteNXBJDwe-J97bVUL8xlhDUSxSc10Otj9y7hogNKsgnsM9-uBiKDNLMui5hRG6-0zjQBvmSddBAZM52nkUSn0ee7QYcAZCt3OSmBjS_-YwkK24126N_kpYgpBf2_XYlDqfKfOsIbb4JCkrXvK01h1YYm0VwV5m', 'width': 4000}]",ChIJxYGhV-L_-i0RKFNnNFCMv6M,"['tourist_attraction', 'point_of_interest', 'establishment']",4.2,181.0,-1.672748,114.90655
"5QVG+Q5G, Teluk Telaga, South Dusun, South Barito Regency, Central Kalimantan, Indonesia",Spot Keramat,,ChIJofKFtTob-y0RMmLNjZ82dmY,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,1.0,-1.8055607,114.7754544
