business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,photos,permanently_closed,url
OPERATIONAL,"F9RG+M7, Samkai, Merauke, Merauke Regency, Papua 99614, Indonesia","{'location': {'lat': -8.5083033, 'lng': 140.3756367}, 'viewport': {'northeast': {'lat': -8.50663587010728, 'lng': 140.3769392798927}, 'southwest': {'lat': -8.509335529892724, 'lng': 140.3742396201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nawari Beach,ChIJjSOzj1sVtWkRJdglIQ5fxiA,1.0,ChIJjSOzj1sVtWkRJdglIQ5fxiA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117242197490455816964"">A Google User</a>'], 'photo_reference': 'AUGGfZmx2RK3KieU-6oitjFq6_fZkAFWBO4Pe3UzIV-8OIGNO3B8_e00Uj8ysdutfxhLOCTM9gB00PApwp9PyhhPUMRHPJkquznywZ-djwaAXux8YP_AgI1e1K6VT35TRdHb5NmaA38ooRPmYikWCJ4PhypFReD5KP81EYJ54-r5jMqD-unU', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJjSOzj1sVtWkRJdglIQ5fxiA
OPERATIONAL,"F9RG+8JJ, Samkai, Merauke, Merauke Regency, Papua 99614, Indonesia","{'location': {'lat': -8.509173700000002, 'lng': 140.3765114}, 'viewport': {'northeast': {'lat': -8.507647670107279, 'lng': 140.3778110298927}, 'southwest': {'lat': -8.510347329892722, 'lng': 140.3751113701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pantai Nawaligh,ChIJdw1R-k0VtWkRl6APJduaSvU,4.0,ChIJdw1R-k0VtWkRl6APJduaSvU,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': True},,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115772768808153312554"">A Google User</a>'], 'photo_reference': 'AUGGfZnOLhitFQ-YyzA5RigrqEgU_NDovN89uJy670A1BcyPyR-7RnKc_lzU-PKMBXHDe9Ryff2HKQjSOpVRNGOS1AdGHUVCioPrsKu6Sw42O_nAkU2LsO49B91ZfJoqJebwadVpUHUJ-JmgHlIhKrMerOo4l2n_ToNQIr2WL86Fhhw2RN2K', 'width': 3119}]",,https://www.google.com/maps/place/?q=place_id:ChIJdw1R-k0VtWkRl6APJduaSvU
OPERATIONAL,"G92C+JQF, Jalan arwana, Samkai, Kec. Merauke, Kabupaten Merauke, Papua, Indonesia","{'location': {'lat': -8.4984156, 'lng': 140.3719765}, 'viewport': {'northeast': {'lat': -8.497051820107279, 'lng': 140.3733673298927}, 'southwest': {'lat': -8.499751479892723, 'lng': 140.3706676701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hj saidah sakka,ChIJc00oFQA_tWkRfOo01B-74BA,0.0,ChIJc00oFQA_tWkRfOo01B-74BA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJc00oFQA_tWkRfOo01B-74BA
OPERATIONAL,"GF56+8HH, Wasur, Merauke, Merauke Regency, Papua, Indonesia","{'location': {'lat': -8.4916842, 'lng': 140.4614976}, 'viewport': {'northeast': {'lat': -8.490334370107277, 'lng': 140.4628474298927}, 'southwest': {'lat': -8.493034029892721, 'lng': 140.4601477701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanah milik pak dori,ChIJ2-3TNQA9tWkRzEHFaXWwTRA,0.0,ChIJ2-3TNQA9tWkRzEHFaXWwTRA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114835794418127006527"">A Google User</a>'], 'photo_reference': 'AUGGfZmhoRvT85Dw_oMY56YKldZuI8l798fffEF9Ay8Ylhi2xhXPYwjDzhROu3E9ugNzGnGjiArjgNyi82vAqFanuI4VoF-qwKt9qdFTh5NhI_f2WeBbKS9x6CCEQzffBtR8LLx2SqM3R90nWG8hI2YBEM-P-Orav0GgIkI74Qgv7TUIP2Iu', 'width': 1599}]",,https://www.google.com/maps/place/?q=place_id:ChIJ2-3TNQA9tWkRzEHFaXWwTRA
OPERATIONAL,"Unnamed Road, 99614, Indonesia","{'location': {'lat': -8.502667599999999, 'lng': 140.3700379}, 'viewport': {'northeast': {'lat': -8.501172470107276, 'lng': 140.3716635798927}, 'southwest': {'lat': -8.50387212989272, 'lng': 140.3689639201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,IMBUTI Beach,ChIJST49jLcVtWkRo5lGUuqAb3g,4.3,ChIJST49jLcVtWkRo5lGUuqAb3g,"['tourist_attraction', 'point_of_interest', 'establishment']",115,,"{'compound_code': 'F9WC+W2 Samkai, Merauke Regency, Papua, Indonesia', 'global_code': '6R32F9WC+W2'}","[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111511953745732569160"">Suga Otradus</a>'], 'photo_reference': 'AUGGfZmu6oFXCMOFA84pVhoYjYZLqg4HIAJzMG_0x9wUqFlnWDy5SZBA8DeV09qa0lZ7oSmLtyHuJ3yvKPdOXgdIDxL6b9PXOyAHhixeZwOlbVlyc9ZHzVvlp-uDL5Ld0Wd-NtFz1Xt2FFmzP43-TkhA532zvkUwgPFZeov0qxEocKVxsg2Q', 'width': 4640}]",,https://www.google.com/maps/place/?q=place_id:ChIJST49jLcVtWkRo5lGUuqAb3g
OPERATIONAL,"Jl. Raya Mandala Gg. Gereja, Bambu Pemali, Kec. Merauke, Kabupaten Merauke, Papua 99613, Indonesia","{'location': {'lat': -8.505361299999999, 'lng': 140.3984314}, 'viewport': {'northeast': {'lat': -8.503971520107276, 'lng': 140.3997539798927}, 'southwest': {'lat': -8.50667117989272, 'lng': 140.3970543201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RENTAL DAN TOUR FISHING MERAUKE,ChIJU2-CRxc_tWkRqYk0a1Tim3U,0.0,ChIJU2-CRxc_tWkRqYk0a1Tim3U,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"{'compound_code': 'F9VX+V9 Bambu Pemali, Merauke Regency, Papua, Indonesia', 'global_code': '6R32F9VX+V9'}","[{'height': 2400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111175158916242846248"">A Google User</a>'], 'photo_reference': 'AUGGfZlB2oP1Bqe5EtX9EtRXnblqKnsHSpzC7iCwsKvOcPYdkmw-oWS-jHnW1ekmLs3uITpT3NenrWI00tsHnUvHLdEHw7CqQPk71uo3OqEi-8yzwJRvE_tz1_eTe1b4EVGiovW-zFYxBkFv4yu_CG7tImBGca3eqkIJ781YqsLWHviN49-8', 'width': 3200}]",,https://www.google.com/maps/place/?q=place_id:ChIJU2-CRxc_tWkRqYk0a1Tim3U
OPERATIONAL,"Jalan poros, Kumbe, Kampung bahor, Kabupaten Merauke, Papua 99631, Indonesia","{'location': {'lat': -8.4431196, 'lng': 140.3019009}, 'viewport': {'northeast': {'lat': -8.441970470107277, 'lng': 140.3034911798927}, 'southwest': {'lat': -8.444670129892721, 'lng': 140.3007915201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata beach,ChIJS3ltJVRBtWkRe5AW4TP3K4Y,0.0,ChIJS3ltJVRBtWkRe5AW4TP3K4Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},"{'compound_code': 'H842+QQ Kumbe, Merauke Regency, Papua, Indonesia', 'global_code': '6R32H842+QQ'}","[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100137999976536923320"">A Google User</a>'], 'photo_reference': 'AUGGfZmdmXEqjgNXgZ00nHxET_9sxvtpeDn1EMWIXcaSUaAy2hH2BzN22dA1VNs2TNOe4IS32u6UeUcJsgvYH4Wci4ZqCwbi4JqJ5XsiUfcjuyupsvAIMIu2ltJTkknVNfsZfUtWLl_hFT-iH5XZX8pV4Y-i7rNAPlvzZfkCQzbQvX6dX_8Y', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJS3ltJVRBtWkRe5AW4TP3K4Y
OPERATIONAL,"H97Q+G52, Urumb, Semangga, Merauke Regency, Papua 99651, Indonesia","{'location': {'lat': -8.4362283, 'lng': 140.3878807}, 'viewport': {'northeast': {'lat': -8.43498437010728, 'lng': 140.3891876298927}, 'southwest': {'lat': -8.437684029892724, 'lng': 140.3864879701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sekretariat Explore Merauke,ChIJU3YnDZk_tWkRWhpirXEYXiM,3.0,ChIJU3YnDZk_tWkRWhpirXEYXiM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113708211582310003036"">A Google User</a>'], 'photo_reference': 'AUGGfZmYpkY-XHfkx5TvOlOzhmj7ug6tBNU3gbXQ5J_qH25St4FdflZw_WD5_QKw0JQJF6gOflNufuOVjPgGRXxscalPRtjlZ-zMtZVXAq7QZnymedd5L5np4gTbng4nVeelwRTh9MSxsEyW1_SJO0LD4MnEDPDU6ESjA2KpfX092Q0FIsS0', 'width': 4128}]",,https://www.google.com/maps/place/?q=place_id:ChIJU3YnDZk_tWkRWhpirXEYXiM
OPERATIONAL,"8GV9+84, Kuler, Merauke Regency, Papua, Indonesia","{'location': {'lat': -8.656698, 'lng': 140.5178112}, 'viewport': {'northeast': {'lat': -8.655841470107278, 'lng': 140.5197151298927}, 'southwest': {'lat': -8.658541129892722, 'lng': 140.5170154701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANTAI WISATA NDALIR,ChIJ-xLCSkwbtWkRwOjGyWf2Ffk,0.0,ChIJ-xLCSkwbtWkRwOjGyWf2Ffk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107142807852284909798"">A Google User</a>'], 'photo_reference': 'AUGGfZlumPxvMTaiaIeWqem-h4_asJpRHhT6N-nlyoTCWesrMvkHW-jLD-OimuJa0o35NJR0A5Lncsy66ThqygBcW-8AQ1Ntewxbr3FnNt1f0wCgZLX--pPeENNmopZDa5MnBcjQ6L-UYxIuDndtY9PnVMYmk0yu4PwvqEtsdRJYlSY31i1H', 'width': 4080}]",,https://www.google.com/maps/place/?q=place_id:ChIJ-xLCSkwbtWkRwOjGyWf2Ffk
OPERATIONAL,"F9MM+8J, Samkai, Merauke, Papua 99614, Indonesia","{'location': {'lat': -8.5167454, 'lng': 140.3840263}, 'viewport': {'northeast': {'lat': -8.514970670107278, 'lng': 140.3852570298927}, 'southwest': {'lat': -8.517670329892722, 'lng': 140.3825573701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai lampusatu,ChIJo_XVI6kVtWkRlPUM3-WHowI,4.3,ChIJo_XVI6kVtWkRlPUM3-WHowI,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,,"[{'height': 4618, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106485912207755300391"">Rofiy Aziz Pantarwijaya</a>'], 'photo_reference': 'AUGGfZlZ4JaoPreN8uKxEZZI24cO2BFPqD1ic2GTtper97qSJFNVbAZv6-jvKhDvRVnRhhBQEmvfYUzHd1XXgBpL97ffDQBX6-68osS5M0Jg6B3KlzvVlKG8IMwNP9ZO9WviSX2HF-3yszjebqZYnQKm-Apu9oS2P-EabsH-N4fTZu6xz4Tn', 'width': 3464}]",,https://www.google.com/maps/place/?q=place_id:ChIJo_XVI6kVtWkRlPUM3-WHowI
OPERATIONAL,"GC6G+53R, Jl. Raya Cigombong, Klp. Lima, Kec. Merauke, Kabupaten Merauke, Papua, Indonesia","{'location': {'lat': -8.4895193, 'lng': 140.4251557}, 'viewport': {'northeast': {'lat': -8.488164720107278, 'lng': 140.4265369798927}, 'southwest': {'lat': -8.490864379892722, 'lng': 140.4238373201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah,ChIJFcA2QwA_tWkR8TTfAexk_2g,0.0,ChIJFcA2QwA_tWkR8TTfAexk_2g,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJFcA2QwA_tWkR8TTfAexk_2g
OPERATIONAL,"Jl. Husein Palela, Samkai, Kec. Merauke, Kabupaten Merauke, Papua 99615, Indonesia","{'location': {'lat': -8.5251817, 'lng': 140.3945383}, 'viewport': {'northeast': {'lat': -8.52388882010728, 'lng': 140.3958125298927}, 'southwest': {'lat': -8.526588479892723, 'lng': 140.3931128701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Buti,ChIJvVmO-PUVtWkR_huT2hgpTcI,3.0,ChIJvVmO-PUVtWkR_huT2hgpTcI,"['tourist_attraction', 'point_of_interest', 'establishment']",5,{'open_now': True},"{'compound_code': 'F9FV+WR Samkai, Merauke Regency, Papua, Indonesia', 'global_code': '6R32F9FV+WR'}","[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101158203647882345730"">laurenz libu</a>'], 'photo_reference': 'AUGGfZlFTOz07je9WPpdTWCZXmoMDSoFg12bCORcUyksDorB5IPDJ80bVa6oG6p3XrZ_YtP5-L4ml5H80t68aGR28xc-d-_YH4aRDnW5cSn8YGpjeG4d5-ZvyaLyRhAZ_jhUwGWvUUHUFEC7DuovMRnTBcaDgkpjUXjXJQCbStPXh0Wn7-hV', 'width': 1280}]",,https://www.google.com/maps/place/?q=place_id:ChIJvVmO-PUVtWkR_huT2hgpTcI
OPERATIONAL,"F9VG+C77, Jl. Menara Lampu Satu, Samkai, Kec. Merauke, Kabupaten Merauke, Papua 99614, Indonesia","{'location': {'lat': -8.506456199999999, 'lng': 140.3756777}, 'viewport': {'northeast': {'lat': -8.505106370107278, 'lng': 140.3770275298927}, 'southwest': {'lat': -8.507806029892722, 'lng': 140.3743278701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai lampu 1 merauke,ChIJB8L9-j0VtWkRJCYsf_q8m_U,4.2,ChIJB8L9-j0VtWkRJCYsf_q8m_U,"['tourist_attraction', 'point_of_interest', 'establishment']",50,{'open_now': True},,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117029958529759751175"">Rendra Stanfordi</a>'], 'photo_reference': 'AUGGfZnDjyQ1bmHh1b3C8ltdLzgp7q8agT0D7Ra3SSbmxwFM13zIWXOk1HqhQZpLN9lc3aSKgxEQQQERsCYoEGPSliGRPYkN4UU25ke3srTZc4ZsTtftiZwOvN461mmsOm-PPPhBLC6N6R9mOd92qKR_SHylMs0oiKkUH_ss-ly5x6wFYtgH', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJB8L9-j0VtWkRJCYsf_q8m_U
