business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,permanently_closed,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,url
OPERATIONAL,"JCC3+WCC, Tomalou, Tidore Selatan, Tidore Kepulauan City, North Maluku, Indonesia","{'location': {'lat': 0.6222558, 'lng': 127.4040178}, 'viewport': {'northeast': {'lat': 0.6236334298927222, 'lng': 127.4053730298927}, 'southwest': {'lat': 0.6209337701072778, 'lng': 127.4026733701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,FKNT Tomalo,,"[{'height': 3744, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112965560332983040746"">Asrul Achmad</a>'], 'photo_reference': 'AUGGfZnS0MMtFCs2ugzIyFf6ITRRlaZBv1qWPlUs4Vw9ixnIVYRyO7U0A6l6KyS8fwaegFp4bDOx27wygqVB-PFjHHmL9Fx9qTYlFS57rduZ1zXJRWRYw4Ni3MROusbiUd6Y-O0DwSE436QgfeZPskPNqxluomSg8T80Hj74ec31FZ2W6qgl', 'width': 5616}]",ChIJtQ2cmcbPnDIR7gAMvQTTuwk,5.0,ChIJtQ2cmcbPnDIR7gAMvQTTuwk,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJtQ2cmcbPnDIR7gAMvQTTuwk
OPERATIONAL,"HFW9+3V, Pulau, Tidore, Tidore Kepulauan City, North Maluku, Indonesia","{'location': {'lat': 0.5951875, 'lng': 127.4696875}, 'viewport': {'northeast': {'lat': 0.5965373298927221, 'lng': 127.4710373298927}, 'southwest': {'lat': 0.5938376701072776, 'lng': 127.4683376701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Coral Reef,,,ChIJM56QRCvbnDIRULuRl-7-DAY,0.0,ChIJM56QRCvbnDIRULuRl-7-DAY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJM56QRCvbnDIRULuRl-7-DAY
CLOSED_TEMPORARILY,"J9RC+8XP, Jl. Raya Dokiri, Tuguiha, Kec. Tidore Sel., Kota Tidore Kepulauan, Maluku Utara, Indonesia","{'location': {'lat': 0.6408455, 'lng': 127.3724554}, 'viewport': {'northeast': {'lat': 0.6422196298927223, 'lng': 127.3738426298927}, 'southwest': {'lat': 0.6395199701072779, 'lng': 127.3711429701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Babang ji,True,,ChIJaxp0FObNnDIR8hyuXyPXdNM,0.0,ChIJaxp0FObNnDIR8hyuXyPXdNM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJaxp0FObNnDIR8hyuXyPXdNM
OPERATIONAL,"J9MG+XC4, Dokiri, Tidore Selatan, Tidore Kepulauan City, North Maluku, Indonesia","{'location': {'lat': 0.6348763, 'lng': 127.376082}, 'viewport': {'northeast': {'lat': 0.6362071798927224, 'lng': 127.3774165798927}, 'southwest': {'lat': 0.6335075201072778, 'lng': 127.3747169201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rompong Jao,,,ChIJzXkcjt_NnDIRd8P8iVvnKTE,5.0,ChIJzXkcjt_NnDIRd8P8iVvnKTE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJzXkcjt_NnDIRd8P8iVvnKTE
OPERATIONAL,"MCH5+Q7R, Unnamed Road, Jaya, Tidore Utara, Tidore Kepulauan City, North Maluku, Indonesia","{'location': {'lat': 0.679493, 'lng': 127.408127}, 'viewport': {'northeast': {'lat': 0.6807592298927222, 'lng': 127.4094831798927}, 'southwest': {'lat': 0.6780595701072778, 'lng': 127.4067835201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hoka Puncak Lada Ake,,"[{'height': 1233, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107838151675723635287"">Don Mitaart</a>'], 'photo_reference': 'AUGGfZn5Lik_51JBUxO7F1cty5YP5cmGZRd-GK8Ndwk7-FYlsOnoAG9Boh-CavQVALMzZdLRYVN9btg4l4VjAQOVCf1VTYdY43892aytx1dapgOHXFGmU6h4eRHTOktpx6iQCs-oLnuaixQolH3P-DiB89xJMsrbEPVtTJk11VprgSyL_g5R', 'width': 1242}]",ChIJeRa4T_zJnDIRl0QU8jVes90,5.0,ChIJeRa4T_zJnDIRl0QU8jVes90,"['tourist_attraction', 'point_of_interest', 'establishment']",4,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJeRa4T_zJnDIRl0QU8jVes90
OPERATIONAL,"MFC3+4WH, JLN, TUGULUFA, Tidore, Tidore Kepulauan City, North Maluku, Indonesia","{'location': {'lat': 0.6703023, 'lng': 127.4548649}, 'viewport': {'northeast': {'lat': 0.6716666298927223, 'lng': 127.4561450298927}, 'southwest': {'lat': 0.6689669701072778, 'lng': 127.4534453701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,POHON APEN THE LORD,,,ChIJRyXSOQDJnDIR2uroHA8DmrI,0.0,ChIJRyXSOQDJnDIR2uroHA8DmrI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJRyXSOQDJnDIR2uroHA8DmrI
OPERATIONAL,"MCWC+5RF, Kalaodi, East Tidore, Tidore Kepulauan City, North Maluku, Indonesia","{'location': {'lat': 0.6954317999999999, 'lng': 127.4220427}, 'viewport': {'northeast': {'lat': 0.6968208298927222, 'lng': 127.4233957798927}, 'southwest': {'lat': 0.6941211701072777, 'lng': 127.4206961201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Fola Bijikala,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113037610691819630289"">A Google User</a>'], 'photo_reference': 'AUGGfZmGcxEltcPhhTY6pqISNTYIJgXlij9ZMdrTZqdLrWrPiWMkY4KUQqcb3hhVUWPD1at5T03TdkbLlVKqcuOZTecd9e3BlSWJ4Lrhbo2wTy6kEkBTXBTEKTA6V0Tp18B6-gOqlqbxsWCMcZqRUHkenkVQi9UjktboQMuyeW8Xo27dnUu9', 'width': 1920}]",ChIJ8a2dY2rJnDIRDCNYhxcBjJ0,4.7,ChIJ8a2dY2rJnDIRDCNYhxcBjJ0,"['tourist_attraction', 'point_of_interest', 'establishment']",13,,,https://www.google.com/maps/place/?q=place_id:ChIJ8a2dY2rJnDIRDCNYhxcBjJ0
OPERATIONAL,"Tuguiha, Tidore Selatan, Tidore Kepulauan City, North Maluku, Indonesia","{'location': {'lat': 0.6268663, 'lng': 127.3845501}, 'viewport': {'northeast': {'lat': 0.6282783298927224, 'lng': 127.3858700798927}, 'southwest': {'lat': 0.6255786701072779, 'lng': 127.3831704201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AKE BOKY,,"[{'height': 1040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113832732188025519334"">A Google User</a>'], 'photo_reference': 'AUGGfZkk92MBiBMzky-b6Y5QqBqDzzG89F1CrsF3MG8j36li-n7l80QSWub-PxxQ8kYEWp7i12QIWsglKTSw_bJtg2WeEfg69IfBv_imIkpjaONb0zeBwPuTY0-l55cZew_iDXDBWcdyMu8GDMoXnor9GxPmz5VHj1JE4Sd4z75aBXstzYne', 'width': 780}]",ChIJlYaXBIjPnDIRwdYpNlXvfok,0.0,ChIJlYaXBIjPnDIRwdYpNlXvfok,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},"{'compound_code': 'J9GM+PR Tuguiha, Tidore Kepulauan City, North Maluku, Indonesia', 'global_code': '6QG9J9GM+PR'}",https://www.google.com/maps/place/?q=place_id:ChIJlYaXBIjPnDIRwdYpNlXvfok
CLOSED_TEMPORARILY,"P975+4H, South Maitara, Tidore Kepulauan City, North Maluku, Indonesia","{'location': {'lat': 0.7128329999999999, 'lng': 127.3589374}, 'viewport': {'northeast': {'lat': 0.7141828298927221, 'lng': 127.3602872298927}, 'southwest': {'lat': 0.7114831701072776, 'lng': 127.3575875701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai kanona,True,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107023081798340533665"">A Google User</a>'], 'photo_reference': 'AUGGfZl0A3XlDLo4bBu-KQZrnEMMKeP6syYra1vLd1ln0eDfOafgBRVXl93zA9FCDdPdxdmtz_Js-_rZSmSO85obNr9k42Vm8OmCsb5WFwvESllQx34rrIDvg2Oeqitr59iTXfw35fR6BIN-X1AWw-nocRSN5205_gIzbgnCUxRNSaGuIP3b', 'width': 2304}]",ChIJxyy1IlHLnDIRVLyfwbtj9Ew,0.0,ChIJxyy1IlHLnDIRVLyfwbtj9Ew,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJxyy1IlHLnDIRVLyfwbtj9Ew
OPERATIONAL,"RVC3+M7H, Pune, Galela, North Halmahera Regency, North Maluku, Indonesia","{'location': {'lat': 1.8216837, 'lng': 127.8532242}, 'viewport': {'northeast': {'lat': 1.823033529892722, 'lng': 127.8545740298927}, 'southwest': {'lat': 1.820333870107278, 'lng': 127.8518743701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Tanjung BONGO - Raja Ampat Mini,,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114079488229791301957"">hji area</a>'], 'photo_reference': 'AUGGfZkU4AL3wsDQg6jtwg0MWVfIBLbQo1qdy5NX-D5Bc3ZT6Q814ElWifPW6Wm75TqZXusu-rWTCq4ZCgIjCuYTanmcm-4YTgcgD2ISk_QwQKWCIrcIczA6PxTN4O0u_X0LEDFnrxvCOMLnSI0ZYRpqvZwOfVdKQsP7JAyaXatx6hKqufMU', 'width': 3468}]",ChIJ3TOemoGFmjIRDx995G0j4yU,4.6,ChIJ3TOemoGFmjIRDx995G0j4yU,"['tourist_attraction', 'lodging', 'point_of_interest', 'establishment']",127,,,https://www.google.com/maps/place/?q=place_id:ChIJ3TOemoGFmjIRDx995G0j4yU
OPERATIONAL,"MC3V+M35, Soa Sio, Tidore, Tidore Kepulauan City, North Maluku, Indonesia","{'location': {'lat': 0.6541326, 'lng': 127.4427457}, 'viewport': {'northeast': {'lat': 0.6552997298927222, 'lng': 127.4444507798927}, 'southwest': {'lat': 0.6526000701072777, 'lng': 127.4417511201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Fuerte Torre - Fortaleza Española del Sultanato de Tidore,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106713118190116163325"">Hubert Trapp</a>'], 'photo_reference': 'AUGGfZlfPf1A5rXTuwO5JDIvO0bmy7XraMHKUWLqirPwXpKwuoZN9EvIJYGZUAkTpsr1gawMVqdPmKxA6RRTKY-HWltyAGgwXvOBOTKMKQPQztVhnxfDdDgkVbqUEXe-oaLpem79BrFuDHmZudSLJlD6Zi3bFMcYxxI8dVt7iUZffpyJg1Va', 'width': 1836}]",ChIJs7LwmTbPnDIRcbmsqliYDM8,4.4,ChIJs7LwmTbPnDIRcbmsqliYDM8,"['tourist_attraction', 'point_of_interest', 'establishment']",155,,,https://www.google.com/maps/place/?q=place_id:ChIJs7LwmTbPnDIRcbmsqliYDM8
OPERATIONAL,"V879+6X9, Jl. Syaikh Muhammad Al-Khidhir, Sulamadaha, Kec. Pulau Ternate, Kota Ternate, Maluku Utara, Indonesia","{'location': {'lat': 0.8630399, 'lng': 127.319987}, 'viewport': {'northeast': {'lat': 0.8644394798927223, 'lng': 127.3211452798927}, 'southwest': {'lat': 0.8617398201072778, 'lng': 127.3184456201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Pantai Jikomalamo - Kota Ternate, Maluku Utara",,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113327771602255432259"">Totok Orisa M</a>'], 'photo_reference': 'AUGGfZm5YrCe15xKNdUcONk_uKeFq-zmDqJMxsVB08Ss_GjTQ7fH-uBPwoDXIzpgC2E2SS2x0AzoNPozijgzgdFbeqOGToW9NTqXjCkRFuoZ_LWzGWz8s1bV9SUhGS0G_3_kw4DUK4Qvxk7mOFmj7HF-m6a2DVfsPEa6UofQn9003mqzsLpp', 'width': 1080}]",ChIJARuLaBetnDIRZfjkW10Wszo,4.6,ChIJARuLaBetnDIRZfjkW10Wszo,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",2025,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJARuLaBetnDIRZfjkW10Wszo
OPERATIONAL,"H97M+6FC, Marekofo, Tidore Selatan, Tidore Kepulauan City, North Maluku, Indonesia","{'location': {'lat': 0.5630579, 'lng': 127.3836356}, 'viewport': {'northeast': {'lat': 0.5650270298927222, 'lng': 127.3851960298927}, 'southwest': {'lat': 0.5623273701072777, 'lng': 127.3824963701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pantai Marekofo,,"[{'height': 1232, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104034715558426628749"">Amat Jawakonora</a>'], 'photo_reference': 'AUGGfZmgUqblI1tDCJU3l2elIR5GaAZCbT3i12mvd07ox2vHCiE_t3Lfv9ucwrhMZM9PsQV-V-c6LNFUef-Xje1KEMxK4QO9gAwgNnlmR3pBUF0E7zPasAbojgNchvO99WbSnXUx3YBmNfXyrZjk_ZlZuKa5BQl-cprOodBDBxsSXOVYNCzI', 'width': 2048}]",ChIJX-pKmn3RnDIRtJ_Lq-zghOg,5.0,ChIJX-pKmn3RnDIRtJ_Lq-zghOg,"['lodging', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJX-pKmn3RnDIRtJ_Lq-zghOg
OPERATIONAL,"Q96F+V6W, Kayu Merah, Ternate Selatan, Ternate City, North Maluku, Indonesia","{'location': {'lat': 0.7622315, 'lng': 127.3730646}, 'viewport': {'northeast': {'lat': 0.7635368798927221, 'lng': 127.3742650298927}, 'southwest': {'lat': 0.7608372201072777, 'lng': 127.3715653701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Benteng Kalamata,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111467156635664074108"">Ayatullah akbar</a>'], 'photo_reference': 'AUGGfZlM-N86O9tRth3zSmiTpggtAzTG-LhPQU5pxG3PWV-AeXfkWGWNQAVGoptMTt7manhzeVpbQvbSe4ya9LsWp02JYR6L7mRMcW_J0e6e-ytuZlqe7hnjP7wfhiZkkLR1IuxPSL_zMvkkAenQ5aLiY0CbtwycsKVDKlwZkZHR6BcQhsx0', 'width': 4000}]",ChIJDxBOQSO0nDIRmyWhzusdVAQ,4.4,ChIJDxBOQSO0nDIRmyWhzusdVAQ,"['tourist_attraction', 'point_of_interest', 'establishment']",742,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJDxBOQSO0nDIRmyWhzusdVAQ
