business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,url
OPERATIONAL,"9J65+8G, Nunca, Taliabu Utara, Taliabu Island Regency, North Maluku, Indonesia","{'location': {'lat': -1.6392196, 'lng': 124.6088279}, 'viewport': {'northeast': {'lat': -1.638321670107278, 'lng': 124.6101002298927}, 'southwest': {'lat': -1.641021329892722, 'lng': 124.6074005701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,NUDUNG beach,,ChIJU7JxmgBxeC0RO_WkZDE8DnQ,4.0,ChIJU7JxmgBxeC0RO_WkZDE8DnQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 288, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118043820922451617190"">A Google User</a>'], 'photo_reference': 'AUGGfZlAf6WwBa7Kozl9PPGh6XJkW70RVmAW217PF_9sQPx3u6kzrD48dh5bPX8OEvvfiG-8OiJRMzaziXAAcBo38J8DWRHxezEu1Y2PEh6qR9CXvn1YZ1NVSrx8nu_PSN-21ZAKPZKMoLs55DfTD64v2RR3uBmDjIv9Dq14BIazl2P0PO0Y', 'width': 512}]",,https://www.google.com/maps/place/?q=place_id:ChIJU7JxmgBxeC0RO_WkZDE8DnQ
OPERATIONAL,"XGQV+H49, Kawalo, Taliabu Barat, Kepulauan Sula Regency, North Maluku, Indonesia","{'location': {'lat': -2.0110821, 'lng': 124.542864}, 'viewport': {'northeast': {'lat': -2.009523570107278, 'lng': 124.5441339798927}, 'southwest': {'lat': -2.012223229892722, 'lng': 124.5414343201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Kawalo,,ChIJoSX8kx4BeC0Rfu9TIupbe-c,4.0,ChIJoSX8kx4BeC0Rfu9TIupbe-c,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110396188281051503239"">A Google User</a>'], 'photo_reference': 'AUGGfZmOCc1X7U1PzGOyZr5C_zZz3WIDaJIeYKu9Hvzv-BIglLJYYu-t7rW-kqbBiGtrZMB0dVv-SkgGqmtYT1aX-sG-nm-G068gkwSGnWg3qW5yYNnF8Md09RHrb3lRvQ3_K2MsmrzNCtwkKZVE4QSnP7hfapPUvxKIPuEXAz8BlzaRqCPS', 'width': 3000}]",,https://www.google.com/maps/place/?q=place_id:ChIJoSX8kx4BeC0Rfu9TIupbe-c
CLOSED_TEMPORARILY,"74R5+C5J, Penu, Taliabu Timur, Taliabu Island Regency, North Maluku, Indonesia","{'location': {'lat': -1.7089219, 'lng': 125.1078901}, 'viewport': {'northeast': {'lat': -1.707572070107278, 'lng': 125.1092399298927}, 'southwest': {'lat': -1.710271729892722, 'lng': 125.1065402701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pelabuhan,,ChIJNQHEcqdJeC0Rye9UsSncJuA,4.0,ChIJNQHEcqdJeC0Rye9UsSncJuA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,True,https://www.google.com/maps/place/?q=place_id:ChIJNQHEcqdJeC0Rye9UsSncJuA
OPERATIONAL,"679V+2GM, Samuya, Taliabu Timur, Kepulauan Sula Regency, North Maluku, Indonesia","{'location': {'lat': -1.7823009, 'lng': 125.2937277}, 'viewport': {'northeast': {'lat': -1.780945920107278, 'lng': 125.2951015298927}, 'southwest': {'lat': -1.783645579892722, 'lng': 125.2924018701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Desa Samuya Mangoli Utara,,ChIJgz0Hwg3LeS0Rswr3k6jWDjE,4.5,ChIJgz0Hwg3LeS0Rswr3k6jWDjE,"['lodging', 'point_of_interest', 'establishment']",4,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112070561559483860549"">Indra Cahya Gunawan</a>'], 'photo_reference': 'AUGGfZlKvWIkHVhlDeFW0pDror7L0xmFyvXWra4z5DhfA2IFj632mzJiumf2lxVHDEqUQg0aPw3w_qiIogCkuDyt6_EpohqQZhlg--2PlV4gPJemqeciGHfBgDnAmNFYXc95lt2i8I0mljsQMfn35iOCaZEw6yyO2oHQPXHUnHh4oZommuk1', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJgz0Hwg3LeS0Rswr3k6jWDjE
OPERATIONAL,"9G9H+JX5, Tikong, Taliabu Utara, Kepulauan Sula Regency, North Maluku, Indonesia","{'location': {'lat': -1.6309896, 'lng': 124.5299924}, 'viewport': {'northeast': {'lat': -1.629639770107278, 'lng': 124.5313422298927}, 'southwest': {'lat': -1.632339429892723, 'lng': 124.5286425701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Podu,{'open_now': True},ChIJH8ssBzh5eC0RzSfRQ_lBpVM,4.7,ChIJH8ssBzh5eC0RzSfRQ_lBpVM,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105606315022837398609"">A Google User</a>'], 'photo_reference': 'AUGGfZmT_vSCt0nsJ6eMNwW9O0PjYSLawDwP05L9nd-IpNhJudGbNwLBeAU26yk47TQBnnlhYPU4QDqaDqu-mI9Q_EOGIVPLf1ELEjneeNwS9ix6C82MNtntXk9JymH27JkVBJm2_pk4q1wk8tsjDX2fPY_CkHODUQ3ZPPZeJxCmm2yxDXHL', 'width': 3120}]",,https://www.google.com/maps/place/?q=place_id:ChIJH8ssBzh5eC0RzSfRQ_lBpVM
OPERATIONAL,"3X6H+Q55, Kawadang, Taliabu Timur Selatan, Taliabu Island Regency, North Maluku, Indonesia","{'location': {'lat': -1.9381244, 'lng': 124.977979}, 'viewport': {'northeast': {'lat': -1.936774570107278, 'lng': 124.9793288298927}, 'southwest': {'lat': -1.939474229892723, 'lng': 124.9766291701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung tabuka,,ChIJndKdoRQleC0RUQievwgtuCM,0.0,ChIJndKdoRQleC0RUQievwgtuCM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJndKdoRQleC0RUQievwgtuCM
CLOSED_TEMPORARILY,"8QGM+938, Hai, Taliabu Utara, Kabupaten Kepulauan Sula, North Maluku, Indonesia","{'location': {'lat': -1.6741941, 'lng': 124.782861}, 'viewport': {'northeast': {'lat': -1.6720214, 'lng': 124.7841290298927}, 'southwest': {'lat': -1.6807122, 'lng': 124.7814293701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DUPA BEACH,,ChIJ-QyQ74dpeC0RLg5gHY2wcAo,5.0,ChIJ-QyQ74dpeC0RLg5gHY2wcAo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114541018613309551261"">nazar oku</a>'], 'photo_reference': 'AUGGfZnHd4HgPWj4g4Zsw_VJ-BnWVRy_iNZbuhTSDTe3eEWIx7eHcVIYpVe44Bo4W6x5m8p7QC5_ZM2GtzyTnLdpsLFTv1SvJhTQZEXtTZOzHzpWrOzywOzvo0gX291xfuOgwZf9NepWutJ6EFBN3gHC4aHgbrMsI7-J6cyd75xzLh1oLeyq', 'width': 3472}]",True,https://www.google.com/maps/place/?q=place_id:ChIJ-QyQ74dpeC0RLg5gHY2wcAo
OPERATIONAL,"XGWQ+2RJ, Kawalo, Taliabu Barat, Kepulauan Sula Regency, North Maluku, Indonesia","{'location': {'lat': -2.0049007, 'lng': 124.539523}, 'viewport': {'northeast': {'lat': -2.003380200000001, 'lng': 124.5414480798927}, 'southwest': {'lat': -2.009462199999999, 'lng': 124.5387484201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telaga kawalo,,ChIJEbeHvUABeC0RXIjvfUmvOOk,4.0,ChIJEbeHvUABeC0RXIjvfUmvOOk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110396188281051503239"">A Google User</a>'], 'photo_reference': 'AUGGfZnU_K5CWEeH3m1guENYfrWaTqlVRTfAeaxxZ2A7LH-UyUvUGPoFyrajMfBrmMIPRS_Yq5AuvUcU1DliwkBprkPJLNCQHdYSxMVas6ITzhAeJU9i5b0znQvAeyU-2WMweJtRXZTaEqgkN1buo6K9FqqPxFUs1R8TNq-OZ95T_Ij2ot0E', 'width': 3000}]",,https://www.google.com/maps/place/?q=place_id:ChIJEbeHvUABeC0RXIjvfUmvOOk
OPERATIONAL,"6GJG+5WQ, Pastabulu, Mangoli Utara, Kepulauan Sula Regency, North Maluku, Indonesia","{'location': {'lat': -1.7695374, 'lng': 125.5273611}, 'viewport': {'northeast': {'lat': -1.768187570107278, 'lng': 125.5287109298927}, 'southwest': {'lat': -1.770887229892722, 'lng': 125.5260112701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Teluk Pualu ''U""",,ChIJU7Jbu5LBeS0RAhFJXt4_cVA,4.3,ChIJU7Jbu5LBeS0RAhFJXt4_cVA,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 1808, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109123866036582836715"">A Google User</a>'], 'photo_reference': 'AUGGfZkf5HH8jbF6j09_amVKVzpqndpGINni5acWeuuU0W0p37CPgs6jSrrO2s06lwHeWt3RJPy1isq8r_HfbujGiOQ_jzvi93fwE8P2hkeSsaA7qcXmzCPu9cTfnUmFZ-A9Bwtv7DmX2vY_ymwM0G1JcCfefI0xzeDVp4ww5fIFHVpY0fc8', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJU7Jbu5LBeS0RAhFJXt4_cVA
CLOSED_TEMPORARILY,"74P5+3FC, Penu, Taliabu Timur, Taliabu Island Regency, North Maluku, Indonesia","{'location': {'lat': -1.7148201, 'lng': 125.1086492}, 'viewport': {'northeast': {'lat': -1.713470270107278, 'lng': 125.1099990298927}, 'southwest': {'lat': -1.716169929892722, 'lng': 125.1072993701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wakancola Blue Sea City,,ChIJ6YMs0C5JeC0RXqqDjPWR2m8,4.0,ChIJ6YMs0C5JeC0RXqqDjPWR2m8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104868810782315868354"">A Google User</a>'], 'photo_reference': 'AUGGfZnQS6vD7PjIES9c465JpZzhIXeQz3pOT_ogYDwlN7Mr-7Gkcw0tCofxAy1YLnZolZ7tUFurbpFOXtSs_rgUkC1gGVvEfsMX1xsjTvfqA9KnQ8UZYYY2fRzhsAzZGrYrMMXiKbKFQ3Jc62wqjLYG35XFYbGaupzizDJrZo6D3kNG1Q9D', 'width': 720}]",True,https://www.google.com/maps/place/?q=place_id:ChIJ6YMs0C5JeC0RXqqDjPWR2m8
CLOSED_TEMPORARILY,"6898+969, Samuya, Taliabu Timur, Kepulauan Sula Regency, North Maluku, Indonesia","{'location': {'lat': -1.7815918, 'lng': 125.3156145}, 'viewport': {'northeast': {'lat': -1.780241970107278, 'lng': 125.3169643298927}, 'southwest': {'lat': -1.782941629892722, 'lng': 125.3142646701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu pombo,,ChIJp4kbQa7JeS0RZtv3yphxu3k,0.0,ChIJp4kbQa7JeS0RZtv3yphxu3k,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108821411815337557176"">A Google User</a>'], 'photo_reference': 'AUGGfZm2MhUSX3f4x05xO9TXONF0kHzWXuu7Sb_uo-jckzYzpZKnAItbJ7d8_cl0XqPik_-FJMa-GjBLub83hzI_WX6KwP_D02Ocwarf8vq309uQQ8aSAacHDImUvtDkjj7Zws9E8mubRS1fWoRe4L5T8aEfLWTo7M-vdsYl5FhRJHVMlnum', 'width': 1080}]",True,https://www.google.com/maps/place/?q=place_id:ChIJp4kbQa7JeS0RZtv3yphxu3k
CLOSED_TEMPORARILY,"67PW+578, Samuya, Taliabu Timur, Kepulauan Sula Regency, North Maluku, Indonesia","{'location': {'lat': -1.764579, 'lng': 125.2957037}, 'viewport': {'northeast': {'lat': -1.763229170107278, 'lng': 125.2970535298927}, 'southwest': {'lat': -1.765928829892722, 'lng': 125.2943538701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasir panjang,,ChIJo_H5Nr_LeS0RB5Q9HY6Yxx4,0.0,ChIJo_H5Nr_LeS0RB5Q9HY6Yxx4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108821411815337557176"">A Google User</a>'], 'photo_reference': 'AUGGfZljnYRo4W9QGNBuQF9jbkyXOcHKBJw-DupMqUGiVQlpEyb7yGiDedfAHlt_OjZXpljw3qFuCbitmbXwPIKYT0F2kFUpf-7_ONI2FCvPaGWCJS00JFmbF8Du4RbEglrcG7O9_R9A2ieopj5xmCyaxDbv4ov2iJuFH882zQ0uPp5uUZYD', 'width': 5184}]",True,https://www.google.com/maps/place/?q=place_id:ChIJo_H5Nr_LeS0RB5Q9HY6Yxx4
CLOSED_TEMPORARILY,"6RG2+GPX, Jorjoga, Taliabu Utara, Kabupaten Kepulauan Sula, North Maluku, Indonesia","{'location': {'lat': -1.7736415, 'lng': 124.8018618}, 'viewport': {'northeast': {'lat': -1.772291670107278, 'lng': 124.8032116298927}, 'southwest': {'lat': -1.774991329892722, 'lng': 124.8005119701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANTAI PASTURI,,ChIJA4QOYjMVeC0R1PjszQFJqxw,0.0,ChIJA4QOYjMVeC0R1PjszQFJqxw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 2248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106681870131199835959"">Pribumi Asli</a>'], 'photo_reference': 'AUGGfZkW6aRFgIuD3lDClO8ZqJPZFwAJlk0ht4sPLqXd5wEJ-jiTLmGurZ3W-tn-HERi1-xu9J4uBXgeL194IZspLpTA9ixxeAACSty7mpaFhVyNfDIMlg_EJ3KyevLn7CxUdi7bWL5dgEhk-QmR72gmlOVD7kw0Z9iWgoaDmD2GrOAihmJZ', 'width': 4000}]",True,https://www.google.com/maps/place/?q=place_id:ChIJA4QOYjMVeC0R1PjszQFJqxw
