formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,permanently_closed,url
"Pekan Arba, Tembilahan, Indragiri Hilir Regency, Riau, Indonesia","{'location': {'lat': -0.2940271, 'lng': 103.1365521}, 'viewport': {'northeast': {'lat': -0.281021, 'lng': 103.1492931}, 'southwest': {'lat': -0.310288, 'lng': 103.1255119}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pekan Arba,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106712266361951854337"">A Google User</a>'], 'photo_reference': 'AUGGfZniET4hMrouqXCBkcCyXO6lJfCSKrjnsfOIoeQClhU3hLWNA0wl9JNcIsroHWH_ebbJKRn0RZcBNQJsdTNIwjZxC55CGAgyhn9ZaG_WKdGQLXSad-ODYbs7g9txbMJ3ddjp1v9ppTamnXPOziaUxTKH_zBQPz7YKYLgzHcXLlF0ovOg', 'width': 640}]",ChIJ1wxGkHlAKC4RlAYy3bBoiSU,ChIJ1wxGkHlAKC4RlAYy3bBoiSU,"['administrative_area_level_4', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1wxGkHlAKC4RlAYy3bBoiSU
"Pulau palas, Kec.Tembilahan Hulu, Kec. Tembilahan, Kabupaten Indragiri Hilir, Riau, Indonesia","{'location': {'lat': -0.3969018, 'lng': 103.0813962}, 'viewport': {'northeast': {'lat': -0.3955483701072778, 'lng': 103.0827585298927}, 'southwest': {'lat': -0.3982480298927222, 'lng': 103.0800588701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam pancing SIMAD,"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112382657426276299145"">A Google User</a>'], 'photo_reference': 'AUGGfZl8R7e6saOEn4fCBbgiAd-wGjednDsdhFhUPSJJCgtp3TC7gW3-SGAorNOstUDw8fp2FdlkUwQ27CAGzegkhbg9irk6XjwSqpuD-RS61hhXltvOSL6vTdxG-z8Nc9c6EREqah9lYoK8wStZXyODWvHaCaMMvwKYL89t0Nrm_hNZ9Y1l', 'width': 1040}]",ChIJjZ8C8VVFKC4RMTbJrzs0jic,ChIJjZ8C8VVFKC4RMTbJrzs0jic,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.9,14.0,"{'compound_code': 'J33J+6H Pulau Palas, Indragiri Hilir Regency, Riau, Indonesia', 'global_code': '6PF5J33J+6H'}",,https://www.google.com/maps/place/?q=place_id:ChIJjZ8C8VVFKC4RMTbJrzs0jic
"Tembilahan Hulu, Indragiri Hilir Regency, Riau, Indonesia","{'location': {'lat': -0.3303733, 'lng': 103.1515631}, 'viewport': {'northeast': {'lat': -0.294493, 'lng': 103.15597}, 'southwest': {'lat': -0.466252, 'lng': 103.0016459}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tembilahan Hulu,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112745453422931699981"">A Google User</a>'], 'photo_reference': 'AUGGfZk7HIuQFNH0R_OxlyTdZDEoNQF-TdjkQMcPJ2UdyUpCjOCDbuKy8zg4G9H1sJHIzRSAYonwlfNyhYwMWVWT68Q2AqBc8iRRQLKvYZjzDuc4ztMcATJCJlPNg1T9Qyvvv6x5lDYYAS93hwnaLF9VfkiJ4DTVqEz_tPwQkajg_vR6n21H', 'width': 2250}]",ChIJieFqswtEKC4RcIhslFg9ZC0,ChIJieFqswtEKC4RcIhslFg9ZC0,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJieFqswtEKC4RcIhslFg9ZC0
"Indragiri Hilir Regency, Riau, Indonesia","{'location': {'lat': -0.1456733, 'lng': 102.989615}, 'viewport': {'northeast': {'lat': 0.535725, 'lng': 103.813297}, 'southwest': {'lat': -1.122273, 'lng': 102.555009}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Indragiri Hilir Regency,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101940183434169275002"">Al Fath</a>'], 'photo_reference': 'AUGGfZn77tsjeQdNDFM61J5XvV1eVeyKzbQRt3sAk052OEI3ERotU_Z8sZrgbFbstVWbwriQFPtS4WJzHzmLN2t-l8tLtINSOr2I20s9Dqm-iEB-E6z7VvwNm-Hi8oM2XYmaRxO6VH-kYAd9-YscYeXtYP_1iBXxKxPBMGRNLXkfIAyyRZ-j', 'width': 4624}]",ChIJgeJygO0VKC4R8MogsoCdAwM,ChIJgeJygO0VKC4R8MogsoCdAwM,"['administrative_area_level_2', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJgeJygO0VKC4R8MogsoCdAwM
"J5F8+79, Seberang Tembilahan, Tembilahan, Indragiri Hilir Regency, Riau, Indonesia","{'location': {'lat': -0.3770625, 'lng': 103.1656875}, 'viewport': {'northeast': {'lat': -0.3757178201072778, 'lng': 103.1670307298927}, 'southwest': {'lat': -0.3784174798927222, 'lng': 103.1643310701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tembilahan kecil,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112329583157693247307"">A Google User</a>'], 'photo_reference': 'AUGGfZm9RgLo4V4IAdIxPUavdhhKLl-wDyxgGQEeR4W5ooz2Zzp4E64xOQmZjQflOkooM1Ae8hAwkg77k91qKFQHif88haVaBav6xTDudYqZ7SLJC3q9okbWFOFSXffIcSZxvm8jAMH9vfQGLOoW9GLyzNVZW010dH_fasUsvWvePhMDIRCY', 'width': 3120}]",ChIJs6K1AKNDKC4RECruL4MuPoo,ChIJs6K1AKNDKC4RECruL4MuPoo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJs6K1AKNDKC4RECruL4MuPoo
"P5HP+62H, Sungai Beringin, Tembilahan, Indragiri Hilir Regency, Riau 29252, Indonesia","{'location': {'lat': -0.2719485, 'lng': 103.1851018}, 'viewport': {'northeast': {'lat': -0.2712700000000001, 'lng': 103.1863464798927}, 'southwest': {'lat': -0.2739839999999999, 'lng': 103.1836468201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arena Wisata Sampan Leper,"[{'height': 958, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105766889853303109299"">A Google User</a>'], 'photo_reference': 'AUGGfZl3esNh5vhZaS_FrenVLosUyvLwDCZTYu2-is0ygoAiYKYBzPPfzY9XGjcTrQ8Q0MQ_9gHzigffIf-BsZLCEOD6j9L_nL2ayqa2A5kcg37aVLeznRDBPHw1O_HhjetLnnYuSuaOEgJdWM5l1AUVV_tInNBMuZoW8UKpNpIeToPhaqnZ', 'width': 1080}]",ChIJN11mPt0VKC4RQLCecfxIKBA,ChIJN11mPt0VKC4RQLCecfxIKBA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,3.3,6.0,,,https://www.google.com/maps/place/?q=place_id:ChIJN11mPt0VKC4RQLCecfxIKBA
"Jl. Jenderal Sudirman No.546, Tembilahan Hilir, Kec. Tembilahan, Kabupaten Indragiri Hilir, Riau 29281, Indonesia","{'location': {'lat': -0.3283149, 'lng': 103.1593378}, 'viewport': {'northeast': {'lat': -0.3267749201072778, 'lng': 103.1605685798927}, 'southwest': {'lat': -0.3294745798927222, 'lng': 103.1578689201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Penyeberangan Seberangan Tembilahan,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110383156444648827339"">Radja Azwardinata</a>'], 'photo_reference': 'AUGGfZlrC41D3Bn0FPZas26n7smg2w3JKMtG5P1e6ECrpsdoS85priFwisn7tHmOEfpmVUe1AhJihGjJvhT0WkoSZM7vB6qgaT9ZxwK70T5Ub7yfxX643YVz-sf_xgz6PL7ZTR8xayy6KBraiSahleDYGyS5nfYs6u7WScPnVSW7jadm_3AR', 'width': 4000}]",ChIJC7xEc_9BKC4Rq6bi9hm_T34,ChIJC7xEc_9BKC4Rq6bi9hm_T34,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,3.5,6.0,"{'compound_code': 'M5C5+MP Tembilahan Hilir, Indragiri Hilir Regency, Riau, Indonesia', 'global_code': '6PF5M5C5+MP'}",,https://www.google.com/maps/place/?q=place_id:ChIJC7xEc_9BKC4Rq6bi9hm_T34
"P5FR+5P, Sungai Beringin, Tembilahan, Indragiri Hilir Regency, Riau, Indonesia","{'location': {'lat': -0.277058, 'lng': 103.1917718}, 'viewport': {'northeast': {'lat': -0.2757081701072778, 'lng': 103.1931216298927}, 'southwest': {'lat': -0.2784078298927222, 'lng': 103.1904219701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Parit induk 21,"[{'height': 9248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107563370592816813196"">Arifin Sm</a>'], 'photo_reference': 'AUGGfZm_N_9a5Isp2T0ydZT_rdTFbiUsjBRky0CM-_ochBITk2v1aoz8yl1NyS6kYpAE0e8nWb-2owAscH6A057VllO00eifhriIgiL-QXvvFCxhrplQI1A0Uw4xNwxsbGUwU2aCIWCfPti0gv1XdlEeEUq-kQTiEHqvYIzO6ooy8BRa0Dz9', 'width': 6936}]",ChIJDWsHfQAVKC4RHZozbf9Kx_8,ChIJDWsHfQAVKC4RHZozbf9Kx_8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJDWsHfQAVKC4RHZozbf9Kx_8
"P56P+29C, Sungai Beringin, Tembilahan, Indragiri Hilir Regency, Riau 29281, Indonesia","{'location': {'lat': -0.2899342, 'lng': 103.1858864}, 'viewport': {'northeast': {'lat': -0.2885843701072777, 'lng': 103.1872362298927}, 'southwest': {'lat': -0.2912840298927222, 'lng': 103.1845365701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan penyeberangan,"[{'height': 2941, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108839463636758910789"">rudy fr</a>'], 'photo_reference': 'AUGGfZnJBsLyp5L_yZxEmSOzklFuUUy357FJmX22OcoCmsHa-9xtRK1u0aXglnVbrF0P1VdEGD-DNMzqaQdxsPpvSR-Ddjd55W8Jdn8A_hwfTHZvNX0xPxrMC-dbuOhSKwq_hcgv2psSdfpkXVyP1lSVCRYLWiF98JoVmgSx8SIvCi8TCX8x', 'width': 2304}]",ChIJxdGRg6kVKC4RGii9TTxTSeU,ChIJxdGRg6kVKC4RGii9TTxTSeU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,3.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJxdGRg6kVKC4RGii9TTxTSeU
"Tembilahan, Indragiri Hilir Regency, Riau, Indonesia","{'location': {'lat': -0.3187516, 'lng': 103.1552262}, 'viewport': {'northeast': {'lat': -0.267172, 'lng': 103.2460569}, 'southwest': {'lat': -0.4321739, 'lng': 103.108492}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tembilahan,"[{'height': 452, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109890905568738078167"">A Google User</a>'], 'photo_reference': 'AUGGfZl2dSfJwYJlG8dMz3-jVrPhNC7FJdbHQwV0hmfuuI_p36pta7tMft0_alB2-qNfkuqKRmsF5NbWa7mSalmGebFy7PH1a7eHHM5qIImYRD5xuCZRGF5phv7nZ9cQCliz-CKu8vViUTZ7u5sohSMD-sekYwELpK0SEvS_-KNhQQSbJQJc', 'width': 678}]",ChIJyevXswtqKC4R4OEmWeiTp8g,ChIJyevXswtqKC4R4OEmWeiTp8g,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJyevXswtqKC4R4OEmWeiTp8g
"Lorong Kalimas, Tembilahan Kota, Kec. Tembilahan, Kabupaten Indragiri Hilir, Riau 29214, Indonesia","{'location': {'lat': -0.3216972, 'lng': 103.1582163}, 'viewport': {'northeast': {'lat': -0.3203249201072778, 'lng': 103.1595705798927}, 'southwest': {'lat': -0.3230245798927222, 'lng': 103.1568709201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gudang Tikke,,ChIJu0rnJABBKC4Rj2aBwXRjKhI,ChIJu0rnJABBKC4Rj2aBwXRjKhI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJu0rnJABBKC4Rj2aBwXRjKhI
"H3R3+2QP, Jln Lintas Tembilahan, Sungai Salak, Kec. Tempuling, Kabupaten Indragiri Hilir, Riau, Indonesia","{'location': {'lat': -0.4099198, 'lng': 103.0544658}, 'viewport': {'northeast': {'lat': -0.4086478701072778, 'lng': 103.0558781798927}, 'southwest': {'lat': -0.4113475298927222, 'lng': 103.0531785201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Kelapa Pandan Wangi Pak Usup,,ChIJcd_X8YtFKC4RpbY_ZHVHSH0,ChIJcd_X8YtFKC4RpbY_ZHVHSH0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJcd_X8YtFKC4RpbY_ZHVHSH0
