business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,permanently_closed,price_level,url
OPERATIONAL,"Jl. Trisula III No.1, Kauman, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57112, Indonesia","{'location': {'lat': -7.573417099999999, 'lng': 110.8263068}, 'viewport': {'northeast': {'lat': -7.572046370107278, 'lng': 110.8276631298927}, 'southwest': {'lat': -7.574746029892721, 'lng': 110.8249634701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Batik Kauman,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116175984413111261766"">A Google User</a>'], 'photo_reference': 'AUGGfZnsZOIyceKU1HH3pBYaTtpFWSe0o0kzMjJUSXCM_AynZLGqrfD7j3C_bbBSTBoaNw8UwvxjYMXSMRS7bsJ9I_q21bKmvphjPr7y0Qlm_NetThWexHNNHdUaU63X_29ankH4wQ3hGrvC5l7JQzK5XAAyhaXObm9gsT69OCYo1vheCHFs', 'width': 4032}]",ChIJ5cJusH8Xei4RfCKCpIRAYBM,4.6,ChIJ5cJusH8Xei4RfCKCpIRAYBM,"['tourist_attraction', 'point_of_interest', 'establishment']",1483,"{'compound_code': 'CRGG+JG Kauman, Surakarta City, Central Java, Indonesia', 'global_code': '6P4GCRGG+JG'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ5cJusH8Xei4RfCKCpIRAYBM
OPERATIONAL,"Jl. Tiga Negeri No.1, Laweyan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57148, Indonesia","{'location': {'lat': -7.568750699999999, 'lng': 110.7933755}, 'viewport': {'northeast': {'lat': -7.567406970107278, 'lng': 110.7947542798927}, 'southwest': {'lat': -7.570106629892722, 'lng': 110.7920546201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_islam-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_islam_pinlet,Langgar Merdeka Laweyan,,"[{'height': 1789, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117277254657459582745"">Dhani Budidarma</a>'], 'photo_reference': 'AUGGfZlNwbnRWrR5zC2B4PPHYSfpFi4xpdrIljNqaULjoFw4PL1E4CbjA1q2OvaZxPpEzaGkahQb_gCSbZx0MqGPZ0QSElFSR5ZcQDPb3awhLIJJf3dKeNTsGoCnHI6EcQCw1__Bw-WRXleg4P04OSDAkgtSYnbb09i5l7TMfPAff3G4BQs1', 'width': 1788}]",ChIJq8Ha2jIUei4RLid83W5Xl1A,4.5,ChIJq8Ha2jIUei4RLid83W5Xl1A,"['mosque', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",103,"{'compound_code': 'CQJV+F9 Laweyan, Surakarta City, Central Java, Indonesia', 'global_code': '6P4GCQJV+F9'}",,,https://www.google.com/maps/place/?q=place_id:ChIJq8Ha2jIUei4RLid83W5Xl1A
OPERATIONAL,"CQRH+QRC, Jl. Sere I, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146, Indonesia","{'location': {'lat': -7.558053699999999, 'lng': 110.7795131}, 'viewport': {'northeast': {'lat': -7.556721020107276, 'lng': 110.7808440798927}, 'southwest': {'lat': -7.55942067989272, 'lng': 110.7781444201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nabil slebew,{'open_now': True},,ChIJUfNHg3IVei4R74tDzaZX6xA,5.0,ChIJUfNHg3IVei4R74tDzaZX6xA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJUfNHg3IVei4R74tDzaZX6xA
OPERATIONAL,"Slamet Riyadi St No.275, Sriwedari, Laweyan, Surakarta City, Central Java 57141, Indonesia","{'location': {'lat': -7.5685651, 'lng': 110.8129954}, 'viewport': {'northeast': {'lat': -7.566819099999999, 'lng': 110.8146467}, 'southwest': {'lat': -7.570968299999998, 'lng': 110.8117095}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Sriwedari Park,{'open_now': True},"[{'height': 713, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116861720374414046299"">A Google User</a>'], 'photo_reference': 'AUGGfZnaLfa1zD9Lu2nFp04ZOH0j3YuGAqHXRy8LxHybB5ImoWp-MlsvccdXHo_ZA8b9fW7nXRYLZbyaGJcIFO2LMATDZAwPp6jgmKCTBZKVtDhNwNO7rKupFX70Y8ITTFN0UA1bpi6mkZPjRukM_paG1-NhUBa1zW1EQOaih-KU1ndWzhqF', 'width': 1080}]",ChIJ8To9qYAWei4Rz-9ZTpn6HX4,4.3,ChIJ8To9qYAWei4Rz-9ZTpn6HX4,"['park', 'tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",5898,"{'compound_code': 'CRJ7+H5 Sriwedari, Surakarta City, Central Java, Indonesia', 'global_code': '6P4GCRJ7+H5'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ8To9qYAWei4Rz-9ZTpn6HX4
OPERATIONAL,"Jl. Kamandungan, Baluwarti, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57144, Indonesia","{'location': {'lat': -7.577742199999999, 'lng': 110.8279055}, 'viewport': {'northeast': {'lat': -7.57619707010728, 'lng': 110.8293125798927}, 'southwest': {'lat': -7.578896729892723, 'lng': 110.8266129201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Keraton Surakarta Hadiningrat,{'open_now': False},"[{'height': 4330, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106163242721493151908"">Heru Puspajaya</a>'], 'photo_reference': 'AUGGfZnCkL6Ucki6omE_sL8S-wHojsDgDadsSh71VN5YxfP36h5sonqo0yM0lT8Rh9ABvaGlaDbsOGiXVB-n_bWOS2Tq5QhzYKRB0RQfCKBQjawcFT37U9I_28D7uG7M97WQMKRyo5nuXKCtWBCiW6GLHeHAcvD2e5hNoiHMjeURps00_c9_', 'width': 5773}]",ChIJs5R6J2YWei4Rexp4x1XJSuU,4.6,ChIJs5R6J2YWei4Rexp4x1XJSuU,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",14912,"{'compound_code': 'CRCH+V5 Baluwarti, Surakarta City, Central Java, Indonesia', 'global_code': '6P4GCRCH+V5'}",,,https://www.google.com/maps/place/?q=place_id:ChIJs5R6J2YWei4Rexp4x1XJSuU
OPERATIONAL,"Jl. Flamboyan Dalam No.16, Purwosari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57142, Indonesia","{'location': {'lat': -7.561502200000001, 'lng': 110.8012916}, 'viewport': {'northeast': {'lat': -7.560161220107277, 'lng': 110.8026863798927}, 'southwest': {'lat': -7.562860879892721, 'lng': 110.7999867201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jamet Srilanka,,,ChIJywxABgAVei4R_4O0WWQ8T1Y,0.0,ChIJywxABgAVei4R_4O0WWQ8T1Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': 'CRQ2+CF Purwosari, Surakarta City, Central Java, Indonesia', 'global_code': '6P4GCRQ2+CF'}",,,https://www.google.com/maps/place/?q=place_id:ChIJywxABgAVei4R_4O0WWQ8T1Y
OPERATIONAL,"CQPQ+X5F, Jl. Lempuyang, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146, Indonesia","{'location': {'lat': -7.562562499999999, 'lng': 110.7879205}, 'viewport': {'northeast': {'lat': -7.561240770107278, 'lng': 110.7892558798927}, 'southwest': {'lat': -7.563940429892722, 'lng': 110.7865562201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,kos eva,,,ChIJ580kCjsVei4R86AYKUp3Ks8,0.0,ChIJ580kCjsVei4R86AYKUp3Ks8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ580kCjsVei4R86AYKUp3Ks8
OPERATIONAL,"Jl. Menteri Supeno No.7, Manahan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139, Indonesia","{'location': {'lat': -7.5552717, 'lng': 110.8090054}, 'viewport': {'northeast': {'lat': -7.553906770107278, 'lng': 110.8103504298927}, 'southwest': {'lat': -7.556606429892722, 'lng': 110.8076507701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bus Werkudara,{'open_now': False},"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116939967151402453598"">Jon Sukardi Purba</a>'], 'photo_reference': 'AUGGfZmnum70myhaQjsAO2vfzCjFNoS_L8O56Yj6r-ffcSFDTfe1_o7xldb21AfhBjlrD1qXJxIPKJvo1EuCyi0amhCWlSrknQUzo6RJd5saLxHtmyllLKE7j1xYna4oMd5_fSsPryf6yUpNgSX55vxU3hbIAjQ4lS0a1LOWjtvLPeddwbrw', 'width': 4032}]",ChIJGfd03wIXei4RTZ2OaxISqTs,4.5,ChIJGfd03wIXei4RTZ2OaxISqTs,"['tourist_attraction', 'point_of_interest', 'establishment']",23,"{'compound_code': 'CRV5+VJ Manahan, Surakarta City, Central Java, Indonesia', 'global_code': '6P4GCRV5+VJ'}",,,https://www.google.com/maps/place/?q=place_id:ChIJGfd03wIXei4RTZ2OaxISqTs
OPERATIONAL,"Manahan, Banjarsari, Surakarta City, Central Java 57139, Indonesia","{'location': {'lat': -7.556131, 'lng': 110.8041593}, 'viewport': {'northeast': {'lat': -7.554752420107278, 'lng': 110.8055260798927}, 'southwest': {'lat': -7.557452079892722, 'lng': 110.8028264201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Mancur Menari Manahan,{'open_now': True},"[{'height': 3884, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115870991506656693312"">Ades Irawan</a>'], 'photo_reference': 'AUGGfZmKwWjzjLSyant-BX0EOUlRtBLwZDHmCq3oUORj6R-r-I10uk6Y7kFgFwDim0IWVA_XEDhqcmUL2JXZohD0T5NGCMkMORripGSddAdjO-Y6VgKSCTaNbvktMwSzDwfe88XoKSr_jiVesFZajqOg2m1r5iN8tLV1ndrCUlhBehRipwAW', 'width': 2913}]",ChIJ59vfx9cVei4RrYt2pe19-uA,4.5,ChIJ59vfx9cVei4RrYt2pe19-uA,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",74,"{'compound_code': 'CRV3+GM Manahan, Surakarta City, Central Java, Indonesia', 'global_code': '6P4GCRV3+GM'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ59vfx9cVei4RrYt2pe19-uA
OPERATIONAL,"Jl. Liris No.1, Belukan, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146, Indonesia","{'location': {'lat': -7.571401600000001, 'lng': 110.7926132}, 'viewport': {'northeast': {'lat': -7.570040170107278, 'lng': 110.7940210798927}, 'southwest': {'lat': -7.572739829892722, 'lng': 110.7913214201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_islam-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_islam_pinlet,Masjid Laweyan,{'open_now': True},"[{'height': 1216, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103955012694756460595"">daan andraan</a>'], 'photo_reference': 'AUGGfZmauIa4Chb_XqyOwZgSfjUK-S7w_LAGJXpGntDZTOSDC7f8y1ROjFHfdRSzCXwHaQHzzTT_ElpJ8A8kw2UQ5kbhHg_jcUfWy9iEbhesnMF_yFBTKycWl2poDXhsitJuYvY9-ykA5cNEUdAnCrtbF7QWnWam7IwkfnBiyQ2-akQbJ_J4', 'width': 2096}]",ChIJp8sY48wVei4RnGIEcAR3-e8,4.8,ChIJp8sY48wVei4RnGIEcAR3-e8,"['mosque', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",954,"{'compound_code': 'CQHV+C2 Pajang, Surakarta City, Central Java, Indonesia', 'global_code': '6P4GCQHV+C2'}",,,https://www.google.com/maps/place/?q=place_id:ChIJp8sY48wVei4RnGIEcAR3-e8
OPERATIONAL,"Jl. Bhayangkara No.2, Sriwedari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141, Indonesia","{'location': {'lat': -7.5690417, 'lng': 110.8108148}, 'viewport': {'northeast': {'lat': -7.567670720107277, 'lng': 110.8120884798927}, 'southwest': {'lat': -7.570370379892721, 'lng': 110.8093888201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Keris Nusantara,{'open_now': False},"[{'height': 1648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110989327442490937536"">Sapto Sastropawiro</a>'], 'photo_reference': 'AUGGfZk_Vgp0RiSo1Psj9HzNoAtN2MtDHCk5aAq4wY2zgGDQ7D8scNpUNzC25AFeTvwQN1Cd-9NC-TKby9zhcakLMzS1V-S6vtEav8Yrdvko8lwmkaRjXh-79raFG1y7WBj1KMGegb1dc_6EqN1tF36EGZlgrS-rBbQvEDA4vS-8xUTOla87', 'width': 2394}]",ChIJkV1QKX4Wei4RT2wiUASuKZE,4.6,ChIJkV1QKX4Wei4RT2wiUASuKZE,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",2386,"{'compound_code': 'CRJ6+98 Sriwedari, Surakarta City, Central Java, Indonesia', 'global_code': '6P4GCRJ6+98'}",,,https://www.google.com/maps/place/?q=place_id:ChIJkV1QKX4Wei4RT2wiUASuKZE
