formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,permanently_closed,url
"9XCF+33V, Yakapis, Papua, Indonesia","{'location': {'lat': -4.6297633, 'lng': 137.9726829}, 'viewport': {'northeast': {'lat': -4.628413470107277, 'lng': 137.9740327298927}, 'southwest': {'lat': -4.631113129892721, 'lng': 137.9713330701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Lorentz National Park,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103125472590160007171"">Wahyudin Opu</a>'], 'photo_reference': 'AUGGfZnKJnyzyGFvYSItobS_9DXeKR8yhUVYHkSACw7D41SAZ3Yqi6RSkyDQuTG8MtLZ8_a0fvRDlGRCviVKrEKGk6bg3jRLTPdeBIRNeM3_4lVXA-808l01PQXf3ByyoW2bB2rSmXEMlY_WEEHqA9pr9B9pSR_Gh1wyzrWgi57LQxWQvnm4', 'width': 4160}]",ChIJW7_YynLaOmgRfzitHLiyrOU,ChIJW7_YynLaOmgRfzitHLiyrOU,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,4.4,347.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJW7_YynLaOmgRfzitHLiyrOU
"WW65+F52, Unnamed Road, Holima, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.0888504, 'lng': 138.9078857}, 'viewport': {'northeast': {'lat': -4.087313020107278, 'lng': 138.9096588298927}, 'southwest': {'lat': -4.090012679892722, 'lng': 138.9069591701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Gunung Susu,"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115347028974793156802"">A Google User</a>'], 'photo_reference': 'AUGGfZmTenLzCRxwG84TtvgNWdg83cwN_TJq21S1tC883b-MRHkyUt47ycaibj0N-sDe9ThyZCtjsO1TcVV823sCKW4cpCGeOxUbOP6fBgWESJKwAtvAiB99a6loUG3u5RPRpB2jXHpLIwgFwyARukRNPM0l74FWtm4rmI2pWqW-6KzRwZPm', 'width': 4032}]",ChIJu3N3yFhtPmgRCHh9hS36usM,ChIJu3N3yFhtPmgRCHh9hS36usM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.8,13.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJu3N3yFhtPmgRCHh9hS36usM
"WW4V+HFP, Jl. Irian, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.0935372, 'lng': 138.9437021}, 'viewport': {'northeast': {'lat': -4.092160170107277, 'lng': 138.9450360298927}, 'southwest': {'lat': -4.094859829892721, 'lng': 138.9423363701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mumi Jiwika,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117940016008370562565"">Doni Kurniawan Subardo</a>'], 'photo_reference': 'AUGGfZnBHeRdEb3b2s30l591JOJowk8zDlr-WwRutwPpWohkW4bfPQ9yIijg541pxiCQIJYd_TT2Cl1e8FziBgmFA1BK2SQNmPXYXGWRHPaUYNk6JUIy3RMPOfd4GKXdcWB2ZAilcW7wK6FpvvvZi2LDjLLJuOG_HfuN0mawypEqPz7NUcDE', 'width': 2268}]",ChIJxzDlvJNsPmgRCZ7XuahBBU4,ChIJxzDlvJNsPmgRCZ7XuahBBU4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.2,65.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJxzDlvJNsPmgRCZ7XuahBBU4
"P2JW+CPQ, Yagatsu, Haju, Mappi Regency, Papua 99881, Indonesia","{'location': {'lat': -6.2680804, 'lng': 139.045765}, 'viewport': {'northeast': {'lat': -6.266730570107278, 'lng': 139.0471148298927}, 'southwest': {'lat': -6.269430229892722, 'lng': 139.0444151701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DERMAGA SI'MBISA,,ChIJncDsTiEXN2gRBIY3F9oKYdk,ChIJncDsTiEXN2gRBIY3F9oKYdk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJncDsTiEXN2gRBIY3F9oKYdk
"4FQV+7Q, Kuaserama, Dekai, Yahukimo regency, Papua, Indonesia","{'location': {'lat': -4.8617685, 'lng': 139.4944932}, 'viewport': {'northeast': {'lat': -4.860690870107279, 'lng': 139.4956500798927}, 'southwest': {'lat': -4.863390529892722, 'lng': 139.4929504201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yahokimo,,ChIJPytVW7ItP2gR_MfoN0ApAz8,ChIJPytVW7ItP2gR_MfoN0ApAz8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJPytVW7ItP2gR_MfoN0ApAz8
"VW69+M8W, Sinata, Asolokobal, Jayawijaya Regency, Papua 99511, Indonesia","{'location': {'lat': -4.138267799999999, 'lng': 138.9183228}, 'viewport': {'northeast': {'lat': -4.136839270107278, 'lng': 138.9198046298928}, 'southwest': {'lat': -4.139538929892722, 'lng': 138.9171049701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Permandian Tulima,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105912729641116544112"">Edhogawa Edhogawa</a>'], 'photo_reference': 'AUGGfZl0HtWNFGB1RM8XFtgKEctFJaQ1wXjEaL4alOteVVOvh49FdCE7Ail4RDL615BxSAD8xqo1Rc_kNF9OMqatXd7LSDRgQbKqa_H2RBUzRBMfFibbYA6Z4EKl4H_xk9MfNX2bIv9VwtxnWSMNAgkLzYi9tAgOwiq4jgHhNRmtWWf7q3Ym', 'width': 2000}]",ChIJA2s34OlvPmgRvcUX7PxvTXI,ChIJA2s34OlvPmgRvcUX7PxvTXI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,5.0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJA2s34OlvPmgRvcUX7PxvTXI
"6Q39+8FH, Tim, Pomako, Kec. Mimika Tim., Kabupaten Mimika, Papua 99971, Indonesia","{'location': {'lat': -4.7966885, 'lng': 136.7687472}, 'viewport': {'northeast': {'lat': -4.795665220107279, 'lng': 136.7707113298927}, 'southwest': {'lat': -4.798364879892723, 'lng': 136.7680116701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Manggrove,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105454796376606362925"">Sammyrumboryas Sam</a>'], 'photo_reference': 'AUGGfZk9B0VtMMwBjEuLHUXfURORwt5qRMznjrUFG5A0TTzgKA-8-shGzkG9hVt5S4qxXjxq8jxFxGT2D09mgtTH259-lD_Q8xB0cWPKSz1HmOMJ3Ex40Y7pGY6KpjEskmmcPDEt1y2QeP_oMfKdHeGVFWPO7-xftpgr31JebSBEXbosE6qh', 'width': 2250}]",ChIJ93KFRip9JGgRE-KC2mnVueY,ChIJ93KFRip9JGgRE-KC2mnVueY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,3.8,13.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ93KFRip9JGgRE-KC2mnVueY
"4J38+JV, Kokamu, Dekai, Yahukimo regency, Papua, Indonesia","{'location': {'lat': -4.8958868, 'lng': 139.6171251}, 'viewport': {'northeast': {'lat': -4.894525270107279, 'lng': 139.6184844298927}, 'southwest': {'lat': -4.897224929892722, 'lng': 139.6157847701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan Kali Nami Sokamu,"[{'height': 560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105523678752929737590"">A Google User</a>'], 'photo_reference': 'AUGGfZlQncgk6md8B9vIggRsR225cVoA3wMXUk7nBlQpE1hrwnGQ0SrjKLQLLdS0Qbx3LYID-woqzfjueajzuwxi_fwrjXw-ES0CKwcjyoGAFApTQMnsRUYFCNZux3Bv-lozKDZ8RmZ7Ax4AIdOjUM4oliBZ2N76Kk5KU-65w9xleNcuvDy0', 'width': 720}]",ChIJb_esf7zLOGgR58QzBdvVB4M,ChIJb_esf7zLOGgR58QzBdvVB4M,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJb_esf7zLOGgR58QzBdvVB4M
"VP66+F28, Unnamed Road, Tipalok, Kec. Pelebaga, Kabupaten Jayawijaya, Papua 99564, Indonesia","{'location': {'lat': -4.1388286, 'lng': 138.7100761}, 'viewport': {'northeast': {'lat': -4.137531620107278, 'lng': 138.7132471}, 'southwest': {'lat': -4.140231279892722, 'lng': 138.7090191}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Little Lake Habema,"[{'height': 1076, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104271744230092293899"">A Google User</a>'], 'photo_reference': 'AUGGfZkYUVHqHnL0sd2IiAnZ0l2MF4zhq2nBf49YOynA03JXX1h6FyeOaTIVqQatcjOBJP0LjCMPLNvCp5dW0xRb55k3DZF-TFnQppCHTcSknAxDLdJkEZkqATbpXlaMeJoO7Q_h1BWLATZYJRhD5U9OJoXPRygMAsCvnoU35_kOFbZGqEVd', 'width': 1080}]",ChIJ4ZJMyy_ZPWgR0XTC0HqRquw,ChIJ4ZJMyy_ZPWgR0XTC0HqRquw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,4.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4ZJMyy_ZPWgR0XTC0HqRquw
"2WMR+PCF, Jiwika, Kurulu, Jayawijaya Regency, Papua 99554, Indonesia","{'location': {'lat': -3.9656989, 'lng': 138.9410428}, 'viewport': {'northeast': {'lat': -3.964820170107279, 'lng': 138.9425454798927}, 'southwest': {'lat': -3.967519829892723, 'lng': 138.9398458201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mumi jiwika,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115288456896992555813"">Toncsi</a>'], 'photo_reference': 'AUGGfZlYwXmcVIbl4qO5TFoV4Mj9lGUJlUJTzdtCw7JSd_MdYAemOX1HIKgcl-ADkDy_LJBiORI4rKzcCDRFtFpxOaJ8dwt2W-MU_nH1FxnpEgO6GQJSKRiVaKc_sjGStgy8xypBOd9euE4aFjgU4RtQ1cHjGK5AnCct_aqc2iY5SZzE6E4U', 'width': 4928}]",ChIJZ8tRXWoRPmgRAus2XP16ILA,ChIJZ8tRXWoRPmgRAus2XP16ILA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.7,3.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJZ8tRXWoRPmgRAus2XP16ILA
"WQ4F+MPR, Yaniruma, Boven Digoel Regency, Papua 99571, Indonesia","{'location': {'lat': -5.093272199999999, 'lng': 139.7742804}, 'viewport': {'northeast': {'lat': -5.091922370107278, 'lng': 139.7756302298927}, 'southwest': {'lat': -5.094622029892721, 'lng': 139.7729305701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nur asma rahim abd,,ChIJH72w2tG7OGgRdL6jlZ4HlNg,ChIJH72w2tG7OGgRdL6jlZ4HlNg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJH72w2tG7OGgRdL6jlZ4HlNg
"4FVC+25, Massi, Dekai, Yahukimo regency, Papua, Indonesia","{'location': {'lat': -4.8574666, 'lng': 139.4704914}, 'viewport': {'northeast': {'lat': -4.856116770107278, 'lng': 139.4718412298927}, 'southwest': {'lat': -4.858816429892721, 'lng': 139.4691415701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambang pasir sungai braza,,ChIJP0SQSp4tP2gRjBDZ8yz1zaA,ChIJP0SQSp4tP2gRjBDZ8yz1zaA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJP0SQSp4tP2gRjBDZ8yz1zaA
"3567+G2H, Isage, Assue, Mappi Regency, Papua, Indonesia","{'location': {'lat': -5.9386763, 'lng': 139.1625989}, 'viewport': {'northeast': {'lat': -5.937326470107277, 'lng': 139.1639487298928}, 'southwest': {'lat': -5.940026129892721, 'lng': 139.1612490701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Muara Emogon,,ChIJjV7taQBjN2gRwzVjdOR9TaI,ChIJjV7taQBjN2gRwzVjdOR9TaI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJjV7taQBjN2gRwzVjdOR9TaI
