business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,url
OPERATIONAL,"Jl. Tj. Api-Api No.8, Kebun Bunga, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30152, Indonesia","{'location': {'lat': -2.9098722, 'lng': 104.7203201}, 'viewport': {'northeast': {'lat': -2.908558670107277, 'lng': 104.7216296298927}, 'southwest': {'lat': -2.911258329892722, 'lng': 104.7189299701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz near Palembang Airport 2,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112266838598948589156"">A Google User</a>'], 'photo_reference': 'AUGGfZlF6hSlqiovlHU2bbcTSBQnySM4G3rRyhEI_n1y70CntHEYyAe5UxhxfVArXSttTwEySjwOOzkh6nnGnVXB0db_V-DqRv5NZy5pGW4N7c1uXZKa22bNxFRxF2jmU88fCCHlE_-g2G0QKjCnEJWdLx7dqaqVFTXNvtE3TfsJYTycmbH_', 'width': 900}]",ChIJMzYFHKZzOy4RqCD71t0CnH8,"{'compound_code': '3PRC+34 Kebun Bunga, Palembang City, South Sumatra, Indonesia', 'global_code': '6P963PRC+34'}",3.8,ChIJMzYFHKZzOy4RqCD71t0CnH8,"['lodging', 'point_of_interest', 'establishment']",25,,,https://www.google.com/maps/place/?q=place_id:ChIJMzYFHKZzOy4RqCD71t0CnH8
OPERATIONAL,"Jl. Musi Raya Barat No.222, Sialang, Kec. Sako, Kota Palembang, Sumatera Selatan 30961, Indonesia","{'location': {'lat': -2.9347484, 'lng': 104.7857432}, 'viewport': {'northeast': {'lat': -2.933418070107277, 'lng': 104.7870644298927}, 'southwest': {'lat': -2.936117729892722, 'lng': 104.7843647701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Depremium,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106028697191789991896"">conis official</a>'], 'photo_reference': 'AUGGfZlQQp7fKukGX0-4S0bHqv_hHUxLO8a0NlJh3s6-X3ub0uoryRGazoLfp4tMZiLeR-D17-w46mNBx-39kWi6PqcX1hjm3MPD-RHe0ccLzpIMKtlEn0hDfkrMkUcBKB5A_mp4jx5PHLMStWTktvqBwloFfHtkp1D0y6rR40bOcMrJCU-i', 'width': 4160}]",ChIJwYBzIMN2Oy4RwN187mmkLMs,"{'compound_code': '3Q8P+47 Sialang, Palembang City, South Sumatra, Indonesia', 'global_code': '6P963Q8P+47'}",4.4,ChIJwYBzIMN2Oy4RwN187mmkLMs,"['lodging', 'point_of_interest', 'establishment']",171,,,https://www.google.com/maps/place/?q=place_id:ChIJwYBzIMN2Oy4RwN187mmkLMs
OPERATIONAL,"Komplek maskrebet, Jl. Mawar No.18 block ce, Talang Klp., Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan 30154, Indonesia","{'location': {'lat': -2.9292153, 'lng': 104.7023314}, 'viewport': {'northeast': {'lat': -2.927880670107278, 'lng': 104.7036810798927}, 'southwest': {'lat': -2.930580329892722, 'lng': 104.7009814201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sulthan_Homestay2,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117479370825106454382"">A Google User</a>'], 'photo_reference': 'AUGGfZnEI1_NjW70SmnEW_e8W2SeznhVqzYwU6kGSnAhCiESRLuoU5vniva5SHinzm3z8ENdZ8h_mkWgq026i732fzXHKh-hY1BhbXdscqh6XiZlXv8ho596SNBZls4Gs_uAPizmJVQrMgSRDwt7P3hrmHyaEdZ9wZVQ9LD8T17vF7w_Ac8A', 'width': 1600}]",ChIJ-azjnfRzOy4REoQ1Thsxc-8,"{'compound_code': '3PC2+8W Talang Kelapa, Palembang City, South Sumatra, Indonesia', 'global_code': '6P963PC2+8W'}",4.1,ChIJ-azjnfRzOy4REoQ1Thsxc-8,"['lodging', 'point_of_interest', 'establishment']",10,,,https://www.google.com/maps/place/?q=place_id:ChIJ-azjnfRzOy4REoQ1Thsxc-8
OPERATIONAL,"Jl. Kebun Bunga, Kebun Bunga, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30961, Indonesia","{'location': {'lat': -2.909665, 'lng': 104.720416}, 'viewport': {'northeast': {'lat': -2.908319720107278, 'lng': 104.7217686798927}, 'southwest': {'lat': -2.911019379892722, 'lng': 104.7190690201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 3226 Penginapan Timur 2,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100398602751430436399"">A Google User</a>'], 'photo_reference': 'AUGGfZnQ5Zr4Zsp0c-kSS04fFiLiDH7rlX9emAO_xrD0zydqAu79T75GV9jliVxHdIwoNvTdzHjd2Vg-96RPdFFlcaAdsfEiIzghTMRTrBSdVzyck-KErfHCGAgBCOnjLYjgYSmUGmWKb33h-Hdb5hlM8Bv6tAGDaP659_5ItnXs6cwZ704I', 'width': 640}]",ChIJe_ZTD7dzOy4R7Xsq5zF-Kk4,"{'compound_code': '3PRC+45 Kebun Bunga, Palembang City, South Sumatra, Indonesia', 'global_code': '6P963PRC+45'}",3.6,ChIJe_ZTD7dzOy4R7Xsq5zF-Kk4,"['lodging', 'point_of_interest', 'establishment']",50,,,https://www.google.com/maps/place/?q=place_id:ChIJe_ZTD7dzOy4R7Xsq5zF-Kk4
OPERATIONAL,"Jl. Tj. Api-Api Lrg. Dakota, Kebun Bunga, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30154, Indonesia","{'location': {'lat': -2.907657, 'lng': 104.7139458}, 'viewport': {'northeast': {'lat': -2.906230420107278, 'lng': 104.7153203798927}, 'southwest': {'lat': -2.908930079892722, 'lng': 104.7126207201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 93252 Garuda Bandara Guesthouse,,ChIJA1VVVRV2Oy4RQFdIqZ5RanE,"{'compound_code': '3PR7+WH Kebun Bunga, Palembang City, South Sumatra, Indonesia', 'global_code': '6P963PR7+WH'}",3.2,ChIJA1VVVRV2Oy4RQFdIqZ5RanE,"['lodging', 'point_of_interest', 'establishment']",9,,,https://www.google.com/maps/place/?q=place_id:ChIJA1VVVRV2Oy4RQFdIqZ5RanE
OPERATIONAL,"Jakabaring Spor, 30154, Alang Alang Lebar, Palembang City, South Sumatra 30154, Indonesia","{'location': {'lat': -2.9292281, 'lng': 104.7023177}, 'viewport': {'northeast': {'lat': -2.927880570107277, 'lng': 104.7036674798927}, 'southwest': {'lat': -2.930580229892722, 'lng': 104.7009678201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 92598 Sulthan Homestay Syariah 3,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105381622848292740797"">A Google User</a>'], 'photo_reference': 'AUGGfZlkS9wQ0vBziv075jZTgVx_ThbUgu4hrJdgYgp4zN8dxmXR4Dj3md63DFaD1DopkDycWrRhKr6to5usfWqhonytaQUEeSJkevY1nwSywrc3N_fiQ9smURJ8-CO43hTEy7t_HtCSEQ0QhcPdpyYgVzRFxcGcTgkfoVM60gK35Ddk19p1', 'width': 640}]",ChIJzxsDwJ91Oy4RPluOx5B2Ob0,"{'compound_code': '3PC2+8W Alang Alang Lebar, Palembang City, South Sumatra, Indonesia', 'global_code': '6P963PC2+8W'}",2.4,ChIJzxsDwJ91Oy4RPluOx5B2Ob0,"['lodging', 'point_of_interest', 'establishment']",8,,,https://www.google.com/maps/place/?q=place_id:ChIJzxsDwJ91Oy4RPluOx5B2Ob0
OPERATIONAL,"Jl. Mawar No.18, Talang Klp., Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan 30961, Indonesia","{'location': {'lat': -2.9291933, 'lng': 104.7023783}, 'viewport': {'northeast': {'lat': -2.927877270107277, 'lng': 104.7037278298927}, 'southwest': {'lat': -2.930576929892722, 'lng': 104.7010281701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz near Palembang Airport 1,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107306274780980342192"">A Google User</a>'], 'photo_reference': 'AUGGfZmSvF54Tsl4NEANHiTt8A8hIuIN_yVNM38qP0OltGAq4Ch07zgyJpKpbR_lzvjJ52W3cs4Rzpbhfhh6nwUTGDZWGGLTyz7F1jp5lkSf045oI2inTO2Qbh1QgJ8N3SjBb8MLwe8yP88KrNrQ1R5ZlaIwJnCe7KvVfjycSPsGms46Uxs', 'width': 900}]",ChIJAQDQh4h0Oy4RxJ5tYKxw74c,"{'compound_code': '3PC2+8X Talang Kelapa, Palembang City, South Sumatra, Indonesia', 'global_code': '6P963PC2+8X'}",3.2,ChIJAQDQh4h0Oy4RxJ5tYKxw74c,"['lodging', 'point_of_interest', 'establishment']",6,,,https://www.google.com/maps/place/?q=place_id:ChIJAQDQh4h0Oy4RxJ5tYKxw74c
OPERATIONAL,"Jl. Lematang Indah No.34, Kebun Bunga, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30155, Indonesia","{'location': {'lat': -2.89393, 'lng': 104.7268129}, 'viewport': {'northeast': {'lat': -2.892581570107277, 'lng': 104.7281579298927}, 'southwest': {'lat': -2.895281229892722, 'lng': 104.7254582701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wisma Kenanga,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116792966640033963296"">A Google User</a>'], 'photo_reference': 'AUGGfZkkjJkL1hgWkItQ0fAmDiTTLHnlH-yriUPTxSpqvnk1zLBbROolfCYcOINbyaTDk2DeVprioklVfxazQ9CSj9f9bVpBe1OMqaNZKAKIXVQe3CPaVZ4w1doDptsCKkFvWvlmaEp8LwXvZeHZ9V4y-yryxG0-Y8zh6KXL3HceeHO4VJZC', 'width': 1920}]",ChIJUamnxbhzOy4Ra6q_6yVHozs,"{'compound_code': '4P4G+CM Kebun Bunga, Palembang City, South Sumatra, Indonesia', 'global_code': '6P964P4G+CM'}",4.3,ChIJUamnxbhzOy4Ra6q_6yVHozs,"['lodging', 'point_of_interest', 'establishment']",140,,,https://www.google.com/maps/place/?q=place_id:ChIJUamnxbhzOy4Ra6q_6yVHozs
OPERATIONAL,"Jl. Kebun Bunga No.17, Kebun Bunga, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30961, Indonesia","{'location': {'lat': -2.914514, 'lng': 104.7194298}, 'viewport': {'northeast': {'lat': -2.913156420107277, 'lng': 104.7207782798927}, 'southwest': {'lat': -2.915856079892722, 'lng': 104.7180786201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pelangi Guest House Palembang Mitra RedDoorz,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112846593977567724585"">rana atiqah gusbet</a>'], 'photo_reference': 'AUGGfZmunwLJ7MDeZs4mFpTHabtVk6qU-W5SGD4B3Y2VuVCe7S4nTvJ7QqLja0skvU_zmzzxHVbyfgxIrh1qygmuUUL_Dn8u_Bor4mLiP_I7Y2GReOpgLmlHr5HhcZGs-rka7wny9YL60OzWuBBppvI9-rmJFKM_0s0Wr9ZH0RJyA36C3Co', 'width': 3024}]",ChIJF85u1h9zOy4RBTbL9yf2UJw,"{'compound_code': '3PP9+5Q Kebun Bunga, Palembang City, South Sumatra, Indonesia', 'global_code': '6P963PP9+5Q'}",3.7,ChIJF85u1h9zOy4RBTbL9yf2UJw,"['lodging', 'point_of_interest', 'establishment']",14,,,https://www.google.com/maps/place/?q=place_id:ChIJF85u1h9zOy4RBTbL9yf2UJw
OPERATIONAL,"3PQR+RJJ, Jl. H.M. Noerdin Pandji, RT.076/RW.008, Sukajaya, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30961, Indonesia","{'location': {'lat': -2.9103971, 'lng': 104.7415366}, 'viewport': {'northeast': {'lat': -2.909154820107278, 'lng': 104.7427781298927}, 'southwest': {'lat': -2.911854479892722, 'lng': 104.7400784701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz near Sultan Mahmud Badaruddin Airport Palembang,,ChIJ9_hnjvpzOy4RoIiG5WMjNM8,,3.3,ChIJ9_hnjvpzOy4RoIiG5WMjNM8,"['lodging', 'point_of_interest', 'establishment']",21,,,https://www.google.com/maps/place/?q=place_id:ChIJ9_hnjvpzOy4RoIiG5WMjNM8
CLOSED_PERMANENTLY,"Jl. Lebak Murni, Sako Baru, Kec. Sako, Kota Palembang, Sumatera Selatan 30163, Indonesia","{'location': {'lat': -2.9113663, 'lng': 104.7949857}, 'viewport': {'northeast': {'lat': -2.910036820107277, 'lng': 104.7963756298927}, 'southwest': {'lat': -2.912736479892722, 'lng': 104.7936759701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan Nature Cabin Camp,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116364903555417249658"">A Google User</a>'], 'photo_reference': 'AUGGfZlky08xbW-A7B13oFKtfBz6k5oSJW8xHNhZiwH9s9geYpd_T08oSYOXHOavYb81NKum1iY8oVhrUQSadWj5IfbGU6apva2qgabcgTBDqJp42Xjrgfx8SE7oWfrSuEQpHK7eb93KMJWirZeh4PVmfr3pGtp4OHr6LgCNWepOdWWew6rY', 'width': 4032}]",ChIJr0dSs2VxOy4RD9zJH8Qm97g,"{'compound_code': '3QQV+FX Sako Baru, Palembang City, South Sumatra, Indonesia', 'global_code': '6P963QQV+FX'}",4.2,ChIJr0dSs2VxOy4RD9zJH8Qm97g,"['lodging', 'point_of_interest', 'establishment']",5,True,,https://www.google.com/maps/place/?q=place_id:ChIJr0dSs2VxOy4RD9zJH8Qm97g
CLOSED_TEMPORARILY,"Jln. Mr. Gandasubrata, Kost Exclusive Harian/Bulanan, Lorong Sukamulya Puri Sukatani indah 2 No.2247, 8 Ilir, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30961, Indonesia","{'location': {'lat': -2.9333672, 'lng': 104.764375}, 'viewport': {'northeast': {'lat': -2.932011720107278, 'lng': 104.7657114798927}, 'southwest': {'lat': -2.934711379892723, 'lng': 104.7630118201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ajie Boarding House Syariah Kenten,"[{'height': 1416, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115835442885355968708"">A Google User</a>'], 'photo_reference': 'AUGGfZnYVnO17me__jDNrxtbHWj-5m6AF5WEr4eOLOEVVTOF_bPOHentZC0zhIc-F11C_jpQqP6YIOiWOdL0ah6hNCo4v1w8yDjCRiKtOseLpuy-7bjIUCmphTPB04fXMxkjBjx_e1umo55FtIhzOI0lQp5iNcrzo3Uz2RLjF_3W7gADkLNp', 'width': 1080}]",ChIJhWH0sLx2Oy4RuSTcr0ocWw4,"{'compound_code': '3Q87+MP 8 Ilir, Palembang City, South Sumatra, Indonesia', 'global_code': '6P963Q87+MP'}",4.6,ChIJhWH0sLx2Oy4RuSTcr0ocWw4,"['lodging', 'point_of_interest', 'establishment']",39,True,,https://www.google.com/maps/place/?q=place_id:ChIJhWH0sLx2Oy4RuSTcr0ocWw4
