business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,photos,permanently_closed,url
OPERATIONAL,"2HGQ+XWM, 2HGQ+XWMCangkuang, KulonKec, Kec. Dayeuhkolot, Kabupaten Bandung, Jawa Barat, Indonesia","{'location': {'lat': -6.9724948, 'lng': 107.5898094}, 'viewport': {'northeast': {'lat': -6.971154670107279, 'lng': 107.5911885298927}, 'southwest': {'lat': -6.973854329892723, 'lng': 107.5884888701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pertigaan Cibaduyut Sukamenak,ChIJhzqoJgDpaC4RqfvgAc-spaE,5.0,ChIJhzqoJgDpaC4RqfvgAc-spaE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJhzqoJgDpaC4RqfvgAc-spaE
OPERATIONAL,"Kp Sompok, Sangkanhurip, Kec. Katapang, Kabupaten Bandung, Jawa Barat 40921, Indonesia","{'location': {'lat': -6.9998017, 'lng': 107.5709682}, 'viewport': {'northeast': {'lat': -6.998481920107277, 'lng': 107.5723065798927}, 'southwest': {'lat': -7.001181579892721, 'lng': 107.5696069201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BHUMI PRAJA WIBAWA,ChIJv9E7pEDvaC4RenkDsnQYMtM,0.0,ChIJv9E7pEDvaC4RenkDsnQYMtM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': False},"{'compound_code': '2H2C+39 Sangkanhurip, Bandung Regency, West Java, Indonesia', 'global_code': '6P592H2C+39'}",,,https://www.google.com/maps/place/?q=place_id:ChIJv9E7pEDvaC4RenkDsnQYMtM
OPERATIONAL,"Jl. Terusan Kopo No.KM 8,4, Sulaiman, Kec. Margahayu, Kabupaten Bandung, Jawa Barat 40229, Indonesia","{'location': {'lat': -6.9805807, 'lng': 107.5856567}, 'viewport': {'northeast': {'lat': -6.979155270107278, 'lng': 107.5874262298927}, 'southwest': {'lat': -6.981854929892722, 'lng': 107.5847265701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bandung Indah Waterpark,ChIJOQAcBTDpaC4RxsHTippjvCo,4.0,ChIJOQAcBTDpaC4RxsHTippjvCo,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",1870,{'open_now': False},"{'compound_code': '2H9P+Q7 Sulaiman, Bandung Regency, West Java, Indonesia', 'global_code': '6P592H9P+Q7'}","[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108499981069935831364"">Yeti Yuningsih</a>'], 'photo_reference': 'AUGGfZlg_qgi420wkyWWSUCzH3skVMcN0enwkaVzNZ0qgJDIsaHoSGrtrHN1yFqibxAFxhukULRa7Rq90Fj51QgrImfUQepnY9kDoGcwkF5xCIoQHPvEScB3hctEknS92d57M2q1jzuz2jDcOWZ3rzb6hWtImX9xgT9ulwQVj7YE1a-Go28B', 'width': 4128}]",,https://www.google.com/maps/place/?q=place_id:ChIJOQAcBTDpaC4RxsHTippjvCo
OPERATIONAL,"Jl. Malayu Mekar Rahayu No.7, Mekar Rahayu, Kec. Margaasih, Kabupaten Bandung, Jawa Barat 40218, Indonesia","{'location': {'lat': -6.9725986, 'lng': 107.5474583}, 'viewport': {'northeast': {'lat': -6.971201620107278, 'lng': 107.5488706798927}, 'southwest': {'lat': -6.973901279892722, 'lng': 107.5461710201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Bambu - PLN,ChIJve1giWjvaC4RvGJam35nOBo,4.5,ChIJve1giWjvaC4RvGJam35nOBo,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"{'compound_code': '2GGW+XX Mekar Rahayu, Bandung Regency, West Java, Indonesia', 'global_code': '6P592GGW+XX'}","[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104913582414277652405"">A Google User</a>'], 'photo_reference': 'AUGGfZm4eB7jrPCV3UTJFGyJWB0hpG_LdEfgqCWzbLccqVf95C8ummv7Xlit-WWvcJTveqJApsTeW1ushqIGAUd3wGmHhsnRrYH44ClM-_noWHA_NP54lRG7xIXBvNUAxeTsjSEeFAk3O5oiI6xv6tH2yx-C80LVclrx5gdZWBLQmddTggu2', 'width': 3280}]",,https://www.google.com/maps/place/?q=place_id:ChIJve1giWjvaC4RvGJam35nOBo
OPERATIONAL,"Jl. Cangkuang Kulon No.355, Cangkuang Kulon, Kec. Dayeuhkolot, Kabupaten Bandung, Jawa Barat 40239, Indonesia","{'location': {'lat': -6.972769, 'lng': 107.5908232}, 'viewport': {'northeast': {'lat': -6.971449420107278, 'lng': 107.5921683798927}, 'southwest': {'lat': -6.974149079892721, 'lng': 107.5894687201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pertigaan Cangkuang Sayuran,ChIJk2uLPADpaC4Rh_laYE-td1c,5.0,ChIJk2uLPADpaC4Rh_laYE-td1c,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},"{'compound_code': '2HGR+V8 Cangkuang Kulon, Bandung Regency, West Java, Indonesia', 'global_code': '6P592HGR+V8'}",,,https://www.google.com/maps/place/?q=place_id:ChIJk2uLPADpaC4Rh_laYE-td1c
OPERATIONAL,"2HPV+W9H, Cangkuang Kulon, Dayeuhkolot, Bandung Regency, West Java 40239, Indonesia","{'location': {'lat': -6.9626958, 'lng': 107.593482}, 'viewport': {'northeast': {'lat': -6.961337170107278, 'lng': 107.5948147798927}, 'southwest': {'lat': -6.964036829892722, 'lng': 107.5921151201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Petigaan TCI dan Terowongan Cibaduyut,ChIJOfs-GQDpaC4RRUOcCikgxJs,0.0,ChIJOfs-GQDpaC4RRUOcCikgxJs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJOfs-GQDpaC4RRUOcCikgxJs
OPERATIONAL,"Jl. Peta No.229, Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40242, Indonesia","{'location': {'lat': -6.931545, 'lng': 107.588444}, 'viewport': {'northeast': {'lat': -6.930077470107277, 'lng': 107.5899452298927}, 'southwest': {'lat': -6.932777129892721, 'lng': 107.5872455701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Peta Park,ChIJcd4jrKfoaC4RpokEfBFEQM0,4.4,ChIJcd4jrKfoaC4RpokEfBFEQM0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",5083,{'open_now': False},"{'compound_code': '3H9Q+99 Suka Asih, Bandung City, West Java, Indonesia', 'global_code': '6P593H9Q+99'}","[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112087267551465209882"">Prima Hastama</a>'], 'photo_reference': 'AUGGfZnT9n8geeuba-Wp37tZCrzvyYMjyc13L4nOLFYrzUIlzRLNXGD_d1TSaIxXzzC9E1cddKn7SoTi9dJexyt6SHMCK4mR-lVOSuWe_gZIvwuktSfGRpDQi3bOUTK0pooI2NqdTx-FTlR1sew5e95t9SolpWCFEIT-funJ3ZqdK901o5lA', 'width': 4096}]",,https://www.google.com/maps/place/?q=place_id:ChIJcd4jrKfoaC4RpokEfBFEQM0
OPERATIONAL,"B.B.K Nugraha No.1, Cangkuang Kulon, Kec. Dayeuhkolot, Kabupaten Bandung, Jawa Barat 40239, Indonesia","{'location': {'lat': -6.970902, 'lng': 107.5965501}, 'viewport': {'northeast': {'lat': -6.969304170107278, 'lng': 107.5978309798927}, 'southwest': {'lat': -6.972003829892722, 'lng': 107.5951313201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat judi sabung ayam cilebak,ChIJG2mYdADpaC4RmbXTlsSERyw,0.0,ChIJG2mYdADpaC4RmbXTlsSERyw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"{'compound_code': '2HHW+JJ Cangkuang Kulon, Bandung Regency, West Java, Indonesia', 'global_code': '6P592HHW+JJ'}",,,https://www.google.com/maps/place/?q=place_id:ChIJG2mYdADpaC4RmbXTlsSERyw
OPERATIONAL,"Jl. Cicangkudu, Rancamulya, Kec. Pameungpeuk, Kabupaten Bandung, Jawa Barat 40921, Indonesia","{'location': {'lat': -7.003123700000001, 'lng': 107.5905963}, 'viewport': {'northeast': {'lat': -7.001788320107278, 'lng': 107.5919404298927}, 'southwest': {'lat': -7.004487979892722, 'lng': 107.5892407701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasar Tumpah Sabtu Sore,ChIJa0kPoCvpaC4Rtod-cv-nXvo,0.0,ChIJa0kPoCvpaC4Rtod-cv-nXvo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': False},"{'compound_code': 'XHWR+Q6 Rancamulya, Bandung Regency, West Java, Indonesia', 'global_code': '6P49XHWR+Q6'}",,,https://www.google.com/maps/place/?q=place_id:ChIJa0kPoCvpaC4Rtod-cv-nXvo
OPERATIONAL,"2H2Q+X3P, Sukamukti, Katapang, Bandung Regency, West Java 40921, Indonesia","{'location': {'lat': -6.997539799999999, 'lng': 107.5877062}, 'viewport': {'northeast': {'lat': -6.996191820107278, 'lng': 107.5890651298927}, 'southwest': {'lat': -6.998891479892722, 'lng': 107.5863654701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah rio sifa,ChIJWWEvLaLpaC4RnFN8FSca0_o,4.0,ChIJWWEvLaLpaC4RnFN8FSca0_o,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115555866436229304580"">A Google User</a>'], 'photo_reference': 'AUGGfZl9yyRmcyYtWvdD3wivlgLixLdkxVFwfUagm2E5FyDiMBXh90dGeWketEKx6S6k08MDr1ByCwsRY9LFhz2uqiky-UnQrqUd16k9_XTceqmbcOkKrUkovwVivFMqN2Qk3WeUUVbKgWha1_t9yebhyKtaIWmEo7uTsywme5fWcJpgpjkB', 'width': 1952}]",,https://www.google.com/maps/place/?q=place_id:ChIJWWEvLaLpaC4RnFN8FSca0_o
OPERATIONAL,"Jl. Raya Banjaran Barat Rencong, Malakasari, Kec. Baleendah, Kabupaten Bandung, Jawa Barat 40375, Indonesia","{'location': {'lat': -7.0093633, 'lng': 107.6069444}, 'viewport': {'northeast': {'lat': -7.008085170107277, 'lng': 107.6081536798927}, 'southwest': {'lat': -7.010784829892721, 'lng': 107.6054540201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Batu Malakasari Ecopark,ChIJY7CFmmLpaC4R3Wqk4Boradk,4.1,ChIJY7CFmmLpaC4R3Wqk4Boradk,"['tourist_attraction', 'amusement_park', 'park', 'point_of_interest', 'establishment']",5176,{'open_now': False},"{'compound_code': 'XJR4+7Q Malakasari, Bandung Regency, West Java, Indonesia', 'global_code': '6P49XJR4+7Q'}","[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111012499928816892538"">A Google User</a>'], 'photo_reference': 'AUGGfZn0pFXlGhQAQ9RmKJgDkiHhc_wxylBjBnejnMFXqDFy7vQz7kke4IkrXwUOIWswRy-KLHFWQsVtzPMFde50QoFcvzRGwYCqmLWEFvQoHVNQd7LYO5v89C5kV6wT9jwgOqLv6U5qyiO_hexrncm-d1KEQDf53B2vQ5vuGbiZsVUskaeo', 'width': 4096}]",,https://www.google.com/maps/place/?q=place_id:ChIJY7CFmmLpaC4R3Wqk4Boradk
OPERATIONAL,"Pangauban, Katapang, Bandung Regency, West Java 40921, Indonesia","{'location': {'lat': -7.0075521, 'lng': 107.5564326}, 'viewport': {'northeast': {'lat': -7.006033120107278, 'lng': 107.5576472798927}, 'southwest': {'lat': -7.008732779892722, 'lng': 107.5549476201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Online,ChIJUV15NRDvaC4RZgma9bBR7QQ,0.0,ChIJUV15NRDvaC4RZgma9bBR7QQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"{'compound_code': 'XHR4+XH Pangauban, Bandung Regency, West Java, Indonesia', 'global_code': '6P49XHR4+XH'}",,,https://www.google.com/maps/place/?q=place_id:ChIJUV15NRDvaC4RZgma9bBR7QQ
OPERATIONAL,"Kp.bojong Haur rt02/RW 09, Rahayu, Kec. Margaasih, cab.bandung, Jawa Barat 40218, Indonesia","{'location': {'lat': -6.9610348, 'lng': 107.5547264}, 'viewport': {'northeast': {'lat': -6.959708420107278, 'lng': 107.5561266798927}, 'southwest': {'lat': -6.962408079892722, 'lng': 107.5534270201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Balong ayu,ChIJ68ut9HLvaC4RKVYDzTEsp4A,5.0,ChIJ68ut9HLvaC4RKVYDzTEsp4A,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"{'compound_code': '2HQ3+HV Rahayu, Bandung Regency, West Java, Indonesia', 'global_code': '6P592HQ3+HV'}","[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115397082221886382002"">A Google User</a>'], 'photo_reference': 'AUGGfZnogmjTBWeUFXIdxVV-o50JwQkVXF7uqNri8vzsP2Ab6DvBgmrjjlQhdnBGK1U3E0Guv5b9RO5Ctczbyd3vqtqVLrFa49njyw-80C7mTgT4kYuyya6bBqhYJDQ5Z8z5GYDfSQriZt3Xlql0vt87P5bgmHlppam_hODjG6PVeSUi5XZo', 'width': 3120}]",,https://www.google.com/maps/place/?q=place_id:ChIJ68ut9HLvaC4RKVYDzTEsp4A
OPERATIONAL,"2H5W+V2R, Kp, Jl. Bojong Koneng, RT.03/RW.10, Rancamanyar, Kec. Baleendah, Kabupaten Bandung, Jawa Barat 40375, Indonesia","{'location': {'lat': -6.9903026, 'lng': 107.5950236}, 'viewport': {'northeast': {'lat': -6.989039470107278, 'lng': 107.5963835298927}, 'southwest': {'lat': -6.991739129892721, 'lng': 107.5936838701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Balong pa otang,ChIJIVv0yavpaC4RPe-aqpciXIY,5.0,ChIJIVv0yavpaC4RPe-aqpciXIY,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': True},,"[{'height': 1970, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109959113381958565338"">Muhammad Aka Firdauz</a>'], 'photo_reference': 'AUGGfZlrxKaQxVOGyhKwukZiDDf8wOVKbqVOuzXe0wjGDR2o86o_yt7T0NfMu3-mbCqWr0rNuG52ypMxLW_5LMXW_72ibk98v3XYmJm_DdikcTpT-F7Wzh_08rDG_0bZjp5fyqCQOhHzkYf7wXY3m0UUKvCOipOv6u2LFwl-3Rt8_tBgTJrQ', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJIVv0yavpaC4RPe-aqpciXIY
