formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,url
"Jl. A. Yani, Warukin, Kec. Tanta, Kabupaten Tabalong, Kalimantan Selatan 71571, Indonesia","{'location': {'lat': -2.2281953, 'lng': 115.452294}, 'viewport': {'northeast': {'lat': -2.226834370107277, 'lng': 115.4534198298928}, 'southwest': {'lat': -2.229534029892722, 'lng': 115.4507201701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Wisata Laburan,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100566190736691076356"">Donny Damara</a>'], 'photo_reference': 'AUGGfZn9vXPHL_7F9NpnmgNBrSvpcm5QFqsqbRB3F-qbXLrXSSuMa9B33eGCwl68ztV0QtE6Uxbbcj-q-G_jvAtEODrIgubAXhkiPRMWcBq21aKW5k7zpVHEV0FtKetPqkRXszYQs2xaXfMV6b07ssH9ozyovdzU-J0L4rfukcoJqE_u8Wg0', 'width': 4000}]",ChIJsVm9l5JN5S0R7rjfF-BGIzg,ChIJsVm9l5JN5S0R7rjfF-BGIzg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.3,502.0,{'open_now': False},"{'compound_code': 'QFC2+PW Warukin, Tabalong Regency, South Kalimantan, Indonesia', 'global_code': '6P9QQFC2+PW'}",https://www.google.com/maps/place/?q=place_id:ChIJsVm9l5JN5S0R7rjfF-BGIzg
"VCJC+RXG, Jl. Masukau Luar, Masukau, Kec. Murung Pudak, Kabupaten Tabalong, Kalimantan Selatan 71571, Indonesia","{'location': {'lat': -2.1179342, 'lng': 115.4224593}, 'viewport': {'northeast': {'lat': -2.116925120107278, 'lng': 115.4237667798927}, 'southwest': {'lat': -2.119624779892722, 'lng': 115.4210671201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian Sungai Masukau,"[{'height': 2128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100271324263086225826"">andis triyo</a>'], 'photo_reference': 'AUGGfZnwakC0NF6N0rD6Ss0pL8k3OwCp0J8F7i9_Npj9382WHot-RUjgTOQ1c6I3Tx2nYs63fUKo3VydFxkpgTSg9NRPs5vpd5vOkCgc7EAGcAT-4b8Znzhm0I92rP-Cbsig_F1Z_NRx6v696_bYdqiFEmNUUUmLzFF5kjcYjUEh4CxR0rVu', 'width': 4608}]",ChIJAe6Nzhex-i0RGQIW5wHqW34,ChIJAe6Nzhex-i0RGQIW5wHqW34,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJAe6Nzhex-i0RGQIW5wHqW34
"2CMR+HPC, Bintang Ara, Tabalong Regency, South Kalimantan 71572, Indonesia","{'location': {'lat': -1.9662957, 'lng': 115.4413433}, 'viewport': {'northeast': {'lat': -1.964766270107278, 'lng': 115.4429009798928}, 'southwest': {'lat': -1.967465929892722, 'lng': 115.4402013201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Karangan Batu Si Pujung,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102188145936202208355"">rahmi hidayati</a>'], 'photo_reference': 'AUGGfZnl8DYVyObuTDaS5uJY326lC51Zdzt53qaL8ZHZNEWAjXHD84-1kUxPKmX7iXXxQIcAdWsld03Wp3oluf00QvfM6kDftc64biFnkeocuHj7I51CEKzfxyfdsggjGLI_f9REtdx0-sfPm1EDERs9tZRZMSuzvpu1BOCyIoupVYZUjbxv', 'width': 3000}]",ChIJ0WfH2HC9-i0RPrIBysKuNjc,ChIJ0WfH2HC9-i0RPrIBysKuNjc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ0WfH2HC9-i0RPrIBysKuNjc
"Maburai, Murung Pudak, Tabalong Regency, South Kalimantan 71571, Indonesia","{'location': {'lat': -2.1774586, 'lng': 115.4447443}, 'viewport': {'northeast': {'lat': -2.176038920107278, 'lng': 115.4459510798928}, 'southwest': {'lat': -2.178738579892722, 'lng': 115.4432514201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,danau kamari maburai,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106349950834460561882"">A Google User</a>'], 'photo_reference': 'AUGGfZm99etQK27kuqj6mo7LoNQKXG1a3d0WdCOsI_SluX1zsD8OKsALH0W5vBgUEf-ntmqPL7EPnF_pWmXcAOxw9GZ9f1lyaHwdG682U6sCJdzIny7iklTiNe38yZn30dlpvnVH3uFAFKROLxi9G0yOAxtKQtEOqyCel34m3ARbZDuGtd4n', 'width': 4032}]",ChIJV9aVcV6z-i0RGWnKxXgvipE,ChIJV9aVcV6z-i0RGWnKxXgvipE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.3,4.0,{'open_now': False},"{'compound_code': 'RCFV+2V Maburai, Tabalong Regency, South Kalimantan, Indonesia', 'global_code': '6P9QRCFV+2V'}",https://www.google.com/maps/place/?q=place_id:ChIJV9aVcV6z-i0RGWnKxXgvipE
"RCGM+GCP, Jl. T. Baru, Maburai, Kec. Murung Pudak, Kabupaten Tabalong, Kalimantan Selatan 71571, Indonesia","{'location': {'lat': -2.1736616, 'lng': 115.4335883}, 'viewport': {'northeast': {'lat': -2.172032670107278, 'lng': 115.4346486798927}, 'southwest': {'lat': -2.174732329892722, 'lng': 115.4319490201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,STABLE TABALONG BERKUDA,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106649690007298620749"">Dimas Ananda</a>'], 'photo_reference': 'AUGGfZlw8LTDWPWZyPZZ4kQiBZSwGLbVV2me3D918gecjuTDz0CnnVBGkENj2ma6JxjsViAhKKEkLlL1ZalInsjxlTOuowL1NcKkIIeQwiNe784pmEixBoj5put2M1r5y169_W5ZJfmECz43SNJ79DSP13Q05czy5BhIn5GVEj-1IUraHk1_', 'width': 3840}]",ChIJpazjTMCz-i0RlzTB41-KP6c,ChIJpazjTMCz-i0RlzTB41-KP6c,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.8,6.0,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJpazjTMCz-i0RlzTB41-KP6c
"V9CJ+M75, Jl. Jend. Basuki Rahmat, Wayau, Kec. Tj., Kabupaten Tabalong, Kalimantan Selatan 71515, Indonesia","{'location': {'lat': -2.1283535, 'lng': 115.3807193}, 'viewport': {'northeast': {'lat': -2.127003670107277, 'lng': 115.3820691298927}, 'southwest': {'lat': -2.129703329892722, 'lng': 115.3793694701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Karet Endang,,ChIJJSNOqECx-i0R3sfKBzsflyM,ChIJJSNOqECx-i0R3sfKBzsflyM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJJSNOqECx-i0R3sfKBzsflyM
"Jl. Lumbang-Randu desa No.RT.09, Lumbang, Kec. Muara Uya, Kabupaten Tabalong, Kalimantan Selatan 71573, Indonesia","{'location': {'lat': -1.8857372, 'lng': 115.6367533}, 'viewport': {'northeast': {'lat': -1.884506320107278, 'lng': 115.6381768298927}, 'southwest': {'lat': -1.887205979892723, 'lng': 115.6354771701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Riam Bidadari,"[{'height': 2608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105243862106100018526"">A Google User</a>'], 'photo_reference': 'AUGGfZkjn5c4DQ3AlIUak2nrI6_7EMpifDSXf9s6EXAvsn7d-9Gc-v6hc3GZwqnQ63KiClWbLDR8Zm5DWun-3eEan_ft5q7g7FsL8MBA67lcNmGA1_CgQOwOOX5sjcelES0_qfxPH1VOHUuAXb60bp1tGisYZAm63K7cnesPFZrPRrO-UCFY', 'width': 4624}]",ChIJ65VLWEyf-i0RQV3ZVYHG9hI,ChIJ65VLWEyf-i0RQV3ZVYHG9hI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.4,406.0,{'open_now': True},"{'compound_code': '4J7P+PP Lumbang, Tabalong Regency, South Kalimantan, Indonesia', 'global_code': '6PCQ4J7P+PP'}",https://www.google.com/maps/place/?q=place_id:ChIJ65VLWEyf-i0RQV3ZVYHG9hI
"5C22+8WJ, Panaan, Bintang Ara, Tabalong Regency, South Kalimantan 71572, Indonesia","{'location': {'lat': -1.8491606, 'lng': 115.4022706}, 'viewport': {'northeast': {'lat': -1.84632245, 'lng': 115.4038520298927}, 'southwest': {'lat': -1.85010665, 'lng': 115.4011523701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Air Terjun Tangkum, Desa Panaan","[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112185024508369120879"">A Google User</a>'], 'photo_reference': 'AUGGfZmkChyxehDLyrKxIPHKAkzpEVMSYeU99ceXvu6NNhRT1giYPoOjNDCVBuU3wjVTtmtHYCHkKd4DJQhpuvu5iYYZU_dzDBeNf1wzmobaOooFoY8zpNz0l8kUmUJpV8VZmuINHPF7YfsI_wZoMdYPjoe6QaAEtHmLWtwMhfvCh9cNKA7N', 'width': 1968}]",ChIJAQAAAECR-i0RzpasPFi97xI,ChIJAQAAAECR-i0RzpasPFi97xI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,3.9,15.0,,,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAECR-i0RzpasPFi97xI
"V9QC+HC, Hikun, Tanjung, Tabalong Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.111052, 'lng': 115.371012}, 'viewport': {'northeast': {'lat': -2.109702170107278, 'lng': 115.3723618298928}, 'southwest': {'lat': -2.112401829892722, 'lng': 115.3696621701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Riam gumba,,ChIJfcUybAC3-i0RCvHQ_W9is2w,ChIJfcUybAC3-i0RCvHQ_W9is2w,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJfcUybAC3-i0RCvHQ_W9is2w
"RCMH+47M, Mabuun, Murung Pudak, Tabalong Regency, South Kalimantan 71571, Indonesia","{'location': {'lat': -2.1671927, 'lng': 115.4281701}, 'viewport': {'northeast': {'lat': -2.165817720107277, 'lng': 115.4294806298927}, 'southwest': {'lat': -2.168517379892722, 'lng': 115.4267809701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_islam-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_islam_pinlet,Masjid Guru Danau Tabalong,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107511076668506471484"">Tuan Bahdur</a>'], 'photo_reference': 'AUGGfZmWQpZ8Q-Pht3SVhCl2RKeIIVZIPhYTApR-3j7IAPov8N_L94DNn0GO9jT-52BQMJsMaeW0OxYVXLkzXJDPuLWHw-HOS0HbW6GtYnNpeUWxAutehKFV-0-m1voYc2R5Rm1F5V3bpvjEYuUwmaGy0_7YjQb5urYnWNbCOSaWvrzyKUfn', 'width': 3840}]",ChIJv400DjWy-i0RnLlA50GdYkE,ChIJv400DjWy-i0RnLlA50GdYkE,"['mosque', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",OPERATIONAL,4.6,1041.0,,,https://www.google.com/maps/place/?q=place_id:ChIJv400DjWy-i0RnLlA50GdYkE
"V9XW+2GQ Kolam, Wayau, Tanjung, Tabalong Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.1024211, 'lng': 115.3963461}, 'viewport': {'northeast': {'lat': -2.101071270107277, 'lng': 115.3976959298927}, 'southwest': {'lat': -2.103770929892722, 'lng': 115.3949962701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam wayau,,ChIJlwaXWgCx-i0RrQ1DazV6E1Q,ChIJlwaXWgCx-i0RrQ1DazV6E1Q,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJlwaXWgCx-i0RrQ1DazV6E1Q
"V8RX+PH, Kambitin, Tanjung, Tabalong Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.1081301, 'lng': 115.3489713}, 'viewport': {'northeast': {'lat': -2.106780270107278, 'lng': 115.3503211298928}, 'southwest': {'lat': -2.109479929892722, 'lng': 115.3476214701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam rumpiang,"[{'height': 324, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110715652388354301667"">A Google User</a>'], 'photo_reference': 'AUGGfZm0Y0omrBR2ZBihCHRH4N44QV3n_YRb5u4veDUpYV-KOxRb_1opRGU8lFcSflyCA5yVgye1XzZkZapZQWaTvZVqoEaP9JI7uodim1BBNFshPQIIrtv-RcvAT6hRIemJT68qdq86s2DukfR0_SEJApfhiCJOx_TkyT3pQEyspJ61qyt0', 'width': 531}]",ChIJN3lrDIm3-i0Rer40OvT5wY4,ChIJN3lrDIm3-i0Rer40OvT5wY4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJN3lrDIm3-i0Rer40OvT5wY4
