business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,photos,plus_code,url
OPERATIONAL,"VV55+28G, Teluk Bano I, Bangko Pusako, Rokan Hilir Regency, Riau, Indonesia","{'location': {'lat': 1.8575629, 'lng': 100.8583391}, 'viewport': {'northeast': {'lat': 1.859107179892723, 'lng': 100.8594239798927}, 'southwest': {'lat': 1.856407520107278, 'lng': 100.8567243201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Durian Paikbabak,ChIJPVhIMjLZ0jERhuwkRHAn0UQ,5.0,ChIJPVhIMjLZ0jERhuwkRHAn0UQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJPVhIMjLZ0jERhuwkRHAn0UQ
OPERATIONAL,"Jembatan Datuk Rambai, 2J8J+V4X, Jalan Datuak Rambai, Teluk Nilap, Kubu, Tlk. Nilap, Kec. Kubu Babussalam, Kabupaten Rokan Hilir, Riau 28991, Indonesia","{'location': {'lat': 2.016322, 'lng': 100.629645}, 'viewport': {'northeast': {'lat': 2.017674329892722, 'lng': 100.6309914798927}, 'southwest': {'lat': 2.014974670107278, 'lng': 100.6282918201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BANGSARAGIH,ChIJf7gsUADN0jERDpaU9PCFeM8,0.0,ChIJf7gsUADN0jERDpaU9PCFeM8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,"{'compound_code': '2J8H+GV Teluk Nilap, Rokan Hilir Regency, Riau, Indonesia', 'global_code': '6PJ22J8H+GV'}",https://www.google.com/maps/place/?q=place_id:ChIJf7gsUADN0jERDpaU9PCFeM8
OPERATIONAL,"4R7F+GP2, Jl. Lintas Bagansiapiapi - Ujung Tj., Bagan Punak Pesisir, Kec. Bangko, Kabupaten Rokan Hilir, Riau 28913, Indonesia","{'location': {'lat': 2.1137559, 'lng': 100.8242664}, 'viewport': {'northeast': {'lat': 2.115080329892722, 'lng': 100.8255435298927}, 'southwest': {'lat': 2.112380670107278, 'lng': 100.8228438701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan Kota Bagansiapiapi,ChIJoQwZSjy50jERpzLf-1EVSz8,4.4,ChIJoQwZSjy50jERpzLf-1EVSz8,"['tourist_attraction', 'point_of_interest', 'establishment']",233.0,,{'open_now': True},"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101933451449577216698"">A Google User</a>'], 'photo_reference': 'AUGGfZkiG7dmTQVIYJyHWNCR_itknkQE8eCnbgwwk_pEwX9_pgXiLpaCOJDLkMfIPqmenaQiUu6VTV8UYQzYeL7QaUnZ_K2Gt8O5KO8YadA7ec6vjMyLmmp7EbfHqbuiNb41q2l1wBFVQwsh2rTW_xR5bv9X5pxoLHrI7MW6GIMckJ2weKnO', 'width': 8000}]",,https://www.google.com/maps/place/?q=place_id:ChIJoQwZSjy50jERpzLf-1EVSz8
,"Pekaitan, Rokan Hilir Regency, Riau, Indonesia","{'location': {'lat': 2.0104372, 'lng': 100.822179}, 'viewport': {'northeast': {'lat': 2.123261, 'lng': 100.9003549}, 'southwest': {'lat': 1.87557, 'lng': 100.6723831}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pekaitan,ChIJfdk4TnDP0jERjYLs3c80hnY,,ChIJfdk4TnDP0jERjYLs3c80hnY,"['administrative_area_level_3', 'political']",,,,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117752884764738125784"">A Google User</a>'], 'photo_reference': 'AUGGfZmQTDkvPW5k4P-FVpNPqZvu9Xh9J370nSVQleqp7CnRPlRY4Nf31_PEzoTr_R825ZzVZydFXrwlOPnKd-Ozq6uoWeRfHJGBWdKAFLligpK2XrJiH2sOtBSxVFj1EDFWqTgt8WgAiGGOxUPI_LRoq5n8S544WWY1rjIsKPLxzDZyz6kY', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJfdk4TnDP0jERjYLs3c80hnY
OPERATIONAL,"4QRM+MM6, Bagan Barat, Bangko, Rokan Hilir Regency, Riau 28912, Indonesia","{'location': {'lat': 2.1416641, 'lng': 100.7841526}, 'viewport': {'northeast': {'lat': 2.143238579892722, 'lng': 100.7855470298927}, 'southwest': {'lat': 2.140538920107278, 'lng': 100.7828473701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Faisalhura,ChIJWTWsYpG30jERc4AGwC0xfgo,0.0,ChIJWTWsYpG30jERc4AGwC0xfgo,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJWTWsYpG30jERc4AGwC0xfgo
OPERATIONAL,"5R58+3FP Batu 4, Jalan alternatif Taman Hutan Kota, Indonesia","{'location': {'lat': 2.157713, 'lng': 100.8162}, 'viewport': {'northeast': {'lat': 2.159072779892723, 'lng': 100.8175046798927}, 'southwest': {'lat': 2.156373120107278, 'lng': 100.8148050201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Hutan Kota,ChIJO8_fBhS50jER3PivYkVOjtw,0.0,ChIJO8_fBhS50jER3PivYkVOjtw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJO8_fBhS50jER3PivYkVOjtw
OPERATIONAL,"Jl. Sungai Garam No.8, Bagan Bar., Kec. Bangko, Kabupaten Rokan Hilir, Riau 28912, Indonesia","{'location': {'lat': 2.1592142, 'lng': 100.8062952}, 'viewport': {'northeast': {'lat': 2.160596579892722, 'lng': 100.8076487298927}, 'southwest': {'lat': 2.157896920107278, 'lng': 100.8049490701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mural kota tua,ChIJ6xz9x2e50jERXO3RtFB3Agk,5.0,ChIJ6xz9x2e50jERXO3RtFB3Agk,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,{},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112336052032258694438"">Mardi Wu</a>'], 'photo_reference': 'AUGGfZmdbiUsAyaQcmsPtwLDfATCk2XbGYFZBaySxCGxt9E9YkcaqOZglxLGqxj-CXgICWnzlkOJSOs3IZBXXFMU2w2YfaUyLI6qaI2_TH6INrUAqfGRr0qN1tPzSlOhEt_IiCRZh5FgY7QiWiQOWz1OL8GtDP5XUxXAXLeXZH-0rJhlLRc9', 'width': 4032}]","{'compound_code': '5R54+MG Bagan Barat, Rokan Hilir Regency, Riau, Indonesia', 'global_code': '6PJ25R54+MG'}",https://www.google.com/maps/place/?q=place_id:ChIJ6xz9x2e50jERXO3RtFB3Agk
OPERATIONAL,"3P94+GCW, Pekaitan, Bangko, Rokan Hilir Regency, Riau, Indonesia","{'location': {'lat': 2.0688618, 'lng': 100.7060671}, 'viewport': {'northeast': {'lat': 2.070211629892723, 'lng': 100.7074169298927}, 'southwest': {'lat': 2.067511970107278, 'lng': 100.7047172701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pondok Jamil,ChIJ3xdlg93L0jER-yHyShzFWiE,5.0,ChIJ3xdlg93L0jER-yHyShzFWiE,"['lodging', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3xdlg93L0jER-yHyShzFWiE
OPERATIONAL,"3PP7+3Q, Pekaitan, Rokan Hilir Regency, Riau, Indonesia","{'location': {'lat': 2.0852327, 'lng': 100.7144698}, 'viewport': {'northeast': {'lat': 2.086649129892722, 'lng': 100.7158448798927}, 'southwest': {'lat': 2.083949470107278, 'lng': 100.7131452201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Kubu,ChIJh4_wsaTJ0jERS9c-vVmvjmI,2.0,ChIJh4_wsaTJ0jERS9c-vVmvjmI,"['cafe', 'store', 'point_of_interest', 'food', 'establishment']",2.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJh4_wsaTJ0jERS9c-vVmvjmI
OPERATIONAL,"5R65+R36, Bagan Kota, Bangko, Rokan Hilir Regency, Riau 28912, Indonesia","{'location': {'lat': 2.1620449, 'lng': 100.807627}, 'viewport': {'northeast': {'lat': 2.163508329892722, 'lng': 100.8089851798927}, 'southwest': {'lat': 2.160808670107278, 'lng': 100.8062855201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Kota,ChIJ5zyuT9y50jERDkCBo2lN9Pk,4.1,ChIJ5zyuT9y50jERDkCBo2lN9Pk,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1129.0,,{'open_now': True},"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109451546907410172938"">Rahman Duri</a>'], 'photo_reference': 'AUGGfZlmVWyJnKnwMp2IcYBDiKHkuUB_CZWkOGNlm8Sey1CrQN9MXKyOs4muzkhAo_l6XW5Yz1uCOnXAXubHMv_hqO_1rXU9OTWDQLLioPWHqQYLCDVubgZcMksS7zfo9Xgtp98xjdVSOHVJl_-onmE1Es52vRXHGyJGYYViozv2Por3JZZk', 'width': 4096}]",,https://www.google.com/maps/place/?q=place_id:ChIJ5zyuT9y50jERDkCBo2lN9Pk
OPERATIONAL,"5QXW+RP5, Parit Aman, Bangko, Rokan Hilir Regency, Riau 28912, Indonesia","{'location': {'lat': 2.1995231, 'lng': 100.7968633}, 'viewport': {'northeast': {'lat': 2.200770929892722, 'lng': 100.7978567798927}, 'southwest': {'lat': 2.198071270107277, 'lng': 100.7951571201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DANAU JANDA GATAL,ChIJ9SVzJqGw0jER49vEXChYLjQ,4.6,ChIJ9SVzJqGw0jER49vEXChYLjQ,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102553020738929752084"">Bagus Suryatno</a>'], 'photo_reference': 'AUGGfZnZU6MFjFirzN2rD5XLeFar-ybjuCFtgBwWEDPEMprTRjvunwH2bnOA-_RyCdFHQFqr43REDuLgueDElwy0Rquw10ng1TpdsSCWewqaUm69Vrc6DBTZVQa3uxR4iyR8VQzJPHADAn4OrAdxu9_rnzS8Eny28RMtC10hLGHeyrB659SM', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJ9SVzJqGw0jER49vEXChYLjQ
CLOSED_TEMPORARILY,"VV7P+XH, Teluk Bano I, Bangko Pusako, Rokan Hilir Regency, Riau, Indonesia","{'location': {'lat': 1.866026, 'lng': 100.886642}, 'viewport': {'northeast': {'lat': 1.867916979892722, 'lng': 100.8875218298927}, 'southwest': {'lat': 1.865217320107277, 'lng': 100.8848221701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LADANG SAWAH TELUK BANO,ChIJhYz9BDjZ0jER1yV_18pEQTk,0.0,ChIJhYz9BDjZ0jER1yV_18pEQTk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101406310488244052146"">A Google User</a>'], 'photo_reference': 'AUGGfZmI-jG6b7Iqwi4n5hwqPbg03IToSoAfVW86AgqujG4jAJpw00zJXrvrPmidaaHpdo78er2glTkLsMhDa5IoJ3nxqVKjlmhLZ9bBjuTh5Tw74Ol7HZ7yXgZUIZAorH5wzLrkrJbxe0cxu-QFGoiX-JQbBTNB9De2JOptbAv2-s_Waslm', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJhYz9BDjZ0jER1yV_18pEQTk
CLOSED_TEMPORARILY,"RWWW+HPF, Mukti Jaya, Rimba Melintang, Rokan Hilir Regency, Riau, Indonesia","{'location': {'lat': 1.8464277, 'lng': 100.9467939}, 'viewport': {'northeast': {'lat': 1.8488283, 'lng': 100.9475545798927}, 'southwest': {'lat': 1.8456275, 'lng': 100.9448549201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Muda'i,ChIJobQGYGPf0jEREddbw1-H174,0.0,ChIJobQGYGPf0jEREddbw1-H174,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJobQGYGPf0jEREddbw1-H174
CLOSED_TEMPORARILY,"XJ7F+VH, Teluk Nilap, Kubu Babussalam, Rokan Hilir Regency, Riau, Indonesia","{'location': {'lat': 1.964741, 'lng': 100.623908}, 'viewport': {'northeast': {'lat': 1.966090829892722, 'lng': 100.6252578298927}, 'southwest': {'lat': 1.963391170107277, 'lng': 100.6225581701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sayutu,ChIJKxdOyVLN0jERLQjNwpWJzVQ,0.0,ChIJKxdOyVLN0jERLQjNwpWJzVQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJKxdOyVLN0jERLQjNwpWJzVQ
